date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,NZDCHF,EURGBP,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.03.06,-26.999999999999247,0.0,-68.00000000000139,-2.0000000000095497,-78.99999999999574,-121.00000000000443,-117.00000000001154,-70.99999999999883,-156.00000000000057,-84.99999999999064,0.0,-72.0000000000054,-1.0000000000047748,-215.99999999999397,-21.99999999999136,-211.00000000000563,-153.00000000000313,,-1401.0000000000161
2017.03.06,-31.000000000003247,55.99999999998939,-129.00000000000134,150.99999999999625,-64.99999999999284,-124.00000000000189,-98.0000000000203,35.00000000000725,-170.99999999999892,-110.99999999999443,96.00000000000719,5.999999999994898,125.0,-215.99999999999397,189.00000000000716,-224.000000000002,-90.99999999999665,,-602.0000000000034
2017.03.06,-7.999999999985796,86.0000000000083,-174.99999999999181,84.99999999999375,-104.99999999999955,-148.0000000000037,-47.00000000001925,83.9999999999952,-152.99999999999204,-117.99999999999588,154.0000000000097,110.99999999999443,76.00000000000762,-230.00000000000398,144.00000000000546,-292.9999999999988,-130.0000000000079,,-666.9999999999843
2017.03.06,-31.000000000003247,137.00000000000932,-178.00000000001148,-84.00000000000318,-107.00000000000153,-187.00000000000384,-14.000000000002899,136.99999999998712,-178.00000000000037,-102.99999999999754,312.00000000000114,86.99999999999264,-57.999999999992724,-186.00000000000705,120.99999999999511,-339.99999999999585,-100.99999999999554,,-773.0000000000299
2017.03.06,-41.000000000002146,49.99999999999449,-173.00000000000094,-138.00000000000523,-104.99999999999955,-194.0000000000053,-58.000000000002494,99.00000000000463,-170.99999999999892,-115.99999999999389,253.99999999999866,92.00000000000318,-158.99999999999181,-82.99999999999841,-18.999999999991246,-345.0000000000064,-38.99999999998904,,-1145.9999999999845
2017.03.06,26.999999999999247,28.000000000005798,-92.00000000000318,-157.0000000000107,-5.999999999994898,-125.00000000000844,-24.000000000001798,104.99999999999955,-146.00000000000168,-92.99999999999864,290.9999999999968,156.00000000000057,-167.0000000000016,37.00000000000614,-81.99999999999363,-343.9999999999999,-68.00000000000139,,-660.0000000000077
2017.03.06,2.999999999997449,56.99999999999594,-96.00000000000719,-164.00000000000148,-20.999999999993246,-91.00000000000774,-45.000000000006146,85.99999999998609,-95.99999999999609,-90.99999999999665,248.00000000000378,170.99999999998784,-168.99999999999693,75.00000000000284,-96.9999999999942,-256.99999999999613,-89.99999999999008,,-577.0000000000119
2017.03.06,14.000000000002899,28.000000000005798,-72.0000000000054,-108.00000000000409,21.999999999999797,-77.00000000000485,-73.00000000001194,68.00000000000139,-80.00000000000229,-87.99999999999919,243.99999999999977,214.99999999998744,-117.999999999995,52.99999999999727,-118.99999999999977,-246.00000000000176,-126.0000000000039,,-463.0000000000339
2017.03.06,-7.0000000000014495,59.000000000009045,-89.99999999999008,-109.00000000000887,43.999999999999595,-8.000000000008,-82.00000000000429,72.0000000000054,4.000000000004,-96.99999999999153,269.00000000000813,283.99999999999534,-155.00000000000114,115.99999999999966,-191.0000000000025,-153.99999999999858,-174.00000000000747,,-218.99999999999275
2017.03.06,7.0000000000014495,39.999999999995595,-72.99999999998974,-97.00000000000841,75.00000000000284,7.0000000000014495,-72.0000000000054,72.0000000000054,-12.999999999996348,-87.99999999999919,282.0000000000045,286.99999999999284,-129.99999999999545,111.0000000000042,-186.9999999999976,-153.99999999999858,-209.9999999999991,,-142.99999999998153
2017.03.06,18.0000000000069,35.00000000000725,-75.00000000000284,-121.00000000000932,75.00000000000284,-25.00000000000835,-74.0000000000185,82.00000000000429,-31.999999999998696,-103.99999999999298,283.000000000011,296.9999999999917,-147.99999999999613,146.0000000000008,-140.99999999999113,-192.99999999999872,-92.99999999998754,,-69.99999999997944
2017.03.06,31.000000000003247,19.999999999997797,-52.000000000007596,-114.00000000000432,75.9999999999983,17.000000000000348,-73.00000000001194,62.000000000006494,-2.000000000002,-95.99999999999609,280.9999999999979,299.99999999998914,-150.99999999999625,147.00000000000557,-180.99999999999739,-153.99999999999858,-141.99999999999767,,-31.000000000013017
2017.03.06,41.000000000002146,48.000000000003595,-29.999999999996696,-76.99999999999818,73.00000000000084,37.99999999999359,-51.000000000001044,58.000000000002494,21.00000000000435,-64.99999999999284,270.99999999999903,252.99999999999213,-137.00000000000045,120.99999999999511,-194.00000000000261,-121.99999999999989,-184.99999999999073,,63.00000000001086
2017.03.06,60.000000000015596,19.999999999997797,-7.0000000000014495,-69.00000000000261,104.99999999999955,62.99999999999084,-53.00000000001415,58.99999999998684,21.00000000000435,-65.99999999999939,228.00000000000597,273.9999999999965,-134.00000000000034,138.9999999999958,-201.99999999999818,-87.99999999999919,-180.99999999998673,,168.9999999999911
2017.03.06,85.00000000000173,31.000000000003247,5.000000000010552,-24.00000000000091,65.99999999999939,62.99999999999084,-12.000000000012001,72.0000000000054,14.999999999998348,-48.99999999999905,204.00000000000418,190.00000000000128,-91.99999999999875,54.99999999999261,-146.99999999999136,-95.00000000000064,-221.00000000000452,,146.0000000000003
