date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.03.01,-27.999999999994696,591.9999999999925,161.00000000001114,-147.00000000000557,-239.00000000001143,-490.00000000000153,419.00000000000273,60.99999999999994,435.0000000000023,-200.00000000000017,389.000000000006,163.00000000000205,847.9999999999848,404.9999999999887,-232.99999999999432,-299.0000000000066,569.9999999999816,-334.0000000000032,545.9999999999923,452.00000000000796,336.00000000000296,,3406.9999999999573
2021.03.01,1.0000000000065512,578.9999999999961,131.99999999999878,-87.0000000000033,-231.0000000000034,-448.9999999999994,426.00000000000415,71.99999999998319,337.99999999999386,-216.0000000000051,411.0000000000058,173.00000000000094,751.9999999999811,400.9999999999847,-154.99999999999403,-199.00000000001228,618.9999999999918,-281.9999999999965,507.000000000005,404.99999999999983,347.9999999999928,,3544.999999999931
2021.03.01,40.00000000000669,408.9999999999927,80.00000000001339,-93.99999999999409,-169.00000000001913,-319.99999999999807,304.9999999999997,73.99999999999629,290.00000000000625,-213.00000000000762,331.999999999999,103.99999999999298,584.0000000000032,270.99999999999903,-66.99999999999484,-151.00000000001046,420.9999999999825,-246.9999999999999,387.00000000000045,287.9999999999994,242.99999999999324,,2566.999999999961
2021.03.01,57.00000000000705,390.9999999999858,86.0000000000083,-42.00000000000159,-148.99999999999915,-329.999999999997,317.0000000000006,99.99999999998899,206.00000000000307,-219.00000000000253,360.0000000000048,90.0000000000012,491.9999999999902,278.9999999999848,-119.00000000000244,-97.00000000000841,438.9999999999894,-194.00000000000261,361.99999999999477,318.00000000000716,270.99999999999903,,2617.9999999999513
2021.03.01,58.99999999999794,480.99999999999807,97.9999999999981,-52.99999999999727,-209.00000000001472,-379.0000000000071,358.0000000000028,112.99999999998533,216.99999999999875,-253.0000000000032,397.0000000000029,136.99999999999824,600.9999999999991,304.9999999999997,-119.00000000000244,-124.00000000002365,510.99999999999477,-240.99999999999966,411.00000000000136,333.0000000000055,280.00000000000244,,2922.999999999937
2021.03.01,19.00000000000235,548.9999999999995,158.99999999999804,-52.99999999999727,-265.0000000000041,-453.0000000000034,398.00000000000944,119.99999999998678,266.9999999999959,-252.0000000000078,406.00000000000637,136.99999999999824,671.999999999997,315.99999999998295,-201.99999999999108,-185.00000000000227,520.9999999999936,-277.000000000001,454.9999999999983,386.0000000000086,290.9999999999968,,3008.9999999999673
2021.03.01,12.000000000000899,532.9999999999835,175.99999999999838,-90.99999999999397,-259.0000000000092,-414.9999999999987,389.000000000006,121.99999999999989,323.99999999999807,-245.0000000000063,390.99999999999693,117.99999999999588,709.9999999999795,306.9999999999906,-127.99999999999478,-246.00000000000932,481.99999999998244,-301.9999999999925,474.00000000000375,341.0000000000024,286.99999999999284,,2979.999999999926
2021.03.01,-4.999999999999449,647.9999999999819,217.0000000000005,-72.00000000000273,-320.00000000000915,-509.9999999999993,472.00000000000574,140.99999999999113,320.0000000000074,-265.0000000000041,453.99999999999886,158.0000000000026,804.000000000002,363.9999999999866,-209.9999999999991,-269.00000000000546,614.9999999999877,-328.00000000000296,548.0000000000018,414.9999999999987,344.99999999999534,,3521.9999999999377
2021.03.01,19.00000000000235,625.9999999999932,215.99999999999397,-96.00000000000364,-456.00000000001194,-599.0000000000051,545.0000000000066,168.99999999999693,320.99999999999795,-359.0000000000093,536.0000000000032,141.99999999999767,814.9999999999977,142.99999999998204,-438.00000000000506,-299.0000000000066,778.9999999999964,-438.99999999999295,641.9999999999959,417.0000000000007,334.9999999999964,,3018.9999999999263
2021.03.01,155.00000000000514,348.9999999999993,75.00000000000284,-129.99999999999545,-321.0000000000157,-443.0000000000045,396.00000000000745,201.99999999999108,177.99999999999727,-390.0000000000015,500.00000000000045,69.9999999999923,566.9999999999789,-11.00000000000545,-431.99999999998795,-185.00000000000227,634.9999999999856,-372.99999999999045,507.000000000005,329.00000000000153,248.00000000000378,,1925.9999999999673
2021.03.01,217.0000000000005,192.99999999999872,-97.9999999999981,-112.99999999999955,-287.000000000015,-380.999999999998,308.00000000000824,117.99999999999588,84.00000000000318,-417.0000000000007,465.9999999999998,100.00000000000009,377.9999999999859,-167.00000000000603,-489.0000000000061,18.000000000000682,669.9999999999928,-338.99999999999864,400.99999999999625,275.000000000003,154.99999999999403,,1091.9999999999573
2021.03.01,214.00000000000307,210.99999999998343,-137.9999999999937,-200.00000000000284,-304.9999999999997,-390.0000000000015,279.00000000000705,82.99999999998863,179.00000000000205,-431.0000000000036,439.0000000000005,141.99999999999767,515.9999999999911,-172.0000000000166,-489.99999999999045,-47.000000000025466,658.9999999999874,-420.0000000000017,433.9999999999975,273.000000000001,109.00000000000354,,944.9999999999275
2021.03.01,261.0000000000001,105.99999999998388,-304.9999999999997,-230.99999999999454,-247.00000000001944,-263.99999999999756,107.00000000000153,-14.000000000002899,156.0000000000059,-433.0000000000056,316.0000000000052,197.99999999999818,453.00000000000296,-223.00000000001762,-330.9999999999924,95.99999999997522,495.99999999998533,-406.9999999999965,274.0000000000009,156.00000000000057,-68.00000000000139,,95.9999999999321
2021.03.01,343.00000000000443,176.99999999998272,-300.99999999999574,-250.0,-261.0000000000001,-224.9999999999974,21.00000000000435,85.99999999998609,73.99999999999807,-503.000000000009,295.99999999999625,237.99999999999378,555.9999999999832,-152.0000000000188,-144.99999999999514,69.99999999999318,295.99999999998516,-432.00000000000216,194.99999999999318,97.00000000000264,-190.00000000000128,,-10.000000000096634
2021.03.01,446.9999999999974,178.99999999999582,-276.9999999999939,-237.99999999999955,-296.0000000000074,-253.0000000000032,-10.999999999994348,236.99999999999832,-75.00000000000284,-608.0000000000085,341.99999999999784,219.00000000000253,539.999999999992,-196.0000000000184,-211.00000000000563,59.99999999997385,180.99999999998673,-445.99999999999795,150.99999999999625,103.00000000000864,-253.99999999999866,,-406.00000000008106
2021.03.01,565.9999999999999,262.999999999991,-246.99999999999721,-221.9999999999942,-419.9999999999982,-275.000000000003,10.000000000010001,407.99999999998613,-245.9999999999951,-773.0000000000015,448.000000000004,247.99999999999267,607.9999999999757,-261.0000000000001,-150.00000000000568,43.99999999998272,193.99999999998306,-515.9999999999911,164.00000000000148,38.0000000000047,-316.0000000000052,,-435.00000000006014
2021.03.01,519.0000000000028,375.9999999999986,-241.00000000000233,-231.99999999999932,-321.0000000000157,-194.0000000000053,-28.999999999990145,353.99999999998766,-171.00000000000648,-676.0000000000099,375.9999999999986,314.99999999999864,740.9999999999854,18.999999999991246,185.00000000001293,27.999999999991587,92.99999999998754,-456.99999999999363,129.0000000000049,9.00000000000345,-295.99999999999625,,526.9999999999445
2021.03.01,453.0000000000034,112.000000000001,-249.99999999999466,-236.0000000000042,-326.0000000000041,-194.0000000000053,-44.99999999999504,268.9999999999859,-84.00000000000318,-630.0000000000083,314.0000000000032,158.0000000000026,465.99999999997976,-320.00000000000915,-158.99999999999804,31.999999999982265,75.99999999998718,-462.99999999999386,114.99999999999488,9.00000000000345,-316.0000000000052,,-1019.0000000000773
2021.03.01,485.0000000000021,176.99999999998272,-252.99999999999213,-248.00000000000466,-357.00000000000733,-178.00000000000037,-41.9999999999976,303.9999999999932,-109.99999999999943,-670.000000000004,338.00000000000495,200.99999999999562,546.999999999997,-283.000000000011,-38.0000000000047,18.000000000000682,76.99999999999375,-492.999999999995,125.0,-35.999999999991594,-338.00000000000495,,-774.000000000043
2021.03.01,616.0000000000055,-9.000000000014552,-241.00000000000233,-278.99999999999636,-436.00000000001415,-246.99999999999721,31.000000000003247,472.9999999999901,-248.00000000000466,-820.0000000000097,500.00000000000045,75.00000000000284,393.99999999997704,-628.0000000000064,-441.99999999998687,-28.00000000002001,228.99999999999034,-567.9999999999978,224.00000000000375,-8.999999999992347,-302.9999999999977,,-1716.0000000000668
2021.03.01,639.0000000000007,-180.0000000000024,-283.99999999999534,-254.99999999999545,-453.99999999999886,-218.00000000000708,26.000000000003798,463.9999999999977,-299.0000000000066,-846.0000000000023,514.9999999999987,2.000000000002,177.99999999999727,-870.9999999999995,-595.9999999999966,43.99999999998272,279.99999999999136,-563.999999999993,203.99999999999352,-61.999999999995396,-323.0000000000066,,-2600.000000000031
2021.03.01,601.000000000007,89.99999999999008,-160.00000000000458,-171.00000000000648,-583.0000000000002,-380.999999999998,246.00000000000176,532.9999999999835,-346.00000000000364,-891.0000000000084,689.0000000000063,81.9999999999932,348.99999999998954,-705.0000000000001,-625.9999999999932,8.99999999998613,617.0000000000009,-581.0000000000031,379.99999999999545,48.000000000003595,-131.00000000000333,,-931.0000000000633
2021.03.01,512.9999999999968,66.99999999999484,-136.00000000000279,-135.00000000000512,-547.0000000000086,-451.0000000000014,229.00000000000142,443.99999999999994,-272.99999999999613,-795.0000000000013,609.000000000004,46.00000000000159,274.99999999997726,-689.0000000000063,-818.9999999999919,32.99999999998704,542.9999999999824,-530.0000000000011,334.0000000000032,163.00000000000205,-134.0000000000008,,-1253.000000000065
2021.03.01,661.0000000000005,-107.00000000001265,-279.99999999999136,-159.00000000000603,-584.0000000000067,-436.9999999999985,302.0000000000023,483.99999999999557,-433.9999999999975,-914.0000000000038,777.0000000000055,51.000000000001044,120.9999999999809,-958.9999999999987,-1017.0000000000013,153.99999999999636,917.9999999999966,-570.999999999998,427.99999999999727,117.00000000000044,-65.00000000000395,,-1514.000000000042
2021.03.01,685.0000000000023,-22.0000000000109,-282.0000000000045,-111.0000000000042,-600.0000000000006,-572.0000000000058,367.0000000000062,518.9999999999806,-519.999999999996,-965.0000000000048,860.0000000000052,97.00000000000264,147.99999999999613,-870.0000000000152,-1201.999999999992,216.99999999998454,1057.9999999999811,-543.9999999999969,460.9999999999985,274.00000000000756,5.999999999994898,,-996.0000000000713
2021.03.01,553.999999999999,78.00000000000028,-191.99999999999218,-177.99999999999727,-699.0000000000052,-734.9999999999968,423.0000000000067,447.99999999998175,-284.000000000006,-920.0000000000097,817.9999999999965,95.99999999999609,345.9999999999752,-879.0000000000075,-1455.0000000000064,38.99999999998727,1059.9999999999943,-661.9999999999919,569.9999999999932,406.00000000000637,5.999999999994898,,-1160.0000000000814
2021.03.01,516.0000000000053,177.99999999998929,-131.99999999999878,-150.99999999999625,-659.0000000000095,-672.0000000000059,378.00000000000057,451.99999999998573,-260.0000000000051,-864.0000000000092,744.9999999999957,114.00000000000298,417.0000000000016,-695.0000000000011,-1190.9999999999866,7.999999999981355,874.9999999999814,-613.9999999999901,501.99999999999534,363.0000000000022,-21.00000000000435,,-711.0000000000653
2021.03.01,565.0000000000044,87.99999999999919,-151.9999999999966,-210.00000000000796,-736.0000000000033,-661.0000000000005,377.0000000000051,493.99999999999443,-257.99999999999557,-948.9999999999999,783.0000000000003,70.99999999999883,399.0000000000009,-921.0000000000163,-1272.0000000000064,-43.00000000000637,900.9999999999962,-714.9999999999892,545.9999999999923,285.00000000000193,-80.00000000000229,,-1488.00000000003
2021.03.01,563.9999999999978,109.99999999998789,-136.00000000000279,-239.99999999999488,-653.0000000000147,-692.9999999999992,377.0000000000051,509.99999999998823,-224.99999999999432,-899.0000000000053,782.0000000000049,73.00000000000084,466.99999999998454,-772.0000000000172,-1319.0000000000034,-94.99999999999886,881.9999999999828,-679.9999999999926,569.0000000000026,392.00000000000347,-14.999999999998348,,-1001.000000000064
2021.03.01,646.9999999999976,-94.00000000001629,-278.9999999999848,-305.0000000000068,-644.0000000000001,-582.0000000000048,296.0000000000074,479.99999999999153,-257.99999999999557,-961.0000000000008,766.0,51.99999999999649,337.99999999999386,-1021.0000000000052,-1323.9999999999918,-21.000000000015007,900.9999999999962,-726.9999999999897,528.9999999999964,253.99999999999866,-116.00000000000499,,-2069.0000000000377
2021.03.01,709.0000000000041,-127.00000000001043,-283.99999999999534,-340.0000000000034,-571.0000000000103,-556.0000000000009,238.0000000000049,543.999999999989,-299.99999999999716,-969.0000000000088,756.0000000000011,36.999999999998145,347.99999999998477,-968.9999999999976,-1309.9999999999889,-59.00000000002592,762.9999999999803,-706.9999999999936,490.99999999999966,275.000000000003,-136.99999999999824,,-2168.000000000066
2021.03.01,719.000000000003,-82.00000000000429,-243.99999999999977,-358.0000000000041,-646.9999999999976,-651.999999999997,348.9999999999993,600.9999999999849,-293.99999999999693,-1022.0000000000007,866.0000000000001,34.000000000000696,424.99999999998295,-1014.0000000000038,-1466.9999999999961,-122.0000000000141,957.9999999999922,-771.9999999999914,620.9999999999951,338.00000000000495,-53.999999999998494,,-1817.0000000000412
2021.03.01,762.0000000000072,-62.000000000006494,-251.00000000000122,-399.0000000000009,-692.0000000000038,-687.9999999999998,364.00000000000875,641.999999999987,-302.99999999999727,-1080.0000000000032,909.9999999999997,49.99999999999449,500.0,-1053.000000000015,-1520.9999999999945,-166.00000000002524,998.9999999999943,-832.9999999999984,665.9999999999968,350.00000000000585,-68.99999999999685,,-1874.0000000000482
2021.03.01,687.9999999999998,-72.0000000000054,-228.00000000000597,-332.00000000000784,-741.0000000000139,-648.9999999999995,299.00000000000483,576.9999999999831,-281.0000000000059,-1051.0000000000018,795.0000000000013,26.999999999999247,399.0000000000009,-1136.0000000000036,-1456.9999999999973,-112.00000000002319,809.9999999999997,-813.999999999993,548.0000000000018,264.0000000000087,-187.9999999999993,,-2654.0000000000578
2021.03.01,683.0000000000002,-53.00000000001415,-218.99999999999142,-343.0000000000035,-699.0000000000052,-621.0000000000049,312.00000000000114,574.9999999999922,-263.9999999999958,-1025.0000000000093,807.0000000000022,32.999999999994145,435.9999999999786,-1045.000000000007,-1370.0000000000045,-131.00000000000023,841.9999999999872,-795.0000000000017,570.999999999998,260.00000000000466,-136.00000000000279,,-2182.000000000082
2021.03.01,668.9999999999974,-67.00000000001705,-242.99999999999324,-289.0000000000015,-719.000000000003,-636.0000000000032,321.0000000000046,536.9999999999875,-302.0000000000067,-1023.0000000000073,802.9999999999982,41.9999999999976,341.99999999998454,-1100.000000000012,-1418.9999999999925,-43.00000000000637,896.9999999999923,-765.9999999999911,542.9999999999922,262.00000000000665,-140.0000000000068,,-2331.0000000000796
2021.03.01,665.0000000000044,-52.000000000007596,-238.99999999998923,-293.99999999999693,-772.0000000000172,-617.9999999999964,282.0000000000045,540.9999999999915,-299.99999999999716,-1051.0000000000018,768.000000000002,47.9999999999925,364.9999999999807,-1158.9999999999989,-1358.999999999999,-50.00000000001137,797.9999999999876,-801.9999999999925,504.99999999999545,200.00000000000017,-229.00000000000142,,-2753.0000000000505
2021.03.01,658.0000000000031,-36.999999999998145,-200.00000000000017,-281.0000000000059,-809.0000000000152,-601.000000000007,301.0000000000068,551.9999999999969,-367.00000000000443,-1065.0000000000048,790.0000000000018,41.000000000002146,370.9999999999809,-1194.0000000000061,-1400.0000000000011,-68.00000000001205,834.0000000000014,-811.9999999999976,519.999999999996,134.0000000000008,-219.99999999999798,,-2853.0000000000605
2021.03.02,614.0000000000034,-58.000000000002494,-231.0000000000034,-265.00000000000057,-845.0000000000068,-650.0000000000061,314.0000000000032,526.9999999999886,-304.9999999999926,-1034.0000000000016,768.9999999999975,58.000000000002494,322.9999999999791,-1276.0000000000105,-1537.999999999995,-25.000000000005684,1079.999999999992,-808.9999999999975,515.0000000000006,175.99999999999838,-257.0000000000072,,-2917.000000000064
2021.03.02,639.0000000000007,-30.0000000000189,-187.99999999998818,-281.0000000000059,-853.9999999999992,-600.0000000000006,332.00000000001006,556.9999999999853,-325.00000000000284,-1009.0000000000043,768.9999999999975,60.99999999999994,391.9999999999959,-1243.0000000000164,-1356.0000000000016,-94.00000000002251,857.999999999981,-810.0000000000023,543.9999999999969,114.00000000000298,-212.00000000000108,,-2736.000000000093
2021.03.02,675.0000000000034,-48.000000000003595,-200.00000000000017,-347.999999999999,-798.0000000000098,-567.0000000000064,304.00000000000426,580.999999999987,-251.00000000000477,-1070.0000000000043,792.0000000000039,24.000000000001798,444.9999999999932,-1178.0000000000123,-1239.9999999999966,-155.00000000000114,800.9999999999851,-859.9999999999994,563.0000000000024,114.99999999999844,-212.00000000000108,,-2627.000000000059
2021.03.02,675.0000000000034,1.999999999990898,-200.99999999998454,-373.00000000000466,-853.0000000000149,-641.0000000000027,396.00000000000745,578.9999999999961,-225.9999999999991,-1106.000000000007,878.000000000001,58.99999999999794,536.0000000000014,-1198.0000000000102,-1339.0000000000014,-185.00000000000227,1012.9999999999973,-917.9999999999922,679.9999999999926,165.9999999999995,-143.9999999999997,,-2200.000000000031
2021.03.02,672.0000000000059,14.000000000002899,-211.99999999998997,-364.0000000000043,-831.000000000004,-621.0000000000049,416.00000000000523,569.9999999999816,-234.99999999999943,-1094.0000000000061,895.9999999999968,73.00000000000084,534.9999999999966,-1151.9999999999975,-1285.9999999999873,-163.0000000000109,1071.999999999984,-900.9999999999962,700.0000000000028,153.99999999999858,-104.00000000000409,,-1861.0000000000296
2021.03.02,721.000000000005,-2.0000000000131024,-300.99999999999574,-405.00000000000114,-785.0000000000134,-592.0000000000036,335.0000000000075,546.9999999999864,-248.99999999999523,-1101.0000000000075,856.0000000000013,122.99999999999534,576.9999999999982,-1096.0000000000082,-1228.9999999999911,-116.00000000001387,1003.9999999999827,-899.0000000000009,635.9999999999957,155.00000000000514,-173.9999999999964,,-1995.0000000000628
2021.03.02,765.0000000000045,-135.00000000001845,-346.0000000000019,-430.0000000000068,-714.999999999999,-494.00000000000557,260.00000000000466,558.9999999999984,-278.0000000000058,-1098.00000000001,821.000000000005,70.99999999999883,471.99999999998,-1183.0000000000007,-1184.0000000000073,-98.00000000001319,901.9999999999806,-872.9999999999905,579.9999999999983,87.99999999999919,-214.00000000000307,,-2530.000000000093
2021.03.02,762.0000000000072,-225.00000000000853,-374.999999999992,-414.0000000000015,-597.0000000000031,-438.00000000000506,158.0000000000026,524.9999999999977,-286.00000000000136,-1027.0000000000002,724.0000000000024,39.999999999995595,354.99999999998977,-1124.0000000000139,-1157.9999999999923,-46.00000000002069,705.0000000000001,-783.9999999999918,459.99999999999375,106.00000000000608,-257.0000000000072,,-2896.000000000043
2021.03.02,729.9999999999973,-262.00000000000665,-348.9999999999993,-341.99999999999875,-565.9999999999999,-455.0000000000054,199.00000000000472,512.0000000000014,-322.00000000000273,-982.0000000000051,738.0000000000053,-4.000000000004,214.999999999975,-1126.0000000000048,-1246.9999999999982,6.000000000000227,766.9999999999843,-704.9999999999983,451.9999999999982,151.00000000000114,-182.00000000000438,,-2772.00000000006
2021.03.02,762.0000000000072,-462.0000000000068,-473.99999999999665,-269.00000000000546,-475.0000000000032,-375.9999999999986,138.00000000000477,441.0000000000025,-450.00000000000284,-956.0000000000013,705.9999999999956,-41.000000000002146,-103.00000000000864,-1258.0000000000036,-1324.9999999999984,231.99999999999932,798.9999999999942,-584.9999999999937,331.99999999999363,121.99999999999989,-195.00000000000074,,-3437.000000000025
2021.03.02,741.0000000000027,-426.9999999999996,-458.9999999999872,-293.00000000000637,-469.0000000000083,-328.0000000000061,80.00000000000229,424.99999999998647,-385.9999999999957,-935.0000000000081,636.9999999999986,-26.000000000003798,-34.000000000020236,-1211.0000000000066,-1207.0000000000025,184.99999999997385,644.0000000000001,-602.9999999999944,287.9999999999967,63.00000000000195,-297.9999999999983,,-3613.000000000075
2021.03.02,719.9999999999984,-368.00000000001273,-421.99999999998903,-319.0000000000026,-540.0000000000072,-539.0000000000006,176.0000000000095,434.9999999999854,-331.99999999999363,-958.0000000000033,707.000000000002,-17.000000000000348,67.99999999998363,-1232.000000000011,-1590.0000000000025,113.9999999999759,808.9999999999931,-670.9999999999923,409.9999999999966,278.00000000000045,-192.99999999999872,,-3464.000000000068
2021.03.02,746.9999999999976,-442.00000000000904,-465.0000000000043,-361.0000000000042,-527.0000000000108,-531.9999999999991,152.00000000000767,429.99999999999704,-325.00000000000284,-975.0000000000036,707.000000000002,-29.000000000001247,44.999999999987494,-1302.0000000000032,-1655.0000000000064,113.9999999999759,818.9999999999919,-694.0000000000026,414.99999999999204,280.9999999999979,-214.99999999999852,,-3812.0000000000964
2021.03.02,746.0000000000023,-580.0000000000027,-478.0000000000006,-329.9999999999983,-449.0000000000105,-450.00000000000597,90.0000000000012,413.99999999998107,-355.000000000004,-927.0,648.9999999999995,-109.00000000000354,-146.000000000015,-1370.0000000000045,-1652.9999999999934,161.99999999997772,696.999999999992,-617.999999999995,326.9999999999982,239.0000000000003,-234.00000000000088,,-4375.000000000083
2021.03.02,775.9999999999989,-575.0000000000144,-492.9999999999879,-350.9999999999991,-398.00000000000944,-436.9999999999985,90.0000000000012,434.9999999999854,-371.9999999999999,-924.0000000000026,672.0000000000059,-96.00000000000719,-110.00000000001364,-1292.0000000000043,-1611.9999999999911,149.99999999997726,713.9999999999924,-600.9999999999991,341.99999999999875,258.9999999999981,-199.00000000000472,,-4022.000000000073
2021.03.02,772.000000000006,-469.0000000000083,-472.00000000000574,-350.9999999999991,-428.00000000000614,-485.99999999999756,152.00000000000767,452.99999999999227,-365.99999999999966,-939.0000000000009,722.9999999999959,-41.000000000002146,2.999999999985903,-1201.0000000000077,-1590.0000000000025,131.00000000000023,822.9999999999959,-621.9999999999999,406.9999999999965,299.00000000000483,-146.99999999999713,,-3349.000000000042
2021.03.02,755.0000000000057,-348.00000000001495,-434.9999999999854,-352.00000000000387,-531.9999999999991,-560.0000000000049,169.00000000000804,464.9999999999821,-344.99999999999886,-985.0000000000025,728.0000000000064,5.999999999994898,133.99999999998613,-1192.9999999999995,-1597.9999999999884,87.99999999999386,813.9999999999814,-692.9999999999978,426.9999999999925,309.0000000000037,-197.00000000000273,,-3343.0000000000427
2021.03.02,761.0000000000006,-408.00000000000836,-461.0000000000003,-352.99999999999443,-468.00000000000176,-519.0000000000028,94.00000000000519,445.99999999999085,-349.9999999999943,-948.0000000000044,663.999999999998,-14.000000000002899,73.99999999998386,-1174.0000000000084,-1584.999999999992,116.99999999999022,678.0000000000008,-647.9999999999961,346.9999999999942,311.00000000000574,-245.0000000000063,,-3681.0000000000437
2021.03.02,802.9999999999982,-457.00000000001853,-513.9999999999923,-390.00000000000057,-428.00000000000614,-440.00000000000705,-0.999999999995449,447.99999999998175,-364.0000000000043,-962.0000000000073,607.9999999999974,-4.000000000004,72.99999999997908,-1178.0000000000123,-1459.9999999999945,125.99999999997635,535.9999999999809,-652.000000000001,272.00000000000557,243.00000000000432,-336.00000000000296,,-4077.000000000123
2021.03.02,868.000000000002,-497.0000000000141,-617.0000000000009,-367.999999999995,-340.00000000000693,-363.0000000000022,-149.99999999999457,432.9999999999945,-466.99999999999875,-959.0000000000099,516.0000000000053,41.9999999999976,-2.0000000000095497,-1112.0000000000018,-1336.0000000000039,263.9999999999816,335.9999999999808,-575.9999999999934,97.99999999999898,211.00000000000563,-458.9999999999983,,-4478.000000000063
2021.03.02,967.0000000000067,-446.0000000000131,-629.9999999999973,-373.9999999999952,-413.00000000001893,-380.00000000000256,-131.99999999999878,539.0000000000006,-587.0000000000033,-1083.0000000000007,604.0000000000045,85.00000000000173,60.99999999997863,-1147.000000000009,-1307.999999999998,268.0000000000007,387.99999999998835,-628.0000000000001,118.99999999999977,175.00000000000293,-494.00000000000557,,-4416.000000000058
2021.03.02,1068.0000000000023,-502.00000000000244,-665.9999999999889,-385.0000000000051,-374.0000000000077,-350.00000000000585,-167.9999999999904,628.9999999999907,-709.0000000000032,-1141.0000000000032,646.9999999999976,75.9999999999983,15.999999999991132,-1165.000000000016,-1312.000000000002,294.9999999999875,354.9999999999942,-610.99999999999,88.99999999999864,169.00000000000804,-509.9999999999993,,-4549.0000000000455
