date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,NZDJPY,NZDCAD,empty,sum
2021.03.01,-34.99999999999615,543.999999999989,-188.9999999999947,126.99999999999534,-265.0000000000041,-523.0000000000068,384.00000000000654,49.99999999999449,189.00000000000583,380.00000000000256,129.9999999999968,792.999999999978,365.99999999999966,-300.99999999999574,-332.00000000002206,506.9999999999908,-357.9999999999899,507.99999999999557,310.9999999999946,,2285.9999999999395
2021.03.01,-36.999999999998145,510.99999999999477,-175.00000000001404,84.00000000000318,-243.99999999999977,-494.00000000000557,380.00000000000256,43.999999999999595,177.00000000000495,355.0000000000053,127.99999999999478,723.9999999999895,346.0000000000019,-252.99999999999213,-312.0000000000118,517.9999999999962,-337.99999999999386,483.99999999999466,302.0000000000023,,2199.9999999999745
2021.03.01,-7.0000000000014495,404.9999999999887,-148.00000000001478,49.99999999999716,-235.00000000000742,-463.0000000000023,297.00000000000284,52.99999999999194,196.00000000000728,324.9999999999975,102.99999999999754,557.9999999999927,263.99999999999756,-180.0000000000024,-205.0000000000125,409.99999999999926,-284.9999999999966,365.99999999999966,227.99999999999488,,1731.99999999993
2021.03.01,33.000000000005244,350.9999999999902,-95.00000000000064,22.00000000000557,-213.00000000001873,-375.0000000000031,284.0000000000065,69.9999999999923,203.00000000000873,331.0000000000035,78.99999999999574,436.9999999999834,214.99999999998744,-157.00000000000713,-178.0000000000257,400.9999999999847,-289.0000000000015,322.00000000000273,229.00000000000142,,1669.9999999999109
2021.03.01,12.999999999996348,390.9999999999858,-141.00000000001333,-13.999999999995794,-236.00000000001398,-426.00000000000415,317.0000000000006,72.99999999998974,206.00000000000617,358.0000000000028,85.00000000000173,444.9999999999932,228.99999999999034,-229.99999999999687,-134.00000000001455,438.9999999999894,-243.99999999999977,356.9999999999993,268.0000000000016,,1755.9999999999188
2021.03.01,18.0000000000069,461.0000000000003,-161.99999999999548,40.99999999999682,-268.0000000000016,-458.00000000000284,346.0000000000019,106.99999999999044,238.0000000000049,387.99999999999943,126.99999999999933,585.9999999999843,285.00000000000193,-218.99999999999142,-204.00000000000773,487.99999999999955,-289.0000000000015,402.9999999999916,270.0000000000036,,2157.9999999999804
2021.03.01,6.0000000000060005,514.9999999999987,-185.00000000001293,52.99999999999727,-299.00000000000483,-483.0000000000001,367.0000000000062,107.99999999999699,243.00000000000432,389.000000000006,117.99999999999588,665.9999999999968,268.0000000000016,-268.9999999999859,-247.0000000000141,481.99999999998244,-319.0000000000026,436.9999999999976,268.99999999999704,,2118.9999999999663
2021.03.01,-31.999999999998696,515.9999999999832,-241.00000000000233,52.99999999999727,-360.0000000000048,-541.0000000000026,378.00000000000057,103.99999999999298,232.00000000000998,378.00000000000057,117.00000000000044,698.9999999999839,287.9999999999994,-236.99999999999832,-316.0000000000025,471.9999999999835,-372.99999999999045,459.0000000000032,261.0000000000001,,1856.999999999955
2021.03.01,-22.999999999995246,604.9999999999889,-232.00000000000998,48.00000000000182,-510.00000000001046,-641.9999999999982,455.0000000000054,91.99999999998099,260.00000000000466,439.99999999999596,136.00000000000279,751.9999999999811,114.99999999999844,-472.00000000000574,-321.0000000000264,612.9999999999969,-484.99999999999943,525.0000000000057,285.9999999999974,,1641.9999999999145
2021.03.01,-24.000000000001798,312.9999999999855,-238.0000000000049,73.99999999999807,-458.00000000000284,-631.0000000000038,386.0000000000086,129.99999999998568,309.0000000000037,475.99999999999864,51.99999999999649,518.999999999977,-56.000000000011596,-554.9999999999944,-307.00000000001637,593.9999999999834,-441.0000000000025,493.9999999999998,227.99999999999488,,864.9999999998936
2021.03.01,126.99999999999933,173.00000000000094,-102.00000000000209,66.0000000000025,-369.0000000000193,-480.0000000000027,299.00000000000483,117.99999999999588,357.00000000000733,424.9999999999976,30.999999999992145,338.99999999999864,-209.9999999999991,-577.9999999999897,-213.99999999999864,537.9999999999941,-409.9999999999966,399.0000000000009,154.99999999999403,,663.9999999999802
2021.03.01,180.0000000000024,29.999999999996696,80.99999999999774,70.99999999999795,-316.0000000000052,-407.99999999999727,215.00000000000963,66.99999999999484,382.00000000000455,387.000000000004,34.99999999999615,238.9999999999759,-350.00000000000585,-561.9999999999958,-74.00000000001228,532.9999999999835,-429.00000000000205,313.99999999999295,64.99999999999284,,459.99999999993076
2021.03.01,209.9999999999991,-12.000000000012001,130.99999999999224,200.00000000000284,-336.00000000000296,-409.0000000000038,47.00000000000814,-25.00000000000835,404.0000000000044,260.00000000000466,114.00000000000298,335.9999999999843,-330.0000000000081,-527.9999999999951,-104.00000000001342,361.9999999999957,-467.9999999999893,219.99999999999886,-118.00000000000699,,-46.000000000046896
2021.03.01,256.0000000000007,56.99999999999594,280.9999999999979,216.99999999999875,-312.00000000000114,-275.99999999999847,-12.999999999996348,-32.0000000000098,426.9999999999996,241.99999999999778,192.99999999999872,401.9999999999868,-229.00000000001253,-343.00000000000443,48.00000000000182,287.9999999999994,-460.9999999999985,153.99999999999636,-192.00000000000327,,706.9999999999493
2021.03.01,338.00000000000495,78.99999999998464,261.0000000000001,206.00000000000307,-311.0000000000168,-277.000000000005,-12.999999999996348,81.9999999999821,492.0000000000035,292.00000000000335,168.00000000000148,399.0000000000009,-263.99999999999756,-304.9999999999997,44.999999999987494,170.99999999998784,-453.00000000000296,147.00000000000557,-263.0000000000021,,793.9999999999447
2021.03.01,412.00000000000125,174.99999999999181,140.99999999999113,216.99999999999875,-479.0000000000072,-348.00000000000387,-17.000000000000348,213.99999999998087,602.0000000000025,341.99999999999784,200.00000000000017,534.9999999999966,-330.0000000000081,-289.0000000000059,-90.00000000000341,90.99999999999665,-569.9999999999932,143.00000000000068,-358.0000000000028,,590.9999999999334
2021.03.01,492.0000000000035,261.0000000000001,129.00000000000134,198.99999999999807,-490.0000000000126,-322.00000000000006,-31.999999999998696,350.9999999999902,659.0000000000095,372.0000000000057,222.99999999999542,603.999999999985,-293.0000000000099,-197.00000000000273,-72.00000000000273,79.99999999999119,-557.9999999999927,126.00000000000477,-329.999999999997,,1201.9999999999684
2021.03.01,424.00000000000216,92.99999999998754,236.99999999999832,219.99999999999886,-327.00000000001063,-221.00000000000452,-92.99999999999864,235.99999999999176,586.0000000000088,299.00000000000483,149.99999999999457,437.9999999999882,-329.00000000000153,-167.9999999999904,15.999999999991132,2.999999999997449,-462.99999999999386,78.00000000000296,-341.99999999999784,,836.999999999969
2021.03.01,431.99999999999903,70.99999999999883,214.99999999998744,207.00000000000784,-370.00000000000364,-228.00000000000597,-72.99999999998974,244.9999999999841,600.0000000000006,290.00000000000136,141.99999999999767,419.9999999999875,-339.0000000000004,-171.99999999999437,-22.00000000001978,28.999999999990145,-497.99999999999045,88.99999999999864,-353.0000000000033,,684.9999999999455
2021.03.01,463.9999999999977,-17.000000000000348,224.99999999998633,233.99999999999466,-504.0000000000156,-262.00000000000665,-47.9999999999925,295.0000000000008,665.0000000000044,333.0000000000055,65.99999999999939,381.9999999999766,-697.9999999999986,-468.00000000000176,-43.00000000000637,62.99999999999084,-619.9999999999903,120.99999999999511,-368.9999999999971,,-181.00000000005815
2021.03.01,553.0000000000035,-208.00000000000819,151.9999999999966,221.00000000000364,-557.0000000000075,-336.00000000000296,20.0000000000089,451.0000000000014,814.9999999999991,487.99999999999955,-24.000000000001798,149.99999999997726,-968.9999999999976,-716.0000000000056,-106.99999999999932,187.99999999998818,-646.9999999999914,203.99999999999352,-361.0000000000002,,-683.0000000000429
2021.03.01,584.0000000000067,-246.00000000001288,147.99999999999258,162.00000000000614,-638.0000000000052,-407.0000000000018,26.000000000003798,462.9999999999912,842.0000000000094,514.0000000000033,-55.000000000005045,110.99999999999,-1006.000000000018,-851.0000000000017,-38.000000000010914,253.99999999999866,-664.999999999992,203.99999999999352,-331.0000000000035,,-929.0000000000558
2021.03.01,495.9999999999964,43.999999999999595,-2.999999999997449,72.00000000000273,-674.000000000019,-514.0000000000033,174.00000000000747,411.99999999999017,759.0000000000097,573.0000000000013,42.999999999993044,236.99999999999477,-713.0000000000081,-831.000000000004,-53.00000000002569,489.99999999999045,-587.9999999999939,292.99999999999216,-157.00000000000713,,59.99999999991931
2021.03.01,509.9999999999993,-165.9999999999995,126.0000000000039,102.00000000000387,-711.0000000000172,-568.9999999999973,170.00000000000347,384.9999999999909,794.0000000000058,587.0000000000042,-45.000000000006146,66.99999999997885,-1100.000000000012,-1183.0000000000007,-9.000000000014552,508.9999999999817,-656.9999999999965,278.99999999999636,-187.00000000000384,,-1098.0000000000794
2021.03.01,607.0000000000019,-131.99999999999878,238.0000000000049,46.00000000000648,-775.9999999999989,-706.0000000000066,282.0000000000045,415.99999999999415,862.0000000000072,741.9999999999982,49.99999999999449,48.99999999997817,-1105.0000000000005,-1418.9999999999925,108.99999999998045,872.9999999999905,-628.9999999999907,400.0000000000057,-80.00000000000229,,-173.00000000002342
2021.03.01,519.9999999999983,-72.0000000000054,151.9999999999966,99.99999999999432,-773.0000000000015,-768.9999999999975,300.0000000000003,429.99999999999704,901.0000000000074,805.0000000000001,51.99999999999649,143.00000000000068,-1017.0000000000013,-1533.999999999991,1.999999999981128,922.999999999985,-701.9999999999982,420.0000000000017,-73.00000000000084,,-192.00000000003632
2021.03.01,424.9999999999976,42.999999999993044,95.00000000000064,97.99999999999898,-758.9999999999985,-773.9999999999969,365.0000000000042,361.9999999999957,827.0,738.0000000000053,36.999999999998145,235.99999999999,-984.000000000007,-1492.0000000000045,-12.000000000000455,869.999999999993,-665.9999999999968,489.0000000000043,-39.00000000000014,,-141.00000000002356
2021.03.01,509.00000000000387,68.99999999998573,121.99999999999989,147.00000000000557,-747.0000000000088,-692.9999999999992,326.9999999999995,431.99999999998795,859.0000000000098,729.9999999999973,58.000000000002494,354.99999999998977,-924.9999999999981,-1299.0000000000057,-57.00000000001637,832.9999999999949,-715.999999999994,460.9999999999985,-85.99999999999719,,378.99999999995566
2021.03.01,516.0000000000053,65.99999999998829,76.99999999999375,168.99999999999693,-785.0000000000134,-724.9999999999978,369.0000000000082,476.9999999999941,855.0000000000058,756.9999999999966,53.999999999998494,358.99999999998045,-944.0000000000115,-1366.0000000000005,-106.99999999999932,845.9999999999912,-713.9999999999986,519.999999999996,-85.00000000000173,,338.99999999993213
2021.03.01,561.0000000000003,-112.000000000001,136.99999999998712,236.99999999999477,-729.0000000000018,-724.0000000000024,270.0000000000036,478.999999999985,894.0000000000059,746.9999999999976,26.999999999999247,328.00000000000296,-1043.0000000000161,-1374.999999999993,-148.00000000002456,819.9999999999985,-768.0000000000007,504.99999999999545,-140.0000000000068,,-34.0000000000758
2021.03.01,643.0000000000047,-242.00000000000887,265.99999999998846,302.0000000000067,-668.0000000000019,-605.0,189.00000000000583,470.9999999999992,931.0000000000041,714.999999999999,9.999999999998899,268.99999999997704,-1093.0000000000107,-1391.9999999999932,-65.00000000002615,708.9999999999818,-750.9999999999906,456.00000000000307,-167.00000000000603,,-22.000000000068553
2021.03.01,704.0000000000047,-140.0000000000068,215.99999999999397,328.00000000000296,-660.0000000000161,-675.9999999999989,234.00000000000088,542.9999999999824,963.0000000000027,753.0000000000036,14.999999999998348,335.9999999999843,-1021.0000000000052,-1478.0000000000016,-132.000000000005,741.9999999999982,-774.9999999999915,486.99999999999477,-143.9999999999997,,294.9999999999418
2021.03.01,717.9999999999964,-114.99999999999844,228.00000000000597,349.9999999999943,-712.0000000000015,-687.9999999999998,335.0000000000075,598.999999999994,1021.0000000000052,861.0000000000007,12.999999999996348,384.9999999999909,-1106.000000000007,-1560.000000000006,-183.00000000002115,933.9999999999905,-851.9999999999897,609.9999999999994,-104.99999999999955,,732.9999999999584
2021.03.01,656.9999999999965,-139.00000000000023,173.99999999998528,302.0000000000067,-817.000000000001,-729.9999999999973,297.00000000000284,576.9999999999831,1051.0000000000018,795.0000000000013,3.999999999992898,381.0000000000002,-1190.0000000000023,-1560.9999999999902,-166.00000000002524,809.9999999999997,-866.9999999999902,543.9999999999969,-195.00000000000074,,-73.0000000000403
2021.03.01,668.9999999999974,-76.0000000000094,207.00000000000162,320.0000000000074,-761.0000000000117,-687.9999999999998,302.0000000000023,563.0000000000024,1020.0000000000098,797.9999999999987,24.000000000001798,399.0000000000009,-1136.0000000000036,-1465.9999999999895,-138.00000000000523,819.9999999999985,-834.9999999999937,551.0000000000019,-182.00000000000438,,391.0000000000053
2021.03.01,663.999999999998,-120.00000000000898,208.99999999999253,289.0000000000015,-735.000000000019,-636.9999999999986,280.00000000000244,519.9999999999872,999.0000000000055,773.9999999999969,14.000000000002899,332.9999999999984,-1130.0000000000089,-1445.0000000000073,-131.00000000000023,801.9999999999916,-814.9999999999977,534.9999999999966,-173.9999999999964,,231.99999999993585
2021.03.01,658.9999999999985,-107.00000000001265,221.99999999998886,289.0000000000015,-774.000000000008,-636.9999999999986,260.00000000000466,522.0000000000002,1008.0000000000089,750.0000000000063,19.00000000000235,304.00000000000205,-1188.0000000000114,-1449.9999999999957,-80.0000000000125,770.9999999999884,-817.9999999999978,480.000000000004,-229.00000000000142,,0.9999999999681108
2021.03.01,650.0000000000061,-63.99999999999739,191.99999999999218,281.0000000000059,-857.0000000000189,-641.9999999999982,276.00000000000955,537.9999999999941,1047.000000000009,751.9999999999972,27.999999999994696,352.9999999999802,-1251.000000000002,-1414.9999999999884,-93.00000000001774,775.9999999999989,-854.9999999999898,501.0000000000048,-273.9999999999965,,-57.00000000001626
2021.03.02,601.000000000007,-95.00000000000064,191.99999999999218,179.00000000000205,-851.0000000000017,-678.0000000000008,279.00000000000705,507.9999999999973,917.0000000000011,734.0000000000014,22.999999999995246,179.9999999999784,-1329.0000000000025,-1722.0000000000014,-127.00000000000955,802.9999999999982,-847.999999999999,426.9999999999925,-301.0000000000068,,-1108.0000000000498
2021.03.02,587.0000000000042,-87.99999999999919,184.00000000000637,263.9999999999958,-865.0000000000047,-661.0000000000005,240.00000000000688,496.99999999999187,977.0000000000057,667.0000000000065,25.999999999992696,304.9999999999784,-1321.0000000000166,-1573.0000000000023,-100.99999999999909,806.99999999998,-846.9999999999942,447.00000000000273,-343.00000000000443,,-798.0000000000502
2021.03.02,619.9999999999983,-63.000000000013046,181.9999999999933,286.00000000000136,-860.0000000000163,-646.9999999999976,293.0000000000099,515.9999999999832,999.0000000000055,758.9999999999985,19.00000000000235,365.99999999998545,-1258.0000000000036,-1391.9999999999932,-174.0000000000066,774.9999999999924,-878.0000000000001,537.9999999999967,-246.00000000000176,,-165.0000000000653
2021.03.02,665.0000000000044,-76.0000000000094,190.00000000000128,323.99999999999807,-856.0000000000123,-641.0000000000027,299.00000000000483,556.9999999999853,1063.0000000000027,787.9999999999998,24.999999999997247,423.0000000000018,-1218.000000000008,-1349.0000000000002,-207.9999999999984,786.9999999999822,-924.9999999999972,551.0000000000019,-231.0000000000034,,167.99999999994782
2021.03.02,658.0000000000031,-56.000000000011596,195.9999999999962,311.00000000000705,-880.0000000000141,-658.0000000000031,370.00000000000364,547.999999999993,1083.0000000000007,851.0000000000017,44.99999999999504,424.99999999998295,-1233.0000000000175,-1363.0000000000032,-190.00000000002615,956.9999999999857,-933.9999999999975,635.0000000000051,-165.00000000000404,,599.999999999897
2021.03.02,665.0000000000044,-39.00000000001125,204.99999999998852,355.000000000004,-836.0000000000146,-636.0000000000032,310.0000000000103,539.999999999985,1062.0000000000073,824.0000000000025,61.999999999995396,504.99999999999545,-1158.0000000000146,-1295.9999999999861,-216.00000000000819,912.999999999986,-926.0000000000019,584.9999999999937,-187.9999999999993,,730.9999999999334
2021.03.02,707.9999999999975,-162.00000000001768,279.99999999999136,373.00000000000466,-808.0000000000088,-600.0000000000006,241.00000000000233,539.999999999985,1090.000000000002,807.9999999999976,68.00000000000139,432.9999999999927,-1212.000000000013,-1265.9999999999893,-151.00000000001046,882.9999999999893,-927.9999999999973,563.0000000000024,-236.99999999999832,,622.9999999999311
2021.03.02,731.9999999999993,-266.0000000000107,336.00000000000296,382.99999999999557,-714.999999999999,-502.9999999999979,131.00000000000333,502.00000000000244,1006.0000000000069,704.0000000000047,19.00000000000235,300.9999999999877,-1182.0000000000164,-1225.9999999999939,-103.00000000000864,687.9999999999998,-872.9999999999905,435.0000000000023,-273.000000000001,,95.99999999998943
2021.03.02,728.0000000000064,-284.00000000001756,331.999999999999,340.0000000000034,-668.0000000000019,-533.0000000000057,148.0000000000037,503.99999999999335,975.0000000000036,717.000000000001,-7.9999999999968985,197.99999999997908,-1168.9999999999977,-1322.000000000001,-75.00000000001705,695.9999999999856,-813.999999999993,427.99999999999727,-265.99999999999955,,-73.0000000000581
2021.03.02,694.0000000000057,-570.0000000000039,329.00000000000153,257.000000000005,-584.0000000000067,-470.00000000000375,72.0000000000054,427.99999999998397,911.0000000000063,668.0000000000019,-60.99999999999994,-162.00000000000614,-1287.000000000016,-1333.0000000000064,-38.000000000010914,637.9999999999831,-723.9999999999895,290.9999999999968,-228.00000000000597,,-1169.0000000000596
2021.03.02,729.9999999999973,-482.00000000000466,441.99999999998687,250.0,-534.0000000000123,-412.9999999999967,69.00000000000794,407.0000000000018,924.0000000000026,631.0000000000038,-43.00000000000415,-110.00000000001364,-1261.000000000001,-1327.999999999996,169.9999999999875,631.9999999999882,-649.0000000000009,280.9999999999917,-297.9999999999983,,-582.0000000000596
2021.03.02,712.9999999999969,-453.0000000000145,412.9999999999967,290.00000000000625,-551.0000000000126,-585.0000000000022,60.00000000000449,407.0000000000018,916.0000000000057,621.0000000000049,-33.000000000005244,-48.00000000000182,-1236.9999999999993,-1639.999999999997,103.999999999985,612.9999999999969,-676.9999999999925,271.0000000000008,-299.00000000000483,,-1115.000000000031
2021.03.02,712.0000000000015,-452.00000000000796,412.9999999999967,308.00000000000693,-582.0000000000158,-592.0000000000036,143.9999999999997,427.99999999998397,953.9999999999993,692.9999999999992,-36.0000000000027,28.999999999996362,-1318.000000000019,-1726.9999999999895,89.99999999997499,773.9999999999858,-707.9999999999984,397.00000000000557,-226.99999999999943,,-700.0000000000865
2021.03.02,741.0000000000027,-584.0000000000067,451.0000000000014,317.0000000000073,-545.0000000000177,-551.0000000000015,57.00000000000705,409.99999999999926,924.0000000000026,629.9999999999973,-113.00000000000753,-160.000000000025,-1381.00000000001,-1699.0000000000061,82.99999999999841,634.0000000000013,-715.999999999994,299.99999999999716,-287.9999999999994,,-1490.0000000000534
2021.03.02,743.0000000000048,-625.0000000000089,469.99999999999267,323.99999999999807,-465.0000000000043,-475.99999999999864,68.00000000000139,409.99999999999926,912.0000000000017,644.9999999999956,-116.00000000000499,-175.00000000001137,-1382.0000000000166,-1688.0000000000007,104.99999999998977,683.9999999999957,-646.0000000000008,313.0000000000024,-236.00000000000287,,-1135.0000000000678
2021.03.02,761.0000000000006,-616.0000000000165,446.9999999999974,346.9999999999942,-451.0000000000014,-517.9999999999962,89.00000000000574,424.00000000000216,916.0000000000057,675.9999999999989,-114.99999999999844,-146.000000000015,-1333.0000000000064,-1706.0000000000075,96.99999999997999,718.9999999999808,-641.9999999999959,346.9999999999942,-199.00000000000472,,-903.0000000000823
2021.03.02,743.0000000000048,-514.9999999999987,418.9999999999916,335.00000000000796,-543.0000000000045,-594.0000000000057,129.00000000000134,445.99999999999085,931.9999999999995,711.000000000006,-70.0000000000034,-51.00000000001614,-1251.000000000002,-1724.9999999999989,66.99999999997885,774.9999999999924,-710.9999999999985,379.0000000000049,-219.00000000000253,,-743.0000000000522
2021.03.02,743.0000000000048,-445.0000000000065,422.9999999999956,340.0000000000034,-534.0000000000123,-565.9999999999999,80.00000000000229,436.9999999999985,946.0000000000024,658.9999999999985,-41.9999999999976,52.99999999999727,-1219.9999999999989,-1651.9999999999868,69.99999999999318,655.9999999999899,-692.9999999999978,340.999999999994,-263.99999999999756,,-668.0000000000177
2021.03.02,756.0000000000011,-605.0000000000111,455.99999999998977,350.9999999999991,-469.0000000000083,-523.0000000000068,-100.00000000000009,370.999999999988,905.0000000000002,544.0,-46.00000000000159,-80.0000000000125,-1229.0000000000134,-1617.9999999999861,105.99999999999454,449.9999999999948,-664.999999999992,167.99999999999216,-383.0,,-1611.0000000000723
2021.03.02,802.9999999999982,-599.0000000000161,509.99999999998823,299.99999999999716,-436.9999999999985,-453.99999999999886,-190.99999999999673,376.9999999999829,911.0000000000063,463.0000000000023,-43.00000000000415,-118.00000000002342,-1261.000000000001,-1516.0000000000061,125.99999999997635,262.999999999991,-655.0000000000011,54.000000000002046,-489.0000000000061,,-1956.0000000001078
2021.03.02,858.0000000000032,-550.000000000006,578.9999999999961,349.9999999999943,-456.00000000001194,-429.99999999999704,-221.99999999999997,413.99999999998107,948.0000000000044,475.0000000000032,29.999999999996696,-38.000000000010914,-1289.0000000000068,-1432.9999999999955,206.99999999999363,208.99999999999253,-671.999999999997,25.99999999999625,-533.0000000000057,,-1527.0000000000696
2021.03.02,907.0000000000023,-531.0000000000148,524.9999999999977,352.99999999999443,-561.0000000000115,-501.000000000007,-184.99999999999073,523.9999999999911,1077.0000000000057,575.0000000000033,24.000000000001798,-34.000000000020236,-1273.000000000013,-1465.0000000000052,138.99999999998158,263.99999999999756,-750.0,61.99999999999761,-570.9999999999993,,-1421.0000000000891
2021.03.02,973.0000000000016,-694.0000000000168,614.0000000000034,384.00000000000034,-430.00000000001927,-407.99999999999727,-249.99999999999466,539.999999999985,1070.0000000000043,561.0000000000003,-55.000000000005045,-147.00000000001978,-1412.9999999999975,-1585.9999999999986,196.9999999999743,255.99999999998957,-679.9999999999926,25.99999999999625,-563.9999999999978,,-1606.0000000000837
2021.03.02,970.9999999999997,-632.0000000000103,543.0000000000045,394.999999999996,-592.0000000000148,-516.0000000000053,-146.99999999999713,566.9999999999842,1102.000000000003,621.0000000000049,-58.000000000002494,-90.00000000000341,-1568.9999999999982,-1784.999999999992,128.99999999999068,367.99999999999056,-771.0000000000008,132.99999999999557,-536.9999999999986,,-1868.0000000000537
2021.03.02,921.0000000000051,-696.0000000000077,449.9999999999948,371.9999999999999,-744.0000000000114,-685.0000000000023,-66.99999999999484,609.9999999999994,1194.0000000000061,729.9999999999973,-82.99999999999974,-139.00000000001,-1631.0000000000048,-1997.9999999999886,50.99999999998772,527.9999999999951,-865.9999999999997,225.9999999999991,-487.99999999999955,,-2315.000000000034
2021.03.02,916.0000000000057,-509.00000000000387,424.00000000000216,379.0000000000049,-775.0000000000146,-831.000000000004,151.00000000000114,609.9999999999994,1194.0000000000061,831.9999999999994,-56.0000000000005,9.999999999990905,-1607.000000000003,-2222.9999999999973,12.999999999976808,844.9999999999847,-890.0000000000006,433.9999999999975,-331.999999999999,,-1415.0000000000541
2021.03.02,946.0000000000024,-367.0000000000062,402.9999999999978,399.0000000000009,-818.0000000000076,-906.0000000000068,224.000000000002,703.9999999999935,1264.0000000000095,943.000000000005,8.999999999992347,185.99999999997863,-1555.0000000000175,-2289.0000000000077,-86.00000000001273,962.9999999999806,-965.999999999994,530.0000000000011,-284.0000000000065,,-700.0000000000954
2021.03.02,853.9999999999992,-320.00000000000915,317.9999999999961,415.9999999999968,-824.0000000000025,-968.9999999999976,207.00000000000162,639.9999999999961,1204.000000000005,892.9999999999993,34.99999999999615,316.99999999997885,-1462.0000000000077,-2278.0000000000023,-144.00000000000546,909.9999999999886,-951.9999999999982,539.999999999992,-297.00000000000284,,-912.0000000000758
2021.03.02,909.0000000000042,-160.00000000000458,371.99999999999454,424.99999999999716,-784.0000000000069,-934.0000000000015,208.00000000000819,696.999999999992,1206.000000000007,902.9999999999983,93.99999999999409,474.9999999999943,-1215.0000000000105,-2089.999999999992,-91.00000000000819,883.9999999999959,-938.0000000000024,539.0000000000015,-258.0000000000027,,241.99999999995913
