date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,AUDNZD,empty,sum
2018.04.23,-151.9999999999966,-151.9999999999966,-19.99999999999602,0.0,-72.0000000000054,-113.99999999999189,-2.999999999997449,-108.99999999999244,-74.00000000001228,-29.00000000001235,-302.0000000000023,-305.9999999999841,0.0,-54.99999999999261,-173.00000000000094,-7.0000000000014495,,-1567.9999999999823
2018.04.23,-127.99999999999478,-156.00000000000057,-27.999999999991587,134.99999999999625,13.999999999991797,-4.999999999988347,5.000000000010552,-100.00000000000009,-20.000000000010232,248.99999999998812,-280.0000000000136,-322.00000000000006,219.99999999999798,-79.9999999999983,-192.99999999999872,71.99999999998319,,-617.0000000000284
2018.04.23,-146.99999999999713,-184.00000000000637,-103.9999999999992,143.99999999998857,-2.000000000002,5.000000000010552,74.0000000000185,-146.99999999999713,-133.00000000000978,148.99999999999915,-336.00000000000296,-476.9999999999941,173.00000000000094,-111.0000000000042,-187.9999999999993,22.999999999995246,,-1260.999999999999
2018.04.23,-169.99999999999238,-147.99999999999258,-30.9999999999917,157.99999999999147,-60.00000000000449,133.00000000000534,130.0000000000079,-108.99999999999244,2.999999999985903,299.00000000000483,-303.0000000000088,-447.99999999998175,289.0000000000059,-37.9999999999967,-182.00000000000438,68.99999999998573,,-407.9999999999782
2018.04.23,-178.00000000000037,-131.99999999999878,-13.999999999995794,176.99999999998272,-60.00000000000449,177.00000000000495,148.00000000001478,-84.99999999999064,48.00000000000182,319.0000000000026,-306.00000000000625,-443.99999999999994,361.9999999999957,-30.9999999999917,-163.00000000000205,137.9999999999937,,-43.99999999999375
2018.04.23,-232.99999999999432,-112.000000000001,11.00000000000989,209.9999999999991,-115.00000000000954,175.00000000001404,140.0000000000068,-90.99999999999665,73.99999999998386,319.999999999987,-304.9999999999997,-500.9999999999959,441.0000000000025,-16.999999999995907,-168.99999999999693,139.9999999999846,,-32.000000000002274
2018.04.23,-249.99999999999466,-95.00000000000064,-16.999999999995907,160.99999999998892,-146.00000000000168,219.00000000001364,131.00000000001444,-52.99999999999194,93.99999999999409,394.00000000000546,-273.9999999999965,-491.99999999998136,425.99999999999307,-33.999999999991815,-119.99999999999788,145.99999999997948,,90.00000000003674
2018.04.23,-227.99999999999488,-73.99999999999629,-30.9999999999917,143.00000000000423,-116.00000000000499,253.00000000001432,76.0000000000094,8.000000000008,112.99999999999955,390.0000000000015,-211.00000000000563,-391.9999999999924,392.9999999999989,-21.99999999999136,-163.00000000000205,218.99999999999142,,358.00000000004803
2018.04.23,-248.99999999999923,-15.00000000000945,31.00000000000591,158.99999999999804,-115.00000000000954,282.0000000000045,85.00000000000173,25.00000000000835,159.9999999999966,364.9999999999931,-154.99999999999403,-325.99999999998187,297.9999999999983,12.000000000000455,-153.00000000000313,200.99999999998454,,604.9999999999941
2018.04.23,-241.99999999999778,-100.99999999999554,15.000000000000568,95.999999999985,-99.00000000000463,331.0000000000146,110.00000000001009,38.0000000000047,262.00000000000045,380.00000000000256,-150.00000000000568,-285.00000000000193,331.999999999999,49.99999999999716,-151.9999999999966,217.0000000000005,,802.0000000000125
2018.04.23,-183.99999999999528,-90.99999999999665,-22.999999999996135,97.9999999999981,-98.0000000000092,309.0000000000037,100.0000000000112,31.999999999998696,162.9999999999825,409.99999999999926,-161.99999999999548,-300.99999999999574,357.99999999999164,-6.000000000000227,-163.99999999999747,208.99999999999253,,649.9999999999914
2018.04.23,-173.9999999999964,-78.00000000000028,15.000000000000568,122.99999999998423,-97.00000000000264,307.00000000001285,85.00000000000173,40.00000000000669,234.99999999998522,452.99999999999227,-170.00000000000347,-258.99999999998704,397.99999999998727,24.00000000000091,-207.00000000000162,270.99999999999903,,965.9999999999795
2018.04.23,-186.99999999999272,-59.99999999999339,45.000000000001705,123.99999999999079,-129.00000000000134,311.0000000000168,86.0000000000083,46.00000000000159,269.00000000000546,414.00000000000324,-146.00000000000168,-149.9999999999835,425.99999999999307,46.999999999997044,-238.0000000000049,357.99999999999164,,1216.000000000032
2018.04.23,-168.00000000000148,-48.000000000003595,43.00000000000637,130.99999999999224,-133.00000000000534,295.0000000000008,65.00000000000395,48.99999999999905,246.00000000000932,438.9999999999894,-127.99999999999478,-132.99999999998312,421.99999999998903,43.00000000000637,-236.00000000000287,366.999999999984,,1253.9999999999893
2018.04.23,-168.00000000000148,-32.0000000000098,24.00000000000091,130.99999999999224,-116.00000000000499,263.00000000001324,33.00000000001635,54.00000000000959,227.00000000000387,415.99999999999415,-109.00000000000354,-102.99999999998644,368.9999999999971,45.000000000001705,-231.99999999999886,360.9999999999891,,1163.000000000013
2018.04.23,-192.99999999999872,-32.0000000000098,29.000000000010573,114.99999999999844,-112.000000000001,287.9999999999994,55.000000000005045,43.999999999999595,212.99999999999386,380.9999999999869,-109.00000000000354,-107.99999999999699,388.9999999999949,42.00000000000159,-246.00000000000176,386.9999999999818,,1142.9999999999604
2018.04.23,-178.00000000000037,-56.000000000011596,17.000000000010118,95.999999999985,-86.0000000000083,289.0000000000059,67.00000000001705,41.000000000002146,215.0000000000034,367.0000000000062,-110.00000000001009,-61.99999999998429,361.9999999999957,52.99999999999727,-262.00000000000665,371.99999999999454,,1124.999999999996
2018.04.23,-202.9999999999976,-52.000000000007596,4.0000000000048885,102.99999999998644,-130.0000000000079,285.00000000000193,47.00000000001925,52.000000000007596,176.9999999999925,367.0000000000062,-89.00000000000574,-171.99999999999437,348.9999999999993,31.999999999996476,-245.0000000000063,336.9999999999873,,861.9999999999825
2018.04.23,-174.99999999999181,-109.00000000000354,26.00000000001046,99.99999999998899,-117.00000000000044,278.00000000000045,42.0000000000087,28.000000000005798,237.99999999999955,409.99999999999926,-177.00000000000495,-246.99999999999721,354.9999999999942,49.99999999999716,-178.00000000000037,269.9999999999925,,793.9999999999989
2018.04.23,-185.99999999999727,-89.00000000000574,38.000000000010914,89.99999999999008,-98.0000000000092,295.0000000000008,41.000000000002146,57.00000000000705,311.9999999999834,435.0000000000076,-148.99999999999915,-310.9999999999946,363.0000000000022,63.00000000000239,-163.99999999999747,250.99999999997902,,947.9999999999823
2018.04.23,-227.99999999999488,-200.00000000000017,58.000000000006935,83.9999999999952,-228.00000000000597,259.0000000000092,50.0000000000167,-31.999999999998696,234.99999999998522,452.99999999999227,-347.9999999999928,-635.9999999999922,458.9999999999872,13.999999999995794,-172.00000000000549,217.0000000000005,,-15.000000000001052
2018.04.23,-244.99999999999523,-140.0000000000068,82.00000000000784,248.99999999998812,-236.00000000000287,25.00000000000835,58.000000000002494,-126.99999999999933,9.999999999990905,282.9999999999888,-381.99999999999346,-688.9999999999841,453.99999999999886,-33.00000000000125,-134.99999999999625,161.99999999999548,,-663.9999999999984
2018.04.23,-339.99999999999585,8.999999999992347,97.00000000000841,327.99999999999494,-237.00000000000944,180.0000000000024,-1.999999999990898,-17.000000000000348,98.99999999998954,456.9999999999963,-287.9999999999994,-474.999999999981,324.9999999999975,-72.00000000000273,-123.00000000000644,174.99999999999181,,115.99999999998714
2018.04.23,-348.9999999999993,121.99999999999989,97.99999999999898,347.9999999999928,-263.0000000000021,297.0000000000139,-40.99999999997994,89.00000000000574,169.9999999999875,530.9999999999926,-200.00000000000017,-381.99999999999346,290.9999999999968,-57.00000000000216,-131.00000000000333,167.9999999999904,,690.9999999999982
2018.04.23,-378.999999999996,286.99999999999284,234.99999999999943,436.9999999999985,-390.0000000000015,107.99999999999699,-102.99999999998644,50.0000000000056,125.0,387.000000000004,-120.00000000000898,-438.9999999999894,272.00000000000557,-15.999999999991132,-60.99999999999994,147.99999999999258,,541.000000000022
2018.04.23,-345.99999999999073,340.00000000000693,317.0000000000073,512.9999999999857,-439.0000000000005,-92.99999999998754,-196.99999999998053,-2.999999999997449,133.00000000000978,322.00000000000006,-165.9999999999995,-451.0000000000014,507.9999999999973,13.999999999995794,-63.00000000000195,240.9999999999801,,630.0000000000232
2018.04.23,-322.9999999999955,333.9999999999899,412.00000000000614,437.99999999998283,-465.9999999999998,-148.99999999999915,-282.9999999999888,-14.999999999998348,192.99999999998363,136.99999999998712,-114.99999999999844,-448.9999999999883,520.9999999999936,76.99999999999818,-34.000000000000696,283.99999999999534,,561.9999999999678
2018.04.23,-256.0000000000007,337.0000000000095,407.0000000000107,445.99999999999085,-388.0000000000106,-331.999999999999,-360.9999999999891,-47.9999999999925,80.99999999998886,102.00000000000209,-51.000000000001044,-330.9999999999924,428.9999999999905,85.99999999999852,-78.00000000000028,298.9999999999826,,341.99999999998806
2018.04.23,-241.99999999999778,357.99999999999164,457.00000000000784,471.9999999999835,-401.00000000000693,-417.0000000000007,-380.9999999999869,-114.99999999999844,37.99999999998249,8.999999999992347,-73.00000000001194,-303.9999999999932,465.0000000000043,129.99999999999545,-90.0000000000012,293.99999999999426,,199.99999999995487
2018.04.23,-227.99999999999488,327.99999999999494,408.00000000000125,326.0000000000041,-399.0000000000049,-356.00000000000074,-300.99999999999574,-101.99999999999099,43.99999999998272,-72.0000000000054,-26.999999999999247,-286.99999999999284,502.00000000000244,131.00000000000023,-65.99999999999939,322.00000000000006,,223.00000000000165
2018.04.23,-231.99999999999886,251.00000000000122,364.0000000000043,317.9999999999961,-388.0000000000106,-252.99999999999213,-257.99999999998045,-76.99999999999375,85.00000000000796,-45.000000000006146,-160.00000000000458,-443.99999999999994,526.9999999999886,82.00000000000784,-63.00000000000195,272.99999999998994,,-19.999999999992326
2018.04.23,-225.99999999999287,280.9999999999979,403.0000000000058,471.9999999999835,-433.0000000000056,-272.99999999998994,-291.9999999999812,-69.9999999999923,126.00000000000477,165.9999999999995,-343.00000000000443,-516.9999999999897,577.9999999999897,19.99999999999602,-119.00000000000244,252.99999999999213,,26.00000000001083
2018.04.23,-234.99999999999633,236.99999999999832,414.0000000000015,626.9999999999998,-415.0000000000098,-178.99999999999582,-255.99999999998957,-43.999999999999595,231.99999999999932,479.0000000000072,-451.0000000000014,-561.9999999999958,590.999999999986,-25.99999999999625,-178.99999999999582,217.99999999998488,,450.9999999999966
2018.04.23,-323.99999999999096,320.00000000000915,462.0000000000033,719.000000000003,-510.00000000001046,-283.99999999999534,-262.999999999991,-100.00000000000009,135.99999999999568,414.9999999999876,-446.9999999999974,-689.9999999999907,669.9999999999928,-40.99999999999682,-139.00000000000023,194.99999999998963,,119.00000000000827
2018.04.23,-359.99999999999363,381.99999999999346,608.0000000000041,805.9999999999956,-540.0000000000072,-258.0000000000027,-287.9999999999994,-69.9999999999923,204.99999999998408,441.99999999998687,-453.0000000000145,-696.999999999992,669.9999999999928,-22.999999999996135,-89.00000000000574,177.99999999998929,,512.9999999999428
2018.04.23,-351.0000000000013,329.00000000000153,605.000000000004,793.9999999999836,-579.0000000000073,-297.9999999999983,-220.99999999998232,-142.99999999999312,301.9999999999925,476.9999999999941,-588.0000000000107,-766.9999999999843,795.9999999999967,-12.000000000000455,-117.00000000000044,195.9999999999962,,422.9999999999903
2018.04.23,-373.99999999999653,438.00000000000506,663.0000000000109,844.9999999999847,-586.0000000000088,-161.99999999999548,-265.99999999998846,-20.999999999993246,371.9999999999857,560.9999999999893,-402.0000000000135,-705.0000000000001,722.0000000000005,43.99999999999693,-92.99999999999864,205.99999999999508,,1241.9999999999732
2018.04.23,-401.99999999999125,509.99999999998823,783.0000000000013,909.0000000000042,-613.000000000008,-180.99999999998673,-296.9999999999917,-2.999999999997449,513.9999999999816,611.9999999999903,-489.0000000000061,-744.9999999999957,773.0000000000015,31.999999999996476,-92.00000000000318,190.99999999998562,,1501.9999999999688
2018.04.23,-429.99999999999704,466.9999999999952,802.9999999999973,964.9999999999936,-615.00000000001,-83.9999999999952,-253.99999999999866,2.000000000002,615.9999999999854,736.0000000000033,-513.0000000000078,-737.9999999999942,792.9999999999993,64.99999999999773,-90.0000000000012,200.99999999998454,,1923.9999999999543
2018.04.23,-441.99999999999795,499.000000000005,870.0000000000045,956.9999999999857,-613.000000000008,-79.99999999999119,-190.99999999998562,-24.999999999997247,627.9999999999859,648.0000000000041,-533.0000000000057,-771.9999999999949,801.9999999999916,100.00000000000853,-95.00000000000064,205.99999999999508,,1958.9999999999993
2018.04.23,-486.999999999993,513.9999999999923,868.9999999999998,973.0000000000016,-624.0000000000023,-131.99999999999878,-164.99999999999292,-57.99999999999139,519.0000000000055,516.0000000000053,-442.00000000000904,-764.9999999999934,729.0000000000018,126.99999999999534,-39.00000000000014,180.99999999998673,,1716.000000000007
2018.04.23,-486.999999999993,594.0000000000057,903.0000000000058,990.000000000002,-621.0000000000049,-150.99999999999002,-227.99999999998377,-39.999999999995595,516.9999999999959,490.999999999997,-392.9999999999989,-683.9999999999957,703.9999999999935,140.00000000000057,-39.00000000000014,180.99999999998673,,1877.0000000000252
