date,USDJPY,USDCAD,NZDUSD,EURCHF,CHFJPY,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.04.17,-180.99999999999739,-70.0000000000145,-96.00000000000719,-153.00000000000313,-182.99999999999272,-189.00000000002137,-83.00000000001084,-136.0000000000099,-24.999999999986144,-129.00000000000134,-59.99999999999339,-61.99999999999761,-21.000000000000796,-75.00000000000284,-120.99999999999334,,-1584.0000000000325
2017.04.17,-195.99999999999795,-87.00000000001484,-44.0000000000107,-147.99999999999258,-378.9999999999907,-171.0000000000207,-150.00000000000568,-218.00000000000352,-35.00000000000725,-116.99999999998934,-66.00000000001049,-102.99999999999443,-3.9999999999906777,-87.00000000001484,-151.9999999999966,,-1957.0000000000398
2017.04.17,-123.00000000000466,-104.00000000001519,115.99999999999389,-52.99999999999194,-223.99999999998954,-156.0000000000059,-137.00000000000932,-177.0000000000067,-86.0000000000083,-116.99999999998934,7.0000000000014495,-25.99999999999625,118.00000000000921,-102.00000000000209,-56.99999999999594,,-1121.0000000000107
2017.04.17,-150.99999999999625,-98.0000000000203,194.99999999998963,-38.0000000000047,-295.99999999999227,-170.00000000001592,-109.00000000000354,-273.00000000001035,-80.99999999999774,-119.00000000000244,194.99999999998963,-77.99999999998875,121.00000000000932,-96.00000000000719,-38.0000000000047,,-1036.0000000000555
2017.04.17,-280.00000000000114,-119.00000000000244,182.99999999999983,-35.999999999991594,-382.99999999999557,-289.0000000000157,-155.00000000001623,-386.0000000000099,-102.99999999998644,-92.99999999998754,175.99999999999838,-158.00000000000125,50.00000000001137,-94.00000000001629,-59.99999999999339,,-1747.000000000008
2017.04.17,-506.0000000000002,-50.0000000000167,237.99999999999378,-32.999999999994145,-575.0000000000028,-600.9999999999991,-103.00000000000864,-583.0000000000126,-109.00000000000354,-75.00000000000284,232.00000000000998,-296.99999999999704,-60.99999999999284,-69.00000000000794,12.000000000012001,,-2580.0000000000223
2017.04.17,-465.999999999994,-35.00000000000725,244.99999999999523,-29.999999999996696,-536.0000000000014,-469.0000000000225,-134.00000000001188,-539.0000000000015,-117.99999999999588,-82.00000000000429,195.9999999999962,-274.9999999999915,-33.00000000000125,-80.99999999999774,41.000000000002146,,-2316.0000000000323
2017.04.17,-489.9999999999949,48.99999999998794,366.9999999999951,-21.999999999988695,-494.99999999999034,-468.00000000001774,-59.000000000009045,-484.00000000000887,-58.99999999998684,-144.99999999999514,401.99999999999125,-241.99999999999022,124.00000000000944,-134.00000000001188,104.99999999999955,,-1551.0000000000105
2017.04.17,-512.0000000000005,26.999999999999247,363.99999999999767,-14.000000000002899,-506.9999999999908,-521.000000000015,-97.00000000001374,-503.0000000000001,-24.000000000001798,-109.99999999998789,358.9999999999982,-265.99999999999113,57.00000000000216,-141.00000000001333,99.00000000000463,,-1789.0000000000152
2017.04.17,-578.9999999999935,7.999999999985796,338.9999999999893,-18.999999999991246,-582.9999999999984,-620.0000000000045,-73.00000000001194,-583.0000000000126,15.999999999993797,22.0000000000109,306.9999999999906,-326.9999999999982,-4.9999999999954525,-66.00000000001049,136.00000000000279,,-2027.0000000000432
2017.04.17,-608.9999999999947,25.999999999992696,369.99999999999255,12.000000000012001,-586.9999999999891,-617.0000000000186,-104.99999999999955,-551.0000000000019,19.999999999997797,-70.99999999999883,340.9999999999913,-344.99999999999886,10.000000000005116,-126.0000000000039,127.00000000001043,,-2105.000000000003
2017.04.17,-555.9999999999974,17.999999999984695,366.9999999999951,-8.999999999992347,-554.9999999999926,-547.0000000000255,-106.00000000000608,-521.0000000000008,25.00000000000835,-8.999999999992347,323.0000000000066,-306.99999999998795,34.000000000006025,-78.00000000000028,137.9999999999937,,-1783.0000000000007
2017.04.17,-527.000000000001,51.99999999998539,347.9999999999928,-1.0000000000065512,-503.0000000000001,-491.00000000001387,-107.00000000001265,-480.000000000004,1.0000000000065512,21.00000000000435,283.99999999999534,-269.999999999996,42.00000000000159,-66.00000000001049,123.99999999999079,,-1573.0000000000678
2017.04.17,-483.99999999999466,69.9999999999923,351.99999999999676,2.999999999997449,-496.9999999999999,-453.00000000000296,-55.000000000005045,-466.0000000000082,-60.99999999999994,-52.000000000007596,340.9999999999913,-229.99999999998977,61.00000000000705,-65.00000000000395,96.00000000000719,,-1440.0000000000198
2017.04.17,-438.0000000000024,87.99999999999919,327.99999999999494,15.00000000000945,-479.99999999998977,-433.00000000002115,-33.00000000001635,-435.0000000000023,-60.99999999999994,-75.00000000000284,290.9999999999968,-182.99999999999272,67.00000000000728,-78.00000000000028,35.00000000000725,,-1392.000000000013
2017.04.17,-471.9999999999942,89.99999999999008,344.99999999999534,18.999999999991246,-512.0000000000005,-493.9999999999998,44.99999999998394,-465.0000000000034,-59.99999999999339,-65.00000000000395,329.00000000000153,-209.99999999999375,61.00000000000705,-58.000000000002494,63.99999999999739,,-1383.0000000000248
2017.04.17,-495.9999999999951,92.99999999998754,316.99999999998954,22.0000000000109,-534.9999999999966,-524.0000000000009,39.999999999995595,-487.000000000009,-52.000000000007596,-86.99999999999264,252.0000000000078,-225.9999999999991,9.000000000000341,-90.00000000001229,18.999999999991246,,-1745.00000000003
2017.04.17,-462.0000000000033,49.99999999999449,296.9999999999917,28.000000000005798,-512.999999999991,-489.0000000000043,19.999999999997797,-449.0000000000123,-38.99999999998904,-126.0000000000039,235.00000000000742,-212.99999999999386,39.00000000000148,-134.00000000001188,-38.99999999998904,,-1795.0
2017.04.17,-415.9999999999968,-18.0000000000069,228.99999999999034,19.999999999997797,-481.9999999999993,-460.00000000000796,-63.99999999999739,-422.00000000001125,-29.999999999996696,-136.00000000000279,35.999999999991594,-201.99999999999818,17.000000000010118,-143.00000000000423,-85.00000000000173,,-2156.000000000033
2017.04.17,-406.0000000000059,36.999999999998145,195.9999999999962,8.000000000008,-379.99999999999545,-399.0000000000009,-9.000000000014552,-328.00000000000296,26.999999999999247,-11.999999999989797,-70.99999999999883,-164.99999999999204,-31.999999999996476,-106.00000000000608,-157.99999999999147,,-1797.9999999999932
2017.04.17,-483.99999999999466,93.99999999999409,215.99999999999397,18.999999999991246,-384.00000000000034,-500.0,-60.000000000015596,-330.0000000000125,22.999999999995246,-14.999999999987246,-300.99999999999574,-208.99999999998897,-77.99999999998875,-119.00000000000244,-157.00000000000713,,-2285.0000000000186
2017.04.17,-477.99999999999443,105.99999999998388,165.9999999999995,83.9999999999952,-381.0000000000002,-490.0000000000091,7.0000000000014495,-236.0000000000042,188.00000000001037,177.00000000000495,-346.0000000000019,-198.99999999999807,-125.99999999999056,-69.00000000000794,-218.99999999999142,,-1816.000000000002
2017.04.17,-435.0000000000023,41.99999999998649,182.99999999999983,51.000000000001044,-379.99999999999545,-455.0000000000125,-17.000000000000348,-290.00000000000625,130.99999999999224,95.00000000000064,-312.00000000000114,-191.99999999999307,-97.99999999999898,-94.00000000001629,-201.99999999999108,,-1973.0000000000375
2017.04.17,-427.99999999999727,51.99999999998539,178.99999999999582,28.000000000005798,-414.99999999999204,-471.00000000000364,1.999999999990898,-347.0000000000084,59.99999999999339,-11.999999999989797,-226.99999999999943,-188.99999999999295,-85.99999999999852,-111.00000000001664,-190.00000000000128,,-2155.000000000028
2017.04.17,-484.99999999999943,83.9999999999952,229.99999999999687,18.0000000000069,-490.99999999999966,-421.0000000000207,-130.0000000000079,-451.0000000000076,-31.000000000003247,-34.000000000000696,-12.999999999996348,-216.99999999999875,-55.999999999997385,-94.00000000001629,-129.00000000000134,,-2220.0000000000505
2017.04.17,-468.9999999999941,95.999999999985,239.99999999999577,12.000000000012001,-491.9999999999902,-390.0000000000148,-114.0000000000141,-446.00000000001216,-31.999999999987594,-26.999999999999247,48.000000000003595,-203.99999999999352,-47.99999999998761,-57.00000000001815,-93.00000000000975,,-1976.0000000000252
2017.04.17,-462.99999999999386,81.9999999999821,272.99999999998994,25.999999999992696,-433.9999999999975,-384.00000000001455,-123.00000000000644,-373.00000000000466,15.00000000000945,11.00000000000545,73.99999999999629,-203.99999999999352,-13.999999999995794,-80.99999999999774,-55.000000000005045,,-1650.0000000000332
2017.04.17,-426.00000000000193,121.99999999999989,278.9999999999959,43.999999999999595,-399.9999999999915,-352.00000000000387,-34.000000000000696,-322.00000000000273,19.00000000001345,32.0000000000098,66.99999999999484,-143.99999999999125,20.000000000010232,-53.999999999998494,-19.999999999997797,,-1168.9999999999643
2017.04.17,-448.99999999999807,128.99999999997914,318.99999999999153,65.00000000000395,-396.99999999999136,-360.00000000001364,-14.000000000002899,-282.0000000000107,24.000000000001798,59.99999999999339,31.000000000003247,-141.9999999999959,41.00000000001103,-60.000000000015596,-14.000000000002899,,-1049.000000000047
2017.04.17,-406.0000000000059,135.9999999999806,330.9999999999924,82.00000000000429,-332.9999999999984,-321.0000000000264,-38.0000000000047,-198.0000000000075,97.9999999999981,110.99999999999443,-28.999999999990145,-126.99999999999534,84.00000000000318,-57.00000000001815,12.999999999996348,,-654.0000000000772
