date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.01.18,-120.99999999999334,-103.00000000000864,-68.00000000000139,-99.00000000000463,-43.00000000000415,-5.999999999994898,0.0,0.0,-2.999999999997449,-3.999999999992898,-2.999999999997449,-68.9999999999884,-130.0000000000079,-110.99999999999443,-194.99999999998963,0.0,-4.9999999999954525,0.0,-7.0000000000014495,0.0,0.0,,-966.9999999999721
2021.01.18,-120.99999999999334,-68.00000000000139,-53.999999999998494,-104.00000000001519,-41.9999999999976,8.000000000008,5.999999999994898,194.00000000000261,148.99999999999915,100.00000000000009,121.99999999999989,31.00000000000591,-145.00000000001734,-117.99999999999588,-210.99999999998343,60.000000000002274,0.0,25.000000000005684,24.999999999997247,5.999999999994898,58.000000000002494,,-78.99999999998954
2021.01.18,-153.00000000000313,-56.99999999999594,-58.99999999998684,-90.00000000001229,-36.0000000000027,-31.999999999998696,18.999999999991246,180.99999999999739,173.00000000000094,113.00000000000753,106.00000000000608,27.000000000015234,-146.00000000000168,-110.00000000001009,-312.9999999999855,64.99999999999773,-0.999999999990564,-21.000000000000796,20.999999999993246,-26.000000000003798,87.00000000001484,,-251.99999999996783
2021.01.18,-297.00000000000284,-175.99999999999838,-151.9999999999966,-459.99999999999375,-241.00000000000233,-176.99999999999383,60.99999999999994,85.99999999999852,146.99999999999713,45.000000000006146,81.00000000000884,48.00000000000182,-414.00000000000324,-377.0000000000051,-495.99999999998533,-61.00000000000705,-149.0000000000009,-114.00000000000432,-21.00000000000435,4.999999999999449,85.00000000000173,,-2576.999999999985
2021.01.18,-290.9999999999968,-209.9999999999991,-163.9999999999864,-482.00000000000466,-278.00000000000045,-180.99999999999784,78.00000000000028,79.9999999999983,97.00000000000264,19.999999999997797,88.00000000001029,15.999999999991132,-470.9999999999992,-449.0000000000105,-510.99999999999477,-117.00000000000443,-188.99999999999295,-118.99999999999977,29.000000000001247,95.00000000000064,19.00000000001345,,-2939.999999999971
2021.01.18,-195.9999999999962,-113.00000000000753,-92.00000000000318,-419.0000000000138,-202.0000000000022,-122.99999999999534,80.99999999999774,102.00000000000387,95.99999999999609,26.999999999999247,82.00000000000429,-28.999999999996362,-470.00000000001484,-388.0000000000106,-504.9999999999999,-97.00000000000841,-164.99999999999204,-123.00000000000466,87.99999999999919,110.99999999999443,43.999999999999595,,-2291.0000000000505
2021.01.18,-195.9999999999962,-120.99999999999334,-105.99999999998388,-456.9999999999963,-190.00000000000128,-134.99999999999625,73.00000000001194,43.00000000000637,68.99999999999685,43.999999999999595,71.00000000000995,-102.00000000000387,-517.0000000000119,-357.00000000000733,-500.9999999999959,-182.00000000000216,-203.99999999999352,-182.99999999999272,103.99999999999298,117.99999999999588,88.0000000000214,,-2640.99999999994
2021.01.18,-185.99999999999727,-123.00000000000644,-79.99999999999119,-500.9999999999959,-183.99999999999528,-164.99999999999292,73.99999999999629,27.000000000001023,46.999999999997044,41.000000000002146,43.00000000000415,-155.00000000000114,-578.0000000000118,-360.0000000000048,-573.0000000000013,-227.00000000000387,-229.99999999998977,-233.0000000000041,163.00000000000205,137.9999999999937,131.00000000001444,,-2930.9999999999854
2021.01.18,-178.99999999999582,-79.00000000000685,-58.99999999998684,-436.9999999999985,-155.00000000000514,-101.99999999999099,73.99999999999629,25.000000000005684,68.00000000000139,58.99999999999794,84.0000000000063,-102.00000000000387,-522.0000000000002,-357.99999999999164,-480.99999999999807,-198.0000000000075,-196.99999999998852,-173.00000000000182,151.00000000000114,169.99999999999238,104.00000000001519,,-2306.99999999996
2021.01.18,-170.00000000000347,-70.99999999999883,-26.999999999999247,-409.99999999999926,-134.0000000000008,-78.00000000000028,96.00000000000719,45.000000000001705,78.00000000000028,69.00000000000794,108.00000000000809,-109.00000000000887,-531.9999999999991,-333.0000000000055,-452.99999999999227,-177.99999999999727,-174.99999999999716,-140.99999999999113,165.9999999999995,185.99999999999727,74.0000000000185,,-1988.999999999953
