timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.07.02 23:30,-909.9999999999752,,2021.06.28 00:30,-745.9999999999797,,2021.06.30 14:30,-4051.0000000000214
2021.07.02 23:00,-825.9999999999765,,2021.07.02 21:00,-813.9999999999673,,2021.06.30 14:00,-4007.0000000000055
2021.07.02 22:30,-939.0000000000018,,2021.07.02 23:00,-825.9999999999765,,2021.06.30 13:30,-3997.999999999982
2021.07.02 22:00,-916.0000000000008,,2021.06.28 01:00,-909.0000000000218,,2021.06.30 12:30,-3946.99999999996
2021.07.02 21:30,-917.999999999998,,2021.07.02 23:30,-909.9999999999752,,2021.06.30 15:00,-3943.9999999999663
2021.07.02 21:00,-813.9999999999673,,2021.07.02 22:00,-916.0000000000008,,2021.06.30 13:00,-3915.000000000026
2021.07.02 20:30,-1008.9999999999936,,2021.07.02 21:30,-917.999999999998,,2021.06.30 15:30,-3864.999999999998
2021.07.02 20:00,-1219.0000000000239,,2021.07.02 22:30,-939.0000000000018,,2021.06.30 23:00,-3678.0000000000014
2021.07.02 19:30,-1194.9999999999918,,2021.06.28 00:00,-944.9999999999791,,2021.06.30 11:30,-3666.000000000011
2021.07.02 19:00,-1238.0000000000164,,2021.07.02 20:30,-1008.9999999999936,,2021.06.30 22:30,-3618.0000000000105
2021.07.02 18:30,-1159.9999999999773,,2021.06.28 03:00,-1029.9999999999964,,2021.06.30 11:00,-3598.9999999999827
2021.07.02 18:00,-1273.000000000015,,2021.06.28 02:30,-1061.0000000000143,,2021.06.30 12:00,-3560.999999999994
2021.07.02 17:30,-1466.9999999999602,,2021.06.28 03:30,-1075.9999999999864,,2021.06.30 16:00,-3499.0000000000114
2021.07.02 17:00,-1402.9999999999761,,2021.06.28 04:00,-1090.9999999999989,,2021.07.01 10:30,-3488.9999999999955
2021.07.02 16:30,-1528.0000000000243,,2021.06.28 02:00,-1156.9999999999693,,2021.07.01 03:00,-3441.999999999986
2021.07.02 16:00,-1832.0000000000107,,2021.07.02 18:30,-1159.9999999999773,,2021.07.01 09:30,-3431.0000000000155
2021.07.02 15:30,-1616.9999999999698,,2021.06.28 06:00,-1160.999999999985,,2021.07.01 01:00,-3426.999999999997
2021.07.02 15:00,-1884.999999999994,,2021.06.28 01:30,-1161.9999999999889,,2021.07.01 03:30,-3419.999999999983
2021.07.02 14:30,-1907.9999999999898,,2021.07.02 19:30,-1194.9999999999918,,2021.07.01 01:30,-3419.000000000006
2021.07.02 14:00,-2085.999999999988,,2021.06.28 06:30,-1205.9999999999666,,2021.06.30 17:00,-3410.0000000000123
2021.07.02 13:30,-1909.0000000000355,,2021.06.28 05:00,-1210.0000000000132,,2021.07.01 04:30,-3409.000000000016
2021.07.02 13:00,-2508.0000000000105,,2021.07.02 20:00,-1219.0000000000239,,2021.07.01 08:30,-3406.999999999993
2021.07.02 12:30,-2919.0000000000005,,2021.06.28 05:30,-1228.0000000000102,,2021.07.01 04:00,-3404.9999999999986
2021.07.02 12:00,-3073.9999999999613,,2021.07.02 19:00,-1238.0000000000164,,2021.07.02 10:30,-3400.999999999977
2021.07.02 11:30,-2861.9999999999995,,2021.06.28 07:00,-1242.9999999999918,,2021.07.01 05:00,-3397.9999999999673
2021.07.02 11:00,-3020.9999999999995,,2021.07.02 18:00,-1273.000000000015,,2021.07.01 02:00,-3388.9999999999973
2021.07.02 10:30,-3400.999999999977,,2021.06.28 04:30,-1291.000000000025,,2021.07.01 07:30,-3388.000000000016
2021.07.02 10:00,-3213.0000000000177,,2021.06.28 08:00,-1296.9999999999873,,2021.07.02 05:00,-3386.999999999997
2021.07.02 09:30,-3062.999999999974,,2021.06.28 08:30,-1309.0000000000166,,2021.06.30 23:30,-3382.9999999999804
2021.07.02 09:00,-2984.999999999981,,2021.06.28 07:30,-1318.0000000000216,,2021.06.30 16:30,-3375.999999999995
2021.07.02 08:30,-3212.999999999993,,2021.07.02 17:00,-1402.9999999999761,,2021.07.02 05:30,-3374.000000000028
2021.07.02 08:00,-3231.0000000000227,,2021.07.02 17:30,-1466.9999999999602,,2021.07.01 08:00,-3348.99999999999
2021.07.02 07:30,-3332.0000000000114,,2021.06.28 09:00,-1513.9999999999707,,2021.07.01 02:30,-3333.9999999999945
2021.07.02 07:00,-3295.9999999999923,,2021.07.02 16:30,-1528.0000000000243,,2021.07.02 07:30,-3332.0000000000114
2021.07.02 06:30,-3291.9999999999923,,2021.07.02 15:30,-1616.9999999999698,,2021.07.01 06:00,-3325.000000000001
2021.07.02 06:00,-3300.9999999999864,,2021.06.28 09:30,-1770.000000000013,,2021.07.01 07:00,-3323.9999999999823
2021.07.02 05:30,-3374.000000000028,,2021.07.02 16:00,-1832.0000000000107,,2021.06.30 20:30,-3323.999999999978
2021.07.02 05:00,-3386.999999999997,,2021.07.02 15:00,-1884.999999999994,,2021.07.01 09:00,-3323.999999999967
2021.07.02 04:30,-3304.0000000000027,,2021.07.02 14:30,-1907.9999999999898,,2021.06.30 04:00,-3315.0000000000155
2021.07.02 04:00,-3116.9999999999905,,2021.07.02 13:30,-1909.0000000000355,,2021.07.01 14:00,-3314.999999999993
2021.07.02 03:30,-3191.000000000024,,2021.06.28 10:00,-1915.0000000000184,,2021.07.01 05:30,-3312.000000000015
