date,AUDUSD,NZDUSD,GBPCHF,CADCHF,EURCAD,EURNZD,CADJPY,NZDJPY,empty,sum
2019.05.13,26.999999999999247,-61.999999999995396,167.00000000000603,91.00000000000774,69.00000000000794,-53.999999999998494,-42.00000000000159,-84.00000000000318,,112.00000000002231
2019.05.13,-26.999999999999247,-95.99999999999609,69.00000000000794,48.000000000003595,42.999999999993044,-38.0000000000047,-71.00000000001216,-110.99999999999,,-182.9999999999976
2019.05.13,-14.999999999998348,-61.999999999995396,188.9999999999947,29.000000000001247,192.99999999999872,121.99999999999989,22.999999999996135,-48.00000000000182,,430.9999999999951
2019.05.13,14.000000000002899,-26.999999999999247,130.99999999999224,13.00000000000745,174.00000000000747,202.9999999999976,-7.000000000005002,-33.999999999991815,,467.0000000000116
2019.05.13,-2.999999999997449,-53.999999999998494,133.00000000000534,-7.9999999999968985,195.9999999999962,157.00000000000713,4.9999999999954525,-48.99999999999238,,377.0000000000189
2019.05.13,77.00000000000485,14.999999999998348,82.00000000000429,-90.99999999999665,316.0000000000052,323.0000000000066,154.99999999998693,93.00000000000352,,970.0000000000131
2019.05.13,78.00000000000028,14.000000000002899,130.0000000000079,-24.000000000001798,214.99999999998744,292.9999999999877,55.999999999997385,45.000000000001705,,806.9999999999835
2019.05.13,87.99999999999919,43.00000000000415,136.00000000000279,-29.000000000001247,191.00000000000784,337.0000000000095,65.99999999998829,79.00000000000773,,911.0000000000183
2019.05.13,56.0000000000005,43.999999999999595,100.99999999999554,-18.999999999991246,171.99999999999437,377.0000000000051,26.999999999986812,75.00000000000284,,832.9999999999935
2019.05.13,90.0000000000012,63.99999999999739,141.99999999999767,-47.9999999999925,236.99999999999832,426.9999999999996,24.999999999991473,63.00000000000239,,999.9999999999955
2019.05.13,151.9999999999966,107.00000000000153,153.00000000000313,-60.99999999999994,245.0000000000063,509.00000000000387,75.9999999999934,138.00000000000523,,1319.00000000001
2019.05.13,119.00000000000244,80.99999999999774,181.9999999999933,-36.999999999998145,221.99999999998886,441.0000000000025,54.99999999999261,102.00000000000387,,1164.9999999999832
2019.05.13,156.99999999999602,104.00000000000409,168.99999999999693,-53.999999999998494,248.00000000000378,509.99999999998823,60.99999999999284,123.00000000000466,,1317.9999999999877
2019.05.13,148.0000000000037,82.99999999999974,168.0000000000126,-46.999999999997044,202.9999999999976,404.0000000000044,50.99999999998772,93.00000000000352,,1103.0000000000123
2019.05.13,126.0000000000039,78.00000000000028,154.99999999999403,-37.99999999999359,188.9999999999947,390.0000000000015,39.99999999999204,82.00000000000784,,1022.0000000000007
2019.05.13,121.99999999999989,87.99999999999919,171.00000000001003,-9.999999999998899,170.99999999998784,429.99999999999704,22.999999999996135,90.00000000000341,,1084.9999999999945
2019.05.13,175.00000000000293,124.00000000000189,164.00000000000858,-21.999999999999797,192.99999999999872,500.9999999999959,58.9999999999975,146.0000000000008,,1340.0000000000064
2019.05.13,156.99999999999602,107.00000000000153,195.00000000001182,-4.999999999999449,163.00000000000205,476.0000000000098,42.999999999992156,132.000000000005,,1268.000000000019
2019.05.13,165.00000000000404,116.00000000000499,120.99999999999334,-100.99999999999554,282.0000000000045,553.9999999999878,87.99999999999386,149.0000000000009,,1373.9999999999939
2019.05.13,190.00000000000128,143.00000000000423,90.00000000001229,-102.99999999999754,218.99999999999142,574.0000000000078,69.99999999999318,173.00000000000182,,1356.0000000000146
2019.05.13,204.99999999999963,124.99999999999733,-31.000000000003247,-88.99999999999464,156.00000000000057,506.0000000000064,101.99999999998965,204.00000000000773,,1178.0000000000034
2019.05.13,190.00000000000128,140.0000000000068,52.99999999999194,-80.99999999999774,167.00000000000603,557.0000000000075,118.99999999999977,236.0000000000042,,1381.00000000002
