date,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2019.10.07,0.0,39.999999999995595,76.99999999999375,-275.000000000003,63.00000000000195,183.9999999999975,79.99999999999119,66.0000000000025,211.00000000000563,79.00000000000773,31.999999999998696,46.00000000000159,,602.9999999999932
2019.10.07,8.000000000008,59.99999999999339,170.99999999999892,-325.99999999998187,-1.999999999990898,204.99999999998408,181.00000000000892,-15.000000000000568,312.00000000000114,164.00000000000148,62.99999999999084,190.00000000000128,,1011.0000000000147
2019.10.07,77.00000000001594,56.99999999999594,121.99999999999989,-439.99999999999596,-22.999999999995246,472.99999999998477,259.0000000000092,169.00000000001114,96.99999999999153,190.00000000001194,15.999999999993797,77.00000000000485,,1074.0000000000277
2019.10.07,93.00000000000975,51.000000000001044,132.99999999999423,-468.9999999999861,-34.99999999999615,555.9999999999832,275.000000000003,225.9999999999991,116.00000000000499,236.0000000000042,3.999999999992898,82.99999999999974,,1269.00000000001
2019.10.07,138.0000000000159,86.99999999999264,151.9999999999966,-435.9999999999919,-24.999999999997247,491.9999999999902,211.99999999998997,182.00000000000216,158.99999999999804,225.00000000000853,17.999999999995797,79.00000000000685,,1283.0000000000077
2019.10.07,143.00000000000423,86.99999999999264,161.00000000000003,-415.99999999999415,-25.999999999992696,462.99999999999386,234.00000000000088,145.00000000001023,160.00000000000458,207.00000000000784,13.999999999991797,91.00000000000774,,1263.000000000027
2019.10.07,85.00000000000173,84.99999999999064,182.99999999999983,-502.9999999999868,-14.999999999998348,473.99999999998954,313.00000000000773,176.00000000000193,177.99999999998929,234.00000000000887,52.99999999999194,155.00000000000514,,1418.0000000000018
2019.10.07,69.00000000000794,74.99999999999174,197.99999999999818,-471.9999999999835,14.999999999998348,395.9999999999866,313.00000000000773,148.00000000001035,191.00000000000784,218.00000000000352,49.99999999999449,186.00000000000838,,1387.0000000000316
2019.10.07,47.00000000001925,-11.00000000000545,136.99999999999824,-465.99999999998863,39.00000000000014,423.9999999999782,293.0000000000099,201.00000000000762,25.00000000000835,188.0000000000024,-48.000000000003595,119.99999999999788,,949.0000000000241
2019.10.07,15.00000000000945,19.999999999997797,182.99999999999983,-439.99999999999596,47.00000000000814,459.0000000000032,303.0000000000088,246.00000000000932,163.00000000000205,264.00000000001,13.999999999991797,197.99999999999818,,1472.0000000000427
2019.10.07,-35.999999999991594,-24.000000000001798,140.99999999999113,-455.99999999998977,48.99999999999905,425.9999999999877,306.00000000000625,219.0000000000083,102.00000000000209,225.00000000000853,-12.000000000000899,174.00000000000747,,1114.0000000000264
2019.10.07,12.000000000012001,-34.000000000000696,129.00000000000134,-478.0000000000006,25.00000000000835,431.99999999998795,300.99999999999574,194.00000000000261,55.000000000005045,195.0000000000074,-56.0000000000005,128.00000000000588,,903.0000000000246
2019.10.07,28.000000000005798,-24.000000000001798,141.99999999999767,-485.99999999998647,28.000000000005798,430.9999999999832,261.0000000000001,195.0000000000074,116.00000000000499,219.0000000000083,-53.00000000000304,136.99999999999824,,994.0000000000202
2019.10.07,9.000000000014552,-42.0000000000087,107.00000000000153,-539.999999999985,9.999999999998899,442.99999999998363,280.9999999999979,182.00000000000216,60.99999999999994,190.00000000001194,-66.00000000001049,104.99999999999955,,740.0000000000059
2019.10.07,0.0,-50.0000000000056,93.99999999999409,-573.9999999999857,-7.0000000000014495,513.9999999999816,324.9999999999975,219.99999999999886,21.999999999988695,198.0000000000075,-68.00000000000139,91.00000000000774,,764.9999999999819
2019.10.07,6.000000000017103,-51.000000000001044,117.99999999999588,-583.0000000000002,-7.0000000000014495,510.9999999999957,309.0000000000037,222.99999999999898,99.99999999998899,223.0000000000132,-77.00000000000485,119.99999999999788,,892.0000000000038
2019.10.07,-24.999999999986144,-74.00000000000739,120.99999999999334,-584.9999999999911,4.000000000004,465.0000000000034,302.0000000000023,192.00000000000728,139.00000000000023,224.00000000000375,-82.99999999999974,145.00000000000622,,825.000000000036
2019.10.07,-35.999999999991594,-52.000000000007596,147.99999999999258,-468.9999999999861,82.00000000000429,366.9999999999902,150.00000000000568,219.99999999999886,234.00000000000088,270.00000000001023,-47.00000000000814,187.9999999999993,,1055.0000000000086
2019.10.07,-49.99999999999449,-36.0000000000027,173.00000000000094,-437.99999999998283,75.00000000000284,400.0000000000057,207.00000000000162,222.99999999999898,268.0000000000016,297.00000000001125,-15.00000000000945,228.00000000000597,,1332.000000000039
