date,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2019.10.07,-31.999999999987594,-1.0000000000065512,0.0,-393.99999999998323,0.0,0.0,-22.999999999995246,0.0,-123.00000000000644,-15.000000000000568,0.0,-21.999999999999797,,-609.9999999999794
2019.10.07,-7.999999999985796,39.00000000000014,68.99999999999685,-363.9999999999866,-31.999999999998696,153.99999999999636,55.99999999998939,-28.999999999996362,65.00000000000395,70.00000000000739,21.999999999999797,45.000000000006146,,87.0000000000326
2019.10.07,-8.999999999992347,45.99999999999049,96.99999999999153,-506.9999999999908,-53.999999999998494,189.99999999999773,140.0000000000068,-19.99999999999602,11.00000000000545,140.00000000000057,-28.000000000005798,14.000000000002899,,20.000000000011966
2019.10.07,72.0000000000054,37.99999999999359,114.99999999999844,-483.99999999999557,-44.99999999999504,472.99999999998477,231.0000000000034,167.0000000000016,59.99999999999339,191.0000000000025,-20.0000000000089,56.0000000000005,,853.9999999999841
2019.10.07,92.00000000000318,51.99999999999649,130.99999999999224,-471.9999999999835,-37.99999999999359,439.9999999999977,180.0000000000024,169.00000000001114,116.00000000000499,224.00000000000375,-7.0000000000014495,65.00000000000395,,952.0000000000374
2019.10.07,121.00000000001555,73.00000000000084,140.99999999999113,-451.0000000000014,-29.000000000001247,444.9999999999932,194.0000000000053,139.00000000001,126.99999999998823,195.0000000000074,1.999999999990898,75.9999999999983,,1032.9999999999982
2019.10.07,77.00000000001594,35.999999999991594,90.0000000000012,-516.9999999999897,-29.999999999996696,453.00000000000296,198.99999999999363,146.0000000000008,-22.0000000000109,151.00000000001046,-26.000000000003798,23.00000000000635,,580.0000000000219
2019.10.07,53.00000000001415,59.99999999999339,180.99999999999784,-510.99999999999477,-17.999999999995797,388.9999999999816,287.9999999999994,141.00000000000534,160.00000000000458,207.00000000000784,20.999999999993246,155.00000000000514,,1126.000000000012
2019.10.07,42.0000000000087,-15.00000000000945,124.00000000000189,-495.99999999998533,13.00000000000745,358.99999999998045,275.000000000003,127.00000000000955,-5.999999999994898,160.0000000000108,-54.00000000000959,104.00000000000409,,633.0000000000267
2019.10.07,0.0,-17.000000000000348,121.99999999999989,-481.99999999998244,28.000000000005798,400.99999999998204,255.99999999998957,184.0000000000117,-17.000000000000348,167.0000000000016,-55.000000000005045,101.00000000000664,,688.0000000000091
2019.10.07,-48.99999999998794,-28.000000000005798,137.9999999999937,-469.99999999999267,41.000000000002146,412.9999999999825,262.999999999991,209.00000000000318,86.99999999999264,217.00000000001296,-31.000000000003247,172.00000000000549,,961.9999999999939
2019.10.07,-35.999999999991594,-35.00000000000725,117.99999999999588,-495.000000000001,25.00000000000835,415.9999999999968,280.9999999999979,189.00000000000716,31.000000000003247,187.00000000001182,-63.00000000000195,118.00000000000699,,736.0000000000264
2019.10.07,12.000000000012001,-35.00000000000725,121.99999999999989,-512.9999999999857,14.000000000002899,419.9999999999875,255.99999999998957,183.00000000000693,38.0000000000047,186.00000000000705,-76.0000000000094,112.000000000001,,719.0000000000093
2019.10.07,-44.99999999998394,-72.0000000000054,68.99999999999685,-559.9999999999827,0.0,411.00000000000136,256.99999999999613,167.0000000000016,-32.0000000000098,155.00000000000114,-82.99999999999974,80.99999999999774,,348.0000000000132
2019.10.07,-22.999999999995246,-62.000000000006494,85.99999999999719,-577.9999999999897,-12.000000000000899,430.9999999999832,242.99999999999324,175.00000000001137,-1.0000000000065512,173.00000000000182,-93.00000000000975,70.99999999999883,,409.99999999997704
2019.10.07,-9.999999999998899,-56.0000000000005,86.99999999999264,-585.9999999999976,-10.999999999994348,498.9999999999952,279.99999999999136,216.00000000000819,4.000000000004,190.00000000001194,-89.00000000000574,79.00000000000685,,603.0000000000132
2019.10.07,-32.999999999994145,-79.00000000000685,105.99999999999498,-593.9999999999834,-7.9999999999968985,457.9999999999984,283.99999999999534,191.0000000000025,43.999999999999595,203.00000000000296,-110.00000000001009,118.00000000000699,,580.0000000000093
2019.10.07,-48.99999999998794,-75.00000000000284,117.99999999999588,-605.9999999999955,-3.999999999992898,362.99999999999955,143.00000000000423,180.00000000000682,123.99999999999079,222.0000000000084,-101.00000000000664,141.99999999999767,,457.0000000000175
2019.10.07,-62.99999999999084,-63.00000000000195,136.99999999999824,-495.000000000001,40.00000000000669,344.99999999999886,134.99999999999625,180.00000000000682,174.00000000000747,255.00000000000966,-69.00000000000794,170.00000000000347,,746.0000000000257
2019.10.07,-86.99999999999264,-50.0000000000056,149.99999999999457,-442.9999999999934,52.000000000007596,356.9999999999993,167.9999999999904,204.00000000000773,180.0000000000024,263.00000000000523,-28.000000000005798,202.9999999999976,,969.0000000000075
2019.10.07,-98.99999999998244,-73.00000000000084,92.99999999999864,-344.99999999999534,67.00000000000594,231.99999999999932,18.999999999991246,114.00000000000432,97.9999999999981,213.00000000000807,-46.00000000000159,119.99999999999788,,393.00000000002325
2019.10.07,-88.99999999998354,-68.00000000000139,85.99999999999719,-299.99999999998914,65.99999999999939,162.9999999999825,-59.99999999999339,88.00000000000807,170.99999999998784,198.0000000000075,-38.0000000000047,134.0000000000008,,351.000000000011
2019.10.07,-95.00000000000064,-165.00000000000404,-24.000000000001798,-170.00000000000347,57.00000000000705,87.99999999999386,-119.00000000000244,33.00000000000125,-90.99999999999665,60.000000000002274,-195.00000000000074,-39.999999999995595,,-661.0000000000009
2019.10.07,-68.00000000000139,-218.00000000000708,-114.00000000000298,-123.99999999999079,53.00000000000304,91.99999999998454,-161.00000000001114,27.000000000001023,-300.00000000001137,-15.999999999991132,-254.00000000000978,-157.99999999999147,,-1241.0000000000286
2019.10.07,-53.999999999998494,-214.99999999999852,-94.00000000000519,-149.9999999999835,65.99999999999939,126.00000000000477,-87.99999999999919,33.00000000000125,-330.9999999999924,-6.000000000000227,-270.0000000000036,-125.99999999999278,,-1108.9999999999684
2019.10.07,-59.99999999999339,-209.00000000000364,-103.00000000000864,-124.99999999999733,92.99999999999864,156.99999999998226,-59.99999999999339,82.00000000000784,-414.00000000000324,-46.999999999997044,-261.0000000000001,-166.99999999999494,,-1114.000000000003
