names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURJPY'],100.0,-1.0,S
GBPUSD,10,"['CHFJPY', 'USDCAD', 'GBPJPY']",80.0,1.0,B
EURUSD,10,['EURJPY'],100.0,0.9840000000000001,B
USDJPY,10,"['AUDCAD', 'EURAUD']",80.0,-0.38155555555555565,S
USDCAD,10,['CHFJPY'],80.0,-0.5821507936507939,S
AUDUSD,10,"['CHFJPY', 'GBPUSD']",100.0,0.92,B
NZDUSD,10,"['CHFJPY', 'GBPUSD']",100.0,0.92,B
GBPCHF,20,['NZDCHF'],80.0,-0.4303554501054503,S
EURCHF,10,['EURNZD'],80.0,0.14782539682539686,B
CHFJPY,10,['EURJPY'],80.0,1.0,B
CADCHF,15,"['EURJPY', 'AUDCAD', 'EURUSD', 'EURAUD', 'GBPAUD', 'EURCHF']",100.0,-1.0,S
NZDCHF,50,"['NZDCAD', 'GBPCAD', 'AUDUSD', 'GBPUSD']",80.0,-0.9313333333333333,S
EURGBP,50,"['USDCHF', 'GBPCHF', 'EURGBP', 'USDCAD', 'AUDCHF']",80.0,-0.96,S
GBPJPY,50,"['USDCHF', 'EURUSD', 'CHFJPY', 'EURJPY', 'CADCHF']",100.0,0.3468647186147185,B
GBPAUD,50,"['USDCHF', 'AUDJPY']",100.0,0.23736690803923935,B
EURJPY,15,['EURJPY'],80.0,1.0,B
EURCAD,10,"['AUDCAD', 'EURAUD']",80.0,0.30343650793650784,B
EURAUD,10,"['NZDCAD', 'USDCAD']",80.0,-0.5850476190476194,S
EURNZD,10,"['NZDCAD', 'USDCAD']",80.0,-0.5861349206349209,S
CADJPY,10,['AUDNZD'],100.0,0.6175317460317461,B
NZDJPY,30,"['CADCHF', 'CHFJPY', 'NZDCAD']",80.0,1.0,B
AUDCAD,10,"['NZDCAD', 'USDCAD']",80.0,0.6094841269841274,B
NZDCAD,10,"['CHFJPY', 'GBPUSD']",100.0,0.92,B
AUDNZD,10,"['EURGBP', 'GBPCHF', 'NZDCHF']",80.0,0.767095238095238,B
