date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,NZDCAD,empty,sum
2019.07.22,59.000000000009045,-160.99999999998892,17.000000000010118,0.0,26.999999999999247,-193.99999999998306,-28.999999999990145,-39.99999999999204,12.000000000000899,4.999999999999449,-48.000000000003595,-116.99999999999022,-365.0000000000153,-188.9999999999947,-12.000000000000455,-39.999999999995595,12.000000000000455,7.0000000000014495,,-1055.9999999999336
2019.07.22,45.000000000006146,-177.99999999998929,31.00000000000591,14.000000000002899,24.999999999997247,-201.99999999999108,-5.999999999994898,-12.000000000000455,10.999999999994348,23.00000000000635,-60.00000000000449,-193.9999999999884,-409.0000000000149,-299.99999999998914,-26.00000000001046,-78.00000000000028,-7.999999999995566,4.999999999999449,,-1318.9999999999663
2019.07.22,73.00000000000084,-146.99999999998602,-21.000000000000796,39.00000000001125,7.9999999999968985,-144.99999999999514,49.99999999999449,142.00000000001012,-3.0000000000085514,53.999999999998494,-34.000000000000696,-225.9999999999991,-353.0000000000033,-313.00000000000773,-75.00000000000284,-187.00000000000384,-84.00000000000318,-57.99999999999139,,-1279.9999999999905
2019.07.22,65.00000000000395,-157.99999999999147,-40.99999999999682,52.000000000007596,-4.000000000004,-172.99999999997874,22.0000000000109,153.0000000000058,-17.000000000000348,58.000000000002494,-29.000000000001247,-265.99999999999113,-354.0000000000099,-367.99999999999056,-111.0000000000042,-266.0000000000107,-106.99999999999932,-90.99999999999665,,-1634.9999999999443
2019.07.22,2.000000000002,-177.99999999998929,-42.00000000000159,25.00000000000835,9.00000000000345,-264.9999999999819,-28.000000000005798,85.00000000000796,-48.000000000003595,1.0000000000065512,-56.0000000000005,-284.9999999999966,-413.00000000001893,-354.9999999999942,-89.00000000001285,-208.99999999999253,-88.99999999999864,-57.99999999999139,,-1992.9999999999593
2019.07.22,-13.999999999991797,-214.00000000000307,-53.999999999987836,49.00000000001015,12.000000000000899,-322.00000000000006,-65.99999999998829,76.00000000000762,-77.00000000000485,-14.999999999998348,-68.00000000000139,-336.9999999999891,-426.00000000001523,-395.99999999999636,-123.00000000000466,-215.99999999999397,-115.99999999999966,-68.00000000000139,,-2374.9999999999573
2019.07.22,-4.999999999999449,-214.00000000000307,-30.9999999999917,3.0000000000196536,43.00000000000415,-312.9999999999855,-53.999999999998494,63.00000000000239,-42.0000000000087,-36.999999999998145,-68.00000000000139,-310.0000000000023,-485.0000000000021,-323.0000000000066,-93.00000000000352,-82.99999999998863,-67.99999999999784,34.000000000000696,,-1982.9999999999602
2019.07.22,-60.99999999999994,-130.99999999999224,-167.99999999999216,-69.9999999999923,-12.999999999996348,-301.99999999998005,-58.000000000002494,141.00000000000534,-43.00000000000415,-19.999999999997797,-56.0000000000005,-389.99999999998636,-470.9999999999992,-344.99999999999534,-182.00000000000216,-137.9999999999937,-125.99999999999056,9.999999999998899,,-2422.999999999921
2019.07.22,-72.99999999998974,-160.99999999998892,-208.99999999998897,-24.999999999986144,26.999999999999247,-341.99999999999784,-86.99999999999264,172.00000000001125,-78.00000000000028,-68.00000000000139,-65.99999999999939,-476.99999999997544,-452.00000000000796,-289.0000000000059,-246.9999999999999,-26.999999999999247,-188.99999999999295,53.999999999998494,,-2536.999999999917
2019.07.22,-54.999999999993946,-149.9999999999835,-181.99999999998795,-17.999999999984695,16.0000000000049,-308.9999999999815,-76.99999999999375,164.00000000000148,-70.0000000000034,-46.00000000000159,-48.99999999999905,-429.9999999999784,-426.00000000001523,-297.9999999999983,-231.00000000000875,-14.000000000002899,-173.99999999999238,57.00000000000705,,-2291.999999999912
2019.07.22,-42.999999999993044,-144.99999999999514,-203.99999999999352,-34.000000000000696,-14.999999999998348,-289.9999999999903,-72.99999999998974,196.00000000001216,-51.000000000001044,-5.999999999994898,-37.00000000000925,-450.9999999999934,-443.0000000000156,-373.00000000000114,-264.00000000001,-18.0000000000069,-177.99999999999727,78.00000000000028,,-2350.9999999999773
2019.07.22,-25.999999999992696,-160.99999999998892,-177.99999999999727,-25.999999999992696,-22.999999999995246,-282.9999999999888,-75.00000000000284,193.00000000001205,-42.0000000000087,12.000000000000899,-31.000000000003247,-436.9999999999834,-455.0000000000054,-415.99999999999415,-261.0000000000099,53.999999999998494,-162.9999999999967,131.99999999999878,,-2185.99999999995
2019.07.22,-72.99999999998974,-140.99999999999113,-206.99999999999363,-26.999999999999247,-19.00000000000235,-325.99999999998187,-124.99999999999733,167.0000000000016,-78.00000000000028,-22.999999999995246,-20.0000000000089,-452.99999999997453,-428.00000000000614,-375.9999999999986,-289.0000000000015,106.00000000000608,-185.99999999999284,155.00000000000514,,-2342.9999999999204
2019.07.22,-64.99999999999284,-150.99999999999002,-167.0000000000016,-17.000000000000348,-2.999999999997449,-324.9999999999975,-126.99999999998823,135.00000000000512,-78.00000000000028,-34.99999999999615,-21.00000000000435,-411.9999999999777,-431.0000000000036,-351.99999999999676,-253.0000000000001,225.00000000000853,-161.00000000000136,219.00000000000253,,-2018.999999999932
2019.07.22,-82.99999999999974,-120.99999999999334,-199.99999999998863,-19.999999999997797,4.999999999999449,-312.9999999999855,-140.0000000000068,151.00000000001046,-86.0000000000083,-54.999999999993946,-2.000000000002,-418.9999999999827,-390.0000000000015,-285.00000000000193,-282.0000000000107,229.99999999999687,-183.9999999999975,219.00000000000253,,-1974.9999999999611
