date,AUDUSD,NZDUSD,EURCHF,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.10.22,-86.0000000000083,29.999999999996696,15.00000000000945,37.9999999999967,46.00000000000648,-148.0000000000037,,-105.00000000000267
2018.10.22,-93.00000000000975,82.99999999999974,108.00000000001918,112.00000000000898,126.99999999999534,-200.00000000000017,,137.00000000001336
2018.10.22,-65.99999999999939,101.99999999999099,274.00000000001864,150.00000000000568,192.99999999999784,-148.99999999999915,,504.0000000000146
2018.10.22,7.9999999999968985,94.99999999998954,274.00000000001864,170.0000000000017,182.00000000000216,-84.0000000000063,,645.0000000000027
2018.10.22,-4.999999999999449,133.99999999998968,267.0000000000172,168.99999999999693,234.99999999999943,-90.0000000000012,,710.0000000000025
2018.10.22,1.999999999990898,143.9999999999997,247.00000000001944,147.99999999999613,242.999999999995,-62.000000000006494,,721.9999999999947
2018.10.22,197.99999999999818,240.99999999999122,232.00000000000998,240.99999999999966,382.99999999999557,131.99999999999878,,1426.9999999999934
2018.10.22,190.99999999999673,236.99999999999832,225.00000000000853,192.99999999999784,358.0000000000041,154.99999999999403,,1358.9999999999995
2018.10.22,174.99999999999181,250.9999999999901,232.00000000000998,170.0000000000017,352.00000000000387,125.99999999999278,,1305.9999999999902
2018.10.22,108.99999999999244,212.99999999999653,235.00000000000742,123.00000000000466,283.00000000000125,59.99999999999339,,1022.9999999999957
2018.10.22,75.9999999999983,214.99999999999852,256.00000000001177,100.99999999999909,266.00000000000534,21.999999999999797,,936.0000000000128
2018.10.22,41.9999999999976,189.99999999999017,283.000000000011,19.99999999999602,192.00000000000728,2.999999999997449,,729.9999999999997
2018.10.22,51.000000000001044,169.99999999999238,267.0000000000172,-1.9999999999953388,189.00000000000716,63.99999999999739,,739.0000000000199
2018.10.22,-26.999999999999247,106.99999999999044,262.00000000000665,-61.99999999999761,93.00000000000352,-1.0000000000065512,,371.9999999999972
2018.10.22,41.9999999999976,163.99999999999747,293.0000000000099,-27.999999999991587,174.0000000000066,68.99999999999685,,714.0000000000168
2018.10.22,78.99999999999574,188.9999999999947,275.000000000003,-15.999999999991132,195.0000000000074,98.99999999999353,,821.0000000000032
2018.10.22,39.00000000000014,178.99999999999582,330.0000000000081,-84.99999999999375,165.00000000000625,91.99999999999208,,720.0000000000086
2018.10.22,56.99999999999594,200.00000000000017,324.0000000000132,-87.0000000000033,168.00000000000637,95.00000000000064,,757.0000000000131
