date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,NZDCAD,empty,sum
2019.07.22,-14.999999999998348,15.00000000000945,-126.99999999999534,68.00000000000139,-68.00000000000139,-15.999999999993797,-31.999999999987594,139.00000000001,-103.00000000000864,55.000000000005045,117.99999999999588,-138.99999999998158,-57.00000000001815,-191.99999999999218,-214.00000000001285,34.000000000000696,-198.99999999999807,31.000000000003247,,-701.9999999999621
2019.07.22,23.00000000000635,-14.999999999987246,-115.99999999999966,124.00000000001299,-65.00000000000395,-64.99999999998174,-25.999999999992696,156.0000000000059,-104.99999999999955,41.9999999999976,85.00000000000173,-157.99999999998704,-39.00000000001125,-238.0000000000049,-200.00000000000284,69.00000000000794,-217.9999999999893,31.000000000003247,,-714.9999999999243
2019.07.22,49.00000000001015,75.00000000000284,-104.99999999998977,140.0000000000068,-7.0000000000014495,58.000000000002494,9.999999999998899,175.00000000001137,-96.00000000000719,24.000000000001798,148.99999999999915,-61.9999999999834,99.99999999998899,5.000000000010552,-182.00000000000216,187.00000000000384,-220.99999999998943,74.00000000000739,,373.0000000000708
2019.07.22,45.000000000006146,177.00000000000495,-128.99999999999068,87.99999999999919,-46.999999999997044,179.00000000001802,32.0000000000098,188.0000000000024,-62.000000000006494,62.000000000006494,202.9999999999976,11.000000000024102,164.99999999999292,48.000000000003595,-195.0000000000074,116.00000000000499,-225.9999999999991,53.999999999998494,,709.0000000000681
2019.07.22,43.00000000000415,202.00000000001327,-115.99999999999966,84.0000000000174,-31.000000000003247,182.0000000000155,5.999999999994898,182.00000000000216,-65.00000000000395,53.00000000000304,236.99999999999832,43.00000000000637,183.99999999998417,123.00000000000644,-200.00000000000284,110.99999999999443,-198.99999999999807,68.00000000000139,,907.0000000000338
2019.07.22,55.000000000005045,177.00000000000495,-131.9999999999908,70.0000000000145,-10.999999999994348,197.00000000000273,22.999999999995246,213.00000000000807,-56.0000000000005,43.00000000000415,235.99999999999176,16.000000000019554,147.99999999999258,153.00000000000313,-245.00000000000455,184.99999999999073,-216.99999999999875,107.00000000000153,,962.000000000045
2019.07.22,129.00000000000134,158.99999999999804,-131.00000000000023,55.000000000005045,63.99999999999739,266.0000000000107,69.9999999999923,300.00000000001137,9.999999999998899,9.999999999998899,254.99999999999412,-7.999999999981355,122.99999999998423,289.0000000000059,-263.00000000000523,188.00000000001037,-213.99999999999864,157.00000000000713,,1459.0000000000302
2019.07.22,96.00000000000719,197.00000000000273,-155.9999999999917,-96.99999999999153,45.000000000006146,294.0000000000165,80.99999999999774,300.00000000001137,31.999999999998696,-8.999999999992347,261.0000000000001,45.000000000015916,21.999999999988695,357.00000000000733,-227.00000000000387,248.00000000000378,-170.99999999999227,221.00000000000452,,1539.0000000000891
2019.07.22,49.00000000001015,265.0000000000041,-211.9999999999891,-128.99999999997914,29.000000000001247,268.0000000000016,69.9999999999923,268.0000000000007,41.9999999999976,-26.999999999999247,241.99999999999778,16.000000000019554,20.999999999982144,337.0000000000095,-227.00000000000387,306.00000000000625,-161.00000000000136,270.99999999999903,,1428.000000000049
2019.07.22,57.00000000000705,179.00000000001802,-230.99999999999454,-176.99999999998272,55.000000000005045,258.0000000000027,97.9999999999981,273.00000000001035,76.99999999999375,-32.999999999994145,207.99999999999707,-52.99999999999727,-160.00000000000458,330.9999999999924,-264.00000000001,290.9999999999968,-140.99999999999113,291.0000000000079,,1059.0000000000548
2019.07.22,150.00000000000568,119.00000000000244,-176.9999999999925,-273.9999999999965,101.00000000000664,248.00000000000378,124.00000000001299,367.00000000000443,163.99999999999747,-29.000000000001247,182.99999999999983,-97.99999999998477,-346.0000000000019,350.00000000000585,-252.00000000000955,356.00000000000074,-82.99999999999841,391.000000000008,,1294.000000000063
2019.07.22,152.00000000000767,72.0000000000054,-161.99999999999193,-362.99999999998,84.0000000000063,233.00000000001654,130.99999999999224,352.00000000000387,247.99999999999267,11.00000000000545,161.99999999999548,-90.99999999997976,-497.0000000000141,225.99999999999287,-240.99999999999966,340.00000000000693,9.000000000000341,458.9999999999983,,1125.0000000000587
2019.07.22,124.00000000000189,-4.000000000004,-149.99999999999147,-386.9999999999818,56.0000000000005,87.00000000001484,65.00000000000395,279.0000000000106,224.9999999999974,25.00000000000835,118.99999999999133,-180.99999999998317,-649.0000000000107,53.999999999998494,-295.0000000000017,124.99999999999733,6.000000000000227,419.00000000000273,,-81.99999999994515
2019.07.22,111.00000000000554,35.00000000000725,-199.99999999998863,-475.99999999998755,-24.000000000001798,138.0000000000159,62.000000000006494,350.0000000000085,282.99999999999994,63.99999999999739,129.00000000000134,-185.99999999997863,-653.999999999999,-21.999999999988695,-305.0000000000068,11.00000000000545,64.99999999999773,396.00000000000745,,-222.9999999998982
2019.07.22,104.00000000000409,-80.99999999999774,-181.99999999998795,-553.9999999999878,-9.999999999998899,77.00000000001594,96.99999999999153,324.0000000000123,282.99999999999994,57.00000000000705,46.999999999997044,-227.99999999998022,-947.000000000009,-154.99999999999403,-246.9999999999999,107.99999999999699,73.0000000000075,408.00000000000836,,-825.9999999999147
2019.07.22,138.00000000000477,-93.99999999999409,-99.99999999999432,-585.9999999999976,12.999999999996348,83.00000000001084,120.00000000000898,280.00000000000114,386.9999999999929,85.00000000000173,57.99999999999139,-227.99999999998022,-957.0000000000078,-140.0000000000068,-215.0000000000034,137.00000000000932,194.00000000000261,529.0000000000017,,-295.9999999999627
2019.07.22,130.0000000000079,21.00000000000435,-155.00000000000114,-560.9999999999893,-4.999999999999449,174.00000000000747,136.00000000000279,328.00000000000296,356.00000000000074,100.00000000000009,105.99999999999498,-144.9999999999818,-821.000000000005,-48.000000000003595,-220.00000000001307,158.99999999999804,145.00000000001023,494.00000000000557,,194.00000000004184
2019.07.22,104.00000000000409,140.0000000000068,-165.99999999999682,-600.9999999999849,-46.00000000000159,193.00000000002092,113.99999999999189,283.00000000000125,351.99999999999676,91.00000000000774,159.9999999999935,-77.99999999997453,-750.0000000000063,-17.000000000000348,-205.0000000000125,96.00000000000719,174.99999999999716,492.999999999999,,338.00000000004934
2019.07.22,148.0000000000037,80.99999999999774,-149.99999999999147,-573.9999999999857,-53.00000000000304,176.00000000002058,113.00000000000753,307.00000000000216,365.99999999999966,117.00000000000044,149.99999999999457,-96.99999999997999,-763.0000000000026,-58.99999999998684,-221.00000000000364,66.00000000001049,171.99999999999704,470.9999999999992,,250.0000000000798
2019.07.22,144.0000000000108,39.00000000001125,-128.99999999999068,-548.9999999999995,-22.999999999995246,162.00000000001768,107.00000000001265,308.00000000000693,365.99999999999966,121.00000000000443,117.00000000000044,-131.00000000000023,-828.0000000000065,-79.00000000000685,-206.00000000000307,68.00000000000139,179.00000000000205,465.9999999999998,,132.00000000006503
2019.07.22,141.00000000000225,4.000000000004,-109.99999999999943,-539.999999999985,-19.00000000000235,164.00000000000858,136.00000000000279,276.00000000001046,371.99999999999454,121.99999999999989,107.00000000000153,-91.99999999998454,-792.9999999999993,-109.00000000000354,-162.00000000000614,42.0000000000087,204.9999999999983,429.0000000000016,,173.00000000005235
2019.07.22,123.00000000000644,42.0000000000087,-94.99999999999886,-488.9999999999839,-48.99999999999905,155.00000000001623,130.99999999999224,264.00000000001,324.9999999999975,134.0000000000008,114.99999999999844,-60.000000000002274,-754.0000000000102,-133.99999999998968,-136.0000000000099,28.000000000005798,176.00000000000193,399.0000000000049,,175.0000000000491
2019.07.22,88.00000000001029,60.99999999999994,-128.0000000000001,-529.999999999986,-66.99999999999484,108.00000000001918,113.99999999999189,257.000000000005,318.99999999999153,121.00000000000443,83.9999999999952,-99.99999999999432,-779.0000000000185,-175.99999999999838,-137.00000000000045,-14.000000000002899,173.00000000000182,380.00000000000256,,-225.9999999999738
2019.07.22,64.0000000000085,72.0000000000054,-152.9999999999916,-546.9999999999864,-85.00000000000173,126.0000000000039,103.00000000000864,218.00000000000352,317.0000000000006,119.99999999999788,83.9999999999952,-101.99999999997544,-775.0000000000146,-174.00000000000747,-139.00000000001,-79.99999999999119,173.00000000000182,359.0000000000093,,-418.9999999999436
2019.07.22,40.00000000000669,104.99999999999955,-143.99999999999125,-539.0000000000006,-78.00000000000028,110.00000000001009,93.00000000000975,208.00000000001262,296.9999999999917,108.00000000000809,107.00000000000153,-72.99999999997908,-716.0000000000056,-143.00000000000423,-124.00000000000944,-39.999999999995595,180.00000000000682,364.00000000000875,,-244.99999999993042
2019.07.22,62.000000000006494,109.00000000000354,-150.99999999999625,-556.9999999999853,-70.0000000000034,115.00000000002063,117.00000000001154,224.00000000000375,312.9999999999966,107.00000000000153,96.99999999999153,-77.99999999997453,-726.0000000000044,-133.99999999998968,-117.00000000000443,-18.999999999991246,180.00000000000682,364.00000000000875,,-163.99999999989814
2019.07.22,62.000000000006494,121.00000000001555,-149.99999999999147,-601.9999999999915,-75.9999999999983,114.0000000000141,123.00000000000644,224.00000000000375,326.9999999999995,99.00000000000463,91.99999999999208,-86.99999999998909,-799.0000000000164,-141.99999999999767,-127.00000000000955,-96.99999999999153,189.00000000000716,353.99999999999875,,-374.999999999937
2019.07.23,82.99999999999974,110.00000000001009,-117.999999999995,-644.0000000000001,-80.00000000000229,132.00000000002098,124.99999999999733,201.00000000000762,373.00000000000114,131.99999999999878,62.99999999999084,-36.000000000001364,-852.0000000000083,-119.00000000000244,-101.0000000000133,-160.00000000000458,242.00000000000443,291.0000000000079,,-357.99999999998846
2019.07.23,45.000000000006146,123.00000000000644,-131.00000000000023,-650.9999999999794,-82.00000000000429,93.00000000000975,103.99999999999298,167.0000000000016,365.99999999999966,116.00000000000499,90.0000000000012,-60.000000000002274,-848.0000000000043,-127.99999999999478,-111.0000000000042,-192.99999999999872,237.00000000000898,325.00000000000864,,-537.9999999999478
2019.07.23,37.00000000000925,111.00000000001664,-141.9999999999959,-644.9999999999844,-87.99999999999919,77.00000000001594,103.99999999999298,184.0000000000117,356.9999999999962,112.000000000001,75.9999999999983,-86.99999999998909,-856.0000000000123,-164.99999999999292,-115.99999999999966,-150.99999999999002,234.00000000000887,339.0000000000004,,-618.9999999999122
2019.07.23,29.000000000001247,126.0000000000039,-137.00000000000045,-663.999999999998,-100.00000000000009,73.00000000001194,80.99999999999774,190.00000000001194,351.99999999999676,111.00000000000554,83.9999999999952,-70.99999999999795,-861.0000000000007,-185.99999999999727,-110.00000000001364,-167.9999999999904,253.0000000000001,351.0000000000013,,-646.9999999999729
2019.07.23,27.00000000001035,118.00000000001809,-164.00000000000148,-663.999999999998,-100.00000000000009,67.00000000001705,73.99999999999629,206.00000000000307,353.99999999999875,97.9999999999981,95.00000000000064,-105.99999999999454,-878.000000000001,-184.00000000000637,-146.0000000000008,-153.00000000000313,234.99999999999943,360.0000000000048,,-760.9999999999588
2019.07.23,4.000000000004,114.0000000000141,-158.00000000000125,-705.9999999999844,-134.99999999999625,68.00000000000139,83.00000000001084,182.00000000000216,364.9999999999931,106.00000000000608,91.99999999999208,-91.99999999998454,-914.9999999999991,-235.00000000000742,-124.00000000000944,-635.9999999999922,252.00000000000955,126.99999999999933,,-1607.999999999942
2019.07.23,-28.999999999990145,123.00000000000644,-235.99999999999,-705.9999999999844,-122.99999999999534,-0.9999999999843467,41.000000000002146,151.00000000001046,325.99999999999295,58.99999999999794,78.00000000000028,-177.99999999999727,-885.0000000000025,-185.99999999999727,-191.0000000000025,-561.9999999999958,198.0000000000075,142.00000000000878,,-1978.999999999913
2019.07.23,-62.99999999999084,153.00000000000313,-312.9999999999882,-685.9999999999866,-151.9999999999966,13.000000000018552,15.00000000000945,210.99999999999852,285.00000000000193,82.00000000000429,90.99999999999665,-214.999999999975,-847.00000000002,-243.99999999999977,-262.00000000000045,-608.9999999999928,124.00000000000944,96.00000000000719,,-2320.999999999901
2019.07.23,-126.99999999999933,177.00000000000495,-304.9999999999926,-692.9999999999881,-190.99999999999673,-8.999999999992347,25.00000000000835,194.00000000000261,252.99999999999213,90.0000000000012,78.99999999999574,-174.99999999998295,-795.0000000000124,-256.99999999999613,-219.0000000000083,-514.9999999999987,149.0000000000009,104.00000000000409,,-2214.9999999999577
2019.07.23,-85.99999999999719,212.99999999999653,-292.0000000000016,-681.9999999999826,-165.9999999999995,34.000000000000696,42.999999999993044,216.00000000000819,281.99999999999335,75.00000000000284,100.99999999999554,-161.00000000000136,-774.000000000008,-197.99999999998707,-208.00000000001262,-490.999999999997,151.00000000001046,134.0000000000008,,-1808.999999999985
2019.07.23,-93.99999999999409,206.00000000001728,-295.99999999999227,-670.9999999999993,-154.99999999999403,30.0000000000189,39.999999999995595,193.00000000001205,269.9999999999925,80.00000000000229,88.99999999999464,-138.99999999998158,-743.0000000000048,-161.99999999999548,-187.00000000001182,-458.00000000000284,146.0000000000008,135.00000000000733,,-1715.999999999935
2019.07.23,-100.00000000000009,255.00000000000523,-292.0000000000016,-680.9999999999983,-175.99999999999838,45.000000000006146,34.000000000000696,202.0000000000124,270.99999999999903,87.99999999999919,112.000000000001,-123.99999999999523,-717.000000000012,-161.99999999999548,-175.00000000001137,-621.9999999999892,155.00000000000114,52.000000000007596,,-1834.9999999999695
2019.07.23,-123.99999999999079,262.00000000000665,-281.9999999999965,-700.999999999996,-165.00000000000404,32.0000000000098,22.0000000000109,184.0000000000117,268.0000000000016,72.0000000000054,113.99999999999189,-100.99999999999909,-723.0000000000069,-153.00000000000313,-168.00000000000637,-597.0000000000031,167.0000000000016,67.00000000000594,,-1825.9999999999607
2019.07.23,-156.99999999999602,283.000000000011,-292.0000000000016,-722.9999999999848,-190.00000000000128,14.000000000002899,17.000000000000348,152.00000000000102,246.99999999999721,67.00000000000594,107.99999999999699,-90.99999999997976,-710.0000000000106,-170.99999999998784,-155.00000000000114,-568.9999999999973,171.00000000000648,78.00000000000028,,-1920.999999999938
2019.07.23,-172.99999999998983,293.0000000000099,-311.9999999999976,-746.9999999999866,-202.0000000000022,6.000000000017103,7.0000000000014495,147.00000000000557,249.99999999999466,63.99999999999739,112.000000000001,-80.99999999998886,-719.000000000003,-170.99999999998784,-162.00000000000614,-534.9999999999966,167.0000000000016,86.0000000000083,,-1969.9999999999218
2019.07.23,-181.9999999999933,311.0000000000168,-417.0000000000016,-791.9999999999927,-239.99999999999577,12.000000000012001,9.999999999998899,169.00000000001114,261.99999999999557,84.0000000000063,107.00000000000153,-191.99999999997885,-771.0000000000106,-245.99999999999068,-240.99999999999966,-587.0000000000042,130.00000000000966,90.0000000000012,,-2492.999999999914
2019.07.23,-162.99999999999093,321.0000000000157,-414.0000000000015,-787.9999999999887,-232.99999999999432,50.0000000000167,39.999999999995595,255.00000000000966,287.9999999999994,114.99999999999844,112.99999999999643,-171.99999999999704,-762.0000000000182,-218.00000000000708,-228.00000000000864,-550.9999999999903,131.00000000000023,111.00000000000554,,-2104.999999999959
2019.07.23,-144.99999999999514,355.0000000000164,-424.99999999999716,-819.9999999999985,-246.99999999999721,84.0000000000174,49.00000000001015,286.00000000000136,297.9999999999983,124.00000000000189,120.99999999999334,-171.99999999999704,-748.0000000000153,-209.9999999999991,-245.00000000000455,-529.0000000000017,130.00000000000966,109.99999999999899,,-1983.9999999999582
2019.07.23,-136.99999999999824,321.0000000000157,-420.0000000000017,-814.999999999988,-237.99999999999378,99.00000000000463,68.00000000000139,245.00000000000455,285.9999999999974,114.99999999999844,101.99999999999099,-177.99999999999727,-775.9999999999989,-251.00000000000122,-230.00000000000398,-485.0000000000021,127.00000000000955,126.0000000000039,,-2040.9999999999588
2019.07.23,-192.99999999999872,287.000000000015,-394.999999999996,-810.999999999984,-219.00000000000253,-9.999999999998899,35.999999999991594,210.99999999999852,265.99999999999955,56.0000000000005,73.00000000000084,-192.99999999998363,-787.0000000000043,-195.9999999999962,-207.00000000000784,-441.0000000000025,118.99999999999977,103.00000000000864,,-2300.9999999999604
2019.07.23,-225.99999999999287,331.999999999999,-394.999999999996,-785.9999999999978,-210.99999999999451,85.00000000000173,18.0000000000069,177.0000000000067,231.99999999999886,46.00000000000159,100.99999999999554,-132.99999999998136,-669.0000000000085,-143.00000000000423,-181.0000000000116,-497.99999999999847,112.00000000000898,94.00000000000519,,-2044.9999999999611
2019.07.23,-165.9999999999995,443.99999999999994,-378.0000000000001,-766.0,-202.9999999999976,150.00000000000568,25.00000000000835,222.0000000000084,258.9999999999981,75.9999999999983,192.99999999999872,-15.999999999991132,-571.0000000000103,34.000000000000696,-207.00000000000784,-516.9999999999897,132.000000000005,99.00000000000463,,-1189.9999999999686
2019.07.23,-172.99999999998983,482.00000000000466,-381.0000000000002,-746.9999999999866,-207.99999999999707,218.00000000000708,48.000000000003595,222.0000000000084,241.99999999999778,56.0000000000005,217.99999999999596,41.00000000002524,-484.00000000001774,60.99999999999994,-198.0000000000075,-522.0000000000002,115.99999999999966,74.00000000000739,,-934.9999999999488
2019.07.23,-198.99999999999363,568.000000000013,-420.99999999999227,-762.9999999999803,-202.9999999999976,258.0000000000027,72.0000000000054,234.00000000000887,212.00000000000108,-4.999999999999449,237.99999999999378,85.00000000000796,-386.00000000001967,202.9999999999976,-158.00000000000125,-618.0000000000074,76.99999999999818,-25.999999999992696,,-831.9999999999557
2019.07.23,-240.99999999999122,543.0000000000045,-436.9999999999976,-781.9999999999939,-195.9999999999962,168.0000000000126,34.000000000000696,193.00000000001205,191.99999999999218,11.00000000000545,186.99999999999272,30.000000000001137,-469.0000000000083,205.99999999999508,-168.00000000000637,-523.0000000000068,82.99999999999841,14.000000000002899,,-1154.9999999999825
2019.07.23,-238.99999999998923,409.0000000000149,-438.99999999999295,-823.9999999999803,-229.00000000000142,93.00000000000975,69.9999999999923,213.00000000000807,217.99999999999596,23.00000000000635,96.99999999999153,-105.99999999999454,-643.0000000000158,-31.000000000003247,-152.00000000000102,-665.0000000000044,102.00000000000387,-46.00000000000159,,-2148.999999999962
2019.07.23,-191.99999999999218,404.0000000000044,-438.99999999999295,-818.9999999999919,-239.0000000000003,128.000000000017,141.00000000001333,266.00000000000534,278.9999999999959,21.999999999999797,53.999999999998494,-99.99999999999432,-657.0000000000186,-24.000000000001798,-118.00000000000921,-631.0000000000038,130.00000000000966,-29.000000000001247,,-1823.999999999962
2019.07.23,-98.99999999999353,287.9999999999994,-368.9999999999998,-788.9999999999952,-114.00000000000298,150.00000000000568,217.0000000000005,304.00000000000205,334.9999999999964,24.000000000001798,5.999999999994898,-158.99999999999181,-798.0000000000098,8.000000000008,-85.00000000000796,-395.99999999999636,145.00000000001023,98.0000000000092,,-1233.9999999999693
2019.07.23,-78.00000000000028,80.00000000001339,-381.0000000000002,-794.9999999999901,-124.00000000000189,-53.999999999998494,248.00000000000378,304.00000000000205,344.99999999999534,36.999999999998145,-128.00000000000588,-426.9999999999925,-1052.0000000000084,-208.99999999999253,-117.00000000000443,-408.9999999999927,140.00000000000057,100.00000000000009,,-2519.9999999999745
2019.07.23,-72.99999999998974,80.99999999999774,-372.99999999999045,-830.9999999999818,-151.9999999999966,-24.999999999986144,258.0000000000027,318.00000000001205,379.9999999999915,75.9999999999983,-124.00000000000189,-391.9999999999959,-1059.00000000001,-221.99999999998886,-114.00000000000432,-380.00000000000256,152.00000000000102,100.00000000000009,,-2379.9999999999454
2019.07.23,-78.00000000000028,306.00000000000625,-378.9999999999907,-1031.9999999999884,-182.99999999999983,123.00000000000644,306.00000000000625,325.00000000000284,380.999999999998,96.00000000000719,-48.000000000003595,-167.99999999997794,-904.0000000000159,-58.000000000002494,-13.00000000000523,-358.9999999999982,189.00000000000716,100.00000000000009,,-1395.9999999999486
2019.07.23,-69.9999999999923,375.0000000000142,-399.9999999999915,-979.9999999999809,-190.99999999999673,208.00000000000819,337.99999999999386,352.00000000000387,439.99999999999596,104.99999999999955,-26.999999999999247,-126.99999999998113,-938.0000000000166,-12.999999999996348,-10.000000000005116,-348.9999999999993,224.00000000000375,164.00000000000858,,-898.9999999999313
