date,GBPAUD,EURJPY,EURCAD,NZDCAD,empty,sum
2019.11.25,25.00000000000835,116.99999999999022,64.99999999998174,-51.000000000001044,,155.99999999997928
2019.11.25,8.999999999992347,149.0000000000009,92.99999999998754,-46.999999999997044,,203.99999999998374
2019.11.25,92.99999999998754,197.9999999999933,112.000000000001,-39.999999999995595,,362.99999999998624
2019.11.25,52.000000000007596,193.9999999999884,123.99999999999079,-34.99999999999615,,334.9999999999907
2019.11.25,70.99999999999883,204.9999999999983,104.99999999999955,11.00000000000545,,392.00000000000216
2019.11.25,76.99999999999375,271.0000000000008,86.99999999999264,-15.999999999993797,,418.99999999999335
2019.11.25,153.00000000000313,260.9999999999957,97.9999999999981,77.00000000000485,,589.0000000000018
2019.11.25,219.99999999999798,250.0,106.99999999999044,94.00000000000519,,670.9999999999936
2019.11.25,225.99999999999287,271.99999999999136,91.99999999998099,175.99999999999838,,765.9999999999636
2019.11.25,265.0000000000041,266.9999999999959,93.99999999999409,153.99999999999858,,779.9999999999927
2019.11.25,273.9999999999965,212.99999999999386,62.99999999999084,116.00000000000499,,665.9999999999861
2019.11.25,276.9999999999939,197.9999999999933,63.99999999999739,112.000000000001,,650.9999999999857
2019.11.25,235.00000000000742,194.99999999999318,85.99999999998609,121.99999999999989,,637.9999999999866
2019.11.25,170.99999999998784,202.99999999998875,107.99999999999699,136.99999999999824,,618.9999999999718
2019.11.25,238.0000000000049,278.99999999999636,88.99999999998354,140.0000000000068,,745.9999999999916
2019.11.25,184.00000000000637,415.9999999999968,131.99999999999878,112.000000000001,,844.000000000003
2019.11.25,160.00000000000458,399.9999999999915,122.99999999998423,75.00000000000284,,757.9999999999831
2019.11.25,82.00000000000429,364.9999999999949,91.99999999998099,112.000000000001,,650.9999999999812
2019.11.25,170.00000000000347,324.99999999998863,68.99999999998573,85.00000000000173,,648.9999999999795
2019.11.25,-96.00000000000719,406.9999999999965,106.99999999999044,82.99999999999974,,500.99999999997954
2019.11.25,-232.00000000000998,390.00000000000057,83.9999999999952,78.00000000000028,,319.9999999999861
2019.11.25,-343.00000000000443,337.99999999999386,5.999999999994898,52.000000000007596,,52.99999999999192
2019.11.25,-414.00000000000324,256.0000000000002,-17.000000000000348,41.000000000002146,,-134.0000000000012
2019.11.25,-470.9999999999992,237.99999999999955,-43.00000000001525,46.00000000000159,,-230.0000000000133
2019.11.25,-517.9999999999962,223.99999999998954,49.99999999999449,53.999999999998494,,-190.00000000001373
2019.11.25,-490.0000000000126,219.99999999999886,27.999999999983594,52.000000000007596,,-190.00000000002257
2019.11.25,-523.9999999999911,232.99999999998988,11.999999999989797,-29.999999999996696,,-309.0000000000082
2019.11.25,-289.0000000000059,280.00000000000114,39.999999999995595,14.000000000002899,,44.99999999999372
2019.11.25,-316.0000000000052,251.99999999999534,61.99999999998429,4.000000000004,,1.9999999999784563
2019.11.25,-530.9999999999926,254.99999999999545,92.99999999998754,-42.999999999993044,,-226.00000000000264
2019.11.25,-686.0000000000089,250.99999999999056,132.99999999998312,-24.999999999997247,,-327.00000000003246
2019.11.25,-635.0000000000077,321.9999999999885,116.99999999998934,-41.9999999999976,,-238.00000000002746
2019.11.25,-706.999999999991,215.99999999999397,87.99999999999919,-88.99999999999464,,-491.9999999999925
2019.11.25,-970.0000000000042,300.9999999999877,46.999999999997044,-143.9999999999997,,-766.0000000000191
2019.11.25,-1151.9999999999975,318.9999999999884,132.99999999998312,-60.99999999999994,,-761.0000000000259
2019.11.25,-1331.9999999999998,306.99999999998795,146.99999999998602,13.00000000000745,,-865.0000000000183
2019.11.25,-1269.9999999999934,223.99999999998954,80.99999999999774,-49.99999999999449,,-1015.0000000000007
2019.11.25,-1052.9999999999927,293.99999999999693,106.99999999999044,-39.00000000000014,,-691.0000000000055
2019.11.25,-1011.0000000000064,289.99999999999204,100.99999999999554,-75.9999999999983,,-696.000000000017
2019.11.25,-1062.9999999999918,274.0000000000009,35.999999999991594,-107.99999999999699,,-860.9999999999964
2019.11.25,-1102.000000000003,262.00000000000045,14.000000000002899,-47.9999999999925,,-873.999999999992
2019.11.25,-1116.000000000006,286.9999999999919,79.99999999999119,-26.999999999999247,,-776.0000000000219
2019.11.25,-1156.0000000000014,295.99999999999227,41.99999999998649,-37.99999999999359,,-856.0000000000163
2019.11.25,-1173.0000000000018,294.9999999999875,43.999999999999595,-22.999999999995246,,-857.00000000001
2019.11.25,-1068.0000000000023,340.999999999994,70.99999999999883,-26.999999999999247,,-683.0000000000086
2019.11.25,-1082.0000000000052,309.99999999998806,21.999999999988695,-10.999999999994348,,-761.0000000000227
2019.11.25,-1120.0000000000098,291.9999999999874,24.000000000001798,-19.999999999997797,,-824.0000000000184
2019.11.25,-974.0000000000082,322.9999999999933,-1.0000000000065512,80.99999999999774,,-571.0000000000238
2019.11.26,-947.9999999999933,284.9999999999966,-9.999999999998899,57.00000000000705,,-615.9999999999885
2019.11.26,-1083.0000000000118,326.9999999999982,0.9999999999843467,112.000000000001,,-643.0000000000283
2019.11.26,-1124.9999999999982,370.9999999999951,25.999999999992696,78.00000000000028,,-650.00000000001
2019.11.26,-1034.0000000000016,364.9999999999949,30.999999999981043,75.9999999999983,,-562.0000000000274
2019.11.26,-1089.0000000000066,409.9999999999966,30.999999999981043,19.999999999997797,,-628.0000000000312
2019.11.26,-1028.0000000000066,405.00000000000114,10.999999999983245,12.000000000000899,,-600.0000000000213
2019.11.26,-995.9999999999969,402.9999999999916,58.99999999998684,109.99999999999899,,-424.00000000001955
2019.11.26,-1093.999999999995,473.99999999998954,52.99999999999194,148.0000000000037,,-419.00000000000983
2019.11.26,-1066.9999999999957,375.0,124.99999999999733,148.99999999999915,,-417.99999999999926
2019.11.26,-978.9999999999966,334.99999999999375,119.99999999998678,151.00000000000114,,-373.0000000000149
2019.11.26,-1017.0000000000013,416.9999999999874,137.9999999999937,191.00000000000784,,-271.00000000001234
2019.11.26,-907.9999999999977,379.99999999999545,143.99999999998857,207.00000000000162,,-177.00000000001208
2019.11.26,-950.0000000000064,411.00000000000136,159.99999999998238,207.99999999999707,,-171.00000000002555
2019.11.26,-875.0000000000035,390.00000000000057,146.99999999998602,214.99999999999852,,-123.00000000001842
2019.11.26,-842.9999999999937,385.9999999999957,132.99999999998312,189.00000000000583,,-135.00000000000912
2019.11.26,-805.9999999999956,372.99999999999045,134.99999999999625,212.00000000000108,,-86.00000000000779
2019.11.26,-872.0000000000061,372.99999999999045,139.9999999999846,209.9999999999991,,-149.000000000032
2019.11.26,-812.0000000000127,339.9999999999892,125.99999999998168,226.99999999999943,,-119.0000000000424
2019.11.26,-743.0000000000048,349.9999999999943,149.9999999999835,165.9999999999995,,-77.00000000002748
2019.11.26,-778.000000000012,367.999999999995,176.99999999998272,160.00000000000458,,-73.00000000002976
2019.11.26,-635.9999999999922,310.99999999999284,161.99999999999548,191.00000000000784,,28.000000000004007
2019.11.26,-678.0000000000008,346.9999999999942,209.9999999999991,153.00000000000313,,31.999999999995623
2019.11.26,-344.99999999999534,325.9999999999934,213.99999999998087,229.00000000000142,,423.99999999998033
2019.11.26,-495.000000000001,355.99999999999454,201.99999999999108,197.00000000000273,,259.9999999999873
2019.11.26,-398.9999999999938,391.9999999999959,268.0000000000016,207.99999999999707,,469.0000000000008
2019.11.26,-401.00000000000693,402.000000000001,235.99999999999176,213.00000000000762,,449.99999999999346
2019.11.26,-479.99999999999153,367.999999999995,203.99999999998198,175.00000000000293,,266.9999999999884
2019.11.26,-628.0000000000064,375.99999999999056,224.99999999998633,185.99999999999727,,158.9999999999678
2019.11.26,-459.0000000000094,375.0,217.0000000000005,158.99999999999804,,291.9999999999892
2019.11.26,-356.00000000000074,438.99999999999295,180.99999999998673,192.99999999999872,,456.9999999999777
2019.11.26,-239.99999999999577,446.9999999999885,177.99999999998929,214.99999999999852,,599.9999999999806
2019.11.26,-290.9999999999968,397.99999999999613,131.99999999999878,209.9999999999991,,448.99999999999716
2019.11.26,-334.9999999999964,420.99999999999227,44.99999999998394,160.00000000000458,,290.99999999998437
2019.11.26,-354.0000000000099,414.0000000000015,18.999999999991246,16.0000000000049,,94.99999999998774
2019.11.26,-526.0000000000042,448.99999999999807,38.99999999998904,31.000000000003247,,-7.0000000000138485
2019.11.26,62.99999999999084,470.9999999999894,-83.00000000001084,58.99999999999794,,509.9999999999673
2019.11.26,-70.99999999999883,491.9999999999902,-42.0000000000087,63.00000000000195,,441.9999999999846
2019.11.26,-31.000000000003247,506.0000000000002,-148.00000000001478,31.999999999998696,,358.9999999999809
2019.11.26,-123.00000000000644,552.9999999999973,-63.000000000013046,57.00000000000705,,423.9999999999849
2019.11.26,-222.00000000001108,551.9999999999925,-137.00000000000932,29.000000000001247,,221.99999999997334
