date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.08.03,-44.99999999998394,-17.000000000000348,-9.999999999998899,-1.0000000000065512,-47.00000000000814,-47.99999999998139,-82.00000000000784,-179.00000000000693,-79.99999999998408,-25.00000000000835,-48.000000000003595,-15.000000000000568,-3.0000000000001137,-22.999999999996135,-54.000000000002046,-26.000000000003798,-67.00000000000594,-14.999999999987246,,-784.9999999999859
2020.08.03,-65.99999999998829,31.000000000003247,-8.000000000008,0.0,-25.00000000000835,-19.999999999997797,10.99999999999568,-189.00000000000583,-167.99999999997794,-110.00000000001009,-103.00000000000864,-3.0000000000001137,19.99999999999602,27.000000000001023,-51.00000000000193,17.000000000000348,-78.00000000000028,96.00000000000719,,-619.0000000000038
2020.08.03,16.000000000016,24.999999999986144,-28.999999999990145,12.999999999996348,1.999999999990898,28.000000000005798,25.000000000005684,-181.00000000000892,-272.99999999999613,0.0,-129.00000000000134,32.00000000001069,-28.000000000005798,26.00000000001046,-48.00000000000182,29.000000000001247,-60.00000000000449,151.9999999999966,,-399.99999999998886
2020.08.03,138.0000000000159,127.99999999999478,-82.99999999998863,94.99999999998954,75.9999999999983,152.0000000000188,90.99999999999397,-163.00000000000205,-338.99999999999864,133.99999999998968,-140.0000000000068,121.00000000000932,12.000000000000455,103.9999999999992,40.00000000000625,107.99999999999699,30.999999999992145,189.00000000001694,,694.0000000000261
2020.08.03,184.00000000000637,136.99999999998712,-104.99999999999955,103.99999999999298,61.999999999995396,206.00000000001728,173.00000000000182,-160.00000000000458,-378.9999999999907,157.99999999999147,-114.99999999999844,189.00000000000716,64.99999999999773,152.00000000000102,67.99999999999784,123.99999999999079,14.999999999998348,219.00000000001364,,1097.0000000000057
2020.08.03,117.99999999999588,72.99999999998974,-39.999999999995595,69.9999999999923,32.999999999994145,209.00000000001472,158.99999999999181,-120.00000000000898,-429.00000000000205,178.99999999999582,-62.99999999999084,141.00000000000534,58.9999999999975,124.00000000000944,37.00000000000614,100.00000000000009,0.0,212.00000000001216,,862.0000000000076
2020.08.03,-191.99999999999218,-293.0000000000099,-41.000000000002146,-89.00000000000574,-94.00000000000519,200.00000000000017,66.99999999999307,-82.99999999999974,-582.9999999999984,-45.000000000006146,-70.99999999999883,-15.999999999991132,45.000000000001705,117.00000000000443,36.000000000001364,-18.0000000000069,-75.00000000000284,205.00000000001074,,-930.0000000000075
2020.08.03,-171.99999999999437,-245.0000000000063,69.00000000000794,-99.00000000000463,-87.99999999999919,265.0000000000041,186.9999999999976,-82.00000000000429,-752.9999999999859,-35.00000000000725,-15.999999999993797,213.99999999999864,230.99999999999454,242.00000000000443,168.99999999999693,-31.000000000003247,-64.0000000000085,182.0000000000155,,-25.999999999987836
2020.08.03,-113.99999999999189,-249.00000000001032,-48.000000000003595,-56.0000000000005,-84.0000000000063,306.00000000000625,84.00000000000318,-48.99999999999905,-584.0000000000032,-26.999999999999247,-80.99999999999774,88.00000000000807,176.9999999999925,188.0000000000024,100.99999999999909,9.999999999998899,-79.00000000000685,217.0000000000005,,-200.0000000000078
2020.08.03,38.0000000000047,-182.0000000000155,-41.000000000002146,-102.00000000000209,-29.000000000001247,342.00000000002007,78.00000000000296,-28.000000000005798,-506.9999999999766,-5.999999999994898,-8.000000000008,32.00000000001069,150.99999999999625,70.99999999999795,90.00000000000341,-120.00000000000898,-71.00000000000995,87.99999999999919,,-203.99999999999
2020.08.03,32.999999999994145,-70.0000000000145,-39.999999999995595,-23.00000000000635,-24.000000000001798,231.0000000000034,15.000000000000568,-72.0000000000054,-411.9999999999777,45.000000000006146,89.99999999999008,3.0000000000001137,89.9999999999892,52.99999999999727,16.999999999995907,-33.000000000005244,-85.00000000000173,158.99999999999804,,-23.000000000033452
