date,GBPUSD,USDJPY,empty,sum
2016.11.28,-435.9999999999919,-451.0000000000076,,-886.9999999999995
2016.11.28,-426.9999999999996,-540.0000000000063,,-967.0000000000059
2016.11.28,-322.00000000000006,-580.0000000000125,,-902.0000000000125
2016.11.28,-359.99999999998255,-577.0000000000124,,-936.999999999995
2016.11.28,-421.99999999998903,-513.0000000000052,,-934.9999999999943
2016.11.28,-500.9999999999959,-548.0000000000018,,-1048.9999999999977
2016.11.28,-446.9999999999974,-698.0000000000075,,-1145.000000000005
2016.11.28,-471.9999999999835,-727.0000000000039,,-1198.9999999999873
2016.11.28,-407.99999999998613,-871.9999999999999,,-1279.999999999986
2016.11.29,-419.9999999999982,-976.0000000000133,,-1396.0000000000114
2016.11.29,-410.99999999998363,-979.0000000000134,,-1389.999999999997
2016.11.29,-385.99999999999744,-1010.0000000000051,,-1396.0000000000025
2016.11.29,-480.99999999999807,-1126.0000000000048,,-1607.0000000000027
2016.11.29,-414.9999999999876,-930.0000000000068,,-1344.9999999999945
2016.11.29,-566.9999999999842,-839.0000000000128,,-1405.999999999997
2016.11.29,-550.9999999999903,-732.0000000000135,,-1283.0000000000039
2016.11.29,-560.9999999999893,-795.0000000000017,,-1355.999999999991
2016.11.29,-526.0000000000042,-795.0000000000017,,-1321.000000000006
2016.11.29,-600.0000000000006,-708.0000000000126,,-1308.0000000000132
2016.11.29,-666.9999999999953,-607.0000000000135,,-1274.0000000000089
2016.11.29,-610.9999999999837,-696.0000000000122,,-1306.999999999996
2016.11.29,-575.9999999999987,-812.0000000000118,,-1388.0000000000105
2016.11.29,-568.9999999999973,-864.0000000000043,,-1433.0000000000016
2016.11.29,-600.0000000000006,-726.0000000000133,,-1326.0000000000139
2016.11.29,-504.9999999999999,-775.0000000000057,,-1280.0000000000055
2016.11.29,-434.9999999999854,-779.0000000000106,,-1213.999999999996
2016.11.29,-479.99999999999153,-718.0000000000035,,-1197.999999999995
2016.11.29,-509.00000000000387,-429.00000000000205,,-938.0000000000059
2016.11.29,-529.999999999986,-482.00000000001353,,-1011.9999999999995
2016.11.29,-398.9999999999938,-479.0000000000134,,-878.0000000000073
2016.11.29,-383.0,-209.00000000000318,,-592.0000000000032
2016.11.29,-252.99999999999213,-157.0000000000107,,-410.00000000000284
2016.11.29,127.00000000001043,-193.00000000001205,,-66.00000000000162
2016.11.29,11.00000000000545,-265.00000000000057,,-253.9999999999951
2016.11.29,121.00000000001555,-303.0000000000115,,-181.99999999999594
2016.11.29,117.99999999999588,-199.00000000001228,,-81.0000000000164
2016.11.29,178.99999999999582,-163.0000000000109,,15.999999999984908
2016.11.29,208.00000000000819,88.99999999999864,,297.0000000000068
2016.11.29,155.00000000001623,104.99999999998977,,260.000000000006
2016.11.29,182.99999999999983,262.00000000000045,,445.0000000000003
2016.11.29,9.999999999998899,450.9999999999934,,460.9999999999923
2016.11.29,395.000000000012,164.99999999999204,,560.0000000000041
2016.11.29,375.0000000000142,101.99999999998965,,477.00000000000387
2016.11.29,424.00000000000216,-60.000000000002274,,363.9999999999999
2016.11.29,490.999999999997,121.99999999999989,,612.9999999999968
2016.11.29,354.0000000000099,159.9999999999966,,514.0000000000065
2016.11.29,502.00000000000244,-10.000000000005116,,491.9999999999973
2016.11.29,445.0000000000065,-227.00000000000387,,218.00000000000261
2016.11.29,372.00000000001677,-132.000000000005,,240.00000000001177
2016.11.29,428.00000000000614,-262.00000000000045,,166.00000000000568
2016.11.29,431.0000000000036,-416.000000000011,,14.999999999992554
2016.11.29,456.00000000001194,-412.00000000000614,,44.0000000000058
2016.11.29,478.0000000000006,-495.00000000000455,,-17.000000000003922
2016.11.29,378.999999999996,-407.0000000000107,,-28.000000000014666
2016.11.29,368.9999999999971,-375.0,,-6.000000000002899
2016.11.29,381.0000000000091,-509.00000000000034,,-127.99999999999125
2016.11.29,333.0000000000055,-411.00000000000136,,-77.99999999999585
2016.11.30,351.0000000000124,-354.0000000000134,,-3.000000000001023
2016.11.30,343.00000000000443,-292.0000000000016,,51.00000000000284
2016.11.30,364.00000000000875,-316.0000000000025,,48.00000000000625
2016.11.30,341.00000000001353,-336.00000000001273,,5.000000000000796
2016.11.30,371.00000000001023,-596.0000000000036,,-224.9999999999934
2016.11.30,324.0000000000132,-521.0000000000008,,-196.9999999999876
2016.11.30,287.9999999999994,-417.0000000000016,,-129.00000000000222
2016.11.30,275.000000000003,-540.0000000000063,,-265.00000000000324
2016.11.30,226.99999999999943,-512.0000000000005,,-285.000000000001
2016.11.30,165.9999999999995,-408.00000000000125,,-242.00000000000176
2016.11.30,161.99999999999548,-85.00000000000796,,76.99999999998752
2016.11.30,232.00000000000998,-192.00000000000728,,40.0000000000027
2016.11.30,273.0000000000121,39.99999999999204,,313.00000000000415
2016.11.30,300.99999999999574,-102.00000000000387,,198.99999999999187
2016.11.30,229.00000000001253,-129.0000000000049,,100.00000000000765
2016.11.30,192.99999999999872,-22.00000000000557,,170.99999999999315
2016.11.30,262.00000000000665,-107.00000000001353,,154.99999999999312
2016.11.30,231.0000000000034,-46.00000000000648,,184.99999999999693
2016.11.30,209.9999999999991,-164.00000000000148,,45.99999999999761
2016.11.30,168.99999999999693,-74.00000000001228,,94.99999999998465
2016.11.30,278.00000000000045,-73.0000000000075,,204.99999999999295
2016.11.30,391.000000000008,118.99999999999977,,510.0000000000078
2016.11.30,421.0000000000047,262.00000000000045,,683.0000000000052
2016.11.30,316.0000000000052,256.9999999999908,,572.9999999999959
2016.11.30,195.00000000001182,185.99999999999284,,381.00000000000466
2016.11.30,-205.99999999999508,197.9999999999933,,-8.00000000000179
2016.11.30,-175.99999999999838,325.9999999999934,,149.99999999999503
2016.11.30,-26.999999999999247,493.9999999999998,,467.0000000000005
2016.11.30,-109.00000000000354,618.9999999999998,,509.99999999999625
2016.11.30,265.0000000000041,479.99999999998977,,744.9999999999939
2016.11.30,60.000000000015596,625.9999999999906,,686.0000000000061
2016.11.30,246.00000000001288,593.9999999999941,,840.0000000000069
2016.11.30,-24.000000000001798,597.999999999999,,573.9999999999972
2016.11.30,-75.99999999998718,797.9999999999876,,722.0000000000005
2016.11.30,-98.99999999998244,838.9999999999986,,740.0000000000161
2016.11.30,409.0000000000149,1150.9999999999964,,1560.0000000000114
2016.11.30,292.00000000000335,1479.9999999999898,,1771.9999999999932
2016.11.30,251.00000000000122,1543.9999999999968,,1794.999999999998
2016.11.30,295.0000000000008,1460.9999999999986,,1755.9999999999995
2016.11.30,418.0000000000073,1330.9999999999889,,1748.9999999999961
2016.11.30,263.00000000001324,1403.9999999999964,,1667.0000000000095
2016.11.30,402.0000000000135,1437.9999999999882,,1840.0000000000016
2016.11.30,354.0000000000099,1428.9999999999877,,1782.9999999999977
2016.11.30,504.9999999999999,1478.999999999999,,1983.999999999999
2016.11.30,514.0000000000144,1497.0,,2011.0000000000146
2016.11.30,524.9999999999977,1616.9999999999902,,2141.999999999988
2016.11.30,578.0000000000118,1568.9999999999884,,2147.0
2016.11.30,486.00000000000864,1647.9999999999961,,2134.0000000000045
2016.12.01,531.9999999999991,1616.9999999999902,,2148.999999999989
2016.12.01,558.0000000000141,1571.9999999999886,,2130.0000000000027
2016.12.01,541.9999999999981,1584.9999999999936,,2126.999999999992
2016.12.01,577.0000000000052,1884.999999999991,,2461.9999999999964
2016.12.01,787.0000000000043,1607.99999999999,,2394.9999999999945
2016.12.01,687.0000000000153,1613.99999999999,,2301.0000000000055
2016.12.01,614.0000000000034,1539.999999999992,,2153.9999999999955
2016.12.01,609.9999999999994,1699.9999999999886,,2309.999999999988
2016.12.01,619.9999999999983,1677.9999999999973,,2297.9999999999955
2016.12.01,670.9999999999993,1555.9999999999973,,2226.9999999999964
2016.12.01,679.0000000000074,1344.9999999999989,,2024.0000000000064
2016.12.01,683.9999999999957,1446.9999999999886,,2130.9999999999845
2016.12.01,677.0000000000165,1384.0000000000005,,2061.000000000017
2016.12.01,662.000000000007,1356.9999999999993,,2019.0000000000064
2016.12.01,651.0000000000016,1211.999999999989,,1862.9999999999907
2016.12.01,744.9999999999957,1200.9999999999934,,1945.999999999989
2016.12.01,807.0000000000022,1111.9999999999948,,1918.9999999999968
2016.12.01,719.000000000003,1131.0000000000002,,1850.0000000000032
2016.12.01,890.9999999999974,1141.999999999996,,2032.9999999999932
2016.12.01,792.9999999999993,1364.999999999995,,2157.9999999999945
2016.12.01,862.0000000000072,1462.9999999999939,,2325.000000000001
2016.12.01,751.9999999999972,1557.9999999999927,,2309.99999999999
2016.12.01,731.9999999999993,1429.9999999999927,,2161.999999999992
2016.12.01,829.9999999999974,1355.9999999999945,,2185.999999999992
2016.12.01,1090.0000000000132,1420.9999999999923,,2511.0000000000055
2016.12.01,1375.000000000015,1498.9999999999952,,2874.00000000001
2016.12.01,1834.0000000000023,1446.9999999999886,,3280.999999999991
2016.12.01,1665.0000000000055,1581.9999999999936,,3246.999999999999
2016.12.01,1958.9999999999995,1561.9999999999977,,3520.9999999999973
2016.12.01,1893.0000000000114,1644.999999999996,,3538.0000000000073
2016.12.01,1756.000000000002,1578.9999999999936,,3334.9999999999955
2016.12.01,2344.9999999999973,1523.9999999999868,,3868.999999999984
2016.12.01,2032.0000000000116,1774.9999999999914,,3807.0000000000027
2016.12.01,1600.0000000000014,1845.9999999999895,,3445.999999999991
2016.12.01,1548.000000000016,1704.9999999999982,,3253.000000000014
2016.12.01,1658.0000000000039,1608.9999999999945,,3266.999999999998
2016.12.01,1202.000000000014,1619.9999999999905,,2822.0000000000045
2016.12.01,1388.0000000000114,1524.9999999999914,,2913.0000000000027
2016.12.01,1244.0000000000007,1796.999999999997,,3040.9999999999977
2016.12.01,1261.000000000001,1694.9999999999932,,2955.999999999994
2016.12.01,1166.0000000000005,1596.999999999994,,2762.9999999999945
2016.12.01,1158.9999999999989,1351.9999999999895,,2510.999999999988
2016.12.01,1310.0000000000111,1128.9999999999907,,2439.000000000002
2016.12.01,1232.000000000011,1221.999999999994,,2454.000000000005
2016.12.01,1190.0000000000023,1328.9999999999936,,2518.999999999996
2016.12.01,1355.0000000000173,1228.999999999999,,2584.0000000000164
2016.12.01,1317.0000000000125,1265.9999999999911,,2583.0000000000036
2016.12.01,1319.0000000000034,1259.0000000000005,,2578.0000000000036
2016.12.02,1337.0000000000105,1291.9999999999873,,2628.9999999999977
2016.12.02,1353.000000000004,1369.9999999999905,,2722.9999999999945
2016.12.02,1344.9999999999961,1334.9999999999936,,2679.99999999999
2016.12.02,1317.999999999997,1100.999999999999,,2418.9999999999964
2016.12.02,1278.0000000000014,962.9999999999939,,2240.9999999999955
2016.12.02,1297.0000000000148,931.999999999988,,2229.0000000000027
2016.12.02,1321.0000000000166,926.9999999999925,,2248.000000000009
2016.12.02,1319.0000000000034,1012.999999999991,,2331.9999999999945
2016.12.02,1408.0000000000093,1075.9999999999934,,2484.0000000000027
2016.12.02,1436.9999999999993,1079.9999999999982,,2516.9999999999973
2016.12.02,1477.0000000000173,1253.9999999999907,,2731.000000000008
2016.12.02,1551.9999999999977,1128.0,,2679.9999999999977
2016.12.02,1560.000000000006,1035.9999999999873,,2595.999999999993
2016.12.02,1497.000000000015,1183.9999999999975,,2681.0000000000127
2016.12.02,1560.000000000006,1201.9999999999982,,2762.000000000004
2016.12.02,1641.0000000000036,1269.999999999996,,2910.9999999999995
2016.12.02,1628.0000000000073,1229.9999999999898,,2857.9999999999973
2016.12.02,1697.9999999999995,1242.999999999995,,2940.9999999999945
2016.12.02,1793.0000000000002,1283.9999999999918,,3076.999999999992
2016.12.02,1682.0000000000057,1145.9999999999866,,2827.9999999999923
2016.12.02,1582.0000000000168,1164.999999999992,,2747.000000000009
2016.12.02,1531.0000000000157,1065.9999999999882,,2597.0000000000036
2016.12.02,1561.0000000000123,890.0000000000006,,2451.0000000000127
2016.12.02,1427.0000000000005,904.9999999999869,,2331.9999999999873
2016.12.02,1539.0000000000014,1060.9999999999927,,2599.999999999994
2016.12.02,1556.0000000000018,1068.9999999999884,,2624.99999999999
2016.12.02,1595.0000000000132,1109.9999999999995,,2705.0000000000127
2016.12.02,1629.0000000000139,1093.999999999994,,2723.000000000008
2016.12.02,1717.000000000013,1188.999999999993,,2906.000000000006
2016.12.02,1705.000000000001,1194.9999999999932,,2899.999999999994
2016.12.02,1585.9999999999986,1082.9999999999984,,2668.9999999999973
2016.12.02,1702.0000000000034,1263.999999999996,,2965.999999999999
2016.12.02,1971.999999999996,816.9999999999931,,2788.999999999989
2016.12.02,1936.0000000000043,861.9999999999948,,2797.999999999999
2016.12.02,1997.0000000000043,692.9999999999978,,2690.0000000000023
2016.12.02,2015.9999999999957,1015.0000000000006,,3030.9999999999964
2016.12.02,2212.000000000014,1019.999999999996,,3232.00000000001
2016.12.02,2283.0000000000127,947.9999999999933,,3231.000000000006
2016.12.02,2300.000000000013,832.9999999999984,,3133.000000000012
2016.12.02,2293.000000000012,878.9999999999907,,3172.0000000000027
2016.12.02,2330.00000000001,846.9999999999942,,3177.000000000004
2016.12.02,2459.0000000000114,901.9999999999868,,3360.999999999998
2016.12.02,2568.999999999999,960.9999999999985,,3529.9999999999977
2016.12.02,2504.0000000000173,894.999999999996,,3399.000000000013
2016.12.02,2581.9999999999955,798.9999999999924,,3380.9999999999877
2016.12.02,2709.000000000006,776.9999999999868,,3485.9999999999927
2016.12.02,2781.0000000000114,709.9999999999937,,3491.000000000005
2016.12.02,2648.000000000006,642.9999999999865,,3290.9999999999923
