date,GBPUSD,USDJPY,empty,sum
2016.11.29,310.0000000000103,-10.000000000005116,,300.0000000000052
2016.11.29,363.0000000000022,-292.0000000000016,,71.00000000000063
2016.11.29,353.0000000000033,-246.00000000000932,,106.99999999999397
2016.11.29,368.00000000001273,-339.00000000001285,,28.999999999999886
2016.11.29,377.0000000000051,-430.0000000000068,,-53.000000000001705
2016.11.29,414.00000000000324,-463.0000000000081,,-49.00000000000483
2016.11.29,443.0000000000156,-531.0000000000059,,-87.99999999999034
2016.11.29,351.0000000000124,-496.0000000000093,,-144.99999999999693
2016.11.29,341.99999999999784,-451.0000000000076,,-109.00000000000978
2016.11.29,336.00000000000296,-512.0000000000005,,-175.9999999999975
2016.11.29,320.00000000000915,-508.0000000000098,,-188.00000000000063
2016.11.30,307.99999999999716,-433.00000000000693,,-125.00000000000978
2016.11.30,256.00000000001177,-395.00000000001023,,-138.99999999999847
2016.11.30,320.00000000000915,-376.0000000000048,,-55.99999999999562
2016.11.30,320.00000000000915,-343.0000000000035,,-22.999999999994373
2016.11.30,319.0000000000026,-745.0000000000045,,-426.00000000000193
2016.11.30,280.9999999999979,-603.0000000000086,,-322.00000000001074
2016.11.30,268.0000000000016,-571.0000000000122,,-303.0000000000106
2016.11.30,258.0000000000027,-572.0000000000027,,-314.00000000000006
2016.11.30,212.00000000001216,-643.0000000000007,,-430.9999999999885
2016.11.30,131.99999999999878,-530.0000000000011,,-398.0000000000024
2016.11.30,110.00000000001009,-411.00000000000136,,-300.99999999999125
2016.11.30,158.99999999999804,-240.99999999999966,,-82.00000000000162
2016.11.30,222.00000000001108,-282.0000000000107,,-59.9999999999996
2016.11.30,234.00000000000088,-129.0000000000049,,104.99999999999599
2016.11.30,226.00000000001506,-182.00000000000216,,44.0000000000129
2016.11.30,188.00000000001037,-150.00000000000568,,38.00000000000469
2016.11.30,182.99999999999983,-146.0000000000008,,36.999999999999034
2016.11.30,208.00000000000819,-211.00000000001273,,-3.0000000000045475
2016.11.30,110.00000000001009,-187.00000000001182,,-77.00000000000173
2016.11.30,136.00000000000279,-165.00000000000625,,-29.000000000003467
2016.11.30,141.00000000001333,-146.0000000000008,,-4.999999999987466
2016.11.30,266.0000000000107,-101.0000000000133,,164.99999999999739
2016.11.30,299.00000000000483,49.99999999999716,,349.000000000002
2016.11.30,236.99999999999832,146.99999999999136,,383.99999999998965
2016.11.30,175.99999999999838,68.9999999999884,,244.99999999998678
2016.11.30,-367.99999999999056,149.99999999999147,,-217.9999999999991
2016.11.30,-300.99999999999574,197.9999999999933,,-103.00000000000244
2016.11.30,-231.0000000000034,273.9999999999867,,42.99999999998329
2016.11.30,-144.99999999999514,382.99999999999557,,238.00000000000043
2016.11.30,-116.99999999998934,366.9999999999902,,250.00000000000088
2016.11.30,-12.999999999996348,431.99999999998795,,418.9999999999916
2016.11.30,12.999999999996348,363.9999999999901,,376.99999999998647
2016.11.30,-166.99999999998383,568.9999999999884,,402.00000000000455
2016.11.30,-88.99999999998354,548.9999999999924,,460.00000000000887
2016.11.30,-265.99999999998846,715.999999999994,,450.0000000000055
2016.11.30,-224.000000000002,576.9999999999982,,352.9999999999962
2016.11.30,167.00000000000603,1115.9999999999995,,1283.0000000000055
2016.11.30,148.99999999999915,1447.9999999999932,,1596.9999999999923
2016.11.30,55.000000000005045,1416.9999999999873,,1471.9999999999923
2016.11.30,283.000000000011,1270.9999999999866,,1553.9999999999977
2016.11.30,195.00000000001182,1329.9999999999982,,1525.00000000001
2016.11.30,167.00000000000603,1299.9999999999973,,1467.0000000000032
2016.11.30,350.00000000000585,1259.0000000000005,,1609.0000000000064
2016.11.30,354.0000000000099,1355.9999999999945,,1710.0000000000045
2016.11.30,451.0000000000014,1388.999999999996,,1839.9999999999973
2016.11.30,509.00000000000387,1448.9999999999982,,1958.000000000002
2016.11.30,507.9999999999973,1557.9999999999927,,2065.99999999999
2016.11.30,483.0000000000112,1532.999999999987,,2015.9999999999982
2016.12.01,450.00000000001705,1588.9999999999986,,2039.0000000000157
2016.12.01,495.000000000001,1480.9999999999945,,1975.9999999999955
2016.12.01,529.0000000000017,1507.9999999999955,,2036.9999999999973
2016.12.01,519.0000000000028,1571.9999999999886,,2090.9999999999914
2016.12.01,563.0000000000024,1559.9999999999882,,2122.9999999999905
2016.12.01,673.0000000000125,1549.9999999999973,,2223.00000000001
2016.12.01,567.0000000000064,1450.9999999999934,,2017.9999999999998
2016.12.01,528.0000000000174,1527.9999999999916,,2056.000000000009
2016.12.01,568.9999999999973,1622.0,,2190.9999999999973
2016.12.01,598.0000000000097,1479.9999999999898,,2077.9999999999995
2016.12.01,639.0000000000118,1342.9999999999893,,1982.0000000000011
2016.12.01,626.0000000000155,1344.9999999999989,,1971.0000000000143
2016.12.01,655.0000000000056,1321.9999999999886,,1976.999999999994
2016.12.01,641.0000000000027,1330.9999999999889,,1971.9999999999916
2016.12.01,617.0000000000009,1071.9999999999886,,1688.9999999999895
2016.12.01,639.0000000000118,1134.999999999991,,1774.0000000000027
2016.12.01,723.0000000000069,1029.9999999999868,,1752.9999999999936
2016.12.01,707.0000000000132,1058.9999999999975,,1766.0000000000107
2016.12.01,720.0000000000095,1071.9999999999886,,1791.9999999999982
2016.12.01,758.9999999999985,1060.9999999999927,,1819.9999999999914
2016.12.01,739.0000000000008,1273.9999999999868,,2012.9999999999877
2016.12.01,748.9999999999997,1352.9999999999945,,2101.999999999994
2016.12.01,628.0000000000064,1311.9999999999977,,1940.000000000004
2016.12.01,509.00000000000387,1291.9999999999873,,1800.9999999999911
2016.12.01,760.0000000000051,1325.9999999999934,,2085.9999999999986
2016.12.01,1052.0000000000084,1401.9999999999868,,2453.9999999999955
2016.12.01,1375.000000000015,1384.999999999991,,2760.000000000006
2016.12.01,1587.000000000005,1434.9999999999882,,3021.999999999993
2016.12.01,1629.0000000000139,1520.9999999999866,,3150.0000000000005
2016.12.01,1791.0000000000093,1555.9999999999973,,3347.0000000000064
2016.12.01,1738.0000000000173,1415.9999999999968,,3154.000000000014
2016.12.01,1754.9999999999955,1443.9999999999884,,3198.9999999999836
2016.12.01,2021.0000000000061,1512.999999999991,,3533.9999999999973
2016.12.01,1595.9999999999975,1629.9999999999955,,3225.9999999999927
2016.12.01,1417.0000000000016,1659.9999999999966,,3076.999999999998
2016.12.01,1428.000000000007,1526.9999999999868,,2954.9999999999936
2016.12.01,1157.000000000008,1574.9999999999886,,2731.9999999999964
2016.12.01,1129.0000000000023,1471.999999999994,,2600.9999999999964
2016.12.01,1218.000000000008,1513.999999999996,,2732.0000000000036
2016.12.01,1131.0000000000152,1672.9999999999877,,2804.0000000000027
2016.12.01,1141.9999999999986,1559.9999999999882,,2701.999999999987
2016.12.01,1113.0000000000084,1287.9999999999968,,2401.0000000000055
2016.12.01,1039.000000000012,1125.9999999999905,,2165.0000000000027
2016.12.01,1172.0000000000175,1128.9999999999907,,2301.000000000008
2016.12.01,1173.0000000000018,1223.9999999999895,,2396.9999999999914
2016.12.01,1191.0000000000086,1168.9999999999968,,2360.0000000000055
2016.12.01,1314.9999999999995,1165.9999999999968,,2480.9999999999964
2016.12.01,1300.0000000000123,1259.0000000000005,,2559.0000000000127
2016.12.02,1307.999999999998,1259.0000000000005,,2566.999999999998
2016.12.02,1296.0000000000082,1289.999999999992,,2586.0
2016.12.02,1334.9999999999973,1310.9999999999927,,2645.99999999999
2016.12.02,1310.9999999999955,1067.9999999999977,,2378.999999999993
2016.12.02,1248.0000000000045,861.9999999999948,,2109.999999999999
2016.12.02,1140.0000000000077,831.9999999999936,,1972.0000000000014
2016.12.02,1239.0000000000123,780.9999999999917,,2020.000000000004
2016.12.02,1314.9999999999995,884.9999999999909,,2199.9999999999905
2016.12.02,1307.999999999998,954.9999999999983,,2262.9999999999964
2016.12.02,1370.0000000000045,1063.999999999993,,2433.9999999999973
2016.12.02,1418.0000000000082,1061.9999999999977,,2480.000000000006
2016.12.02,1480.0000000000146,1088.9999999999986,,2569.000000000013
2016.12.02,1509.0000000000048,982.9999999999899,,2491.9999999999945
2016.12.02,1480.999999999999,1020.9999999999866,,2501.9999999999854
2016.12.02,1486.0000000000095,1122.0,,2608.0000000000095
2016.12.02,1539.0000000000014,1152.9999999999916,,2691.9999999999927
2016.12.02,1591.000000000009,1191.9999999999932,,2783.0000000000023
2016.12.02,1598.0000000000105,1163.9999999999873,,2761.9999999999977
2016.12.02,1677.0000000000173,1174.9999999999973,,2852.0000000000146
2016.12.02,1669.0000000000093,1114.999999999995,,2784.0000000000045
2016.12.02,1540.000000000008,1047.9999999999877,,2587.9999999999955
2016.12.02,1509.0000000000048,1032.999999999987,,2541.999999999992
2016.12.02,1516.0000000000061,863.9999999999901,,2379.9999999999964
2016.12.02,1364.0000000000095,800.9999999999877,,2164.9999999999973
2016.12.02,1397.0000000000039,901.9999999999868,,2298.999999999991
2016.12.02,1529.0000000000025,1025.9999999999964,,2554.999999999999
2016.12.02,1480.0000000000146,988.9999999999901,,2469.0000000000045
2016.12.02,1590.0000000000025,1068.9999999999884,,2658.999999999991
2016.12.02,1629.0000000000139,1082.9999999999984,,2712.0000000000123
2016.12.02,1668.0000000000027,1145.9999999999866,,2813.999999999989
2016.12.02,1585.9999999999986,1061.9999999999977,,2647.9999999999964
2016.12.02,1591.000000000009,672.9999999999876,,2263.999999999997
2016.12.02,1699.0000000000061,765.9999999999911,,2464.9999999999973
2016.12.02,1775.0000000000155,745.9999999999951,,2521.0000000000105
2016.12.02,1904.0000000000168,527.9999999999916,,2432.000000000008
2016.12.02,1828.0000000000075,648.9999999999867,,2476.999999999994
2016.12.02,2011.0000000000073,835.9999999999985,,2847.000000000006
2016.12.02,2132.0000000000005,835.9999999999985,,2967.999999999999
2016.12.02,2168.9999999999986,792.9999999999922,,2961.999999999991
2016.12.02,2121.0000000000173,820.999999999998,,2942.0000000000155
2016.12.02,2238.000000000007,727.9999999999944,,2966.0000000000014
2016.12.02,2310.000000000012,832.9999999999984,,3143.00000000001
2016.12.02,2438.000000000007,882.9999999999956,,3321.0000000000023
2016.12.02,2471.000000000001,869.9999999999903,,3340.9999999999914
2016.12.02,2478.0000000000023,735.99999999999,,3213.9999999999923
2016.12.02,2558.000000000016,757.9999999999956,,3316.0000000000114
2016.12.02,2661.0000000000023,704.9999999999983,,3366.0000000000005
2016.12.02,2617.0000000000027,642.9999999999865,,3259.999999999989
