date,USDCHF,GBPUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.07.01,-1219.0000000000034,523.0000000000068,-563.0000000000024,453.99999999999886,-968.9999999999976,-529.999999999986,-216.0000000000051,-322.00000000000006,-241.99999999999778,-100.00000000002274,14.999999999987246,232.99999999998988,250.00000000001688,-191.99999999999307,297.00000000001125,149.0000000000009,408.9999999999927,,-2023.0000000000032
2019.07.01,-1187.0000000000048,497.0000000000141,-546.999999999997,443.99999999999994,-963.0000000000027,-496.99999999999187,-207.99999999999707,-318.00000000000716,-256.99999999999613,-104.00000000001342,-3.0000000000196536,253.0000000000001,271.0000000000212,-176.9999999999925,280.00000000000114,147.00000000000557,407.99999999999727,,-1960.9999999999836
2019.07.01,-1166.0000000000005,480.99999999999807,-569.0000000000026,436.9999999999985,-939.0000000000009,-471.9999999999835,-189.00000000000583,-328.0000000000061,-265.0000000000041,-138.00000000000523,68.99999999998573,243.99999999999977,269.00000000000813,-195.99999999999795,275.0000000000057,118.99999999999977,434.000000000001,,-1934.00000000001
2019.07.01,-1146.999999999998,519.0000000000028,-549.9999999999972,426.9999999999996,-898.9999999999832,-468.00000000000176,-195.9999999999962,-309.99999999999915,-231.0000000000034,-80.0000000000125,61.99999999998429,256.0000000000002,259.0000000000092,-170.99999999999227,283.00000000000125,142.00000000001012,419.9999999999982,,-1683.9999999999782
2019.07.01,-1146.999999999998,497.0000000000141,-530.9999999999917,416.00000000000523,-939.9999999999853,-492.0000000000035,-217.0000000000005,-329.00000000000153,-241.99999999999778,-105.00000000001819,54.99999999998284,260.9999999999957,232.00000000000998,-176.00000000000193,269.00000000000546,130.00000000000966,419.00000000000273,,-1899.9999999999723
2019.07.01,-1161.000000000001,560.0000000000049,-531.9999999999965,404.99999999999983,-917.9999999999966,-503.99999999999335,-243.99999999999977,-345.0000000000064,-216.0000000000051,-58.9999999999975,113.99999999999189,271.0000000000008,175.00000000001404,-181.99999999998795,246.00000000000932,120.00000000000455,397.0000000000029,,-1872.9999999999561
2019.07.01,-1156.0000000000014,556.0000000000009,-533.0000000000013,395.99999999999636,-913.9999999999926,-483.99999999999557,-241.00000000000233,-348.9999999999993,-243.99999999999977,-60.000000000002274,144.99999999999514,286.9999999999919,144.0000000000108,-182.99999999999272,242.00000000000443,108.00000000000409,397.99999999999835,,-1887.9999999999857
2019.07.02,-1180.0000000000032,497.0000000000141,-542.0000000000016,404.99999999999983,-936.9999999999878,-512.9999999999857,-258.0000000000027,-350.00000000000585,-290.00000000000136,-122.0000000000141,67.9999999999792,254.99999999999545,92.00000000000318,-176.00000000000193,231.00000000000875,112.00000000000898,378.999999999996,,-2328.999999999999
2019.07.02,-1151.000000000002,523.0000000000068,-536.9999999999919,434.9999999999965,-922.999999999985,-488.9999999999839,-253.99999999999866,-328.0000000000061,-238.0000000000049,-97.00000000000841,103.99999999999298,248.99999999999523,135.00000000001845,-174.99999999999716,228.9999999999992,124.00000000000944,383.99999999999545,,-2008.9999999999645
2019.07.02,-1128.0000000000068,494.00000000001666,-515.0000000000006,397.99999999999835,-902.9999999999872,-471.9999999999835,-234.99999999999633,-343.9999999999999,-292.9999999999988,-73.0000000000075,78.99999999998464,271.0000000000008,50.0000000000167,-162.9999999999967,245.00000000000455,115.99999999999966,385.000000000002,,-2087.999999999954
2019.07.02,-1094.0000000000061,468.00000000000176,-408.9999999999918,378.00000000000057,-916.99999999999,-426.9999999999996,-236.00000000000287,-348.00000000000387,-292.00000000000335,0.9999999999763531,86.99999999999264,408.9999999999918,54.0000000000207,-123.99999999999523,293.00000000000637,153.0000000000058,386.9999999999929,,-1617.000000000003
2019.07.02,-1085.9999999999982,480.99999999999807,-429.9999999999926,390.99999999999693,-902.0000000000028,-435.9999999999919,-218.00000000000708,-336.00000000000296,-272.00000000000557,-25.000000000005684,49.99999999999449,353.9999999999992,135.00000000001845,-129.99999999999545,286.00000000000136,150.00000000000568,388.9999999999949,,-1598.9999999999932
2019.07.02,-1112.9999999999973,483.99999999999557,-459.99999999999375,414.9999999999987,-915.9999999999835,-448.000000000004,-214.99999999999852,-311.00000000000574,-260.00000000000466,-39.00000000001569,44.99999999998394,346.00000000000364,182.0000000000155,-116.99999999999022,292.0000000000016,168.00000000000637,393.9999999999944,,-1552.9999999999939
2019.07.02,-1145.000000000007,499.000000000005,-503.0000000000001,429.0000000000016,-942.9999999999827,-476.9999999999941,-260.00000000000466,-336.00000000000296,-256.99999999999613,-69.00000000001683,53.999999999998494,313.99999999999295,120.00000000000898,-155.00000000000114,243.99999999999977,144.00000000000546,368.9999999999971,,-1971.9999999999957
2019.07.02,-1134.999999999997,490.0000000000126,-540.9999999999968,431.0000000000036,-940.9999999999918,-456.9999999999963,-238.0000000000049,-316.0000000000052,-270.0000000000036,-130.00000000002387,36.999999999998145,284.9999999999966,111.00000000001664,-167.99999999999216,224.00000000000375,126.00000000000477,361.9999999999957,,-2129.999999999981
2019.07.02,-1109.0000000000043,503.000000000009,-533.9999999999918,389.000000000006,-903.9999999999937,-437.99999999998283,-292.00000000000335,-352.00000000000784,-265.0000000000041,-108.00000000000409,41.99999999998649,286.00000000000136,-6.999999999979245,-197.9999999999933,162.00000000000614,84.00000000000318,324.9999999999975,,-2415.9999999999545
2019.07.02,-1112.9999999999973,514.0000000000144,-557.0000000000022,400.00000000000034,-903.9999999999937,-431.99999999998795,-316.0000000000052,-347.0000000000084,-261.0000000000001,-140.00000000001478,121.99999999999989,266.9999999999959,-112.99999999998533,-232.99999999998988,124.00000000000944,76.00000000000762,309.99999999999915,,-2602.9999999999577
2019.07.02,-1114.9999999999993,519.0000000000028,-531.9999999999965,400.9999999999958,-892.0000000000039,-409.99999999999926,-331.999999999999,-335.0000000000075,-282.99999999999994,-103.00000000000864,154.99999999999403,301.9999999999925,-157.99999999999147,-222.99999999999898,117.00000000000443,100.99999999999909,288.9999999999948,,-2499.00000000002
2019.07.02,-1111.0000000000064,523.0000000000068,-513.9999999999958,382.00000000000455,-864.9999999999825,-360.9999999999891,-321.0000000000046,-347.0000000000084,-300.99999999999574,-76.00000000002183,145.99999999997948,365.99999999999966,-217.99999999998488,-187.99999999998818,126.00000000000477,84.00000000000318,263.99999999999756,,-2410.999999999982
2019.07.02,-1087.0000000000045,522.0000000000002,-516.0000000000053,368.9999999999971,-848.0000000000043,-358.9999999999982,-319.0000000000026,-348.00000000000387,-278.9999999999959,-70.99999999999795,139.9999999999846,340.0000000000034,-188.9999999999947,-190.9999999999883,115.99999999999966,70.99999999999795,243.99999999999977,,-2405.0000000000127
2019.07.02,-1084.0000000000073,534.9999999999966,-513.9999999999958,358.0000000000028,-841.0000000000028,-358.9999999999982,-334.00000000000097,-367.0000000000062,-275.99999999999847,-70.99999999999795,139.9999999999846,343.9999999999941,-239.99999999999577,-177.99999999999727,106.00000000000875,55.999999999997385,231.99999999999886,,-2493.000000000018
2019.07.02,-1080.9999999999986,564.000000000009,-503.0000000000001,382.00000000000455,-812.999999999997,-339.99999999998477,-323.0000000000066,-341.99999999999784,-262.00000000000665,-22.00000000001978,170.99999999998784,376.99999999999534,-253.99999999999866,-176.00000000000193,129.0000000000049,85.00000000000796,237.99999999999378,,-2170.000000000009
2019.07.02,-1075.0000000000036,565.9999999999999,-495.9999999999951,350.00000000000585,-776.9999999999833,-405.9999999999952,-384.00000000000654,-367.0000000000062,-216.0000000000051,-7.000000000005002,251.99999999998556,298.9999999999924,-350.9999999999902,-199.99999999998863,38.000000000010914,75.00000000000284,175.00000000000293,,-2523.9999999999795
2019.07.02,-1053.0000000000039,560.0000000000049,-472.999999999999,385.99999999999744,-777.9999999999898,-421.99999999998903,-380.999999999998,-318.00000000000716,-187.00000000000384,14.999999999986358,261.9999999999845,301.9999999999925,-262.999999999991,-198.99999999999807,74.00000000001228,109.00000000000887,192.00000000000327,,-2173.9999999999895
2019.07.02,-1070.9999999999998,544.0000000000111,-441.99999999999307,390.99999999999693,-807.0000000000022,-431.0000000000036,-353.0000000000033,-309.99999999999915,-197.00000000000273,43.99999999998272,258.99999999998704,328.00000000000296,-200.99999999998454,-174.99999999999716,129.0000000000049,159.00000000000603,239.99999999999577,,-1892.999999999998
2019.07.02,-1165.000000000005,492.0000000000035,-481.9999999999993,446.9999999999974,-959.9999999999831,-553.9999999999878,-406.00000000000637,-319.99999999999807,-207.99999999999707,-51.00000000001614,258.99999999998704,245.9999999999951,-116.99999999998934,-256.9999999999908,100.00000000000853,179.00000000000205,291.99999999999227,,-2504.9999999999877
2019.07.02,-1188.0000000000002,495.000000000001,-512.0000000000005,450.00000000000597,-1010.9999999999841,-584.9999999999911,-463.9999999999977,-329.00000000000153,-207.00000000000162,-88.99999999999864,276.9999999999939,215.0000000000034,-263.99999999999756,-274.9999999999915,49.000000000006594,161.00000000000136,261.99999999999557,,-3014.999999999957
2019.07.02,-1156.9999999999968,558.9999999999984,-469.99999999999886,453.0000000000034,-909.9999999999886,-557.9999999999918,-463.9999999999977,-311.00000000000574,-175.00000000000293,16.999999999995907,405.9999999999952,262.00000000000045,-258.99999999998704,-268.99999999999125,46.00000000000648,195.99999999999795,253.0000000000032,,-2380.9999999999604
2019.07.02,-1202.000000000003,659.0000000000095,-415.9999999999968,514.0000000000033,-797.9999999999876,-550.9999999999903,-473.99999999999665,-253.0000000000032,-87.00000000000374,203.9999999999793,532.9999999999835,302.99999999999727,-277.9999999999783,-234.99999999999943,93.00000000000352,308.9999999999975,253.0000000000032,,-1425.9999999999816
2019.07.02,-1167.0000000000068,661.0000000000005,-349.00000000000375,519.0000000000028,-783.9999999999848,-539.999999999985,-412.00000000000125,-225.00000000000853,-117.00000000000044,304.9999999999784,425.99999999999307,439.9999999999977,-230.9999999999812,-132.99999999999557,171.00000000000648,349.00000000000375,247.99999999999267,,-838.9999999999923
2019.07.02,-1188.0000000000002,714.0000000000147,-320.99999999999795,529.0000000000017,-774.9999999999924,-604.9999999999889,-434.000000000001,-257.0000000000072,-80.00000000000229,363.9999999999759,430.9999999999814,427.99999999999727,-143.99999999998857,-71.99999999998852,202.0000000000124,371.9999999999999,200.99999999999562,,-634.9999999999886
2019.07.02,-1222.9999999999964,765.0000000000157,-344.99999999999886,528.0000000000063,-742.9999999999826,-617.0000000000009,-478.9999999999961,-282.0000000000045,-12.000000000000899,429.9999999999784,497.99999999999847,399.9999999999915,-200.00000000000017,-96.9999999999942,158.00000000000125,356.00000000000875,202.0000000000022,,-660.9999999999723
2019.07.02,-1192.9999999999995,660.0000000000161,-356.9999999999993,500.00000000000045,-741.9999999999982,-702.0000000000026,-519.0000000000028,-268.0000000000016,4.999999999999449,293.9999999999827,417.99999999998505,134.9999999999909,-294.9999999999786,-120.99999999999511,90.00000000000341,320.0000000000074,100.00000000000009,,-1674.9999999999918
2019.07.02,-1226.0000000000048,723.0000000000069,-361.99999999999477,458.00000000000284,-773.0000000000015,-700.999999999996,-551.0000000000015,-335.0000000000075,43.00000000000415,340.99999999997976,474.999999999981,212.0000000000033,-252.99999999999213,-150.99999999999625,60.000000000002274,264.00000000001,100.99999999999554,,-1675.000000000009
2019.07.02,-1222.9999999999964,660.0000000000161,-361.0000000000042,480.0000000000027,-856.9999999999967,-692.9999999999881,-553.999999999999,-317.0000000000006,-34.000000000000696,282.99999999998704,469.99999999999267,299.99999999999716,-277.9999999999783,-140.99999999999113,74.00000000001228,308.00000000000693,142.99999999999312,,-1739.9999999999468
2019.07.02,-1227.0000000000002,639.0000000000118,-367.00000000000443,492.0000000000035,-890.9999999999974,-695.0000000000011,-570.0000000000039,-309.99999999999915,-56.99999999999594,260.9999999999957,421.99999999998903,319.0000000000026,-317.9999999999961,-155.00000000000114,52.00000000000671,308.00000000000693,88.99999999999464,,-2007.9999999999882
2019.07.02,-1229.9999999999977,641.0000000000027,-382.000000000005,517.0000000000008,-917.9999999999966,-702.9999999999869,-573.9999999999967,-291.0000000000079,-73.99999999999629,215.0000000000034,405.9999999999952,277.9999999999916,-347.9999999999928,-173.00000000000182,46.00000000000648,323.0000000000075,95.99999999999609,,-2170.9999999999777
2019.07.02,-1241.9999999999986,591.0000000000082,-373.9999999999952,512.9999999999968,-946.0000000000024,-698.999999999983,-597.0000000000031,-313.00000000000773,-73.99999999999629,180.99999999998317,393.99999999998323,296.99999999999704,-368.9999999999971,-189.99999999999773,31.00000000000591,320.0000000000074,92.00000000000318,,-2384.999999999997
2019.07.02,-1249.0,591.0000000000082,-332.9999999999984,477.0000000000052,-992.9999999999994,-702.0000000000026,-626.9999999999998,-351.0000000000013,-141.00000000000225,230.99999999999454,193.99999999998306,363.9999999999901,-454.9999999999832,-129.99999999999545,44.00000000001114,335.00000000000796,-26.999999999999247,,-2771.999999999982
2019.07.02,-1248.0000000000045,497.99999999999847,-295.0000000000017,448.000000000004,-1024.0000000000027,-724.9999999999978,-650.0000000000061,-384.00000000000654,-150.00000000000568,231.99999999999932,259.9999999999936,385.9999999999957,-451.99999999998573,-96.9999999999942,31.00000000000591,301.00000000000193,9.999999999998899,,-2859.000000000007
2019.07.02,-1231.9999999999998,519.0000000000028,-289.0000000000015,421.0000000000047,-998.9999999999943,-715.9999999999833,-638.0000000000052,-385.000000000002,-128.00000000000588,242.999999999995,213.99999999998087,381.9999999999908,-420.9999999999825,-94.99999999999886,32.00000000001069,295.0000000000017,37.99999999999359,,-2758.9999999999927
2019.07.02,-1266.0000000000005,530.0000000000082,-334.99999999999375,428.00000000000614,-1044.0000000000005,-692.0000000000038,-612.9999999999969,-397.99999999999835,-148.99999999999915,250.99999999997635,272.99999999998994,432.00000000000216,-422.9999999999956,-105.99999999999454,75.00000000000284,307.00000000000216,70.99999999999883,,-2658.999999999996
