date,EURCHF,CADCHF,AUDCAD,NZDCAD,empty,sum
2020.05.18,0.0,-41.000000000002146,-50.0000000000056,-209.9999999999991,,-301.0000000000068
2020.05.18,9.000000000014552,-24.000000000001798,-89.00000000000574,-148.99999999999915,,-252.99999999999213
2020.05.18,12.000000000012001,-4.000000000004,-82.99999999999974,-204.99999999999963,,-279.99999999999136
2020.05.18,83.9999999999952,63.00000000000195,-40.00000000000669,-156.00000000000057,,-49.000000000010104
2020.05.18,93.99999999999409,87.99999999999919,-56.0000000000005,-58.99999999999794,,66.99999999999486
2020.05.18,97.00000000001374,92.00000000000318,-24.000000000001798,-119.99999999999788,,45.000000000017266
2020.05.18,89.00000000000574,85.00000000000173,-43.00000000000415,-172.99999999998983,,-41.9999999999865
2020.05.18,87.99999999999919,95.00000000000064,-18.0000000000069,-106.99999999999044,,58.00000000000249
2020.05.18,73.99999999999629,131.00000000000333,-9.999999999998899,-95.00000000000064,,100.00000000000007
2020.05.18,83.9999999999952,134.0000000000008,129.00000000000134,-21.999999999999797,,324.99999999999756
2020.05.18,79.00000000000685,149.99999999999457,151.9999999999966,21.999999999999797,,402.9999999999978
2020.05.18,80.99999999999774,170.99999999999892,149.99999999999457,23.00000000000635,,424.9999999999976
2020.05.18,83.9999999999952,173.9999999999964,152.99999999999204,14.000000000002899,,424.9999999999865
2020.05.18,85.00000000000173,163.00000000000205,143.9999999999997,30.000000000007798,,422.00000000001125
2020.05.18,80.99999999999774,143.9999999999997,85.00000000000173,15.00000000000945,,325.00000000000864
2020.05.18,80.99999999999774,158.99999999999804,85.99999999999719,12.000000000000899,,337.99999999999386
2020.05.18,79.00000000000685,143.9999999999997,34.99999999999615,2.000000000002,,260.00000000000466
2020.05.18,79.00000000000685,124.00000000000189,12.999999999996348,4.999999999999449,,221.00000000000458
2020.05.18,82.00000000000429,136.00000000000279,-9.00000000000345,19.00000000000235,,228.000000000006
2020.05.18,66.99999999999484,141.99999999999767,51.99999999999649,48.000000000003595,,308.99999999999255
2020.05.18,72.0000000000054,181.9999999999933,46.00000000000159,26.000000000003798,,326.0000000000041
2020.05.18,60.99999999999994,215.99999999999397,107.99999999999699,33.000000000005244,,417.99999999999613
2020.05.18,49.99999999999449,253.99999999999866,131.99999999999878,10.000000000010001,,446.00000000000193
2020.05.18,43.999999999999595,239.0000000000003,41.9999999999976,-95.99999999999609,,229.00000000000142
2020.05.18,43.999999999999595,258.9999999999981,85.99999999999719,-64.99999999999284,,324.00000000000205
2020.05.18,46.0000000000127,241.99999999999778,90.0000000000012,-51.99999999999649,,326.0000000000152
2020.05.18,51.000000000001044,251.99999999999667,129.00000000000134,6.0000000000060005,,438.0000000000051
2020.05.18,49.00000000001015,264.999999999993,126.99999999999933,10.000000000010001,,451.0000000000125
2020.05.18,49.00000000001015,290.9999999999968,217.0000000000005,89.00000000000574,,646.0000000000132
2020.05.18,116.00000000000499,334.9999999999964,251.00000000000122,135.00000000000733,,837.00000000001
2020.05.18,117.99999999999588,353.0000000000033,268.99999999999704,213.00000000000762,,953.0000000000039
2020.05.18,136.00000000000279,326.9999999999995,239.0000000000003,232.00000000000998,,934.0000000000126
2020.05.18,150.00000000000568,312.00000000000114,251.00000000000122,198.00000000000927,,911.0000000000173
2020.05.18,156.00000000000057,319.99999999999807,275.99999999999847,352.00000000000784,,1104.000000000005
2020.05.18,224.000000000002,331.0000000000035,313.99999999999204,489.0000000000061,,1358.0000000000036
2020.05.18,205.99999999999508,339.0000000000004,326.9999999999995,499.000000000005,,1371.0
2020.05.18,195.00000000001182,402.00000000000233,383.0,475.0000000000032,,1455.0000000000173
2020.05.18,336.00000000000296,436.9999999999985,359.99999999999363,447.0000000000085,,1580.0000000000036
2020.05.18,692.0000000000038,549.9999999999949,300.0000000000003,379.0000000000071,,1921.000000000006
2020.05.18,919.0000000000032,664.9999999999934,304.9999999999997,395.0000000000009,,2283.9999999999973
2020.05.18,968.9999999999976,712.9999999999969,318.99999999999153,407.0000000000018,,2407.999999999988
2020.05.18,1083.9999999999961,786.9999999999933,356.00000000000074,448.000000000004,,2674.9999999999945
2020.05.18,1129.0000000000023,814.0000000000036,365.99999999999966,426.00000000000415,,2735.0000000000095
2020.05.18,1097.0000000000146,807.0000000000022,374.999999999992,422.00000000000017,,2701.0000000000086
2020.05.18,1097.0000000000146,812.0000000000016,418.9999999999916,452.00000000000796,,2780.0000000000155
2020.05.18,1113.9999999999927,839.9999999999964,434.000000000001,451.0000000000014,,2838.9999999999914
2020.05.18,1090.9999999999975,854.9999999999947,390.0000000000015,426.9999999999996,,2762.999999999993
2020.05.18,856.9999999999967,798.9999999999942,391.9999999999924,417.0000000000007,,2464.9999999999836
2020.05.19,851.0000000000017,744.9999999999957,353.99999999999875,328.0000000000061,,2278.000000000002
2020.05.19,995.0000000000125,797.0000000000033,322.9999999999955,351.0000000000013,,2466.0000000000127
2020.05.19,966.0000000000002,807.9999999999976,291.99999999999227,359.0000000000093,,2424.999999999999
2020.05.19,964.9999999999936,809.9999999999997,373.99999999999653,476.0000000000098,,2624.999999999999
2020.05.19,987.0000000000045,819.0000000000031,361.9999999999957,439.0000000000005,,2607.000000000004
2020.05.19,998.00000000001,839.0000000000009,358.9999999999982,426.9999999999996,,2623.0000000000086
2020.05.19,992.9999999999994,841.9999999999983,400.00000000000034,435.0000000000076,,2670.000000000006
2020.05.19,984.000000000007,844.9999999999958,574.9999999999922,414.00000000000324,,2817.999999999998
2020.05.19,1014.0000000000038,870.9999999999995,488.999999999995,372.0000000000057,,2746.0000000000036
2020.05.19,975.9999999999991,819.9999999999985,437.999999999994,440.00000000000705,,2673.999999999999
2020.05.19,964.0000000000093,812.999999999997,437.999999999994,460.00000000000483,,2675.0000000000055
2020.05.19,968.0000000000133,788.9999999999952,513.9999999999923,547.0000000000086,,2818.0000000000095
2020.05.19,963.0000000000027,756.0000000000011,402.00000000000233,530.0000000000082,,2651.0000000000146
2020.05.19,961.0000000000118,756.9999999999966,434.9999999999965,555.0000000000055,,2708.0000000000105
2020.05.19,966.0000000000002,771.9999999999949,444.9999999999954,565.9999999999999,,2748.9999999999905
2020.05.19,991.0000000000085,802.0000000000027,456.00000000000085,542.0000000000091,,2791.0000000000214
2020.05.19,1008.9999999999932,831.9999999999994,485.99999999999756,581.0000000000093,,2908.0
2020.05.19,1029.0000000000132,803.9999999999936,374.999999999992,595.0000000000011,,2803.0
2020.05.19,1080.0000000000143,829.0000000000019,427.99999999999505,614.0000000000034,,2951.0000000000146
2020.05.19,1208.9999999999934,924.9999999999981,619.9999999999983,880.000000000003,,3633.9999999999927
2020.05.19,1259.00000000001,985.999999999998,622.9999999999958,831.000000000004,,3699.000000000008
2020.05.19,1188.9999999999957,902.9999999999983,605.0,844.0000000000003,,3540.9999999999945
2020.05.19,1174.0000000000084,859.9999999999941,622.0000000000003,878.000000000001,,3534.0000000000036
2020.05.19,1130.0000000000089,834.9999999999968,602.0000000000025,864.0000000000092,,3431.0000000000173
2020.05.19,1280.0000000000146,842.9999999999937,651.0000000000016,1003.0000000000094,,3777.0000000000196
2020.05.19,1279.000000000008,847.9999999999932,558.9999999999984,945.0000000000069,,3631.000000000006
2020.05.19,1280.9999999999989,812.0000000000016,580.9999999999982,950.0000000000064,,3624.000000000005
2020.05.19,1297.999999999999,814.9999999999991,624.0000000000023,1036.0000000000036,,3773.000000000004
2020.05.19,1374.999999999993,888.9999999999953,519.9999999999983,909.9999999999997,,3693.999999999986
2020.05.19,1280.0000000000146,903.9999999999937,490.999999999997,902.0000000000028,,3577.0000000000077
2020.05.19,1249.9999999999955,846.9999999999977,408.9999999999927,897.0000000000033,,3402.999999999989
2020.05.19,1170.0000000000043,878.000000000001,434.000000000001,887.9999999999999,,3370.0000000000064
2020.05.19,1082.0000000000052,902.9999999999983,393.9999999999944,853.9999999999992,,3232.9999999999973
2020.05.19,956.0000000000013,917.0000000000011,387.99999999999943,759.0000000000097,,3020.0000000000114
2020.05.19,1007.0000000000024,997.9999999999989,412.00000000000125,808.0000000000088,,3225.0000000000114
2020.05.19,1151.0000000000132,995.9999999999969,497.99999999999847,848.0000000000043,,3493.0000000000127
2020.05.19,1194.0000000000061,1105.0000000000005,529.9999999999972,842.0000000000094,,3671.000000000013
2020.05.19,1166.0000000000005,1137.9999999999945,563.0000000000024,909.0000000000042,,3776.0000000000014
2020.05.19,1244.0000000000007,1180.9999999999986,542.9999999999935,906.0000000000068,,3873.9999999999995
2020.05.19,1184.0000000000073,1124.0000000000027,512.9999999999968,882.000000000005,,3703.000000000012
2020.05.19,1164.0000000000095,1073.9999999999973,564.9999999999933,926.0000000000045,,3729.0000000000045
2020.05.19,1164.9999999999939,1071.9999999999952,607.9999999999974,968.0000000000022,,3812.9999999999886
2020.05.19,1177.000000000006,1095.999999999997,612.9999999999969,963.0000000000027,,3849.0000000000023
2020.05.19,1212.000000000013,1049.0,640.9999999999916,1024.0000000000027,,3926.0000000000073
2020.05.19,1154.999999999995,1024.0000000000027,581.9999999999936,979.0000000000076,,3739.999999999999
2020.05.19,1092.000000000004,907.0000000000023,469.99999999999267,926.0000000000045,,3395.0000000000036
2020.05.19,1069.0000000000089,856.0000000000013,417.99999999999613,870.0000000000041,,3213.0000000000105
2020.05.19,1041.000000000003,792.9999999999993,500.00000000000045,878.000000000001,,3212.0000000000036
2020.05.20,981.0000000000097,683.9999999999957,492.999999999999,830.0000000000085,,2988.000000000013
2020.05.20,1008.9999999999932,753.0000000000036,539.999999999996,837.00000000001,,3139.0000000000027
2020.05.20,1025.0000000000093,734.9999999999968,524.0000000000023,861.0000000000007,,3145.000000000009
2020.05.20,1042.0000000000095,783.9999999999958,534.9999999999966,877.0000000000056,,3238.0000000000073
2020.05.20,1041.000000000003,812.999999999997,556.9999999999964,928.0000000000066,,3339.0000000000027
2020.05.20,1052.9999999999927,819.0000000000031,613.9999999999924,963.0000000000027,,3448.999999999991
2020.05.20,1065.0000000000048,819.0000000000031,626.9999999999998,1063.0000000000027,,3574.00000000001
2020.05.20,1072.0000000000064,842.9999999999937,624.9999999999977,1153.9999999999995,,3693.9999999999973
2020.05.20,1059.00000000001,809.9999999999997,649.999999999995,1210.0,,3729.0000000000045
2020.05.20,1056.9999999999968,812.0000000000016,687.9999999999998,1250.0000000000066,,3807.0000000000045
2020.05.20,1065.0000000000048,787.9999999999998,579.9999999999916,1134.0000000000016,,3566.999999999998
2020.05.20,1058.0000000000034,788.9999999999952,583.0000000000002,1167.0000000000068,,3597.000000000006
2020.05.20,1059.00000000001,759.999999999994,625.9999999999932,1177.000000000006,,3622.000000000003
2020.05.20,1073.9999999999973,764.9999999999934,646.9999999999976,1286.0000000000093,,3771.9999999999973
2020.05.20,1075.0000000000036,797.9999999999987,656.000000000001,1287.0000000000048,,3816.000000000008
2020.05.20,1066.0000000000114,776.9999999999943,605.0,1250.0000000000066,,3698.000000000012
2020.05.20,1053.9999999999993,785.0000000000024,619.9999999999983,1271.0,,3730.0
2020.05.20,1051.0000000000018,756.9999999999966,642.9999999999936,1269.000000000009,,3720.000000000001
2020.05.20,1019.0000000000143,705.0000000000001,573.9999999999967,1178.0000000000014,,3476.0000000000127
2020.05.20,987.0000000000045,653.999999999999,561.9999999999958,1160.0000000000055,,3363.000000000005
2020.05.20,944.0000000000115,568.9999999999973,595.0000000000011,1178.0000000000014,,3286.0000000000114
