date,USDCHF,GBPUSD,EURUSD,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.09.28,-199.00000000000472,-66.99999999999484,-25.999999999992696,-49.99999999999449,-99.00000000000463,0.0,-256.99999999999613,-58.9999999999975,-104.99999999999955,-19.999999999997797,-70.99999999999883,-83.99999999997476,-148.99999999999915,-144.0000000000108,-59.99999999999339,-291.9999999999812,-47.000000000011255,-55.000000000005045,-58.99999999999794,-141.99999999999767,,-1984.9999999999525
2015.09.28,-217.0000000000005,-66.99999999999484,-69.9999999999923,-45.99999999999049,-124.00000000000189,66.00000000001049,-25.00000000000835,-118.99999999999977,-119.00000000000244,-43.999999999999595,-87.99999999999919,-34.99999999999659,-140.99999999999113,-209.9999999999991,-137.9999999999937,-383.99999999998437,-90.00000000000341,-95.00000000000064,-82.00000000000429,-221.99999999998886,,-2249.999999999941
2015.09.28,-345.0000000000064,41.99999999998649,-35.00000000000725,-64.99999999998174,-163.00000000000205,360.0000000000048,52.000000000007596,-76.99999999999818,-226.99999999999943,-56.0000000000005,-82.99999999999974,108.00000000000409,-34.000000000000696,-150.00000000000568,-346.9999999999862,-393.99999999998323,-183.00000000000693,-221.99999999999997,-124.00000000000189,-360.9999999999891,,-2303.999999999966
2015.09.28,-307.0000000000017,44.99999999998394,-17.000000000000348,-92.00000000000318,-163.99999999999747,400.00000000000034,103.99999999999298,-79.00000000000773,-219.99999999999798,-44.99999999999504,-33.000000000005244,159.00000000002024,-78.99999999998464,-127.00000000001043,-373.00000000000114,-423.99999999997993,-127.00000000000955,-220.00000000000907,-116.00000000000499,-369.99999999998147,,-2084.9999999999923
2015.09.28,-322.00000000000006,-14.000000000002899,-38.99999999998904,-51.99999999998539,-139.99999999999568,362.00000000001785,92.00000000000318,-84.00000000000318,-210.99999999999451,-75.00000000000284,-19.00000000000235,-14.999999999986358,-44.0000000000218,-102.00000000000209,-407.0000000000018,-330.9999999999924,-209.00000000000318,-230.000000000008,-94.00000000000519,-317.9999999999961,,-2251.999999999972
2015.09.28,-317.0000000000006,24.000000000001798,15.00000000000945,11.00000000000545,-134.0000000000008,381.0000000000091,134.99999999999625,-12.000000000000455,-170.99999999999892,-2.000000000002,-11.00000000000545,-98.99999999998954,26.999999999999247,4.999999999988347,-366.999999999984,-258.99999999998704,-206.00000000000307,-97.00000000000264,-131.99999999999878,-234.00000000000088,,-1442.9999999999648
2015.09.28,-300.0000000000003,26.999999999999247,21.00000000000435,-4.999999999988347,-187.00000000000384,182.0000000000155,83.9999999999952,-15.000000000000568,-178.00000000000037,-163.00000000000205,-7.0000000000014495,-262.9999999999768,29.00000000001235,-1.0000000000065512,-655.9999999999899,-322.00000000000006,-346.00000000000364,-173.00000000000094,-168.00000000000148,-278.00000000000045,,-2718.99999999995
2015.09.28,-295.0000000000008,44.99999999998394,32.999999999994145,-54.99999999998284,-217.99999999999596,329.00000000000153,120.00000000000898,3.9999999999906777,-186.99999999999272,-85.00000000000173,9.999999999998899,-162.9999999999825,-10.999999999983245,-18.0000000000069,-557.9999999999918,-457.9999999999807,-288.0000000000109,-133.00000000000534,-190.00000000000128,-223.99999999997976,,-2341.999999999938
2015.09.28,-258.9999999999981,8.999999999992347,1.0000000000065512,-58.99999999998684,-229.99999999999687,261.0000000000001,55.99999999998939,-63.00000000000239,-173.00000000000094,12.000000000000899,-13.00000000000745,-96.99999999997999,-19.999999999997797,-70.99999999999883,-234.99999999998522,-544.9999999999955,-97.99999999999898,-70.0000000000034,-212.99999999999653,-237.99999999998266,,-2044.9999999999422
2015.09.28,-317.0000000000006,-26.0000000000149,-73.99999999999629,4.000000000004,-241.99999999999778,287.000000000015,43.999999999999595,-7.000000000005002,-173.00000000000094,34.000000000000696,-63.00000000000195,-244.99999999997613,24.999999999986144,-103.00000000000864,-167.9999999999904,-722.0000000000005,-206.00000000000307,-7.0000000000014495,-275.000000000003,-290.9999999999968,,-2524.9999999999923
2015.09.28,-338.00000000000495,26.999999999999247,-75.00000000000284,-17.999999999984695,-316.0000000000052,392.9999999999989,76.99999999999375,118.99999999999977,-195.9999999999962,99.00000000000463,-63.00000000000195,-176.9999999999925,14.000000000002899,-89.99999999999008,-35.999999999991594,-829.9999999999974,-109.00000000000887,21.999999999999797,-343.9999999999999,-379.99999999998033,,-2220.9999999999577
2015.09.28,-285.00000000000193,48.000000000003595,7.0000000000014495,-60.99999999999994,-365.0000000000042,375.9999999999986,113.99999999999189,126.99999999999534,-212.00000000000108,78.00000000000028,5.999999999994898,-176.9999999999925,-16.000000000016,-52.99999999999194,-78.00000000000028,-817.9999999999854,-124.00000000000944,5.999999999994898,-377.0000000000051,-383.99999999998437,,-2188.0000000000114
2015.09.28,-302.9999999999977,86.99999999999264,14.000000000002899,-68.99999999998573,-419.00000000000273,432.0000000000102,129.00000000000134,122.99999999999045,-219.00000000000253,107.00000000000153,-31.000000000003247,-150.99999999998204,8.000000000008,-76.0000000000094,-85.00000000000173,-950.9999999999908,-130.00000000000966,-19.00000000000235,-444.9999999999954,-492.9999999999879,,-2490.999999999964
2015.09.28,-345.0000000000064,83.9999999999952,-34.000000000000696,-87.99999999999919,-407.99999999999727,497.0000000000141,130.99999999999224,165.99999999999682,-258.0000000000027,100.00000000000009,-47.00000000000814,-132.99999999998136,-21.00000000000435,-161.99999999999548,-102.00000000000209,-1100.9999999999964,-147.00000000000557,-56.0000000000005,-422.9999999999956,-509.99999999998823,,-2856.999999999985
2015.09.28,-362.00000000000676,89.00000000000574,-103.99999999999298,-92.00000000000318,-377.0000000000051,513.0000000000078,73.99999999999629,137.99999999999102,-251.99999999999667,39.00000000000014,-91.00000000000774,-160.99999999997294,-7.0000000000014495,-249.00000000001032,-194.99999999998963,-1021.9999999999895,-222.0000000000084,-148.0000000000037,-380.999999999998,-497.99999999999847,,-3307.999999999984
2015.09.28,-346.0000000000019,85.99999999998609,-87.99999999999919,-131.99999999999878,-304.00000000000426,493.0000000000101,70.99999999999883,210.99999999999852,-258.0000000000027,40.00000000000669,-92.00000000000318,-224.99999999999432,-49.00000000001015,-275.000000000003,-141.99999999999767,-893.9999999999948,-246.9999999999999,-138.00000000000477,-285.00000000000193,-478.999999999985,,-3053.0000000000014
2015.09.28,-368.9999999999971,8.999999999992347,-174.99999999999181,-130.99999999999224,-287.0000000000039,465.0000000000043,26.999999999999247,214.9999999999892,-273.9999999999965,-9.999999999998899,-106.00000000000608,-340.99999999997976,-112.00000000002319,-363.0000000000022,-184.99999999999073,-926.999999999989,-358.0000000000041,-212.00000000000108,-244.99999999999523,-502.9999999999868,,-3881.999999999973
2015.09.28,-370.00000000000364,-70.0000000000145,-150.99999999999002,-60.99999999999994,-282.99999999999994,385.00000000001313,31.000000000003247,274.9999999999915,-249.99999999999466,-29.999999999996696,-81.00000000000884,-503.9999999999907,-172.0000000000166,-302.0000000000023,-256.99999999999613,-860.9999999999784,-415.00000000000625,-230.000000000008,-280.9999999999979,-531.9999999999991,,-4158.999999999996
2015.09.28,-448.9999999999994,-110.00000000001009,-249.99999999999466,-78.99999999998464,-375.9999999999986,345.0000000000175,42.999999999993044,230.99999999999454,-315.9999999999941,11.00000000000545,-104.99999999999955,-482.99999999997567,-243.99999999999977,-418.0000000000073,-238.99999999998923,-1239.9999999999966,-322.00000000000273,-148.0000000000037,-387.000000000004,-593.9999999999834,,-5129.999999999933
2015.09.28,-460.00000000000483,-127.00000000001043,-238.99999999998923,-93.99999999999409,-380.00000000000256,375.9999999999986,-51.000000000001044,259.9999999999909,-337.99999999999386,82.00000000000429,-130.0000000000079,-433.9999999999975,-273.0000000000121,-452.99999999999227,58.000000000002494,-1322.9999999999852,-222.0000000000084,-64.0000000000085,-412.00000000000125,-540.9999999999915,,-4765.000000000005
2015.09.28,-429.0000000000016,-82.00000000000429,-268.0000000000016,-73.99999999999629,-345.0000000000064,355.0000000000164,-62.99999999999084,225.9999999999991,-302.9999999999977,60.00000000000449,-126.0000000000039,-527.9999999999916,-167.9999999999904,-380.00000000000256,65.00000000000395,-1191.9999999999932,-289.0000000000015,-50.0000000000056,-346.0000000000019,-458.9999999999872,,-4395.999999999952
2015.09.28,-518.0000000000074,-62.000000000006494,-248.00000000000378,-143.99999999998857,-368.9999999999971,375.0000000000142,-1.999999999990898,75.9999999999934,-404.99999999999983,21.00000000000435,-181.00000000000892,-328.9999999999793,-270.99999999999903,-523.9999999999911,-105.99999999998388,-1288.0000000000002,-186.00000000000705,-55.000000000005045,-356.9999999999962,-468.9999999999861,,-5041.99999999994
2015.09.28,-292.9999999999988,21.00000000000435,-117.99999999999588,-53.999999999998494,-214.00000000000307,273.0000000000121,-7.0000000000014495,18.000000000000682,-180.0000000000024,-78.99999999999574,-213.00000000000762,-234.99999999998522,-10.000000000021103,-195.00000000001182,-280.9999999999979,-650.9999999999794,-263.00000000000523,-85.00000000000173,-195.00000000000074,-253.99999999999866,,-3014.9999999999886
2015.09.28,-319.0000000000026,208.99999999999253,-150.00000000000568,-28.999999999990145,-200.00000000000017,497.99999999999847,11.00000000000545,51.9999999999925,-182.99999999999983,-90.0000000000012,-282.0000000000045,-125.99999999997635,245.0000000000063,-209.9999999999991,-374.999999999992,-631.9999999999882,-327.0000000000124,-102.00000000000209,-192.99999999999872,-272.99999999998994,,-2475.9999999999677
