date,USDCAD,NZDUSD,GBPCHF,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,empty,sum
2017.07.24,-2.0000000000131024,-148.99999999999915,-68.00000000000139,-24.000000000001798,-53.999999999998494,-32.0000000000098,-74.99999999998863,-0.9999999999843467,-214.00000000000307,-12.000000000000455,-84.00000000000318,,-715.0000000000034
2017.07.24,52.99999999999194,-165.9999999999995,-29.999999999996696,-9.999999999998899,-67.00000000000594,78.00000000000028,-145.99999999998658,28.000000000005798,-209.9999999999991,-48.00000000000182,-135.00000000000512,,-652.9999999999956
2017.07.24,58.000000000002494,-203.99999999999307,29.999999999996696,-45.000000000006146,-73.00000000000084,106.00000000000608,-156.99999999998226,64.0000000000196,-205.00000000001074,-52.00000000000671,-171.99999999999704,,-649.9999999999719
2017.07.24,73.99999999999629,-221.99999999999997,96.00000000000719,-30.000000000007798,-80.99999999999774,205.99999999999508,-191.0000000000025,168.0000000000126,-214.00000000000307,-38.000000000010914,-192.99999999999784,,-425.0000000000087
2017.07.24,42.999999999993044,-222.99999999999542,120.99999999999334,-19.00000000000235,-77.00000000000485,207.00000000000162,-168.99999999998272,180.0000000000024,-184.00000000000637,-38.000000000010914,-174.0000000000066,,-333.0000000000189
2017.07.24,2.999999999997449,-240.99999999999122,82.00000000000429,-24.000000000001798,-112.000000000001,167.9999999999904,-127.9999999999859,179.00000000001802,-53.00000000001415,1.9999999999953388,-125.0,,-248.99999999998857
2017.07.24,-6.000000000017103,-222.99999999999542,112.000000000001,-53.00000000000304,-100.99999999999554,192.99999999999872,-37.00000000000614,167.00000000000603,-112.000000000001,74.99999999998863,-17.000000000010118,,-2.0000000000339924
2017.07.24,90.99999999999665,-151.9999999999966,143.00000000000423,-50.0000000000056,-87.99999999999919,261.0000000000001,46.00000000002069,180.0000000000024,-209.00000000001472,148.9999999999867,76.99999999999818,,447.99999999999284
2017.07.24,95.999999999985,-95.00000000000064,266.999999999995,-65.00000000000395,4.000000000004,351.99999999999676,92.00000000001296,163.00000000000205,-226.99999999999943,141.9999999999959,114.99999999999488,,843.9999999999825
2017.07.24,136.00000000000279,-107.99999999999699,292.00000000000335,-50.0000000000056,14.999999999998348,415.99999999999415,66.0000000000025,217.0000000000005,-204.00000000000418,151.9999999999868,102.99999999999443,,1034.9999999999761
2017.07.24,124.99999999999733,-85.99999999999719,295.0000000000008,-60.00000000000449,14.000000000002899,392.9999999999989,12.000000000000455,204.00000000000418,-102.00000000000209,100.99999999999909,58.9999999999975,,954.9999999999974
2017.07.24,104.99999999999955,-143.9999999999997,319.0000000000026,-87.00000000000374,12.000000000000899,371.00000000001023,16.000000000019554,171.00000000001003,-28.000000000005798,77.99999999998875,18.999999999991246,,832.0000000000136
2017.07.24,88.99999999998354,-107.99999999999699,340.00000000000693,-80.00000000000229,24.999999999997247,385.99999999999744,-25.999999999982037,171.00000000001003,-41.000000000002146,61.99999999999761,31.999999999996476,,850.0000000000058
