date,GBPUSD,USDJPY,USDCAD,GBPCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,CADJPY,NZDCAD,AUDNZD,empty,sum
2020.07.20,-18.0000000000069,-6.000000000000227,-99.00000000000463,-221.99999999998886,-17.000000000000348,-41.000000000002146,-4.999999999999449,-22.00000000001978,-351.99999999999676,-278.00000000000045,-327.99999999999494,-25.99999999999625,-114.00000000000298,-87.99999999999919,,-1616.000000000013
2020.07.20,56.99999999999594,33.999999999991815,-143.00000000000423,11.00000000000545,-14.000000000002899,30.999999999992145,80.99999999999774,6.9999999999765805,-380.9999999999869,-285.00000000000193,-340.00000000000693,-51.9999999999925,-95.00000000000064,-112.000000000001,,-1201.0000000000373
2020.07.20,154.0000000000097,0.0,-164.99999999999292,36.999999999998145,-58.000000000002494,-9.999999999998899,96.99999999999153,86.99999999998909,-404.0000000000044,-252.0000000000078,-337.99999999999386,-82.99999999999841,-53.00000000000304,-187.99999999998818,,-1176.0000000000014
2020.07.20,217.0000000000005,10.99999999999568,-97.9999999999981,52.000000000007596,-50.0000000000056,58.99999999999794,182.99999999999983,164.99999999999204,-412.9999999999967,-179.00000000001802,-333.9999999999899,-24.999999999991473,78.99999999999574,-190.99999999998562,,-523.9999999999961
2020.07.20,218.00000000000708,4.9999999999954525,-97.9999999999981,31.000000000003247,-61.999999999995396,62.99999999999084,203.99999999999307,164.99999999999204,-384.9999999999909,-170.00000000000347,-354.0000000000099,-24.999999999991473,97.9999999999981,-156.99999999998494,,-466.9999999999944
2020.07.20,219.99999999999798,39.00000000000148,-96.00000000000719,35.999999999991594,-55.000000000005045,60.99999999999994,224.9999999999974,215.99999999997976,-388.9999999999949,-158.99999999999804,-360.0000000000048,-0.999999999990564,115.99999999999389,-167.9999999999904,,-315.0000000000289
2020.07.20,168.99999999999693,45.99999999999227,-107.00000000001265,39.00000000001125,-38.0000000000047,78.00000000000028,200.00000000000017,177.99999999999727,-353.99999999998766,-136.00000000000279,-299.00000000000483,11.00000000000989,126.99999999999933,-157.99999999999147,,-243.99999999999665
2020.07.20,-22.999999999995246,104.99999999998977,-194.0000000000053,5.000000000010552,-24.000000000001798,73.99999999999629,196.99999999999162,245.9999999999809,-310.9999999999946,-148.99999999999915,-336.00000000000296,58.000000000006935,20.999999999993246,-182.99999999999983,,-514.0000000000296
2020.07.20,-164.99999999999292,342.9999999999893,-251.00000000000122,-75.00000000000284,2.999999999997449,-4.000000000004,234.99999999999633,233.99999999998045,-182.99999999999983,-184.00000000000637,-485.0000000000021,142.00000000001012,-45.000000000006146,-195.9999999999962,,-631.000000000038
2020.07.20,-241.00000000000233,321.9999999999885,-300.00000000001137,-144.99999999999514,-23.00000000000635,-37.00000000000925,287.9999999999994,77.99999999997453,-83.9999999999952,-173.00000000000094,-575.9999999999987,104.00000000001342,-17.000000000000348,-114.99999999999844,,-919.0000000000423
2020.07.20,-229.99999999999687,319.9999999999932,-276.9999999999939,-161.99999999999548,-14.000000000002899,-11.00000000000545,336.9999999999984,105.99999999999454,-36.999999999998145,-117.00000000001154,-536.0000000000032,104.00000000001342,-25.00000000000835,-141.99999999999767,,-684.0000000000139
2020.07.20,-245.99999999999068,349.9999999999943,-242.99999999999324,-167.9999999999904,-0.999999999995449,-30.000000000007798,390.99999999999693,98.99999999998954,42.0000000000087,-87.99999999999919,-584.0000000000067,147.00000000000557,-30.000000000007798,-139.00000000000023,,-499.9999999999964
2020.07.20,-266.0000000000107,323.99999999999807,-238.0000000000049,-181.00000000000892,4.999999999999449,-25.00000000000835,376.99999999999403,73.99999999998386,72.0000000000054,-95.00000000000064,-591.0000000000082,150.00000000000568,-24.000000000001798,-82.00000000000429,,-500.0000000000614
2020.07.20,-261.0000000000001,315.9999999999883,-187.00000000000384,-200.00000000000017,9.999999999998899,17.000000000000348,378.999999999996,66.99999999997885,99.00000000000463,15.999999999993797,-468.00000000000176,164.00000000000148,3.999999999992898,-85.00000000000173,,-129.00000000005235
2020.07.20,-252.99999999999213,309.99999999998806,-181.9999999999933,-235.99999999999176,-21.00000000000435,-4.000000000004,379.9999999999915,90.99999999997976,73.99999999999629,39.999999999995595,-526.9999999999886,164.00000000000148,-8.000000000008,-104.99999999999955,,-277.00000000002893
2020.07.20,-211.00000000000563,250.0,-144.99999999999514,-286.99999999999284,-46.00000000000159,-30.000000000007798,420.9999999999936,18.999999999977035,102.00000000000209,42.999999999993044,-635.0000000000077,136.0000000000099,1.999999999990898,-96.99999999999153,,-478.00000000003575
2020.07.20,-187.00000000000384,239.99999999999488,-157.99999999999147,-279.00000000000705,-53.00000000000304,-18.0000000000069,461.99999999999574,42.00000000000159,-36.999999999998145,-19.999999999997797,-697.9999999999986,121.00000000000932,36.999999999998145,-92.00000000000318,,-640.0000000000103
2020.07.20,-70.99999999999883,235.99999999999,-146.00000000000168,-150.99999999999002,-41.9999999999976,17.000000000000348,470.9999999999992,153.99999999999636,-59.99999999999339,-43.00000000001525,-794.0000000000058,125.0,83.9999999999952,-71.99999999998319,,-292.00000000000466
2020.07.20,-86.0000000000083,205.99999999998886,-161.00000000001114,-160.99999999998892,-21.999999999999797,-4.999999999999449,539.999999999996,157.99999999998704,-180.0000000000024,-148.99999999999915,-947.000000000009,97.00000000000841,75.9999999999983,-51.000000000001044,,-685.0000000000405
2020.07.20,-15.00000000000945,207.9999999999984,-137.9999999999937,-55.99999999998939,-12.000000000000899,47.9999999999925,481.9999999999935,196.9999999999743,-273.9999999999965,-197.00000000000273,-906.9999999999911,120.00000000000455,106.99999999999044,-62.99999999999084,,-500.00000000002086
2020.07.20,-25.00000000000835,198.99999999999807,-231.0000000000034,15.999999999993797,-7.0000000000014495,36.999999999998145,281.99999999999335,211.9999999999891,-534.9999999999966,-478.0000000000006,-855.0000000000058,55.00000000000682,96.99999999999153,-43.999999999999595,,-1277.0000000000448
2020.07.20,180.0000000000024,135.99999999999568,-197.00000000000273,160.00000000000458,-23.00000000000635,52.99999999999194,256.99999999999613,340.99999999997976,-558.9999999999984,-514.0000000000144,-790.0000000000018,59.00000000001171,122.99999999999534,-58.000000000002494,,-832.0000000000488
2020.07.20,204.00000000000418,141.9999999999959,-151.00000000001222,211.99999999998997,-19.00000000000235,58.99999999999794,248.99999999999923,367.999999999995,-540.9999999999915,-484.00000000001774,-754.0000000000102,71.00000000001216,107.99999999999699,-79.99999999999119,,-616.0000000000337
2020.07.20,350.9999999999902,122.99999999999045,-60.99999999999994,329.00000000000153,54.999999999993946,127.99999999999478,234.00000000000088,458.99999999997476,-574.9999999999922,-513.0000000000078,-783.0000000000003,88.00000000000807,122.99999999999534,-36.999999999998145,,-79.0000000000484
2020.07.20,414.00000000000324,144.99999999999602,-5.999999999994898,365.99999999999966,65.99999999999939,114.99999999999844,168.99999999999693,576.9999999999982,-581.9999999999936,-573.0000000000013,-687.9999999999998,148.00000000001035,88.99999999999464,-51.99999999998539,,188.00000000002223
2020.07.20,426.9999999999996,171.99999999999704,-19.999999999997797,371.00000000001023,56.0000000000005,95.99999999999609,180.0000000000024,608.9999999999804,-594.99999999999,-608.0000000000085,-706.0000000000066,160.0000000000108,95.00000000000064,-38.0000000000047,,198.9999999999898
2020.07.20,441.0000000000025,211.9999999999891,-29.00000000001235,336.00000000000296,51.000000000001044,70.99999999999883,146.00000000000168,668.9999999999827,-618.9999999999918,-730.0000000000084,-754.9999999999945,182.00000000000216,68.99999999999685,-32.999999999994145,,10.999999999976438
2020.07.20,492.0000000000035,125.0,-34.000000000000696,367.99999999999056,-2.000000000002,64.99999999999284,81.9999999999932,646.9999999999914,-736.9999999999877,-775.0000000000146,-713.9999999999924,117.00000000000443,81.9999999999932,-59.99999999999339,,-344.0000000000216
2020.07.20,577.9999999999897,54.99999999999261,1.999999999990898,381.99999999999346,-4.000000000004,56.99999999999594,-60.00000000000449,685.9999999999786,-941.9999999999984,-927.0000000000111,-621.0000000000049,125.0,68.99999999999685,-75.99999999998718,,-676.0000000000721
2020.07.20,809.9999999999997,56.99999999998795,15.999999999993797,544.9999999999955,-26.999999999999247,65.99999999999939,-185.00000000000182,893.0000000000007,-1170.0000000000043,-1079.0000000000077,-590.0000000000016,100.00000000000853,112.99999999999643,-80.99999999999774,,-532.000000000031
2020.07.20,845.0000000000068,62.99999999998818,8.999999999992347,551.9999999999969,-38.0000000000047,12.999999999996348,-235.00000000000742,935.9999999999786,-1208.9999999999934,-1214.0000000000039,-512.0000000000014,93.00000000000352,110.99999999999443,-60.99999999999994,,-647.0000000000534
2020.07.20,705.0000000000001,49.99999999999716,-28.000000000005798,536.0000000000032,-38.0000000000047,10.999999999994348,-355.0000000000053,838.9999999999986,-1163.9999999999873,-1171.000000000011,-465.99999999998863,103.00000000000864,43.999999999999595,-86.99999999999264,,-1020.9999999999937
2020.07.20,805.9999999999956,84.99999999999375,-55.000000000005045,645.999999999991,14.000000000002899,67.9999999999903,-395.0000000000009,920.9999999999923,-1166.0000000000005,-1188.0000000000114,-265.0000000000041,103.00000000000864,10.999999999994348,-129.99999999998568,,-545.0000000000387
