date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.03.17,-4056.9999999999995,-2231.9999999999895,-4542.999999999986,-2822.0000000000023,-1619.9999999999993,-1522.0000000000011,-113.00000000000753,-855.0000000000058,-1677.9999999999907,-479.0000000000072,-3085.0000000000045,-2007.9999999999955,-5292.999999999992,-1777.9999999999907,-1316.0000000000061,88.99999999999464,,-33311.999999999985
2020.03.17,-4088.9999999999873,-2205.999999999997,-4571.999999999998,-2725.999999999995,-1576.999999999995,-1530.9999999999934,32.999999999994145,-953.9999999999993,-1524.9999999999986,-400.00000000000034,-2859.999999999996,-2090.0000000000036,-5045.9999999999945,-1612.9999999999977,-1092.000000000004,271.9999999999945,,-31975.99999999997
2020.03.17,-3766.999999999987,-2248.99999999999,-4966.999999999988,-2822.9999999999977,-1790.9999999999982,-1359.9999999999834,-29.999999999996696,-1052.0000000000084,-1546.9999999999984,-680.0000000000028,-3664.999999999985,-1962.9999999999939,-5249.999999999999,-2170.9999999999895,-941.000000000003,275.99999999999847,,-33979.99999999992
2020.03.17,-3696.9999999999945,-2302.999999999988,-5040.0,-2785.9999999999995,-1754.0,-1230.999999999982,-102.00000000000209,-1175.9999999999993,-1540.9999999999923,-636.9999999999986,-3957.999999999995,-2078.9999999999936,-5257.000000000001,-2191.0000000000095,-992.9999999999994,329.00000000000153,,-34415.999999999956
2020.03.17,-3319.9999999999895,-2241.9999999999886,-5010.000000000004,-2700.0000000000023,-1666.000000000001,-975.9999999999991,-83.9999999999952,-1188.0000000000002,-1466.9999999999961,-536.0000000000032,-3880.000000000017,-2078.9999999999936,-4921.999999999982,-1855.999999999991,-789.0000000000064,422.9999999999956,,-32291.999999999975
2020.03.17,-3381.999999999996,-2082.000000000006,-4718.0,-2529.0000000000036,-1422.0000000000011,-1059.9999999999943,7.999999999985796,-1077.0000000000057,-1381.9999999999943,-440.00000000000705,-3447.9999999999845,-1832.9999999999984,-4787.999999999992,-1710.999999999996,-736.9999999999987,565.9999999999999,,-30034.999999999996
2020.03.17,-3209.9999999999795,-1939.9999999999861,-4869.999999999996,-2554.9999999999964,-1551.9999999999977,-1097.999999999999,-18.0000000000069,-1200.0000000000011,-1515.9999999999952,-558.9999999999984,-3636.000000000017,-1435.9999999999927,-4966.999999999988,-1997.0000000000043,-668.9999999999974,524.0000000000023,,-30698.999999999956
2020.03.17,-3612.9999999999995,-2052.9999999999936,-5343.999999999994,-2763.0000000000045,-1746.9999999999986,-1369.9999999999823,-31.000000000003247,-1380.0000000000034,-1562.9999999999923,-694.0000000000057,-3761.9999999999986,-1415.9999999999968,-5444.999999999989,-2425.999999999995,-740.0000000000073,488.999999999995,,-33857.99999999997
2020.03.17,-3584.9999999999936,-1968.9999999999986,-5188.999999999999,-2681.9999999999955,-1688.9999999999961,-1406.9999999999804,-80.99999999999774,-1377.000000000006,-1610.0000000000002,-770.000000000004,-3724.0000000000164,-1424.9999999999973,-5493.999999999999,-2404.9999999999905,-724.0000000000024,512.9999999999968,,-33617.99999999998
2020.03.17,-3357.9999999999945,-1875.9999999999889,-4993.000000000003,-2554.000000000001,-1610.9999999999957,-1366.999999999985,-69.00000000000794,-1348.0000000000048,-1497.9999999999993,-689.0000000000063,-3406.9999999999823,-1420.0000000000018,-5071.999999999987,-2278.0000000000023,-589.0000000000061,476.9999999999941,,-31651.999999999975
2020.03.17,-3680.9999999999786,-2000.0000000000018,-4746.99999999999,-2505.9999999999973,-1649.999999999996,-1571.9999999999957,-56.99999999999594,-1223.0000000000075,-1421.99999999999,-712.0000000000015,-3182.000000000018,-1527.000000000001,-4891.999999999985,-2149.000000000001,-707.000000000002,210.99999999999451,,-31815.999999999967
2020.03.17,-3681.9999999999854,-1950.0000000000073,-4613.9999999999845,-2495.999999999998,-1669.9999999999936,-1635.999999999993,-103.00000000000864,-1170.0000000000043,-1365.9999999999895,-690.9999999999972,-2506.9999999999927,-1542.0000000000016,-4660.999999999982,-1924.9999999999989,-705.0000000000001,-114.00000000000298,,-30831.99999999994
2020.03.17,-3596.9999999999836,-1957.9999999999932,-4651.999999999989,-2407.999999999999,-1493.9999999999952,-1512.9999999999866,-86.0000000000083,-1164.0000000000095,-1332.9999999999952,-584.0000000000067,-2192.0000000000164,-1591.9999999999986,-4500.999999999999,-1699.0000000000061,-563.9999999999978,368.9999999999971,,-28967.999999999993
2020.03.18,-3565.9999999999804,-1831.0000000000048,-4848.999999999992,-2317.9999999999977,-1425.9999999999939,-1507.9999999999982,29.999999999996696,-1285.0000000000027,-1263.9999999999984,-492.999999999999,-2503.000000000011,-1555.9999999999973,-4516.999999999994,-1882.000000000006,-443.99999999999994,464.9999999999932,,-28946.99999999999
2020.03.18,-3443.9999999999804,-1805.9999999999966,-4943.999999999993,-2588.999999999997,-1589.9999999999914,-1526.9999999999895,-41.000000000002146,-1361.0000000000011,-1543.9999999999898,-867.0000000000067,-3278.0000000000255,-1713.9999999999986,-5305.999999999988,-2344.9999999999973,-622.0000000000003,553.999999999999,,-32423.999999999956
2020.03.18,-3358.9999999999786,-1754.9999999999955,-4987.999999999993,-2595.999999999998,-1551.9999999999977,-1462.999999999992,-49.00000000001015,-1400.0000000000011,-1584.999999999992,-663.0000000000025,-4050.9999999999823,-1649.9999999999914,-5379.9999999999845,-2282.9999999999905,-648.0000000000041,586.9999999999931,,-32834.99999999993
2020.03.18,-3021.9999999999914,-1777.9999999999907,-5010.000000000004,-2568.999999999999,-1494.9999999999907,-1134.999999999997,-38.0000000000047,-1390.0000000000023,-1549.0000000000005,-601.000000000007,-3933.0000000000086,-1673.9999999999923,-5281.999999999986,-2038.0000000000064,-626.0000000000043,663.0000000000025,,-31476.99999999998
2020.03.18,-3126.999999999991,-1909.9999999999895,-5054.000000000003,-2554.000000000001,-1510.0000000000002,-1114.9999999999993,-53.999999999998494,-1391.0000000000089,-1532.9999999999955,-590.0000000000016,-3848.9999999999914,-1649.000000000001,-5235.999999999996,-2116.000000000007,-602.999999999998,703.9999999999935,,-31586.999999999985
2020.03.18,-3020.0000000000005,-1977.0000000000066,-4983.000000000004,-2549.999999999997,-1550.9999999999914,-1048.9999999999889,-60.99999999999994,-1358.0000000000036,-1489.9999999999914,-648.9999999999995,-3834.9999999999886,-1777.9999999999916,-5033.999999999983,-2024.0000000000036,-546.000000000002,618.9999999999918,,-31285.999999999964
2020.03.18,-3087.9999999999795,-2041.0000000000039,-4922.000000000005,-2585.9999999999995,-1578.0000000000016,-947.9999999999933,-76.99999999999375,-1268.0000000000025,-1410.9999999999957,-556.0000000000009,-3874.999999999984,-1939.9999999999977,-4888.999999999988,-1888.0000000000007,-636.9999999999986,554.9999999999944,,-31148.999999999956
2020.03.18,-2911.9999999999814,-1924.9999999999989,-4828.9999999999945,-2415.999999999996,-1444.9999999999964,-954.9999999999948,-97.00000000001374,-1270.0000000000045,-1408.9999999999936,-504.9999999999999,-3573.000000000004,-1906.9999999999964,-4634.999999999989,-1763.9999999999877,-487.0000000000041,656.9999999999965,,-29471.99999999996
2020.03.18,-2864.999999999984,-1896.9999999999932,-4664.999999999985,-2383.9999999999973,-1413.999999999993,-973.999999999986,-110.00000000001009,-1223.0000000000075,-1386.9999999999939,-514.9999999999987,-3522.000000000025,-1859.9999999999995,-4493.999999999998,-1692.9999999999889,-522.0000000000002,590.0000000000016,,-28934.99999999996
2020.03.18,-2895.9999999999873,-1810.0000000000005,-4539.999999999988,-2352.999999999994,-1398.9999999999948,-972.9999999999794,-104.00000000001519,-1179.0000000000077,-1357.9999999999925,-502.9999999999979,-3381.999999999996,-1810.0000000000023,-4613.9999999999845,-1770.9999999999893,-526.9999999999997,568.0000000000018,,-28650.999999999927
2020.03.18,-2913.9999999999945,-1780.9999999999882,-4437.000000000002,-2330.999999999994,-1366.0000000000005,-1046.999999999998,-42.0000000000087,-1131.0000000000043,-1336.9999999999993,-470.9999999999992,-3288.000000000002,-1691.9999999999932,-4600.999999999988,-1730.9999999999936,-575.0000000000033,544.0,,-28199.99999999997
2020.03.18,-2964.9999999999955,-1706.0000000000075,-4421.999999999993,-2305.999999999997,-1383.000000000001,-1173.9999999999861,-49.99999999999449,-1175.0000000000039,-1341.9999999999986,-523.0000000000068,-3210.999999999986,-1787.9999999999968,-4553.999999999992,-1855.0000000000066,-575.9999999999987,471.99999999999466,,-28557.999999999967
2020.03.18,-2985.9999999999995,-1634.000000000002,-4478.999999999988,-2281.999999999995,-1406.9999999999916,-1251.9999999999864,-62.000000000006494,-1229.0000000000023,-1355.9999999999905,-585.9999999999976,-3006.0000000000196,-1671.999999999997,-4649.999999999998,-2049.9999999999964,-473.0000000000012,519.9999999999983,,-28603.999999999967
2020.03.18,-3011.9999999999923,-1636.9999999999995,-4515.000000000003,-2283.000000000002,-1405.9999999999961,-1238.99999999999,-31.000000000003247,-1236.0000000000039,-1355.9999999999905,-567.0000000000064,-3012.0000000000146,-1655.9999999999918,-4667.999999999984,-2056.9999999999977,-468.9999999999972,541.0000000000026,,-28602.999999999967
2020.03.18,-3048.9999999999905,-1583.0000000000011,-4485.0000000000055,-2256.9999999999977,-1372.999999999991,-1368.999999999998,-43.00000000001525,-1271.0,-1381.9999999999943,-580.0000000000027,-2875.0000000000055,-1597.999999999999,-4631.999999999992,-2044.0000000000014,-448.000000000004,566.9999999999953,,-28422.0
2020.03.18,-3106.999999999993,-1522.9999999999854,-4569.000000000001,-2293.999999999996,-1406.9999999999916,-1502.9999999999877,-83.00000000001084,-1352.0000000000086,-1439.9999999999968,-653.0000000000035,-2809.000000000017,-1737.9999999999995,-4862.999999999995,-2265.000000000006,-402.9999999999978,588.9999999999951,,-29419.999999999996
2020.03.18,-3289.9999999999927,-1764.9999999999943,-4847.999999999985,-2507.0000000000036,-1517.999999999997,-1483.9999999999964,-104.00000000001519,-1388.0000000000005,-1534.9999999999975,-662.000000000007,-3445.000000000009,-2167.000000000002,-5149.999999999988,-2252.0000000000095,-648.9999999999995,573.9999999999967,,-32190.000000000004
2020.03.18,-3187.999999999991,-1861.999999999986,-4851.0000000000055,-2569.9999999999945,-1574.9999999999932,-1366.999999999985,-182.99999999999983,-1370.0000000000045,-1594.999999999991,-734.0000000000014,-3562.9999999999827,-2058.9999999999973,-5175.999999999981,-2211.999999999992,-636.0000000000032,522.9999999999957,,-32417.99999999991
2020.03.18,-3395.999999999999,-1871.0000000000005,-4932.999999999987,-2532.9999999999964,-1562.9999999999923,-1505.0000000000007,-178.00000000001148,-1382.0000000000055,-1544.9999999999964,-678.0000000000008,-3383.0000000000027,-2067.9999999999977,-4988.999999999999,-2194.0000000000073,-582.0000000000048,549.9999999999949,,-32250.000000000004
2020.03.18,-3908.9999999999845,-2224.999999999988,-5181.999999999997,-2759.999999999996,-1915.0,-1716.9999999999907,-205.99999999999508,-1438.000000000006,-1694.999999999991,-843.0000000000049,-3399.0000000000186,-2055.9999999999973,-5257.9999999999845,-2699.9999999999914,-802.0000000000027,217.0000000000005,,-35887.99999999994
2020.03.18,-3906.9999999999936,-2231.000000000005,-5291.000000000001,-3076.9999999999964,-2239.9999999999977,-1639.999999999997,-219.00000000001364,-1400.0000000000011,-1894.9999999999911,-1161.000000000001,-4549.000000000003,-2055.9999999999973,-6123.999999999996,-3702.9999999999895,-1102.000000000003,-153.00000000000313,,-40747.999999999985
2020.03.18,-4026.9999999999804,-2333.999999999992,-5611.9999999999945,-3205.9999999999977,-2430.999999999994,-1726.9999999999895,-222.00000000001108,-1497.0000000000039,-2002.9999999999993,-1319.9999999999989,-4574.999999999995,-2051.9999999999927,-6278.99999999999,-4171.999999999998,-1180.0000000000032,-324.9999999999975,,-42961.99999999994
2020.03.18,-4248.999999999992,-2170.0000000000055,-6027.000000000005,-3134.0000000000036,-2555.999999999992,-2244.999999999986,-235.00000000000742,-1805.0000000000011,-2068.9999999999986,-1524.0000000000032,-4328.999999999983,-1840.0000000000034,-6552.999999999986,-4922.000000000005,-1053.0000000000039,-226.00000000000398,,-44936.999999999985
2020.03.18,-4250.999999999983,-2038.999999999991,-6023.000000000001,-3118.999999999994,-2521.999999999991,-2279.999999999993,-243.00000000001543,-1955.0000000000068,-2073.999999999998,-1570.0000000000048,-4065.999999999992,-1798.9999999999923,-6633.0,-4851.99999999999,-726.0000000000044,-129.00000000000134,,-44280.999999999956
2020.03.18,-4122.999999999988,-1976.0,-5837.999999999987,-2942.9999999999955,-2244.0000000000014,-2356.999999999987,-241.00000000000233,-1917.000000000002,-2077.999999999991,-1414.000000000004,-3671.9999999999864,-1859.9999999999995,-6484.000000000001,-4485.0000000000055,-680.9999999999983,70.99999999999883,,-42241.999999999956
2020.03.18,-4243.999999999981,-1924.9999999999989,-5926.999999999994,-3179.999999999994,-2482.999999999991,-2402.9999999999995,-239.99999999999577,-1928.0000000000075,-2353.9999999999895,-1602.9999999999989,-4052.9999999999955,-1873.9999999999952,-6924.999999999981,-4950.9999999999945,-997.9999999999989,-135.00000000000733,,-45222.99999999993
2020.03.18,-5000.999999999989,-2202.9999999999995,-5878.99999999999,-3244.9999999999977,-2495.999999999998,-2825.999999999995,-231.0000000000034,-1755.0000000000066,-2135.9999999999936,-1499.000000000006,-3956.0000000000264,-1983.9999999999945,-7009.999999999983,-4868.99999999999,-1046.999999999998,-239.0000000000003,,-46375.99999999998
2020.03.18,-5396.999999999985,-2193.0000000000005,-5855.9999999999945,-3303.0000000000005,-2366.0000000000014,-3208.999999999995,-246.00000000001288,-1707.000000000003,-2171.9999999999964,-1351.9999999999977,-3102.999999999989,-2064.9999999999977,-7007.999999999992,-4278.000000000004,-1134.999999999997,-50.0000000000056,,-45439.99999999998
2020.03.18,-5836.999999999981,-2343.0000000000064,-6664.000000000004,-3481.000000000001,-2505.9999999999973,-3538.999999999981,-246.00000000001288,-2014.0000000000048,-2322.9999999999973,-1441.0000000000034,-3270.0000000000173,-2082.999999999998,-7392.999999999983,-4556.000000000005,-1162.0000000000075,4.999999999999449,,-48853.00000000001
2020.03.18,-5724.99999999998,-2607.999999999988,-6564.999999999998,-3469.0,-2517.999999999998,-3447.0,-262.00000000000665,-1950.0000000000073,-2254.0000000000005,-1397.9999999999993,-2788.0000000000127,-2170.9999999999923,-7244.99999999999,-4410.000000000003,-1116.000000000006,66.99999999999484,,-47858.99999999999
2020.03.18,-5706.999999999995,-2678.999999999987,-7311.999999999985,-3661.000000000003,-2649.999999999997,-3094.999999999981,-283.000000000011,-2058.9999999999995,-2249.9999999999964,-1385.9999999999984,-3346.999999999989,-2209.000000000003,-7174.999999999998,-4329.0000000000055,-1121.0000000000052,46.00000000000159,,-49216.999999999956
2020.03.18,-6539.99999999999,-2939.9999999999873,-7210.99999999999,-3739.0000000000036,-2762.999999999993,-3586.0000000000005,-304.9999999999997,-2024.0000000000036,-2292.9999999999895,-1373.9999999999975,-3293.999999999997,-2225.999999999999,-7246.999999999981,-4245.9999999999945,-1101.0000000000075,75.9999999999983,,-50812.999999999935
2020.03.18,-6233.999999999984,-2961.999999999998,-6977.999999999995,-3622.000000000003,-2556.999999999998,-3387.999999999991,-314.99999999999864,-1861.0000000000016,-2142.999999999995,-1180.9999999999986,-2591.00000000001,-2319.999999999993,-6792.999999999983,-3551.9999999999995,-1029.000000000002,185.99999999999727,,-47339.999999999956
2020.03.18,-6322.99999999999,-3262.9999999999936,-7923.999999999997,-3825.999999999996,-2918.9999999999936,-3098.999999999985,-326.0000000000041,-2030.0000000000095,-2179.999999999993,-1356.0000000000016,-2851.9999999999877,-2408.0000000000014,-6914.999999999983,-4126.999999999992,-989.0000000000066,136.99999999999824,,-50399.999999999935
2020.03.18,-6464.999999999987,-3376.0000000000014,-7949.99999999999,-4105.999999999998,-3034.9999999999986,-3153.99999999999,-334.00000000001205,-2034.0000000000025,-2457.9999999999936,-1561.9999999999968,-3503.999999999996,-2441.999999999993,-7418.999999999998,-4342.000000000002,-1192.000000000004,190.99999999999673,,-53181.99999999997
2020.03.18,-6667.999999999985,-3576.999999999986,-8177.999999999996,-4281.000000000002,-3293.0000000000014,-3286.9999999999955,-336.00000000000296,-2126.0000000000055,-2585.9999999999995,-1689.0000000000073,-3786.0000000000227,-2445.999999999998,-8038.999999999996,-5011.00000000001,-1390.0000000000023,-179.00000000000693,,-56872.000000000015
2020.03.18,-6646.999999999981,-3617.9999999999877,-8087.0,-4239.000000000004,-3205.9999999999977,-3122.999999999987,-353.0000000000033,-1924.0000000000034,-2423.9999999999927,-1549.0000000000005,-3637.0000000000236,-2480.9999999999945,-7484.999999999986,-4475.000000000006,-1239.0000000000011,-29.000000000001247,,-54515.99999999996
2020.03.18,-9592.0,-3817.0000000000036,-8550.999999999998,-4613.0,-3498.000000000001,-5800.999999999989,-385.99999999999744,-2022.0000000000016,-2742.9999999999955,-1658.0000000000039,-3035.999999999994,-2811.9999999999977,-8227.99999999999,-5001.999999999995,-1604.0000000000055,-213.00000000000762,,-63575.99999999998
2020.03.18,-9228.999999999998,-3869.9999999999955,-9084.000000000004,-5399.999999999994,-3993.9999999999977,-5518.999999999985,-395.99999999999636,-2354.0000000000005,-3510.9999999999973,-2173.0000000000027,-4047.0000000000005,-2924.9999999999973,-10715.999999999993,-6418.999999999997,-2316.000000000007,-548.0000000000041,,-72500.99999999996
2020.03.18,-8981.999999999978,-3632.9999999999973,-9064.000000000005,-4957.999999999995,-3734.9999999999995,-5341.99999999998,-400.00000000000034,-2384.000000000008,-3097.9999999999895,-1985.0000000000034,-2876.000000000012,-2469.999999999999,-9762.999999999989,-6112.999999999991,-1680.0000000000036,-206.00000000000617,,-66688.99999999996
2020.03.18,-8988.99999999998,-3686.999999999996,-8694.000000000002,-4974.000000000001,-3564.0000000000005,-5224.999999999991,-384.00000000000654,-2338.000000000007,-3081.999999999996,-1917.000000000002,-3207.000000000004,-2394.999999999996,-9956.999999999993,-6014.999999999993,-1912.0000000000025,-143.9999999999997,,-66483.99999999997
2020.03.18,-8427.99999999999,-3326.000000000007,-8450.000000000002,-4822.999999999999,-3523.9999999999936,-5091.999999999985,-365.99999999999966,-2233.0000000000073,-3076.9999999999964,-2024.999999999999,-3539.000000000003,-2534.9999999999964,-9934.999999999984,-6112.999999999991,-1993.0000000000002,-497.000000000003,,-65955.99999999997
2020.03.18,-8523.999999999998,-3356.0000000000036,-8183.999999999991,-4749.999999999999,-3598.0000000000014,-5155.999999999983,-357.00000000000733,-2162.000000000008,-2981.0000000000005,-2051.999999999998,-2316.9999999999914,-2518.000000000001,-9518.999999999989,-6067.0,-2051.0000000000027,-656.000000000001,,-64247.99999999997
2020.03.18,-8514.999999999984,-3083.9999999999977,-7576.999999999989,-4615.000000000003,-3470.999999999991,-5404.999999999993,-300.99999999999574,-1988.000000000001,-3065.999999999991,-2085.999999999999,-1773.9999999999868,-2364.999999999995,-9587.999999999996,-6163.000000000007,-2216.000000000007,-924.9999999999981,,-63138.99999999993
2020.03.18,-8390.999999999993,-2917.999999999998,-7403.000000000004,-4640.999999999995,-3459.000000000001,-5342.999999999986,-276.00000000000955,-1941.9999999999993,-3051.999999999999,-2175.0000000000045,-2370.99999999999,-2064.9999999999977,-9985.0,-6505.0000000000055,-2583.000000000002,-1379.000000000008,,-64488.0
2020.03.18,-8214.999999999995,-2865.0000000000064,-7904.0,-4774.000000000001,-3647.0000000000005,-5165.999999999982,-243.00000000001543,-2168.000000000003,-3193.999999999997,-2202.000000000004,-3376.0000000000014,-1969.9999999999989,-10531.000000000002,-7079.999999999997,-2146.999999999999,-919.0000000000032,,-66401.00000000001
2020.03.18,-9251.999999999993,-2881.0,-7640.999999999986,-4901.999999999995,-3833.999999999993,-6291.999999999986,-334.00000000001205,-2127.000000000001,-3371.9999999999973,-2456.0000000000027,-2424.999999999988,-2213.9999999999986,-10517.999999999984,-7431.00000000001,-2500.9999999999977,-1334.9999999999973,,-69514.99999999996
2020.03.18,-8636.999999999984,-2856.9999999999986,-7712.999999999992,-4805.999999999999,-3694.9999999999927,-5580.999999999992,-320.00000000000915,-2282.0000000000064,-3306.999999999993,-2326.000000000006,-2319.0000000000045,-2245.999999999995,-10273.999999999984,-7159.000000000005,-2426.000000000006,-1109.9999999999998,,-67057.99999999997
2020.03.19,-8375.0,-2862.999999999993,-7694.000000000001,-4762.999999999995,-3574.999999999995,-5511.999999999984,-246.99999999999721,-2422.000000000002,-3287.999999999991,-2177.000000000007,-2485.999999999988,-2100.999999999999,-10198.99999999998,-6966.0000000000055,-2280.000000000004,-1033.0000000000061,,-65980.99999999996
2020.03.19,-8083.99999999998,-2864.0,-7535.999999999987,-4588.999999999998,-3664.999999999996,-5049.999999999999,-208.00000000000819,-2100.000000000002,-3029.9999999999995,-2243.000000000006,-2613.000000000021,-2012.999999999991,-10050.999999999987,-7582.0,-1983.0000000000014,-1019.0000000000032,,-64629.99999999998
2020.03.19,-8093.999999999979,-2571.9999999999964,-7455.999999999996,-4820.000000000002,-4027.999999999998,-5174.999999999996,-53.00000000001415,-2149.000000000001,-3333.9999999999927,-2624.9999999999995,-3258.9999999999895,-1736.9999999999948,-11396.99999999999,-9183.000000000007,-2334.0000000000027,-1505.0000000000007,,-69720.99999999997
2020.03.19,-8053.999999999984,-2492.9999999999895,-7467.000000000002,-4686.999999999996,-4098.999999999997,-5057.9999999999845,110.99999999999443,-1993.0000000000002,-3250.9999999999927,-2760.000000000007,-2549.0000000000014,-1307.9999999999927,-10898.999999999993,-9352.000000000005,-2205.999999999997,-1695.000000000002,,-67759.99999999996
2020.03.19,-8097.999999999983,-2624.9999999999886,-7440.000000000002,-4766.999999999999,-4160.999999999993,-4991.999999999996,187.00000000000384,-1945.0000000000077,-3183.9999999999977,-2614.000000000005,-2915.000000000001,-1500.0,-10897.999999999985,-9323.999999999998,-2351.000000000003,-1755.0000000000066,,-68381.99999999996
2020.03.19,-8485.999999999993,-2905.000000000002,-8055.999999999996,-5252.999999999996,-4632.999999999998,-4991.999999999996,218.99999999999142,-1979.0000000000086,-3421.999999999992,-2907.9999999999995,-3828.9999999999936,-1570.999999999998,-11895.999999999996,-10277.000000000004,-2649.0000000000014,-2051.0000000000027,,-74687.99999999999
2020.03.19,-9342.99999999999,-3027.000000000002,-8392.0,-5615.000000000004,-4909.999999999992,-5783.999999999989,217.99999999998488,-2119.9999999999995,-3772.999999999993,-3186.0,-4775.000000000018,-1265.9999999999911,-13071.999999999995,-11135.99999999999,-3117.9999999999986,-2375.000000000005,,-81673.99999999997
2020.03.19,-9289.999999999998,-2929.0000000000036,-9081.000000000005,-7336.999999999994,-6230.999999999997,-5901.999999999985,92.00000000000318,-2534.0000000000027,-5609.999999999993,-4546.0000000000055,-7989.000000000024,-1384.999999999991,-19158.999999999993,-15975.000000000005,-5169.000000000002,-3795.9999999999995,,-106841.0
2020.03.19,-9246.999999999984,-2998.999999999996,-9152.999999999989,-7223.000000000002,-5959.999999999998,-5913.999999999997,34.000000000000696,-2607.999999999999,-5481.999999999998,-4298.999999999997,-8678.000000000007,-1182.0000000000023,-18659.99999999999,-15030.999999999995,-4954.999999999998,-3425.0000000000005,,-104781.99999999997
2020.03.19,-9271.99999999999,-3112.999999999988,-9187.999999999996,-6911.999999999996,-5996.000000000001,-5962.9999999999845,-175.99999999999838,-2618.000000000009,-5184.0,-4386.000000000001,-8725.000000000005,-1200.0000000000027,-17733.0,-14895.999999999998,-4531.000000000007,-3498.000000000001,,-103390.99999999997
2020.03.19,-9384.999999999998,-3093.999999999997,-9257.999999999989,-7270.9999999999945,-6255.9999999999945,-6131.999999999982,-198.99999999999363,-2714.0000000000055,-5578.999999999989,-4680.000000000006,-9755.000000000002,-1147.9999999999961,-18801.0,-15941.999999999989,-4934.0000000000055,-3771.0000000000023,,-108918.99999999993
2020.03.19,-9338.999999999985,-3031.000000000006,-9204.999999999996,-7021.9999999999945,-5742.999999999998,-6165.999999999983,-185.00000000001293,-2642.0,-5331.999999999993,-4127.999999999998,-8591.000000000015,-881.9999999999908,-17777.99999999998,-13989.000000000007,-4681.000000000002,-3088.9999999999973,,-101802.99999999997
2020.03.19,-9265.999999999996,-3021.000000000007,-9172.999999999987,-6833.0,-5643.999999999994,-6029.99999999998,-178.00000000001148,-2617.0000000000027,-5118.0,-4037.000000000002,-8408.000000000015,-737.9999999999995,-17246.99999999999,-13860.000000000005,-4386.999999999996,-2998.0000000000005,,-99554.99999999999
2020.03.19,-9264.999999999989,-2983.999999999987,-8800.999999999993,-6762.999999999996,-5586.999999999997,-6030.999999999986,-174.00000000000747,-2520.0,-5075.999999999992,-4014.0000000000064,-8247.000000000027,-1069.0000000000027,-16953.99999999998,-13483.0,-4459.000000000002,-3043.000000000007,,-98469.99999999997
2020.03.19,-9146.999999999995,-2943.000000000007,-8975.0,-6804.9999999999945,-5557.999999999996,-6021.999999999994,-212.00000000001216,-2611.0000000000077,-5148.999999999993,-4012.0000000000045,-8260.999999999985,-1218.0000000000036,-17167.0,-13456.000000000002,-4434.000000000005,-2929.0000000000036,,-98898.99999999999
2020.03.19,-9207.999999999995,-2932.9999999999854,-8976.000000000005,-6779.000000000002,-5484.999999999995,-6035.999999999997,-209.00000000001472,-2629.999999999999,-5089.9999999999945,-3949.999999999998,-8169.000000000004,-1230.000000000004,-17038.99999999998,-13200.999999999996,-4354.999999999998,-2771.0000000000014,,-98060.99999999997
2020.03.19,-9118.999999999989,-2892.99999999999,-8655.999999999996,-6340.000000000001,-5213.999999999996,-6109.999999999994,-226.99999999999943,-2492.0000000000055,-4701.999999999995,-3644.999999999998,-6688.999999999989,-1215.0000000000034,-15569.999999999995,-12380.999999999998,-3915.9999999999973,-2639.9999999999977,,-91808.99999999996
2020.03.19,-8653.999999999984,-2698.0000000000005,-7962.000000000003,-5589.9999999999945,-4642.000000000002,-5860.999999999983,-209.00000000001472,-2331.0000000000055,-4105.999999999998,-3271.9999999999973,-4949.000000000004,-1236.9999999999948,-13500.999999999985,-10776.000000000007,-3244.9999999999977,-2149.000000000001,,-81181.99999999997
2020.03.19,-8714.0,-2990.0000000000036,-8787.999999999996,-5901.999999999996,-5018.999999999995,-5596.999999999985,-32.999999999994145,-2572.0000000000077,-4202.99999999999,-3576.0000000000014,-5754.999999999999,-1174.9999999999973,-14287.999999999989,-11829.0,-3207.000000000004,-2243.000000000006,,-85890.99999999996
2020.03.19,-9360.999999999996,-3435.9999999999945,-8654.99999999999,-6010.000000000005,-5131.999999999992,-5823.0,-224.000000000002,-2297.0000000000045,-4158.999999999991,-3651.9999999999995,-5671.999999999988,-1486.9999999999948,-13769.999999999993,-11260.000000000004,-3544.999999999998,-2531.0000000000055,,-87013.99999999994
2020.03.19,-9360.999999999996,-3753.0000000000064,-8294.999999999985,-5793.999999999999,-4933.999999999994,-5623.9999999999845,-251.00000000000122,-2038.0000000000064,-3870.999999999991,-3107.000000000004,-4329.999999999989,-1777.000000000001,-12744.0,-10250.000000000004,-3380.000000000005,-2476.0000000000005,,-81984.99999999996
2020.03.19,-8836.999999999984,-3516.9999999999923,-7481.999999999989,-5313.000000000001,-4531.999999999992,-5484.9999999999845,-256.99999999999613,-1814.0000000000045,-3476.999999999997,-2821.000000000007,-3765.000000000018,-1783.9999999999918,-11613.99999999999,-9481.99999999999,-3068.9999999999995,-2261.000000000002,,-75509.99999999994
2020.03.19,-8773.999999999993,-3539.9999999999877,-7661.999999999991,-5501.999999999995,-4684.9999999999945,-5061.999999999989,-248.00000000000378,-1722.0000000000014,-3536.99999999999,-2849.0000000000014,-4218.000000000011,-1783.9999999999918,-11613.99999999999,-9304.000000000002,-3212.0000000000036,-2321.0000000000064,,-76033.99999999996
