date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.03.16,-733.9999999999902,-714.999999999999,-1042.9999999999939,-868.9999999999975,-497.99999999999847,-83.9999999999952,-109.00000000000354,-154.0000000000097,-512.9999999999968,-211.00000000000563,-1961.0000000000127,-867.0000000000044,-1827.000000000001,-639.9999999999961,-544.0,-239.0000000000003,,-11008.000000000004
2020.03.16,-677.9999999999786,-645.999999999991,-1061.000000000001,-748.9999999999997,-417.99999999999613,-102.99999999998644,-80.00000000001339,-190.00000000000128,-418.9999999999916,-161.00000000000003,-1582.0000000000168,-923.9999999999924,-1586.999999999983,-537.0000000000097,-365.99999999999966,-124.99999999999733,,-9625.99999999996
2020.03.16,-725.9999999999823,-774.9999999999924,-1029.9999999999975,-680.9999999999983,-422.00000000000017,-57.99999999998029,-161.00000000001114,-158.0000000000026,-329.999999999997,-145.00000000000622,-1354.0000000000107,-873.0000000000047,-1200.9999999999854,-346.0000000000019,-289.0000000000059,-155.00000000000514,,-8703.999999999982
2020.03.16,-736.9999999999877,-554.9999999999944,-1173.0000000000018,-664.9999999999934,-406.9999999999907,-195.9999999999962,-66.00000000001049,-292.9999999999988,-372.99999999999,-182.99999999999983,-1269.000000000009,-938.0000000000024,-1511.99999999998,-649.999999999995,-180.0000000000024,-30.000000000007798,,-9226.99999999996
2020.03.16,-724.9999999999978,-686.9999999999932,-1263.9999999999984,-807.0000000000022,-544.0,-114.99999999999844,-127.99999999999478,-301.0000000000068,-476.9999999999941,-280.00000000000244,-1791.0000000000093,-1212.9999999999939,-1705.9999999999852,-859.0000000000098,-311.00000000000574,-165.9999999999995,,-11373.99999999999
2020.03.16,-687.9999999999998,-702.9999999999869,-1333.9999999999907,-751.0000000000017,-522.0000000000002,-126.99999999998823,-175.00000000001404,-353.0000000000033,-438.9999999999894,-280.00000000000244,-1607.000000000003,-1451.9999999999982,-1497.9999999999993,-771.9999999999949,-197.99999999999818,-102.99999999999754,,-11001.999999999969
2020.03.16,-642.9999999999936,-519.0000000000028,-1354.999999999995,-851.0000000000017,-571.9999999999948,-319.999999999987,-202.00000000001327,-490.00000000000153,-647.9999999999931,-433.0000000000056,-2027.000000000001,-1441.0000000000025,-2105.9999999999854,-1225.9999999999939,-323.0000000000066,-148.0000000000037,,-13303.999999999984
2020.03.16,-791.9999999999927,-490.999999999997,-1532.0,-1169.9999999999932,-757.999999999992,-471.9999999999835,-195.00000000001182,-597.0000000000031,-963.9999999999982,-629.0000000000018,-2808.0000000000105,-1266.999999999996,-3093.999999999997,-1845.0000000000077,-656.000000000001,-308.00000000000824,,-17577.999999999993
2020.03.16,-604.9999999999889,-590.999999999986,-1607.9999999999873,-1063.9999999999982,-824.999999999998,-193.99999999998306,-236.00000000001398,-582.0000000000048,-807.9999999999976,-646.9999999999976,-2796.9999999999827,-1111.000000000004,-2632.9999999999964,-1879.9999999999927,-465.9999999999998,-341.99999999999784,,-16388.999999999927
2020.03.16,-1109.9999999999889,-126.0000000000039,-1360.99999999999,-927.0,-817.9999999999965,-1162.9999999999807,-201.00000000000674,-724.0000000000024,-899.9999999999897,-858.9999999999986,-1524.9999999999986,-706.9999999999936,-2987.9999999999905,-2641.9999999999886,-424.9999999999976,-492.0000000000035,,-16967.99999999993
2020.03.16,-412.9999999999967,202.00000000001327,-1215.9999999999948,-631.9999999999992,-418.9999999999916,-801.9999999999916,-171.99999999999437,-829.0000000000019,-771.9999999999949,-624.9999999999977,-1714.9999999999998,-750.9999999999906,-2651.9999999999877,-1980.000000000004,-117.00000000000044,-23.00000000000635,,-12915.999999999936
2020.03.16,-496.99999999999187,368.00000000001273,-1370.9999999999889,-648.0000000000041,-495.000000000001,-1084.9999999999804,-201.00000000000674,-1036.999999999999,-897.9999999999987,-814.0000000000036,-1655.0000000000064,-787.9999999999967,-2953.99999999999,-2451.000000000003,-41.000000000002146,-31.999999999998696,,-14598.999999999956
2020.03.16,-1135.9999999999814,217.0000000000005,-1407.0000000000027,-739.9999999999962,-473.99999999999665,-1544.9999999999964,-209.9999999999991,-961.0000000000008,-907.9999999999977,-712.9999999999969,-919.0000000000032,-1024.9999999999914,-3001.9999999999936,-2160.999999999991,-139.00000000000023,21.999999999999797,,-15100.999999999947
2020.03.16,-1373.9999999999864,39.999999999995595,-1519.0000000000036,-731.9999999999993,-539.999999999996,-1613.999999999982,-219.99999999999798,-922.0000000000006,-815.9999999999945,-696.0000000000077,-475.0000000000032,-1253.9999999999907,-2688.0000000000014,-2075.0000000000045,-60.00000000000449,-7.0000000000014495,,-14951.99999999998
2020.03.16,-1102.9999999999873,-190.99999999998562,-1546.000000000003,-644.0000000000001,-471.99999999999466,-1092.9999999999884,-217.0000000000005,-792.0000000000039,-605.0,-504.00000000000443,-642.0000000000092,-1525.9999999999964,-2047.9999999999832,-1493.9999999999952,83.9999999999952,107.99999999999699,,-12684.999999999962
2020.03.16,-1162.9999999999807,-234.00000000000088,-1814.9999999999889,-685.0000000000023,-546.9999999999975,-1127.9999999999957,-232.00000000000998,-897.0000000000033,-635.9999999999922,-565.0000000000044,-612.9999999999969,-1561.9999999999977,-2079.999999999993,-1665.9999999999898,175.00000000000293,165.9999999999995,,-13481.999999999949
2020.03.16,-1250.99999999998,-269.9999999999925,-1770.9999999999893,-786.9999999999933,-512.9999999999968,-1202.9999999999984,-249.00000000001032,-870.0000000000041,-719.9999999999984,-524.0000000000023,-870.9999999999995,-1530.0000000000011,-2351.9999999999986,-1495.0000000000018,19.00000000000235,190.99999999999673,,-14195.999999999967
2020.03.16,-797.9999999999876,-28.999999999990145,-1639.999999999997,-680.0000000000028,-373.00000000000114,-1011.9999999999907,-246.00000000001288,-952.0000000000084,-744.9999999999957,-516.0000000000053,-1253.0000000000152,-1575.9999999999934,-2422.9999999999973,-1459.9999999999945,86.99999999999264,300.0000000000003,,-13315.999999999998
2020.03.16,-892.9999999999883,-63.99999999999739,-1557.9999999999927,-797.9999999999987,-417.99999999999613,-1158.9999999999989,-235.00000000000742,-931.0000000000041,-894.9999999999902,-602.0000000000025,-1463.9999999999986,-1734.9999999999995,-2659.999999999996,-1523.0000000000077,-131.99999999999878,112.99999999999643,,-14953.99999999998
2020.03.16,-1373.9999999999864,-228.00000000000597,-1978.9999999999975,-1273.0000000000018,-713.9999999999924,-1352.999999999982,-255.00000000000523,-1007.0000000000024,-1205.999999999996,-741.9999999999982,-2228.9999999999923,-2230.9999999999945,-3837.0000000000014,-2102.0000000000036,-536.9999999999986,27.999999999994696,,-21038.999999999964
2020.03.16,-1664.9999999999832,-645.0000000000067,-2112.9999999999873,-1322.000000000001,-834.0000000000014,-1242.999999999994,-276.9999999999939,-866.0000000000001,-1060.9999999999898,-677.0000000000053,-1909.9999999999895,-2370.0000000000045,-3288.9999999999864,-1758.9999999999995,-514.0000000000033,-73.00000000000084,,-20617.999999999945
2020.03.16,-1437.9999999999836,-397.0000000000029,-2156.999999999987,-1217.9999999999968,-495.000000000001,-1274.9999999999818,-272.00000000000557,-1017.0000000000013,-1079.999999999992,-462.0000000000068,-1950.9999999999916,-1896.9999999999914,-3384.9999999999936,-1174.0000000000084,-339.0000000000004,434.000000000001,,-18122.99999999994
2020.03.16,-1712.9999999999868,-554.9999999999944,-2200.9999999999864,-1217.0000000000014,-473.99999999999665,-1330.9999999999934,-263.00000000001324,-917.0000000000011,-985.999999999998,-351.99999999999676,-1497.000000000015,-1623.9999999999952,-3149.000000000002,-900.9999999999962,-311.00000000000574,503.99999999999335,,-16986.99999999999
2020.03.16,-1305.0000000000007,-865.999999999989,-2051.0000000000027,-1193.999999999995,-414.9999999999987,-697.9999999999986,-314.99999999999864,-689.0000000000063,-836.9999999999989,-163.00000000000205,-2091.9999999999827,-1841.9999999999986,-2562.999999999982,-225.99999999999287,-385.99999999999744,492.999999999999,,-15148.999999999947
2020.03.16,-824.9999999999868,-504.9999999999999,-1961.999999999997,-812.0000000000016,25.00000000000835,-539.999999999985,-246.99999999999721,-818.0000000000076,-622.9999999999958,107.00000000000153,-1659.9999999999948,-1453.9999999999936,-2037.0,541.9999999999981,97.00000000000264,1052.9999999999927,,-9658.999999999956
2020.03.16,-1339.9999999999857,-516.9999999999897,-2313.9999999999936,-1092.9999999999995,239.0000000000003,-1018.9999999999922,-256.99999999999613,-986.0000000000091,-881.9999999999939,315.9999999999941,-1704.0000000000166,-2114.999999999995,-2842.9999999999955,1194.0000000000061,-72.0000000000054,1568.0000000000027,,-11824.999999999967
2020.03.16,-1442.9999999999943,-383.0,-2300.9999999999973,-964.9999999999936,96.00000000000719,-1185.9999999999982,-188.9999999999947,-1026.0000000000048,-818.9999999999919,117.00000000000044,-1161.9999999999964,-1739.0000000000043,-2692.99999999999,595.9999999999966,90.0000000000012,1358.999999999999,,-11647.99999999996
2020.03.16,-1676.9999999999952,-275.000000000003,-2461.9999999999864,-988.9999999999955,3.0000000000085514,-1415.999999999995,-86.0000000000083,-1096.0000000000082,-817.9999999999965,58.000000000002494,-832.0000000000105,-1841.9999999999986,-2935.999999999983,89.99999999999008,163.00000000000205,1327.999999999996,,-12786.999999999982
2020.03.16,-2073.999999999998,-363.9999999999866,-2526.9999999999905,-1149.9999999999955,-218.99999999999142,-1766.9999999999852,-154.0000000000097,-1112.0000000000018,-959.9999999999942,-141.99999999999767,-719.000000000003,-1742.0000000000045,-3261.9999999999873,-424.00000000000216,-26.000000000003798,1049.9999999999955,,-15591.999999999956
2020.03.16,-1766.9999999999852,-296.9999999999917,-2380.9999999999886,-1102.000000000003,-229.99999999999687,-1451.9999999999866,-29.00000000001235,-1006.0000000000069,-883.9999999999959,-133.00000000000534,-1009.9999999999998,-1581.9999999999936,-3232.999999999997,-530.9999999999926,-36.999999999998145,942.9999999999939,,-14730.99999999996
2020.03.16,-1842.9999999999945,-185.99999999999727,-2364.999999999995,-1078.0000000000011,-312.9999999999966,-1375.9999999999995,180.0000000000024,-931.9999999999995,-800.9999999999961,-155.00000000000514,-846.9999999999977,-1209.9999999999936,-3335.9999999999836,-1029.9999999999975,-17.000000000000348,829.0000000000019,,-14479.999999999955
2020.03.16,-1765.9999999999786,-182.99999999999983,-2434.9999999999873,-1188.9999999999957,-444.9999999999954,-1424.9999999999875,79.99999999999119,-1030.0000000000086,-967.9999999999911,-336.9999999999984,-1351.9999999999977,-1268.0000000000007,-3671.000000000002,-1397.0000000000039,-136.00000000000279,685.9999999999977,,-16835.999999999964
2020.03.16,-1666.9999999999964,-319.0000000000026,-2446.999999999999,-1178.0000000000014,-366.9999999999951,-1217.0000000000014,65.99999999998829,-969.0000000000088,-905.0000000000002,-209.9999999999991,-1482.0000000000055,-1373.0000000000045,-3414.9999999999905,-926.999999999989,-133.00000000000534,793.9999999999947,,-15749.000000000016
2020.03.16,-1520.9999999999945,-134.99999999999625,-2451.000000000003,-1149.0,-420.9999999999936,-1297.999999999999,24.000000000001798,-1121.0000000000052,-1003.9999999999937,-395.0000000000009,-1537.0000000000107,-1536.0000000000014,-3615.999999999997,-1391.0000000000089,-75.00000000000284,707.000000000002,,-16919.000000000004
2020.03.16,-1564.999999999994,-31.000000000003247,-2695.9999999999873,-1339.0000000000014,-573.9999999999967,-1419.999999999999,38.0000000000047,-1291.0000000000089,-1212.9999999999975,-567.0000000000064,-2131.0000000000164,-1347.999999999999,-4342.000000000002,-2039.9999999999973,-180.99999999999784,652.9999999999925,,-20047.000000000007
2020.03.16,-1432.9999999999955,-65.99999999998829,-2732.000000000001,-1332.9999999999952,-508.9999999999928,-1106.9999999999914,130.99999999999224,-1196.0000000000082,-1046.999999999998,-441.99999999999795,-2056.000000000013,-1475.999999999999,-3974.999999999995,-1723.000000000008,-41.9999999999976,717.9999999999964,,-18287.999999999993
2020.03.16,-1698.9999999999839,-228.99999999999034,-2583.000000000002,-1417.999999999997,-578.0000000000007,-1541.9999999999989,-32.0000000000098,-1236.9999999999993,-1218.9999999999923,-597.0000000000031,-2039.9999999999973,-1594.9999999999989,-4150.999999999994,-1306.000000000007,-346.0000000000019,465.9999999999998,,-20105.99999999998
2020.03.16,-1429.999999999998,-109.00000000000354,-2557.9999999999936,-1383.000000000001,-535.999999999992,-1464.999999999983,-82.00000000000429,-1382.0000000000055,-1296.9999999999925,-628.0000000000064,-2449.0000000000123,-1486.000000000004,-4284.999999999984,-1778.9999999999973,-311.00000000000574,524.9999999999977,,-20654.99999999999
2020.03.17,-1438.9999999999902,-116.00000000000499,-2620.0,-1232.9999999999952,-474.9999999999921,-1230.999999999982,24.999999999986144,-1256.0000000000016,-1073.9999999999973,-433.0000000000056,-2012.9999999999982,-1334.0000000000032,-3908.9999999999845,-1591.9999999999934,-75.9999999999983,740.9999999999917,,-18034.99999999997
2020.03.17,-1448.999999999989,-211.99999999998997,-2495.0000000000027,-1185.9999999999982,-434.9999999999965,-1106.9999999999914,76.99999999999375,-1063.0000000000027,-963.9999999999982,-311.00000000000574,-1831.0000000000048,-1108.000000000004,-3603.0000000000005,-1319.999999999988,-90.99999999999665,734.0000000000014,,-16363.999999999973
2020.03.17,-1457.9999999999816,-263.99999999999756,-2554.9999999999964,-1298.9999999999945,-508.9999999999928,-1056.9999999999968,80.99999999999774,-1064.0000000000093,-1044.0000000000005,-362.00000000000676,-2193.0000000000227,-1287.9999999999968,-3858.99999999999,-1471.0,-211.00000000000563,649.999999999995,,-17902.999999999996
2020.03.17,-1457.9999999999816,-255.00000000000523,-2706.9999999999927,-1395.9999999999973,-522.9999999999957,-1084.9999999999804,56.99999999999594,-1144.0000000000007,-1149.0,-384.00000000000654,-2500.9999999999977,-1247.0,-4181.999999999997,-1536.000000000004,-256.0000000000007,730.9999999999927,,-19034.99999999997
2020.03.17,-1530.9999999999934,-211.00000000000563,-2605.9999999999973,-1249.0,-475.99999999999864,-1149.0,141.99999999999767,-1075.999999999999,-1091.999999999993,-341.99999999999784,-1969.999999999983,-1118.9999999999998,-3864.999999999985,-1366.0000000000005,-202.0000000000022,688.9999999999952,,-17422.999999999964
2020.03.17,-1718.9999999999816,-177.00000000000495,-2503.999999999995,-1273.9999999999973,-418.9999999999916,-1256.999999999997,207.00000000000162,-997.9999999999989,-983.999999999996,-236.99999999999832,-1658.9999999999882,-746.9999999999999,-3937.9999999999973,-1326.000000000005,-221.00000000000452,759.999999999994,,-16492.99999999996
2020.03.17,-1692.9999999999889,-211.99999999998997,-2261.000000000002,-1146.999999999998,-100.00000000000009,-1079.999999999992,295.99999999998516,-794.0000000000058,-793.9999999999947,131.00000000000333,-1259.00000000001,-500.0,-3472.9999999999927,-302.0000000000023,-192.99999999999872,1057.9999999999923,,-12322.999999999993
2020.03.17,-1692.9999999999889,-194.99999999998963,-2326.99999999999,-1185.9999999999982,-251.00000000000122,-1088.9999999999845,296.9999999999917,-848.0000000000043,-848.9999999999998,-39.00000000000014,-1411.0000000000066,-650.9999999999962,-3608.9999999999955,-827.0,-223.00000000000654,861.0000000000007,,-14039.99999999997
2020.03.17,-1643.9999999999789,-70.99999999999883,-2434.0000000000027,-1327.0000000000005,-467.9999999999906,-1180.9999999999877,295.99999999998516,-968.0000000000022,-1044.0000000000005,-292.00000000000335,-1993.0000000000002,-881.9999999999908,-4275.999999999991,-1654.0,-324.00000000000205,646.0000000000022,,-17615.99999999996
2020.03.17,-1667.9999999999807,-153.9999999999875,-2410.000000000001,-1231.0000000000043,-378.00000000000057,-1166.9999999999848,286.99999999999284,-919.0000000000032,-918.999999999992,-173.00000000000094,-1554.000000000011,-1003.9999999999907,-3831.999999999991,-1245.9999999999916,-202.9999999999976,759.999999999994,,-15810.99999999995
2020.03.17,-1610.9999999999848,-117.99999999999588,-2340.999999999993,-1203.9999999999939,-349.99999999999477,-1146.9999999999868,265.0000000000041,-923.0000000000072,-919.9999999999986,-175.99999999999838,-1621.0000000000057,-887.0000000000005,-3803.000000000001,-1202.9999999999984,-236.99999999999832,749.9999999999951,,-15525.999999999958
2020.03.17,-1471.9999999999845,-96.00000000000719,-2429.9999999999986,-1173.9999999999973,-361.0000000000002,-986.9999999999824,300.99999999999574,-948.9999999999999,-878.9999999999965,-182.99999999999983,-1764.00000000001,-757.9999999999956,-3752.999999999984,-1313.0000000000086,-118.00000000000699,781.9999999999939,,-15153.999999999984
2020.03.17,-1510.9999999999957,-51.000000000001044,-2391.999999999994,-1163.9999999999984,-342.9999999999933,-1093.999999999995,282.9999999999888,-978.0000000000011,-930.999999999993,-195.00000000000074,-1663.0000000000146,-816.9999999999931,-3809.99999999998,-1307.999999999998,-143.9999999999997,798.9999999999942,,-15318.999999999975
2020.03.17,-1570.999999999989,-93.99999999999409,-2336.999999999989,-1210.0,-439.0000000000005,-1130.9999999999932,258.0000000000027,-934.0000000000015,-938.9999999999899,-275.000000000003,-1709.000000000005,-658.0000000000013,-3871.0000000000023,-1557.0000000000084,-219.00000000000253,630.9999999999927,,-16054.999999999989
2020.03.17,-1601.9999999999923,-129.99999999998568,-2374.9999999999936,-1263.000000000003,-441.99999999999795,-1145.9999999999804,234.00000000000088,-948.0000000000044,-988.9999999999955,-277.000000000005,-1842.9999999999945,-867.999999999995,-3973.9999999999886,-1485.000000000003,-273.000000000001,648.9999999999995,,-16731.999999999938
2020.03.17,-1710.999999999996,-201.99999999999108,-2462.999999999993,-1463.0000000000032,-567.9999999999907,-1198.9999999999945,214.99999999998744,-962.0000000000073,-1153.9999999999995,-374.0000000000077,-2333.0000000000073,-948.9999999999981,-4445.9999999999945,-1771.999999999996,-497.99999999999847,517.0000000000008,,-19361.999999999993
2020.03.17,-1743.99999999999,-167.9999999999904,-2478.0000000000023,-1492.9999999999998,-627.9999999999952,-1265.9999999999893,214.00000000000307,-981.0000000000097,-1193.999999999995,-445.0000000000065,-2337.9999999999955,-893.0000000000007,-4590.999999999989,-1977.0000000000066,-541.0000000000026,442.9999999999934,,-20079.999999999978
2020.03.17,-1858.9999999999884,-285.00000000000193,-2468.9999999999877,-1619.0000000000039,-645.999999999991,-1289.9999999999911,182.99999999999983,-928.0000000000066,-1273.9999999999973,-418.0000000000073,-2546.999999999988,-799.9999999999972,-4763.999999999991,-1845.999999999992,-736.0000000000033,419.00000000000273,,-20878.99999999994
2020.03.17,-1801.9999999999925,-472.00000000000574,-2465.9999999999905,-1590.0000000000025,-574.9999999999922,-1079.999999999992,133.99999999998968,-839.0000000000009,-1161.9999999999964,-268.0000000000016,-2598.0000000000114,-984.9999999999994,-4411.999999999994,-1333.9999999999907,-679.0000000000074,518.9999999999917,,-19608.999999999993
2020.03.17,-2164.9999999999945,-514.9999999999987,-2550.9999999999923,-1573.9999999999977,-573.0000000000013,-1305.999999999985,214.99999999998744,-807.0000000000022,-1090.9999999999975,-209.00000000000364,-1933.0000000000068,-802.9999999999973,-4301.999999999984,-1259.9999999999945,-611.000000000006,570.9999999999993,,-18913.99999999997
2020.03.17,-2006.9999999999811,-560.0000000000049,-2754.9999999999964,-1600.9999999999968,-532.9999999999945,-1242.999999999994,90.99999999999665,-958.0000000000033,-1155.9999999999905,-211.00000000000563,-2280.0000000000155,-989.9999999999949,-4291.0,-1053.9999999999993,-523.0000000000068,753.9999999999991,,-19316.999999999985
2020.03.17,-2040.9999999999818,-778.9999999999964,-3058.000000000005,-1754.9999999999955,-761.0000000000006,-1018.9999999999922,116.99999999998934,-953.0000000000039,-1171.9999999999952,-300.0000000000003,-2750.9999999999923,-1114.999999999995,-4396.9999999999845,-1394.0000000000064,-546.9999999999975,617.0000000000009,,-21307.999999999956
2020.03.17,-2334.999999999998,-824.9999999999868,-3154.999999999997,-1873.0000000000025,-912.0000000000017,-1440.9999999999811,-56.000000000011596,-1085.0000000000027,-1357.9999999999925,-514.9999999999987,-2633.0000000000186,-1480.9999999999945,-4666.999999999999,-1775.9999999999998,-656.000000000001,463.0000000000023,,-24304.99999999998
2020.03.17,-2411.999999999992,-947.9999999999933,-3237.000000000001,-2012.0000000000027,-1100.9999999999964,-1325.9999999999827,-19.999999999997797,-1029.000000000002,-1400.9999999999966,-607.9999999999974,-2959.999999999985,-1594.9999999999989,-4860.999999999982,-2103.9999999999945,-797.9999999999987,246.00000000000176,,-26165.99999999992
2020.03.17,-2610.9999999999854,-1266.999999999996,-3205.9999999999977,-2100.9999999999973,-1201.999999999992,-1276.9999999999948,-90.99999999999665,-858.9999999999986,-1363.9999999999986,-582.0000000000048,-2970.000000000006,-1635.9999999999957,-4641.999999999991,-1943.000000000006,-946.0000000000024,87.99999999999919,,-26608.999999999967
2020.03.17,-3108.999999999984,-1607.000000000003,-3464.0000000000005,-2402.000000000004,-1434.9999999999975,-1440.9999999999811,-137.00000000000932,-799.0000000000052,-1500.9999999999968,-653.0000000000035,-3156.0000000000255,-1801.0000000000018,-4996.0,-2079.999999999993,-1212.9999999999975,-91.00000000000774,,-29885.00000000001
2020.03.17,-2894.999999999981,-1659.9999999999948,-3872.999999999993,-2259.9999999999955,-1345.9999999999916,-1229.9999999999977,-177.00000000000495,-989.0000000000066,-1353.9999999999995,-561.0000000000003,-3013.999999999983,-1968.0000000000036,-4472.999999999994,-1732.0000000000002,-770.9999999999994,275.99999999999847,,-28026.999999999945
2020.03.17,-3001.9999999999936,-1758.9999999999995,-3969.0000000000005,-2381.0,-1478.999999999997,-1263.9999999999984,-209.00000000001472,-999.0000000000055,-1436.9999999999993,-656.000000000001,-3242.0000000000114,-2259.0000000000005,-4678.999999999989,-1963.0000000000036,-875.999999999999,147.99999999999258,,-30026.00000000002
2020.03.17,-3065.999999999991,-2021.0000000000061,-3814.0000000000064,-2429.9999999999986,-1419.999999999999,-1068.9999999999866,-239.00000000001143,-828.0000000000065,-1438.9999999999902,-539.0000000000006,-3127.000000000013,-2296.9999999999973,-4335.0,-1346.0000000000027,-1073.9999999999973,56.0000000000005,,-28988.000000000007
2020.03.17,-3189.999999999982,-2002.9999999999993,-3888.0000000000027,-2368.999999999999,-1310.9999999999955,-1065.999999999989,-104.00000000001519,-735.0000000000078,-1239.9999999999966,-307.99999999999716,-2898.0000000000227,-2185.9999999999927,-4237.000000000002,-1048.9999999999889,-917.9999999999966,341.0000000000024,,-27160.99999999998
2020.03.17,-3265.999999999991,-2008.999999999994,-3737.999999999997,-2257.999999999993,-1239.9999999999966,-1083.9999999999961,-60.99999999999994,-633.0000000000058,-1106.9999999999914,-212.00000000000108,-2403.000000000022,-2287.999999999997,-3879.9999999999945,-795.9999999999967,-845.0000000000068,354.9999999999942,,-25464.99999999999
2020.03.17,-3623.9999999999827,-1939.0000000000018,-3902.99999999999,-2424.9999999999995,-1267.9999999999914,-1580.999999999988,-139.00000000000023,-811.0000000000061,-1413.999999999993,-387.000000000004,-2317.9999999999977,-2326.999999999998,-4467.999999999983,-910.9999999999951,-983.0000000000006,426.9999999999996,,-28070.999999999927
2020.03.17,-3257.999999999983,-2222.9999999999973,-3593.000000000002,-2351.000000000003,-1196.9999999999925,-991.9999999999928,-197.00000000000273,-517.0000000000008,-1159.9999999999943,-138.00000000000477,-2735.9999999999827,-2393.9999999999914,-3820.0000000000014,-339.0000000000004,-1063.9999999999982,320.9999999999935,,-25657.999999999956
2020.03.17,-3648.9999999999914,-2181.999999999995,-4081.9999999999854,-2525.999999999995,-1292.9999999999998,-1427.0000000000005,-212.00000000001216,-787.0000000000043,-1354.999999999995,-253.99999999999866,-2678.0000000000027,-2106.999999999999,-4422.999999999999,-697.9999999999986,-1026.0000000000048,481.9999999999935,,-28216.999999999993
2020.03.17,-3455.9999999999923,-2194.9999999999914,-3899.9999999999923,-2337.0,-1228.9999999999911,-1097.999999999999,-80.00000000001339,-608.0000000000085,-1093.999999999995,-114.99999999999844,-2330.999999999994,-1965.999999999994,-3811.999999999993,-479.99999999999153,-853.9999999999992,468.00000000000176,,-25086.999999999953
2020.03.17,-3948.9999999999804,-2177.000000000007,-4486.999999999996,-2644.9999999999973,-1562.9999999999923,-1344.9999999999961,139.00000000000023,-759.0000000000097,-1281.9999999999943,-329.00000000000153,-2526.9999999999905,-1974.9999999999943,-4773.999999999989,-1536.000000000004,-946.9999999999978,346.9999999999973,,-29808.99999999995
