date,GBPCHF,EURCHF,EURJPY,EURCAD,AUDCAD,NZDCAD,empty,sum
2018.10.19,-153.9999999999875,-255.00000000000523,838.9999999999986,361.0000000000113,-292.9999999999988,-948.9999999999999,,-450.9999999999814
2018.10.19,-261.0000000000001,-248.00000000000378,781.9999999999823,364.00000000000875,-239.99999999999577,-919.9999999999986,,-523.0000000000073
2018.10.19,-316.0000000000052,-133.00000000000534,681.999999999988,383.0,-237.99999999999378,-936.999999999999,,-559.0000000000152
2018.10.19,-312.00000000000114,-120.00000000000898,668.9999999999827,381.0000000000091,-280.9999999999979,-976.9999999999945,,-640.0000000000107
2018.10.19,-351.99999999999676,-129.00000000000134,564.9999999999977,433.0000000000167,-329.999999999997,-1000.0000000000009,,-812.9999999999816
2018.10.19,-322.9999999999844,-99.00000000000463,604.9999999999898,445.0000000000065,-264.999999999993,-1022.0000000000007,,-658.9999999999866
2018.10.19,-330.9999999999924,-106.00000000000608,530.0000000000011,496.00000000000756,-310.9999999999946,-1115.9999999999948,,-837.9999999999791
2018.10.19,-295.0000000000008,-144.99999999999514,569.9999999999932,482.00000000000466,-310.9999999999946,-1112.9999999999973,,-811.99999999999
2018.10.19,-252.99999999999213,-185.99999999999727,614.0000000000043,509.00000000000387,-317.9999999999961,-1150.999999999991,,-784.9999999999682
2018.10.19,-202.9999999999976,-192.99999999999872,584.0000000000032,493.0000000000101,-319.0000000000026,-1140.999999999992,,-778.9999999999777
2018.10.19,-241.99999999998667,-171.99999999999437,560.9999999999786,475.0000000000032,-339.0000000000004,-1166.999999999996,,-883.9999999999955
2018.10.19,-246.99999999999721,-163.00000000000205,487.99999999999955,489.0000000000061,-337.99999999999386,-1149.0,,-919.9999999999875
2018.10.19,-272.00000000000557,-127.99999999999478,421.99999999999704,443.99999999999994,-380.999999999998,-1176.9999999999948,,-1091.9999999999961
2018.10.19,-354.9999999999942,-119.00000000000244,366.9999999999902,504.9999999999999,-370.00000000000364,-1170.9999999999998,,-1143.00000000001
2018.10.19,-364.9999999999931,-181.00000000000892,454.9999999999841,534.9999999999966,-378.00000000000057,-1170.9999999999998,,-1105.0000000000218
2018.10.19,-431.99999999998795,-297.0000000000139,540.9999999999968,615.00000000001,-354.9999999999942,-1152.999999999993,,-1080.9999999999823
2018.10.19,-354.9999999999942,-246.00000000001288,639.9999999999864,711.0000000000172,-280.9999999999979,-1161.000000000001,,-692.0000000000023
2018.10.19,-434.9999999999854,-253.99999999999866,588.9999999999986,687.9999999999998,-288.9999999999948,-1198.9999999999945,,-899.999999999975
2018.10.19,-487.99999999999955,-290.9999999999968,606.9999999999993,707.9999999999975,-280.9999999999979,-1289.9999999999911,,-1034.9999999999886
2018.10.19,-351.99999999999676,-395.000000000012,588.9999999999986,758.9999999999985,-268.0000000000016,-1299.99999999999,,-967.0000000000032
2018.10.19,-289.0000000000059,-373.00000000000114,602.9999999999802,653.0000000000147,-304.9999999999997,-1323.9999999999918,,-1035.0000000000036
2018.10.19,-341.99999999999784,-268.0000000000016,447.9999999999791,622.9999999999958,-341.99999999999784,-1349.0000000000002,,-1230.0000000000227
2018.10.19,-309.99999999998806,-225.99999999999287,451.9999999999982,631.0000000000038,-380.00000000000256,-1368.999999999998,,-1201.9999999999795
2018.10.19,-327.99999999999494,-161.99999999999548,254.99999999999545,614.0000000000034,-497.000000000003,-1421.99999999999,,-1539.9999999999845
2018.10.19,-258.99999999998704,-130.99999999999224,275.99999999998204,680.9999999999983,-473.99999999999665,-1358.999999999999,,-1265.9999999999948
2018.10.19,-282.9999999999888,-174.00000000000747,323.99999999998386,700.0000000000117,-544.0,-1449.9999999999957,,-1426.9999999999964
2018.10.19,-269.9999999999925,-222.00000000001108,382.99999999998136,-185.99999999999727,-1092.9999999999995,-1984.9999999999923,,-3373.0000000000114
2018.10.19,-360.0000000000048,-160.00000000000458,378.9999999999907,-78.99999999998464,-1030.999999999993,-1961.999999999997,,-3212.9999999999936
2018.10.19,-505.99999999998425,-156.00000000000057,-7.000000000005002,-204.99999999998852,-1017.9999999999967,-1873.999999999998,,-3765.9999999999727
2018.10.19,-551.9999999999969,21.999999999988695,-34.99999999999659,-212.99999999999653,-975.0000000000036,-1810.999999999996,,-3564.000000000001
2018.10.19,-546.9999999999864,17.000000000000348,63.99999999999295,-487.99999999999955,-951.0000000000018,-1836.9999999999998,,-3741.9999999999945
2018.10.19,-500.9999999999959,160.00000000000458,-42.00000000000159,-498.9999999999828,-1002.0000000000028,-1863.999999999999,,-3747.9999999999777
2018.10.19,-553.0000000000035,177.00000000000495,-201.99999999999818,-676.9999999999943,-936.999999999999,-1828.9999999999918,,-4020.999999999982
2018.10.19,-617.0000000000009,452.00000000000796,-250.0,-892.9999999999883,-981.999999999994,-1898.9999999999952,,-4188.999999999971
2018.10.19,-1032.999999999995,428.00000000000614,-290.00000000002046,-1113.9999999999927,-964.9999999999936,-1900.999999999997,,-4874.999999999993
2018.10.19,-885.0000000000025,438.9999999999894,-198.0000000000075,-875.0000000000035,-914.0000000000038,-1844.9999999999966,,-4278.000000000025
2018.10.19,-905.0000000000002,490.999999999997,-183.9999999999975,-818.9999999999919,-908.9999999999932,-1816.999999999991,,-4142.999999999976
2018.10.19,-829.9999999999974,475.0000000000032,-189.00000000002137,-827.9999999999843,-844.0000000000003,-1842.9999999999945,,-4058.999999999995
2018.10.19,-791.9999999999927,443.99999999999994,-219.99999999999886,-795.9999999999967,-853.0000000000038,-1871.0000000000005,,-4087.9999999999923
2018.10.19,-787.9999999999887,414.9999999999876,-217.00000000001296,-784.9999999999912,-820.999999999994,-1816.999999999991,,-4012.9999999999905
2018.10.19,-767.9999999999909,402.9999999999978,-157.0000000000107,-685.9999999999866,-790.0000000000018,-1790.9999999999982,,-3788.9999999999905
2018.10.19,-774.9999999999924,387.99999999998835,-135.00000000001933,-724.9999999999978,-781.9999999999939,-1783.9999999999966,,-3813.000000000012
2018.10.19,-679.9999999999917,276.9999999999939,-290.00000000002046,-835.9999999999923,-773.9999999999969,-1801.9999999999925,,-4105.0
