date,GBPUSD,EURUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2019.12.16,-543.999999999989,-106.00000000000608,-82.00000000000429,51.000000000001044,-658.0000000000031,-144.99999999999602,36.999999999998145,8.999999999992347,-207.99999999999707,-705.9999999999889,-665.0000000000044,-1245.0000000000073,-536.0000000000032,40.00000000000625,16.999999999995907,76.99999999999375,,-4664.000000000012
2019.12.16,-537.9999999999941,-121.99999999999989,-92.00000000000318,41.000000000002146,-600.0000000000006,-185.00000000000227,78.00000000000028,20.999999999993246,-202.9999999999976,-683.9999999999975,-616.0000000000165,-1290.0000000000134,-584.9999999999911,48.99999999999238,3.0000000000001137,104.99999999999955,,-4618.000000000027
2019.12.16,-867.9999999999799,-175.00000000001404,-221.00000000000452,41.9999999999976,-889.0000000000065,-201.00000000000762,58.99999999999794,29.999999999996696,-347.9999999999928,-1039.999999999992,-842.0000000000094,-1602.0000000000146,-561.9999999999958,31.00000000000591,19.99999999999602,124.99999999999733,,-6441.000000000025
2019.12.16,-829.9999999999974,-221.00000000000452,-293.99999999999426,19.999999999997797,-846.0000000000134,-263.00000000000523,58.99999999999794,31.999999999998696,-332.99999999999443,-996.9999999999857,-780.000000000003,-1551.0000000000134,-600.0000000000006,7.999999999995566,-20.000000000010232,183.99999999999528,,-6432.000000000037
2019.12.16,-754.9999999999945,-246.00000000001288,-299.00000000000483,-2.000000000002,-695.0000000000011,-281.9999999999965,29.000000000001247,3.999999999992898,-248.99999999999923,-938.999999999993,-580.0000000000027,-1449.9999999999957,-665.9999999999889,-39.00000000000148,-55.00000000000682,175.99999999999838,,-6048.000000000007
2019.12.16,-544.9999999999955,-202.9999999999976,-368.00000000001273,14.999999999998348,-551.0000000000126,-265.00000000000057,20.999999999993246,-2.000000000002,-141.99999999999767,-727.0000000000039,-361.0000000000113,-1060.0000000000164,-544.9999999999955,-52.99999999999727,-64.00000000000716,178.00000000000037,,-4672.000000000058
2019.12.16,-506.9999999999908,-182.99999999999983,-364.00000000000875,29.999999999996696,-572.0000000000169,-246.9999999999999,-9.00000000000345,-43.999999999999595,-197.99999999999818,-765.9999999999911,-212.00000000001216,-1086.000000000009,-479.0000000000072,-49.99999999999716,-64.00000000000716,227.99999999999488,,-4523.00000000005
2019.12.16,-291.9999999999812,-63.99999999999739,-324.0000000000132,12.999999999996348,-453.0000000000145,-192.99999999999784,-17.000000000000348,-60.99999999999994,-98.99999999999353,-550.9999999999877,15.999999999993797,-790.0000000000018,-479.0000000000072,-39.00000000000148,-73.99999999999807,217.99999999999596,,-3189.000000000008
2019.12.16,-139.00000000000023,-87.99999999999919,-361.9999999999957,-73.00000000000084,-201.00000000000674,-227.00000000000387,-28.000000000005798,-92.00000000000318,17.000000000000348,-334.0000000000032,282.9999999999888,-585.9999999999976,-432.9999999999945,-69.00000000000261,-133.00000000000978,107.99999999999699,,-2357.000000000037
2019.12.16,-139.9999999999846,-160.00000000000458,-367.0000000000062,-95.00000000000064,-177.00000000000495,-277.000000000001,-38.0000000000047,-101.00000000000664,48.99999999999905,-294.9999999999875,302.9999999999866,-320.00000000000915,-269.00000000000813,-114.00000000000432,-158.00000000000125,90.0000000000012,,-2069.000000000037
2019.12.16,-319.999999999987,-178.99999999999582,-398.9999999999938,-112.99999999999643,-392.9999999999989,-295.0000000000017,-57.00000000000705,-116.00000000000499,-44.99999999999504,-495.9999999999809,112.000000000001,-546.000000000002,-306.00000000000625,-126.99999999999534,-186.9999999999976,88.99999999999464,,-3377.9999999999677
2019.12.16,-380.9999999999869,-161.99999999999548,-439.0000000000116,-126.0000000000039,-442.00000000000904,-186.00000000000705,-76.0000000000094,-155.00000000000514,-66.99999999999484,-554.000000000002,73.99999999999629,-605.0000000000111,-276.00000000000955,-123.00000000000466,-192.00000000000728,112.000000000001,,-3598.0000000000605
2019.12.16,-388.9999999999949,-185.00000000001293,-434.000000000001,-134.0000000000008,-397.0000000000029,-310.0000000000023,-68.00000000000139,-133.00000000000534,-49.99999999999449,-609.9999999999852,75.00000000000284,-561.9999999999958,-289.0000000000059,-156.99999999999648,-221.00000000000364,96.99999999999153,,-3767.0000000000086
2019.12.16,-384.9999999999909,-195.00000000001182,-486.00000000000864,-136.99999999999824,-355.0000000000164,-331.00000000000307,-55.000000000005045,-102.99999999999754,-56.0000000000005,-611.9999999999948,87.99999999999919,-524.0000000000133,-272.00000000000557,-180.00000000000682,-222.0000000000084,96.99999999999153,,-3728.0000000000705
2019.12.16,-441.99999999998687,-207.00000000000162,-485.0000000000021,-117.00000000000044,-336.00000000000296,-350.9999999999991,-36.0000000000027,-91.00000000000774,-73.99999999999629,-645.9999999999866,83.9999999999952,-632.0000000000103,-283.99999999999534,-167.0000000000016,-213.00000000000807,151.9999999999966,,-3845.000000000011
2019.12.16,-431.99999999998795,-219.99999999999798,-564.9999999999933,-116.00000000000499,-337.0000000000095,-335.9999999999985,-69.00000000000794,-78.00000000000028,-67.9999999999903,-621.9999999999857,102.00000000000209,-619.9999999999983,-287.9999999999994,-171.99999999999704,-186.9999999999976,185.00000000000182,,-3822.999999999965
2019.12.16,-171.99999999999437,-286.99999999999284,-567.0000000000064,-126.0000000000039,-110.00000000001009,-353.00000000000864,-108.00000000000809,-75.9999999999983,109.00000000000354,-343.9999999999941,524.9999999999977,-77.00000000001594,-191.99999999999218,-254.99999999999545,-201.99999999999818,164.99999999999292,,-2070.0000000000246
2019.12.16,-96.99999999999153,-275.000000000003,-519.0000000000028,-121.99999999999989,3.999999999981796,-359.99999999999943,-92.99999999999864,-60.99999999999994,177.00000000000495,-275.0000000000057,540.9999999999915,98.99999999998244,-170.00000000000347,-243.99999999999977,-197.00000000000273,149.99999999999457,,-1442.0000000000516
2019.12.16,-129.99999999998568,-242.99999999999324,-473.0000000000123,-119.99999999999788,-36.0000000000138,-347.0000000000084,-95.00000000000064,-78.00000000000028,159.00000000000912,-319.9999999999932,261.0000000000001,-67.00000000001705,-292.9999999999877,-245.9999999999951,-201.99999999999818,92.99999999999864,,-2136.9999999999955
2019.12.16,-266.999999999995,-320.9999999999935,-361.0000000000113,-85.00000000000173,-167.00000000000603,-453.00000000000296,-56.0000000000005,-30.000000000007798,117.00000000000044,-550.9999999999877,124.99999999999733,-211.00000000000563,-326.9999999999884,-260.0000000000051,-213.00000000000807,97.9999999999981,,-2962.0000000000177
2019.12.16,-127.99999999999478,-201.00000000000674,-324.9999999999975,-73.00000000000084,-131.99999999999878,-403.99999999999636,-182.00000000000438,-114.00000000000298,119.00000000000244,-459.0000000000032,251.00000000000122,-126.0000000000039,-222.99999999999542,-356.9999999999993,-256.0000000000002,34.99999999999615,,-2575.0000000000045
2019.12.16,-38.99999999998904,-204.00000000000418,-314.00000000001427,-60.00000000000449,-137.00000000000932,-409.000000000006,-187.9999999999993,-101.00000000000664,132.0000000000099,-497.99999999999045,273.9999999999965,126.0000000000039,-218.99999999999142,-397.99999999999613,-270.00000000001023,51.99999999999649,,-2253.0000000000146
2019.12.16,-69.9999999999923,-182.99999999999983,-289.0000000000059,10.999999999994348,-169.00000000001913,-394.999999999996,-125.00000000000844,-48.000000000003595,138.00000000000477,-501.9999999999811,251.99999999998556,-73.00000000001194,-256.99999999999613,-305.9999999999974,-203.00000000000296,143.9999999999997,,-2075.0000000000305
2019.12.16,52.000000000007596,-198.99999999999363,-266.0000000000107,-12.000000000000899,-72.0000000000054,-421.0000000000065,-133.00000000000534,-33.000000000005244,192.00000000000327,-395.9999999999866,283.99999999999534,69.9999999999923,-205.99999999999508,-329.00000000000773,-213.99999999999864,129.9999999999968,,-1553.0000000000207
2019.12.16,55.000000000005045,-191.00000000000784,-290.00000000001245,-18.0000000000069,-18.0000000000069,-418.99999999999693,-121.00000000000443,-41.000000000002146,221.99999999999997,-379.99999999999545,421.99999999998903,185.99999999999727,-204.00000000000418,-323.99999999999807,-219.99999999999886,136.99999999999824,,-1204.0000000000446
2019.12.16,45.000000000006146,-200.00000000000017,-317.0000000000117,-24.999999999997247,61.99999999998429,-445.99999999999795,-86.0000000000083,-2.999999999997449,225.00000000000853,-319.9999999999932,454.9999999999832,175.99999999999838,-194.99999999998963,-302.0000000000067,-195.99999999999795,143.9999999999997,,-983.0000000000201
2019.12.16,-106.99999999999044,-218.00000000000708,-326.0000000000041,-34.000000000000696,-39.00000000001125,-478.00000000000864,-67.00000000000594,7.9999999999968985,150.00000000000568,-492.999999999995,283.99999999999534,0.0,-212.99999999999653,-311.9999999999976,-197.00000000000273,144.99999999999514,,-1897.000000000027
2019.12.16,-120.99999999999334,-208.00000000000819,-304.9999999999997,-16.0000000000049,-52.000000000007596,-493.0000000000092,-67.00000000000594,24.000000000001798,135.00000000000733,-513.9999999999816,157.99999999999147,-51.000000000001044,-190.00000000000128,-325.00000000000284,-204.9999999999983,88.99999999999464,,-2141.000000000019
2019.12.16,-149.9999999999835,-221.00000000000452,-204.00000000000418,-16.0000000000049,-91.00000000001884,-493.9999999999998,-65.99999999999939,22.999999999995246,130.0000000000079,-551.9999999999925,-6.000000000017103,-121.99999999999989,-238.0000000000049,-320.99999999999795,-198.0000000000075,74.99999999999174,,-2451.00000000004
2019.12.16,-182.99999999999983,-215.99999999999397,-161.99999999999548,9.999999999998899,-104.99999999999955,-484.00000000000887,-46.00000000000159,59.99999999999339,93.00000000000975,-581.9999999999936,-60.000000000015596,-239.99999999999577,-279.99999999999136,-296.0000000000065,-156.0000000000059,102.00000000000209,,-2545.0000000000036
2019.12.16,-143.99999999998857,-202.00000000001327,-154.0000000000097,19.00000000000235,-80.00000000001339,-448.0000000000075,-18.0000000000069,63.00000000000195,111.00000000000554,-507.000000000005,-19.999999999997797,-228.00000000000597,-307.99999999999716,-239.00000000000432,-129.0000000000049,95.00000000000064,,-2189.0000000000437
2019.12.16,-109.99999999998789,-191.00000000000784,-131.99999999999878,19.00000000000235,-35.00000000000725,-456.00000000000307,-25.00000000000835,59.99999999999339,134.0000000000008,-457.9999999999984,48.99999999998794,-182.0000000000155,-316.0000000000052,-251.99999999999534,-137.00000000000045,88.99999999999464,,-1943.000000000049
2019.12.16,-36.999999999998145,-185.00000000001293,-192.99999999999872,31.000000000003247,17.999999999984695,-453.00000000000296,-14.000000000002899,75.9999999999983,167.00000000000603,-413.99999999998727,95.999999999985,-124.99999999999733,-339.0000000000004,-245.9999999999951,-121.99999999999989,90.99999999999665,,-1649.000000000022
2019.12.17,-5.999999999994898,-313.00000000000773,-202.00000000001327,24.999999999997247,89.99999999999008,-475.0000000000085,35.999999999991594,74.99999999999174,178.00000000000037,-322.00000000000273,188.9999999999947,-155.00000000001623,-479.0000000000072,-200.00000000000284,-127.00000000000955,107.00000000000153,,-1579.0000000000957
2019.12.17,41.000000000002146,-208.99999999999253,-171.99999999999437,29.999999999996696,100.99999999999554,-463.0000000000081,61.999999999995396,63.99999999999739,201.00000000000674,-295.99999999999227,209.9999999999991,-225.00000000000853,-541.9999999999981,-183.00000000000693,-126.00000000000477,110.99999999999443,,-1396.0000000000182
2019.12.17,402.0000000000135,-148.99999999999915,-187.00000000000384,56.99999999999594,354.9999999999942,-438.0000000000024,57.99999999999139,66.99999999999484,350.00000000000585,51.00000000001614,740.9999999999917,334.9999999999964,-506.9999999999908,-156.99999999999648,-112.99999999999955,130.99999999999224,,995.9999999999999
2019.12.17,578.0000000000118,-144.99999999999514,-90.00000000001229,63.00000000000195,574.9999999999922,-435.0000000000023,73.99999999999629,63.99999999999739,512.0000000000014,280.00000000000114,882.9999999999893,468.9999999999861,-570.9999999999882,-121.99999999999989,-97.99999999999898,125.99999999999278,,2162.999999999973
2019.12.17,552.0000000000191,-126.0000000000039,-80.00000000001339,4.999999999999449,520.9999999999936,-376.99999999999534,40.99999999999105,2.000000000002,470.00000000000375,260.9999999999957,839.9999999999964,414.00000000000324,-490.999999999997,-120.00000000000455,-147.00000000000557,44.99999999999504,,1809.999999999979
2019.12.17,543.0000000000045,-123.00000000000644,-73.00000000001194,-46.999999999997044,488.9999999999839,-326.0000000000076,34.000000000000696,-53.00000000000304,484.00000000000665,290.9999999999968,812.999999999997,319.0000000000026,-581.9999999999936,-87.0000000000033,-168.00000000000637,-21.999999999999797,,1491.9999999999634
2019.12.17,434.000000000001,-141.00000000001333,-65.00000000000395,-21.00000000000435,383.0,-343.0000000000035,60.99999999999994,-29.000000000001247,436.00000000000307,165.99999999999682,668.9999999999862,173.00000000000094,-662.000000000007,-75.00000000000284,-156.0000000000059,2.000000000002,,831.999999999948
2019.12.17,504.9999999999999,-144.0000000000108,-59.000000000009045,14.999999999998348,468.9999999999861,-361.0000000000042,95.00000000000064,0.0,476.0000000000098,212.99999999999386,751.9999999999972,171.99999999999437,-727.9999999999953,-52.99999999999727,-144.00000000000546,35.999999999991594,,1243.9999999999498
2019.12.17,523.0000000000068,-171.99999999999437,-22.0000000000109,21.999999999999797,490.999999999997,-350.9999999999991,124.99999999999733,22.999999999995246,492.0000000000035,259.00000000001455,700.999999999996,129.00000000000134,-811.0000000000061,-16.999999999995907,-112.99999999999955,19.999999999997797,,1299.0000000000034
2019.12.17,514.0000000000144,-188.00000000001037,-22.0000000000109,4.000000000004,502.00000000000244,-364.0000000000043,123.99999999999079,21.999999999999797,514.9999999999987,252.00000000000955,717.9999999999964,170.99999999998784,-760.0000000000051,-24.00000000000091,-127.00000000000955,15.999999999993797,,1352.9999999999566
2019.12.17,426.00000000001523,-205.00000000001074,-72.0000000000054,-21.00000000000435,437.99999999998283,-397.00000000000557,130.99999999999224,8.999999999992347,470.9999999999992,151.00000000001046,653.999999999999,86.99999999999264,-748.9999999999997,-34.99999999999659,-155.00000000000114,14.999999999998348,,747.9999999999591
2019.12.17,383.0,-219.00000000001364,-87.99999999999919,-40.00000000000669,413.99999999998107,-403.0000000000058,132.99999999999423,-7.0000000000014495,459.0000000000094,108.00000000000409,621.9999999999892,-12.999999999996348,-795.9999999999967,-40.00000000000625,-179.00000000000205,-3.0000000000085514,,330.99999999994145
2019.12.17,384.00000000000654,-214.00000000000307,-80.99999999999774,2.999999999997449,401.99999999999125,-388.9999999999958,161.00000000000003,34.000000000000696,455.0000000000054,117.00000000001864,617.0000000000009,-26.0000000000149,-818.0000000000076,6.000000000000227,-131.00000000000023,44.99999999999504,,564.9999999999967
2019.12.17,358.00000000001387,-232.00000000000998,-93.99999999999409,-9.999999999998899,376.9999999999829,-390.00000000000057,134.0000000000008,17.999999999995797,453.0000000000034,105.99999999999454,604.0000000000045,-19.999999999997797,-783.0000000000003,-31.00000000000591,-143.00000000000068,37.99999999999359,,384.9999999999812
2019.12.17,348.00000000001495,-234.00000000000088,-120.00000000000898,-33.000000000005244,368.9999999999971,-409.000000000006,126.99999999999933,-4.999999999999449,451.0000000000014,46.999999999997044,611.9999999999903,-1.0000000000065512,-778.9999999999964,-43.99999999999693,-189.00000000000716,15.999999999993797,,155.9999999999663
2019.12.17,370.00000000000364,-231.0000000000034,-104.99999999999955,-19.999999999997797,379.99999999998033,-418.99999999999693,142.99999999999312,7.0000000000014495,457.0000000000074,56.000000000011596,622.9999999999958,-9.999999999998899,-783.0000000000003,-37.9999999999967,-167.0000000000016,20.999999999993246,,283.9999999999914
2019.12.17,441.0000000000025,-222.99999999999542,-100.0000000000112,14.000000000002899,453.99999999999886,-412.00000000000614,143.9999999999997,37.99999999999359,494.00000000000557,138.00000000000523,724.9999999999978,110.99999999999443,-817.000000000001,-34.000000000006025,-137.00000000000045,70.99999999999883,,906.9999999999791
2019.12.17,573.0000000000013,-211.00000000000563,-80.99999999999774,29.999999999996696,573.0000000000013,-397.00000000000557,166.99999999999494,43.999999999999595,563.0000000000024,305.0000000000068,868.9999999999865,231.99999999998778,-828.0000000000065,6.000000000000227,-111.0000000000042,78.00000000000028,,1811.999999999958
2019.12.17,667.0000000000176,-204.00000000000418,-83.00000000001084,34.000000000000696,666.9999999999953,-432.00000000000216,195.00000000000074,56.0000000000005,618.0000000000074,383.0000000000098,1002.9999999999983,209.9999999999991,-977.99999999999,21.000000000000796,-109.00000000000887,90.0000000000012,,2138.000000000016
2019.12.17,621.0000000000049,-195.9999999999962,-87.99999999999919,51.000000000001044,583.0000000000002,-409.000000000006,173.00000000000094,41.9999999999976,595.0000000000011,282.0000000000107,953.9999999999882,217.0000000000005,-933.000000000006,4.0000000000048885,-121.00000000000932,108.99999999999244,,1883.999999999986
2019.12.17,726.0000000000044,-182.99999999999983,-21.00000000000435,90.0000000000012,735.9999999999811,-487.99999999999955,241.99999999999778,102.00000000000209,647.0000000000086,436.00000000000705,978.9999999999966,131.99999999999878,-1154.999999999995,66.99999999999307,-60.000000000002274,113.99999999999189,,2363.999999999981
2019.12.17,1250.0000000000177,-124.00000000001299,59.99999999999339,209.9999999999991,1108.9999999999823,-421.99999999999704,241.99999999999778,158.99999999999804,922.0000000000006,975.9999999999991,1583.0000000000011,764.9999999999934,-1092.9999999999884,131.00000000000023,51.9999999999925,213.99999999999199,,6033.999999999969
2019.12.17,1146.0000000000025,-134.00000000001188,78.00000000000028,204.99999999999963,978.9999999999966,-319.0000000000026,212.00000000000108,124.00000000000189,866.0000000000001,861.9999999999948,1417.0000000000016,653.999999999999,-1153.9999999999884,120.00000000000455,43.99999999999693,200.00000000000017,,5299.999999999996
2019.12.17,1368.0000000000136,-259.0000000000092,18.999999999991246,227.99999999999488,1253.9999999999995,-391.9999999999959,243.99999999999977,202.9999999999976,1062.0000000000073,1085.000000000008,1749.0000000000005,930.999999999993,-1273.9999999999973,112.99999999999955,69.00000000000261,281.99999999999335,,6681.999999999998
2019.12.17,1206.0000000000182,-324.0000000000132,-5.000000000010552,190.00000000000128,1191.9999999999932,-513.0000000000052,286.99999999999284,192.99999999999872,1047.000000000009,927.9999999999973,1597.9999999999884,766.0,-1323.9999999999918,106.99999999999932,34.99999999999659,237.99999999999378,,5620.999999999967
2019.12.17,1302.0000000000032,-340.00000000000693,-15.999999999993797,241.00000000000233,1427.0000000000005,-530.0000000000011,366.9999999999951,317.0000000000006,1118.000000000008,1099.000000000018,1749.999999999985,864.9999999999825,-1364.999999999994,152.00000000000102,116.99999999999022,320.9999999999935,,6824.9999999999845
2019.12.17,1241.0000000000032,-360.0000000000048,-15.999999999993797,239.0000000000003,1392.9999999999998,-546.999999999997,393.9999999999944,327.99999999999494,1100.000000000001,1018.0000000000007,1642.9999999999945,753.0000000000036,-1401.999999999992,174.99999999999716,110.99999999999,300.0000000000003,,6369.999999999992
2019.12.17,1215.0000000000105,-409.99999999999926,-29.00000000001235,229.00000000000142,1384.9999999999918,-579.9999999999983,397.99999999999835,331.999999999999,1097.999999999999,991.0000000000139,1620.9999999999836,720.9999999999939,-1469.9999999999936,146.0000000000008,97.99999999999898,297.9999999999983,,6042.999999999985
2019.12.17,1255.0000000000061,-377.0000000000051,-32.0000000000098,217.0000000000005,1411.9999999999911,-724.0000000000038,375.9999999999986,312.9999999999966,1114.0000000000039,1006.0000000000002,1706.9999999999918,875.999999999988,-1384.0000000000075,120.99999999999511,75.9999999999934,290.9999999999968,,6246.999999999936
2019.12.17,1395.000000000013,-486.00000000000864,-80.00000000001339,192.00000000000327,1700.999999999997,-754.9999999999955,453.99999999999886,368.9999999999971,1225.0000000000093,1144.0000000000055,1923.9999999999923,1078.9999999999854,-1489.000000000007,99.99999999999432,45.000000000001705,283.99999999999534,,7101.999999999968
2019.12.17,1518.0000000000193,-458.00000000000284,-143.00000000000423,219.00000000000253,1891.9999999999825,-750.0,464.9999999999932,395.99999999999636,1355.0000000000061,1312.0000000000118,2112.0000000000027,1214.9999999999884,-1537.999999999995,120.99999999999511,72.00000000000273,334.9999999999964,,8122.999999999996
2019.12.17,1674.00000000002,-405.9999999999952,-127.00000000001043,280.00000000000244,1987.9999999999898,-704.0000000000077,518.9999999999917,443.99999999999994,1414.000000000004,1486.0000000000184,2346.999999999988,1307.999999999998,-1594.0000000000066,203.99999999999352,152.9999999999916,407.0000000000018,,9392.999999999976
2019.12.17,1793.0000000000002,-278.00000000000045,-87.00000000001484,317.0000000000006,2015.9999999999957,-671.0000000000065,510.99999999999477,442.9999999999934,1390.0000000000023,1575.000000000017,2387.99999999999,1315.9999999999839,-1479.0000000000082,224.00000000000375,170.99999999999227,403.99999999999324,,10032.999999999938
2019.12.17,1752.0000000000202,-273.9999999999965,-119.00000000000244,292.9999999999988,1945.9999999999811,-680.0000000000068,464.9999999999932,417.99999999999613,1361.0000000000011,1563.0000000000166,2400.0000000000023,1414.9999999999884,-1441.0000000000034,203.00000000000296,165.99999999999682,415.99999999999415,,9883.999999999984
2019.12.17,1621.0000000000057,-314.00000000001427,-171.00000000001003,249.99999999999466,1806.999999999981,-615.9999999999997,422.00000000000017,361.9999999999957,1299.0000000000057,1397.9999999999961,2282.9999999999905,1305.0000000000007,-1353.9999999999886,146.0000000000008,120.99999999999511,418.9999999999916,,8977.999999999942
2019.12.17,1649.0000000000116,-317.9999999999961,-262.00000000000665,195.9999999999962,1845.999999999992,-739.0000000000043,422.9999999999956,366.9999999999951,1331.0000000000043,1462.0000000000175,2413.9999999999827,1378.9999999999968,-1303.999999999994,114.99999999999488,76.99999999999818,391.9999999999924,,9027.999999999975
2019.12.17,1911.0000000000182,-313.00000000000773,-204.00000000000418,231.99999999999886,2251.9999999999873,-728.9999999999992,474.9999999999921,441.0000000000025,1492.0000000000045,1825.9999999999934,2747.999999999995,1756.9999999999864,-1310.9999999999955,137.00000000000045,131.00000000000023,400.9999999999958,,11245.999999999967
2019.12.17,1950.0000000000073,-287.9999999999994,-229.00000000001253,275.000000000003,2231.9999999999895,-629.0000000000049,474.9999999999921,435.9999999999919,1494.0000000000064,1849.000000000018,2824.9999999999886,1739.999999999986,-1358.999999999999,213.99999999999864,171.99999999999704,473.0000000000012,,11629.999999999964
2019.12.17,2053.000000000016,-292.00000000000335,-239.00000000001143,278.00000000000045,2271.999999999985,-569.0000000000026,456.9999999999963,424.9999999999976,1571.0000000000002,2002.0000000000095,3003.9999999999845,1919.000000000004,-1314.9999999999995,215.99999999999397,207.9999999999984,509.9999999999993,,12499.999999999967
2019.12.17,2017.000000000002,-283.000000000011,-246.00000000001288,239.99999999999577,2362.999999999982,-606.0000000000088,471.99999999999466,426.9999999999996,1541.9999999999989,2018.0000000000007,2957.999999999994,1922.0000000000016,-1289.9999999999911,212.99999999999386,173.00000000000182,459.99999999999375,,12379.999999999936
2019.12.17,2042.0000000000105,-272.00000000000557,-226.99999999999943,253.99999999999866,2383.000000000002,-606.0000000000088,490.999999999997,451.9999999999969,1558.0000000000039,2045.9999999999923,2949.999999999986,1960.9999999999905,-1288.0000000000002,243.99999999999977,206.99999999999363,434.9999999999965,,12629.999999999953
