date,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.08.17,-41.000000000002146,13.000000000018552,-57.99999999999139,-65.00000000000395,-46.999999999997044,-28.000000000005798,-204.9999999999983,-9.999999999998899,-3.9999999999906777,-82.00000000000429,-72.99999999998974,-34.99999999999659,-123.99999999999079,-82.99999999998863,-109.00000000000887,-103.9999999999992,-53.00000000000304,-45.000000000006146,,-1152.9999999999568
2015.08.17,-4.000000000004,23.00000000001745,-27.999999999994696,-63.00000000000195,-7.0000000000014495,4.999999999988347,-146.0000000000008,-26.999999999999247,-31.999999999982265,-52.0000000000298,91.00000000001884,-51.9999999999925,-4.999999999988347,-14.000000000002899,-70.00000000000739,-31.00000000000591,-56.0000000000005,-70.99999999999883,,-538.9999999999859
2015.08.17,-102.00000000000209,83.00000000001084,-0.999999999995449,-24.999999999997247,99.00000000000463,-6.000000000017103,-140.00000000000057,-58.000000000002494,-24.00000000000091,-14.000000000002899,137.00000000000932,-114.00000000000432,-48.99999999998794,-25.00000000000835,-84.00000000000318,-33.00000000000125,-48.99999999999905,-11.00000000000545,,-416.0000000000035
2015.08.17,-92.00000000000318,36.0000000000138,-29.000000000001247,-78.99999999999574,106.99999999999044,-1.0000000000065512,-165.99999999999682,-84.0000000000063,34.99999999999659,-59.00000000003125,98.0000000000203,-75.9999999999934,-78.99999999998464,-151.9999999999966,-129.0000000000049,-82.00000000000784,-90.99999999999665,-69.00000000000794,,-912.0000000000118
2015.08.17,-150.99999999999002,70.0000000000145,-7.9999999999968985,-95.00000000000064,109.00000000000354,-89.00000000000574,-179.00000000000205,-51.000000000001044,50.00000000001137,29.99999999997449,195.9999999999962,-164.0000000000157,-129.00000000000134,-278.00000000000045,-100.00000000000853,-48.00000000000182,-138.00000000000477,-123.00000000000644,,-1098.0000000000352
2015.08.17,-202.9999999999976,119.00000000000244,46.00000000000159,-63.99999999999739,144.99999999999514,-100.0000000000112,-192.00000000000728,-56.0000000000005,102.00000000000387,69.99999999997009,315.0000000000208,-169.00000000001114,-137.9999999999937,-265.99999999998846,-105.00000000000398,-24.00000000000091,-128.00000000000588,-141.99999999999767,,-790.0000000000218
2015.08.17,-205.99999999999508,202.00000000001327,60.00000000000449,2.999999999997449,218.00000000000708,-11.00000000000545,-141.9999999999959,-74.00000000000739,125.0,131.99999999997658,292.00000000000335,-115.0000000000091,-54.99999999998284,-96.99999999999153,-87.0000000000033,-43.99999999999693,-94.00000000000519,-49.99999999999449,,57.00000000001504
2015.08.17,-190.99999999998562,181.00000000000892,74.00000000000739,39.999999999995595,163.00000000000205,-69.00000000000794,-213.00000000000807,-26.999999999999247,147.00000000001978,170.00000000000347,402.0000000000135,-123.00000000001887,-55.99999999998939,22.0000000000109,-83.00000000001262,-7.000000000005002,-34.99999999999615,-14.000000000002899,,381.00000000003575
2015.08.17,-187.00000000000384,116.00000000000499,23.00000000000635,-78.99999999999574,273.9999999999965,-8.000000000008,-123.00000000000466,-101.00000000000664,170.00000000001592,125.99999999998168,296.9999999999917,-129.99999999999545,-119.99999999998678,-275.9999999999874,-114.00000000000432,-58.9999999999975,-146.99999999999713,-134.00000000001188,,-472.0000000000022
2015.08.17,-170.99999999998784,129.00000000000134,3.0000000000085514,-77.00000000000485,191.99999999999218,-24.000000000001798,-183.00000000000693,-77.00000000000485,152.00000000001523,87.99999999999919,193.00000000002092,-87.99999999999386,-85.99999999998609,-246.99999999999721,-124.00000000000944,-102.00000000000387,-150.00000000000568,-102.00000000000209,,-673.999999999967
2015.08.17,-200.99999999998454,163.00000000000205,14.000000000002899,2.999999999997449,207.00000000000162,-29.00000000001235,-159.00000000000603,-72.0000000000054,138.00000000000523,115.99999999996058,208.00000000003038,-126.00000000000477,-87.99999999999919,-89.00000000000574,-101.0000000000133,-85.99999999999852,-70.0000000000034,15.00000000000945,,-157.00000000002365
2015.08.17,-190.99999999998562,130.0000000000079,-46.999999999997044,-48.000000000003595,239.99999999999577,-15.00000000000945,-155.00000000000114,-96.00000000000719,171.0000000000207,96.99999999996933,58.0000000000247,-111.00000000001842,-112.99999999998533,-198.99999999999363,-128.0000000000001,-165.00000000000625,-114.00000000000298,34.000000000000696,,-651.9999999999916
2015.08.17,-234.00000000000088,109.00000000000354,-39.999999999995595,-53.00000000000304,306.00000000000625,-45.000000000006146,-143.00000000000068,-116.00000000000499,229.00000000001342,120.99999999999334,138.0000000000159,-159.9999999999966,-191.99999999999218,-285.00000000000193,-146.0000000000008,-159.9999999999966,-107.99999999999699,4.999999999988347,,-773.9999999999754
2015.08.17,-249.99999999999466,190.00000000000128,-39.999999999995595,-56.0000000000005,272.99999999998994,-45.000000000006146,-124.00000000000944,-73.00000000000084,140.00000000001478,184.9999999999685,71.00000000002105,-198.0000000000075,-123.99999999999079,-319.0000000000026,-71.00000000001216,-144.00000000000546,-167.00000000000603,0.0,,-752.0000000000363
2015.08.17,-276.9999999999939,260.0000000000158,-8.999999999992347,-39.00000000000014,259.0000000000092,-41.000000000002146,-79.9999999999983,-60.00000000000449,54.000000000002046,215.99999999999397,80.99999999999774,-242.00000000001864,-80.99999999999774,-309.99999999998806,-15.000000000000568,-100.99999999999909,-185.99999999999727,-17.000000000000348,,-587.9999999999743
2015.08.17,-245.99999999999068,213.00000000001873,-15.999999999993797,-56.99999999999594,246.99999999999721,-53.00000000001415,-115.0000000000091,-57.00000000000705,109.00000000000887,214.99999999998744,127.99999999999478,-206.99999999999363,-89.99999999999008,-309.0000000000037,-46.00000000000648,-108.00000000000409,-178.99999999999582,-35.00000000000725,,-606.0000000000048
2015.08.17,-149.9999999999835,203.00000000001984,-29.000000000001247,-94.00000000000519,258.0000000000027,-12.000000000012001,-162.9999999999967,-29.000000000001247,210.00000000000796,307.999999999975,208.99999999999253,-97.00000000000841,24.000000000001798,-259.9999999999936,-50.00000000001137,-117.999999999995,-228.00000000000597,-83.00000000001084,,-101.00000000002528
2015.08.17,-180.99999999998673,298.00000000002046,-17.999999999995797,-134.99999999999625,228.00000000000597,-38.0000000000047,-207.9999999999984,29.999999999996696,230.0000000000182,418.9999999999916,202.9999999999976,-94.99999999999886,89.00000000000574,-414.00000000000324,-8.000000000009777,-132.000000000005,-336.9999999999984,-164.99999999999292,,-233.99999999995387
