date,USDCAD,AUDUSD,NZDUSD,GBPJPY,GBPCAD,EURJPY,EURNZD,NZDCAD,empty,sum
2019.09.23,100.99999999999554,-80.00000000000229,-242.99999999999324,604.9999999999898,244.9999999999841,474.00000000000375,-853.0000000000149,-407.0000000000018,,-158.000000000039
2019.09.23,103.00000000000864,-20.0000000000089,-212.99999999999653,701.9999999999982,371.99999999999454,524.0000000000009,-856.9999999999967,-368.00000000000165,,242.99999999999847
2019.09.23,127.99999999999478,-8.000000000008,-239.0000000000003,688.999999999993,320.9999999999935,531.9999999999965,-944.0000000000115,-419.00000000000273,,59.99999999995532
2019.09.23,126.0000000000039,0.0,-239.99999999999577,616.9999999999902,273.9999999999965,540.0000000000063,-992.0000000000151,-415.0000000000098,,-90.00000000002399
2019.09.23,75.00000000000284,1.999999999990898,-229.99999999999687,653.9999999999964,360.9999999999891,522.0000000000056,-912.0000000000017,-371.00000000001023,,100.99999999997578
2019.09.23,51.000000000001044,-20.0000000000089,-263.99999999999756,665.9999999999968,444.9999999999843,489.0000000000043,-1005.9999999999958,-399.0000000000049,,-38.00000000002069
2019.09.23,11.00000000000545,-43.00000000000415,-309.99999999999915,657.0000000000107,428.9999999999905,513.0000000000052,-1100.000000000012,-438.00000000000506,,-281.00000000000847
2019.09.23,-18.999999999991246,-13.00000000000745,-301.9999999999912,623.9999999999952,398.9999999999938,486.99999999999477,-1036.999999999999,-409.0000000000038,,-270.00000000000904
2019.09.23,0.0,-54.00000000000959,-330.9999999999924,641.9999999999959,402.9999999999978,463.99999999999864,-1068.0000000000023,-459.0000000000094,,-403.0000000000212
2019.09.23,-45.000000000006146,-41.000000000002146,-309.99999999999915,662.0000000000061,416.9999999999785,525.0000000000057,-1036.999999999999,-401.00000000000693,,-230.00000000002308
2019.09.23,-24.999999999986144,-40.00000000000669,-287.9999999999994,612.9999999999995,422.9999999999956,504.0000000000049,-1043.0000000000161,-384.00000000000654,,-240.00000000001495
2019.09.23,12.000000000012001,-46.00000000000159,-287.9999999999994,586.9999999999891,471.9999999999835,433.00000000000693,-1122.0000000000007,-409.0000000000038,,-361.00000000001404
2019.09.24,-17.000000000000348,-56.0000000000005,-283.99999999999534,573.0000000000075,482.999999999989,429.00000000000205,-1083.0000000000118,-397.0000000000029,,-352.00000000001245
2019.09.24,0.0,-82.00000000000429,-322.00000000000006,606.9999999999993,465.99999999998863,432.00000000000216,-1153.000000000004,-451.0000000000014,,-503.0000000000196
2019.09.24,-48.000000000003595,-76.0000000000094,-318.99999999999153,545.9999999999923,426.9999999999996,430.0000000000068,-1078.0000000000011,-409.99999999999926,,-528.0000000000064
2019.09.24,-39.999999999995595,-49.00000000001015,-301.9999999999912,581.9999999999936,421.99999999998903,454.9999999999983,-1049.9999999999955,-394.00000000000546,,-376.0000000000168
2019.09.24,-14.999999999987246,-41.000000000002146,-314.99999999999864,520.0000000000102,442.9999999999934,397.00000000000557,-1110.9999999999952,-426.00000000000415,,-547.9999999999782
2019.09.24,2.999999999997449,-45.000000000006146,-329.999999999997,486.99999999999477,412.9999999999967,356.9999999999993,-1134.999999999997,-459.0000000000094,,-709.0000000000214
2019.09.24,-75.00000000000284,-88.00000000001029,-340.9999999999913,424.0000000000066,465.99999999998863,340.0000000000034,-1158.9999999999989,-419.00000000000273,,-852.0000000000074
2019.09.24,-12.999999999996348,-52.000000000007596,-298.9999999999937,383.99999999998613,383.99999999998437,329.00000000000773,-1085.0000000000027,-404.99999999999983,,-757.0000000000218
2019.09.24,9.000000000014552,-10.000000000010001,-265.99999999999955,447.00000000000273,439.99999999999596,352.00000000000387,-1029.0000000000132,-376.00000000000966,,-433.00000000001535
2019.09.24,32.999999999994145,29.999999999996696,-248.99999999999923,508.0000000000098,369.99999999998147,451.0000000000076,-1011.0000000000064,-365.99999999999966,,-234.00000000001558
2019.09.24,-4.000000000004,-33.000000000005244,-329.00000000000153,479.99999999998977,376.9999999999829,408.00000000000125,-1165.000000000016,-447.0000000000085,,-713.0000000000613
2019.09.24,11.00000000000545,-41.000000000002146,-300.99999999999574,550.9999999999877,385.99999999999744,454.9999999999983,-1087.0000000000157,-425.0000000000087,,-451.0000000000335
2019.09.24,12.000000000012001,-29.000000000001247,-305.99999999999517,616.0000000000139,468.9999999999861,474.00000000000375,-1126.0000000000048,-426.9999999999996,,-316.9999999999853
2019.09.24,4.000000000004,-42.0000000000087,-334.9999999999964,645.0000000000102,515.9999999999832,474.00000000000375,-1212.000000000013,-460.00000000000483,,-410.0000000000219
2019.09.24,2.999999999997449,-55.000000000005045,-344.99999999999534,633.0000000000098,491.99999999998136,477.99999999999443,-1238.0000000000057,-476.0000000000098,,-508.00000000003274
2019.09.24,-1.999999999990898,-65.99999999999939,-345.99999999999073,526.9999999999868,488.9999999999839,387.00000000000045,-1231.0000000000043,-474.00000000000773,,-716.0000000000218
2019.09.24,-41.000000000002146,-126.99999999999933,-369.99999999999255,431.99999999998795,451.99999999998573,376.0000000000048,-1317.0000000000125,-479.0000000000072,,-1074.0000000000355
2019.09.24,-32.999999999994145,-113.00000000000753,-383.0,550.0000000000114,507.9999999999973,415.9999999999968,-1341.0000000000143,-504.9999999999999,,-901.0000000000103
2019.09.24,9.999999999998899,-55.000000000005045,-337.99999999999386,540.9999999999968,371.99999999999454,501.0000000000048,-1259.9999999999945,-471.0000000000103,,-700.0000000000086
2019.09.24,0.0,-53.00000000000304,-317.0000000000006,485.00000000001364,364.9999999999931,427.99999999999727,-1144.0000000000116,-438.00000000000506,,-674.0000000000161
2019.09.24,-11.999999999989797,-82.99999999999974,-306.9999999999906,502.9999999999859,395.99999999999636,433.00000000000693,-1117.9999999999968,-417.0000000000007,,-604.9999999999884
2019.09.24,11.00000000000545,-114.00000000000298,-329.00000000000153,631.0000000000002,515.9999999999832,448.0000000000075,-1256.0000000000127,-464.00000000000887,,-557.0000000000298
2019.09.24,-99.00000000000463,-104.99999999999955,-293.99999999999426,514.00000000001,653.999999999999,329.9999999999983,-1072.0000000000064,-345.0000000000064,,-417.0000000000039
2019.09.24,-117.99999999999588,-110.00000000001009,-288.9999999999948,489.0000000000043,626.9999999999998,316.0000000000025,-1019.0000000000143,-328.0000000000061,,-432.0000000000146
2019.09.24,-83.9999999999952,-143.00000000000423,-353.99999999999875,146.99999999999136,298.9999999999826,197.00000000000273,-1171.000000000011,-433.0000000000056,,-1542.000000000038
2019.09.24,-83.9999999999952,-155.00000000000514,-375.9999999999986,102.00000000000387,267.99999999997937,153.0000000000058,-1182.0000000000164,-464.00000000000887,,-1738.000000000035
2019.09.24,-55.99999999998939,-271.0000000000101,-357.99999999999164,177.99999999999727,234.99999999998522,290.00000000000625,-1246.0000000000139,-457.0000000000074,,-1685.0000000000236
2019.09.24,-38.0000000000047,-202.0000000000022,-339.99999999999585,253.99999999999068,309.99999999998806,322.00000000000273,-1246.9999999999982,-441.0000000000025,,-1382.0000000000218
2019.09.24,-95.00000000000064,-235.00000000000742,-361.9999999999957,12.000000000000455,103.99999999999298,230.00000000000398,-1185.0000000000139,-437.0000000000096,,-1968.0000000000298
2019.09.24,-76.99999999999375,-258.0000000000027,-451.0000000000014,-60.000000000002274,-21.00000000000435,180.00000000000682,-1351.0000000000132,-570.0000000000039,,-2608.0000000000146
2019.09.24,-65.99999999998829,-269.00000000000813,-512.9999999999968,-79.00000000000773,-62.000000000006494,177.99999999999727,-1520.9999999999945,-657.0000000000076,,-2989.0000000000123
2019.09.24,-143.99999999998857,-278.00000000000045,-554.9999999999944,-110.00000000001364,-65.00000000000395,168.00000000000637,-1551.0000000000134,-667.0000000000065,,-3202.0000000000146
2019.09.24,-116.00000000000499,-270.0000000000036,-585.9999999999976,-116.00000000001387,-56.000000000011596,189.99999999999773,-1712.0000000000025,-725.000000000009,,-3391.0000000000455
2019.09.24,-32.999999999994145,-279.00000000000705,-569.9999999999927,-180.00000000000682,-288.0000000000216,265.00000000000057,-1758.000000000015,-754.0000000000102,,-3597.0000000000473
2019.09.24,-58.000000000002494,-277.000000000005,-606.9999999999909,104.99999999998977,-205.00000000001074,396.0000000000008,-1720.0000000000105,-789.0000000000064,,-3155.0000000000355
2019.09.24,-12.999999999996348,-242.00000000000887,-592.9999999999991,223.99999999998954,-170.00000000000347,510.9999999999957,-1784.0000000000077,-796.0000000000078,,-2863.0000000000377
2019.09.24,-110.99999999999443,-245.0000000000063,-587.9999999999997,413.99999999998727,137.9999999999937,503.0000000000001,-1717.000000000013,-729.0000000000018,,-2335.000000000034
2019.09.24,-82.99999999998863,-230.000000000008,-513.9999999999923,383.99999999998613,-28.000000000005798,605.000000000004,-1554.000000000011,-647.0000000000086,,-2067.000000000024
2019.09.24,-48.99999999998794,-243.00000000000432,-556.0000000000009,467.00000000001296,-169.00000000001913,725.9999999999991,-1645.0000000000075,-725.000000000009,,-2194.000000000017
2019.09.24,-178.99999999999582,-310.0000000000103,-654.9999999999944,538.9999999999873,-80.00000000001339,700.0000000000028,-1700.999999999997,-774.000000000008,,-2460.000000000029
2019.09.24,-178.99999999999582,-314.0000000000032,-627.9999999999952,604.0000000000134,-72.0000000000054,704.9999999999983,-1563.0000000000032,-737.0000000000099,,-2184.000000000001
2019.09.24,-157.99999999999147,-287.0000000000039,-619.9999999999983,618.9999999999998,24.999999999986144,685.0000000000023,-1622.0000000000123,-739.0000000000008,,-2097.0000000000186
2019.09.24,-143.00000000000423,-249.00000000001032,-553.999999999999,397.99999999999613,103.99999999999298,578.000000000003,-1671.0000000000002,-662.000000000007,,-2199.000000000029
2019.09.24,-251.00000000000122,-309.0000000000037,-661.9999999999959,510.9999999999957,-89.00000000000574,709.9999999999937,-1679.0000000000082,-737.0000000000099,,-2506.0000000000355
2019.09.24,-201.99999999999108,-277.000000000005,-634.9999999999967,558.9999999999975,-101.00000000001774,715.999999999994,-1590.0000000000025,-730.0000000000084,,-2260.00000000003
2019.09.24,-211.99999999998997,-301.0000000000068,-653.999999999999,502.9999999999859,-170.00000000000347,733.9999999999947,-1649.999999999996,-752.0000000000082,,-2502.0000000000227
2019.09.24,-170.00000000000347,-298.0000000000094,-626.9999999999998,532.0000000000107,-138.0000000000159,677.9999999999973,-1550.0000000000068,-742.0000000000093,,-2315.000000000037
2019.09.24,-202.9999999999976,-316.0000000000052,-609.9999999999994,524.0000000000009,-51.000000000001044,692.9999999999978,-1496.0000000000084,-718.0000000000075,,-2177.0000000000205
2019.09.25,-218.00000000000708,-302.0000000000023,-601.9999999999915,568.000000000012,-71.00000000002105,704.0000000000077,-1627.0000000000007,-686.0000000000089,,-2234.000000000012
2019.09.25,-235.00000000000742,-296.0000000000074,-563.9999999999978,502.00000000000955,-71.00000000002105,638.0000000000052,-1427.0000000000005,-621.0000000000049,,-2074.0000000000246
2019.09.25,-209.9999999999991,-299.00000000000483,-581.9999999999936,473.0000000000132,-105.00000000002174,643.0000000000007,-1449.0000000000114,-656.000000000001,,-2185.0000000000177
2019.09.25,-215.99999999999397,-321.0000000000046,-605.9999999999955,457.9999999999984,-99.00000000000463,623.9999999999952,-1505.0000000000007,-685.0000000000023,,-2350.000000000008
2019.09.25,-207.00000000000162,-313.00000000000773,-571.9999999999948,461.9999999999891,-52.000000000007596,626.0000000000048,-1459.0000000000102,-641.0000000000027,,-2156.000000000031
2019.09.25,-204.00000000000418,-285.00000000000193,-525.9999999999932,463.99999999999864,-14.000000000002899,620.0000000000045,-1360.0000000000057,-584.0000000000067,,-1889.0000000000114
2019.09.25,-153.9999999999875,-239.0000000000003,-525.9999999999932,566.0000000000025,30.999999999981043,650.0000000000057,-1392.9999999999998,-615.00000000001,,-1680.0000000000016
2019.09.25,-99.00000000000463,-240.00000000000688,-551.9999999999969,647.9999999999961,-73.00000000001194,796.0000000000065,-1534.9999999999975,-687.0000000000043,,-1742.0000000000196
2019.09.25,-80.99999999999774,-207.00000000000162,-535.999999999992,521.9999999999914,-137.00000000000932,692.0000000000073,-1462.0000000000077,-678.0000000000008,,-1887.0000000000105
2019.09.25,-39.999999999995595,-163.00000000000205,-419.9999999999982,520.9999999999866,-26.0000000000149,653.0000000000058,-1388.999999999996,-537.0000000000097,,-1401.0000000000239
2019.09.25,-65.99999999998829,-265.0000000000041,-769.999999999993,504.99999999999545,21.999999999988695,609.9999999999994,-2191.0000000000095,-999.0000000000055,,-3154.000000000017
2019.09.25,-76.99999999999375,-267.00000000000614,-806.999999999991,378.9999999999907,-11.00000000000545,551.0000000000019,-2313.0000000000095,-1039.0000000000011,,-3584.0000000000146
2019.09.25,-53.999999999998494,-189.00000000000583,-729.9999999999973,497.99999999999045,36.999999999998145,611.9999999999948,-2119.000000000004,-948.9999999999999,,-2894.0000000000223
2019.09.25,-76.99999999999375,-164.00000000000858,-654.9999999999944,481.9999999999993,78.99999999998464,570.999999999998,-1900.0000000000127,-837.00000000001,,-2501.0000000000377
2019.09.25,-48.99999999998794,-145.00000000000622,-666.9999999999953,485.99999999999,71.99999999998319,582.9999999999984,-1961.999999999997,-869.0000000000086,,-2551.0000000000236
2019.09.25,-19.999999999997797,-145.00000000000622,-605.9999999999955,441.0000000000025,19.999999999997797,599.9999999999943,-1869.0000000000095,-808.0000000000088,,-2387.000000000023
2019.09.25,-1.999999999990898,-170.00000000000347,-639.0000000000007,475.9999999999991,2.999999999997449,596.0000000000036,-1916.0000000000066,-865.0000000000047,,-2517.000000000006
2019.09.25,-8.999999999992347,-125.00000000000844,-600.999999999996,472.0000000000084,15.999999999993797,602.0000000000039,-1827.000000000001,-808.0000000000088,,-2280.0000000000005
2019.09.25,25.00000000000835,-106.00000000000608,-612.9999999999969,459.0000000000032,-41.000000000002146,612.9999999999995,-1873.0000000000136,-847.0000000000089,,-2383.0000000000164
2019.09.25,8.000000000008,-112.000000000001,-608.9999999999928,288.99999999998727,-183.00000000002203,528.0000000000058,-1787.0000000000052,-834.0000000000014,,-2700.0000000000214
2019.09.25,24.000000000001798,-117.00000000000044,-605.9999999999955,681.0000000000116,199.99999999997797,665.9999999999968,-1897.0000000000152,-838.0000000000055,,-1887.0000000000284
2019.09.25,32.999999999994145,-106.00000000000608,-631.9999999999992,800.0000000000114,290.9999999999968,659.9999999999966,-1907.0000000000143,-876.0000000000101,,-1737.000000000031
2019.09.25,-24.999999999986144,-115.00000000000954,-646.9999999999976,681.0000000000116,311.99999999997897,567.0000000000073,-1900.999999999997,-857.0000000000077,,-1985.0000000000002
2019.09.25,-1.999999999990898,-97.00000000000264,-586.9999999999931,828.000000000003,408.9999999999927,582.0000000000078,-1717.000000000013,-794.0000000000058,,-1378.0000000000018
2019.09.25,-68.00000000000139,-115.00000000000954,-592.9999999999991,837.9999999999939,485.99999999998647,578.000000000003,-1706.0000000000075,-760.0000000000051,,-1340.0000000000396
2019.09.25,-85.99999999998609,-93.00000000000975,-578.0000000000007,754.9999999999955,452.99999999999227,605.000000000004,-1744.9999999999966,-728.0000000000064,,-1417.000000000008
2019.09.25,-53.999999999998494,-64.0000000000085,-534.9999999999966,865.0000000000091,530.9999999999926,653.0000000000058,-1689.0000000000073,-693.0000000000102,,-986.0000000000136
2019.09.25,19.00000000001345,-59.000000000009045,-520.9999999999936,1032.0000000000107,640.9999999999804,664.0000000000015,-1655.0000000000064,-720.0000000000095,,-599.0000000000127
2019.09.25,56.99999999999594,-18.0000000000069,-434.000000000001,1162.0000000000061,782.9999999999782,656.0000000000059,-1436.9999999999993,-628.0000000000064,,140.9999999999725
2019.09.25,90.00000000001229,30.999999999992145,-387.99999999999943,1278.9999999999964,994.9999999999903,718.0000000000035,-1514.9999999999998,-589.0000000000061,,620.9999999999895
2019.09.25,174.00000000000747,58.99999999999794,-325.99999999999295,1217.9999999999893,923.9999999999915,617.999999999995,-1309.0000000000045,-560.0000000000049,,797.9999999999787
2019.09.25,66.00000000001049,60.99999999999994,-285.9999999999974,1128.9999999999907,992.9999999999994,537.0000000000061,-1131.0000000000152,-438.00000000000506,,930.9999999999889
2019.09.25,134.99999999999625,178.99999999999582,-226.99999999999943,1164.999999999992,935.9999999999812,546.0000000000065,-963.0000000000027,-404.0000000000044,,1366.9999999999652
2019.09.25,110.99999999999443,203.99999999999307,-207.00000000000162,1080.9999999999889,937.9999999999944,504.0000000000049,-926.0000000000045,-367.0000000000062,,1337.9999999999634
2019.09.25,256.00000000001177,278.00000000000045,-149.99999999999457,1182.9999999999927,985.999999999998,615.9999999999997,-1035.0000000000082,-375.0000000000031,,1758.9999999999964
2019.09.25,146.00000000000168,164.99999999999292,-170.99999999999892,926.9999999999925,956.9999999999857,599.0000000000038,-1229.9999999999977,-339.0000000000004,,1053.9999999999795
2019.09.25,143.00000000000423,173.9999999999964,-136.99999999999824,1003.9999999999907,1036.999999999999,683.9999999999975,-1249.0000000000111,-292.00000000000335,,1363.9999999999754
2019.09.25,177.00000000000495,194.99999999998963,-110.99999999999443,1018.0000000000007,1140.999999999992,637.0000000000005,-1236.0000000000148,-277.000000000005,,1543.9999999999734
2019.09.25,127.99999999999478,222.99999999999542,-65.99999999999939,1038.9999999999873,1273.9999999999973,653.0000000000058,-1188.9999999999957,-185.00000000000182,,1876.9999999999836
2019.09.25,66.00000000001049,197.99999999999818,-93.99999999999409,1072.0000000000027,1364.999999999994,680.0000000000068,-1280.0000000000146,-184.00000000000637,,1822.9999999999973
2019.09.25,53.00000000001415,182.99999999999983,-104.99999999999955,1100.999999999999,1353.9999999999886,689.0000000000072,-1251.000000000002,-189.00000000000583,,1835.0000000000016
2019.09.25,-4.999999999988347,153.99999999999858,-137.9999999999937,1067.0000000000073,1400.9999999999857,670.0000000000017,-1341.0000000000143,-199.00000000000472,,1608.9999999999923
2019.09.25,-38.99999999998904,123.99999999999079,-152.99999999999204,1092.9999999999893,1462.999999999992,689.9999999999977,-1398.0000000000105,-196.00000000000728,,1583.999999999971
2019.09.25,-43.999999999999595,142.99999999999312,-91.99999999999208,1128.9999999999907,1589.9999999999802,686.9999999999976,-1310.0000000000111,-113.00000000000753,,1989.9999999999516
2019.09.25,-8.999999999992347,162.99999999999093,-108.99999999999244,1043.0000000000064,1418.9999999999925,656.0000000000059,-1255.0000000000061,-153.00000000000313,,1755.0000000000016
2019.09.25,26.999999999999247,166.99999999999494,-108.99999999999244,1096.0000000000036,1424.9999999999875,673.0000000000018,-1272.0000000000064,-181.00000000000892,,1825.9999999999793
2019.09.25,53.00000000001415,185.99999999999727,-79.99999999999119,1088.9999999999986,1392.9999999999998,691.0000000000025,-1229.0000000000134,-153.00000000000313,,1950.000000000004
2019.09.25,55.000000000005045,183.99999999999528,-81.9999999999932,1215.0000000000034,1428.9999999999914,730.9999999999945,-1270.0000000000155,-138.00000000000477,,2123.9999999999764
2019.09.26,53.00000000001415,178.00000000000037,-76.99999999999375,1144.0000000000055,1414.9999999999884,760.9999999999957,-1288.0000000000002,-155.00000000000514,,2031.0000000000048
2019.09.26,2.0000000000131024,184.99999999999073,-75.9999999999983,1195.999999999998,1480.999999999999,754.0000000000049,-1293.000000000011,-123.00000000000644,,2125.9999999999905
2019.09.26,12.000000000012001,150.99999999999002,-100.99999999999554,1110.99999999999,1418.9999999999925,709.0000000000032,-1266.0000000000116,-155.00000000000514,,1879.9999999999754
2019.09.26,8.000000000008,147.99999999999258,-112.99999999999643,1110.0000000000136,1426.9999999999782,671.999999999997,-1248.0000000000045,-167.00000000000603,,1836.9999999999823
2019.09.26,-2.999999999997449,143.9999999999997,-129.9999999999968,1158.9999999999918,1404.9999999999895,715.999999999994,-1261.000000000001,-187.00000000000384,,1842.9999999999761
2019.09.26,-19.999999999997797,146.99999999999713,-97.9999999999981,1151.9999999999868,1434.9999999999864,698.9999999999981,-1166.0000000000005,-129.00000000000134,,2019.999999999971
2019.09.26,-38.0000000000047,132.99999999999423,-90.0000000000012,1243.9999999999998,1465.9999999999895,760.9999999999957,-1122.0000000000007,-109.00000000000354,,2244.999999999969
2019.09.26,-2.999999999997449,188.9999999999947,-105.99999999999498,1126.0000000000048,1394.9999999999907,680.9999999999974,-1185.9999999999982,-154.0000000000097,,1941.999999999987
2019.09.26,-48.000000000003595,174.99999999999181,-136.99999999999824,1131.0000000000002,1429.999999999998,668.0000000000064,-1222.000000000012,-168.00000000000148,,1828.999999999981
2019.09.26,-34.000000000000696,186.99999999999272,-163.99999999999747,1122.9999999999905,1425.9999999999939,647.9999999999961,-1288.0000000000002,-209.00000000000364,,1688.9999999999716
2019.09.26,-58.000000000002494,133.99999999998968,-301.9999999999912,997.0000000000141,1231.9999999999886,664.0000000000015,-1608.0000000000093,-376.00000000000966,,682.999999999981
2019.09.26,-38.0000000000047,144.99999999999514,-270.99999999999903,1036.0000000000014,1246.9999999999982,653.0000000000058,-1516.0000000000061,-348.00000000000387,,907.9999999999868
2019.09.26,-62.000000000006494,104.99999999999955,-412.9999999999967,991.0000000000139,1219.9999999999989,603.9999999999992,-1834.0000000000023,-526.9999999999997,,84.00000000000625
2019.09.26,-68.99999999998573,106.99999999999044,-425.99999999999307,1018.0000000000007,1271.0,621.9999999999999,-1903.9999999999945,-534.0000000000011,,85.0000000000166
2019.09.26,-106.99999999999044,73.99999999999629,-446.9999999999974,1038.000000000011,1328.9999999999802,626.0000000000048,-1949.0000000000007,-538.0000000000051,,25.99999999999875
2019.09.26,-153.9999999999875,52.99999999999194,-449.9999999999948,1038.9999999999873,1422.9999999999966,606.9999999999993,-1963.0000000000036,-515.0000000000099,,39.999999999979195
2019.09.26,-82.99999999998863,158.99999999999804,-357.99999999999164,1141.999999999996,1447.9999999999827,662.0000000000061,-1768.000000000014,-436.00000000000307,,765.9999999999856
