date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2016.12.19,76.99999999999375,-50.0000000000167,-27.000000000001023,62.99999999999084,56.99999999999594,40.0000000000178,-147.99999999999613,49.99999999999449,-127.99999999999478,-42.00000000000159,144.0000000000108,88.99999999999864,-242.00000000000887,-56.000000000011596,-109.99999999999943,-75.9999999999934,66.99999999999484,,-292.00000000002643
2016.12.19,93.00000000000975,-87.00000000001484,-75.00000000000284,-18.0000000000069,17.999999999995797,96.00000000000719,-191.0000000000025,142.99999999999312,-107.99999999999699,-46.999999999997044,55.000000000005045,73.99999999999807,-154.0000000000097,-24.00000000000091,-83.99999999998897,-39.00000000000148,36.999999999998145,,-311.00000000001506
2016.12.19,60.99999999999994,-115.00000000002063,-135.00000000000512,-32.999999999994145,-89.00000000000574,175.99999999999838,-186.9999999999976,129.00000000000134,-87.99999999999919,10.99999999999568,184.00000000000637,58.9999999999975,-209.9999999999991,-38.000000000010914,7.000000000005002,-72.00000000000273,29.000000000001247,,-311.0000000000297
2016.12.19,65.00000000000395,-88.0000000000214,-135.00000000000512,76.99999999999375,-83.9999999999952,138.0000000000159,-189.00000000000716,81.9999999999932,-93.99999999999409,-46.999999999997044,264.0000000000198,22.00000000000557,-243.00000000001543,-111.0000000000042,-9.999999999990905,-132.99999999999557,16.0000000000049,,-469.9999999999891
2016.12.19,-7.0000000000014495,-193.00000000002092,-233.0000000000041,21.999999999988695,-87.00000000000374,101.00000000001774,-195.0000000000074,148.99999999999915,-143.00000000000423,-106.99999999999932,267.0000000000172,37.9999999999967,-168.99999999999693,-150.00000000000568,-75.9999999999934,-63.99999999999295,-107.99999999999699,,-955.0000000000077
2016.12.19,8.000000000008,-175.00000000001404,-289.0000000000015,36.999999999998145,-111.00000000000554,35.00000000000725,-268.0000000000007,146.99999999999713,-185.99999999999727,-272.99999999999613,174.00000000000747,-37.9999999999967,-172.0000000000166,-200.00000000000284,-91.99999999999875,-115.99999999999966,-99.00000000000463,,-1618.000000000016
2016.12.19,-63.99999999999739,-238.0000000000049,-381.0000000000002,-96.00000000000719,-256.0000000000007,31.000000000003247,-277.000000000001,234.00000000000088,-180.0000000000024,-288.99999999998727,116.00000000000499,-60.99999999999284,29.999999999996696,-179.00000000000205,14.000000000010004,-21.000000000000796,-187.9999999999993,,-1804.9999999999802
2016.12.19,-76.0000000000094,-225.00000000000853,-396.0000000000008,-100.0000000000112,-261.0000000000001,17.000000000000348,-281.9999999999965,229.99999999999687,-170.00000000000347,-310.0000000000023,111.00000000001664,-93.99999999999409,45.99999999999049,-188.0000000000024,11.00000000000989,-31.999999999996476,-185.99999999999727,,-1905.0000000000077
2016.12.19,-66.00000000001049,-214.00000000000307,-436.00000000000705,-53.00000000001415,-226.00000000000398,-14.000000000002899,-329.00000000000773,234.00000000000088,-192.99999999999872,-408.9999999999918,116.00000000000499,-144.99999999999602,56.99999999999594,-249.00000000000944,-60.000000000002274,-60.000000000002274,-216.0000000000051,,-2263.000000000053
2016.12.19,-35.999999999991594,-200.00000000000017,-361.0000000000042,41.99999999998649,-148.0000000000037,-78.00000000000028,-283.00000000000125,239.99999999999577,-241.99999999999778,-430.0000000000068,103.00000000000864,-81.99999999999363,51.000000000001044,-255.00000000000966,-97.99999999999898,-25.000000000005684,-266.999999999995,,-2069.0000000000164
2016.12.19,-14.000000000002899,-175.00000000001404,-298.0000000000018,43.999999999999595,-148.99999999999915,-62.99999999999084,-251.99999999999534,280.00000000000244,-231.0000000000034,-361.99999999999477,90.00000000001229,-42.999999999992156,129.99999999998568,-209.00000000000318,-49.99999999999716,49.000000000006594,-295.99999999999625,,-1548.999999999984
2016.12.19,-28.999999999990145,-204.00000000000418,-372.0000000000141,41.000000000002146,-170.00000000000347,-62.99999999999084,-308.00000000000693,207.00000000000162,-248.00000000000378,-435.0000000000023,116.00000000000499,-90.99999999999397,-35.00000000000725,-261.0000000000099,-79.9999999999983,-75.00000000000284,-217.0000000000005,,-2224.0000000000196
2016.12.19,-55.000000000005045,-195.00000000001182,-575.0000000000028,52.99999999999194,-119.00000000000244,-212.99999999999653,-477.00000000000387,175.99999999999838,-314.99999999999864,-825.9999999999934,-28.999999999990145,-313.99999999999295,-66.00000000001049,-423.0000000000018,-289.99999999999204,-230.99999999999454,-202.9999999999976,,-4102.000000000004
2016.12.19,-66.00000000001049,-235.00000000000742,-649.0000000000009,53.999999999998494,-111.00000000000554,-124.99999999999733,-536.0000000000014,173.00000000000094,-275.99999999999847,-799.0000000000066,106.00000000000608,-341.99999999999875,-104.99999999999955,-480.000000000004,-350.9999999999991,-278.99999999999636,-214.00000000000307,,-4235.000000000024
2016.12.19,-66.00000000001049,-221.00000000000452,-673.0000000000018,63.99999999999739,-117.00000000000044,-123.99999999999079,-558.9999999999975,143.9999999999997,-268.0000000000016,-830.9999999999889,120.00000000000898,-387.00000000000045,-151.9999999999966,-502.00000000000955,-362.99999999999955,-326.9999999999982,-182.99999999999983,,-4444.9999999999945
2016.12.19,-110.99999999999443,-283.000000000011,-735.0000000000136,59.99999999999339,-92.00000000000318,-120.99999999999334,-567.9999999999978,95.00000000000064,-275.99999999999847,-841.0000000000082,190.00000000000128,-379.99999999999545,-266.0000000000107,-544.0000000000111,-436.9999999999976,-391.00000000000534,-156.00000000000057,,-4856.0000000000455
2016.12.19,-83.9999999999952,-210.0000000000213,-632.000000000005,73.99999999999629,-134.0000000000008,-100.99999999999554,-498.9999999999952,166.99999999999494,-226.99999999999943,-728.0000000000086,189.00000000001694,-355.99999999999454,-49.00000000001015,-478.00000000000864,-314.9999999999977,-260.0000000000051,-233.00000000000543,,-3876.0000000000346
2016.12.19,-188.9999999999947,-382.0000000000157,-806.0000000000116,4.999999999988347,-168.99999999999693,-168.99999999999693,-552.0000000000067,139.99999999999568,-324.00000000000205,-876.0000000000048,180.0000000000024,-337.0000000000033,-212.00000000001216,-560.0000000000023,-396.99999999999136,-331.00000000000307,-239.99999999999577,,-5219.000000000049
2016.12.19,-89.00000000000574,-273.0000000000121,-720.0000000000131,51.000000000001044,-131.00000000000333,-72.99999999998974,-578.000000000003,129.9999999999968,-256.0000000000007,-796.999999999997,209.00000000001472,-375.0,-209.9999999999991,-531.0000000000059,-381.9999999999908,-355.99999999999454,-177.00000000000495,,-4558.000000000007
2016.12.19,-96.00000000000719,-276.00000000000955,-598.0000000000132,53.999999999998494,-158.99999999999804,-90.99999999999665,-451.9999999999982,148.0000000000037,-265.0000000000041,-651.0000000000105,199.00000000001583,-242.999999999995,-168.99999999999693,-438.0000000000024,-257.99999999999557,-248.00000000000466,-205.99999999999508,,-3749.000000000008
2016.12.19,-66.00000000001049,-215.00000000000963,-578.000000000003,112.000000000001,-131.99999999999878,-25.999999999992696,-466.99999999999875,122.99999999999534,-200.99999999999562,-604.9999999999898,300.00000000001137,-292.0000000000016,-178.00000000001148,-462.0000000000033,-274.9999999999915,-287.9999999999967,-187.00000000000384,,-3436.999999999999
