date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2016.12.19,-42.0000000000087,-203.00000000001984,-381.0000000000002,28.000000000005798,-168.00000000000148,-81.9999999999821,-305.0000000000068,212.00000000000108,-241.00000000000233,-442.0000000000073,72.0000000000054,-116.99999999999022,8.999999999992347,-274.0000000000009,-149.0000000000009,-66.99999999999307,-304.9999999999997,,-2455.000000000009
2016.12.19,-49.00000000001015,-219.00000000001364,-392.0000000000101,21.999999999988695,-178.99999999999582,-98.99999999998244,-343.9999999999941,203.99999999999307,-261.99999999999557,-474.9999999999943,71.00000000002105,-140.00000000000057,-39.999999999995595,-288.0000000000109,-137.00000000000045,-96.9999999999942,-304.00000000000426,,-2727.9999999999986
2016.12.19,-73.99999999999629,-232.00000000000998,-698.0000000000075,11.999999999989797,-200.00000000000017,-218.99999999999142,-591.0000000000082,161.99999999999548,-322.9999999999955,-936.000000000007,-47.99999999998139,-415.9999999999968,-90.99999999999665,-496.9999999999999,-314.9999999999977,-272.99999999999613,-268.99999999999704,,-5007.999999999997
2016.12.19,-69.00000000000794,-241.00000000000233,-649.0000000000009,51.99999999998539,-126.0000000000039,-217.99999999998488,-540.9999999999968,168.99999999999693,-326.0000000000041,-844.9999999999989,-36.999999999998145,-344.99999999999886,-116.00000000000499,-483.0000000000041,-358.99999999999466,-283.00000000000125,-226.00000000000398,,-4643.000000000023
2016.12.19,-87.99999999999919,-259.0000000000092,-776.0000000000105,22.999999999995246,-126.99999999999933,-132.99999999998312,-638.9999999999958,137.9999999999937,-287.0000000000039,-936.000000000007,90.00000000001229,-456.00000000000307,-158.99999999999804,-559.0000000000117,-427.99999999999727,-340.999999999994,-227.99999999999488,,-5165.0000000000055
2016.12.19,-110.99999999999443,-283.000000000011,-736.0000000000042,51.99999999998539,-139.99999999999568,-121.99999999999989,-572.0000000000027,92.00000000000318,-275.99999999999847,-841.0000000000082,113.00000000000753,-390.99999999999113,-277.00000000001614,-549.0000000000066,-436.9999999999976,-391.9999999999959,-185.99999999999727,,-5056.000000000023
2016.12.19,-129.00000000000134,-304.00000000001535,-750.0,49.99999999999449,-141.00000000000225,-141.99999999999767,-576.0000000000076,85.99999999999719,-297.00000000000284,-856.9999999999993,145.00000000001734,-393.0000000000007,-294.0000000000165,-552.0000000000067,-444.9999999999932,-394.999999999996,-236.00000000000287,,-5230.000000000034
2016.12.19,-208.99999999999253,-417.0000000000007,-843.0000000000035,-18.0000000000069,-195.00000000000074,-207.00000000000162,-605.000000000004,93.99999999999409,-361.9999999999957,-930.0000000000068,148.00000000001478,-414.99999999999204,-320.00000000000915,-590.0000000000034,-421.99999999999704,-400.0000000000057,-256.0000000000007,,-5947.000000000012
2016.12.19,-202.9999999999976,-389.0000000000171,-961.0000000000127,-25.00000000000835,-197.99999999999818,-217.0000000000005,-739.9999999999949,107.00000000000153,-334.9999999999964,-1122.9999999999905,74.0000000000185,-564.9999999999977,-262.00000000000665,-670.0000000000017,-509.00000000000034,-445.99999999999795,-248.00000000000378,,-6710.000000000005
2016.12.19,-164.00000000000858,-377.0000000000051,-760.0000000000051,48.99999999998794,-183.99999999999528,-200.99999999998454,-617.0000000000044,85.99999999999719,-361.0000000000002,-855.9999999999945,145.00000000001734,-405.9999999999917,-341.00000000001353,-569.0000000000026,-402.9999999999916,-382.000000000005,-229.99999999999687,,-5570.999999999997
2016.12.19,-120.99999999999334,-299.00000000000483,-646.0000000000008,51.99999999998539,-161.99999999999548,-158.99999999999804,-543.9999999999969,107.00000000000153,-302.0000000000023,-808.9999999999975,125.00000000001954,-358.99999999999466,-242.00000000000887,-508.0000000000098,-364.9999999999949,-332.9999999999984,-216.0000000000051,,-4780.999999999994
2016.12.19,-120.99999999999334,-311.0000000000168,-624.0000000000094,96.99999999999153,-185.99999999999727,-150.99999999999002,-492.999999999995,103.99999999999298,-310.9999999999946,-747.0000000000141,178.00000000001148,-322.9999999999933,-283.000000000011,-509.00000000000034,-308.9999999999975,-310.0000000000023,-251.00000000000122,,-4550.000000000019
2016.12.19,-89.99999999999008,-326.0000000000041,-562.0000000000118,164.99999999999292,-172.00000000000549,-25.999999999992696,-459.0000000000032,41.9999999999976,-265.99999999999955,-515.9999999999911,361.0000000000113,-218.00000000000352,-425.0000000000087,-525.0000000000057,-271.99999999999136,-350.9999999999991,-256.0000000000007,,-3896.0000000000055
2016.12.19,-86.0000000000083,-281.0000000000201,-616.0000000000139,182.99999999999983,-151.9999999999966,-248.99999999998812,-510.9999999999957,48.99999999999905,-317.0000000000006,-788.9999999999873,47.00000000001925,-340.999999999994,-390.0000000000015,-551.0000000000019,-318.9999999999884,-381.0000000000002,-209.9999999999991,,-4913.999999999977
2016.12.19,-36.999999999998145,-121.00000000001555,-499.00000000000944,204.99999999998852,-109.00000000000354,-290.9999999999968,-471.9999999999942,37.99999999999359,-315.9999999999941,-823.0000000000075,21.00000000000435,-344.99999999999886,-316.0000000000052,-510.0000000000051,-384.9999999999909,-364.9999999999949,-170.99999999999892,,-4496.000000000026
2016.12.19,-29.999999999996696,-110.00000000001009,-556.0000000000116,275.000000000003,-14.000000000002899,-391.9999999999924,-540.9999999999968,12.999999999996348,-339.99999999999585,-1031.000000000006,-28.999999999990145,-451.9999999999982,-310.0000000000103,-576.0000000000076,-414.0000000000015,-403.0000000000058,-192.99999999999872,,-5103.0000000000255
2016.12.19,-35.999999999991594,-77.00000000001594,-742.0000000000044,249.99999999999466,-9.00000000000345,-585.9999999999976,-736.0000000000042,3.999999999992898,-480.99999999999807,-1496.0000000000093,-324.9999999999975,-727.0000000000039,-286.00000000000847,-685.0000000000023,-653.9999999999964,-549.9999999999972,-187.00000000000384,,-7323.000000000045
2016.12.19,18.0000000000069,-20.000000000020002,-760.0000000000051,238.0000000000049,46.00000000000159,-663.999999999998,-751.0000000000048,-94.00000000000519,-531.9999999999991,-1659.9999999999966,-508.9999999999817,-738.9999999999901,-399.00000000001603,-703.000000000003,-690.9999999999883,-700.0000000000028,-124.00000000000189,,-8043.999999999999
2016.12.19,8.000000000008,32.999999999994145,-664.0000000000015,312.00000000000114,121.99999999999989,-698.999999999983,-695.999999999998,-160.00000000000458,-502.00000000000244,-1598.0000000000132,-461.0000000000003,-734.9999999999994,-529.0000000000017,-685.0000000000023,-696.9999999999885,-724.0000000000038,53.999999999998494,,-7620.999999999995
2016.12.19,-53.999999999998494,-23.00000000001745,-757.000000000005,356.9999999999851,117.00000000000044,-959.9999999999831,-710.9999999999985,-187.9999999999993,-670.000000000004,-1923.0000000000018,-665.9999999999889,-769.999999999996,-565.0000000000155,-763.0000000000052,-715.999999999994,-775.9999999999962,26.999999999999247,,-9041.000000000018
2016.12.19,8.999999999992347,25.999999999992696,-870.0000000000045,361.9999999999957,104.00000000000409,-929.9999999999864,-1006.0000000000002,-140.0000000000068,-651.0000000000016,-2286.0000000000014,-790.9999999999861,-1106.9999999999993,-492.0000000000035,-918.0000000000064,-882.9999999999956,-855.000000000004,-68.00000000000139,,-10496.000000000013
2016.12.19,59.99999999999339,75.99999999998718,-903.0000000000058,479.99999999999153,219.00000000000253,-1047.9999999999823,-1040.0000000000064,-140.0000000000068,-724.9999999999978,-2388.0000000000055,-940.9999999999918,-1153.9999999999964,-504.0000000000156,-993.0000000000092,-992.999999999995,-906.9999999999965,-89.00000000000574,,-10990.00000000004
2016.12.19,36.999999999998145,31.999999999987594,-844.0000000000083,466.9999999999952,207.99999999999707,-1036.999999999999,-864.9999999999949,-136.99999999999824,-724.9999999999978,-2193.999999999988,-712.9999999999859,-896.9999999999914,-516.0000000000053,-898.0000000000103,-884.9999999999909,-829.9999999999983,-82.00000000000429,,-9878.999999999995
2016.12.19,-123.00000000000644,-33.00000000001635,-868.0000000000092,480.99999999999807,214.00000000000307,-1210.0,-912.0000000000061,-221.99999999999997,-795.9999999999967,-2312.000000000012,-771.9999999999949,-968.0000000000035,-568.000000000013,-961.0000000000127,-969.9999999999989,-870.9999999999951,-121.99999999999989,,-11013.000000000062
2016.12.19,-302.0000000000023,-141.00000000001333,-1116.0000000000139,512.0000000000014,205.99999999999508,-1566.999999999985,-957.0000000000078,-292.9999999999988,-954.9999999999948,-2643.000000000001,-789.9999999999797,-1085.9999999999986,-571.0000000000103,-1171.0000000000064,-1079.9999999999982,-965.999999999994,-258.9999999999981,,-13179.000000000005
2016.12.19,-263.99999999999756,-141.00000000001333,-1062.0000000000118,570.0000000000039,227.99999999999488,-1537.999999999995,-759.0000000000003,-300.0000000000003,-920.9999999999941,-2596.0000000000036,-834.9999999999858,-1048.9999999999923,-558.0000000000141,-1162.0000000000061,-1087.9999999999939,-956.0000000000031,-256.99999999999613,,-12688.000000000011
2016.12.19,-397.0000000000029,-128.000000000017,-1364.0000000000043,516.0000000000053,165.9999999999995,-1289.9999999999911,-980.9999999999945,-334.9999999999964,-700.999999999996,-2457.999999999998,-436.9999999999985,-1305.9999999999973,-568.000000000013,-1375.0,-1204.9999999999982,-1090.0000000000034,-255.00000000000523,,-13208.000000000011
2016.12.19,-388.9999999999949,-144.0000000000108,-1393.0000000000007,612.9999999999969,148.99999999999915,-1164.9999999999939,-932.0000000000022,-350.00000000000585,-610.9999999999949,-2420.9999999999923,-52.99999999999194,-1290.9999999999968,-629.0000000000128,-1444.0000000000027,-1236.9999999999948,-1099.9999999999943,-317.9999999999961,,-12714.999999999989
2016.12.19,-350.9999999999902,-87.00000000001484,-1338.0000000000082,574.9999999999922,178.00000000000037,-1158.9999999999989,-911.0000000000014,-355.0000000000053,-612.9999999999969,-2413.9999999999873,-150.99999999999002,-1272.9999999999961,-584.0000000000067,-1373.0000000000045,-1217.9999999999893,-1108.9999999999945,-241.99999999999778,,-12424.999999999989
2016.12.19,-306.9999999999906,-75.00000000000284,-1280.0000000000011,598.999999999994,221.00000000000452,-1141.9999999999986,-909.9999999999966,-363.99999999999767,-602.0000000000025,-2376.0000000000045,-107.99999999999699,-1235.99999999999,-622.9999999999958,-1339.0000000000127,-1222.999999999999,-1114.999999999995,-195.9999999999962,,-12075.99999999998
2016.12.19,-320.9999999999935,-131.00000000001444,-1275.0000000000057,600.9999999999849,215.99999999999397,-1045.9999999999914,-885.9999999999957,-389.000000000006,-590.999999999997,-2256.0,-29.999999999996696,-1161.9999999999918,-748.0000000000153,-1372.0,-1222.999999999999,-1132.9999999999955,-199.00000000000472,,-11945.000000000031
2016.12.19,-304.9999999999997,-100.0000000000112,-1224.0000000000036,651.9999999999859,253.99999999999866,-1027.0000000000002,-849.0000000000038,-368.00000000000165,-565.9999999999999,-2217.0000000000127,-29.999999999996696,-1131.0000000000002,-696.0000000000077,-1303.0000000000114,-1204.9999999999982,-1102.0000000000039,-185.00000000000182,,-11402.000000000067
2016.12.19,-137.00000000000932,91.99999999998099,-805.0000000000068,731.9999999999993,287.9999999999994,-914.9999999999991,-647.0000000000056,-309.0000000000037,-468.00000000000176,-1783.9999999999918,-47.99999999998139,-975.9999999999991,-533.0000000000057,-1045.0000000000018,-961.9999999999891,-871.9999999999999,-148.0000000000037,,-8537.000000000018
2016.12.19,4.000000000004,281.99999999998226,-716.0000000000082,743.0000000000048,270.0000000000036,-859.9999999999941,-766.9999999999959,-248.99999999999923,-397.99999999999835,-1798.0000000000018,-140.99999999999113,-1087.9999999999939,-344.99999999999534,-1024.000000000001,-868.9999999999998,-817.9999999999978,-195.00000000000074,,-7968.999999999984
2016.12.19,53.999999999998494,307.99999999999716,-888.0000000000052,733.9999999999902,241.99999999999778,-778.9999999999964,-927.9999999999973,-173.9999999999964,-375.9999999999986,-1996.0000000000093,-98.99999999998244,-1272.9999999999961,-224.000000000002,-1129.000000000005,-1030.0000000000011,-942.9999999999978,-195.00000000000074,,-8696.000000000004
2016.12.19,73.99999999999629,312.9999999999855,-965.0000000000034,794.0000000000058,309.0000000000037,-790.9999999999861,-1034.000000000006,-219.00000000000253,-395.0000000000009,-2152.999999999992,-44.99999999998394,-1365.9999999999995,-296.0000000000074,-1216.0000000000082,-1088.9999999999986,-995.9999999999951,-187.9999999999993,,-9262.99999999999
2016.12.19,100.99999999999554,365.99999999999966,-853.0000000000086,808.9999999999931,309.0000000000037,-767.9999999999909,-959.0000000000032,-214.99999999999852,-356.00000000000074,-2021.9999999999914,-100.99999999999554,-1311.9999999999977,-300.99999999999574,-1174.0000000000066,-1022.9999999999961,-989.0000000000043,-158.0000000000026,,-8645.999999999998
2016.12.19,92.00000000000318,336.9999999999873,-865.0000000000091,730.9999999999927,326.0000000000041,-817.9999999999854,-989.9999999999949,-241.00000000000233,-402.00000000000233,-2086.999999999989,-196.99999999998053,-1262.0000000000005,-397.0000000000029,-1105.000000000004,-1096.999999999994,-1018.0000000000007,-87.00000000000374,,-9079.999999999982
2016.12.20,17.000000000000348,348.9999999999993,-893.0000000000007,668.0000000000019,332.99999999999443,-927.9999999999955,-1076.9999999999982,-284.0000000000065,-397.99999999999835,-2228.0000000000086,-266.999999999995,-1329.9999999999982,-361.0000000000113,-1173.0000000000018,-1118.9999999999998,-1045.0000000000018,-92.99999999999864,,-9829.000000000016
2016.12.20,11.999999999989797,356.9999999999851,-876.0000000000048,653.999999999999,324.00000000000205,-934.9999999999969,-1021.0000000000008,-294.00000000000534,-407.0000000000018,-2158.999999999992,-349.99999999998363,-1301.0000000000018,-355.0000000000164,-1115.000000000009,-1070.999999999998,-1046.0000000000064,-26.999999999999247,,-9610.00000000004
2016.12.20,59.99999999999339,317.9999999999961,-877.0000000000095,662.9999999999914,249.99999999999466,-883.9999999999959,-966.9999999999987,-268.0000000000016,-436.00000000000307,-2134.0000000000146,-324.9999999999975,-1293.9999999999968,-409.99999999999926,-1088.0000000000082,-1033.9999999999918,-1034.9999999999966,-34.99999999999615,,-9496.000000000033
2016.12.20,70.99999999999883,325.99999999998187,-953.000000000003,678.0000000000008,280.9999999999979,-871.9999999999839,-1018.0000000000007,-279.00000000000705,-448.000000000004,-2250.0,-323.99999999999096,-1314.9999999999977,-425.0000000000087,-1131.0000000000002,-1061.9999999999977,-1093.999999999994,-19.00000000000235,,-9834.000000000011
2016.12.20,93.00000000000975,345.99999999997965,-919.0000000000111,697.9999999999986,251.00000000000122,-946.9999999999867,-995.9999999999951,-250.00000000000577,-476.9999999999941,-2248.9999999999955,-397.99999999998727,-1308.9999999999975,-381.0000000000091,-1127.0000000000095,-1072.9999999999932,-1064.9999999999977,-31.999999999998696,,-9834.99999999999
2016.12.20,0.0,249.99999999999466,-949.0000000000123,617.9999999999852,215.99999999999397,-902.0000000000028,-968.9999999999941,-265.99999999999955,-443.0000000000045,-2182.9999999999927,-332.9999999999833,-1290.9999999999968,-422.9999999999956,-1091.0000000000082,-990.9999999999997,-1060.0000000000023,-44.99999999999504,,-9862.000000000013
2016.12.20,70.99999999999883,300.99999999999574,-757.000000000005,629.9999999999973,221.99999999999997,-847.9999999999822,-820.999999999998,-260.00000000000466,-424.00000000000216,-1919.9999999999875,-322.00000000000006,-1125.9999999999905,-424.00000000000216,-964.0000000000128,-866.9999999999902,-935.0000000000023,-9.00000000000345,,-8452.999999999989
2016.12.20,5.000000000010552,252.99999999999213,-722.0000000000084,685.0000000000023,248.99999999999923,-858.9999999999875,-721.9999999999942,-314.0000000000032,-424.9999999999976,-1812.0000000000118,-265.99999999998846,-1016.9999999999959,-527.0000000000108,-969.9999999999989,-855.9999999999945,-941.9999999999931,17.000000000000348,,-8222.999999999982
2016.12.20,-8.999999999992347,198.99999999999363,-817.0000000000073,678.0000000000008,261.99999999999557,-872.9999999999905,-799.0000000000066,-341.0000000000024,-466.9999999999952,-1866.9999999999902,-180.99999999998673,-1087.0000000000032,-643.0000000000158,-1023.0000000000103,-985.99999999999,-1021.0000000000008,26.999999999999247,,-8948.0
2016.12.20,9.999999999998899,204.99999999998852,-879.0000000000049,682.0000000000048,278.00000000000045,-805.9999999999956,-870.9999999999951,-314.99999999999864,-431.99999999999903,-1955.0000000000125,-117.99999999999588,-1119.9999999999905,-597.0000000000031,-1082.0000000000077,-980.9999999999945,-1046.999999999997,21.00000000000435,,-9006.999999999996
2016.12.20,29.999999999996696,235.99999999999176,-641.0000000000053,736.9999999999877,275.99999999999847,-773.9999999999858,-661.0000000000014,-350.00000000000585,-399.0000000000049,-1675.9999999999877,-110.99999999999443,-915.9999999999968,-663.999999999998,-928.0000000000115,-875.0,-908.0000000000013,-17.999999999995797,,-7642.000000000014
2016.12.20,18.0000000000069,213.99999999998087,-778.0000000000058,685.0000000000023,243.99999999999977,-784.9999999999912,-769.0000000000055,-289.0000000000059,-422.9999999999956,-1838.9999999999986,-107.99999999999699,-1030.0000000000011,-526.0000000000042,-1012.0000000000005,-884.9999999999909,-926.0000000000019,-51.000000000001044,,-8260.000000000011
2016.12.20,25.00000000000835,225.99999999999287,-713.0000000000081,683.9999999999957,263.0000000000021,-800.0000000000007,-704.0000000000077,-243.00000000000432,-426.9999999999996,-1764.00000000001,-149.9999999999835,-959.0000000000032,-450.00000000001705,-947.0000000000027,-847.999999999999,-865.9999999999997,-68.00000000000139,,-7741.000000000039
2016.12.20,110.99999999999443,317.9999999999961,-491.00000000001387,741.9999999999982,254.99999999999412,-754.9999999999945,-599.9999999999943,-217.0000000000005,-395.0000000000009,-1582.9999999999984,-158.99999999999804,-862.9999999999995,-385.99999999999744,-838.0000000000081,-753.0000000000001,-762.0000000000005,-73.99999999999629,,-6450.00000000002
2016.12.20,156.00000000000057,349.99999999998363,-451.0000000000076,753.0000000000036,243.00000000000432,-714.999999999999,-596.0000000000036,-251.99999999999667,-368.9999999999971,-1543.0000000000064,-130.99999999999224,-838.9999999999986,-428.00000000000614,-813.0000000000024,-673.0000000000018,-727.0000000000039,-73.99999999999629,,-6109.00000000002
2016.12.20,151.9999999999966,360.9999999999891,-414.0000000000015,741.9999999999982,231.99999999999886,-712.0000000000015,-558.0000000000069,-234.00000000000088,-351.99999999999676,-1469.9999999999989,-136.99999999998712,-810.9999999999928,-382.0000000000157,-771.0000000000008,-609.9999999999994,-718.9999999999941,-46.999999999997044,,-5730.00000000001
2016.12.20,173.00000000000094,409.99999999999926,-256.0000000000002,767.9999999999909,258.9999999999981,-723.9999999999914,-492.00000000000443,-243.00000000000432,-336.00000000000296,-1361.9999999999948,-288.99999999998374,-814.9999999999977,-399.00000000001603,-657.0000000000107,-545.0000000000017,-674.0000000000066,9.00000000000345,,-5173.000000000021
2016.12.20,242.99999999999324,534.9999999999966,-235.00000000001364,783.9999999999848,258.9999999999981,-702.9999999999869,-525.0000000000057,-189.00000000000583,-295.99999999999625,-1413.000000000011,-279.99999999999136,-853.9999999999992,-222.00000000001108,-652.000000000001,-545.9999999999923,-662.9999999999967,-7.9999999999968985,,-4765.0000000000355
2016.12.20,167.9999999999904,431.99999999998795,-231.00000000000875,730.9999999999927,187.9999999999993,-842.9999999999937,-432.00000000000216,-234.99999999999633,-399.0000000000049,-1332.9999999999984,-425.99999999999307,-747.9999999999905,-338.0000000000161,-640.0000000000006,-455.99999999998886,-658.0000000000013,-17.999999999995797,,-5238.00000000002
2016.12.20,151.9999999999966,434.9999999999854,-123.00000000000466,753.0000000000036,192.00000000000327,-865.999999999989,-298.0000000000018,-224.000000000002,-409.99999999999926,-1300.9999999999877,-414.9999999999876,-605.9999999999945,-295.0000000000008,-553.0000000000115,-355.99999999999454,-528.0000000000058,-26.000000000003798,,-4468.999999999994
2016.12.20,156.00000000000057,398.9999999999938,-77.00000000001239,763.0000000000026,219.99999999999798,-873.999999999997,-248.00000000000466,-238.0000000000049,-417.0000000000007,-1258.0000000000098,-400.00000000000034,-558.9999999999975,-339.0000000000004,-523.0000000000103,-338.99999999999864,-512.0000000000005,-31.999999999998696,,-4278.000000000042
2016.12.20,212.99999999999653,500.9999999999959,183.9999999999975,819.9999999999985,336.00000000000296,-871.9999999999839,-96.9999999999942,-278.00000000000045,-407.99999999999727,-961.9999999999891,-357.99999999999164,-396.0000000000008,-424.00000000000216,-370.00000000000455,-317.99999999999784,-441.99999999999307,49.99999999999449,,-2820.9999999999686
2016.12.20,200.00000000000017,468.9999999999861,17.99999999998647,821.000000000005,334.9999999999964,-863.9999999999981,-212.0000000000033,-287.9999999999994,-419.00000000000273,-1123.9999999999952,-334.9999999999964,-480.99999999999454,-446.0000000000131,-480.000000000004,-441.99999999999307,-540.9999999999968,49.99999999999449,,-3739.000000000028
2016.12.20,222.99999999999542,472.9999999999901,1.9999999999953388,821.000000000005,378.999999999996,-756.9999999999854,-272.00000000000557,-307.0000000000017,-370.00000000000364,-1110.99999999999,-311.99999999997897,-527.000000000001,-541.0000000000136,-504.0000000000049,-471.9999999999942,-578.9999999999935,70.0000000000034,,-3783.9999999999877
2016.12.20,286.00000000000847,519.9999999999872,27.999999999991587,905.0000000000002,446.9999999999974,-832.9999999999949,-335.00000000000796,-351.99999999999676,-451.0000000000014,-1288.000000000011,-379.99999999998033,-566.9999999999931,-649.999999999995,-571.0000000000122,-557.0000000000022,-694.9999999999932,90.99999999999665,,-4402.000000000007
2016.12.20,252.0000000000078,461.99999999998465,-69.00000000000261,895.9999999999857,441.0000000000025,-1192.9999999999995,-338.0000000000081,-390.99999999999693,-678.9999999999962,-1748.9999999999952,-773.9999999999858,-581.0000000000031,-740.0000000000073,-615.0000000000091,-641.9999999999959,-775.9999999999962,170.99999999999892,,-6325.000000000017
2016.12.20,242.00000000000887,464.9999999999821,-93.00000000000352,767.9999999999909,463.0000000000023,-1164.9999999999939,-412.9999999999967,-402.00000000000233,-651.999999999997,-1722.0000000000084,-780.9999999999873,-697.9999999999933,-757.0000000000076,-600.0000000000085,-653.9999999999964,-801.9999999999925,188.9999999999947,,-6612.000000000009
2016.12.20,330.0000000000081,544.9999999999955,-115.0000000000091,731.9999999999993,441.99999999999795,-1003.9999999999827,-492.999999999995,-392.9999999999989,-560.0000000000049,-1713.9999999999986,-908.999999999982,-724.9999999999943,-754.0000000000102,-545.0000000000017,-694.9999999999932,-868.9999999999998,307.0000000000017,,-6419.999999999969
2016.12.20,354.9999999999942,538.9999999999784,-42.00000000000159,761.999999999996,504.9999999999999,-1082.9999999999895,-427.99999999999727,-424.00000000000216,-636.9999999999986,-1728.0000000000086,-950.9999999999908,-701.9999999999982,-814.0000000000036,-501.0000000000048,-644.999999999996,-847.999999999999,365.0000000000042,,-6277.000000000017
2016.12.20,466.9999999999952,723.9999999999914,116.99999999999022,821.9999999999894,497.99999999999847,-1038.99999999999,-433.9999999999975,-402.9999999999978,-544.0,-1675.9999999999877,-1082.9999999999895,-756.9999999999908,-707.9999999999975,-451.0000000000076,-600.9999999999991,-850.9999999999991,405.9999999999952,,-5512.999999999995
2016.12.20,495.000000000001,733.9999999999902,143.99999999999125,699.0000000000052,426.00000000000415,-1069.9999999999932,-454.9999999999983,-368.00000000000165,-544.9999999999955,-1665.9999999999968,-1136.999999999988,-750.9999999999906,-632.0000000000103,-398.00000000001035,-521.0000000000008,-799.9999999999972,402.9999999999978,,-5441.999999999992
2016.12.20,473.99999999999665,673.9999999999968,46.999999999997044,649.999999999995,446.9999999999974,-893.9999999999948,-513.9999999999958,-358.0000000000028,-504.9999999999999,-1596.0000000000036,-1052.9999999999927,-732.9999999999899,-703.0000000000092,-389.00000000001,-549.9999999999972,-829.9999999999983,454.9999999999943,,-5378.000000000017
2016.12.20,476.0000000000098,680.9999999999983,78.99999999999352,590.999999999986,478.9999999999961,-1127.9999999999957,-498.9999999999952,-365.99999999999966,-641.0000000000027,-1788.000000000011,-1349.0000000000002,-691.9999999999931,-699.0000000000052,-329.00000000000773,-548.0000000000018,-799.9999999999972,470.00000000000375,,-6063.000000000023
2016.12.20,401.00000000000693,588.9999999999951,100.99999999999909,609.9999999999994,453.0000000000034,-1100.9999999999964,-397.99999999999613,-370.00000000000364,-629.0000000000018,-1717.000000000013,-1300.9999999999966,-641.9999999999959,-730.0000000000084,-319.0000000000026,-558.9999999999975,-792.0000000000016,349.99999999999477,,-6054.0000000000155
