date,GBPUSD,USDJPY,NZDUSD,GBPAUD,EURJPY,EURAUD,AUDJPY,empty,sum
2016.09.26,-14.000000000002899,-17.000000000010118,0.0,-27.999999999983594,-29.999999999986926,-79.99999999999119,-48.99999999999238,,-217.99999999996712
2016.09.26,-107.99999999999699,9.999999999990905,-17.000000000000348,-119.00000000000244,18.000000000000682,-17.000000000000348,-37.00000000000614,,-270.00000000001467
2016.09.26,-15.00000000000945,47.99999999998761,167.00000000000603,109.00000000000354,31.00000000000591,56.000000000011596,0.0,,396.00000000000523
2016.09.26,18.0000000000069,49.99999999999716,89.00000000000574,217.0000000000005,100.99999999999909,214.00000000000307,25.99999999999625,,715.0000000000088
2016.09.26,45.000000000006146,-17.000000000010118,68.00000000000139,229.00000000001253,53.00000000001148,208.00000000000819,-66.0000000000025,,520.0000000000271
2016.09.26,126.0000000000039,-81.00000000000307,92.00000000000318,339.0000000000004,-9.999999999990905,263.00000000001324,-76.99999999999818,,652.0000000000286
2016.09.26,126.0000000000039,-191.0000000000025,14.000000000002899,95.00000000000064,-101.99999999998965,72.0000000000054,-81.00000000000307,,-66.99999999998239
2016.09.26,129.00000000000134,-224.00000000000375,-36.999999999998145,25.00000000000835,-158.99999999999181,-35.999999999991594,-73.99999999999807,,-375.9999999999737
2016.09.26,167.00000000000603,-216.00000000000819,26.000000000003798,208.00000000000819,-182.99999999999272,25.00000000000835,-105.99999999999454,,-78.99999999996908
2016.09.26,127.99999999999478,-194.00000000000261,101.00000000000664,306.00000000000625,-143.99999999999125,123.00000000000644,-164.00000000000148,,156.00000000001876
2016.09.26,157.00000000000713,-161.00000000000136,168.99999999999693,435.0000000000076,-118.99999999999977,197.00000000000273,-149.0000000000009,,529.0000000000124
2016.09.26,134.99999999999625,-126.00000000000477,109.99999999999899,414.00000000000324,-95.99999999998943,238.0000000000049,-123.00000000000466,,552.0000000000045
2016.09.26,79.99999999999119,-46.00000000000648,87.99999999999919,339.0000000000004,-45.99999999999227,202.00000000001327,-73.99999999999807,,543.0000000000073
2016.09.26,116.99999999998934,-65.00000000001194,26.999999999999247,270.00000000001467,-76.99999999999818,72.0000000000054,-54.99999999999261,,289.0000000000059
2016.09.26,117.99999999999588,-69.00000000000261,48.000000000003595,232.00000000000998,-79.9999999999983,56.000000000011596,-22.00000000000557,,283.00000000001455
2016.09.26,110.99999999999443,-5.000000000009663,107.99999999999699,336.00000000000296,-40.99999999999682,90.99999999999665,-4.0000000000048885,,595.9999999999797
2016.09.26,104.99999999999955,-29.000000000010573,60.99999999999994,181.00000000000892,-52.99999999999727,-1.0000000000065512,34.000000000006025,,298.00000000000006
2016.09.26,45.99999999999049,-109.00000000000887,4.999999999999449,50.0000000000167,-121.99999999999989,-49.99999999999449,-3.0000000000001137,,-182.9999999999967
2016.09.26,-72.0000000000054,-123.00000000000466,-7.9999999999968985,-59.99999999999339,-188.99999999999295,-99.00000000000463,-28.000000000005798,,-579.0000000000038
2016.09.26,-292.00000000000335,-95.00000000001307,4.999999999999449,-242.99999999999324,-156.99999999999648,-22.999999999995246,-54.99999999999261,,-859.9999999999945
2016.09.26,-344.00000000001097,-343.0000000000035,-75.00000000000284,-248.99999999998812,-336.9999999999891,18.0000000000069,-301.9999999999925,,-1631.9999999999802
2016.09.26,-371.00000000001023,-414.0000000000015,-7.9999999999968985,-226.99999999999943,-441.99999999999307,156.00000000000057,-375.0,,-1681.0000000000005
2016.09.26,-480.99999999999807,-395.00000000001023,92.00000000000318,-245.99999999999068,-372.99999999999045,323.0000000000066,-409.9999999999966,,-1489.9999999999764
2016.09.26,-419.9999999999982,-356.00000000000875,107.99999999999699,-205.99999999999508,-307.9999999999927,340.9999999999913,-340.999999999994,,-1182.0000000000005
2016.09.26,-368.9999999999971,-499.00000000000944,40.00000000000669,-373.00000000000114,-454.9999999999983,188.00000000001037,-382.000000000005,,-1849.9999999999936
2016.09.26,-347.0000000000084,-482.00000000001353,34.99999999999615,-324.9999999999975,-413.99999999998727,219.99999999999798,-331.99999999999363,,-1645.0000000000061
2016.09.26,-333.0000000000055,-477.00000000000387,-26.999999999999247,-316.99999999998954,-419.9999999999875,198.00000000000927,-322.00000000000273,,-1697.999999999979
2016.09.26,-401.99999999999125,-562.0000000000118,-146.00000000000168,-442.9999999999934,-458.999999999989,190.00000000000128,-367.999999999995,,-2189.999999999981
2016.09.26,-435.0000000000076,-579.0000000000077,-115.99999999999389,-556.0000000000009,-498.9999999999952,178.00000000001148,-378.0000000000001,,-2384.999999999994
2016.09.26,-358.9999999999982,-557.0000000000022,-197.00000000000273,-682.9999999999892,-433.9999999999975,82.00000000000429,-310.0000000000023,,-2457.999999999988
2016.09.26,-404.0000000000044,-521.0000000000008,-183.99999999999528,-787.0000000000043,-251.99999999999534,154.99999999999403,-215.99999999999397,,-2209.0
2016.09.26,-390.0000000000015,-476.0000000000133,-204.00000000000418,-741.9999999999982,-232.99999999998988,8.000000000008,-188.0000000000024,,-2225.0000000000014
2016.09.26,-208.00000000000819,-483.0000000000041,-241.99999999999778,-671.9999999999837,-254.99999999999545,-34.000000000000696,-81.00000000000307,,-1974.9999999999927
2016.09.26,-219.99999999999798,-612.9999999999995,-243.99999999999977,-624.0000000000023,-446.9999999999885,-53.999999999998494,-248.99999999999523,,-2450.999999999982
2016.09.26,-177.00000000000495,-591.0000000000082,-283.99999999999534,-653.999999999999,-431.99999999998795,-202.9999999999976,-236.0000000000042,,-2576.9999999999973
2016.09.26,-121.99999999999989,-535.0000000000108,-265.0000000000041,-592.9999999999991,-388.9999999999958,-109.99999999998789,-174.99999999999716,,-2188.9999999999945
2016.09.26,18.999999999991246,-617.0000000000044,-353.0000000000033,-437.99999999998283,-322.9999999999933,11.00000000000545,-182.00000000000216,,-1882.9999999999895
