date,EURCHF,CADCHF,EURJPY,AUDCAD,NZDCAD,empty,sum
2020.04.13,-42.999999999993044,-41.000000000002146,0.0,-106.00000000000608,-178.99999999999582,,-368.9999999999971
2020.04.13,-42.999999999993044,-34.000000000000696,-29.000000000010573,-181.00000000000892,-263.0000000000021,,-550.0000000000153
2020.04.13,19.00000000001345,25.999999999992696,-43.00000000000637,-379.0000000000071,-544.0,,-921.0000000000073
2020.04.13,21.00000000000435,174.99999999999181,131.9999999999908,-263.0000000000021,-424.00000000000216,,-359.00000000001734
2020.04.13,2.0000000000131024,97.9999999999981,125.0,-248.00000000000378,-463.0000000000023,,-485.9999999999949
2020.04.13,12.000000000012001,80.99999999999774,197.9999999999933,-181.00000000000892,-402.9999999999978,,-293.00000000000364
2020.04.13,-1.999999999990898,53.999999999998494,185.00000000000227,-237.00000000000944,-483.0000000000001,,-482.99999999999966
2020.04.13,7.0000000000014495,0.999999999995449,221.9999999999942,-171.00000000001003,-429.0000000000016,,-370.0000000000205
2020.04.13,-5.999999999994898,-36.0000000000027,351.99999999998965,-99.00000000000463,-334.00000000000097,,-123.00000000001356
2020.04.13,19.00000000001345,-28.000000000005798,453.9999999999935,-113.00000000000753,-277.000000000005,,54.99999999998863
2020.04.13,1.0000000000065512,-34.000000000000696,432.00000000000216,-105.00000000001064,-273.9999999999965,,20.00000000000091
2020.04.13,-14.000000000002899,-46.00000000000159,463.99999999999864,-110.00000000001009,-256.0000000000007,,37.9999999999834
2020.04.13,-28.999999999990145,-43.999999999999595,468.9999999999941,-73.00000000000084,-192.99999999999872,,130.00000000000475
2020.04.13,4.000000000004,-12.000000000000899,466.99999999999875,-80.00000000000229,-209.00000000000364,,169.99999999999596
2020.04.13,4.000000000004,24.000000000001798,483.99999999999466,-91.00000000000774,-217.0000000000005,,203.9999999999922
2020.04.13,32.0000000000098,19.999999999997797,524.9999999999915,-80.00000000000229,-233.00000000000543,,263.99999999999136
2020.04.13,28.000000000005798,12.000000000000899,600.9999999999991,-102.00000000000209,-214.00000000000307,,325.0000000000007
2020.04.13,29.999999999996696,37.99999999999359,600.9999999999991,-100.00000000000009,-221.00000000000452,,347.99999999998465
2020.04.13,17.000000000000348,10.999999999994348,564.9999999999977,-180.0000000000024,-309.99999999999915,,102.99999999999085
2020.04.13,-11.999999999989797,41.000000000002146,405.9999999999917,-264.0000000000087,-414.00000000000324,,-243.0000000000079
2020.04.13,-22.999999999995246,75.9999999999983,402.9999999999916,-228.00000000000597,-385.99999999999744,,-158.00000000000875
2020.04.13,-18.0000000000069,60.99999999999994,447.00000000000273,-237.00000000000944,-407.99999999999727,,-155.0000000000109
2020.04.13,-18.999999999991246,46.999999999997044,513.9999999999958,-309.0000000000037,-441.0000000000025,,-208.0000000000046
2020.04.13,-22.999999999995246,48.99999999999905,581.0000000000031,-316.0000000000052,-434.000000000001,,-142.99999999999937
2020.04.13,-48.000000000003595,-1.0000000000065512,536.9999999999919,-268.0000000000016,-380.00000000000256,,-160.00000000002234
2020.04.13,-56.99999999999594,18.999999999991246,545.0000000000017,-296.0000000000074,-378.999999999996,,-168.00000000000642
2020.04.13,-49.99999999999449,-21.00000000000435,566.9999999999931,-279.00000000000705,-358.0000000000028,,-141.00000000001563
2020.04.13,29.999999999996696,-8.000000000008,735.99999999999,-284.0000000000065,-348.9999999999993,,124.99999999997294
2020.04.13,19.00000000001345,-43.00000000000415,715.999999999994,-398.00000000000944,-378.00000000000057,,-84.00000000000671
2020.04.13,8.000000000008,-2.000000000002,721.9999999999942,-498.00000000000955,-414.9999999999987,,-185.00000000000801
2020.04.13,12.999999999996348,7.0000000000014495,706.9999999999936,-590.0000000000016,-441.0000000000025,,-304.0000000000126
2020.04.13,2.999999999997449,14.999999999998348,721.9999999999942,-685.0000000000023,-524.9999999999977,,-470.00000000001
2020.04.13,43.999999999999595,5.999999999994898,798.0000000000018,-715.0000000000101,-556.0000000000009,,-423.00000000001467
2020.04.13,38.0000000000047,-21.999999999999797,899.9999999999915,-656.000000000001,-558.000000000003,,-298.0000000000076
2020.04.13,42.999999999993044,-43.999999999999595,984.9999999999994,-664.000000000009,-543.0000000000045,,-223.0000000000207
2020.04.13,51.000000000001044,-58.000000000002494,1061.9999999999977,-721.000000000005,-514.0000000000033,,-180.00000000001194
2020.04.13,80.00000000001339,-74.00000000000739,1200.0000000000027,-772.000000000006,-575.0000000000033,,-141.00000000000068
2020.04.13,86.0000000000083,-101.00000000000664,1244.9999999999905,-776.00000000001,-507.0000000000019,,-53.00000000001984
2020.04.13,87.99999999999919,-228.00000000000597,1183.9999999999975,-691.0000000000083,-470.00000000000375,,-117.00000000002137
2020.04.13,87.00000000001484,-208.00000000000819,1204.9999999999982,-636.0000000000032,-446.00000000000193,,1.999999999999659
2020.04.13,90.99999999999665,-243.99999999999977,1218.999999999994,-647.0000000000086,-433.0000000000056,,-14.000000000023363
2020.04.13,43.999999999999595,-448.000000000004,1189.9999999999977,-596.0000000000076,-404.99999999999983,,-215.00000000001404
2020.04.13,43.999999999999595,-472.00000000000574,1167.0000000000016,-535.0000000000077,-278.00000000000045,,-74.00000000001273
2020.04.13,53.999999999998494,-472.00000000000574,1189.9999999999977,-534.0000000000011,-280.9999999999979,,-43.00000000000858
2020.04.13,60.99999999999994,-465.9999999999998,1183.9999999999975,-498.00000000000955,-273.000000000001,,7.999999999987153
2020.04.13,39.999999999995595,-531.9999999999991,1102.9999999999945,-365.0000000000042,-155.00000000000514,,90.99999999998167
2020.04.13,43.999999999999595,-568.0000000000018,1049.9999999999973,-504.9999999999999,-261.99999999999557,,-241.00000000000045
2020.04.13,43.999999999999595,-430.00000000000813,1058.9999999999975,-490.00000000000153,-244.99999999999523,,-62.00000000000779
2020.04.14,56.99999999999594,-386.0000000000086,1069.0000000000027,-391.000000000008,-163.00000000000205,,185.99999999998005
2020.04.14,59.000000000009045,-322.00000000000006,1069.0000000000027,-402.00000000000233,-190.99999999999673,,213.00000000001265
2020.04.14,51.000000000001044,-394.00000000000546,1122.9999999999905,-417.0000000000007,-238.0000000000049,,124.99999999998045
2020.04.14,36.999999999998145,-441.99999999999795,1079.9999999999982,-429.0000000000016,-244.99999999999523,,1.0000000000015916
2020.04.14,19.00000000001345,-463.0000000000023,1066.9999999999932,-417.0000000000007,-222.99999999999542,,-16.999999999991786
2020.04.14,38.0000000000047,-447.0000000000085,1060.0000000000023,-516.0000000000053,-268.0000000000016,,-133.00000000000853
2020.04.14,36.0000000000138,-445.0000000000065,1097.999999999999,-555.0000000000055,-256.0000000000007,,-121.99999999999977
2020.04.14,100.99999999999554,-340.00000000000693,1091.9999999999986,-560.0000000000049,-309.0000000000037,,-16.000000000021316
2020.04.14,87.99999999999919,-314.0000000000032,1063.0000000000023,-645.0000000000067,-316.0000000000052,,-124.00000000001359
2020.04.14,56.99999999999594,-375.0000000000031,881.0000000000002,-861.0000000000007,-553.999999999999,,-852.0000000000066
2020.04.14,46.999999999997044,-335.0000000000075,856.9999999999993,-844.0000000000003,-556.0000000000009,,-831.0000000000124
2020.04.14,39.999999999995595,-346.0000000000019,780.0000000000011,-812.0000000000016,-519.9999999999983,,-858.000000000005
2020.04.14,53.999999999998494,-306.00000000000625,771.0000000000008,-782.0000000000049,-519.9999999999983,,-783.0000000000101
2020.04.14,48.000000000003595,-297.00000000000284,813.0000000000024,-789.0000000000064,-492.0000000000035,,-717.0000000000067
2020.04.14,34.000000000000696,-316.0000000000052,712.9999999999939,-818.0000000000076,-504.9999999999999,,-892.0000000000182
2020.04.14,39.00000000001125,-313.00000000000773,726.9999999999897,-787.0000000000043,-465.9999999999998,,-800.0000000000109
2020.04.14,36.0000000000138,-324.00000000000205,795.9999999999923,-791.0000000000084,-478.0000000000006,,-761.000000000005
2020.04.14,21.00000000000435,-317.0000000000006,745.9999999999951,-837.00000000001,-487.0000000000041,,-874.0000000000152
2020.04.14,26.0000000000149,-304.9999999999997,759.9999999999909,-755.0000000000057,-426.00000000000415,,-700.0000000000038
2020.04.14,34.000000000000696,-341.99999999999784,839.9999999999892,-642.0000000000092,-282.99999999999994,,-393.0000000000171
2020.04.14,76.0000000000094,-330.0000000000081,879.9999999999955,-661.0000000000005,-300.99999999999574,,-335.9999999999994
2020.04.14,93.99999999999409,-356.00000000000074,896.9999999999914,-721.000000000005,-341.99999999999784,,-428.0000000000181
2020.04.14,139.00000000000023,-314.99999999999864,945.999999999998,-670.000000000004,-397.0000000000029,,-297.00000000000733
2020.04.14,164.99999999999292,-278.00000000000045,1082.9999999999984,-642.0000000000092,-392.00000000000347,,-64.00000000002177
2020.04.14,148.00000000001478,-217.0000000000005,1131.0000000000002,-579.0000000000073,-341.99999999999784,,141.00000000000944
2020.04.14,92.00000000000318,-102.00000000000209,954.9999999999983,-513.0000000000078,-277.000000000005,,154.99999999998658
2020.04.14,134.00000000001188,-48.000000000003595,979.9999999999898,-577.0000000000052,-260.00000000000466,,228.99999999998806
2020.04.14,144.0000000000108,-53.999999999998494,994.9999999999903,-538.0000000000051,-180.0000000000024,,366.9999999999952
2020.04.14,147.00000000000824,-65.00000000000395,1040.9999999999968,-615.00000000001,-224.000000000002,,283.99999999998914
2020.04.14,136.00000000000279,-11.00000000000545,969.9999999999989,-698.0000000000098,-278.9999999999959,,117.99999999999045
