names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURUSD', 'USDJPY']",80.0,-1.0,B
GBPUSD,15,"['EURUSD', 'GBPUSD', 'GBPJPY']",100.0,0.12809523809523815,S
EURUSD,10,"['EURUSD', 'AUDUSD']",80.0,1.0,S
USDJPY,30,['NZDUSD'],80.0,-0.3375614646791116,B
AUDUSD,15,"['EURNZD', 'GBPUSD']",80.0,0.6979999999999998,S
GBPCHF,10,['NZDCAD'],80.0,-1.0,B
CHFJPY,50,"['GBPCAD', 'NZDCAD', 'GBPCHF', 'NZDJPY']",100.0,0.7628492063492063,S
AUDCHF,15,"['NZDCAD', 'EURGBP', 'GBPCHF']",100.0,0.10077777777777772,S
NZDCHF,10,['USDJPY'],80.0,-0.4597142857142859,B
EURGBP,10,['NZDCAD'],80.0,1.0,S
GBPCAD,20,"['CADJPY', 'NZDCHF']",100.0,-0.7702435897435899,B
GBPAUD,10,"['USDJPY', 'EURGBP', 'GBPCHF']",80.0,0.1689047619047619,S
EURJPY,20,"['CADCHF', 'NZDCHF']",80.0,0.8811829223408172,S
EURAUD,10,"['USDJPY', 'EURGBP', 'GBPCHF']",100.0,0.3506190476190476,S
NZDJPY,15,"['AUDUSD', 'NZDUSD']",80.0,-0.6384761904761905,B
AUDNZD,10,"['NZDCAD', 'EURGBP', 'GBPCHF']",100.0,-0.5212857142857142,B
