date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,NZDJPY,AUDNZD,empty,sum
2017.07.10,322.00000000000006,-95.00000000000064,43.999999999999595,229.99999999998977,63.99999999999739,405.9999999999952,-0.999999999990564,-251.00000000000122,177.00000000000495,-45.000000000006146,626.0000000000155,-243.99999999999977,-283.9999999999918,-195.9999999999962,131.00000000000023,45.99999999999049,,930.0000000000068
2017.07.10,324.00000000000205,-85.00000000000173,60.99999999999994,179.9999999999926,51.99999999999649,449.0000000000105,63.00000000000239,-246.99999999999721,187.00000000000384,17.000000000000348,642.0000000000092,-199.00000000001583,-192.99999999998363,-156.00000000000057,90.99999999999397,9.999999999998899,,1196.0000000000111
2017.07.10,323.0000000000066,-2.0000000000131024,69.00000000000794,216.99999999999875,63.99999999999739,394.00000000000546,22.00000000000557,-229.00000000000142,192.00000000000327,-15.00000000000945,368.00000000001273,-138.0000000000159,-234.99999999998522,-153.9999999999875,102.99999999999443,34.000000000000696,,1013.0000000000201
2017.07.10,321.0000000000046,-23.00000000001745,29.999999999996696,198.99999999999807,43.999999999999595,398.00000000000944,50.00000000001137,-241.99999999999778,231.99999999999886,-64.0000000000085,339.0000000000004,-102.00000000000209,-259.9999999999909,-157.99999999999147,140.99999999999113,35.999999999991594,,940.9999999999935
2017.07.10,311.00000000000574,16.999999999978144,29.999999999996696,221.9999999999942,45.000000000006146,364.9999999999931,39.00000000000148,-222.99999999999542,200.00000000000017,-72.0000000000054,245.0000000000063,-114.0000000000141,-256.9999999999766,-184.99999999999073,126.99999999999534,51.99999999998539,,801.9999999999804
2017.07.10,322.00000000000006,47.99999999998139,39.00000000001125,250.99999999999056,34.000000000000696,306.00000000000625,-7.999999999995566,-256.0000000000007,195.9999999999962,-111.00000000000554,31.000000000003247,-58.000000000002494,-327.99999999997453,-126.99999999998823,129.99999999999545,51.99999999998539,,521.0000000000035
2017.07.10,317.0000000000006,126.99999999998823,9.000000000014552,266.9999999999959,26.999999999999247,266.999999999995,-7.999999999995566,-263.0000000000021,217.99999999999596,-146.00000000000168,-72.0000000000054,124.99999999999733,-324.99999999998863,-163.00000000000205,158.99999999999181,54.99999999998284,,593.999999999966
2017.07.10,321.0000000000046,83.9999999999952,24.000000000001798,123.99999999999523,29.000000000001247,272.00000000000557,37.00000000000614,-239.99999999999577,168.00000000000148,-154.0000000000097,-180.0000000000024,72.99999999998974,-286.9999999999777,-151.9999999999966,87.99999999999386,71.99999999998319,,278.9999999999959
2017.07.10,274.00000000000756,-35.00000000000725,53.999999999998494,125.0,-12.999999999996348,279.00000000000705,25.000000000005684,-241.00000000000233,161.99999999999548,-115.00000000000954,-243.99999999999977,14.999999999987246,-244.99999999997613,-92.00000000000318,57.999999999992724,113.99999999999189,,120.99999999999166
2017.07.10,228.00000000000597,-104.00000000001519,9.000000000014552,84.99999999999375,-7.0000000000014495,374.0000000000077,24.00000000000091,-243.00000000000432,121.00000000000443,-13.00000000000745,130.0000000000079,-87.00000000001484,-183.9999999999975,-85.00000000000173,21.99999999999136,162.99999999997982,,432.999999999964
2017.07.10,192.00000000000327,-47.00000000001925,-51.000000000001044,158.99999999999181,-27.999999999994696,300.99999999999574,-47.99999999998761,-199.00000000000472,112.000000000001,-85.00000000000173,66.99999999999484,10.999999999983245,-283.9999999999918,-134.99999999999625,66.99999999999307,185.99999999999727,,217.99999999996317
2017.07.10,252.0000000000078,35.999999999991594,-8.999999999992347,198.99999999999807,-12.000000000000899,283.99999999999534,-18.999999999991246,-226.99999999999943,119.99999999999788,-100.00000000000009,-2.999999999997449,100.99999999999554,-274.0000000000009,-102.00000000000209,87.99999999999386,194.99999999998963,,528.9999999999851
2017.07.10,170.00000000000347,-78.00000000000028,-99.00000000000463,143.00000000000068,-87.99999999999919,320.00000000000915,-50.99999999998772,-236.99999999999832,109.00000000000354,-92.00000000000318,46.0000000000127,83.9999999999952,-337.99999999999386,-97.9999999999981,93.99999999999409,223.99999999997976,,109.00000000001333
2017.07.10,162.0000000000066,-82.00000000000429,-104.99999999999955,146.0000000000008,-90.99999999999665,299.00000000000483,-71.99999999998852,-239.0000000000003,112.000000000001,-76.0000000000094,90.00000000001229,130.99999999999224,-320.99999999999795,-51.000000000001044,109.99999999999943,225.99999999999287,,239.00000000001228
2017.07.10,172.00000000000549,-63.000000000013046,-112.000000000001,143.00000000000068,-90.99999999999665,307.99999999999716,-69.99999999999318,-239.0000000000003,119.00000000000244,-92.00000000000318,60.99999999999994,146.00000000000168,-343.9999999999941,-62.99999999999084,106.99999999999932,230.9999999999812,,212.9999999999956
2017.07.10,181.00000000000892,-52.000000000007596,-106.99999999999044,131.00000000000023,-81.9999999999932,310.0000000000103,-27.000000000001023,-239.0000000000003,127.99999999999478,-87.00000000000374,120.00000000000898,153.9999999999875,-293.9999999999827,-71.99999999998319,91.99999999999875,168.99999999999693,,325.0000000000442
2017.07.10,197.00000000000273,-29.00000000001235,-65.99999999998829,73.99999999999807,-83.9999999999952,297.9999999999983,-18.000000000000682,-246.00000000000176,156.99999999999602,-86.0000000000083,87.99999999999919,171.99999999999437,-258.99999999998613,-24.999999999986144,87.0000000000033,150.99999999999002,,411.0000000000032
2017.07.10,217.0000000000005,-13.000000000018552,-41.000000000002146,97.99999999999898,-70.99999999999883,300.99999999999574,9.000000000000341,-248.99999999999923,156.00000000000057,-85.00000000000173,116.00000000000499,167.9999999999904,-224.99999999999432,-10.999999999983245,75.9999999999934,178.99999999999582,,624.9999999999828
2017.07.10,218.00000000000708,-8.000000000008,-36.999999999998145,141.9999999999959,-75.00000000000284,302.0000000000023,5.000000000009663,-256.0000000000007,151.9999999999966,-79.00000000000685,133.00000000000534,184.99999999999073,-232.99999999997567,2.0000000000131024,103.9999999999992,175.99999999999838,,731.0000000000261
2017.07.10,209.00000000000364,16.999999999978144,-31.999999999987594,103.9999999999992,-75.00000000000284,292.00000000000335,32.00000000001069,-255.00000000000523,134.99999999999625,-80.00000000000229,200.00000000000017,231.0000000000034,-200.9999999999934,19.999999999997797,99.99999999999432,183.99999999998417,,880.9999999999798
2017.07.11,187.9999999999993,0.0,-25.999999999992696,85.99999999999852,-70.0000000000034,266.0000000000107,59.00000000001171,-248.99999999999923,136.99999999999824,-66.00000000001049,119.00000000000244,204.99999999998852,-183.9999999999975,12.999999999996348,84.00000000000318,15.999999999993797,,577.9999999999994
2017.07.11,208.00000000000819,-6.000000000017103,-28.000000000005798,123.99999999999523,-80.99999999999774,295.0000000000008,38.000000000010914,-261.0000000000001,112.000000000001,-60.99999999999994,187.00000000000384,218.99999999999142,-193.9999999999884,18.0000000000069,52.99999999999727,159.99999999998238,,782.9999999999889
2017.07.11,230.000000000008,-2.0000000000131024,-14.999999999987246,137.00000000000045,-78.99999999999574,322.00000000000006,49.000000000006594,-278.9999999999959,122.99999999999534,-60.00000000000449,174.00000000000747,207.00000000000162,-191.99999999997885,26.999999999999247,36.000000000001364,225.99999999999287,,904.0000000000375
2017.07.11,242.00000000000887,22.999999999995246,-11.00000000000545,143.00000000000068,-78.00000000000028,322.00000000000006,55.00000000000682,-280.00000000000244,5.999999999994898,-69.00000000000794,153.00000000000313,208.99999999999253,-188.99999999999295,17.000000000000348,-103.9999999999992,264.9999999999819,,703.9999999999761
2017.07.11,243.99999999999977,-6.000000000017103,-8.999999999992347,134.9999999999909,-80.00000000000229,327.99999999999494,35.0000000000108,-283.99999999999534,-63.99999999999739,-64.0000000000085,192.99999999999872,173.99999999998528,-208.99999999997476,21.00000000000435,-176.00000000000193,448.9999999999883,,686.9999999999834
2017.07.11,254.00000000000978,10.999999999983245,-5.999999999994898,134.9999999999909,-90.0000000000012,334.9999999999964,47.000000000011255,-287.0000000000039,-27.999999999994696,-60.99999999999994,235.00000000000742,212.99999999999653,-205.99999999998886,46.0000000000127,-128.0000000000001,488.9999999999839,,959.0000000000086
2017.07.11,252.0000000000078,-9.000000000014552,-11.00000000000545,119.99999999999034,-80.99999999999774,351.0000000000124,-82.99999999999841,-292.00000000000335,-9.999999999998899,-59.000000000009045,168.99999999999693,211.99999999998997,-358.99999999998045,36.0000000000138,-147.00000000000557,449.9999999999948,,538.9999999999926
2017.07.11,278.00000000000045,17.999999999984695,-2.999999999997449,247.99999999999045,-85.00000000000173,357.00000000000733,-95.99999999998943,-305.99999999999517,0.0,-72.0000000000054,150.00000000000568,226.99999999999943,-390.99999999999113,19.999999999997797,-49.000000000006594,444.9999999999843,,740.9999999999834
2017.07.11,280.00000000000244,22.999999999995246,-5.999999999994898,170.99999999999227,-90.0000000000012,350.00000000000585,-9.000000000000341,-307.0000000000017,-143.9999999999997,-64.0000000000085,256.00000000001177,195.9999999999962,-276.9999999999868,11.00000000000545,-270.00000000001023,525.999999999982,,645.999999999988
2017.07.11,276.00000000000955,31.999999999987594,-5.999999999994898,169.9999999999875,-95.00000000000064,341.00000000001353,19.000000000005457,-319.99999999999807,-143.00000000000423,-71.00000000000995,211.00000000000563,204.99999999998852,-257.99999999998136,19.00000000001345,-260.0000000000051,631.9999999999882,,752.0000000000052
2017.07.11,284.0000000000065,-10.000000000021103,9.999999999998899,169.9999999999875,-131.00000000000333,360.0000000000048,33.00000000000125,-353.0000000000033,-112.000000000001,-54.00000000000959,161.00000000001114,286.99999999999284,-239.99999999998067,121.00000000001555,-254.0000000000049,666.9999999999953,,938.99999999999
2017.07.11,285.00000000000193,2.999999999997449,7.0000000000014495,202.99999999998875,-115.99999999999389,347.9999999999928,-42.999999999992156,-355.0000000000053,-109.99999999999899,-75.00000000000284,153.00000000000313,241.99999999998667,-328.9999999999793,111.00000000001664,-203.00000000000296,681.9999999999826,,802.9999999999959
2017.07.11,304.00000000000426,12.999999999996348,25.00000000000835,254.99999999999545,-166.99999999999494,380.00000000000256,-25.99999999999625,-411.0000000000058,-100.99999999999554,-55.000000000005045,171.99999999999437,397.0000000000029,-316.99999999997885,191.00000000000784,-183.9999999999975,747.9999999999931,,1224.0000000000312
2017.07.11,294.00000000000534,3.999999999981796,17.000000000000348,253.0000000000001,-212.99999999999653,390.0000000000015,-24.999999999991473,-451.9999999999969,-126.99999999999933,-42.0000000000087,260.0000000000158,393.99999999998323,-309.99999999997385,243.99999999999977,-219.99999999999886,781.9999999999939,,1249.0000000000161
2017.07.11,303.0000000000088,-2.0000000000131024,22.0000000000109,246.9999999999999,-195.9999999999962,412.00000000001234,-27.999999999991587,-436.00000000000307,-173.9999999999964,-37.00000000000925,276.9999999999939,446.9999999999974,-315.9999999999741,295.0000000000008,-268.0000000000007,852.9999999999926,,1399.0000000000323
2017.07.11,312.00000000000114,6.999999999979245,43.999999999999595,303.99999999998784,-178.99999999999582,428.00000000000614,-111.99999999999477,-438.00000000000506,-170.00000000000347,-13.00000000000745,280.9999999999979,370.00000000000364,-443.9999999999884,259.0000000000092,-258.0000000000098,868.9999999999865,,1259.9999999999663
2017.07.11,373.00000000000114,32.999999999994145,80.99999999999774,433.9999999999975,-151.9999999999966,449.0000000000105,-158.00000000000125,-478.9999999999961,-163.99999999999747,-39.00000000000014,246.99999999999721,368.9999999999971,-516.9999999999959,258.0000000000027,-176.00000000000193,870.9999999999995,,1430.0000000000082
2017.07.11,393.00000000001,64.99999999998174,96.00000000000719,431.99999999998795,-142.99999999999312,459.0000000000094,-134.00000000000034,-465.0000000000043,-153.00000000000313,-33.000000000005244,249.99999999999466,427.99999999998397,-485.99999999999,303.0000000000088,-183.00000000000693,892.9999999999883,,1721.9999999999688
2017.07.11,358.0000000000028,-41.000000000002146,70.0000000000145,441.99999999999307,-273.9999999999965,466.00000000001086,-186.9999999999976,-553.0000000000035,-158.0000000000026,-9.00000000000345,243.00000000001543,350.9999999999902,-516.9999999999959,286.00000000000847,-195.0000000000074,920.9999999999941,,1203.0000000000202
2017.07.11,345.0000000000064,-37.00000000002035,49.00000000001015,448.99999999999807,-263.0000000000021,469.0000000000083,-189.99999999999773,-561.0000000000003,-163.99999999999747,-8.000000000008,167.00000000000603,520.9999999999936,-530.0000000000011,421.0000000000047,-148.00000000001035,979.9999999999809,,1499.999999999971
2017.07.11,333.0000000000055,-75.00000000000284,26.0000000000149,437.9999999999882,-239.0000000000003,459.0000000000094,-213.99999999999864,-539.999999999996,-207.00000000000162,-15.00000000000945,232.99999999999432,400.00000000000034,-595.9999999999752,328.00000000001717,-168.99999999999693,1021.9999999999895,,1184.0000000000382
2017.07.11,331.0000000000035,-226.00000000001506,-22.999999999995246,376.99999999999534,-232.99999999999432,558.9999999999984,-204.9999999999983,-534.9999999999966,-192.99999999999872,37.99999999999359,507.9999999999973,163.9999999999864,-580.9999999999889,287.9999999999994,-234.99999999999943,996.9999999999812,,1030.9999999999686
2017.07.11,356.00000000000074,-234.00000000000088,-25.999999999992696,342.9999999999893,-231.99999999999886,666.000000000011,-58.9999999999975,-529.0000000000017,-177.00000000000495,69.9999999999923,653.0000000000147,157.99999999999147,-472.99999999998477,245.0000000000063,-266.00000000000534,946.9999999999867,,1442.000000000006
2017.07.11,395.0000000000009,-364.00000000000875,-31.999999999987594,346.9999999999942,-195.9999999999962,693.0000000000102,4.0000000000048885,-590.999999999997,-114.99999999999844,69.9999999999923,646.0000000000132,-12.000000000012001,-548.9999999999782,225.00000000000853,-227.00000000000387,944.9999999999958,,1239.0000000000377
2017.07.11,482.00000000000466,-311.0000000000168,8.000000000008,390.00000000000057,-193.99999999999417,897.9999999999987,63.00000000000239,-597.9999999999985,-112.000000000001,137.9999999999937,744.9999999999957,17.000000000000348,-478.999999999985,200.00000000000017,-250.0,991.9999999999928,,1989.0000000000014
2017.07.11,490.00000000000153,-460.000000000016,8.000000000008,353.9999999999992,-151.9999999999966,907.0000000000133,78.00000000000296,-536.9999999999986,-183.99999999999528,112.99999999999643,768.9999999999975,-229.99999999999687,-469.99999999999886,123.00000000000644,-365.0000000000091,995.9999999999969,,1440.0000000000111
2017.07.11,538.0000000000051,-281.0000000000201,2.999999999997449,393.0000000000007,-109.00000000000354,937.00000000001,137.00000000000045,-570.0000000000039,-158.0000000000026,119.99999999999788,855.0000000000058,-100.0000000000112,-483.99999999998045,117.99999999999588,-353.00000000000864,1051.9999999999864,,2097.999999999969
2017.07.11,542.0000000000091,-283.000000000011,-7.0000000000014495,375.99999999999056,-103.99999999999298,968.0000000000133,145.00000000001023,-561.0000000000003,-163.00000000000205,117.00000000000044,885.0000000000025,-97.9999999999981,-468.9999999999941,109.00000000000354,-370.00000000000455,1071.999999999984,,2159.000000000009
2017.07.11,494.00000000000557,-324.0000000000132,-17.000000000000348,375.99999999999056,-102.99999999999754,944.0000000000115,69.00000000000261,-517.9999999999962,-192.00000000000327,128.99999999999022,885.0000000000025,-192.00000000001438,-512.9999999999768,58.000000000002494,-378.0000000000001,1025.9999999999936,,1743.9999999999973
2017.07.11,483.0000000000001,-286.00000000000847,-19.999999999997797,368.9999999999998,-95.99999999999609,917.9999999999966,71.00000000001216,-485.0000000000021,-195.9999999999962,134.99999999999625,845.0000000000068,-168.0000000000126,-489.9999999999807,63.000000000013046,-371.0000000000093,1024.999999999987,,1797.0000000000089
2017.07.11,439.0000000000005,-414.00000000000324,-173.00000000000094,338.99999999999864,-114.00000000000298,907.9999999999977,20.000000000010232,-480.99999999999807,-178.99999999999582,83.9999999999952,831.000000000004,-260.0000000000158,-659.9999999999966,-103.99999999999298,-375.0,953.9999999999882,,814.9999999999883
2017.07.11,448.000000000004,-349.0000000000215,-160.00000000000458,344.99999999999886,-121.99999999999989,626.9999999999998,5.000000000009663,-512.0000000000014,-144.99999999999514,-134.0000000000008,495.000000000001,-172.0000000000166,-703.9999999999793,-92.99999999998754,-323.0000000000075,941.9999999999984,,147.9999999999975
2017.07.11,509.00000000000387,25.999999999992696,-79.99999999999119,365.99999999999966,-119.00000000000244,408.00000000000836,123.00000000000466,-566.9999999999953,-134.99999999999625,-308.00000000000824,163.00000000000205,317.9999999999961,-536.9999999999777,25.00000000000835,-322.00000000000273,968.9999999999976,,839.0000000000393
2017.07.11,447.0000000000085,133.99999999998968,-126.0000000000039,331.99999999999363,-139.00000000000023,432.9999999999945,45.000000000001705,-511.0000000000059,-187.00000000000384,-262.00000000000665,222.00000000001108,456.9999999999963,-598.9999999999895,-51.99999999998539,-316.0000000000025,966.0000000000002,,843.9999999999977
2017.07.11,436.00000000000307,173.99999999998528,-137.9999999999937,384.9999999999909,-100.99999999999554,417.0000000000007,10.000000000005116,-490.999999999997,-302.0000000000023,-278.00000000000045,136.00000000000279,436.9999999999985,-690.9999999999741,-115.99999999998278,-444.0000000000026,998.9999999999943,,433.0000000000323
2017.07.11,425.0000000000087,243.99999999999977,-279.99999999999136,472.999999999999,-124.99999999999733,272.00000000000557,-88.99999999999864,-511.0000000000059,-346.9999999999973,-512.0000000000014,86.0000000000083,536.9999999999875,-943.9999999999884,-252.99999999999213,-435.0000000000023,1195.999999999997,,-262.99999999996885
2017.07.11,309.0000000000037,294.9999999999786,-353.0000000000033,101.99999999998965,-146.00000000000168,90.00000000001229,-86.99999999998909,-526.9999999999997,-395.0000000000009,-546.000000000002,-18.999999999991246,713.9999999999924,-901.9999999999868,-336.00000000000296,-652.000000000001,1196.9999999999814,,-1256.000000000021
2017.07.11,304.9999999999997,259.9999999999936,-365.99999999999966,149.99999999999147,-147.99999999999258,96.00000000000719,-36.99999999999193,-443.99999999999994,-387.99999999999943,-544.0,209.9999999999991,702.9999999999869,-764.9999999999864,-302.0000000000023,-606.9999999999993,1194.9999999999905,,-682.000000000003
2017.07.11,334.00000000000097,313.99999999999204,-407.0000000000018,120.99999999999511,-195.00000000000074,-1.0000000000065512,57.00000000000216,-475.99999999999864,-368.00000000000165,-673.0000000000014,46.0000000000127,785.9999999999978,-758.9999999999861,-258.0000000000027,-620.0000000000045,1246.9999999999982,,-852.000000000005
2017.07.11,191.00000000000784,285.99999999998624,-510.99999999999477,-77.00000000001239,-249.99999999999466,-31.000000000003247,124.00000000000944,-456.00000000000085,-363.99999999999767,-695.0000000000011,8.000000000008,925.9999999999824,-616.9999999999902,-285.00000000000193,-686.000000000007,1162.9999999999807,,-1274.0000000000293
2017.07.11,196.00000000000728,283.99999999999534,-495.99999999998533,-32.00000000001069,-247.99999999999267,-70.99999999999883,154.00000000001057,-424.00000000000216,-334.00000000000097,-670.000000000004,178.00000000001148,946.0000000000024,-571.9999999999743,-263.99999999999756,-570.999999999998,1133.9999999999907,,-789.9999999999466
2017.07.11,-59.99999999999339,197.99999999998707,-798.9999999999942,-196.00000000001216,-395.0000000000009,-316.99999999998954,-186.9999999999976,-409.99999999999926,-409.99999999999926,-842.0000000000094,124.99999999999733,964.9999999999936,-911.9999999999777,-485.99999999998647,-590.0000000000034,1064.9999999999827,,-3251.0000000000027
