date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,GBPAUD,EURCAD,CADJPY,AUDJPY,AUDNZD,empty,sum
2015.02.02,-216.0000000000051,-48.99999999998794,-86.99999999999264,0.0,-127.00000000001043,-140.0000000000068,-73.99999999999629,-489.99999999999045,-141.99999999999767,-462.9999999999912,-87.99999999999919,-390.99999999999113,-333.999999999989,-193.00000000002092,,-2793.9999999999786
2015.02.02,-470.9999999999992,43.00000000001525,-75.99999999998718,171.99999999999704,-163.00000000000205,-168.00000000000148,-129.00000000000134,-841.0000000000028,-341.0000000000024,-512.0000000000014,-110.99999999999443,-381.0000000000002,-411.9999999999919,-318.00000000001825,,-3707.99999999999
2015.02.02,-561.9999999999958,46.0000000000127,-19.999999999997797,79.9999999999983,-169.00000000001913,-206.00000000000617,-90.0000000000012,-1052.0000000000084,-358.0000000000028,-565.9999999999999,110.99999999999443,-435.99999999999284,-418.99999999999693,-318.00000000001825,,-3959.0000000000337
2015.02.02,-658.9999999999985,82.00000000000429,26.999999999999247,190.9999999999883,-187.00000000000384,-262.00000000000665,-119.00000000000244,-1218.000000000008,-448.000000000004,-665.0000000000044,173.00000000000094,-435.0000000000023,-495.9999999999951,-292.00000000000335,,-4308.000000000036
2015.02.02,-673.0000000000014,106.00000000000608,33.00000000001635,242.999999999995,-123.00000000000644,-302.9999999999977,-173.9999999999964,-1238.99999999999,-485.0000000000021,-869.0000000000086,55.99999999998939,-503.0000000000001,-685.9999999999928,-236.00000000001398,,-4853.000000000003
2015.02.02,-607.0000000000019,144.99999999999514,-5.999999999994898,285.99999999998715,-23.00000000001745,-290.00000000000136,-156.99999999999602,-1106.9999999999914,-455.0000000000054,-859.0000000000098,-48.000000000003595,-475.9999999999991,-712.9999999999939,-250.00000000001688,,-4560.000000000049
2015.02.02,-597.9999999999985,80.99999999999774,-35.999999999991594,348.99999999998954,-17.000000000000348,-356.00000000000074,-170.99999999999892,-1093.999999999995,-456.00000000000085,-944.9999999999958,-156.00000000000057,-453.00000000000296,-699.9999999999886,-296.0000000000074,,-4847.9999999999945
2015.02.02,-310.9999999999946,110.00000000001009,-37.99999999998249,395.9999999999866,101.99999999997988,-394.00000000000546,-212.99999999999653,-707.9999999999975,-307.99999999999716,-1089.0000000000066,-357.99999999999164,-506.0000000000002,-913.9999999999873,-307.00000000001285,,-4537.999999999995
2015.02.02,-310.9999999999946,73.00000000001194,-134.99999999999625,578.9999999999935,167.9999999999904,-362.00000000000676,-214.00000000000307,-642.0000000000092,-384.00000000000654,-930.999999999993,-448.000000000004,-493.9999999999998,-933.9999999999975,-243.99999999999977,,-4279.000000000015
2015.02.02,-204.00000000000418,104.00000000001519,-74.99999999998064,600.9999999999991,286.99999999999284,-377.0000000000051,-205.99999999999508,-524.9999999999977,-326.0000000000041,-995.9999999999969,-469.99999999999267,-522.9999999999961,-989.9999999999949,-300.00000000001137,,-3999.999999999972
2015.02.02,-175.99999999999838,124.00000000001299,-60.99999999999994,798.9999999999924,335.9999999999808,-287.0000000000039,-139.99999999999568,-476.0000000000098,-341.99999999999784,-774.000000000008,-469.0000000000083,-575.9999999999934,-1018.9999999999912,-294.0000000000165,,-3355.000000000037
2015.02.02,-178.99999999999582,116.00000000000499,16.000000000016,804.9999999999926,339.0000000000004,-207.00000000000162,-176.99999999999383,-478.0000000000006,-341.99999999999784,-556.0000000000009,-398.9999999999938,-540.9999999999968,-902.9999999999916,-125.00000000001954,,-2630.9999999999786
2015.02.02,-134.0000000000008,100.0000000000112,-11.999999999989797,754.9999999999955,339.0000000000004,-214.00000000000307,-221.99999999999997,-415.99999999999415,-307.99999999999716,-594.99999999999,-432.0000000000102,-551.0000000000019,-945.999999999998,-137.00000000000932,,-2772.9999999999873
2015.02.02,-195.00000000000074,112.000000000001,-13.999999999980695,738.9999999999901,318.9999999999804,-187.00000000000384,-178.99999999999582,-506.9999999999908,-351.0000000000013,-513.0000000000078,-439.0000000000116,-516.9999999999959,-844.9999999999989,-95.00000000000064,,-2672.0000000000164
2015.02.02,-212.99999999999653,131.99999999999878,-12.999999999996348,657.999999999987,349.99999999998363,-324.9999999999975,-168.99999999999693,-524.9999999999977,-363.0000000000022,-889.9999999999908,-425.0000000000087,-454.9999999999983,-933.9999999999975,-289.0000000000059,,-3461.0000000000186
2015.02.02,-104.00000000000409,155.00000000001623,-4.999999999988347,665.9999999999968,345.99999999997965,-353.0000000000033,-192.99999999999872,-370.00000000000364,-280.00000000000244,-964.0000000000093,-407.0000000000018,-447.9999999999933,-957.9999999999984,-297.0000000000139,,-3212.000000000025
2015.02.02,-109.00000000000354,123.00000000000644,38.0000000000047,697.9999999999933,345.99999999997965,-368.00000000000165,-153.99999999999858,-404.9999999999887,-309.99999999999915,-984.9999999999915,-371.99999999999454,-439.9999999999977,-997.9999999999905,-372.00000000001677,,-3307.9999999999986
2015.02.02,-141.99999999999767,161.00000000001114,30.0000000000189,644.999999999996,383.99999999998437,-385.99999999999744,-129.00000000000134,-452.00000000000796,-335.0000000000075,-1133.0000000000061,-422.9999999999956,-409.9999999999966,-978.9999999999992,-423.0000000000178,,-3592.000000000017
2015.02.02,53.00000000000304,181.00000000000892,14.000000000002899,680.9999999999974,404.9999999999887,-375.9999999999986,-119.99999999999788,-211.99999999998997,-184.00000000000637,-1309.9999999999889,-601.000000000007,-375.99999999999056,-989.9999999999949,-449.0000000000105,,-3283.9999999999836
2015.02.02,143.9999999999997,324.0000000000132,-95.999999999985,596.9999999999942,385.99999999999744,-367.0000000000062,-156.99999999999602,-268.0000000000016,-185.00000000000182,-1418.9999999999925,-666.000000000011,-334.0000000000032,-979.9999999999898,-429.00000000001273,,-3449.9999999999955
2015.02.02,278.00000000000045,290.9999999999968,-125.99999999998168,629.9999999999955,406.9999999999796,-343.00000000000443,-163.00000000000205,-130.0000000000079,-19.999999999997797,-1370.9999999999889,-705.0000000000001,-393.0000000000007,-940.9999999999883,-361.0000000000113,,-2947.0000000000114
2015.02.02,387.99999999999943,383.0,-325.99999999998187,738.9999999999901,412.9999999999967,-568.0000000000018,-309.0000000000037,26.999999999999247,-24.000000000001798,-1936.9999999999886,-1097.999999999999,-417.99999999999216,-1344.9999999999989,-449.0000000000105,,-4523.999999999994
2015.02.02,280.00000000000244,433.0000000000167,-191.99999999999218,710.9999999999985,578.9999999999961,-474.00000000000773,-293.99999999999426,-208.99999999999253,-169.00000000000804,-1710.999999999996,-950.0000000000064,-328.9999999999935,-1167.9999999999923,-349.0000000000215,,-3841.9999999999905
2015.02.02,253.99999999999866,67.00000000001705,-408.9999999999927,632.9999999999956,457.9999999999807,-411.0000000000058,-192.99999999999872,-371.99999999999454,-92.00000000000318,-1712.0000000000025,-1049.9999999999955,-373.9999999999952,-1070.999999999998,-394.00000000000546,,-4666.0
2015.02.02,246.99999999999721,659.0000000000095,-426.9999999999996,605.9999999999945,438.9999999999894,-382.00000000000455,-158.0000000000026,-429.99999999999704,-126.0000000000039,-1788.9999999999961,-1079.0000000000077,-358.99999999999466,-973.9999999999895,-459.0000000000094,,-4232.000000000014
2015.02.02,200.00000000000017,614.0000000000034,-417.99999999998505,590.999999999994,130.99999999999224,-433.0000000000056,-165.9999999999995,-392.9999999999989,-100.00000000000009,-1970.9999999999895,-1027.0000000000002,-506.0000000000002,-988.9999999999901,-469.0000000000083,,-4935.999999999987
2015.02.02,287.9999999999994,574.0000000000078,-306.9999999999906,603.9999999999992,-270.99999999999903,-551.0000000000015,-256.0000000000007,-304.9999999999997,236.99999999999832,-2190.000000000003,-570.0000000000039,-873.9999999999952,-1176.9999999999925,-509.00000000000387,,-5306.999999999985
2015.02.02,331.999999999999,695.0000000000011,-245.99999999999068,672.9999999999876,-449.0000000000105,-461.0000000000003,-197.99999999999818,-280.9999999999979,339.99999999999585,-2041.9999999999882,-154.0000000000097,-1003.0000000000001,-1122.0,-483.0000000000112,,-4399.000000000024
2015.02.02,402.9999999999978,622.0000000000115,-174.99999999999181,651.9999999999868,-397.0000000000029,-540.0000000000072,-293.99999999999426,-120.99999999999334,474.9999999999921,-2235.9999999999936,35.999999999991594,-918.9999999999969,-1150.9999999999964,-415.0000000000098,,-4060.0000000000064
2015.02.02,327.99999999999494,744.0000000000114,-150.99999999999002,628.0000000000001,-323.0000000000066,-480.99999999999807,-241.00000000000233,-350.00000000000585,369.99999999999255,-2112.0000000000027,-28.000000000005798,-897.9999999999961,-1082.9999999999984,-390.0000000000015,,-3987.0000000000077
2015.02.02,312.9999999999966,646.0000000000132,-57.99999999998029,684.9999999999881,-338.0000000000161,-423.0000000000067,-207.99999999999707,-280.9999999999979,378.00000000000057,-1897.9999999999998,239.99999999999577,-926.0000000000019,-1031.9999999999964,-365.0000000000153,,-3267.0000000000173
2015.02.02,295.99999999999625,561.0000000000115,-108.99999999998133,628.9999999999907,-521.0000000000159,-387.000000000004,-219.00000000000253,-218.99999999999142,402.9999999999978,-1703.00000000001,79.99999999999119,-1045.0000000000018,-1010.9999999999957,-328.00000000001717,,-3573.0000000000327
2015.02.02,153.99999999999858,475.0000000000032,-120.99999999999334,639.9999999999864,-807.0000000000022,-522.0000000000002,-293.99999999999426,-309.0000000000037,502.9999999999979,-1828.9999999999918,558.9999999999984,-1262.0000000000005,-1154.9999999999868,-387.000000000004,,-4354.999999999993
2015.02.02,55.000000000005045,253.00000000001432,-309.99999999998806,584.9999999999937,-1318.000000000019,-572.0000000000058,-397.99999999999835,-504.9999999999999,454.9999999999943,-1865.99999999999,662.000000000007,-1566.0000000000025,-1143.9999999999914,-377.0000000000051,,-6045.999999999985
2015.02.02,51.99999999999649,114.99999999999844,-500.9999999999959,221.9999999999942,-1256.0000000000127,-746.9999999999976,-668.0000000000019,-384.00000000000654,561.9999999999958,-2095.0000000000023,523.9999999999911,-1364.999999999995,-1108.9999999999945,-307.00000000001285,,-6957.000000000044
2015.02.02,-292.9999999999988,235.00000000000742,-497.99999999999847,218.9999999999941,-1316.0000000000061,-718.0000000000075,-724.0000000000024,-1080.9999999999986,424.9999999999976,-2249.9999999999964,523.9999999999911,-1304.9999999999927,-1084.9999999999936,-186.0000000000195,,-8053.000000000024
2015.02.02,-339.0000000000004,519.0000000000028,-381.99999999999346,300.9999999999877,-1173.0000000000018,-680.0000000000028,-542.9999999999935,-1303.0000000000098,241.00000000000233,-2359.0,652.0000000000082,-1362.9999999999995,-1137.999999999991,-245.0000000000063,,-7811.999999999997
2015.02.02,-304.9999999999997,642.0000000000092,-278.9999999999848,398.9999999999867,-1236.0000000000148,-640.0000000000073,-517.0000000000008,-1249.9999999999955,244.99999999999523,-2343.0000000000064,692.9999999999881,-1362.9999999999995,-1098.9999999999895,-260.0000000000158,,-7313.000000000034
2015.02.02,-117.99999999999588,534.9999999999966,-376.9999999999829,308.9999999999975,-1343.0000000000052,-709.0000000000041,-553.999999999999,-872.9999999999905,561.9999999999958,-2503.999999999995,798.9999999999942,-1414.999999999992,-1109.9999999999995,-265.0000000000041,,-7062.999999999984
2015.02.02,-29.000000000001247,622.9999999999958,-313.99999999999204,339.9999999999892,-1419.999999999999,-682.0000000000048,-556.0000000000009,-791.9999999999927,696.999999999992,-2543.0000000000064,1045.9999999999914,-1494.9999999999905,-1116.9999999999902,-211.00000000000563,,-6453.000000000015
