date,USDCHF,AUDUSD,CHFJPY,EURNZD,empty,sum
2020.10.06,-446.00000000000193,-256.99999999999613,-1108.000000000004,951.000000000013,,-859.9999999999893
2020.10.06,-446.00000000000193,-264.999999999993,-1063.0000000000023,937.00000000001,,-836.9999999999873
2020.10.06,-446.00000000000193,-262.999999999991,-1064.0000000000073,1041.000000000003,,-731.9999999999973
2020.10.06,-478.0000000000006,-263.99999999999756,-1063.0000000000023,1147.9999999999934,,-657.000000000007
2020.10.06,-507.9999999999973,-432.9999999999945,-1099.0000000000036,927.9999999999955,,-1112.0
2020.10.06,-470.00000000000375,-259.9999999999936,-1061.9999999999977,1079.0000000000077,,-712.9999999999873
2020.10.06,-476.9999999999941,-285.9999999999974,-1064.9999999999977,1089.0000000000066,,-738.9999999999825
2020.10.06,-483.0000000000001,-266.999999999995,-1052.9999999999973,1097.0000000000146,,-705.9999999999777
2020.10.06,-478.9999999999961,-84.99999999999064,-1076.0000000000077,1197.0000000000036,,-442.9999999999909
2020.10.06,-493.99999999999443,-92.99999999999864,-1084.0000000000032,1166.0000000000005,,-504.9999999999959
2020.10.06,-470.9999999999992,26.000000000003798,-1096.0000000000036,1300.9999999999966,,-240.0000000000025
2020.10.06,-560.0000000000049,-15.999999999993797,-1195.0000000000073,1394.0000000000064,,-376.99999999999955
2020.10.06,-468.9999999999972,78.00000000000028,-1064.9999999999977,1246.0000000000139,,-209.99999999998067
2020.10.06,-468.9999999999972,72.0000000000054,-1025.9999999999964,1149.0,,-273.9999999999882
2020.10.06,-478.0000000000006,28.000000000005798,-962.0000000000033,1063.9999999999982,,-348.0
2020.10.06,-510.99999999999477,9.00000000000345,-978.0000000000086,869.999999999993,,-610.000000000007
2020.10.06,-507.0000000000019,-19.999999999997797,-1004.0000000000049,784.0000000000069,,-746.9999999999976
2020.10.06,-492.0000000000035,100.00000000000009,-993.0000000000092,983.0000000000006,,-402.00000000001216
2020.10.06,-507.0000000000019,98.0000000000092,-1073.0000000000075,1035.0000000000082,,-446.99999999999204
2020.10.06,-519.0000000000028,73.00000000000084,-1097.999999999999,1102.000000000003,,-441.9999999999982
2020.10.06,-609.9999999999994,31.000000000003247,-1186.000000000007,1146.0000000000025,,-619.0000000000007
2020.10.06,-609.9999999999994,-35.999999999991594,-1201.9999999999982,1088.0,,-759.9999999999891
2020.10.06,-583.9999999999957,-41.9999999999976,-1170.0000000000018,940.0000000000075,,-855.9999999999875
2020.10.06,-607.0000000000019,-5.999999999994898,-1230.000000000004,971.0000000000107,,-871.9999999999902
2020.10.06,-609.9999999999994,-6.999999999990347,-1257.9999999999955,967.0000000000067,,-907.9999999999785
2020.10.06,-522.9999999999957,-39.999999999995595,-1122.0,902.0000000000028,,-782.9999999999885
2020.10.06,-554.9999999999944,-24.999999999997247,-1117.0000000000045,981.999999999994,,-715.0000000000024
2020.10.06,-566.9999999999953,10.000000000010001,-1128.0,1095.0000000000016,,-589.9999999999839
2020.10.06,-519.9999999999983,68.00000000000139,-1046.999999999997,1180.0000000000032,,-318.9999999999909
2020.10.06,-454.9999999999943,143.9999999999997,-1012.0000000000005,1289.0000000000068,,-33.99999999998818
2020.10.06,-448.9999999999994,104.00000000000409,-981.0000000000088,1261.000000000001,,-65.00000000000318
2020.10.06,-441.99999999999795,121.00000000000443,-978.0000000000086,1333.0000000000064,,34.00000000000409
2020.10.06,-404.0000000000044,165.00000000000404,-954.9999999999983,1431.0000000000045,,237.0000000000059
2020.10.06,-458.9999999999983,118.00000000000699,-1013.9999999999958,1465.0000000000052,,110.00000000001819
2020.10.06,-488.999999999995,99.00000000000463,-1046.999999999997,1540.000000000008,,103.00000000002069
2020.10.06,-293.99999999999426,400.00000000000034,-721.0000000000036,1581.0000000000102,,966.0000000000127
2020.10.06,-310.9999999999946,364.00000000000875,-731.9999999999993,1527.9999999999961,,849.0000000000109
2020.10.06,-290.9999999999968,456.00000000000085,-760.9999999999957,1659.0000000000105,,1063.0000000000189
2020.10.06,-280.9999999999979,483.0000000000001,-760.9999999999957,1686.999999999994,,1128.0000000000007
2020.10.07,-183.99999999999528,585.0000000000022,-615.9999999999997,1544.000000000012,,1329.0000000000193
2020.10.07,-193.99999999999417,596.0000000000076,-618.9999999999998,1689.0000000000073,,1472.000000000021
2020.10.07,-185.99999999999727,594.0000000000057,-698.9999999999981,1774.0000000000089,,1483.000000000019
2020.10.07,-190.99999999999673,576.0000000000099,-695.0000000000074,1906.0000000000077,,1596.0000000000136
2020.10.07,-199.00000000000472,609.9999999999994,-679.000000000002,1957.0000000000086,,1689.0000000000014
2020.10.07,-190.99999999999673,553.0000000000035,-695.999999999998,1886.00000000001,,1552.0000000000189
2020.10.07,-190.00000000000128,494.00000000000557,-713.0000000000081,1852.9999999999936,,1443.99999999999
2020.10.07,-171.99999999999437,501.000000000007,-704.0000000000077,1896.9999999999932,,1521.9999999999982
2020.10.07,-168.00000000000148,568.0000000000018,-677.9999999999973,1971.0000000000116,,1693.0000000000146
2020.10.07,-149.99999999999457,476.0000000000098,-650.0000000000057,1797.000000000004,,1473.0000000000136
2020.10.07,-139.99999999999568,443.0000000000045,-658.0000000000013,1720.9999999999948,,1366.0000000000023
2020.10.07,-141.00000000000225,457.0000000000074,-662.9999999999967,1845.0000000000077,,1498.0000000000161
2020.10.07,-139.00000000000023,467.0000000000063,-647.9999999999961,1858.000000000004,,1538.000000000014
2020.10.07,-144.99999999999514,448.000000000004,-686.000000000007,1788.0000000000118,,1405.0000000000136
2020.10.07,-143.9999999999997,451.0000000000014,-685.0000000000023,1743.0000000000057,,1365.000000000005
2020.10.07,-148.0000000000037,402.00000000000233,-737.000000000009,1699.0000000000061,,1215.999999999996
2020.10.07,-148.99999999999915,416.00000000000523,-728.9999999999992,1697.9999999999995,,1236.0000000000064
2020.10.07,-178.99999999999582,345.0000000000064,-786.0000000000014,1666.0000000000118,,1046.000000000021
2020.10.07,-188.9999999999947,329.00000000000153,-811.000000000007,1686.0000000000098,,1015.0000000000095
2020.10.07,-251.99999999999667,277.000000000005,-862.9999999999995,1727.9999999999961,,890.0000000000049
2020.10.07,-341.0000000000024,219.00000000000253,-1004.0000000000049,1872.000000000007,,746.0000000000023
2020.10.07,-336.9999999999984,195.00000000000074,-1162.9999999999968,1903.0000000000102,,598.0000000000157
2020.10.07,-336.9999999999984,221.99999999999997,-1115.000000000009,1922.0000000000016,,691.9999999999941
2020.10.07,-246.00000000000176,269.00000000000813,-1094.0000000000082,1983.0000000000014,,911.9999999999995
2020.10.07,-212.00000000000108,274.00000000000756,-1152.000000000001,1988.000000000012,,898.0000000000175
2020.10.07,-214.99999999999852,335.0000000000075,-1183.0000000000068,2207.000000000003,,1144.0000000000055
2020.10.07,-166.99999999999494,373.00000000000114,-1143.0000000000007,2193.0000000000005,,1256.000000000006
2020.10.07,-209.00000000000364,390.0000000000015,-1180.9999999999973,2119.000000000004,,1119.0000000000045
2020.10.07,-297.00000000000284,363.0000000000022,-1271.000000000001,2310.9999999999964,,1105.9999999999948
2020.10.07,-346.9999999999973,347.0000000000084,-1301.0000000000018,2363.000000000004,,1062.0000000000134
2020.10.07,-329.00000000000153,286.00000000000847,-1281.9999999999964,2364.999999999995,,1040.0000000000055
2020.10.07,-346.9999999999973,193.00000000000983,-1230.000000000004,2222.9999999999973,,839.0000000000057
2020.10.07,-346.9999999999973,204.99999999999963,-1150.9999999999964,2178.9999999999977,,886.0000000000036
2020.10.07,-341.99999999999784,138.00000000000477,-1197.0000000000027,2102.0000000000036,,701.0000000000077
2020.10.07,-307.0000000000017,176.0000000000095,-1207.9999999999984,2090.9999999999986,,752.000000000008
2020.10.07,-280.9999999999979,203.00000000000873,-1201.0000000000077,2146.0000000000036,,867.0000000000068
2020.10.07,-315.9999999999941,204.00000000000418,-1212.0000000000032,2129.000000000003,,805.00000000001
2020.10.07,-297.00000000000284,165.9999999999995,-1177.0000000000068,2062.000000000008,,753.999999999998
2020.10.07,-290.00000000000136,238.0000000000049,-1191.0000000000025,2256.0000000000136,,1013.0000000000146
2020.10.07,-304.9999999999997,221.99999999999997,-1180.9999999999973,2421.0000000000064,,1157.0000000000093
2020.10.07,-314.99999999999864,209.00000000000364,-1204.9999999999982,2458.0000000000045,,1147.0000000000114
2020.10.07,-290.00000000000136,191.00000000000784,-1170.0000000000018,2462.999999999993,,1193.9999999999977
2020.10.07,-285.9999999999974,221.99999999999997,-1207.0000000000077,2461.0000000000023,,1189.999999999997
2020.10.07,-258.9999999999981,248.99999999999923,-1195.0000000000073,2652.999999999994,,1447.999999999988
2020.10.07,-261.0000000000001,216.0000000000051,-1198.0000000000075,2517.0000000000136,,1274.0000000000111
2020.10.07,-241.00000000000233,254.00000000000978,-1210.9999999999986,2591.999999999994,,1394.000000000003
2020.10.07,-222.99999999999542,279.00000000000705,-1134.0000000000005,2604.0000000000064,,1526.0000000000175
2020.10.07,-236.99999999999832,243.00000000000432,-1121.0000000000093,2513.999999999994,,1398.9999999999907
2020.10.08,-246.99999999999721,254.00000000000978,-1072.0000000000027,2391.999999999994,,1327.0000000000039
2020.10.08,-300.99999999999574,263.0000000000021,-1143.0000000000007,2437.0000000000005,,1256.0000000000061
2020.10.08,-324.00000000000205,226.99999999999943,-1141.0000000000055,2499.000000000007,,1260.9999999999986
2020.10.08,-275.99999999999847,233.00000000000543,-1141.999999999996,2622.9999999999977,,1438.0000000000089
2020.10.08,-270.99999999999903,265.0000000000041,-1141.999999999996,2652.999999999994,,1505.0000000000032
2020.10.08,-260.00000000000466,248.99999999999923,-1150.0000000000057,2644.000000000002,,1482.9999999999907
2020.10.08,-239.99999999999577,272.00000000000557,-1185.0000000000023,2622.000000000013,,1469.0000000000207
2020.10.08,-263.0000000000021,268.0000000000016,-1251.9999999999955,2828.000000000008,,1581.0000000000123
2020.10.08,-244.99999999999523,309.0000000000037,-1201.0000000000077,3292.000000000006,,2155.0000000000064
2020.10.08,-280.00000000000244,226.00000000000398,-1240.000000000009,2932.0000000000014,,1637.9999999999939
2020.10.08,-256.0000000000007,247.00000000000833,-1192.9999999999977,2888.000000000002,,1686.0000000000118
2020.10.08,-282.0000000000045,226.99999999999943,-1180.0000000000068,2869.0000000000105,,1633.9999999999986
2020.10.08,-277.000000000005,233.00000000000543,-1180.0000000000068,2865.0000000000064,,1641.0
2020.10.08,-263.99999999999756,209.9999999999991,-1167.0000000000016,2828.000000000008,,1607.0000000000082
2020.10.08,-261.0000000000001,232.00000000000998,-1192.0000000000073,2771.0000000000123,,1550.0000000000148
2020.10.08,-268.99999999999704,199.00000000000472,-1143.0000000000007,2683.9999999999973,,1471.0000000000043
2020.10.08,-305.99999999999517,142.00000000000878,-1177.9999999999973,2612.9999999999986,,1271.000000000015
2020.10.08,-307.99999999999716,82.00000000000429,-1195.0000000000073,2608.0000000000105,,1187.0000000000102
2020.10.08,-332.99999999999443,38.0000000000047,-1266.0000000000055,2550.0000000000077,,989.0000000000125
2020.10.08,-370.9999999999991,23.00000000000635,-1296.0000000000064,2543.0000000000064,,899.0000000000073
2020.10.08,-356.9999999999962,-15.999999999993797,-1272.9999999999961,2437.0000000000005,,791.0000000000143
2020.10.08,-356.00000000000074,-45.99999999999049,-1246.0000000000093,2235.9999999999936,,587.9999999999932
2020.10.08,-273.000000000001,-17.000000000000348,-1167.0000000000016,2147.9999999999945,,690.9999999999916
2020.10.08,-219.00000000000253,-6.999999999990347,-1064.9999999999977,2099.0000000000064,,808.0000000000157
2020.10.08,-270.0000000000036,-17.000000000000348,-1138.0000000000052,2212.000000000014,,787.000000000005
2020.10.08,-234.00000000000088,25.00000000000835,-1091.9999999999986,2178.000000000013,,877.000000000022
2020.10.08,-185.00000000000182,23.00000000000635,-1054.000000000002,2157.000000000009,,941.0000000000116
2020.10.08,-185.00000000000182,17.000000000000348,-1088.9999999999986,2126.0000000000055,,869.0000000000055
2020.10.08,-180.0000000000024,47.00000000000814,-1079.9999999999982,2258.0000000000045,,1045.000000000012
2020.10.08,-154.99999999999403,65.99999999999939,-1036.0000000000014,2246.999999999999,,1122.0000000000032
2020.10.08,-182.99999999999983,-42.999999999993044,-1048.0000000000018,2266.999999999997,,993.000000000002
2020.10.08,-158.99999999999804,-10.999999999994348,-1022.0000000000056,2307.0000000000146,,1115.0000000000166
2020.10.08,-144.99999999999514,19.00000000000235,-1004.9999999999955,2149.000000000001,,1018.0000000000127
2020.10.08,-75.9999999999983,16.0000000000049,-885.0000000000051,2276.0000000000114,,1331.0000000000127
2020.10.08,-88.99999999999464,42.0000000000087,-917.0000000000016,2371.000000000012,,1407.0000000000243
2020.10.08,-173.9999999999964,69.00000000000794,-1079.0000000000077,2408.9999999999945,,1224.9999999999984
2020.10.08,-200.00000000000017,51.000000000001044,-1126.0000000000048,2368.0000000000146,,1093.0000000000107
2020.10.08,-202.9999999999976,64.0000000000085,-1081.0000000000032,2479.000000000009,,1259.0000000000168
2020.10.08,-217.0000000000005,32.0000000000098,-1088.9999999999986,2415.0000000000114,,1141.000000000022
2020.10.08,-182.00000000000438,20.0000000000089,-1076.9999999999982,2388.0000000000123,,1149.0000000000186
2020.10.08,-187.00000000000384,34.000000000000696,-1102.0000000000039,2398.0000000000114,,1143.0000000000043
2020.10.08,-241.00000000000233,-25.999999999992696,-1131.0000000000002,2349.000000000001,,951.0000000000057
2020.10.08,-241.99999999999778,-9.999999999998899,-1153.000000000006,2344.0000000000127,,939.0000000000102
2020.10.08,-260.00000000000466,2.000000000002,-1174.0000000000066,2354.999999999996,,922.9999999999866
2020.10.08,-243.99999999999977,3.0000000000085514,-1167.0000000000016,2330.999999999994,,923.0000000000014
2020.10.08,-243.00000000000432,-7.9999999999968985,-1159.9999999999966,2347.9999999999945,,936.9999999999968
2020.10.08,-243.99999999999977,-7.9999999999968985,-1168.0000000000064,2401.0000000000086,,981.0000000000057
2020.10.08,-246.99999999999721,-28.999999999990145,-1179.000000000002,2370.0000000000055,,915.0000000000159
2020.10.09,-270.99999999999903,-34.99999999999615,-1209.0000000000032,2119.000000000004,,604.0000000000057
2020.10.09,-263.0000000000021,-44.99999999999504,-1128.0,2249.9999999999964,,813.9999999999991
2020.10.09,-266.999999999995,-105.99999999999498,-1180.0000000000068,2198.000000000011,,645.0000000000141
2020.10.09,-246.99999999999721,-104.99999999999955,-1180.0000000000068,2313.9999999999936,,781.99999999999
2020.10.09,-251.99999999999667,-92.99999999999864,-1180.9999999999973,2346.0000000000036,,820.0000000000109
2020.10.09,-248.00000000000378,-103.99999999999298,-1188.0000000000023,2354.000000000012,,814.0000000000127
2020.10.09,-256.0000000000007,-105.99999999999498,-1183.9999999999975,2195.0000000000136,,649.0000000000205
2020.10.09,-275.99999999999847,-87.99999999999919,-1132.000000000005,2059.000000000011,,563.0000000000082
2020.10.09,-346.0000000000019,-187.9999999999993,-1132.9999999999955,1981.9999999999948,,314.9999999999982
2020.10.09,-375.0000000000031,-164.99999999999292,-1147.9999999999961,2037.0,,349.00000000000773
2020.10.09,-363.99999999999767,-171.99999999999437,-1156.9999999999964,2031.000000000005,,338.0000000000166
2020.10.09,-392.9999999999989,-205.99999999999508,-1186.000000000007,1971.0000000000116,,186.0000000000107
2020.10.09,-417.99999999999613,-214.99999999999852,-1195.0000000000073,1910.9999999999961,,82.99999999999432
2020.10.09,-417.0000000000007,-178.99999999999582,-1204.0000000000077,1983.0000000000014,,182.99999999999727
2020.10.09,-400.9999999999958,-159.9999999999935,-1174.0000000000066,1985.0000000000146,,250.00000000001864
2020.10.09,-395.0000000000009,-128.99999999999022,-1194.0000000000027,2054.0000000000005,,336.0000000000066
2020.10.09,-402.9999999999978,-175.99999999999838,-1201.0000000000077,2034.0000000000025,,253.99999999999864
2020.10.09,-395.99999999999636,-179.99999999999127,-1216.0000000000082,2029.9999999999984,,238.0000000000025
2020.10.09,-380.999999999998,-147.99999999999258,-1246.0000000000093,2032.999999999996,,257.9999999999959
2020.10.09,-387.99999999999943,-161.99999999999548,-1257.9999999999955,2029.9999999999984,,222.00000000000796
2020.10.09,-438.00000000000506,-234.00000000000088,-1344.0000000000082,1743.0000000000057,,-273.0000000000084
2020.10.09,-441.99999999999795,-228.99999999999034,-1332.9999999999984,1727.9999999999961,,-275.9999999999907
2020.10.09,-614.9999999999989,-278.00000000000045,-1484.0000000000089,2005.9999999999966,,-371.0000000000116
2020.10.09,-685.0000000000023,-275.99999999999847,-1582.9999999999984,2065.000000000006,,-478.9999999999932
2020.10.09,-673.0000000000014,-264.999999999993,-1548.0000000000018,2032.0000000000116,,-453.99999999998477
2020.10.09,-627.9999999999952,-232.99999999999432,-1531.9999999999964,2205.0000000000127,,-187.99999999997317
2020.10.09,-663.999999999998,-236.99999999999832,-1533.0000000000014,2188.0000000000123,,-245.99999999998545
2020.10.09,-722.0000000000005,-267.99999999999045,-1579.9999999999982,2107.0000000000146,,-462.99999999997453
2020.10.09,-710.999999999995,-285.9999999999974,-1579.0000000000077,2002.9999999999993,,-573.0000000000007
2020.10.09,-702.0000000000026,-279.99999999999136,-1587.0000000000032,2042.0000000000105,,-526.9999999999868
2020.10.09,-678.9999999999962,-298.9999999999937,-1622.0,1879.0000000000084,,-720.9999999999816
2020.10.09,-754.9999999999945,-483.99999999999557,-1646.000000000001,1585.9999999999986,,-1298.9999999999923
2020.10.09,-790.9999999999973,-528.9999999999906,-1680.0000000000068,1615.000000000011,,-1384.9999999999836
2020.10.09,-783.0000000000003,-574.9999999999922,-1625.0,1482.0000000000055,,-1500.9999999999873
2020.10.09,-712.9999999999969,-571.9999999999948,-1435.0000000000023,1402.9999999999986,,-1316.9999999999955
2020.10.09,-819.9999999999985,-668.9999999999974,-1522.0000000000055,1143.0000000000052,,-1867.9999999999961
2020.10.09,-866.0000000000001,-663.999999999998,-1531.9999999999964,1183.0000000000007,,-1878.9999999999939
2020.10.09,-934.0000000000015,-745.9999999999911,-1706.0000000000032,1046.999999999998,,-2338.999999999998
2020.10.09,-959.9999999999942,-739.0000000000008,-1725.0000000000086,1015.0000000000103,,-2408.999999999993
2020.10.09,-970.0000000000042,-739.0000000000008,-1719.9999999999989,1086.000000000009,,-2342.9999999999945
2020.10.09,-966.9999999999957,-698.9999999999941,-1727.0000000000039,1154.0000000000105,,-2238.999999999983
2020.10.09,-970.9999999999997,-724.9999999999978,-1715.0000000000034,1137.0000000000102,,-2273.999999999991
2020.10.09,-970.9999999999997,-708.999999999993,-1661.0000000000014,1103.0000000000095,,-2237.9999999999845
2020.10.09,-968.0000000000022,-717.9999999999964,-1644.0000000000055,1144.999999999996,,-2185.000000000008
2020.10.09,-966.0000000000002,-706.999999999991,-1656.000000000006,1137.9999999999945,,-2191.0000000000027
2020.10.09,-963.9999999999982,-727.9999999999953,-1641.999999999996,1090.0000000000132,,-2243.9999999999764
2020.10.09,-976.9999999999945,-766.9999999999955,-1644.0000000000055,1018.0000000000077,,-2369.9999999999877
2020.10.09,-1000.9999999999964,-776.9999999999943,-1680.9999999999973,998.00000000001,,-2460.999999999978
