date,USDCHF,AUDUSD,CHFJPY,EURNZD,empty,sum
2020.10.05,-290.00000000000136,-131.99999999999878,-820.0000000000074,641.0000000000027,,-601.0000000000048
2020.10.05,-263.0000000000021,-139.99999999999568,-778.0000000000058,733.0000000000059,,-447.9999999999977
2020.10.05,-305.99999999999517,-178.99999999999582,-802.9999999999973,783.0000000000003,,-504.99999999998784
2020.10.05,-309.0000000000037,-118.99999999999133,-829.0000000000077,832.9999999999949,,-424.00000000000784
2020.10.05,-312.00000000000114,-163.99999999999747,-783.0000000000013,866.9999999999956,,-392.00000000000443
2020.10.05,-324.9999999999975,-137.9999999999937,-772.9999999999961,1062.0000000000073,,-173.99999999998
2020.10.05,-436.9999999999985,-200.99999999999562,-865.0000000000091,1086.000000000009,,-416.9999999999941
2020.10.05,-429.99999999999704,-192.99999999999872,-972.999999999999,1107.0000000000136,,-488.9999999999811
2020.10.05,-431.99999999999903,-234.99999999999633,-987.9999999999995,1140.0000000000077,,-514.9999999999873
2020.10.05,-397.99999999999835,-174.99999999999181,-963.9999999999986,1204.000000000005,,-332.99999999998386
2020.10.05,-399.0000000000049,-147.99999999999258,-1028.9999999999964,1261.000000000001,,-314.99999999999295
2020.10.05,-407.0000000000018,-164.99999999999292,-1051.0000000000018,1279.000000000008,,-343.99999999998863
2020.10.05,-385.99999999999744,-206.99999999999054,-1055.9999999999973,1252.999999999993,,-395.99999999999227
2020.10.05,-382.00000000000455,-192.99999999999872,-1013.0000000000052,1185.0000000000139,,-402.99999999999477
2020.10.05,-358.0000000000028,-97.9999999999981,-977.0000000000039,1259.9999999999945,,-173.00000000001023
2020.10.05,-368.00000000000165,-79.99999999999119,-981.0000000000088,1307.0000000000136,,-121.99999999998795
2020.10.05,-341.99999999999784,-95.99999999999609,-966.9999999999987,1297.0000000000148,,-107.99999999997794
2020.10.05,-380.00000000000256,-164.99999999999292,-1046.0000000000064,1181.0000000000098,,-409.99999999999204
2020.10.05,-404.99999999999983,-183.99999999999528,-1097.0000000000084,1144.0000000000116,,-541.999999999992
2020.10.05,-448.9999999999994,-168.99999999999693,-1117.0000000000045,1175.000000000015,,-559.9999999999859
2020.10.05,-441.0000000000025,-134.99999999999625,-1061.000000000007,1127.9999999999957,,-509.00000000001023
2020.10.06,-422.00000000000017,-147.99999999999258,-1018.0000000000007,1042.0000000000095,,-545.9999999999839
2020.10.06,-422.00000000000017,-130.99999999999224,-1010.9999999999957,1151.9999999999975,,-411.9999999999907
2020.10.06,-429.0000000000016,-203.99999999999307,-1109.9999999999995,1173.0000000000018,,-569.9999999999923
2020.10.06,-427.99999999999505,-264.999999999993,-1131.0000000000002,1056.9999999999968,,-766.9999999999914
2020.10.06,-424.00000000000216,-234.99999999999633,-1085.9999999999986,1019.9999999999986,,-724.9999999999986
2020.10.06,-427.99999999999505,-279.99999999999136,-1058.9999999999975,964.9999999999936,,-801.9999999999902
2020.10.06,-461.99999999999574,-253.99999999999866,-1076.9999999999982,929.000000000002,,-863.9999999999907
2020.10.06,-461.99999999999574,-269.9999999999925,-1082.0000000000077,995.9999999999969,,-817.999999999999
2020.10.06,-443.0000000000045,-237.99999999999378,-1094.0000000000082,1144.0000000000116,,-630.9999999999948
2020.10.06,-424.00000000000216,-215.99999999999397,-1013.9999999999958,1019.0000000000143,,-634.9999999999775
2020.10.06,-443.99999999999994,-262.999999999991,-1058.0000000000068,1042.0000000000095,,-722.9999999999882
2020.10.06,-439.0000000000005,-256.0000000000007,-1040.9999999999968,1160.0000000000055,,-575.9999999999925
2020.10.06,-460.00000000000483,-234.00000000000088,-1046.999999999997,1147.9999999999934,,-593.0000000000093
2020.10.06,-468.9999999999972,-244.99999999999523,-1061.9999999999977,1156.0000000000014,,-619.9999999999889
2020.10.06,-465.9999999999998,-258.9999999999981,-1043.0000000000064,1100.9999999999964,,-667.000000000008
2020.10.06,-453.0000000000034,-252.99999999999213,-993.0000000000092,1099.0000000000055,,-599.9999999999993
2020.10.06,-461.99999999999574,-42.999999999993044,-1025.9999999999964,1356.0000000000016,,-174.99999999998363
2020.10.06,-461.99999999999574,-65.99999999999939,-1067.0000000000073,1197.0000000000036,,-397.99999999999864
2020.10.06,-451.9999999999969,45.000000000006146,-1040.0000000000064,1347.9999999999936,,-99.00000000000341
2020.10.06,-458.00000000000284,41.000000000002146,-1082.9999999999984,1422.000000000012,,-77.99999999998704
2020.10.06,-438.00000000000506,145.00000000000622,-1025.0000000000057,1615.000000000011,,297.00000000000637
2020.10.06,-448.9999999999994,104.99999999999955,-1022.9999999999961,1252.999999999993,,-114.00000000000296
2020.10.06,-422.00000000000017,121.99999999999989,-903.0000000000058,1166.0000000000005,,-37.000000000005684
2020.10.06,-461.0000000000003,50.0000000000056,-915.9999999999968,1117.9999999999968,,-208.99999999999454
2020.10.06,-493.99999999999443,19.00000000000235,-963.0000000000081,900.9999999999962,,-537.000000000004
2020.10.06,-458.9999999999983,104.00000000000409,-963.9999999999986,988.9999999999955,,-329.99999999999727
2020.10.06,-465.9999999999998,101.00000000000664,-978.0000000000086,1086.000000000009,,-256.9999999999927
2020.10.06,-449.9999999999948,179.00000000000693,-1025.9999999999964,1103.9999999999939,,-192.99999999999045
2020.10.06,-517.9999999999962,78.00000000000028,-1096.0000000000036,1231.0000000000043,,-304.9999999999952
2020.10.06,-583.0000000000002,84.0000000000063,-1150.9999999999964,1180.0000000000032,,-469.99999999998704
2020.10.06,-580.9999999999982,-10.999999999994348,-1150.0000000000057,1146.0000000000025,,-595.9999999999957
2020.10.06,-492.999999999999,33.000000000005244,-1094.0000000000082,988.0000000000111,,-565.9999999999907
2020.10.06,-573.9999999999967,41.000000000002146,-1215.0000000000034,1204.000000000005,,-543.999999999993
2020.10.06,-439.0000000000005,42.0000000000087,-1025.0000000000057,980.0000000000031,,-441.99999999999443
2020.10.06,-519.9999999999983,-17.999999999995797,-1069.0000000000027,983.0000000000006,,-623.9999999999962
2020.10.06,-521.0000000000048,41.000000000002146,-1079.0000000000077,1120.0000000000098,,-439.0000000000007
2020.10.06,-492.999999999999,100.00000000000009,-1025.0000000000057,1219.9999999999989,,-198.00000000000568
2020.10.06,-412.00000000000125,164.00000000000858,-971.0000000000036,1361.9999999999966,,143.00000000000023
2020.10.06,-397.0000000000029,172.00000000000549,-951.9999999999982,1324.9999999999984,,148.00000000000273
2020.10.06,-441.99999999999795,124.00000000000189,-975.0000000000085,1356.0000000000016,,62.999999999997044
2020.10.06,-382.00000000000455,169.00000000000804,-920.0000000000017,1463.0000000000143,,330.00000000001614
2020.10.06,-397.0000000000029,193.00000000000983,-941.0000000000025,1516.0000000000061,,371.0000000000107
2020.10.06,-444.9999999999954,131.00000000000333,-993.0000000000092,1574.0000000000086,,267.0000000000073
2020.10.06,-293.99999999999426,425.0000000000087,-727.0000000000039,1917.9999999999975,,1322.0000000000082
2020.10.06,-283.99999999999534,402.00000000000233,-694.0000000000026,1625.0000000000098,,1049.000000000014
2020.10.06,-260.00000000000466,470.9999999999992,-698.9999999999981,1720.9999999999948,,1232.9999999999914
2020.10.06,-275.000000000003,485.0000000000021,-754.0000000000049,1717.000000000013,,1173.0000000000073
2020.10.06,-166.99999999999494,644.0000000000001,-587.0000000000033,1814.0000000000045,,1704.0000000000064
2020.10.07,-166.99999999999494,617.0000000000009,-576.0000000000076,1719.0000000000039,,1593.0000000000023
2020.10.07,-144.99999999999514,645.0000000000067,-561.9999999999976,1846.9999999999986,,1785.0000000000127
2020.10.07,-182.00000000000438,601.000000000007,-688.0000000000024,1933.0000000000068,,1664.000000000007
2020.10.07,-151.00000000000114,653.999999999999,-605.000000000004,2025.0000000000102,,1923.000000000004
2020.10.07,-173.9999999999964,614.0000000000034,-650.9999999999962,2035.9999999999934,,1825.000000000004
2020.10.07,-190.00000000000128,561.0000000000003,-685.0000000000023,1886.00000000001,,1572.0000000000068
2020.10.07,-171.99999999999437,503.000000000009,-698.9999999999981,1896.9999999999932,,1529.0000000000098
2020.10.07,-146.00000000000168,584.0000000000067,-656.0000000000059,2076.0000000000114,,1858.0000000000105
2020.10.07,-102.99999999999754,653.0000000000035,-579.9999999999983,2090.9999999999986,,2061.0000000000064
2020.10.07,-110.99999999999443,515.0000000000099,-609.9999999999994,1825.9999999999943,,1620.0000000000105
2020.10.07,-139.00000000000023,475.0000000000032,-658.0000000000013,1885.0000000000034,,1563.000000000005
2020.10.07,-138.00000000000477,494.00000000000557,-638.0000000000052,1929.000000000003,,1646.9999999999986
2020.10.07,-121.99999999999989,479.0000000000072,-640.0000000000006,1869.9999999999939,,1587.0000000000007
2020.10.07,-112.99999999999643,487.0000000000041,-650.0000000000057,1793.0000000000002,,1517.0000000000023
2020.10.07,-143.9999999999997,470.00000000000375,-680.9999999999974,1835.0000000000089,,1480.0000000000155
2020.10.07,-136.00000000000279,421.0000000000047,-710.9999999999985,1730.9999999999936,,1304.999999999997
2020.10.07,-124.99999999999733,445.0000000000065,-701.0000000000076,1763.0000000000034,,1382.000000000005
2020.10.07,-163.99999999999747,400.00000000000034,-766.9999999999959,1720.9999999999948,,1190.0000000000018
2020.10.07,-180.99999999999784,343.9999999999999,-795.0000000000017,1761.0000000000125,,1129.0000000000127
2020.10.07,-251.99999999999667,284.0000000000065,-859.9999999999994,1892.0000000000048,,1064.000000000015
2020.10.07,-304.9999999999997,264.0000000000087,-947.0000000000027,1957.9999999999932,,969.9999999999994
2020.10.07,-336.00000000000296,228.00000000000597,-1115.000000000009,2069.999999999994,,846.999999999988
2020.10.07,-227.99999999999488,313.00000000000773,-1027.000000000001,2021.0000000000061,,1079.0000000000182
2020.10.07,-190.00000000000128,282.0000000000045,-1067.0000000000073,1998.000000000011,,1023.0000000000068
2020.10.07,-139.00000000000023,407.0000000000018,-1066.0000000000025,2235.9999999999936,,1437.9999999999927
2020.10.07,-160.00000000000458,399.0000000000049,-1125.0,2313.9999999999936,,1427.999999999994
2020.10.07,-148.99999999999915,424.00000000000216,-1122.0,2235.9999999999936,,1388.9999999999966
2020.10.07,-197.00000000000273,415.0000000000098,-1170.0000000000018,2320.9999999999955,,1369.0000000000007
2020.10.07,-287.0000000000039,369.0000000000082,-1259.0000000000005,2496.9999999999936,,1319.9999999999975
2020.10.07,-326.9999999999995,351.0000000000013,-1277.000000000001,2439.9999999999977,,1186.9999999999986
2020.10.07,-261.99999999999557,339.0000000000004,-1153.9999999999964,2401.0000000000086,,1324.000000000017
2020.10.07,-334.00000000000097,212.00000000000108,-1147.0000000000055,2241.000000000004,,971.9999999999986
2020.10.07,-300.99999999999574,243.99999999999977,-1109.0000000000089,2246.0000000000146,,1080.0000000000098
2020.10.07,-226.00000000000398,245.0000000000063,-1112.000000000009,2127.0000000000123,,1034.0000000000055
2020.10.07,-263.0000000000021,225.00000000000853,-1165.9999999999968,2147.00000000001,,943.0000000000196
2020.10.07,-244.99999999999523,286.00000000000847,-1171.999999999997,2249.0000000000123,,1118.0000000000284
2020.10.07,-278.00000000000045,214.00000000000307,-1153.9999999999964,2137.9999999999955,,920.0000000000018
2020.10.07,-261.99999999999557,255.00000000000523,-1147.9999999999961,2295.0000000000027,,1140.0000000000164
2020.10.07,-278.00000000000045,316.0000000000052,-1171.0000000000064,2517.0000000000136,,1384.000000000012
2020.10.07,-299.00000000000483,221.99999999999997,-1173.0000000000018,2468.0000000000036,,1217.999999999997
2020.10.07,-290.00000000000136,221.99999999999997,-1149.000000000001,2561.9999999999977,,1344.9999999999955
2020.10.07,-248.99999999999923,235.00000000000742,-1143.0000000000007,2466.999999999997,,1310.0000000000043
2020.10.07,-232.99999999999432,303.0000000000088,-1180.0000000000068,2780.0000000000045,,1670.0000000000123
2020.10.07,-231.99999999999886,252.0000000000078,-1168.9999999999968,2661.0000000000023,,1512.0000000000143
2020.10.07,-226.99999999999943,261.0000000000001,-1174.9999999999973,2601.999999999993,,1460.9999999999966
2020.10.07,-178.99999999999582,316.0000000000052,-1102.0000000000039,2629.0000000000146,,1664.00000000002
2020.10.07,-214.00000000000307,301.0000000000068,-1060.0000000000023,2706.000000000008,,1733.0000000000095
2020.10.07,-217.0000000000005,303.0000000000088,-1022.9999999999961,2517.0000000000136,,1580.000000000026
2020.10.08,-231.0000000000034,282.0000000000045,-1049.9999999999973,2554.9999999999964,,1556.0000000000002
2020.10.08,-270.0000000000036,270.0000000000036,-1122.0,2584.0000000000086,,1462.0000000000086
2020.10.08,-263.99999999999756,233.00000000000543,-1100.0000000000086,2692.0000000000055,,1561.0000000000048
2020.10.08,-268.99999999999704,268.0000000000016,-1134.0000000000005,2686.0000000000105,,1551.0000000000146
2020.10.08,-253.0000000000032,293.0000000000099,-1128.0,2720.9999999999955,,1633.000000000002
2020.10.08,-239.99999999999577,294.00000000000534,-1103.0000000000086,2795.000000000014,,1746.000000000015
2020.10.08,-236.99999999999832,284.0000000000065,-1176.0000000000018,3083.0000000000136,,1954.00000000002
2020.10.08,-241.00000000000233,345.0000000000064,-1189.9999999999977,3357.9999999999945,,2272.000000000001
2020.10.08,-231.0000000000034,398.00000000000944,-1168.0000000000064,3332.000000000002,,2331.0000000000014
2020.10.08,-253.0000000000032,262.00000000000665,-1191.0000000000025,2959.0000000000005,,1777.0000000000014
2020.10.08,-253.99999999999866,281.00000000000904,-1171.999999999997,2896.0000000000095,,1751.000000000023
2020.10.08,-270.99999999999903,243.00000000000432,-1174.0000000000066,2893.9999999999964,,1691.999999999995
2020.10.08,-263.0000000000021,276.00000000000955,-1162.9999999999968,2932.0000000000014,,1782.000000000012
2020.10.08,-258.9999999999981,236.00000000000287,-1156.000000000006,2861.0000000000023,,1682.0000000000011
2020.10.08,-248.99999999999923,243.99999999999977,-1129.9999999999955,2781.9999999999955,,1647.0000000000005
2020.10.08,-254.99999999999412,213.00000000000762,-1135.000000000005,2696.0000000000095,,1519.000000000018
2020.10.08,-292.00000000000335,171.00000000001003,-1159.9999999999966,2661.0000000000023,,1380.0000000000123
2020.10.08,-300.99999999999574,111.00000000000554,-1191.0000000000025,2635.999999999994,,1255.0000000000014
2020.10.08,-307.0000000000017,102.00000000000209,-1212.0000000000032,2635.999999999994,,1218.9999999999914
2020.10.08,-331.0000000000035,28.000000000005798,-1256.0000000000002,2598.0000000000114,,1039.0000000000134
2020.10.08,-324.00000000000205,14.000000000002899,-1222.999999999999,2479.999999999993,,946.999999999995
2020.10.08,-273.000000000001,-4.999999999999449,-1167.0000000000016,2327.0000000000123,,882.0000000000102
2020.10.08,-200.00000000000017,75.00000000000284,-1034.9999999999966,2275.000000000005,,1115.0000000000111
2020.10.08,-175.00000000000293,2.000000000002,-1037.0000000000061,2218.0000000000086,,1008.0000000000016
2020.10.08,-234.00000000000088,25.00000000000835,-1093.0000000000036,2329.000000000003,,1027.000000000007
2020.10.08,-166.99999999999494,53.00000000000304,-1028.000000000006,2222.9999999999973,,1080.9999999999995
2020.10.08,-141.99999999999767,51.000000000001044,-1010.0000000000051,2285.0000000000036,,1184.0000000000018
2020.10.08,-141.00000000000225,72.0000000000054,-1045.0000000000018,2340.0000000000086,,1226.00000000001
2020.10.08,-124.99999999999733,74.00000000000739,-989.0000000000043,2324.000000000015,,1284.0000000000207
2020.10.08,-129.00000000000134,65.99999999999939,-1003.0000000000001,2343.0000000000064,,1277.0000000000043
2020.10.08,-158.99999999999804,-4.999999999999449,-969.9999999999989,2364.0000000000105,,1230.000000000014
2020.10.08,-143.9999999999997,38.0000000000047,-1007.000000000005,2383.000000000002,,1270.0000000000018
2020.10.08,-12.999999999996348,32.0000000000098,-807.0000000000022,2302.000000000004,,1514.0000000000155
2020.10.08,-60.99999999999994,59.000000000009045,-882.000000000005,2390.000000000003,,1506.0000000000073
2020.10.08,-43.999999999999595,176.0000000000095,-897.0000000000056,2517.999999999998,,1753.0000000000025
2020.10.08,-153.00000000000313,80.00000000000229,-1058.0000000000068,2431.0000000000055,,1299.9999999999977
2020.10.08,-182.99999999999983,106.00000000000608,-1079.0000000000077,2520.000000000011,,1364.0000000000095
2020.10.08,-170.99999999999892,86.0000000000083,-1034.9999999999966,2529.0000000000036,,1409.0000000000164
2020.10.08,-173.9999999999964,54.00000000000959,-1040.0000000000064,2424.000000000004,,1264.000000000011
2020.10.08,-171.99999999999437,43.00000000000415,-1072.0000000000027,2429.0000000000146,,1228.0000000000216
2020.10.08,-180.99999999999784,54.00000000000959,-1070.999999999998,2473.9999999999986,,1276.0000000000125
2020.10.08,-221.00000000000452,4.999999999999449,-1109.0000000000089,2364.999999999995,,1039.9999999999811
2020.10.08,-234.99999999999633,4.999999999999449,-1150.0000000000057,2378.0000000000136,,998.0000000000111
2020.10.08,-226.99999999999943,13.00000000000745,-1147.0000000000055,2381.000000000011,,1020.0000000000134
2020.10.08,-231.0000000000034,17.000000000000348,-1146.000000000001,2368.0000000000146,,1008.0000000000105
2020.10.08,-226.00000000000398,2.000000000002,-1115.000000000009,2405.0000000000127,,1066.0000000000016
2020.10.08,-226.99999999999943,11.00000000000545,-1144.0000000000055,2469.9999999999945,,1109.999999999995
2020.10.08,-246.99999999999721,-17.000000000000348,-1174.0000000000066,2387.000000000006,,949.0000000000018
2020.10.09,-246.99999999999721,-17.000000000000348,-1087.0000000000032,2378.0000000000136,,1027.000000000013
2020.10.09,-248.00000000000378,-17.999999999995797,-1097.999999999999,2293.000000000012,,929.0000000000132
2020.10.09,-241.99999999999778,-96.99999999999153,-1159.000000000006,2317.0000000000136,,819.0000000000184
2020.10.09,-239.0000000000003,-68.99999999999685,-1156.9999999999964,2422.9999999999973,,958.0000000000036
2020.10.09,-234.00000000000088,-88.99999999999464,-1159.9999999999966,2398.9999999999955,,916.0000000000034
2020.10.09,-248.00000000000378,-97.9999999999981,-1186.9999999999977,2368.0000000000146,,835.000000000015
2020.10.09,-227.99999999999488,-34.99999999999615,-1085.9999999999986,2239.000000000013,,890.0000000000236
2020.10.09,-273.9999999999965,-73.99999999999629,-1109.0000000000089,2096.999999999993,,639.9999999999916
2020.10.09,-324.9999999999975,-106.99999999999044,-1054.000000000002,2096.000000000009,,610.0000000000191
2020.10.09,-349.99999999999477,-161.00000000000003,-1112.000000000009,2041.0000000000039,,418.0
2020.10.09,-358.9999999999982,-131.99999999999878,-1144.999999999996,2110.9999999999964,,475.00000000000364
2020.10.09,-388.9999999999949,-196.99999999999162,-1183.9999999999975,1971.0000000000116,,201.0000000000275
2020.10.09,-409.0000000000038,-173.9999999999964,-1171.0000000000064,1998.9999999999952,,244.99999999998863
2020.10.09,-395.99999999999636,-156.00000000000057,-1173.0000000000018,1987.0000000000055,,262.0000000000068
2020.10.09,-375.9999999999986,-103.99999999999298,-1159.000000000006,2072.0000000000073,,433.0000000000098
2020.10.09,-390.0000000000015,-126.99999999999933,-1174.9999999999973,2065.000000000006,,373.00000000000773
2020.10.09,-393.9999999999944,-173.9999999999964,-1189.9999999999977,2063.999999999999,,306.00000000001046
2020.10.09,-363.99999999999767,-127.99999999999478,-1183.9999999999975,2042.9999999999948,,367.0000000000048
2020.10.09,-371.99999999999454,-134.0000000000008,-1233.000000000004,2092.000000000005,,353.00000000000546
2020.10.09,-373.99999999999653,-114.99999999999844,-1254.000000000005,2095.0000000000023,,352.0000000000023
2020.10.09,-346.0000000000019,-197.99999999999818,-1228.999999999999,1788.9999999999961,,15.999999999997044
2020.10.09,-439.99999999999596,-196.99999999999162,-1320.999999999998,2005.9999999999966,,48.00000000001114
2020.10.09,-573.9999999999967,-207.99999999999707,-1421.0000000000064,2149.000000000001,,-53.99999999999909
2020.10.09,-670.000000000004,-245.99999999999068,-1533.0000000000014,2117.000000000013,,-331.9999999999827
2020.10.09,-612.0000000000015,-203.99999999999307,-1506.0000000000002,2256.0000000000136,,-65.9999999999809
2020.10.09,-604.0000000000045,-217.0000000000005,-1489.0000000000043,2227.0000000000014,,-83.00000000000773
2020.10.09,-627.9999999999952,-205.99999999999508,-1503.0,2286.0000000000105,,-50.99999999997999
2020.10.09,-697.0000000000032,-235.99999999999176,-1566.0000000000025,2133.0000000000073,,-365.99999999999
2020.10.09,-678.0000000000008,-256.99999999999613,-1516.0000000000055,2066.0000000000123,,-384.99999999999
2020.10.09,-663.0000000000025,-224.9999999999974,-1582.9999999999984,2086.9999999999945,,-384.00000000000364
2020.10.09,-626.0000000000043,-289.9999999999903,-1545.0000000000018,1888.0000000000007,,-572.9999999999957
2020.10.09,-736.9999999999987,-459.99999999999375,-1614.0000000000043,1666.9999999999964,,-1144.0000000000005
2020.10.09,-761.999999999996,-510.99999999999477,-1625.0,1707.000000000014,,-1190.9999999999768
2020.10.09,-678.0000000000008,-504.9999999999999,-1427.0000000000068,1546.000000000003,,-1064.0000000000043
2020.10.09,-712.0000000000015,-556.0000000000009,-1406.9999999999964,1422.9999999999966,,-1252.000000000002
2020.10.09,-785.0000000000024,-624.9999999999977,-1457.0000000000077,1180.0000000000032,,-1687.0000000000045
2020.10.09,-858.9999999999986,-657.9999999999919,-1524.000000000001,1222.000000000012,,-1818.9999999999793
2020.10.09,-912.9999999999972,-711.9999999999905,-1695.0000000000073,1106.000000000007,,-2213.999999999988
2020.10.09,-934.9999999999969,-696.999999999992,-1665.0000000000064,1109.0000000000043,,-2187.999999999991
2020.10.09,-953.0000000000039,-674.9999999999923,-1712.0000000000032,1204.000000000005,,-2135.999999999994
2020.10.09,-941.9999999999984,-637.9999999999941,-1713.0000000000082,1191.9999999999932,,-2101.0000000000077
2020.10.09,-929.9999999999975,-674.9999999999923,-1643.0000000000007,1143.0000000000052,,-2104.9999999999854
2020.10.09,-965.0000000000048,-707.9999999999975,-1643.0000000000007,1207.0000000000025,,-2109.0
2020.10.09,-946.9999999999978,-669.9999999999928,-1634.0000000000005,1174.0000000000084,,-2076.9999999999827
2020.10.09,-961.0000000000008,-696.999999999992,-1625.0,1160.0000000000055,,-2122.9999999999873
2020.10.09,-937.9999999999944,-725.9999999999933,-1575.0000000000027,1107.999999999998,,-2130.9999999999927
2020.10.09,-971.9999999999951,-764.9999999999934,-1634.0000000000005,1048.0000000000045,,-2322.9999999999845
2020.10.09,-976.9999999999945,-753.9999999999991,-1671.999999999997,1027.0000000000002,,-2375.999999999991
