names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['GBPJPY', 'EURJPY', 'USDCAD']",80.0,-0.98,S
GBPUSD,10,"['AUDNZD', 'CHFJPY', 'EURUSD', 'NZDUSD']",80.0,-0.88,S
EURUSD,15,"['EURUSD', 'NZDUSD', 'AUDUSD', 'NZDJPY', 'EURGBP']",100.0,-0.6018571428571429,S
USDJPY,10,"['GBPJPY', 'EURJPY', 'USDCAD']",80.0,-1.0,S
AUDUSD,10,['EURCHF'],80.0,1.0,B
GBPCHF,15,"['CADCHF', 'USDCHF', 'AUDCHF', 'GBPCHF']",80.0,-0.8118571428571428,S
EURCHF,15,"['EURJPY', 'GBPJPY', 'EURGBP']",100.0,-0.730001998001998,S
NZDCHF,10,['EURAUD'],80.0,1.0,B
GBPJPY,15,['GBPAUD'],100.0,-0.8376582861582859,S
GBPCAD,15,"['CADCHF', 'GBPCHF', 'EURNZD', 'EURCAD', 'NZDCHF', 'AUDCAD']",80.0,-0.66,S
EURJPY,10,['GBPAUD'],100.0,-0.766460317460317,S
EURCAD,10,['AUDUSD'],100.0,-0.3767063492063493,S
EURAUD,15,"['CHFJPY', 'NZDUSD', 'CADJPY']",80.0,-0.8,S
EURNZD,10,['EURAUD'],80.0,-1.0,S
CADJPY,20,"['EURUSD', 'GBPCHF']",80.0,0.712316738816739,B
NZDCAD,10,['EURCHF'],80.0,1.0,B
