date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,NZDCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDCAD,empty,sum
2019.07.22,-24.999999999997247,-215.99999999999397,-97.00000000001374,-188.99999999999295,-85.00000000000173,-263.99999999999756,-66.99999999999484,83.9999999999952,-467.9999999999893,-451.0000000000014,-293.00000000000637,-113.99999999999189,-315.99999999998295,-15.00000000000945,164.00000000000148,53.999999999998494,,-2297.9999999999786
2019.07.22,-14.999999999998348,15.00000000000945,-79.00000000000685,-126.99999999999534,-68.00000000000139,-15.999999999993797,-31.999999999987594,80.99999999999774,-138.99999999998158,-57.00000000001815,-214.00000000001285,-2.999999999997449,-224.99999999998633,34.000000000000696,156.99999999999648,31.000000000003247,,-656.9999999999721
2019.07.22,23.00000000000635,-14.999999999987246,-62.000000000006494,-115.99999999999966,-65.00000000000395,-64.99999999998174,-25.999999999992696,95.00000000000064,-157.99999999998704,-39.00000000001125,-200.00000000000284,48.99999999998794,-204.99999999998852,69.00000000000794,186.9999999999976,31.000000000003247,,-496.99999999995765
2019.07.22,49.00000000001015,75.00000000000284,-53.00000000001415,-104.99999999998977,-7.0000000000014495,58.000000000002494,9.999999999998899,109.99999999999899,-61.9999999999834,99.99999999998899,-182.00000000000216,87.99999999999919,-98.99999999998244,187.00000000000384,182.99999999999272,74.00000000000739,,426.0000000000321
2019.07.22,45.000000000006146,177.00000000000495,-36.999999999998145,-128.99999999999068,-46.999999999997044,179.00000000001802,32.0000000000098,72.0000000000054,11.000000000024102,164.99999999999292,-195.0000000000074,62.99999999999084,-139.00000000000023,116.00000000000499,179.00000000000205,53.999999999998494,,546.0000000000642
2019.07.22,43.00000000000415,202.00000000001327,-56.99999999999594,-115.99999999999966,-31.000000000003247,182.0000000000155,5.999999999994898,85.00000000000173,43.00000000000637,183.99999999998417,-200.00000000000284,21.00000000000435,-140.99999999999113,110.99999999999443,167.0000000000016,68.00000000000139,,567.000000000029
2019.07.22,55.000000000005045,177.00000000000495,-97.00000000001374,-131.9999999999908,-10.999999999994348,197.00000000000273,22.999999999995246,82.99999999999974,16.000000000019554,147.99999999999258,-245.00000000000455,-25.999999999992696,-95.999999999985,184.99999999999073,168.99999999999693,107.00000000000153,,553.000000000028
2019.07.22,129.00000000000134,158.99999999999804,-104.99999999999955,-131.00000000000023,63.99999999999739,266.0000000000107,69.9999999999923,94.00000000000519,-7.999999999981355,122.99999999998423,-263.00000000000523,-48.000000000003595,-19.999999999997797,188.00000000001037,162.9999999999967,157.00000000000713,,838.0000000000157
2019.07.22,96.00000000000719,197.00000000000273,-79.00000000000685,-155.9999999999917,45.000000000006146,294.0000000000165,80.99999999999774,99.00000000000463,45.000000000015916,21.999999999988695,-227.00000000000387,-154.99999999999403,41.000000000002146,248.00000000000378,87.0000000000033,221.00000000000452,,859.000000000057
2019.07.22,49.00000000001015,265.0000000000041,-11.00000000000545,-211.9999999999891,29.000000000001247,268.0000000000016,69.9999999999923,131.00000000000333,16.000000000019554,20.999999999982144,-227.00000000000387,-134.00000000001188,35.00000000000725,306.00000000000625,96.9999999999942,270.99999999999903,,974.0000000000107
2019.07.22,57.00000000000705,179.00000000001802,-38.0000000000047,-230.99999999999454,55.000000000005045,258.0000000000027,97.9999999999981,97.9999999999981,-52.99999999999727,-160.00000000000458,-264.00000000001,-232.00000000000998,90.99999999999665,290.9999999999968,48.00000000000182,291.0000000000079,,488.000000000011
2019.07.22,150.00000000000568,119.00000000000244,-56.99999999999594,-176.9999999999925,101.00000000000664,248.00000000000378,124.00000000001299,87.99999999999919,-97.99999999998477,-346.0000000000019,-252.00000000000955,-377.0000000000051,134.00000000001188,356.00000000000074,-10.000000000005116,391.000000000008,,394.0000000000565
2019.07.22,152.00000000000767,72.0000000000054,-76.0000000000094,-161.99999999999193,84.0000000000063,233.00000000001654,130.99999999999224,90.99999999999665,-90.99999999997976,-497.0000000000141,-240.99999999999966,-475.0000000000032,87.00000000001484,340.00000000000693,-84.00000000000318,458.9999999999983,,23.000000000043656
2019.07.22,124.00000000000189,-4.000000000004,-112.000000000001,-149.99999999999147,56.0000000000005,87.00000000001484,65.00000000000395,73.99999999999629,-180.99999999998317,-649.0000000000107,-295.0000000000017,-584.9999999999911,-48.99999999998794,124.99999999999733,-109.99999999999943,419.00000000000273,,-1184.9999999999532
2019.07.22,111.00000000000554,35.00000000000725,-107.99999999999699,-199.99999999998863,-24.000000000001798,138.0000000000159,62.000000000006494,17.000000000000348,-185.99999999997863,-653.999999999999,-305.0000000000068,-585.9999999999976,-153.9999999999875,11.00000000000545,-138.00000000000523,396.00000000000745,,-1584.9999999999138
2019.07.22,104.00000000000409,-80.99999999999774,-83.9999999999952,-181.99999999998795,-9.999999999998899,77.00000000001594,96.99999999999153,29.999999999996696,-227.99999999998022,-947.000000000009,-246.9999999999999,-689.9999999999907,-65.00000000000395,107.99999999999699,-228.00000000000864,408.00000000000836,,-1937.9999999999584
2019.07.22,138.00000000000477,-93.99999999999409,-100.0000000000112,-99.99999999999432,12.999999999996348,83.00000000001084,120.00000000000898,36.0000000000027,-227.99999999998022,-957.0000000000078,-215.0000000000034,-727.9999999999953,-95.00000000000064,137.00000000000932,-265.00000000000057,529.0000000000017,,-1725.9999999999527
2019.07.22,130.0000000000079,21.00000000000435,-53.999999999998494,-155.00000000000114,-4.999999999999449,174.00000000000747,136.00000000000279,29.000000000001247,-144.9999999999818,-821.000000000005,-220.00000000001307,-659.0000000000095,-53.999999999998494,158.99999999999804,-210.00000000000796,494.00000000000557,,-1179.9999999999877
2019.07.22,104.00000000000409,140.0000000000068,-12.999999999996348,-165.99999999999682,-46.00000000000159,193.00000000002092,113.99999999999189,14.999999999998348,-77.99999999997453,-750.0000000000063,-205.0000000000125,-682.0000000000048,-137.9999999999937,96.00000000000719,-242.00000000000443,492.999999999999,,-1164.9999999999627
2019.07.22,148.0000000000037,80.99999999999774,-56.000000000011596,-149.99999999999147,-53.00000000000304,176.00000000002058,113.00000000000753,4.999999999999449,-96.99999999997999,-763.0000000000026,-221.00000000000364,-689.9999999999907,-171.99999999999437,66.00000000001049,-213.99999999999864,470.9999999999992,,-1355.9999999999372
2019.07.22,144.0000000000108,39.00000000001125,-58.000000000002494,-128.99999999999068,-22.999999999995246,162.00000000001768,107.00000000001265,12.000000000000899,-131.00000000000023,-828.0000000000065,-206.00000000000307,-680.9999999999983,-141.99999999999767,68.00000000000139,-231.00000000000875,465.9999999999998,,-1430.9999999999484
2019.07.22,141.00000000000225,4.000000000004,-58.000000000002494,-109.99999999999943,-19.00000000000235,164.00000000000858,136.00000000000279,-12.000000000000899,-91.99999999998454,-792.9999999999993,-162.00000000000614,-651.0000000000016,-109.00000000000354,42.0000000000087,-245.00000000000455,429.0000000000016,,-1334.999999999977
2019.07.22,123.00000000000644,42.0000000000087,-46.999999999997044,-94.99999999999886,-48.99999999999905,155.00000000001623,130.99999999999224,-24.999999999997247,-60.000000000002274,-754.0000000000102,-136.0000000000099,-601.9999999999915,-151.9999999999966,28.000000000005798,-230.00000000000398,399.0000000000049,,-1271.9999999999723
2019.07.22,88.00000000001029,60.99999999999994,-4.000000000004,-128.0000000000001,-66.99999999999484,108.00000000001918,113.99999999999189,-31.999999999998696,-99.99999999999432,-779.0000000000185,-137.00000000000045,-595.9999999999966,-159.99999999998238,-14.000000000002899,-216.99999999999875,380.00000000000256,,-1482.999999999968
2019.07.22,64.0000000000085,72.0000000000054,8.999999999992347,-152.9999999999916,-85.00000000000173,126.0000000000039,103.00000000000864,-41.9999999999976,-101.99999999997544,-775.0000000000146,-139.00000000001,-594.0000000000057,-175.99999999999838,-79.99999999999119,-224.00000000000375,359.0000000000093,,-1636.9999999999616
2019.07.22,40.00000000000669,104.99999999999955,26.999999999999247,-143.99999999999125,-78.00000000000028,110.00000000001009,93.00000000000975,-21.00000000000435,-72.99999999997908,-716.0000000000056,-124.00000000000944,-564.9999999999933,-133.99999999998968,-39.999999999995595,-219.99999999999886,364.00000000000875,,-1375.9999999999336
2019.07.22,62.000000000006494,109.00000000000354,42.999999999993044,-150.99999999999625,-70.0000000000034,115.00000000002063,117.00000000001154,-17.999999999995797,-77.99999999997453,-726.0000000000044,-117.00000000000443,-568.9999999999973,-114.99999999999844,-18.999999999991246,-222.0000000000084,364.00000000000875,,-1274.99999999993
2019.07.22,62.000000000006494,121.00000000001555,43.999999999999595,-149.99999999999147,-75.9999999999983,114.0000000000141,123.00000000000644,-43.00000000000415,-86.99999999998909,-799.0000000000164,-127.00000000000955,-619.9999999999983,-103.99999999999298,-96.99999999999153,-270.00000000001023,353.99999999999875,,-1554.999999999961
2019.07.23,82.99999999999974,110.00000000001009,43.999999999999595,-117.999999999995,-80.00000000000229,132.00000000002098,124.99999999999733,-97.9999999999981,-36.000000000001364,-852.0000000000083,-101.0000000000133,-656.9999999999965,-105.99999999998388,-160.00000000000458,-298.0000000000018,291.0000000000079,,-1720.9999999999693
2019.07.23,45.000000000006146,123.00000000000644,45.99999999999049,-131.00000000000023,-82.00000000000429,93.00000000000975,103.99999999999298,-109.99999999999899,-60.000000000002274,-848.0000000000043,-111.0000000000042,-670.9999999999993,-121.99999999999989,-192.99999999999872,-293.99999999999693,325.00000000000864,,-1885.9999999999945
2019.07.23,37.00000000000925,111.00000000001664,48.99999999998794,-141.9999999999959,-87.99999999999919,77.00000000001594,103.99999999999298,-71.99999999999429,-86.99999999998909,-856.0000000000123,-115.99999999999966,-651.0000000000016,-117.99999999999588,-150.99999999999002,-287.00000000000614,339.0000000000004,,-1850.9999999999604
2019.07.23,29.000000000001247,126.0000000000039,53.999999999998494,-137.00000000000045,-100.00000000000009,73.00000000001194,80.99999999999774,-58.99999999999794,-70.99999999999795,-861.0000000000007,-110.00000000001364,-690.9999999999972,-163.00000000000205,-167.9999999999904,-279.0000000000106,351.0000000000013,,-1924.9999999999964
2019.07.23,27.00000000001035,118.00000000001809,51.99999999998539,-164.00000000000148,-100.00000000000009,67.00000000001705,73.99999999999629,-48.99999999999905,-105.99999999999454,-878.000000000001,-146.0000000000008,-692.0000000000038,-176.99999999998272,-153.00000000000313,-279.0000000000106,360.0000000000048,,-2045.9999999999652
2019.07.23,4.000000000004,114.0000000000141,53.999999999998494,-158.00000000000125,-134.99999999999625,68.00000000000139,83.00000000001084,-239.0000000000003,-91.99999999998454,-914.9999999999991,-124.00000000000944,-716.0000000000056,-215.99999999999397,-635.9999999999922,-299.0000000000066,126.99999999999933,,-3079.9999999999613
2019.07.23,-28.999999999990145,123.00000000000644,60.99999999999994,-235.99999999999,-122.99999999999534,-0.9999999999843467,41.000000000002146,-202.9999999999976,-177.99999999999727,-885.0000000000025,-191.0000000000025,-717.9999999999964,-168.99999999999693,-561.9999999999958,-335.00000000000796,142.00000000000878,,-3262.9999999999395
2019.07.23,-62.99999999999084,153.00000000000313,76.99999999999375,-312.9999999999882,-151.9999999999966,13.000000000018552,15.00000000000945,-197.00000000000273,-214.999999999975,-847.00000000002,-262.00000000000045,-656.9999999999965,-242.99999999999324,-608.9999999999928,-222.0000000000084,96.00000000000719,,-3425.9999999999327
2019.07.23,-126.99999999999933,177.00000000000495,92.99999999998754,-304.9999999999926,-190.99999999999673,-8.999999999992347,25.00000000000835,-175.00000000000293,-174.99999999998295,-795.0000000000124,-219.0000000000083,-625.9999999999932,-212.99999999999653,-514.9999999999987,-183.9999999999975,104.00000000000409,,-3134.9999999999686
2019.07.23,-85.99999999999719,212.99999999999653,122.99999999998423,-292.0000000000016,-165.9999999999995,34.000000000000696,42.999999999993044,-166.99999999999494,-161.00000000000136,-774.000000000008,-208.00000000001262,-605.0000000000111,-188.9999999999947,-490.999999999997,-192.99999999999784,134.0000000000008,,-2785.0000000000405
2019.07.23,-93.99999999999409,206.00000000001728,130.99999999999224,-295.99999999999227,-154.99999999999403,30.0000000000189,39.999999999995595,-163.00000000000205,-138.99999999998158,-743.0000000000048,-187.00000000001182,-568.9999999999973,-156.99999999998494,-458.00000000000284,-200.00000000000284,135.00000000000733,,-2618.999999999937
2019.07.23,-100.00000000000009,255.00000000000523,147.99999999999258,-292.0000000000016,-175.99999999999838,45.000000000006146,34.000000000000696,-216.0000000000051,-123.99999999999523,-717.000000000012,-175.00000000001137,-565.9999999999999,-202.9999999999976,-621.9999999999892,-188.0000000000024,52.000000000007596,,-2845.0000000000005
2019.07.23,-123.99999999999079,262.00000000000665,139.00000000000023,-281.9999999999965,-165.00000000000404,32.0000000000098,22.0000000000109,-204.99999999999963,-100.99999999999909,-723.0000000000069,-168.00000000000637,-590.0000000000016,-197.99999999998707,-597.0000000000031,-203.00000000000296,67.00000000000594,,-2833.999999999965
2019.07.23,-156.99999999999602,283.000000000011,173.99999999998528,-292.0000000000016,-190.00000000000128,14.000000000002899,17.000000000000348,-188.9999999999947,-90.99999999997976,-710.0000000000106,-155.00000000000114,-565.9999999999999,-183.99999999998417,-568.9999999999973,-198.99999999999807,78.00000000000028,,-2735.9999999999645
2019.07.23,-172.99999999998983,293.0000000000099,187.99999999998818,-311.9999999999976,-202.0000000000022,6.000000000017103,7.0000000000014495,-161.99999999999548,-80.99999999998886,-719.000000000003,-162.00000000000614,-570.0000000000039,-177.99999999998929,-534.9999999999966,-204.00000000000773,86.0000000000083,,-2717.999999999956
2019.07.23,-181.9999999999933,311.0000000000168,207.99999999998596,-417.0000000000016,-239.99999999999577,12.000000000012001,9.999999999998899,-183.99999999999528,-191.99999999997885,-771.0000000000106,-240.99999999999966,-614.0000000000034,-245.99999999999068,-587.0000000000042,-189.99999999999773,90.0000000000012,,-3232.999999999956
2019.07.23,-162.99999999999093,321.0000000000157,197.00000000000273,-414.0000000000015,-232.99999999999432,50.0000000000167,39.999999999995595,-187.9999999999993,-171.99999999999704,-762.0000000000182,-228.00000000000864,-609.9999999999994,-225.99999999999287,-550.9999999999903,-165.00000000000625,111.00000000000554,,-2992.9999999999627
2019.07.23,-144.99999999999514,355.0000000000164,218.99999999999142,-424.99999999999716,-246.99999999999721,84.0000000000174,49.00000000001015,-188.9999999999947,-171.99999999999704,-748.0000000000153,-245.00000000000455,-625.0000000000089,-252.99999999999213,-529.0000000000017,-165.00000000000625,109.99999999999899,,-2925.999999999976
2019.07.23,-136.99999999999824,321.0000000000157,221.00000000000452,-420.0000000000017,-237.99999999999378,99.00000000000463,68.00000000000139,-197.00000000000273,-177.99999999999727,-775.9999999999989,-230.00000000000398,-619.9999999999983,-252.99999999999213,-485.0000000000021,-168.99999999999693,126.0000000000039,,-2867.999999999956
2019.07.23,-192.99999999999872,287.000000000015,221.00000000000452,-394.999999999996,-219.00000000000253,-9.999999999998899,35.999999999991594,-165.9999999999995,-192.99999999998363,-787.0000000000043,-207.00000000000784,-595.0000000000122,-180.0000000000024,-441.0000000000025,-174.0000000000066,103.00000000000864,,-2912.999999999995
2019.07.23,-225.99999999999287,331.999999999999,234.00000000000088,-394.999999999996,-210.99999999999451,85.00000000000173,18.0000000000069,-168.99999999999693,-132.99999999998136,-669.0000000000085,-181.0000000000116,-554.00000000001,-136.00000000000279,-497.99999999999847,-174.99999999999716,94.00000000000519,,-2583.999999999977
2019.07.23,-165.9999999999995,443.99999999999994,180.99999999998673,-378.0000000000001,-202.9999999999976,150.00000000000568,25.00000000000835,-219.00000000000253,-15.999999999991132,-571.0000000000103,-207.00000000000784,-592.9999999999991,-201.99999999999108,-516.9999999999897,-165.99999999999682,99.00000000000463,,-2338.9999999999804
2019.07.23,-172.99999999998983,482.00000000000466,205.99999999999508,-381.0000000000002,-207.99999999999707,218.00000000000708,48.000000000003595,-190.00000000000128,41.00000000002524,-484.00000000001774,-198.0000000000075,-558.9999999999984,-188.9999999999947,-522.0000000000002,-162.9999999999967,74.00000000000739,,-1997.999999999961
2019.07.23,-198.99999999999363,568.000000000013,282.9999999999888,-420.99999999999227,-202.9999999999976,258.0000000000027,72.0000000000054,-249.99999999999466,85.00000000000796,-386.00000000001967,-158.00000000000125,-473.0000000000123,-59.99999999999339,-618.0000000000074,-139.00000000001,-25.999999999992696,,-1666.999999999997
2019.07.23,-240.99999999999122,543.0000000000045,309.99999999998806,-436.9999999999976,-195.9999999999962,168.0000000000126,34.000000000000696,-195.9999999999962,30.000000000001137,-469.0000000000083,-168.00000000000637,-466.00000000001086,-17.000000000000348,-523.0000000000068,-132.000000000005,14.000000000002899,,-1746.000000000009
2019.07.23,-238.99999999998923,409.0000000000149,312.9999999999855,-438.99999999999295,-229.00000000000142,93.00000000000975,69.9999999999923,-283.99999999999534,-105.99999999999454,-643.0000000000158,-152.00000000000102,-486.999999999993,-41.99999999998649,-665.0000000000044,-146.0000000000008,-46.00000000000159,,-2592.9999999999745
2019.07.23,-191.99999999999218,404.0000000000044,339.99999999998477,-438.99999999999295,-239.0000000000003,128.000000000017,141.00000000001333,-280.9999999999979,-99.99999999999432,-657.0000000000186,-118.00000000000921,-461.0000000000003,-46.999999999997044,-631.0000000000038,-177.99999999999727,-29.000000000001247,,-2358.999999999986
2019.07.23,-98.99999999999353,287.9999999999994,312.9999999999855,-368.9999999999998,-114.00000000000298,150.00000000000568,217.0000000000005,-263.99999999999756,-158.99999999999181,-798.0000000000098,-85.00000000000796,-458.00000000000284,174.00000000000747,-395.99999999999636,-200.00000000000284,98.0000000000092,,-1701.9999999999977
2019.07.23,-78.00000000000028,80.00000000001339,292.00000000000335,-381.0000000000002,-124.00000000000189,-53.999999999998494,248.00000000000378,-258.0000000000027,-426.9999999999925,-1052.0000000000084,-117.00000000000443,-489.0000000000061,192.00000000001438,-408.9999999999927,-192.99999999999784,100.00000000000009,,-2669.99999999997
2019.07.23,-72.99999999998974,80.99999999999774,295.99999999998516,-372.99999999999045,-151.9999999999966,-24.999999999986144,258.0000000000027,-268.99999999999704,-391.9999999999959,-1059.00000000001,-114.00000000000432,-499.000000000005,171.00000000001003,-380.00000000000256,-215.0000000000034,100.00000000000009,,-2644.9999999999854
2019.07.23,-78.00000000000028,306.00000000000625,387.99999999998835,-378.9999999999907,-182.99999999999983,123.00000000000644,306.00000000000625,-293.99999999999426,-167.99999999997794,-904.0000000000159,-13.00000000000523,-614.0000000000034,190.00000000000128,-358.9999999999982,-338.0000000000081,100.00000000000009,,-1916.999999999985
2019.07.23,-69.9999999999923,375.0000000000142,402.9999999999978,-399.9999999999915,-190.99999999999673,208.00000000000819,337.99999999999386,-297.00000000000284,-126.99999999998113,-938.0000000000166,-10.000000000005116,-548.9999999999995,174.00000000000747,-348.9999999999993,-292.0000000000016,164.00000000000858,,-1560.9999999999563
2019.07.23,-92.99999999999864,419.9999999999982,443.99999999999994,-433.9999999999975,-273.000000000001,228.00000000000597,341.99999999999784,-356.00000000000074,-56.99999999998795,-814.0000000000036,-7.000000000005002,-513.9999999999923,32.0000000000098,-496.00000000000756,-260.0000000000051,65.00000000000395,,-1772.9999999999839
2019.07.23,-170.99999999999892,358.00000000001387,470.9999999999992,-519.999999999996,-392.00000000000347,116.00000000000499,334.00000000001205,-468.00000000000176,-246.99999999998568,-847.00000000002,-18.000000000000682,-485.0000000000021,-159.99999999998238,-716.9999999999899,-274.0000000000009,-151.00000000000114,,-3170.9999999999527
2019.07.23,-140.99999999999113,292.00000000000335,483.99999999999557,-452.99999999998875,-427.99999999999505,78.00000000000028,401.00000000000693,-478.9999999999961,-161.99999999997772,-933.000000000006,40.99999999999682,-334.9999999999964,-166.99999999998383,-676.9999999999943,-296.0000000000065,-156.00000000000057,,-2930.999999999933
2019.07.23,-230.99999999999233,313.00000000000773,561.9999999999958,-364.9999999999949,-407.0000000000018,63.000000000013046,373.00000000000114,-431.0000000000036,-94.99999999999886,-935.0000000000191,188.99999999999295,-262.999999999991,-104.99999999999955,-617.0000000000009,-293.00000000000637,-184.99999999999073,,-2426.9999999999886
2019.07.23,-230.99999999999233,402.0000000000135,563.0000000000024,-361.99999999999477,-410.9999999999947,70.0000000000145,344.00000000001097,-388.9999999999949,9.000000000014552,-700.0000000000117,259.00000000000034,-198.99999999999363,-117.99999999999588,-563.0000000000024,-261.0000000000099,-173.00000000000094,,-1759.999999999935
2019.07.23,-244.99999999999523,389.0000000000171,567.9999999999907,-358.99999999999466,-453.99999999999886,14.000000000002899,312.00000000000114,-390.99999999999693,6.000000000000227,-723.0000000000069,233.99999999999466,-215.00000000000963,-194.99999999998963,-641.0000000000027,-263.00000000000523,-197.99999999999818,,-2160.9999999999914
2019.07.23,-256.99999999999613,392.00000000001455,560.0000000000049,-362.99999999999955,-436.9999999999985,25.00000000000835,303.0000000000088,-390.99999999999693,-1.999999999981128,-667.0000000000176,231.99999999999932,-147.99999999999258,-187.99999999998818,-644.0000000000001,-234.99999999999943,-251.99999999999667,,-2071.9999999999313
2019.07.23,-265.99999999999955,499.000000000005,600.0000000000006,-415.9999999999968,-422.00000000000017,109.00000000000354,299.00000000000483,-409.0000000000038,-1.999999999981128,-523.0000000000068,204.9999999999983,-113.00000000000753,-114.99999999999844,-645.999999999991,-183.9999999999975,-248.99999999999923,,-1632.9999999999698
