date,USDJPY,EURJPY,AUDJPY,empty,sum
2016.07.04,-61.00000000000705,-57.00000000000216,0.0,,-118.00000000000921
2016.07.04,-82.99999999999841,-67.99999999999784,106.99999999999932,,-43.99999999999693
2016.07.04,-53.00000000001148,-13.00000000000523,161.00000000000136,,94.99999999998465
2016.07.04,-25.000000000005684,15.000000000000568,225.9999999999991,,215.99999999999397
2016.07.04,-50.00000000001137,12.000000000000455,189.00000000000716,,150.99999999999625
2016.07.04,-172.00000000001125,-165.99999999999682,96.00000000000364,,-242.00000000000443
2016.07.04,-201.99999999999818,-186.9999999999976,84.00000000000318,,-304.9999999999926
2016.07.04,-79.9999999999983,-70.99999999999795,216.99999999999875,,66.0000000000025
2016.07.04,-55.00000000000682,1.0000000000047748,322.00000000000273,,268.0000000000007
2016.07.04,-48.00000000000182,25.99999999999625,361.99999999999477,,339.9999999999892
2016.07.04,-17.000000000010118,111.0000000000042,552.9999999999973,,646.9999999999914
2016.07.04,-11.00000000000989,114.00000000000432,509.00000000000034,,611.9999999999948
2016.07.04,101.99999999998965,230.00000000000398,593.9999999999941,,925.9999999999877
2016.07.04,100.99999999999909,236.0000000000042,585.000000000008,,922.0000000000113
2016.07.04,66.0000000000025,191.99999999999307,522.0000000000056,,780.0000000000011
2016.07.04,66.99999999999307,176.00000000000193,513.0000000000052,,756.0000000000002
2016.07.04,72.99999999999329,167.0000000000016,528.0000000000058,,768.0000000000007
2016.07.04,19.99999999999602,126.99999999999534,631.0000000000002,,777.9999999999916
2016.07.04,-28.000000000005798,60.000000000002274,646.0000000000008,,677.9999999999973
2016.07.04,-7.000000000005002,7.999999999995566,739.9999999999949,,740.9999999999854
2016.07.04,48.00000000000182,16.999999999995907,760.0000000000051,,825.0000000000028
2016.07.04,42.00000000000159,76.99999999999818,742.0000000000044,,861.0000000000042
2016.07.04,21.000000000000796,-162.00000000000614,772.0000000000056,,631.0000000000002
2016.07.04,27.000000000001023,-212.0000000000033,653.0000000000058,,468.0000000000035
2016.07.04,-20.000000000010232,-177.0000000000067,677.9999999999973,,480.99999999998033
2016.07.04,-26.00000000001046,-108.00000000000409,766.9999999999959,,632.9999999999814
2016.07.04,-69.00000000000261,-43.00000000000637,822.0000000000027,,709.9999999999937
2016.07.04,-38.000000000010914,-46.999999999997044,825.0000000000028,,739.9999999999949
2016.07.04,-67.99999999999784,-58.9999999999975,862.9999999999995,,736.0000000000042
2016.07.04,-70.00000000000739,-25.99999999999625,878.0000000000001,,781.9999999999965
2016.07.04,-52.00000000000671,7.999999999995566,855.9999999999945,,811.9999999999834
2016.07.04,-55.00000000000682,61.99999999999761,855.000000000004,,861.9999999999948
2016.07.04,-39.00000000000148,36.000000000001364,873.9999999999952,,870.9999999999951
2016.07.04,-29.000000000010573,46.999999999997044,853.9999999999992,,871.9999999999857
2016.07.04,-27.000000000001023,54.000000000002046,868.9999999999998,,896.0000000000008
2016.07.04,-105.00000000000398,-4.9999999999954525,951.0000000000076,,841.0000000000082
2016.07.04,-121.99999999999989,-28.999999999996362,893.0000000000007,,742.0000000000044
2016.07.04,-140.00000000000057,4.9999999999954525,900.9999999999962,,765.9999999999911
2016.07.04,-133.00000000000978,43.99999999999693,885.9999999999957,,796.9999999999828
2016.07.04,-135.00000000000512,46.999999999997044,903.9999999999964,,815.9999999999883
2016.07.04,-144.00000000000546,88.99999999999864,905.0000000000011,,849.9999999999943
2016.07.04,-131.00000000000023,128.0000000000001,906.9999999999965,,903.9999999999964
2016.07.04,-91.99999999999875,171.99999999999704,948.0000000000075,,1028.000000000006
2016.07.04,-109.00000000000887,176.9999999999925,939.9999999999977,,1007.9999999999814
2016.07.04,-112.00000000000898,200.00000000000284,945.999999999998,,1033.9999999999918
2016.07.04,-117.00000000000443,182.00000000000216,932.0000000000022,,996.9999999999999
2016.07.04,-118.99999999999977,167.99999999999216,911.0000000000014,,959.9999999999937
2016.07.04,-109.99999999999943,164.99999999999204,909.9999999999966,,964.9999999999892
2016.07.05,-145.00000000001023,123.00000000000466,858.9999999999947,,836.9999999999891
2016.07.05,-123.00000000000466,108.00000000000409,843.0000000000035,,828.000000000003
2016.07.05,-115.0000000000091,112.99999999999955,843.9999999999941,,841.9999999999845
2016.07.05,-108.00000000000409,99.99999999999432,888.9999999999958,,880.999999999986
2016.07.05,-100.00000000000853,94.99999999999886,862.9999999999995,,857.9999999999899
2016.07.05,-118.00000000000921,54.99999999999261,796.0000000000065,,732.9999999999899
2016.07.05,-361.0000000000042,-269.999999999996,554.000000000002,,-76.99999999999818
2016.07.05,-349.00000000000375,-260.0000000000051,536.0000000000014,,-73.0000000000075
2016.07.05,-584.0000000000032,-594.0000000000083,323.99999999999807,,-854.0000000000133
2016.07.05,-573.9999999999981,-575.0000000000028,162.00000000000614,,-986.9999999999948
2016.07.05,-514.00000000001,-537.0000000000061,275.99999999999625,,-775.0000000000199
2016.07.05,-615.9999999999997,-629.0000000000049,280.00000000000114,,-965.0000000000034
2016.07.05,-510.0000000000051,-510.9999999999957,310.0000000000023,,-710.9999999999985
2016.07.05,-530.0000000000011,-509.00000000000034,323.99999999999807,,-715.0000000000033
2016.07.05,-534.000000000006,-524.0000000000009,403.99999999999636,,-654.0000000000105
2016.07.05,-636.0000000000099,-692.9999999999978,230.00000000000398,,-1099.0000000000036
2016.07.05,-633.0000000000098,-686.9999999999976,173.00000000000182,,-1147.0000000000055
2016.07.05,-549.0000000000066,-626.0000000000048,320.99999999999795,,-854.0000000000134
2016.07.05,-742.0000000000044,-868.9999999999998,171.99999999999704,,-1439.000000000007
2016.07.05,-749.0000000000094,-787.0000000000061,25.99999999999625,,-1510.000000000019
2016.07.05,-847.0000000000084,-867.999999999995,10.000000000005116,,-1704.9999999999982
2016.07.05,-910.0000000000108,-686.000000000007,90.00000000000341,,-1506.0000000000143
2016.07.05,-930.9999999999974,-805.0000000000068,46.999999999997044,,-1689.000000000007
2016.07.05,-968.0000000000035,-1015.0000000000006,-230.00000000000398,,-2213.000000000008
2016.07.05,-930.9999999999974,-954.9999999999983,-213.99999999999864,,-2099.9999999999945
2016.07.05,-948.0000000000075,-914.0000000000015,-105.00000000000398,,-1967.0000000000132
2016.07.05,-977.0000000000039,-914.0000000000015,-161.99999999999193,,-2052.9999999999973
2016.07.05,-966.0000000000082,-814.9999999999977,-84.00000000000318,,-1865.000000000009
2016.07.05,-913.0000000000109,-722.999999999999,-128.0000000000001,,-1764.00000000001
2016.07.05,-873.0000000000047,-793.0000000000064,-215.99999999999397,,-1882.000000000005
2016.07.05,-850.9999999999991,-759.0000000000003,-234.99999999999943,,-1844.999999999999
2016.07.05,-1001.0000000000048,-828.000000000003,-307.9999999999927,,-2137.0000000000005
2016.07.05,-1042.0000000000016,-853.9999999999992,-384.00000000000034,,-2280.0000000000014
2016.07.05,-1082.0000000000077,-986.0000000000042,-507.000000000005,,-2575.000000000017
2016.07.05,-1171.0000000000064,-1168.0000000000064,-593.0000000000035,,-2932.0000000000164
2016.07.05,-1106.0000000000086,-1403.000000000006,-546.999999999997,,-3056.000000000012
2016.07.05,-1084.0000000000032,-1432.0000000000023,-611.9999999999948,,-3128.0
2016.07.05,-1090.0000000000034,-1698.9999999999982,-635.9999999999957,,-3424.9999999999973
2016.07.05,-1088.9999999999986,-1780.0000000000011,-656.9999999999965,,-3525.9999999999964
2016.07.05,-1118.000000000009,-1643.0000000000007,-596.9999999999942,,-3358.000000000004
2016.07.05,-1108.000000000004,-1659.9999999999966,-635.0000000000051,,-3403.000000000006
2016.07.05,-1127.0000000000095,-1665.0000000000064,-646.0000000000008,,-3438.000000000017
2016.07.05,-1137.0000000000005,-1748.0000000000045,-668.9999999999969,,-3554.000000000002
2016.07.05,-1152.000000000001,-1780.0000000000011,-689.9999999999977,,-3621.9999999999995
2016.07.05,-1103.0000000000086,-1781.000000000006,-638.0000000000052,,-3522.00000000002
2016.07.05,-1021.0000000000008,-1706.0000000000032,-605.000000000004,,-3332.000000000008
2016.07.05,-968.0000000000035,-1647.9999999999961,-578.9999999999935,,-3194.999999999993
2016.07.05,-904.0000000000106,-1552.9999999999973,-450.00000000000284,,-2907.0000000000105
2016.07.06,-936.000000000007,-1591.0000000000082,-456.99999999999363,,-2984.000000000009
2016.07.06,-1064.0000000000073,-1787.9999999999968,-612.9999999999995,,-3465.0000000000036
2016.07.06,-944.0000000000026,-1640.0000000000005,-519.999999999996,,-3103.999999999999
2016.07.06,-1003.0000000000001,-1760.9999999999957,-682.9999999999927,,-3446.9999999999886
2016.07.06,-1570.999999999998,-2361.000000000004,-1158.9999999999918,,-5090.999999999994
2016.07.06,-1513.0000000000052,-2311.0000000000073,-1147.0000000000055,,-4971.000000000018
2016.07.06,-1554.000000000002,-2350.999999999999,-1239.0000000000043,,-5144.0000000000055
2016.07.06,-1544.0000000000111,-2460.000000000008,-1207.9999999999984,,-5212.000000000017
2016.07.06,-1825.0000000000027,-2840.0000000000036,-1516.0000000000055,,-6181.000000000012
2016.07.06,-1816.0000000000025,-2861.9999999999945,-1524.000000000001,,-6201.999999999998
2016.07.06,-2042.0000000000016,-3132.000000000005,-1807.0000000000023,,-6981.000000000009
2016.07.06,-1948.9999999999982,-2975.0000000000086,-1665.9999999999968,,-6590.000000000004
2016.07.06,-2013.0000000000052,-3066.0000000000027,-1780.0000000000011,,-6859.000000000009
2016.07.06,-1992.0000000000045,-3031.000000000006,-1775.9999999999964,,-6799.000000000007
2016.07.06,-1887.0000000000005,-2909.000000000006,-1631.0000000000002,,-6427.000000000006
2016.07.06,-1890.0000000000005,-2915.999999999997,-1667.9999999999923,,-6473.999999999989
2016.07.06,-1749.0000000000095,-2673.000000000002,-1445.999999999998,,-5868.000000000009
2016.07.06,-1641.0000000000055,-2597.000000000008,-1340.999999999994,,-5579.000000000007
2016.07.06,-1662.0000000000061,-2614.0000000000045,-1355.9999999999945,,-5632.0000000000055
2016.07.06,-1644.0000000000055,-2521.000000000001,-1269.0000000000055,,-5434.000000000012
2016.07.06,-1642.00000000001,-2486.000000000004,-1213.9999999999986,,-5342.000000000013
2016.07.06,-1649.000000000001,-2460.000000000008,-1135.9999999999957,,-5245.000000000005
2016.07.06,-1758.0000000000098,-2585.9999999999986,-1176.0000000000018,,-5520.00000000001
2016.07.06,-2024.000000000001,-3043.999999999997,-1528.9999999999964,,-6596.9999999999945
2016.07.06,-2222.000000000008,-3242.0000000000045,-1638.999999999996,,-7103.000000000009
2016.07.06,-2194.0000000000027,-3141.999999999996,-1472.999999999999,,-6808.999999999997
2016.07.06,-2373.0000000000045,-3329.0000000000077,-1501.9999999999955,,-7204.000000000008
2016.07.06,-2423.000000000002,-3350.0000000000086,-1558.9999999999975,,-7332.000000000008
2016.07.06,-2326.999999999998,-3188.0000000000023,-1498.0000000000045,,-7013.000000000005
2016.07.06,-2218.0000000000036,-3161.0000000000014,-1462.0000000000032,,-6841.000000000009
2016.07.06,-2123.0000000000045,-3085.000000000008,-1353.999999999999,,-6562.000000000012
2016.07.06,-2009.0000000000005,-2789.0000000000014,-1209.0000000000032,,-6007.0000000000055
2016.07.06,-1916.000000000011,-2671.9999999999973,-1025.9999999999964,,-5614.000000000005
2016.07.06,-1893.0000000000007,-2665.999999999997,-969.9999999999989,,-5528.999999999996
2016.07.06,-1781.000000000006,-2721.0000000000036,-938.999999999993,,-5441.000000000002
2016.07.06,-1816.0000000000025,-2710.000000000008,-956.9999999999936,,-5483.000000000005
2016.07.06,-1816.0000000000025,-2576.0000000000077,-808.9999999999975,,-5201.000000000007
2016.07.06,-1612.000000000009,-2320.999999999998,-548.0000000000018,,-4481.000000000009
2016.07.06,-1500.0,-2186.9999999999977,-429.00000000000205,,-4116.0
2016.07.06,-1299.0000000000066,-1844.9999999999989,-298.0000000000018,,-3442.0000000000073
2016.07.06,-1307.0000000000023,-1852.0000000000039,-391.00000000000534,,-3550.000000000012
2016.07.06,-1435.0000000000023,-1951.9999999999982,-456.99999999999363,,-3843.999999999994
2016.07.06,-1469.0000000000082,-1936.000000000007,-463.99999999999864,,-3869.000000000014
2016.07.06,-1385.000000000005,-1804.000000000002,-323.99999999999807,,-3513.0000000000055
2016.07.06,-1376.0000000000048,-1701.0000000000077,-243.99999999999977,,-3321.0000000000127
2016.07.06,-1379.000000000005,-1790.9999999999968,-260.9999999999957,,-3430.9999999999973
2016.07.06,-1346.0000000000036,-1747.0,-227.00000000000387,,-3320.0000000000073
2016.07.06,-1332.9999999999984,-1757.9999999999955,-240.99999999999966,,-3331.999999999993
2016.07.07,-1344.9999999999989,-2012.0000000000005,-222.99999999999898,,-3579.999999999998
2016.07.07,-1305.0000000000068,-1763.999999999996,-233.99999999999466,,-3302.9999999999973
2016.07.07,-1390.0000000000005,-1838.9999999999986,-307.9999999999927,,-3536.999999999992
2016.07.07,-1523.0000000000105,-2049.0000000000064,-421.99999999999704,,-3994.0000000000136
2016.07.07,-1675.0000000000114,-2177.000000000007,-531.0000000000059,,-4383.000000000024
