date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2021.03.22,-34.99999999999615,-62.000000000006494,25.999999999992696,-215.99999999999397,-5.000000000010552,-59.99999999999339,-100.99999999999554,-2.999999999997449,-31.999999999998696,-68.99999999999685,-14.999999999998348,-360.99999999999,-70.99999999999883,-24.000000000001798,-284.00000000002024,62.000000000006494,-58.000000000002494,-218.9999999999941,-228.00000000000864,-250.0,-34.000000000000696,-73.00000000001194,,-2112.000000000017
2021.03.22,-73.00000000000084,-18.0000000000069,17.000000000000348,-207.9999999999984,5.999999999994898,-65.99999999999939,-111.99999999997878,-29.999999999996696,-58.000000000002494,-109.99999999999899,3.0000000000085514,-301.9999999999925,-23.999999999979593,-42.0000000000087,-263.00000000000523,66.00000000001049,-35.00000000000725,-209.99999999999375,-203.00000000000296,-254.0000000000049,-58.000000000002494,-36.0000000000138,,-2009.9999999999795
2021.03.22,-65.99999999999939,-44.0000000000218,55.000000000005045,-223.99999999998954,-76.0000000000094,-109.99999999999899,-129.99999999998568,-54.99999999998284,-102.99999999999754,-146.00000000000168,17.000000000000348,-350.9999999999991,54.0000000000207,-164.00000000000858,-322.00000000000273,17.000000000000348,-116.00000000000499,-278.99999999999636,-287.00000000000614,-314.00000000000716,-56.0000000000005,-60.99999999999994,,-2760.999999999986
2021.03.22,-92.99999999999864,36.999999999998145,8.000000000008,-200.9999999999934,-18.0000000000069,-66.99999999999484,-97.9999999999981,-51.99999999998539,-90.99999999999665,-124.00000000000189,32.0000000000098,-230.99999999999454,72.0000000000054,-116.00000000000499,-248.00000000001887,25.00000000000835,-55.000000000005045,-221.9999999999942,-201.99999999999818,-253.0000000000001,-39.00000000000014,-42.0000000000087,,-1977.9999999999707
2021.03.22,-73.00000000000084,2.999999999997449,45.99999999999049,-204.9999999999983,-73.00000000001194,-127.99999999999478,-96.99999999999153,-60.99999999999994,-109.00000000000354,-168.99999999999693,40.00000000000669,-271.99999999999136,112.000000000001,-211.00000000000563,-292.0000000000016,7.0000000000014495,-119.00000000000244,-265.00000000000057,-266.00000000000534,-320.0000000000074,-75.00000000000284,-28.000000000005798,,-2555.0000000000236
2021.03.22,-90.99999999999665,79.99999999999119,21.999999999988695,-235.99999999999,-32.0000000000098,-57.99999999999139,-52.99999999999194,-60.99999999999994,-95.99999999999609,-114.00000000000298,69.00000000000794,-234.00000000000887,143.00000000000423,-119.00000000000244,-306.0000000000116,30.0000000000189,8.999999999992347,-257.99999999999557,-203.00000000000296,-263.00000000000523,-17.999999999995797,-26.999999999999247,,-1815.9999999999975
2021.03.22,-134.0000000000008,168.99999999999693,-48.000000000003595,-189.99999999999773,60.99999999999994,48.000000000003595,-29.999999999996696,-46.999999999997044,-77.00000000000485,-48.000000000003595,73.00000000000084,-70.99999999999795,130.0000000000079,83.9999999999952,-172.00000000002547,50.0000000000167,195.00000000001182,-158.00000000000125,-17.000000000010118,-117.00000000000443,48.000000000003595,10.999999999983245,,-240.00000000002376
2021.03.22,-83.9999999999952,105.99999999998388,17.000000000000348,-214.9999999999892,-59.99999999999339,-25.999999999992696,-18.999999999991246,-47.99999999998139,-109.99999999999899,-80.00000000000229,81.00000000000884,-173.00000000000182,219.00000000001364,-94.00000000001629,-271.000000000015,-14.999999999987246,56.000000000011596,-262.00000000000045,-157.0000000000107,-213.99999999999864,43.00000000000415,-35.00000000000725,,-1340.9999999999595
2021.03.22,-57.99999999999139,45.99999999999049,39.999999999995595,-171.99999999999704,-109.00000000000354,-56.99999999999594,-38.99999999998904,-35.999999999991594,-116.00000000000499,-89.00000000000574,63.00000000000195,-179.00000000000205,206.00000000001728,-66.00000000001049,-247.0000000000141,-41.99999999998649,42.0000000000087,-259.00000000000034,-147.00000000000557,-216.99999999999875,33.000000000005244,-19.00000000001345,,-1421.999999999991
2021.03.22,-20.999999999993246,5.999999999994898,96.99999999999153,-103.9999999999992,-168.0000000000126,-65.99999999999939,-27.999999999983594,-49.99999999999449,-121.99999999999989,-73.00000000000084,76.0000000000094,-133.99999999998613,235.00000000000742,-51.000000000001044,-229.00000000001342,-37.99999999998249,83.00000000001084,-247.99999999999045,-115.0000000000091,-180.99999999999739,70.99999999999883,-32.0000000000098,,-1091.9999999999602
2021.03.22,25.00000000000835,-81.00000000001995,143.00000000000423,-38.99999999998727,-191.00000000000784,-115.99999999999389,-44.99999999998394,-38.99999999998904,-97.9999999999981,-87.99999999999919,59.000000000009045,-138.00000000000523,160.00000000000458,-85.00000000000173,-201.00000000002183,-10.999999999983245,12.000000000012001,-210.99999999999852,-134.00000000000034,-188.0000000000024,21.999999999999797,-41.000000000002146,,-1284.9999999999568
2021.03.22,-9.999999999998899,-29.00000000001235,123.00000000000644,-96.9999999999942,-195.9999999999962,-86.99999999999264,-40.99999999997994,-58.000000000002494,-133.00000000000534,-84.0000000000063,73.00000000000084,-157.0000000000107,243.00000000001543,-109.00000000000354,-243.99999999999977,-46.999999999997044,31.000000000003247,-265.99999999999113,-155.00000000000114,-198.0000000000075,63.99999999999739,-58.000000000002494,,-1434.9999999999782
2021.03.22,-2.999999999997449,-135.00000000001845,147.99999999999258,-106.99999999999932,-280.0000000000136,-135.99999999999167,-129.99999999998568,-72.99999999998974,-175.99999999999838,-124.00000000000189,28.000000000005798,-288.0000000000109,219.00000000001364,-93.00000000000975,-288.0000000000109,-107.99999999999699,-42.999999999993044,-328.9999999999935,-221.00000000000364,-257.99999999999557,65.00000000000395,-57.00000000001815,,-2389.0000000000123
2021.03.22,-26.999999999999247,-113.00000000000753,104.99999999999955,-120.99999999999511,-242.99999999999324,-111.99999999998988,-143.99999999998857,-65.99999999998829,-170.99999999999892,-117.99999999999588,11.00000000000545,-284.9999999999966,200.00000000000017,-1.0000000000065512,-257.000000000005,-118.99999999998023,8.000000000008,-316.99999999999307,-177.0000000000067,-240.99999999999966,65.99999999999939,-21.00000000000435,,-2142.9999999999363
