date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2021.03.22,-78.00000000000028,-81.00000000001995,-73.99999999999629,-223.99999999998954,-56.99999999999594,-66.99999999999484,-139.00000000000023,-24.000000000001798,-60.00000000000449,-85.00000000000173,-71.99999999999429,-365.0000000000091,-95.999999999985,-167.00000000000603,-284.00000000002024,-150.99999999999002,-120.00000000000898,-224.00000000000375,-230.00000000000398,-251.99999999999534,-48.99999999999905,-118.00000000001809,,-3017.000000000039
2021.03.22,-73.00000000000084,-98.0000000000203,15.00000000000945,-262.999999999991,-69.9999999999923,-111.99999999998988,-135.9999999999806,-31.999999999987594,-63.99999999999739,-116.00000000000499,-39.00000000000014,-437.9999999999882,-88.99999999998354,-146.00000000000168,-332.00000000002206,21.00000000000435,-104.99999999999955,-271.0000000000008,-270.00000000001023,-299.99999999999716,-68.00000000000139,-87.00000000001484,,-3072.999999999971
2021.03.22,-80.99999999999774,-81.00000000001995,15.00000000000945,-229.99999999998977,-90.99999999999665,-119.99999999999788,-171.99999999999437,-80.99999999999774,-111.00000000000554,-155.00000000000514,-0.999999999995449,-385.9999999999957,-24.999999999986144,-185.00000000001293,-331.0000000000173,3.0000000000196536,-130.99999999999224,-280.9999999999917,-287.00000000000614,-319.0000000000026,-70.0000000000034,-87.99999999999919,,-3207.9999999999786
2021.03.22,-112.000000000001,-51.000000000001044,-11.999999999989797,-259.00000000000034,-80.00000000001339,-119.99999999999788,-159.99999999998238,-87.99999999999919,-129.00000000000134,-165.9999999999995,11.00000000000545,-359.00000000000887,45.000000000006146,-180.0000000000024,-336.00000000001273,-19.999999999997797,-123.00000000000644,-295.0000000000017,-289.0000000000015,-323.99999999999807,-63.00000000000195,-73.00000000001194,,-3183.0000000000173
2021.03.22,-92.99999999999864,-82.00000000000429,5.999999999994898,-220.99999999998943,-93.99999999999409,-175.99999999999838,-146.99999999998602,-73.99999999999629,-124.99999999999733,-195.00000000000074,7.0000000000014495,-316.0000000000025,8.000000000008,-263.00000000001324,-296.0000000000207,-19.999999999997797,-204.99999999998852,-275.99999999999625,-311.00000000000705,-350.9999999999991,-129.9999999999968,-92.00000000000318,,-3445.9999999999864
2021.03.22,-93.99999999999409,-11.00000000000545,11.999999999989797,-243.99999999999977,-83.00000000001084,-140.99999999999113,-108.99999999998133,-73.99999999999629,-112.99999999999643,-173.00000000000094,23.00000000000635,-298.0000000000018,93.00000000000975,-224.000000000002,-329.00000000000773,-12.999999999996348,-119.00000000000244,-287.9999999999967,-278.0000000000058,-334.0000000000032,-90.0000000000012,-42.0000000000087,,-2928.999999999997
2021.03.22,-170.99999999999892,54.99999999998284,-78.00000000000028,-251.99999999999534,-69.00000000000794,-76.99999999999375,-93.99999999999409,-78.99999999998464,-126.99999999999933,-133.00000000000534,49.00000000001015,-243.99999999999977,106.00000000000608,-161.00000000001114,-310.0000000000023,-15.999999999993797,-21.00000000000435,-271.99999999999136,-210.99999999999852,-272.00000000000557,-29.000000000001247,-60.000000000015596,,-2466.000000000004
2021.03.22,-151.9999999999966,75.99999999998718,-48.000000000003595,-283.9999999999918,-78.00000000000028,-37.99999999999359,-78.00000000000028,-99.99999999998899,-124.99999999999733,-102.99999999999754,60.99999999999994,-227.00000000000387,115.00000000002063,-101.00000000001774,-331.0000000000173,-17.999999999984695,49.00000000001015,-283.9999999999918,-173.00000000000182,-245.00000000000455,4.999999999999449,-41.000000000002146,,-2119.9999999999764
2021.03.22,-92.99999999999864,13.999999999980695,15.00000000000945,-217.9999999999893,-123.00000000000644,-90.99999999999665,-51.99999999998539,-68.00000000000139,-121.99999999999989,-109.99999999999899,60.00000000000449,-187.99999999998818,172.0000000000166,-114.99999999999844,-286.00000000000136,-48.99999999998794,21.00000000000435,-269.999999999996,-168.00000000000637,-240.99999999999966,4.999999999999449,-40.0000000000178,,-1946.9999999999573
2021.03.22,-57.99999999999139,3.999999999981796,35.00000000000725,-182.99999999999272,-171.99999999999437,-81.9999999999932,-50.99999999997884,-58.99999999998684,-133.00000000000534,-106.00000000000608,56.0000000000005,-219.99999999999886,203.00000000001984,-113.00000000000753,-281.0000000000059,-57.99999999998029,15.00000000000945,-286.00000000000136,-178.00000000001148,-239.99999999999488,26.000000000003798,-60.99999999999994,,-1941.9999999999266
