date,USDJPY,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,AUDNZD,empty,sum
2016.02.08,-15.000000000000568,-83.9999999999952,127.00000000001043,-167.0000000000016,285.00000000000193,33.999999999991815,526.0000000000265,-365.0000000000091,162.00000000001768,-287.9999999999994,,215.00000000004252
2016.02.08,79.00000000000773,21.999999999988695,36.999999999998145,-18.000000000000682,243.99999999999977,454.00000000000773,803.0000000000203,-125.0,-228.99999999999034,-292.00000000000335,,975.000000000028
2016.02.08,36.000000000001364,-86.0000000000083,51.000000000001044,349.9999999999943,265.99999999999955,859.0000000000089,1290.0000000000134,301.9999999999925,-269.9999999999925,-340.00000000000693,,2458.000000000003
2016.02.08,120.99999999999511,-42.0000000000087,-52.000000000007596,451.9999999999982,198.99999999999363,942.0000000000073,912.0000000000239,400.99999999998204,-308.9999999999815,-363.0000000000022,,2261.0
2016.02.08,454.00000000000773,106.00000000000608,-140.0000000000068,593.0000000000035,166.99999999999494,1350.999999999999,771.0000000000327,747.9999999999905,-170.99999999998784,-321.0000000000157,,3558.0000000000246
2016.02.08,290.9999999999968,219.99999999999798,-124.99999999999733,667.0000000000016,263.0000000000021,1674.0000000000066,863.0000000000138,868.9999999999998,-258.0000000000027,-321.0000000000157,,4143.000000000003
2016.02.08,275.0000000000057,102.00000000000209,-80.99999999999774,682.9999999999927,193.99999999999417,1469.9999999999989,875.0000000000035,843.9999999999941,-280.9999999999979,-344.99999999999534,,3735.9999999999995
2016.02.08,355.000000000004,60.99999999999994,-187.00000000000384,578.000000000003,219.00000000000253,1421.999999999997,856.0000000000123,822.0000000000027,-109.99999999998789,-341.00000000001353,,3675.000000000017
2016.02.08,546.999999999997,506.9999999999908,-185.99999999999727,578.9999999999935,332.99999999999443,1759.999999999991,958.0000000000144,828.000000000003,46.0000000000127,-354.0000000000099,,5017.999999999989
2016.02.08,549.0000000000066,531.9999999999991,-387.000000000004,512.0000000000005,424.9999999999976,1855.9999999999945,884.0000000000181,781.9999999999823,111.00000000001664,-348.00000000001495,,4915.999999999996
2016.02.08,930.9999999999974,822.9999999999959,-329.00000000000153,655.0000000000011,436.00000000000307,2313.9999999999927,1007.0000000000246,1115.9999999999854,253.00000000001432,-368.9999999999971,,6837.000000000016
2016.02.08,1182.0000000000023,1156.999999999986,-358.9999999999982,584.9999999999937,619.0000000000028,2596.0000000000036,941.9999999999984,987.9999999999995,812.0000000000127,-461.0000000000003,,8061.0
2016.02.08,1070.999999999998,994.9999999999903,-270.99999999999903,525.9999999999962,603.9999999999934,2318.000000000012,1462.00000000003,883.9999999999861,632.0000000000103,-394.00000000000546,,7827.000000000013
2016.02.08,959.0000000000032,861.0000000000007,-171.99999999999437,561.9999999999976,546.9999999999975,2159.9999999999964,1628.0000000000073,840.0000000000034,158.99999999999804,-449.0000000000105,,7094.999999999999
2016.02.08,930.0000000000068,790.9999999999861,-151.9999999999966,554.000000000002,529.0000000000017,2076.999999999998,1566.0000000000007,849.9999999999943,139.00000000000023,-426.9999999999996,,6856.999999999994
2016.02.08,1144.999999999996,827.0,-141.99999999999767,713.9999999999986,553.0000000000035,2396.9999999999914,1187.0000000000048,1032.999999999987,358.00000000001387,-350.00000000000585,,7721.999999999992
2016.02.08,1191.0000000000025,941.9999999999984,-256.99999999999613,638.0000000000052,592.9999999999991,2432.9999999999927,1164.0000000000316,977.9999999999802,581.0000000000093,-283.99999999999534,,7979.000000000028
2016.02.08,1322.0000000000027,1156.999999999986,-259.0000000000092,498.00000000000466,636.0000000000032,2502.0000000000095,892.0000000000261,921.999999999997,913.0000000000083,-195.00000000001182,,8388.000000000018
2016.02.08,1335.9999999999986,1192.9999999999995,-249.00000000001032,405.00000000000114,722.9999999999959,2550.0000000000114,748.0000000000153,790.9999999999968,1184.0000000000073,-279.00000000000705,,8402.00000000001
2016.02.08,1242.0000000000045,1191.9999999999932,-190.00000000000128,433.9999999999975,734.0000000000014,2396.000000000015,774.000000000008,712.9999999999939,1148.0000000000157,-357.00000000000733,,8086.00000000002
2016.02.08,956.0000000000031,1073.9999999999973,-167.9999999999904,248.00000000000466,670.9999999999993,1996.0000000000093,1021.9999999999895,534.9999999999966,762.0000000000182,-333.0000000000055,,6763.000000000022
2016.02.08,974.0000000000038,1075.9999999999882,-197.00000000000273,248.99999999999523,663.999999999998,1951.9999999999982,965.0000000000158,480.99999999999454,960.0000000000053,-307.00000000001285,,6816.999999999984
2016.02.08,930.0000000000068,1038.99999999999,-120.99999999999334,240.99999999999966,671.9999999999948,1938.0000000000166,993.0000000000216,455.99999999998886,979.0000000000188,-314.99999999999864,,6812.0000000000455
2016.02.09,939.9999999999977,1048.0000000000045,-187.00000000000384,266.00000000000534,661.0000000000005,1925.0000000000114,927.0000000000333,479.99999999998977,985.999999999998,-283.000000000011,,6763.000000000026
2016.02.09,1076.9999999999982,1088.0,-170.00000000000347,278.0000000000058,695.9999999999966,2114.0000000000045,934.9999999999969,542.0000000000016,1044.0000000000005,-339.0000000000004,,7265.000000000002
2016.02.09,1198.0000000000075,1071.999999999984,-93.99999999999409,513.9999999999958,700.999999999996,2356.999999999999,580.0000000000249,700.9999999999934,1131.9999999999998,-458.00000000000284,,7703.000000000005
2016.02.09,1049.0000000000066,1021.9999999999895,-123.99999999999079,414.0000000000015,646.9999999999976,2096.0000000000036,655.9999999999899,631.0000000000002,938.0000000000166,-310.0000000000103,,7019.000000000005
2016.02.09,1120.0000000000045,1021.9999999999895,-198.99999999999363,462.99999999999386,647.9999999999931,2182.9999999999927,500.00000000003376,725.9999999999991,985.999999999998,-251.00000000000122,,7198.00000000001
2016.02.09,1164.0000000000014,1210.0,-195.9999999999962,466.99999999999875,695.9999999999966,2408.0000000000155,-374.9999999999698,814.9999999999977,1055.000000000006,-192.99999999999872,,7051.00000000005
2016.02.09,1418.0000000000064,1285.0000000000027,-188.9999999999947,614.9999999999949,754.9999999999945,2759.999999999991,-604.0000000000045,913.9999999999873,1322.000000000001,-14.000000000002899,,8261.999999999975
2016.02.09,1439.9999999999977,1218.9999999999923,-198.99999999999363,620.9999999999951,746.0000000000023,2637.0000000000005,-364.9999999999931,915.9999999999968,1316.0000000000061,-114.0000000000141,,8216.999999999989
2016.02.09,1543.0000000000064,1339.0000000000014,-177.99999999998929,677.9999999999973,790.9999999999973,2875.0,-340.9999999999691,995.9999999999809,1340.000000000008,-104.00000000001519,,8939.000000000018
2016.02.09,1754.9999999999955,1360.0000000000057,-182.99999999999983,908.0000000000013,792.9999999999993,3209.000000000003,-865.999999999989,1269.9999999999818,1350.0000000000068,-87.00000000001484,,9508.99999999999
2016.02.09,1959.0000000000032,1405.9999999999961,-204.99999999998852,1049.0000000000066,881.9999999999939,3503.999999999991,-870.9999999999774,1355.9999999999945,1453.0000000000155,-148.99999999999915,,10384.000000000033
2016.02.09,2153.000000000006,1536.000000000004,-286.00000000000847,1159.000000000006,814.0000000000036,3784.9999999999964,-744.9999999999957,1536.9999999999777,1316.0000000000061,-252.0000000000078,,11016.999999999987
2016.02.09,2043.0000000000064,1451.9999999999866,-276.00000000000955,1150.9999999999964,819.9999999999985,3698.0000000000073,-517.9999999999741,1599.9999999999943,1303.0000000000098,-175.00000000001404,,11098.0
2016.02.09,2042.0000000000016,1503.9999999999943,-249.00000000001032,1122.0,832.9999999999949,3694.000000000017,-462.99999999996896,1590.0000000000034,1337.0000000000105,-124.00000000001299,,11286.00000000003
2016.02.09,2144.0000000000055,1526.0000000000052,-246.99999999999721,1212.9999999999939,859.9999999999941,3867.999999999995,-498.9999999999828,1670.9999999999923,1365.0000000000161,-52.000000000007596,,11849.000000000015
2016.02.09,1864.0000000000043,1434.9999999999864,-229.99999999999687,1003.0000000000001,802.9999999999982,3483.000000000004,-307.999999999975,1411.9999999999777,1250.0000000000177,-66.00000000001049,,10646.000000000007
2016.02.09,1951.9999999999982,1486.9999999999939,-225.99999999999287,1031.9999999999964,836.9999999999989,3568.000000000012,-333.0000000000055,1444.9999999999932,1355.0000000000173,-42.0000000000087,,11075.000000000002
2016.02.09,1850.999999999999,1532.0,-263.99999999999756,965.999999999994,841.0000000000028,3575.9999999999936,-109.00000000000354,1429.9999999999784,1236.9999999999993,-73.99999999999629,,10985.99999999997
2016.02.09,1537.0000000000061,1539.0000000000014,-304.9999999999997,709.0000000000032,807.0000000000022,3170.000000000016,-278.00000000000045,1144.9999999999818,1164.0000000000095,-32.0000000000098,,9456.000000000011
2016.02.09,1444.0000000000027,1265.9999999999893,-465.0000000000043,572.9999999999933,592.9999999999991,2674.0000000000064,-8.000000000008,1144.9999999999818,736.0000000000033,-41.000000000002146,,7916.999999999961
2016.02.09,1243.9999999999998,960.0000000000053,-404.9999999999887,493.9999999999998,446.9999999999974,2266.999999999996,-435.0000000000076,1019.9999999999818,234.00000000000088,-63.99999999999739,,5761.999999999987
2016.02.09,1372.0,1241.0000000000032,-550.000000000006,335.9999999999985,510.99999999999477,2384.0000000000146,-634.9999999999856,1078.9999999999793,426.9999999999996,-60.000000000015596,,6104.999999999984
2016.02.09,1284.000000000006,1222.9999999999964,-550.000000000006,412.00000000000614,449.9999999999948,2384.0000000000146,-758.9999999999985,1159.9999999999966,140.0000000000068,-22.0000000000109,,5722.000000000006
2016.02.09,1454.0000000000077,1312.000000000002,-644.0000000000001,296.0000000000065,519.9999999999983,2586.0000000000127,-843.9999999999781,1131.0000000000002,380.00000000000256,130.99999999999224,,6322.000000000044
2016.02.09,1415.0000000000064,1394.9999999999907,-621.9999999999892,248.99999999999523,536.9999999999986,2356.999999999999,-859.9999999999941,1027.9999999999916,181.00000000000892,82.99999999998863,,5762.999999999996
2016.02.09,1308.0000000000068,1303.999999999994,-714.999999999999,-100.99999999999909,487.99999999999955,1992.999999999995,-808.0000000000088,783.9999999999918,253.99999999999866,78.99999999998464,,4585.999999999964
2016.02.09,1418.9999999999968,1636.9999999999995,-680.9999999999983,-39.00000000000148,614.0000000000034,2274.000000000001,-835.000000000008,813.999999999993,531.9999999999991,136.00000000000279,,5870.999999999987
2016.02.09,1522.9999999999961,1865.0000000000055,-641.0000000000027,64.99999999999773,761.0000000000006,2615.000000000009,-632.0000000000103,840.0000000000034,634.0000000000013,58.000000000002494,,7088.000000000004
2016.02.09,1703.000000000003,1930.9999999999939,-639.9999999999961,221.9999999999942,839.9999999999964,3055.000000000007,-851.9999999999861,1021.9999999999914,756.0000000000011,82.99999999998863,,8119.999999999993
2016.02.09,1748.9999999999952,2194.9999999999914,-646.9999999999976,256.0000000000002,917.9999999999966,3362.9999999999995,-1822.9999999999968,1054.9999999999784,1002.9999999999983,-7.0000000000014495,,8061.999999999964
2016.02.09,1814.0000000000073,2367.9999999999923,-774.000000000008,3.0000000000001137,1049.9999999999955,3429.000000000002,-1825.00000000001,918.9999999999827,1321.0000000000166,408.9999999999927,,8713.99999999997
2016.02.09,1960.9999999999986,2764.9999999999955,-879.9999999999919,-174.99999999999716,1154.999999999995,3679.000000000002,-1970.9999999999895,835.9999999999843,1599.000000000017,434.000000000001,,9403.000000000016
2016.02.09,2103.999999999999,3154.999999999997,-788.9999999999952,-153.99999999999636,1432.0,3938.9999999999927,-1076.9999999999945,751.0000000000048,1523.0000000000077,462.9999999999912,,11347.000000000005
2016.02.09,1615.9999999999995,3007.000000000004,-836.9999999999989,-545.0000000000017,1298.9999999999945,3218.999999999994,-204.99999999996632,429.00000000000205,757.0000000000076,336.9999999999873,,9077.000000000022
2016.02.09,1400.0000000000057,2866.9999999999973,-987.0000000000045,-905.0000000000011,1166.0000000000005,2676.0000000000164,45.99999999999049,215.0000000000034,356.00000000000074,341.99999999999784,,7176.000000000008
2016.02.09,1695.999999999998,3004.999999999991,-994.9999999999903,-781.0000000000059,1188.0000000000002,2926.9999999999927,-335.9999999999808,281.99999999998226,1228.0000000000068,285.00000000000193,,8498.999999999996
2016.02.09,1590.0000000000034,2743.999999999991,-930.0000000000086,-983.9999999999947,1139.9999999999966,2224.9999999999945,-87.99999999999919,-108.00000000000409,1080.0000000000143,255.99999999998957,,6924.9999999999845
2016.02.09,1644.999999999996,2515.0000000000005,-794.9999999999901,-983.0000000000041,1063.0000000000027,2260.9999999999955,-360.0000000000048,-118.99999999999977,1134.0000000000127,282.0000000000045,,6643.000000000013
2016.02.09,1799.0000000000066,2706.9999999999927,-731.9999999999993,-768.0000000000007,1151.000000000002,2457.999999999998,-269.9999999999925,13.00000000000523,1323.0000000000075,265.0000000000041,,7946.000000000024
2016.02.09,1899.000000000001,2841.999999999989,-737.0000000000099,-799.9999999999972,1214.9999999999993,2593.999999999994,-63.99999999997519,50.99999999998772,1330.0000000000089,248.99999999998812,,8578.999999999985
2016.02.09,1906.000000000006,2824.000000000004,-736.0000000000033,-659.9999999999966,1205.999999999996,2704.0000000000077,-259.99999999997135,200.9999999999934,1528.0000000000182,262.999999999991,,8976.000000000045
2016.02.09,1924.0000000000066,2808.999999999995,-723.9999999999914,-522.9999999999961,1202.000000000003,2911.0000000000014,-330.9999999999924,346.99999999998,1748.0000000000161,348.9999999999993,,9712.000000000022
2016.02.09,1861.000000000004,2849.999999999997,-771.9999999999949,-528.0000000000058,1208.9999999999934,2980.000000000018,-299.00000000000483,359.9999999999852,1809.0000000000161,255.99999999998957,,9725.999999999998
2016.02.09,1769.999999999996,2859.999999999996,-852.0000000000083,-658.0000000000013,1170.9999999999998,2883.00000000001,-268.9999999999859,334.0000000000032,1749.0000000000005,248.00000000000378,,9236.000000000013
2016.02.09,1573.0000000000075,2849.999999999997,-839.9999999999964,-823.9999999999981,1158.0000000000034,2560.0000000000023,-211.00000000000563,137.00000000000045,1756.000000000002,251.99999999998556,,8410.999999999998
2016.02.09,1622.0,2864.0,-899.9999999999897,-852.0000000000039,1178.9999999999968,2594.999999999999,-285.00000000000193,161.99999999997772,1678.0000000000018,78.99999999998464,,8141.9999999999645
2016.02.09,1649.000000000001,2929.0000000000036,-896.000000000008,-879.9999999999955,1171.9999999999952,2528.9999999999964,-152.99999999998093,121.99999999998568,1818.0000000000084,4.000000000004,,8294.00000000001
2016.02.09,1628.0,2770.000000000006,-869.0000000000086,-882.000000000005,1158.9999999999989,2507.000000000005,-103.00000000000864,93.99999999999409,1689.0000000000073,38.0000000000047,,8030.999999999994
2016.02.10,1643.0000000000007,2485.000000000004,-913.9999999999926,-740.9999999999997,1070.9999999999998,2475.999999999999,-85.99999999998609,155.00000000000114,1610.0000000000002,58.99999999998684,,7758.000000000013
2016.02.10,1635.9999999999957,2492.0000000000055,-720.0000000000095,-674.0000000000066,1110.9999999999952,2492.999999999995,31.00000000002545,149.0000000000009,1743.0000000000057,-11.00000000000545,,8250.000000000002
2016.02.10,1588.9999999999986,2692.0000000000055,-741.9999999999982,-739.0000000000043,1144.0000000000007,2478.0000000000086,-171.99999999997218,90.00000000000341,1660.000000000017,2.999999999997449,,8003.000000000057
2016.02.10,1528.000000000006,2709.99999999999,-770.000000000004,-820.0000000000074,1134.0000000000016,2409.9999999999964,-102.00000000000209,30.99999999997749,1789.0000000000184,236.99999999999832,,8146.9999999999745
2016.02.10,1567.9999999999977,2743.999999999991,-756.0000000000011,-784.000000000006,1164.9999999999939,2496.000000000009,-106.99999999999044,74.99999999998863,1807.000000000003,256.99999999999613,,8464.999999999984
2016.02.10,1829.9999999999982,2820.9999999999845,-770.000000000004,-537.9999999999967,1183.0000000000007,2881.0,-288.99999999998374,361.99999999999477,1871.0000000000005,194.0000000000053,,9545.0
2016.02.10,2146.000000000001,2831.99999999999,-809.9999999999997,-299.0000000000066,1186.9999999999936,3373.9999999999955,-422.9999999999734,662.9999999999825,2083.0000000000127,143.00000000000423,,10896.0
2016.02.10,2230.9999999999945,2881.9999999999845,-809.9999999999997,-260.9999999999957,1229.9999999999977,3432.0000000000164,-789.9999999999797,710.9999999999843,2127.0000000000123,114.99999999999844,,10867.000000000013
2016.02.10,1650.9999999999964,2885.9999999999886,-811.9999999999905,-799.9999999999972,1210.0,2612.9999999999995,-755.9999999999789,131.00000000000023,1948.0000000000164,95.999999999985,,8167.00000000002
2016.02.10,2012.0000000000005,2885.000000000004,-815.9999999999945,-471.9999999999942,1185.9999999999982,3103.0000000000086,-615.9999999999943,495.00000000000455,2093.0000000000114,24.000000000001798,,9894.000000000047
2016.02.10,2075.0000000000027,2803.0,-791.9999999999927,-367.00000000000443,1164.9999999999939,3125.0,-744.9999999999957,585.9999999999843,2183.000000000002,48.000000000003595,,10080.999999999993
2016.02.10,1941.0000000000025,2671.9999999999854,-791.9999999999927,-463.99999999999864,1117.0000000000014,2931.000000000012,-601.9999999999915,462.99999999999386,2100.9999999999973,-19.00000000001345,,9347.999999999996
2016.02.10,2078.0000000000027,2739.0000000000027,-777.0000000000055,-305.9999999999974,1142.999999999994,3149.000000000001,-742.9999999999826,610.99999999999,2217.0000000000023,-21.00000000000435,,10090.000000000004
2016.02.10,2171.9999999999973,2751.999999999999,-777.0000000000055,-191.0000000000025,1141.0000000000032,3326.999999999998,-675.9999999999877,774.9999999999773,2195.999999999998,-46.0000000000127,,10672.999999999964
2016.02.10,2176.000000000002,2798.999999999996,-774.000000000008,-221.00000000000364,1163.000000000003,3319.999999999993,-598.0000000000097,728.999999999985,2173.0000000000027,-19.00000000001345,,10747.999999999947
2016.02.10,2171.0000000000064,2805.9999999999973,-787.0000000000043,-248.99999999999523,1156.0000000000014,3274.000000000001,-618.0000000000074,697.0000000000027,2194.0000000000073,9.999999999998899,,10654.00000000001
2016.02.10,2100.999999999999,2649.999999999997,-774.9999999999924,-307.00000000000216,1102.9999999999984,3033.999999999992,-619.9999999999761,606.9999999999993,2159.0,-73.00000000001194,,9879.000000000002
2016.02.10,2019.0000000000055,2641.0000000000045,-805.9999999999956,-414.0000000000015,1083.9999999999961,2962.9999999999936,-313.00000000000773,548.0000000000018,2054.0000000000005,-120.00000000000898,,9655.999999999987
2016.02.10,1897.0000000000055,2611.9999999999923,-838.9999999999898,-459.99999999999375,1044.999999999996,2801.9999999999927,46.999999999997044,513.9999999999816,1751.0000000000136,-201.00000000000674,,9167.999999999989
2016.02.10,1743.9999999999998,2515.0000000000005,-805.9999999999956,-524.0000000000009,1014.0000000000038,2641.999999999996,121.99999999999989,371.9999999999857,1710.0000000000116,-171.00000000001003,,8617.999999999989
2016.02.10,1867.999999999995,2329.9999999999877,-808.9999999999931,-442.99999999999784,900.9999999999962,2759.0000000000146,60.99999999999994,509.9999999999909,1483.000000000012,-151.00000000001222,,8508.999999999993
2016.02.10,1849.9999999999943,2133.9999999999914,-923.9999999999915,-334.0000000000032,709.9999999999995,2387.0000000000005,126.00000000002609,745.9999999999809,1001.0000000000074,-11.00000000000545,,7685.0
2016.02.10,1768.0000000000007,2208.999999999994,-964.9999999999936,-385.0000000000051,756.0000000000011,2413.000000000011,509.00000000000387,669.9999999999875,939.0000000000009,-141.99999999999767,,7772.000000000003
2016.02.10,1799.9999999999973,2332.999999999985,-994.000000000006,-492.999999999995,812.0000000000016,2477.0000000000036,303.9999999999932,670.9999999999923,1153.000000000004,-100.99999999999554,,7961.999999999981
2016.02.10,1737.9999999999995,2143.9999999999905,-978.9999999999966,-468.0000000000035,705.0000000000001,2305.000000000007,750.9999999999906,631.0000000000002,1067.000000000018,-182.0000000000155,,7711.99999999999
2016.02.10,1599.9999999999943,2037.0,-994.000000000006,-563.0000000000024,600.999999999996,2002.0000000000095,193.00000000002092,603.999999999985,1018.0000000000077,-78.00000000000028,,6420.0000000000055
2016.02.10,1671.0000000000064,1910.9999999999961,-940.9999999999918,-543.0000000000064,590.0000000000016,1840.0000000000034,-111.99999999997878,471.99999999998,1032.0000000000107,-68.00000000000139,,5852.00000000002
2016.02.10,1792.0000000000016,1998.9999999999952,-954.9999999999948,-496.9999999999999,614.0000000000034,2062.000000000012,-171.99999999997218,627.9999999999859,1029.9999999999975,-46.0000000000127,,6455.0000000000155
2016.02.10,1712.0000000000032,1851.999999999987,-974.0000000000082,-483.0000000000041,507.0000000000019,1836.0000000000127,-243.99999999999977,667.0000000000016,797.0000000000033,-60.99999999999994,,5608.999999999998
2016.02.10,1762.0000000000005,1736.9999999999886,-981.999999999994,-629.9999999999955,446.00000000000193,1497.000000000014,-354.0000000000099,512.0000000000005,824.0000000000025,-73.99999999999629,,4738.000000000012
2016.02.10,1757.000000000005,1707.9999999999984,-1041.000000000003,-608.0000000000041,436.00000000000307,1598.0000000000132,-405.9999999999952,527.9999999999916,1034.0000000000016,-148.99999999999915,,4857.000000000013
2016.02.10,1704.0000000000077,1654.0,-1036.999999999999,-474.9999999999943,429.0000000000016,1658.9999999999918,-360.9999999999669,609.9999999999852,1046.999999999998,-154.99999999999403,,5075.000000000031
2016.02.10,1861.9999999999948,1912.999999999987,-1041.000000000003,-179.00000000000205,514.9999999999987,2408.999999999992,-278.00000000000045,1030.9999999999775,1080.9999999999986,-116.00000000000499,,7196.999999999939
2016.02.10,2000.0,2139.9999999999864,-1014.0000000000038,-67.99999999999784,671.9999999999948,2887.0000000000005,-146.99999999998602,1161.0000000000014,1357.0000000000082,12.999999999996348,,9001.0
2016.02.10,1838.0000000000082,1866.9999999999964,-1059.00000000001,-16.999999999995907,458.00000000000284,2891.999999999996,581.0000000000315,1271.9999999999914,317.0000000000117,0.0,,8149.000000000032
2016.02.10,1590.0000000000034,1454.999999999984,-1049.9999999999955,194.00000000000261,268.0000000000016,2338.9999999999986,590.0000000000016,1471.0000000000036,-347.9999999999928,-65.00000000000395,,6444.000000000004
2016.02.10,2177.000000000007,1732.0000000000002,-1025.0000000000093,537.0000000000061,486.999999999993,3328.0000000000027,259.0000000000092,1832.9999999999984,822.0000000000116,72.0000000000054,,10222.000000000024
2016.02.10,2507.9999999999955,1950.9999999999916,-930.0000000000086,751.9999999999953,617.9999999999964,3730.000000000018,-24.999999999986144,1929.000000000002,1446.0000000000139,147.99999999999258,,12127.000000000013
2016.02.10,2664.0000000000014,1990.000000000003,-845.0000000000068,899.0000000000009,666.9999999999953,3990.000000000009,333.0000000000055,1990.9999999999854,1841.0000000000036,156.00000000000057,,13685.999999999998
2016.02.10,2638.0000000000055,1878.0000000000018,-859.9999999999941,837.0000000000033,622.0000000000003,3802.9999999999973,415.0000000000098,1951.9999999999982,1773.0000000000023,51.000000000001044,,13109.000000000025
