,name,direction
0,USDJPY,B
1,GBPCHF,B
2,EURCHF,S
3,AUDCHF,S
4,NZDCHF,B
5,EURGBP,S
6,GBPCAD,S
7,EURCAD,S
8,EURNZD,S
9,AUDJPY,B
10,NZDJPY,B
11,NZDCAD,S
