names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURUSD', 'EURNZD']",80.0,-0.5462857142857142,B
EURUSD,20,['GBPAUD'],100.0,0.6026536241536242,S
USDCAD,30,"['GBPCAD', 'USDCHF', 'GBPAUD', 'GBPCHF', 'EURGBP']",80.0,-0.07207142857142858,B
AUDUSD,30,"['GBPCAD', 'GBPUSD', 'EURGBP', 'GBPCHF']",80.0,-0.37209523809523815,B
NZDUSD,20,"['AUDNZD', 'NZDUSD', 'EURNZD', 'EURUSD']",80.0,0.545,S
GBPCHF,10,"['CHFJPY', 'AUDNZD', 'AUDCHF']",80.0,-0.56,B
EURCHF,30,"['NZDJPY', 'CHFJPY', 'GBPJPY']",80.0,0.97,S
CHFJPY,10,['EURNZD'],80.0,-0.4647539682539685,B
CADCHF,15,"['CHFJPY', 'GBPAUD', 'EURAUD', 'USDCHF', 'NZDCHF']",100.0,-0.5045000000000001,B
AUDCHF,50,"['AUDCHF', 'EURGBP', 'GBPCHF', 'EURAUD', 'AUDNZD', 'CADCHF', 'NZDCHF', 'GBPCAD', 'GBPUSD']",80.0,-0.68,B
NZDCHF,30,"['EURGBP', 'GBPCHF', 'AUDNZD', 'USDJPY']",100.0,-0.6505425685425688,B
GBPJPY,10,['CHFJPY'],80.0,1.0,S
GBPCAD,15,['NZDCAD'],80.0,-1.0,B
GBPAUD,10,['USDJPY'],80.0,0.4058650793650792,S
EURJPY,20,"['AUDUSD', 'NZDUSD', 'USDCAD', 'NZDCHF', 'EURGBP', 'EURAUD', 'GBPCHF', 'AUDCHF']",100.0,0.96,S
EURCAD,15,"['CHFJPY', 'GBPAUD', 'EURAUD', 'USDCHF', 'NZDCHF']",100.0,0.38400000000000006,S
EURAUD,10,"['NZDCHF', 'AUDCHF']",80.0,0.3939999999999999,S
AUDCAD,20,['AUDCAD'],80.0,-0.6375938505938508,B
NZDCAD,30,"['USDJPY', 'AUDCAD', 'GBPAUD', 'NZDUSD']",100.0,-1.0,B
AUDNZD,10,"['EURGBP', 'GBPCHF']",80.0,-0.27128571428571424,B
