date,EURUSD,USDCAD,NZDCAD,empty,sum
2019.04.29,-201.00000000000674,118.00000000001809,-300.0000000000003,,-382.9999999999889
2019.04.29,-167.00000000000603,134.99999999999625,-309.99999999999915,,-342.0000000000089
2019.04.29,-161.00000000001114,134.99999999999625,-300.99999999999574,,-327.00000000001063
2019.04.29,-165.00000000001512,164.00000000000858,-331.999999999999,,-333.0000000000055
2019.04.29,-206.00000000001728,104.99999999999955,-329.00000000000153,,-430.00000000001927
2019.04.29,-201.00000000000674,76.0000000000094,-299.00000000000483,,-424.00000000000216
2019.04.29,-193.00000000002092,80.99999999999774,-273.9999999999965,,-386.00000000001967
2019.04.29,-182.0000000000155,146.00000000000168,-239.99999999999577,,-276.00000000000955
2019.04.29,-284.00000000001756,31.000000000003247,-233.00000000000543,,-486.0000000000198
2019.04.29,-308.0000000000194,12.999999999996348,-234.00000000000088,,-529.0000000000239
2019.04.29,-292.00000000000335,-98.99999999998244,-211.00000000000563,,-601.9999999999914
2019.04.29,-341.00000000001353,-110.99999999999443,-134.99999999999625,,-587.0000000000042
2019.04.29,-447.0000000000196,-149.9999999999835,-134.99999999999625,,-731.9999999999993
2019.04.29,-438.00000000000506,-146.99999999998602,-133.00000000000534,,-717.9999999999965
2019.04.29,-407.0000000000018,-112.000000000001,-121.00000000000443,,-640.0000000000073
2019.04.29,-474.0000000000189,-146.99999999998602,-136.00000000000279,,-757.0000000000077
2019.04.29,-437.0000000000207,-121.99999999999989,-153.99999999999858,,-713.0000000000191
2019.04.29,-461.0000000000003,-95.999999999985,-175.00000000000293,,-731.9999999999882
2019.04.29,-464.00000000001995,-102.00000000000209,-178.99999999999582,,-745.0000000000178
2019.04.29,-450.00000000001705,-75.99999999998718,-199.00000000000472,,-725.0000000000089
2019.04.29,-465.0000000000043,-20.999999999982144,-243.00000000000432,,-728.9999999999908
2019.04.30,-462.0000000000068,-142.99999999998204,-239.99999999999577,,-844.9999999999847
2019.04.30,-458.00000000000284,-37.99999999998249,-226.00000000000398,,-721.9999999999893
2019.04.30,-453.0000000000145,-18.999999999991246,-212.99999999999653,,-685.0000000000023
2019.04.30,-453.0000000000145,-19.999999999997797,-231.0000000000034,,-704.0000000000157
2019.04.30,-458.00000000000284,-34.99999999998504,-234.99999999999633,,-727.9999999999842
2019.04.30,-465.0000000000043,-17.000000000000348,-234.99999999999633,,-717.000000000001
2019.04.30,-455.0000000000054,-10.999999999983245,-282.0000000000045,,-747.9999999999932
2019.04.30,-518.0000000000184,-27.999999999983594,-372.0000000000057,,-918.0000000000077
2019.04.30,-503.000000000009,-20.999999999982144,-373.99999999999653,,-897.9999999999877
2019.04.30,-476.0000000000098,29.00000000001235,-219.00000000000253,,-666.0
2019.04.30,-495.000000000001,33.00000000001635,-231.99999999999886,,-693.9999999999835
2019.04.30,-506.0000000000064,36.999999999998145,-219.00000000000253,,-688.0000000000108
2019.04.30,-536.0000000000032,9.000000000014552,-222.99999999999542,,-749.9999999999841
2019.04.30,-511.000000000017,36.0000000000138,-224.9999999999974,,-700.0000000000006
2019.04.30,-491.0000000000192,49.00000000001015,-224.000000000002,,-666.0000000000111
2019.04.30,-493.0000000000101,78.00000000000028,-206.00000000000617,,-621.000000000016
2019.04.30,-509.00000000000387,40.0000000000178,-216.0000000000051,,-684.9999999999911
2019.04.30,-487.0000000000152,42.0000000000087,-209.9999999999991,,-655.0000000000056
2019.04.30,-417.0000000000007,145.00000000001734,-217.99999999999596,,-489.9999999999793
2019.04.30,-439.0000000000116,161.00000000001114,-224.000000000002,,-502.00000000000244
2019.04.30,-557.0000000000075,107.99999999999699,-268.99999999999704,,-718.0000000000075
2019.04.30,-493.0000000000101,93.00000000000975,-251.99999999999667,,-651.999999999997
2019.04.30,-605.0000000000111,-17.999999999984695,-273.000000000001,,-895.9999999999968
2019.04.30,-686.0000000000089,-44.99999999998394,-282.99999999999994,,-1013.9999999999927
2019.04.30,-756.0000000000011,-115.99999999998278,-282.0000000000045,,-1153.9999999999884
2019.04.30,-767.0000000000066,-153.00000000000313,-258.0000000000027,,-1178.0000000000125
2019.04.30,-733.0000000000059,-119.00000000000244,-258.9999999999981,,-1111.0000000000066
2019.04.30,-745.0000000000178,-150.99999999999002,-229.00000000000142,,-1125.0000000000093
2019.04.30,-759.0000000000208,-163.00000000000205,-245.0000000000063,,-1167.000000000029
2019.04.30,-806.0000000000178,-211.99999999998997,-248.00000000000378,,-1266.0000000000116
2019.04.30,-854.0000000000214,-299.99999999998914,-229.99999999999687,,-1384.0000000000073
2019.04.30,-886.000000000009,-232.99999999999432,-287.0000000000039,,-1406.000000000007
2019.04.30,-816.0000000000167,-116.99999999998934,-224.9999999999974,,-1158.0000000000034
2019.04.30,-896.000000000008,-73.99999999999629,-378.999999999996,,-1349.0000000000002
2019.04.30,-866.0000000000113,5.000000000010552,-343.9999999999999,,-1205.0000000000005
2019.04.30,-842.0000000000094,-159.99999999998238,-236.99999999999832,,-1238.9999999999902
2019.04.30,-686.0000000000089,-175.99999999999838,-209.00000000000364,,-1071.000000000011
2019.04.30,-671.0000000000216,-299.99999999998914,-84.0000000000063,,-1055.000000000017
2019.04.30,-719.000000000003,-437.99999999998283,-56.99999999999594,,-1213.9999999999818
2019.04.30,-780.000000000003,-453.99999999999886,-56.99999999999594,,-1290.9999999999977
2019.04.30,-786.00000000002,-547.999999999993,-43.00000000000415,,-1377.000000000017
2019.04.30,-863.0000000000138,-736.9999999999877,4.999999999999449,,-1595.0000000000018
2019.04.30,-814.0000000000036,-671.9999999999837,39.999999999995595,,-1445.9999999999916
2019.04.30,-824.0000000000025,-687.9999999999998,53.00000000000304,,-1458.9999999999993
2019.04.30,-833.000000000017,-645.999999999991,41.000000000002146,,-1438.0000000000061
2019.04.30,-806.0000000000178,-624.0000000000023,21.999999999999797,,-1408.0000000000202
2019.04.30,-781.0000000000094,-642.9999999999936,21.00000000000435,,-1402.9999999999989
2019.04.30,-782.000000000016,-671.9999999999837,41.9999999999976,,-1412.0000000000023
2019.05.01,-776.0000000000211,-670.9999999999993,110.99999999999443,,-1336.000000000026
2019.05.01,-769.0000000000197,-638.9999999999895,109.99999999999899,,-1298.00000000001
2019.05.01,-763.0000000000026,-632.9999999999947,102.99999999999754,,-1292.9999999999998
2019.05.01,-765.0000000000157,-612.9999999999969,85.00000000000173,,-1293.000000000011
2019.05.01,-743.0000000000048,-664.9999999999823,451.0000000000014,,-956.9999999999857
2019.05.01,-767.0000000000066,-661.0000000000005,427.99999999999505,,-1000.000000000012
2019.05.01,-783.0000000000003,-681.9999999999826,432.9999999999945,,-1031.9999999999884
2019.05.01,-789.0000000000175,-716.9999999999899,454.9999999999943,,-1051.000000000013
2019.05.01,-791.0000000000084,-729.0000000000018,454.9999999999943,,-1065.000000000016
2019.05.01,-792.0000000000149,-759.999999999983,497.000000000003,,-1054.9999999999948
2019.05.01,-786.00000000002,-758.9999999999985,475.99999999999864,,-1069.00000000002
2019.05.01,-773.0000000000015,-734.9999999999968,437.999999999994,,-1070.000000000004
2019.05.01,-803.0000000000203,-773.0000000000015,441.99999999999795,,-1134.0000000000239
2019.05.01,-793.0000000000215,-780.000000000003,534.9999999999966,,-1038.000000000028
2019.05.01,-795.0000000000124,-771.9999999999949,532.9999999999945,,-1034.0000000000127
2019.05.01,-789.0000000000175,-768.9999999999975,531.9999999999991,,-1026.000000000016
2019.05.01,-789.0000000000175,-777.9999999999898,497.000000000003,,-1070.0000000000043
2019.05.01,-795.0000000000124,-758.9999999999985,492.999999999999,,-1061.0000000000118
2019.05.01,-810.0000000000218,-771.9999999999949,487.0000000000041,,-1095.0000000000127
2019.05.01,-799.0000000000164,-729.0000000000018,512.9999999999968,,-1015.0000000000214
2019.05.01,-875.0000000000035,-679.9999999999917,470.9999999999992,,-1083.999999999996
2019.05.01,-907.0000000000133,-714.999999999999,421.0000000000047,,-1201.0000000000075
2019.05.01,-906.0000000000068,-719.9999999999873,382.00000000000455,,-1243.9999999999895
2019.05.01,-892.0000000000039,-654.9999999999834,348.00000000000387,,-1198.9999999999834
2019.05.01,-975.0000000000148,-708.9999999999818,298.9999999999937,,-1385.000000000003
2019.05.01,-1002.000000000014,-700.999999999996,288.9999999999948,,-1414.0000000000152
2019.05.01,-995.0000000000125,-651.9999999999859,273.000000000001,,-1373.9999999999973
2019.05.01,-989.0000000000176,-661.9999999999848,295.0000000000008,,-1356.0000000000014
2019.05.01,-979.0000000000188,-604.9999999999889,329.00000000000153,,-1255.0000000000061
2019.05.01,-976.0000000000213,-573.9999999999857,295.99999999999625,,-1254.0000000000105
2019.05.01,-978.0000000000122,-563.0000000000024,273.000000000001,,-1268.0000000000136
2019.05.01,-920.0000000000097,-591.9999999999925,346.9999999999973,,-1165.000000000005
2019.05.01,-885.0000000000025,-565.9999999999999,419.00000000000273,,-1031.9999999999995
2019.05.01,-895.0000000000014,-548.9999999999995,400.9999999999958,,-1043.000000000005
2019.05.01,-1085.0000000000027,-624.0000000000023,319.99999999999807,,-1389.0000000000068
2019.05.01,-1083.0000000000118,-592.9999999999991,278.00000000000045,,-1398.0000000000105
2019.05.01,-1106.000000000007,-468.00000000000176,237.99999999999378,,-1336.000000000015
2019.05.01,-1092.000000000004,-439.99999999999596,263.99999999999756,,-1268.0000000000025
2019.05.01,-1075.0000000000036,-385.99999999999744,265.99999999999955,,-1195.0000000000016
2019.05.01,-1054.0000000000216,-340.9999999999913,254.99999999999412,,-1140.0000000000189
2019.05.01,-1072.0000000000064,-354.9999999999942,249.99999999999466,,-1177.000000000006
2019.05.01,-1083.0000000000118,-454.9999999999832,187.00000000000384,,-1350.9999999999911
2019.05.01,-1254.0000000000218,-624.0000000000023,122.99999999999534,,-1755.0000000000286
2019.05.01,-1191.0000000000086,-583.0000000000002,270.99999999999903,,-1503.0000000000098
2019.05.01,-607.0000000000019,-116.99999999998934,426.00000000000415,,-297.9999999999871
2019.05.01,-584.0000000000067,-157.99999999999147,437.999999999994,,-304.0000000000042
2019.05.01,-602.0000000000136,-157.99999999999147,502.9999999999979,,-257.0000000000072
2019.05.01,-562.0000000000181,-229.99999999999687,509.9999999999993,,-282.0000000000157
2019.05.02,-579.0000000000184,-237.99999999998266,543.0000000000045,,-273.9999999999966
2019.05.02,-601.000000000007,-202.9999999999976,531.9999999999991,,-272.00000000000557
2019.05.02,-632.0000000000103,-197.99999999998707,470.00000000000375,,-359.99999999999363
2019.05.02,-640.0000000000183,-183.99999999998417,443.0000000000045,,-380.999999999998
2019.05.02,-638.0000000000052,-174.99999999999181,446.9999999999974,,-365.99999999999966
2019.05.02,-633.0000000000168,-163.00000000000205,449.9999999999948,,-346.00000000002404
2019.05.02,-633.0000000000168,-168.99999999999693,431.99999999999903,,-370.0000000000147
2019.05.02,-670.000000000015,-209.9999999999991,346.0000000000019,,-534.0000000000123
2019.05.02,-699.0000000000052,-219.99999999999798,314.99999999999864,,-604.0000000000045
2019.05.02,-698.0000000000208,-203.99999999998198,319.99999999999807,,-582.0000000000047
2019.05.02,-694.0000000000168,-174.99999999999181,337.99999999999386,,-531.0000000000148
2019.05.02,-661.0000000000005,-124.99999999999733,343.9999999999999,,-441.99999999999784
2019.05.02,-668.0000000000019,-144.99999999999514,304.00000000000426,,-508.9999999999928
2019.05.02,-689.0000000000063,-166.99999999998383,292.9999999999988,,-562.9999999999914
2019.05.02,-678.0000000000008,-154.99999999999403,326.9999999999995,,-505.9999999999953
2019.05.02,-697.0000000000143,-171.99999999999437,351.99999999999676,,-517.0000000000118
2019.05.02,-690.0000000000128,-187.00000000000384,387.000000000004,,-490.00000000001273
2019.05.02,-688.0000000000219,-187.00000000000384,382.00000000000455,,-493.00000000002126
2019.05.02,-681.0000000000205,-241.99999999998667,422.9999999999956,,-500.00000000001154
2019.05.02,-612.0000000000125,-235.99999999999176,471.99999999999466,,-376.00000000000966
2019.05.02,-614.0000000000034,-182.99999999999983,341.0000000000024,,-456.0000000000008
2019.05.02,-797.0000000000033,-204.99999999998852,302.0000000000023,,-699.9999999999895
2019.05.02,-755.0000000000168,-159.99999999998238,297.00000000000284,,-617.9999999999964
2019.05.02,-765.0000000000157,-136.99999999998712,309.0000000000037,,-592.9999999999991
2019.05.02,-739.0000000000008,-121.99999999999989,297.00000000000284,,-563.9999999999978
2019.05.02,-707.0000000000132,-105.99999999998388,302.0000000000023,,-510.99999999999477
2019.05.02,-633.0000000000168,-158.99999999999804,348.00000000000387,,-444.000000000011
2019.05.02,-623.000000000018,-141.99999999999767,402.00000000000233,,-363.00000000001336
2019.05.02,-700.0000000000117,-234.00000000000088,405.9999999999952,,-528.0000000000174
2019.05.02,-686.0000000000089,-236.99999999999832,432.9999999999945,,-490.0000000000127
2019.05.02,-724.0000000000135,-201.99999999999108,422.00000000000017,,-504.0000000000044
2019.05.02,-660.0000000000161,-88.99999999998354,378.999999999996,,-370.00000000000364
2019.05.02,-626.0000000000155,-0.9999999999843467,419.9999999999982,,-207.0000000000016
2019.05.02,-572.0000000000169,18.0000000000069,415.99999999999415,,-138.00000000001586
2019.05.02,-488.00000000002177,4.000000000004,424.9999999999976,,-59.00000000002018
2019.05.02,-455.0000000000054,-109.00000000000354,446.9999999999974,,-117.0000000000116
2019.05.02,-443.0000000000156,-37.99999999998249,429.0000000000016,,-51.999999999996476
2019.05.02,-453.0000000000145,90.99999999999665,363.99999999999767,,1.9999999999798206
2019.05.02,-448.000000000004,58.000000000002494,337.99999999999386,,-52.00000000000762
2019.05.02,-429.00000000001273,73.00000000001194,329.999999999997,,-26.00000000000381
2019.05.02,-405.0000000000109,90.00000000001229,363.99999999999767,,48.999999999999034
2019.05.02,-393.0000000000211,43.999999999999595,390.99999999999693,,41.999999999975444
2019.05.02,-419.0000000000138,15.00000000000945,390.0000000000015,,-14.000000000002899
2019.05.02,-379.0000000000182,29.00000000001235,400.9999999999958,,50.99999999998994
2019.05.02,-385.00000000001313,133.00000000000534,376.99999999999403,,124.99999999998624
2019.05.02,-384.00000000000654,121.00000000001555,360.0000000000048,,97.00000000001376
2019.05.02,-345.0000000000175,120.00000000000898,373.00000000000114,,147.9999999999926
2019.05.02,-341.00000000001353,141.00000000001333,380.00000000000256,,180.00000000000236
2019.05.03,-349.0000000000215,43.999999999999595,373.00000000000114,,67.99999999997925
2019.05.03,-339.0000000000004,146.00000000000168,326.9999999999995,,134.00000000000077
2019.05.03,-346.0000000000019,147.00000000000824,353.0000000000033,,154.00000000000966
2019.05.03,-361.0000000000113,136.00000000000279,349.99999999999477,,124.99999999998624
2019.05.03,-361.0000000000113,131.00000000001444,375.0000000000031,,145.00000000000625
2019.05.03,-355.0000000000164,134.99999999999625,383.99999999999545,,163.99999999997527
2019.05.03,-361.0000000000113,109.00000000000354,380.999999999998,,128.99999999999022
2019.05.03,-382.0000000000157,80.99999999999774,373.99999999999653,,72.99999999997857
2019.05.03,-380.00000000000256,77.00000000001594,385.99999999999744,,83.00000000001086
2019.05.03,-357.00000000000733,120.00000000000898,397.0000000000029,,160.00000000000455
2019.05.03,-380.00000000000256,97.00000000001374,353.99999999999875,,71.00000000000995
2019.05.03,-380.00000000000256,110.00000000001009,351.99999999999676,,82.00000000000426
2019.05.03,-365.0000000000153,97.9999999999981,326.0000000000041,,58.999999999986926
2019.05.03,-355.0000000000164,99.00000000000463,336.00000000000296,,79.99999999999113
2019.05.03,-355.0000000000164,104.99999999999955,285.9999999999974,,35.9999999999805
2019.05.03,-337.0000000000095,114.0000000000141,290.9999999999968,,68.00000000000142
2019.05.03,-330.0000000000081,92.00000000000318,304.00000000000426,,65.99999999999937
2019.05.03,-339.0000000000004,97.00000000001374,298.9999999999937,,57.00000000000705
2019.05.03,-323.0000000000066,92.00000000000318,314.0000000000032,,82.99999999999977
2019.05.03,-279.00000000000705,100.0000000000112,363.99999999999767,,185.00000000000182
2019.05.03,-255.00000000000523,78.00000000000028,382.00000000000455,,204.9999999999996
2019.05.03,-299.00000000000483,104.99999999999955,373.00000000000114,,178.99999999999585
2019.05.03,-286.00000000000847,73.00000000001194,361.9999999999957,,148.99999999999915
2019.05.03,-264.0000000000198,40.0000000000178,400.00000000000034,,175.99999999999835
2019.05.03,-269.00000000000813,41.000000000002146,422.00000000000017,,193.9999999999942
2019.05.03,-168.0000000000126,103.00000000000864,414.00000000000324,,348.9999999999993
2019.05.03,-204.00000000000418,90.00000000001229,395.99999999999636,,282.0000000000045
2019.05.03,-197.00000000000273,118.00000000001809,368.9999999999971,,290.00000000001245
2019.05.03,-138.0000000000159,162.00000000001768,370.00000000000364,,394.00000000000546
2019.05.03,-132.00000000002098,134.99999999999625,373.99999999999653,,376.9999999999718
2019.05.03,-185.00000000001293,72.0000000000054,331.999999999999,,218.99999999999145
2019.05.03,-252.0000000000078,-126.99999999998823,300.0000000000003,,-78.99999999999574
2019.05.03,-315.0000000000208,-231.0000000000034,307.99999999999716,,-238.00000000002706
2019.05.03,-312.00000000000114,-320.9999999999935,341.99999999999784,,-290.9999999999968
2019.05.03,-553.0000000000035,-486.999999999993,298.9999999999937,,-741.000000000003
2019.05.03,-501.0000000000181,-427.99999999998397,285.00000000000193,,-644.0000000000001
2019.05.03,-605.0000000000111,-482.999999999989,285.00000000000193,,-802.9999999999981
2019.05.03,-550.000000000006,-370.00000000000364,283.99999999999534,,-636.0000000000143
2019.05.03,-568.000000000013,-353.99999999998766,319.99999999999807,,-602.0000000000026
2019.05.03,-614.0000000000034,-359.99999999998255,334.00000000000097,,-639.999999999985
2019.05.03,-581.0000000000093,-330.9999999999924,339.99999999999585,,-572.0000000000059
2019.05.03,-564.000000000009,-307.99999999999716,341.0000000000024,,-531.0000000000038
2019.05.03,-553.0000000000035,-259.9999999999936,329.999999999997,,-483.00000000000006
2019.05.03,-610.0000000000216,-293.99999999999426,361.9999999999957,,-542.0000000000202
2019.05.03,-602.0000000000136,-329.99999999998585,390.0000000000015,,-541.9999999999981
2019.05.03,-627.0000000000219,-339.0000000000004,349.99999999999477,,-616.0000000000275
2019.05.03,-653.0000000000147,-289.9999999999903,298.9999999999937,,-644.0000000000114
2019.05.03,-655.0000000000056,-353.0000000000033,297.9999999999983,,-710.0000000000106
