date,USDCHF,EURUSD,AUDUSD,EURCAD,empty,sum
2018.10.15,0.0,-137.00000000000932,-27.999999999994696,-62.000000000006494,,-227.00000000001052
2018.10.15,153.00000000000313,-153.00000000000313,-0.999999999995449,80.99999999999774,,80.00000000000229
2018.10.15,153.00000000000313,-161.00000000001114,6.0000000000060005,168.99999999999693,,166.9999999999949
2018.10.15,153.99999999999858,-150.00000000000568,23.00000000000635,177.99999999998929,,204.99999999998852
2018.10.15,118.00000000000699,-158.99999999999804,7.0000000000014495,176.99999999998272,,142.99999999999312
2018.10.15,97.00000000000264,-167.9999999999904,18.0000000000069,209.9999999999991,,157.00000000001825
2018.10.15,124.99999999999733,-191.00000000000784,15.00000000000945,208.99999999999253,,157.99999999999147
2018.10.15,121.99999999999989,-181.9999999999933,45.000000000006146,184.99999999999073,,170.00000000000347
2018.10.15,97.00000000000264,-167.9999999999904,60.99999999999994,245.99999999999068,,236.00000000000287
2018.10.15,128.00000000000588,-137.00000000000932,35.00000000000725,167.9999999999904,,193.9999999999942
2018.10.15,107.00000000000153,-165.9999999999995,-18.999999999991246,129.99999999998568,,51.999999999996476
2018.10.15,114.99999999999844,-161.99999999999548,8.000000000008,150.99999999999002,,112.00000000000098
2018.10.15,107.00000000000153,-124.99999999999733,18.0000000000069,153.9999999999875,,153.9999999999986
2018.10.15,97.9999999999981,-127.00000000001043,47.00000000000814,173.00000000000094,,190.99999999999676
2018.10.15,128.00000000000588,-106.99999999999044,47.00000000000814,159.99999999998238,,228.00000000000597
2018.10.15,65.00000000000395,-137.9999999999937,30.000000000007798,156.00000000000057,,113.00000000001863
2018.10.15,38.0000000000047,-171.99999999999437,31.000000000003247,188.9999999999947,,86.00000000000827
2018.10.15,55.000000000005045,-157.99999999999147,42.0000000000087,166.99999999998383,,106.0000000000061
2018.10.15,26.000000000003798,-245.0000000000063,-21.999999999999797,236.99999999999832,,-4.000000000003979
2018.10.15,36.0000000000027,-276.00000000000955,-84.99999999999064,202.9999999999976,,-121.99999999999989
2018.10.15,-3.999999999992898,-370.00000000000364,-187.9999999999993,310.9999999999946,,-251.0000000000012
2018.10.15,18.0000000000069,-388.9999999999949,-184.99999999999073,458.9999999999872,,-96.99999999999153
2018.10.15,34.000000000000696,-329.00000000000153,-171.99999999999437,378.999999999996,,-87.9999999999992
2018.10.15,-46.999999999997044,-368.9999999999971,-246.99999999999721,349.99999999998363,,-313.00000000000773
2018.10.15,-286.99999999999284,-516.0000000000053,-295.99999999999625,439.99999999999596,,-658.9999999999986
2018.10.15,-475.0000000000032,-561.9999999999958,-330.9999999999924,519.9999999999872,,-848.0000000000042
2018.10.15,-390.99999999999693,-547.0000000000086,-297.9999999999983,520.9999999999936,,-715.0000000000102
2018.10.15,-461.99999999999574,-635.9999999999922,-328.9999999999904,651.0000000000016,,-775.9999999999768
2018.10.15,-446.9999999999974,-624.0000000000023,-287.9999999999994,661.9999999999848,,-697.0000000000141
2018.10.15,-402.00000000000233,-607.0000000000019,-268.99999999999704,556.0000000000009,,-722.0000000000005
2018.10.15,-307.0000000000017,-479.99999999999153,-276.9999999999939,573.0000000000013,,-490.9999999999858
2018.10.15,-410.9999999999947,-695.0000000000011,-336.9999999999984,618.9999999999918,,-824.0000000000025
2018.10.15,-407.0000000000018,-695.0000000000011,-377.9999999999894,539.999999999985,,-940.0000000000073
2018.10.15,-417.0000000000007,-600.0000000000006,-351.99999999999676,584.9999999999911,,-784.0000000000068
2018.10.15,-424.00000000000216,-554.00000000001,-315.9999999999941,635.9999999999922,,-658.0000000000142
2018.10.15,-325.99999999999295,-523.0000000000068,-336.9999999999984,157.99999999999147,,-1028.0000000000068
2018.10.15,-234.99999999999633,-547.0000000000086,-358.9999999999982,-21.00000000000435,,-1162.0000000000075
2018.10.15,-278.9999999999959,-588.9999999999951,-348.9999999999993,-90.99999999999665,,-1307.999999999987
2018.10.15,-278.9999999999959,-575.9999999999987,-308.9999999999926,-15.00000000000945,,-1178.9999999999968
2018.10.15,-254.99999999999412,-541.9999999999981,-300.99999999999574,-28.000000000005798,,-1125.9999999999936
2018.10.15,-222.99999999999542,-506.9999999999908,-285.9999999999974,38.99999999998904,,-976.9999999999945
2018.10.15,-173.00000000000094,-449.9999999999948,-257.9999999999916,112.000000000001,,-768.9999999999864
2018.10.15,-168.99999999999693,-438.00000000000506,-254.99999999999412,158.99999999999804,,-702.9999999999981
2018.10.15,-231.0000000000034,-472.9999999999901,-296.9999999999917,178.99999999999582,,-821.9999999999894
2018.10.15,-241.99999999999778,-476.9999999999941,-279.99999999999136,119.99999999998678,,-878.9999999999964
2018.10.15,-256.0000000000007,-422.9999999999956,-214.99999999999852,139.00000000000023,,-754.9999999999947
2018.10.15,-282.99999999999994,-452.00000000000796,-209.9999999999991,117.99999999999588,,-827.0000000000111
2018.10.15,-278.9999999999959,-441.0000000000025,-214.99999999999852,134.99999999999625,,-800.0000000000007
2018.10.16,-270.99999999999903,-459.0000000000094,-215.99999999999397,156.99999999998494,,-789.0000000000175
2018.10.16,-265.99999999999955,-465.0000000000043,-313.99999999999204,139.9999999999846,,-905.0000000000114
2018.10.16,-275.000000000003,-485.0000000000021,-324.9999999999975,153.9999999999875,,-931.0000000000152
2018.10.16,-271.9999999999945,-486.00000000000864,-283.99999999999534,183.99999999998417,,-858.0000000000144
2018.10.16,-259.9999999999936,-470.9999999999992,-275.99999999999847,190.99999999998562,,-816.0000000000055
2018.10.16,-261.0000000000001,-485.0000000000021,-274.9999999999919,219.99999999999798,,-800.9999999999962
2018.10.16,-285.00000000000193,-517.9999999999962,-278.9999999999959,243.99999999999977,,-837.9999999999943
2018.10.16,-302.9999999999977,-557.0000000000075,-294.9999999999897,224.000000000002,,-930.999999999993
2018.10.16,-297.00000000000284,-547.0000000000086,-316.99999999998954,204.00000000000418,,-956.9999999999967
2018.10.16,-268.0000000000016,-527.0000000000108,-289.9999999999903,146.99999999998602,,-938.0000000000167
2018.10.16,-210.99999999999451,-517.9999999999962,-297.9999999999983,148.99999999999915,,-877.99999999999
2018.10.16,-193.99999999999417,-497.99999999999847,-280.9999999999979,65.00000000000395,,-907.9999999999865
2018.10.16,-170.00000000000347,-395.99999999999636,-220.99999999999343,112.99999999998533,,-674.0000000000078
2018.10.16,-163.00000000000205,-394.9999999999898,-194.99999999998963,144.99999999999514,,-607.9999999999864
2018.10.16,-119.99999999999788,-394.9999999999898,-175.99999999999838,144.99999999999514,,-545.999999999991
2018.10.16,-114.00000000000298,-400.00000000000034,-194.99999999998963,165.9999999999995,,-542.9999999999934
2018.10.16,-82.99999999999974,-357.99999999999164,-139.00000000000023,95.999999999985,,-484.0000000000066
2018.10.16,-17.000000000000348,-350.00000000000585,-117.00000000000044,87.99999999999919,,-396.00000000000745
2018.10.16,-78.00000000000028,-419.9999999999982,-117.99999999999588,102.99999999998644,,-513.0000000000078
2018.10.16,-117.00000000000044,-442.00000000000904,-88.99999999999464,120.99999999999334,,-527.0000000000108
2018.10.16,-244.99999999999523,-581.9999999999936,-139.00000000000023,109.99999999998789,,-856.0000000000011
2018.10.16,-270.99999999999903,-618.0000000000074,-164.99999999999292,283.99999999999534,,-770.000000000004
2018.10.16,-220.99999999999343,-595.9999999999966,-188.9999999999947,207.00000000000162,,-798.9999999999832
2018.10.16,-219.99999999999798,-557.9999999999918,-176.99999999999383,126.99999999998823,,-827.9999999999955
2018.10.16,-212.99999999999653,-519.0000000000028,-122.99999999999534,-102.00000000000209,,-956.9999999999967
2018.10.16,-119.00000000000244,-381.0000000000091,-146.99999999999713,-80.99999999999774,,-728.0000000000064
2018.10.16,-100.00000000000009,-381.0000000000091,-148.99999999999915,-160.00000000000458,,-790.000000000013
2018.10.16,-204.99999999999963,-441.0000000000025,-181.9999999999933,-141.00000000001333,,-969.0000000000088
2018.10.16,-202.0000000000022,-472.9999999999901,-188.9999999999947,-123.00000000000644,,-986.9999999999935
2018.10.16,-231.99999999999886,-531.9999999999991,-227.99999999999488,-134.99999999999625,,-1126.999999999989
2018.10.16,-229.99999999999687,-537.0000000000097,-236.99999999999832,-171.00000000001003,,-1175.000000000015
2018.10.16,-215.99999999999397,-512.0000000000014,-267.99999999999045,-190.00000000000128,,-1185.999999999987
2018.10.16,-363.99999999999767,-845.0000000000068,-398.9999999999938,-168.99999999999693,,-1776.9999999999955
2018.10.16,-242.99999999999324,-739.0000000000008,-390.99999999999693,-191.00000000000784,,-1563.9999999999986
2018.10.16,-83.9999999999952,-642.0000000000092,-379.9999999999915,-438.00000000000506,,-1544.000000000001
2018.10.16,-21.999999999999797,-479.99999999999153,-350.9999999999902,-499.000000000005,,-1351.9999999999866
2018.10.16,-21.999999999999797,-533.99999999999,-305.99999999999517,-468.00000000000176,,-1329.9999999999868
2018.10.16,-27.999999999994696,-564.000000000009,-331.999999999999,-365.0000000000153,,-1289.000000000018
2018.10.16,-17.999999999995797,-577.9999999999897,-309.99999999999915,-385.00000000001313,,-1290.9999999999977
2018.10.16,0.0,-496.00000000000756,-306.9999999999906,-537.0000000000097,,-1340.0000000000077
2018.10.16,-19.999999999997797,-500.9999999999959,-318.99999999999153,-619.9999999999983,,-1459.9999999999836
2018.10.16,62.000000000006494,-449.9999999999948,-300.99999999999574,-656.0000000000122,,-1344.9999999999964
2018.10.16,58.99999999999794,-421.99999999998903,-300.99999999999574,-582.0000000000158,,-1246.0000000000027
2018.10.16,36.0000000000027,-429.99999999999704,-304.9999999999997,-479.0000000000072,,-1178.0000000000014
2018.10.16,29.000000000001247,-429.99999999999704,-301.9999999999912,-419.9999999999982,,-1122.9999999999852
2018.10.16,26.999999999999247,-441.0000000000025,-319.99999999999807,-368.00000000001273,,-1102.000000000014
2018.10.16,31.000000000003247,-443.99999999999994,-303.9999999999932,-418.0000000000073,,-1134.9999999999973
2018.10.16,97.00000000000264,-388.9999999999949,-312.9999999999966,-551.0000000000126,,-1156.0000000000014
2018.10.17,34.000000000000696,-398.00000000000944,-330.9999999999924,-561.0000000000115,,-1256.0000000000127
2018.10.17,31.999999999998696,-384.9999999999909,-341.99999999999784,-534.0000000000123,,-1229.0000000000023
2018.10.17,53.00000000000304,-381.0000000000091,-327.99999999999494,-554.00000000001,,-1210.000000000011
2018.10.17,87.00000000000374,-388.9999999999949,-313.99999999999204,-512.0000000000014,,-1127.9999999999845
2018.10.17,46.999999999997044,-404.0000000000044,-310.9999999999946,-506.0000000000064,,-1174.0000000000084
2018.10.17,87.00000000000374,-395.99999999999636,-290.9999999999968,-519.0000000000028,,-1118.9999999999923
2018.10.17,68.99999999999685,-422.9999999999956,-311.99999999999005,-500.00000000001154,,-1166.0000000000005
2018.10.17,77.00000000000485,-436.9999999999985,-303.9999999999932,-421.0000000000047,,-1084.9999999999916
2018.10.17,106.00000000000608,-425.99999999999307,-312.9999999999966,-426.00000000001523,,-1058.9999999999989
2018.10.17,112.000000000001,-411.0000000000058,-302.9999999999977,-399.00000000001603,,-1001.0000000000185
2018.10.17,107.00000000000153,-354.0000000000099,-239.0000000000003,-439.99999999999596,,-926.0000000000045
2018.10.17,151.00000000000114,-310.9999999999946,-248.99999999999923,-503.000000000009,,-912.0000000000017
2018.10.17,163.00000000000205,-265.0000000000041,-236.99999999999832,-455.0000000000054,,-794.0000000000057
2018.10.17,167.00000000000603,-263.99999999999756,-249.99999999999466,-461.0000000000003,,-807.9999999999865
2018.10.17,170.99999999999892,-283.99999999999534,-254.99999999999412,-451.0000000000014,,-818.999999999992
2018.10.17,161.00000000000003,-278.00000000000045,-258.9999999999981,-475.0000000000032,,-851.0000000000017
2018.10.17,185.99999999999727,-225.99999999999287,-261.99999999999557,-561.0000000000115,,-863.0000000000026
2018.10.17,129.9999999999968,-222.99999999999542,-300.99999999999574,-504.9999999999999,,-898.9999999999943
2018.10.17,156.00000000000057,-269.9999999999925,-298.9999999999937,-511.000000000017,,-924.0000000000026
2018.10.17,116.00000000000499,-347.9999999999928,-294.9999999999897,-451.0000000000014,,-977.9999999999789
2018.10.17,70.99999999999883,-354.0000000000099,-340.9999999999913,-487.0000000000152,,-1111.0000000000175
2018.10.17,92.99999999999864,-279.99999999999136,-280.9999999999979,-512.0000000000014,,-979.999999999992
2018.10.17,74.00000000000739,-409.99999999999926,-484.999999999991,-470.9999999999992,,-1291.9999999999823
2018.10.17,95.00000000000064,-324.9999999999975,-431.99999999999903,-519.0000000000028,,-1180.9999999999986
2018.10.17,148.99999999999915,-295.0000000000008,-394.9999999999898,-648.0000000000041,,-1188.9999999999955
2018.10.17,214.00000000000307,-329.00000000000153,-371.99999999999454,-514.0000000000144,,-1001.0000000000075
2018.10.17,163.99999999999747,-384.00000000000654,-362.99999999999113,-395.99999999999636,,-978.9999999999966
2018.10.17,229.00000000000142,-251.00000000000122,-237.99999999999378,-486.00000000000864,,-746.0000000000023
2018.10.17,304.00000000000426,-109.00000000000354,-186.99999999999272,-676.0000000000099,,-668.0000000000018
2018.10.17,316.0000000000052,-43.999999999999595,-173.9999999999964,-677.0000000000165,,-579.0000000000073
2018.10.17,328.0000000000061,32.0000000000098,-112.99999999999643,-669.0000000000085,,-421.9999999999891
2018.10.17,221.99999999999997,14.000000000002899,-135.99999999999167,-720.0000000000095,,-619.9999999999984
2018.10.17,221.99999999999997,-19.999999999997797,-143.9999999999997,-550.000000000006,,-492.0000000000035
2018.10.17,228.00000000000597,-51.000000000001044,-166.99999999999494,-531.0000000000148,,-521.0000000000048
2018.10.17,197.00000000000273,-82.00000000000429,-145.9999999999906,-495.000000000001,,-525.9999999999932
2018.10.17,207.99999999999707,-100.99999999999554,-152.99999999999204,-401.00000000000693,,-446.99999999999744
2018.10.17,219.99999999999798,-42.999999999993044,-182.99999999999983,-429.99999999999704,,-435.9999999999919
2018.10.17,214.00000000000307,-72.99999999998974,-186.99999999999272,-388.0000000000106,,-433.99999999999
2018.10.17,275.000000000003,-38.99999999998904,-200.00000000000017,-390.0000000000015,,-353.99999999998766
2018.10.17,294.00000000000534,-4.000000000004,-204.99999999999963,-398.00000000000944,,-313.00000000000773
2018.10.17,338.00000000000495,90.99999999999665,-155.99999999998948,-480.00000000001376,,-207.00000000000165
2018.10.17,439.0000000000005,164.00000000000858,-146.99999999999713,-503.000000000009,,-46.999999999997044
2018.10.17,458.9999999999983,141.99999999999767,-152.99999999999204,-541.0000000000136,,-93.00000000000978
2018.10.17,477.0000000000052,192.99999999999872,-88.99999999999464,-534.0000000000123,,46.99999999999693
2018.10.17,531.0000000000036,289.0000000000059,-65.99999999999939,-534.0000000000123,,219.99999999999784
2018.10.17,516.0000000000053,296.0000000000074,-48.99999999999905,-487.99999999999955,,275.0000000000141
2018.10.17,540.0000000000072,304.9999999999997,-51.99999999999649,-530.0000000000082,,263.00000000000216
2018.10.17,548.9999999999995,327.00000000001063,6.0000000000060005,-522.0000000000002,,360.00000000001603
2018.10.18,463.0000000000023,329.00000000000153,-12.999999999996348,-522.0000000000002,,257.0000000000073
2018.10.18,490.00000000000153,347.9999999999928,6.0000000000060005,-500.9999999999959,,343.00000000000443
2018.10.18,506.0000000000064,334.9999999999964,-5.999999999994898,-484.00000000001774,,350.9999999999902
2018.10.18,544.0,331.999999999999,15.00000000000945,-436.00000000001415,,454.99999999999426
2018.10.18,534.0000000000011,347.0000000000084,14.000000000002899,-467.0000000000174,,427.9999999999951
2018.10.18,512.9999999999968,353.0000000000033,2.000000000002,-476.0000000000098,,391.9999999999924
2018.10.18,507.9999999999973,326.0000000000041,-58.99999999999794,-441.0000000000025,,334.0000000000009
2018.10.18,502.00000000000244,316.0000000000052,-186.99999999999272,-467.0000000000174,,163.9999999999975
