date,USDCHF,EURUSD,AUDUSD,EURCAD,empty,sum
2018.10.15,163.99999999999747,-102.00000000000209,4.000000000004,92.99999999998754,,158.99999999998693
2018.10.15,155.00000000000514,-153.00000000000313,16.0000000000049,222.99999999999542,,241.00000000000233
2018.10.15,195.00000000000074,-134.99999999999625,21.999999999999797,222.99999999999542,,304.9999999999997
2018.10.15,165.9999999999995,-140.99999999999113,58.000000000002494,184.99999999999073,,268.0000000000016
2018.10.15,126.0000000000039,-147.00000000000824,41.000000000002146,238.99999999998923,,258.99999999998704
2018.10.15,126.99999999999933,-137.00000000000932,43.00000000000415,218.99999999999142,,251.99999999998556
2018.10.15,146.00000000000168,-171.99999999999437,48.000000000003595,312.9999999999855,,334.9999999999964
2018.10.15,141.99999999999767,-126.0000000000039,80.00000000000229,243.99999999999977,,339.99999999999585
2018.10.15,136.99999999999824,-120.99999999999334,85.00000000000173,253.99999999999866,,355.0000000000053
2018.10.15,145.00000000000622,-126.0000000000039,41.000000000002146,173.99999999998528,,233.99999999998977
2018.10.15,118.00000000000699,-160.00000000000458,17.000000000000348,173.00000000000094,,148.0000000000037
2018.10.15,128.00000000000588,-120.99999999999334,37.00000000000925,183.99999999998417,,228.00000000000597
2018.10.15,114.99999999999844,-100.99999999999554,57.00000000000705,176.99999999998272,,247.99999999999267
2018.10.15,136.00000000000279,-106.00000000000608,60.00000000000449,190.00000000000128,,280.0000000000025
2018.10.15,138.00000000000477,-65.00000000000395,86.0000000000083,161.99999999999548,,321.0000000000046
2018.10.15,72.0000000000054,-126.0000000000039,37.00000000000925,210.99999999998343,,193.9999999999942
2018.10.15,56.0000000000005,-156.00000000000057,60.99999999999994,282.9999999999888,,243.9999999999887
2018.10.15,65.00000000000395,-156.00000000000057,43.00000000000415,252.99999999999213,,204.99999999999966
2018.10.15,62.000000000006494,-181.9999999999933,16.0000000000049,297.9999999999983,,194.0000000000164
2018.10.15,36.999999999998145,-273.9999999999965,-80.99999999999774,342.9999999999822,,24.99999999998613
2018.10.15,84.0000000000063,-323.0000000000066,-154.99999999999403,514.9999999999987,,121.00000000000443
2018.10.15,78.00000000000028,-306.9999999999906,-151.9999999999966,472.9999999999901,,92.00000000000318
2018.10.15,87.00000000000374,-245.0000000000063,-159.9999999999935,388.9999999999949,,70.99999999999886
2018.10.15,-44.99999999999504,-358.9999999999982,-246.99999999999721,451.0000000000014,,-199.99999999998903
2018.10.15,-239.0000000000003,-459.0000000000094,-277.99999999998937,526.0000000000042,,-449.9999999999949
2018.10.15,-378.999999999996,-504.9999999999999,-285.9999999999974,558.9999999999984,,-610.9999999999948
2018.10.15,-371.99999999999454,-537.9999999999941,-269.9999999999925,668.9999999999862,,-510.9999999999949
2018.10.15,-436.00000000000307,-619.9999999999983,-283.99999999999534,734.9999999999968,,-605.0
2018.10.15,-361.0000000000002,-548.9999999999995,-237.99999999999378,681.9999999999826,,-466.000000000011
2018.10.15,-258.9999999999981,-439.99999999999596,-215.99999999999397,618.9999999999918,,-295.99999999999625
2018.10.15,-293.99999999999426,-470.9999999999992,-240.99999999999122,618.9999999999918,,-386.99999999999284
2018.10.15,-404.99999999999983,-685.0000000000023,-335.99999999999187,731.9999999999993,,-693.9999999999945
2018.10.15,-315.9999999999941,-506.9999999999908,-274.9999999999919,603.9999999999824,,-493.99999999999443
2018.10.15,-415.99999999999415,-541.9999999999981,-315.9999999999941,936.9999999999878,,-336.9999999999985
2018.10.15,-325.99999999999295,-455.99999999998977,-269.9999999999925,658.9999999999874,,-392.99999999998784
2018.10.15,-182.99999999999983,-482.00000000000466,-311.99999999999005,173.00000000000094,,-803.9999999999936
2018.10.15,-173.00000000000094,-531.9999999999991,-308.9999999999926,53.999999999998494,,-959.9999999999941
2018.10.15,-270.99999999999903,-573.0000000000013,-308.9999999999926,112.99999999998533,,-1040.0000000000073
2018.10.15,-221.99999999999997,-516.0000000000053,-273.9999999999965,11.999999999989797,,-1000.000000000012
2018.10.15,-222.99999999999542,-476.0000000000098,-253.99999999999866,85.00000000000173,,-868.0000000000022
2018.10.15,-170.99999999999892,-434.000000000001,-233.99999999998977,178.99999999999582,,-659.999999999994
2018.10.15,-129.00000000000134,-405.0000000000109,-246.99999999999721,191.99999999999218,,-589.0000000000174
2018.10.15,-163.99999999999747,-418.9999999999916,-244.99999999999523,178.99999999999582,,-648.9999999999885
2018.10.15,-220.99999999999343,-465.0000000000043,-274.9999999999919,191.99999999999218,,-768.9999999999975
2018.10.15,-231.99999999999886,-422.9999999999956,-213.99999999999199,170.99999999998784,,-697.9999999999987
2018.10.15,-236.99999999999832,-411.0000000000058,-179.99999999999127,194.99999999998963,,-633.0000000000057
