date,USDCAD,NZDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURCAD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.10.05,-42.999999999993044,43.00000000000415,-103.00000000000864,-27.999999999991587,8.000000000008,0.0,-73.00000000000084,-67.99999999998363,-23.999999999979593,-29.999999999996696,-16.999999999995907,-48.00000000000182,29.000000000010573,85.99999999999719,-19.00000000000235,,-286.9999999999341
2015.10.05,-63.99999999999739,8.000000000008,-64.0000000000196,54.000000000002046,10.000000000010001,-5.999999999994898,-153.99999999999858,-222.99999999998477,262.999999999991,-25.999999999992696,-0.999999999990564,7.000000000005002,-12.000000000000455,94.00000000000519,-39.00000000000014,,-152.99999999995782
2015.10.05,-215.99999999999397,94.00000000000519,-75.00000000000284,-63.00000000000239,49.00000000001015,20.0000000000089,-87.99999999999919,-293.9999999999827,112.00000000002319,-116.99999999998934,-165.99999999999682,-76.99999999999818,156.0000000000059,175.99999999999838,-15.999999999993797,,-504.9999999999075
2015.10.05,-251.00000000000122,157.00000000000713,-119.00000000000244,35.0000000000108,9.00000000000345,82.99999999999974,-94.00000000000519,-117.999999999995,-114.99999999999844,-217.99999999998488,-137.00000000000045,-76.99999999999818,192.00000000000728,153.00000000000313,50.0000000000056,,-449.9999999999486
2015.10.05,-234.99999999998522,185.99999999999727,-129.00000000000134,1.0000000000047748,26.999999999999247,109.00000000000354,-100.00000000000009,-167.99999999997794,-86.99999999999264,-214.99999999998744,-153.99999999999636,-85.99999999999852,243.0000000000092,160.00000000000458,96.00000000000719,,-351.9999999999137
2015.10.05,-234.00000000000088,84.0000000000063,-96.00000000000719,162.00000000000614,-69.9999999999923,43.00000000000415,-111.00000000000554,-19.000000000005457,-260.99999999997794,-255.00000000000523,-88.99999999999864,-87.0000000000033,64.99999999999773,87.00000000000374,-46.00000000000159,,-826.99999999998
2015.10.05,-78.00000000000028,53.999999999998494,-78.00000000000028,143.00000000000068,-32.999999999994145,33.000000000005244,-73.00000000000084,22.00000000001978,-263.99999999999756,-80.99999999999774,-12.999999999991019,-64.99999999999773,60.000000000002274,35.00000000000725,23.00000000000635,,-314.9999999999395
2015.10.05,-107.99999999999699,75.9999999999983,-132.00000000002098,125.0,-34.99999999999615,25.00000000000835,-63.00000000000195,98.00000000001319,-387.000000000004,-136.00000000000279,-21.99999999999136,-81.00000000000307,73.0000000000075,28.000000000005798,21.999999999999797,,-516.9999999999843
2015.10.05,-69.9999999999923,48.000000000003595,-115.00000000002063,164.00000000000148,62.000000000006494,42.0000000000087,-82.99999999999974,76.00000000002183,5.999999999994898,-167.9999999999904,-24.999999999991473,67.00000000000728,70.00000000000739,194.0000000000053,19.00000000000235,,287.00000000006474
2015.10.05,29.00000000001235,-83.9999999999952,-123.00000000000644,273.00000000001035,65.99999999999939,3.0000000000085514,-131.00000000000333,141.9999999999959,125.00000000001954,-283.99999999999534,-6.000000000000227,145.00000000001023,-49.99999999999716,262.00000000000665,-92.00000000000318,,275.00000000006213
2015.10.05,29.999999999996696,-91.99999999999208,-197.00000000000273,225.9999999999991,126.99999999999933,-45.99999999999049,-141.00000000000225,175.00000000001137,209.9999999999991,-286.99999999999284,21.000000000000796,192.99999999999784,-79.9999999999983,287.0000000000039,-104.99999999999955,,321.0000000000299
2015.10.05,123.00000000000644,-121.99999999999989,-168.0000000000126,268.0000000000007,126.0000000000039,-84.99999999999064,-94.00000000000519,304.00000000000205,125.00000000001954,-113.99999999999189,132.000000000005,216.99999999999875,-156.99999999999648,201.00000000000674,-85.00000000000173,,671.0000000000447
2015.10.05,140.0000000000068,-49.99999999999449,-135.00000000001845,279.0000000000106,86.0000000000083,-20.999999999993246,-65.99999999999939,332.00000000002206,-17.999999999984695,-46.999999999997044,159.00000000000603,174.0000000000066,-83.99999999998897,126.99999999999933,21.00000000000435,,897.0000000000878
2015.10.05,195.00000000001182,-64.99999999999284,-124.00000000001299,240.0000000000091,115.00000000000954,-75.9999999999983,-19.999999999997797,356.9999999999993,-25.999999999992696,143.00000000000423,231.00000000000875,183.00000000000693,-131.00000000000023,63.00000000000195,39.00000000000014,,1124.000000000057
2015.10.05,124.99999999999733,-95.00000000000064,-118.00000000001809,275.0000000000057,123.00000000000644,-98.99999999999353,-56.99999999999594,319.0000000000168,100.99999999999554,46.0000000000127,195.0000000000074,216.99999999999875,-173.00000000000182,135.00000000000733,-44.99999999999504,,949.000000000043
