names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['USDCHF', 'CADCHF', 'NZDCAD', 'EURCAD']",80.0,1.0,S
GBPUSD,10,['NZDCHF'],100.0,-0.21458730158730144,B
EURUSD,10,"['NZDCHF', 'EURNZD', 'NZDUSD']",80.0,-0.48,B
USDCAD,15,['USDCHF'],100.0,1.0,S
AUDUSD,10,"['NZDCHF', 'NZDUSD', 'AUDNZD']",100.0,-0.66,B
NZDUSD,15,"['NZDCHF', 'USDCAD']",80.0,0.3213095238095238,S
EURCHF,10,['EURNZD'],80.0,-0.2828888888888888,B
AUDCHF,10,"['USDCHF', 'GBPAUD']",80.0,0.48278571428571426,S
NZDCHF,10,"['CHFJPY', 'EURJPY']",80.0,-0.9640000000000001,B
EURGBP,10,['GBPCHF'],100.0,-1.0,B
GBPCAD,10,['NZDCHF'],100.0,-0.18100793650793648,B
GBPAUD,10,['CHFJPY'],80.0,1.0,S
EURCAD,30,"['CHFJPY', 'AUDJPY', 'CADCHF', 'EURCAD', 'CADJPY', 'EURAUD', 'NZDJPY', 'USDJPY', 'AUDCAD']",80.0,-0.3493333333333333,B
EURAUD,10,"['CADJPY', 'AUDJPY', 'EURAUD', 'USDJPY', 'CHFJPY', 'NZDJPY']",80.0,0.28671428571428575,S
EURNZD,10,"['NZDCAD', 'AUDUSD', 'NZDUSD']",80.0,1.0,S
AUDCAD,10,"['USDCHF', 'GBPAUD']",80.0,0.35796031746031753,S
NZDCAD,10,"['USDCAD', 'CADCHF', 'EURCAD']",100.0,-0.14,B
AUDNZD,50,"['EURUSD', 'GBPUSD', 'GBPCAD', 'EURJPY', 'GBPJPY', 'USDJPY']",100.0,0.44859040959040974,S
