date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2018.05.21,-107.00000000000153,-32.0000000000098,-39.99999999999204,-43.999999999999595,-59.99999999999339,-90.0000000000012,-112.000000000001,-68.99999999999685,-193.00000000001205,-15.999999999993797,-11.00000000000545,-18.0000000000069,-44.99999999998394,-37.00000000000614,-97.00000000000841,-60.00000000000449,-36.999999999998145,,-1068.0000000000148
2018.05.21,-92.99999999999864,-17.000000000000348,-40.99999999999682,41.9999999999976,-55.99999999998939,-80.00000000000229,-146.99999999999713,-53.999999999998494,-211.9999999999891,168.0000000000126,-9.999999999998899,17.000000000000348,-131.99999999999878,-42.00000000000159,-153.0000000000058,60.99999999999994,30.000000000007798,,-718.999999999959
2018.05.21,-114.99999999999844,-22.0000000000109,-31.999999999996476,20.999999999993246,-62.000000000006494,-100.99999999999554,-119.00000000000244,-107.00000000000153,-225.9999999999991,208.00000000000819,103.99999999999298,9.999999999998899,-38.99999999998904,-40.99999999999682,-85.99999999999852,39.999999999995595,121.00000000000443,,-446.00000000000193
2018.05.21,-144.99999999999514,-56.000000000011596,-36.000000000001364,-18.0000000000069,-69.00000000000794,-92.99999999999864,-114.99999999999844,-102.99999999999754,-219.99999999999886,292.00000000000335,217.0000000000005,55.99999999998939,-0.9999999999843467,-6.000000000000227,-42.00000000000159,37.99999999999359,-80.99999999999774,,-382.0000000000134
2018.05.21,-185.00000000000182,-92.00000000000318,-19.99999999999602,-19.00000000000235,-93.99999999999409,-131.00000000000333,-139.00000000000023,-112.000000000001,-180.00000000000682,272.00000000000557,184.99999999999073,26.999999999999247,-17.000000000000348,-16.999999999995907,-62.00000000001182,37.99999999999359,-87.99999999999919,,-634.000000000027
2018.05.21,-161.99999999999548,-92.00000000000318,-33.999999999991815,-13.00000000000745,-62.000000000006494,-112.000000000001,-143.9999999999997,-109.99999999999899,-224.99999999999432,278.00000000000045,191.99999999999218,14.999999999987246,-51.000000000001044,-33.00000000000125,-81.00000000000307,42.999999999993044,-45.99999999999049,,-637.0000000000211
2018.05.21,-248.00000000000378,-161.99999999999548,-185.00000000000227,-63.00000000000195,-72.0000000000054,-136.99999999999824,-132.99999999999423,-107.99999999999699,-268.0000000000007,190.00000000000128,165.9999999999995,-11.00000000000545,-26.999999999999247,-94.99999999999886,-100.00000000000853,20.999999999993246,-123.99999999999079,,-1356.0000000000077
2018.05.21,-312.00000000000114,-255.99999999998957,-202.99999999998875,-80.99999999999774,-62.99999999999084,-192.00000000000327,-159.9999999999935,-121.99999999999989,-207.9999999999984,107.00000000001265,114.99999999999844,-139.00000000000023,-102.99999999998644,-108.99999999999466,-91.00000000000819,-20.0000000000089,-200.99999999999562,,-2037.9999999999459
2018.05.21,-305.99999999999517,-248.00000000000378,-205.99999999998886,-75.00000000000284,-56.99999999999594,-224.9999999999974,-207.00000000000162,-141.00000000000225,-241.99999999999022,31.000000000003247,26.999999999999247,-216.00000000001617,-205.99999999999508,-168.00000000000637,-163.0000000000109,-13.00000000000745,-176.99999999999383,,-2592.000000000005
2018.05.21,-234.00000000000088,-167.9999999999904,-152.00000000000102,17.000000000000348,-53.999999999998494,-221.00000000000452,-232.99999999999432,-104.00000000000409,-224.99999999999432,-85.99999999998609,-150.00000000000568,-197.00000000000273,-252.99999999999213,-177.0000000000067,-201.00000000000762,7.0000000000014495,-178.99999999999582,,-2609.9999999999836
2018.05.21,-246.00000000000176,-174.99999999999181,-152.00000000000102,24.000000000001798,-65.99999999998829,-231.99999999999886,-275.99999999999847,-33.000000000005244,-139.00000000001,-149.9999999999835,-300.00000000001137,-209.00000000001472,-326.9999999999884,-183.9999999999975,-252.00000000000955,18.999999999991246,-188.9999999999947,,-2887.000000000002
2018.05.21,-317.9999999999961,-239.99999999999577,-195.99999999999795,36.999999999998145,-79.99999999999119,-258.0000000000027,-286.99999999999284,-43.999999999999595,-181.0000000000116,-370.999999999988,-436.00000000001415,-246.99999999999721,-347.9999999999928,-200.00000000000284,-272.00000000000557,58.99999999999794,-180.99999999999784,,-3562.9999999999895
2018.05.21,-317.9999999999961,-229.99999999999687,-251.99999999999534,21.999999999999797,-82.00000000000429,-287.9999999999994,-263.0000000000021,39.999999999995595,-62.00000000001182,-391.9999999999924,-374.0000000000077,-287.9999999999994,-276.9999999999939,-256.0000000000002,-245.00000000000455,-8.000000000008,-339.99999999999585,,-3613.000000000013
2018.05.21,-292.9999999999988,-208.99999999999253,-277.000000000001,29.999999999996696,-75.00000000000284,-280.9999999999979,-244.99999999999523,56.0000000000005,-103.00000000000864,-407.99999999998613,-389.0000000000171,-290.00000000001245,-253.99999999999866,-284.000000000006,-269.00000000000546,0.999999999995449,-347.9999999999928,,-3638.0000000000227
2018.05.21,-307.99999999999716,-249.99999999999466,-381.0000000000002,-9.00000000000345,-62.99999999999084,-275.000000000003,-242.99999999999324,48.000000000003595,-157.0000000000107,-427.99999999998397,-400.00000000000034,-300.00000000001137,-263.99999999999756,-344.99999999999886,-314.00000000000716,-21.999999999999797,-308.9999999999926,,-4019.999999999982
2018.05.21,-285.9999999999974,-207.00000000000162,-378.0000000000001,-18.0000000000069,-69.00000000000794,-265.0000000000041,-203.99999999999307,77.00000000000485,-193.9999999999884,-417.0000000000007,-324.0000000000132,-259.0000000000092,-163.9999999999864,-347.0000000000084,-285.0000000000108,-42.0000000000087,-283.99999999999534,,-3666.0000000000277
2018.05.21,-299.00000000000483,-239.00000000001143,-405.9999999999917,-43.00000000000415,-68.00000000000139,-272.00000000000557,-202.9999999999976,53.00000000000304,-237.99999999999955,-385.99999999999744,-287.000000000015,-272.00000000000557,-159.99999999998238,-359.99999999999943,-295.0000000000017,-63.00000000000195,-296.9999999999917,,-3835.0000000000086
2018.05.21,-312.9999999999966,-239.99999999999577,-507.99999999999557,-36.999999999998145,-70.99999999999883,-258.9999999999981,-188.9999999999947,26.000000000003798,-423.0000000000018,-337.99999999999386,-228.00000000000597,-266.0000000000107,-167.9999999999904,-433.00000000000693,-376.0000000000048,-51.000000000001044,-287.9999999999994,,-4161.999999999988
2018.05.21,-285.9999999999974,-312.00000000000114,-509.9999999999909,-79.00000000000685,-25.999999999992696,-234.99999999999633,-180.99999999999784,-7.0000000000014495,-360.99999999999,-426.9999999999996,-274.00000000001864,-347.0000000000084,-238.99999999998923,-433.00000000000693,-359.99999999999943,-81.00000000000884,-374.999999999992,,-4532.999999999997
2018.05.21,-309.99999999999915,-418.0000000000073,-524.0000000000009,-151.00000000000114,55.000000000005045,-246.99999999999721,-146.99999999999713,14.000000000002899,-286.00000000000136,-516.9999999999897,-297.9999999999983,-429.00000000001273,-222.99999999999542,-430.0000000000068,-329.00000000000773,-130.0000000000079,-375.9999999999986,,-4746.000000000014
2018.05.21,-355.99999999998965,-492.0000000000035,-530.9999999999917,-165.9999999999995,100.0000000000112,-280.9999999999979,-173.00000000000094,-14.999999999998348,-231.99999999999932,-536.9999999999875,-344.00000000001097,-513.0000000000078,-329.99999999998585,-388.00000000000523,-275.0000000000057,-147.00000000000824,-356.00000000000074,,-5035.999999999982
2018.05.21,-339.0000000000004,-476.0000000000098,-500.99999999999056,-108.00000000000809,86.99999999999264,-277.000000000005,-171.99999999999437,5.999999999994898,-157.0000000000107,-715.9999999999833,-523.0000000000068,-561.9999999999958,-385.99999999999744,-433.9999999999975,-337.0000000000033,-125.00000000000844,-393.9999999999944,,-5414.000000000018
2018.05.21,-297.00000000000284,-530.0000000000082,-518.0000000000007,-68.00000000000139,69.00000000000794,-317.9999999999961,-207.99999999999707,34.000000000000696,-199.99999999998863,-854.9999999999835,-611.000000000006,-649.0000000000107,-456.9999999999963,-549.0000000000066,-430.0000000000068,-126.0000000000039,-412.00000000000125,,-6125.000000000001
2018.05.21,-326.9999999999995,-360.0000000000048,-491.9999999999902,-9.999999999998899,1.0000000000065512,-324.00000000000205,-263.99999999999756,90.0000000000012,-211.00000000001273,-902.0000000000028,-873.0000000000126,-510.00000000001046,-434.9999999999854,-510.9999999999957,-412.00000000000614,-91.00000000000774,-391.9999999999924,,-6023.000000000012
2018.05.21,-358.0000000000028,-361.0000000000113,-462.99999999999386,13.999999999991797,-36.999999999998145,-383.99999999999545,-297.9999999999983,143.9999999999997,-32.00000000001069,-967.9999999999911,-852.0000000000083,-563.0000000000024,-425.99999999999307,-506.0000000000002,-432.00000000000216,-74.00000000000739,-345.99999999999073,,-5942.000000000014
2018.05.21,-352.9999999999922,-363.0000000000022,-430.9999999999974,-17.000000000000348,-80.99999999999774,-361.0000000000002,-270.99999999999903,143.00000000000423,38.000000000010914,-959.9999999999831,-834.0000000000014,-560.0000000000049,-412.9999999999967,-435.0000000000023,-347.999999999999,-63.00000000000195,-356.00000000000074,,-5664.999999999964
2018.05.21,-329.999999999997,-268.0000000000016,-465.999999999994,-7.0000000000014495,-92.99999999998754,-356.9999999999962,-286.99999999999284,171.99999999999437,-67.00000000000728,-859.9999999999941,-780.000000000003,-443.0000000000156,-320.9999999999935,-481.9999999999993,-408.00000000000125,-53.00000000000304,-351.0000000000013,,-5400.999999999993
2018.05.21,-331.0000000000035,-241.00000000000233,-483.99999999999466,51.000000000001044,-182.99999999999983,-367.0000000000062,-347.9999999999928,207.99999999999707,-27.999999999991587,-922.0000000000006,-975.9999999999991,-375.0000000000142,-350.9999999999902,-492.00000000000443,-493.0000000000092,-4.000000000004,-318.99999999999153,,-5655.0000000000055
2018.05.21,-332.99999999999443,-248.00000000000378,-496.9999999999999,42.999999999993044,-130.99999999999224,-326.0000000000041,-314.99999999999864,192.00000000000327,-132.000000000005,-852.9999999999926,-902.0000000000028,-314.00000000001427,-340.9999999999913,-466.0000000000082,-462.0000000000033,27.999999999994696,-278.00000000000045,,-5335.00000000002
2018.05.21,-297.9999999999983,-161.00000000001114,-436.9999999999976,87.99999999999919,-171.99999999999437,-297.9999999999983,-343.9999999999999,153.99999999999858,-182.99999999999272,-669.9999999999928,-840.0000000000185,-263.99999999999756,-397.99999999998727,-436.00000000000705,-496.0000000000093,70.99999999999883,-229.00000000000142,,-4913.00000000001
2018.05.21,-319.0000000000026,-171.00000000001003,-453.9999999999935,69.9999999999923,-201.00000000000674,-309.0000000000037,-339.0000000000004,158.0000000000026,-215.0000000000034,-583.9999999999845,-729.0000000000018,-192.99999999999872,-286.99999999999284,-412.9999999999967,-468.0000000000035,87.99999999999919,-161.00000000000003,,-4527.000000000005
2018.05.21,-299.00000000000483,-130.0000000000079,-463.99999999999864,109.99999999999899,-221.00000000000452,-300.0000000000003,-369.99999999999255,170.99999999999892,-270.00000000001023,-642.9999999999936,-907.9999999999977,-184.00000000000637,-327.99999999999494,-465.0000000000034,-559.0000000000117,110.99999999999443,-73.99999999999629,,-4823.000000000031
