date,USDCHF,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,GBPAUD,EURJPY,EURCAD,EURAUD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2017.11.06,-110.99999999999443,-85.00000000000173,-158.99999999999181,-16.0000000000049,-75.99999999998718,-55.000000000005045,-133.00000000000534,-158.99999999999181,-75.00000000000284,-72.0000000000054,-87.0000000000033,-7.000000000005002,0.0,0.0,,-1034.9999999999986
2017.11.06,-73.00000000001194,24.000000000001798,-171.99999999999704,0.0,-132.99999999998312,-68.00000000000139,-136.99999999998712,-207.9999999999984,36.999999999998145,-117.00000000001154,-144.00000000000546,100.99999999999909,58.99999999999794,112.000000000001,,-718.9999999999981
2017.11.06,-100.0000000000112,21.999999999988695,-221.9999999999942,14.999999999998348,-200.00000000000017,-126.0000000000039,-161.99999999999548,-282.99999999998704,52.99999999999194,-85.00000000000173,-180.99999999999739,120.00000000000455,80.00000000000229,80.99999999999774,,-988.0000000000077
2017.11.06,-134.99999999999625,-11.00000000000545,-239.99999999999488,-31.000000000003247,-226.99999999999943,-127.99999999999478,-248.00000000000378,-281.0000000000059,42.999999999993044,-139.00000000000023,-165.99999999999682,120.99999999999511,54.999999999993946,68.00000000000139,,-1319.0000000000175
2017.11.06,-141.99999999999767,-35.00000000000725,-272.99999999999613,-9.999999999998899,-215.99999999999397,-100.99999999999554,-168.99999999999693,-278.99999999999636,24.999999999986144,-70.99999999999883,-198.99999999999807,99.99999999999432,80.00000000000229,36.999999999998145,,-1252.9999999999989
2017.11.06,-235.00000000000742,-96.00000000000719,-469.99999999999886,-60.00000000000449,-225.99999999999287,-120.99999999999334,-156.00000000000057,-391.9999999999959,-27.00000000002145,-87.99999999999919,-266.9999999999959,165.99999999999682,41.9999999999976,37.99999999999359,,-1892.0000000000293
2017.11.06,-303.0000000000088,-131.99999999999878,-765.9999999999911,-95.99999999999609,-291.9999999999812,-165.9999999999995,-214.99999999998744,-745.0000000000045,-3.0000000000196536,-141.00000000001333,-466.99999999999875,207.00000000000784,37.99999999999359,17.999999999995797,,-3063.0000000000014
2017.11.06,-217.0000000000005,-53.00000000001415,-706.0000000000031,-48.000000000003595,-186.99999999998164,-146.00000000000168,-126.99999999998823,-747.9999999999905,24.999999999986144,-144.0000000000108,-460.00000000000796,368.9999999999998,46.999999999997044,34.99999999999615,,-2360.000000000022
2017.11.06,-200.00000000000017,-29.999999999996696,-640.9999999999911,-68.00000000000139,-210.99999999998343,-146.99999999998602,-197.99999999998707,-700.9999999999934,67.9999999999792,-190.00000000000128,-439.9999999999977,144.99999999999602,46.999999999997044,-128.00000000000588,,-2693.9999999999723
2017.11.06,-97.9999999999981,34.99999999998504,-506.0000000000002,-9.999999999998899,-185.99999999999727,-122.99999999998423,-187.99999999998818,-620.0000000000045,120.99999999999334,-171.99999999999437,-365.0000000000091,34.99999999999659,83.9999999999952,-145.00000000000622,,-2138.000000000011
2017.11.06,-138.0000000000159,14.999999999987246,-417.99999999999216,21.999999999999797,-208.99999999999253,-116.00000000000499,-110.99999999999443,-485.00000000001364,105.99999999998388,-80.99999999999774,-373.00000000000466,31.00000000000591,127.99999999999478,-124.99999999999733,,-1754.0000000000416
2017.11.06,-117.00000000001154,34.000000000000696,-429.9999999999926,68.99999999999685,-217.0000000000005,-113.99999999999189,-25.999999999992696,-498.9999999999952,130.99999999999224,28.000000000005798,-409.9999999999966,60.000000000002274,205.99999999999508,-111.00000000000554,,-1395.9999999999934
2017.11.06,-182.0000000000155,-18.0000000000069,-417.0000000000016,63.00000000000195,-264.9999999999819,-147.99999999999258,-1.999999999990898,-461.9999999999891,65.99999999998829,73.99999999999629,-399.0000000000009,37.00000000000614,197.00000000000273,-84.0000000000063,,-1539.9999999999902
2017.11.06,-195.00000000001182,-12.999999999996348,-313.0000000000024,58.99999999999794,-276.9999999999939,-160.00000000000458,-14.999999999987246,-331.99999999999363,88.99999999998354,58.99999999998684,-286.00000000000136,34.000000000006025,185.99999999999727,-43.00000000000415,,-1207.0000000000236
2017.11.06,-232.00000000000998,-35.00000000000725,-373.9999999999952,39.999999999995595,-332.9999999999833,-204.00000000000418,-63.99999999999739,-370.00000000000455,80.99999999999774,21.00000000000435,-317.0000000000073,39.00000000000148,161.00000000000003,-50.0000000000056,,-1637.0000000000157
2017.11.06,-219.00000000001364,4.000000000004,-363.9999999999901,39.00000000000014,-326.9999999999884,-205.99999999999508,-55.000000000005045,-378.9999999999907,45.99999999999049,11.999999999989797,-305.9999999999974,-4.0000000000048885,139.99999999999568,-141.00000000000225,,-1760.0000000000075
2017.11.06,-246.00000000001288,2.999999999997449,-362.99999999999955,7.9999999999968985,-310.9999999999946,-243.99999999999977,-72.0000000000054,-383.0000000000098,73.99999999999629,-63.000000000013046,-278.99999999999636,-132.000000000005,122.99999999999534,-292.00000000000335,,-2177.0000000000537
2017.11.06,-283.99999999999534,-43.999999999999595,-459.0000000000032,7.0000000000014495,-386.9999999999818,-261.0000000000001,-113.00000000000753,-459.0000000000032,61.99999999998429,-62.000000000006494,-338.0000000000081,-99.99999999999432,137.9999999999937,-280.00000000000244,,-2580.0000000000223
2017.11.06,-323.0000000000066,-141.99999999999767,-439.9999999999977,-7.9999999999968985,-480.99999999999807,-270.99999999999903,-195.9999999999962,-432.9999999999927,-107.00000000001265,-39.00000000001125,-314.9999999999977,-39.99999999999204,98.99999999999353,-219.99999999999798,,-2916.0000000000036
2017.11.06,-290.00000000001245,-90.00000000001229,-459.0000000000032,-6.0000000000060005,-434.000000000001,-234.00000000000088,-194.99999999998963,-418.00000000000637,-88.0000000000214,-7.0000000000014495,-323.99999999999807,-40.99999999999682,56.0000000000005,-253.0000000000032,,-2783.0000000000523
2017.11.06,-344.99999999999534,-41.000000000002146,-355.99999999999454,21.999999999999797,-600.9999999999849,-305.9999999999841,-241.99999999998667,-371.0000000000093,-50.0000000000167,-4.000000000004,-284.000000000006,-69.00000000000261,71.99999999999429,-238.0000000000049,,-2812.9999999999977
2017.11.06,-331.0000000000146,-36.999999999998145,-322.00000000000273,9.999999999998899,-703.9999999999935,-287.9999999999994,-424.00000000000216,-299.0000000000066,-24.000000000001798,-1.0000000000065512,-263.00000000000523,-57.00000000000216,97.9999999999981,-178.00000000000037,,-2820.0000000000364
2017.11.06,-313.00000000000773,-217.0000000000005,-215.99999999999397,26.999999999999247,-805.9999999999956,-221.99999999998886,-648.9999999999885,-151.9999999999868,-302.0000000000023,-21.00000000000435,-195.99999999999795,-84.00000000000318,90.99999999999665,-151.9999999999966,,-3211.99999999997
