date,USDJPY,USDCAD,AUDUSD,EURCHF,CADCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDCAD,empty,sum
2017.11.27,256.0000000000002,173.99999999998528,244.99999999999523,-391.000000000008,311.00000000000574,-140.0000000000068,122.99999999998423,134.9999999999909,290.00000000001245,-45.000000000001705,165.00000000000404,,1122.9999999999613
2017.11.27,281.0000000000059,86.99999999999264,197.00000000000273,-334.9999999999964,264.0000000000087,-236.00000000001398,28.999999999990145,182.99999999999272,234.00000000000088,-171.00000000000648,146.00000000000168,,678.9999999999785
2017.11.27,368.9999999999998,81.9999999999821,175.99999999999838,-402.0000000000135,285.00000000000193,-438.00000000000506,-304.9999999999997,312.0000000000118,83.00000000001084,-198.99999999999807,100.00000000000009,,62.9999999999886
2017.11.27,418.00000000000637,103.99999999999298,148.0000000000037,-445.0000000000065,270.0000000000036,-516.0000000000053,-353.0000000000033,251.00000000000477,-7.0000000000014495,-206.00000000000307,80.00000000000229,,-256.000000000006
2017.11.27,409.9999999999966,49.99999999999449,134.99999999999625,-439.0000000000116,200.00000000000017,-649.999999999995,-482.00000000000466,234.00000000000887,-116.00000000000499,-278.0000000000058,66.00000000001049,,-870.0000000000153
2017.11.27,558.9999999999975,62.99999999999084,100.00000000000009,-485.0000000000021,187.9999999999993,-597.0000000000031,-555.0000000000166,338.99999999999864,-121.99999999999989,-341.0000000000082,33.000000000005244,,-818.0000000000383
2017.11.27,347.999999999999,-182.0000000000155,-41.000000000002146,-371.00000000001023,63.00000000000195,-764.0000000000091,-675.0000000000034,275.0000000000057,-287.9999999999994,-409.000000000006,24.000000000001798,,-2020.0000000000373
2017.11.27,263.9999999999958,-372.00000000001677,-99.00000000000463,-347.0000000000084,28.000000000005798,-828.0000000000065,-625.0000000000089,284.9999999999966,-265.0000000000041,-454.00000000000773,88.00000000001029,,-2325.000000000048
2017.11.27,325.00000000000284,-287.000000000015,-46.999999999997044,-351.0000000000124,75.00000000000284,-748.9999999999997,-568.000000000013,330.0000000000125,-190.00000000000128,-478.00000000000864,117.00000000000044,,-1823.0000000000284
2017.11.27,429.00000000000205,-288.0000000000216,-33.000000000005244,-214.00000000000307,-52.99999999999194,-668.0000000000019,-438.00000000000506,532.0000000000107,-58.000000000002494,-606.0000000000088,149.00000000001023,,-1248.000000000017
2017.11.27,481.9999999999993,-540.0000000000072,-121.00000000000443,-78.00000000000028,-124.99999999999733,-824.0000000000025,-525.0000000000199,705.0000000000125,-141.99999999999767,-685.0000000000023,133.00000000000534,,-1720.0000000000146
2017.11.27,503.0000000000001,-487.0000000000152,-109.00000000000354,-99.00000000000463,-82.99999999999974,-804.0000000000047,-446.0000000000131,719.9999999999989,-89.00000000000574,-701.0000000000076,182.99999999999983,,-1412.0000000000557
2017.11.27,459.99999999999375,-677.0000000000165,-117.99999999999588,-100.99999999999554,-142.99999999999312,-1028.0000000000066,-455.0000000000054,765.9999999999911,26.999999999999247,-760.0000000000051,275.000000000003,,-1754.0000000000307
2017.11.27,408.00000000000125,-649.0000000000107,-80.99999999999774,-109.00000000000354,-131.99999999999878,-961.0000000000118,-325.0000000000197,757.000000000005,82.00000000000429,-733.0000000000041,335.0000000000075,,-1408.0000000000284
2017.11.27,421.0000000000065,-619.000000000014,-87.99999999999919,-86.99999999999264,-100.00000000000009,-844.0000000000003,-286.00000000000847,748.9999999999952,92.00000000000318,-707.0000000000078,334.00000000000097,,-1135.0000000000168
2017.11.27,429.00000000000205,-610.0000000000216,-88.99999999999464,-78.00000000000028,-96.99999999999153,-805.9999999999956,-243.00000000001543,772.9999999999961,121.99999999999989,-730.000000000004,320.00000000000915,,-1009.0000000000159
2017.11.27,460.9999999999985,-629.0000000000128,-87.00000000000374,-56.000000000011596,-122.99999999999534,-828.0000000000065,-235.00000000000742,822.0000000000027,133.00000000000534,-733.0000000000041,352.00000000000784,,-923.0000000000272
2017.11.27,456.99999999999363,-647.0000000000198,-97.00000000000264,-79.00000000000685,-132.99999999999423,-829.9999999999974,-261.0000000000001,811.000000000007,110.99999999999443,-749.0000000000094,339.0000000000004,,-1078.0000000000348
2017.11.27,391.00000000000534,-630.0000000000194,-121.99999999999989,-80.99999999999774,-85.99999999999719,-835.000000000008,-322.00000000000006,739.0000000000043,65.00000000000395,-715.0000000000034,312.00000000000114,,-1284.0000000000107
2017.11.27,403.0000000000058,-646.0000000000132,-122.99999999999534,-100.99999999999554,-82.99999999999974,-844.0000000000003,-333.0000000000055,753.0000000000143,53.999999999998494,-691.0000000000025,311.00000000000574,,-1299.999999999988
2017.11.27,402.000000000001,-689.0000000000063,-136.99999999999824,-73.99999999999629,-152.99999999999204,-863.9999999999981,-331.999999999999,769.0000000000055,43.999999999999595,-730.000000000004,284.0000000000065,,-1479.9999999999818
2017.11.28,215.0000000000034,-686.0000000000089,-148.99999999999915,-75.00000000000284,-330.9999999999924,-863.9999999999981,-322.00000000000006,610.0000000000136,46.0000000000127,-742.0000000000044,275.000000000003,,-2022.999999999973
2017.11.28,421.99999999999704,-640.0000000000183,-133.00000000000534,-76.0000000000094,-229.99999999999687,-856.9999999999967,-348.00000000001495,775.0000000000057,39.999999999995595,-736.0000000000042,284.0000000000065,,-1499.000000000041
2017.11.28,415.00000000000625,-614.0000000000034,-131.00000000000333,-66.99999999999484,-125.99999999999278,-827.0,-361.0000000000113,735.0000000000136,-0.9999999999843467,-712.0000000000033,279.00000000000705,,-1409.9999999999666
2017.11.28,326.0000000000076,-608.0000000000085,-100.99999999999554,-87.99999999999919,-114.99999999999844,-814.0000000000036,-291.00000000001904,625.0,53.00000000001415,-670.0000000000017,312.00000000000114,,-1371.0000000000034
2017.11.28,308.9999999999975,-589.0000000000173,-121.00000000000443,-86.99999999999264,-125.99999999999278,-832.9999999999949,-391.000000000008,629.9999999999955,-12.999999999996348,-734.0000000000089,272.00000000000557,,-1683.0000000000168
2017.11.28,486.99999999999477,-577.0000000000052,-92.00000000000318,-29.999999999996696,-163.99999999999747,-852.0000000000083,-359.0000000000204,765.9999999999911,12.000000000012001,-769.0000000000055,302.0000000000023,,-1276.0000000000366
2017.11.28,373.00000000000466,-598.0000000000097,-131.99999999999878,-49.00000000001015,-146.00000000000168,-832.9999999999949,-379.0000000000182,670.0000000000159,-19.999999999997797,-710.9999999999985,276.00000000000955,,-1548.9999999999995
2017.11.28,191.0000000000025,-596.0000000000188,-112.99999999999643,-49.00000000001015,-107.99999999999699,-790.0000000000018,-324.0000000000132,509.9999999999909,17.000000000000348,-635.0000000000051,289.0000000000059,,-1608.0000000000427
2017.11.28,189.99999999999773,-633.0000000000168,-133.00000000000534,-82.00000000000429,-112.000000000001,-819.0000000000142,-316.0000000000052,495.00000000000455,38.0000000000047,-537.9999999999967,302.0000000000023,,-1608.0000000000346
2017.11.28,245.9999999999951,-620.0000000000206,-133.00000000000534,-80.99999999999774,-129.9999999999968,-832.0000000000105,-377.0000000000051,554.000000000002,14.000000000002899,-552.9999999999973,296.0000000000074,,-1616.000000000026
2017.11.28,250.0,-623.000000000018,-139.99999999999568,-73.99999999999629,-115.99999999999389,-849.0000000000109,-401.00000000000693,556.0000000000116,-8.999999999992347,-569.0000000000026,284.0000000000065,,-1690.9999999999982
2017.11.28,268.0000000000007,-606.0000000000176,-133.00000000000534,-83.9999999999952,-97.9999999999981,-869.999999999993,-409.0000000000149,556.0000000000116,-11.00000000000545,-600.9999999999991,289.0000000000059,,-1699.0000000000107
2017.11.28,278.99999999999636,-613.0000000000191,-127.99999999999478,-119.00000000000244,-103.99999999999298,-875.0000000000035,-408.00000000000836,556.0000000000116,-12.999999999996348,-597.0000000000084,285.00000000000193,,-1737.000000000016
2017.11.28,295.0000000000017,-593.0000000000213,-100.00000000000009,-95.00000000000064,-97.9999999999981,-920.0000000000097,-406.00000000001745,551.0000000000161,26.999999999999247,-600.9999999999991,319.0000000000026,,-1621.0000000000268
2017.11.28,323.99999999999807,-575.0000000000144,-60.99999999999994,-130.99999999999224,-93.99999999999409,-968.9999999999976,-401.00000000000693,575.000000000017,95.00000000000064,-594.9999999999989,348.00000000000387,,-1483.9999999999845
2017.11.28,319.0000000000026,-586.0000000000198,-60.99999999999994,-130.99999999999224,-68.00000000000139,-960.0000000000053,-409.0000000000149,563.0000000000166,77.00000000001594,-594.9999999999989,337.0000000000095,,-1513.9999999999877
2017.11.28,284.9999999999966,-601.000000000007,-31.000000000003247,-141.99999999999767,-83.9999999999952,-1200.0000000000011,-534.0000000000123,521.9999999999914,148.99999999999915,-587.0000000000033,393.00000000001,,-1830.0000000000227
2017.11.28,316.0000000000025,-624.0000000000023,-48.000000000003595,-160.00000000000458,-87.99999999999919,-1022.9999999999961,-334.00000000001205,545.9999999999923,90.99999999999665,-623.0000000000047,388.0000000000106,,-1559.0000000000205
2017.11.28,242.00000000000443,-676.0000000000099,-97.00000000000264,-160.00000000000458,-80.99999999999774,-983.0000000000006,-311.0000000000168,524.0000000000009,109.00000000000354,-621.0000000000093,384.00000000000654,,-1670.0000000000261
2017.11.28,198.0000000000075,-751.0000000000127,-177.00000000000495,-198.00000000000927,-63.99999999999739,-1129.0000000000023,-580.0000000000027,585.000000000008,28.000000000005798,-615.0000000000091,321.0000000000046,,-2382.0000000000123
2017.11.28,206.99999999999363,-711.0000000000172,-173.00000000000094,-234.00000000000088,-136.99999999999824,-1073.9999999999973,-629.0000000000128,401.00000000001046,-192.99999999999872,-632.000000000005,287.0000000000039,,-2888.0000000000227
2017.11.28,200.00000000000284,-864.0000000000203,-239.0000000000003,-249.99999999999466,-254.99999999999412,-1035.0000000000082,-432.0000000000102,414.99999999999204,-319.0000000000026,-704.0000000000077,340.00000000000693,,-3143.0000000000364
2017.11.28,200.00000000000284,-923.0000000000072,-270.0000000000036,-127.00000000001043,-259.9999999999936,-1062.0000000000073,-527.0000000000108,451.9999999999982,-287.9999999999994,-727.0000000000039,330.0000000000081,,-3202.0000000000273
2017.11.28,228.9999999999992,-924.0000000000136,-226.99999999999943,-136.00000000000279,-226.99999999999943,-1103.9999999999939,-413.00000000001893,573.0000000000075,-103.99999999999298,-771.0000000000008,372.0000000000057,,-2732.00000000001
2017.11.28,132.000000000005,-1046.0000000000136,-234.99999999999633,-117.00000000001154,-253.99999999999866,-1217.0000000000014,-369.0000000000193,612.9999999999995,-14.999999999987246,-805.9999999999974,428.00000000000614,,-2886.0000000000146
2017.11.28,174.99999999999716,-1056.0000000000125,-238.0000000000049,-92.00000000000318,-252.99999999999213,-1129.0000000000023,-287.9999999999994,639.00000000001,55.000000000005045,-802.0000000000067,484.00000000000665,,-2505.0000000000023
2017.11.28,174.99999999999716,-978.0000000000122,-168.99999999999693,-68.00000000000139,-234.99999999999633,-1017.0000000000013,-107.00000000001265,633.0000000000098,144.0000000000108,-736.0000000000042,520.0000000000093,,-1837.999999999998
2017.11.28,155.00000000000114,-929.000000000002,-88.99999999999464,-60.99999999999994,-227.99999999999488,-1032.0000000000107,-41.000000000002146,594.9999999999989,292.00000000000335,-697.0000000000027,545.0000000000066,,-1489.999999999997
2017.11.28,141.00000000000534,-911.0000000000174,-117.99999999999588,-26.999999999999247,-201.99999999999108,-886.9999999999934,17.000000000000348,608.0000000000041,283.99999999999534,-670.0000000000017,530.0000000000082,,-1234.9999999999854
2017.11.28,153.0000000000058,-969.0000000000199,-109.99999999999899,-41.000000000002146,-207.00000000000162,-919.0000000000032,43.999999999999595,611.9999999999948,275.000000000003,-751.0000000000048,540.0000000000072,,-1373.0000000000205
2017.11.28,219.99999999999886,-957.0000000000078,-82.00000000000429,-83.9999999999952,-259.9999999999936,-756.0000000000011,332.9999999999833,669.0000000000111,268.0000000000016,-826.0000000000076,591.0000000000082,,-884.0000000000068
2017.11.28,233.99999999999466,-1040.0000000000186,-92.00000000000318,-97.9999999999981,-298.9999999999937,-931.0000000000151,205.99999999999508,638.0000000000052,191.00000000000784,-865.9999999999997,626.0000000000043,,-1431.0000000000211
2017.11.28,254.0000000000049,-1016.0000000000169,-100.00000000000009,-117.00000000001154,-278.9999999999959,-878.000000000001,210.99999999998343,614.0000000000043,151.9999999999966,-832.9999999999984,596.0000000000076,,-1396.0000000000268
2017.11.28,108.99999999999466,-1060.0000000000164,-165.9999999999995,-134.00000000001188,-230.99999999999233,-747.0000000000088,261.9999999999845,612.9999999999995,185.00000000001293,-786.0000000000014,574.0000000000078,,-1381.0000000000305
2017.11.28,42.00000000000159,-1206.0000000000182,-187.9999999999993,-201.00000000000674,-234.99999999999633,-905.0000000000002,247.99999999998158,558.9999999999975,184.00000000000637,-847.999999999999,578.0000000000007,,-1972.0000000000316
2017.11.28,171.00000000000648,-1134.0000000000127,-182.00000000000438,-163.00000000000205,-212.99999999999653,-784.0000000000069,361.9999999999957,689.9999999999977,310.9999999999946,-887.0000000000005,600.0000000000006,,-1229.0000000000282
2017.11.28,132.000000000005,-1229.0000000000134,-187.9999999999993,-90.00000000001229,-273.9999999999965,-489.0000000000061,683.9999999999957,771.9999999999914,330.0000000000081,-905.0000000000011,613.000000000008,,-644.0000000000202
2017.11.28,206.00000000000307,-1155.000000000017,-112.99999999999643,-107.99999999999699,-251.99999999999667,-428.00000000000614,794.9999999999901,742.999999999995,338.0000000000161,-953.000000000003,643.0000000000047,,-284.00000000000716
2017.11.28,317.0000000000073,-1079.0000000000077,-31.999999999998696,-95.00000000000064,-249.99999999999466,-287.9999999999994,1071.999999999984,884.9999999999909,565.9999999999999,-939.9999999999977,768.000000000002,,923.9999999999852
2017.11.28,191.0000000000025,-1114.000000000015,-66.99999999999484,-31.000000000003247,-276.9999999999939,-1563.0000000000032,-297.0000000000139,834.0000000000032,527.9999999999951,-909.000000000006,728.0000000000064,,-1977.0000000000232
2017.11.28,73.99999999999807,-1117.0000000000125,-112.99999999999643,-38.0000000000047,-269.9999999999925,-2096.999999999993,-930.0000000000086,789.999999999992,554.9999999999944,-951.9999999999982,661.0000000000005,,-3437.0000000000214
2017.11.28,149.0000000000009,-1163.000000000003,-119.99999999999788,43.999999999999595,-302.9999999999977,-1971.999999999996,-773.0000000000015,901.0000000000105,568.000000000013,-948.9999999999981,703.0000000000092,,-2914.999999999961
2017.11.28,227.00000000000387,-1134.0000000000127,-119.99999999999788,185.99999999999727,-322.00000000000006,-2127.9999999999964,-944.0000000000115,1057.9999999999927,631.0000000000038,-936.000000000007,684.0000000000068,,-2798.0000000000214
2017.11.28,-123.00000000000466,-1201.0000000000077,-204.99999999999963,157.00000000000713,-261.99999999999557,-2336.0000000000045,-1230.00000000002,871.0000000000093,729.0000000000018,-870.0000000000045,620.0000000000094,,-3850.0000000000095
2017.11.28,-70.99999999999795,-1163.000000000003,-192.99999999999872,167.00000000000603,-207.00000000000162,-2307.0000000000146,-1236.9999999999993,843.9999999999941,649.999999999995,-719.0000000000083,609.000000000004,,-3627.000000000024
2017.11.28,25.000000000005684,-1169.00000000002,-195.00000000000074,139.00000000000023,-195.00000000000074,-2116.000000000007,-1056.0000000000125,897.9999999999961,656.0000000000122,-760.0000000000051,618.0000000000074,,-3155.0000000000236
2017.11.28,64.00000000000716,-1198.0000000000102,-202.0000000000022,167.00000000000603,-286.99999999999284,-2076.9999999999955,-1029.0000000000132,996.0000000000093,628.0000000000064,-834.0000000000032,622.0000000000003,,-3149.999999999988
2017.11.28,34.000000000006025,-1216.000000000017,-216.0000000000051,191.99999999999218,-300.0000000000003,-2086.00000000001,-992.9999999999994,948.0000000000075,618.0000000000074,-855.000000000004,304.9999999999997,,-3569.0000000000227
2017.11.29,40.99999999999682,-1163.000000000003,-224.9999999999974,171.99999999999437,-478.0000000000006,-1937.9999999999952,-857.0000000000189,941.0000000000025,609.0000000000151,-844.0000000000083,575.0000000000033,,-3167.000000000012
2017.11.29,4.9999999999954525,-1151.0000000000132,-185.99999999999727,170.00000000000347,-364.9999999999931,-2004.0000000000057,-940.0000000000075,860.0000000000136,658.0000000000031,-805.9999999999974,618.0000000000074,,-3140.9999999999914
2017.11.29,-60.000000000002274,-1142.0000000000207,-175.99999999999838,146.99999999998602,-234.00000000000088,-1970.000000000005,-954.0000000000103,757.000000000005,629.0000000000128,-707.9999999999984,619.0000000000028,,-3092.00000000003
2017.11.29,-144.00000000000546,-1150.0000000000066,-155.00000000000514,127.99999999999478,-229.99999999999687,-2112.0000000000027,-964.0000000000093,676.0000000000161,645.0000000000067,-676.0000000000019,658.0000000000031,,-3324.0000000000064
2017.11.29,-123.00000000000466,-1163.000000000003,-127.99999999999478,116.99999999998934,-213.99999999999199,-2263.000000000015,-1122.0000000000007,683.9999999999975,687.0000000000153,-653.0000000000058,687.0000000000043,,-3491.000000000009
2017.11.29,-93.99999999999409,-1190.0000000000023,-199.00000000000472,109.99999999998789,-244.99999999999523,-2256.9999999999977,-1177.000000000006,701.9999999999982,558.9999999999984,-710.000000000008,643.0000000000047,,-3858.00000000002
2017.11.29,-147.00000000000557,-1199.0000000000168,-224.9999999999974,96.00000000000719,-217.0000000000005,-2095.0000000000023,-1025.0000000000093,683.9999999999975,578.0000000000118,-670.0000000000017,623.0000000000069,,-3597.0000000000105
2017.11.29,-152.00000000000102,-1218.000000000008,-234.00000000000088,100.99999999999554,-191.99999999999218,-2112.0000000000027,-1082.0000000000052,731.9999999999993,587.0000000000042,-671.999999999997,616.0000000000055,,-3626.0000000000027
2017.11.29,-114.99999999999488,-1198.0000000000102,-214.00000000000307,99.99999999998899,-183.99999999999528,-2134.999999999998,-1128.000000000018,770.0000000000102,617.0000000000009,-674.9999999999972,613.000000000008,,-3549.000000000009
2017.11.29,-69.00000000000261,-1171.000000000011,-212.00000000000108,102.00000000000209,-220.99999999999343,-2150.0000000000073,-1158.9999999999989,800.0000000000114,544.0000000000111,-758.0000000000098,606.0000000000065,,-3687.9999999999936
2017.11.29,55.00000000000682,-1153.000000000004,-229.99999999999687,140.0000000000068,-241.99999999999778,-2126.0000000000055,-1215.0000000000105,872.9999999999905,436.00000000001415,-792.0000000000016,561.0000000000003,,-3692.9999999999977
2017.11.29,-46.999999999997044,-1203.0000000000207,-324.9999999999975,95.00000000000064,-234.00000000000088,-2095.0000000000023,-1329.0000000000025,789.0000000000157,256.00000000001177,-775.9999999999962,486.00000000000864,,-4382.99999999998
2017.11.29,-1.0000000000047748,-1209.0000000000157,-317.9999999999961,48.000000000003595,-231.99999999999886,-2105.0000000000014,-1322.000000000001,799.0000000000066,255.00000000000523,-778.9999999999964,484.00000000000665,,-4379.999999999993
2017.11.29,-4.0000000000048885,-1185.0000000000139,-302.9999999999977,21.00000000000435,-203.99999999999307,-2130.999999999994,-1297.0000000000148,816.0000000000025,297.9999999999983,-762.0000000000005,502.00000000000244,,-4249.00000000001
2017.11.29,-40.99999999999682,-1192.0000000000152,-309.99999999999915,21.999999999988695,-192.99999999999872,-2164.0000000000105,-1333.0000000000064,774.0000000000009,324.9999999999975,-739.0000000000043,503.000000000009,,-4348.0000000000355
2017.11.29,-55.999999999997385,-1184.0000000000073,-285.9999999999974,26.999999999999247,-186.99999999999272,-2168.9999999999986,-1320.00000000001,753.0000000000143,358.9999999999982,-734.9999999999994,514.0000000000033,,-4283.999999999986
2017.11.29,-55.999999999997385,-1144.0000000000116,-275.99999999999847,-1.0000000000065512,-161.99999999999548,-2265.000000000006,-1408.0000000000093,748.9999999999952,377.0000000000051,-722.0000000000084,516.0000000000053,,-4392.000000000026
2017.11.29,-1.0000000000047748,-1108.00000000002,-256.99999999999613,-48.000000000003595,-168.00000000000148,-2351.9999999999986,-1485.000000000003,713.9999999999986,302.0000000000023,-740.9999999999997,503.000000000009,,-4641.000000000018
2017.11.29,-6.000000000000227,-1113.0000000000084,-265.99999999999955,-48.000000000003595,-195.9999999999962,-2550.0000000000077,-1679.0000000000082,706.0000000000173,292.00000000000335,-760.0000000000051,497.000000000003,,-5123.0000000000055
2017.11.29,-16.000000000005343,-1132.0000000000218,-263.0000000000021,-59.000000000009045,-210.99999999999451,-2727.0000000000127,-1913.000000000009,652.0000000000152,165.00000000001512,-743.0000000000092,521.0000000000048,,-5726.000000000028
2017.11.29,37.00000000000614,-1162.0000000000186,-290.00000000000136,-69.9999999999923,-254.99999999999412,-2879.9999999999936,-2090.000000000014,609.0000000000089,83.00000000001084,-790.0000000000063,484.00000000000665,,-6323.999999999987
2017.11.29,73.99999999999807,-1229.0000000000134,-282.99999999999994,31.000000000003247,-346.0000000000019,-2862.000000000009,-1991.0000000000093,695.999999999998,195.9999999999962,-838.0000000000081,550.000000000006,,-6002.00000000004
2017.11.29,24.00000000000091,-1338.000000000017,-310.9999999999946,15.999999999993797,-431.99999999999903,-2876.9999999999964,-1920.0000000000107,587.0000000000175,-4.000000000004,-882.000000000005,575.0000000000033,,-6562.000000000011
2017.11.29,4.0000000000048885,-1286.0000000000093,-360.0000000000048,11.00000000000545,-410.9999999999947,-2766.000000000002,-1900.0000000000127,604.9999999999898,9.999999999998899,-838.9999999999986,511.0000000000059,,-6421.000000000016
2017.11.29,-4.9999999999954525,-1423.0000000000186,-388.9999999999949,11.00000000000545,-388.9999999999949,-2984.000000000009,-1994.0000000000068,685.0000000000023,-24.999999999986144,-903.9999999999964,501.000000000007,,-6915.999999999988
2017.11.29,-42.00000000000159,-1426.0000000000161,-368.00000000000165,45.99999999999049,-384.9999999999909,-3092.000000000006,-2090.9999999999986,789.999999999992,151.00000000001222,-921.999999999997,601.000000000007,,-6738.00000000001
2017.11.29,-105.00000000000398,-1467.0000000000182,-409.99999999999926,123.99999999999079,-403.99999999999324,-3046.9999999999995,-2092.000000000005,831.9999999999936,188.9999999999947,-906.9999999999965,568.0000000000018,,-6719.0000000000355
