date,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,EURGBP,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.08.06,-18.999999999991246,-19.99999999999602,-19.999999999997797,0.0,-42.999999999993044,-53.999999999998494,-19.999999999997797,-51.99999999999649,-152.99999999999204,-0.9999999999843467,-41.99999999998649,-265.0000000000041,-57.999999999992724,-1.0000000000047748,-5.000000000009663,-13.999999999991797,-18.0000000000069,,-784.9999999999438
2018.08.06,-14.999999999987246,-42.00000000000159,-7.0000000000014495,18.999999999991246,16.0000000000049,123.00000000000644,100.99999999999554,42.0000000000087,-128.99999999999022,-43.999999999999595,-19.999999999997797,-181.9999999999933,-24.999999999991473,-13.00000000000523,-14.000000000010004,-19.00000000000235,-57.00000000000705,,-265.99999999998045
2018.08.06,-39.999999999995595,-43.00000000000637,-263.99999999999756,59.99999999999339,19.00000000000235,201.00000000000674,7.9999999999968985,57.00000000000705,-128.99999999999022,36.0000000000138,-276.9999999999939,-170.99999999998784,-143.99999999999125,-40.99999999999682,-25.000000000005684,-192.99999999999872,-197.00000000000273,,-1142.9999999999466
2018.08.06,-82.99999999998863,-37.00000000000614,-250.00000000001688,31.999999999998696,0.0,235.00000000000742,19.00000000000235,56.0000000000005,-107.99999999999699,-49.99999999999449,-247.99999999998158,-190.00000000000128,-120.99999999999511,-3.0000000000001137,-9.000000000000341,-168.00000000000148,-178.00000000000037,,-1102.9999999999745
2018.08.06,-78.00000000000028,-42.00000000000159,-229.00000000001253,31.999999999998696,-10.999999999994348,255.00000000000523,36.0000000000027,54.00000000000959,-91.99999999999208,-76.99999999999375,-217.99999999998488,-185.99999999999727,-117.00000000000443,15.999999999991132,-2.0000000000095497,-130.99999999999224,-153.99999999999858,,-943.9999999999743
2018.08.06,-78.00000000000028,-25.99999999999625,-219.99999999999798,29.000000000001247,1.0000000000065512,263.99999999999756,48.000000000003595,56.0000000000005,-72.99999999998974,-69.9999999999923,-185.99999999999727,-140.99999999999113,-114.99999999999488,13.999999999995794,-9.000000000000341,-132.99999999999423,-174.00000000000747,,-812.9999999999567
2018.08.06,-115.99999999998278,-52.99999999999727,-222.99999999999542,10.999999999994348,1.0000000000065512,238.0000000000049,46.999999999997044,53.00000000000304,-98.99999999999353,-59.99999999999339,-180.99999999998673,-119.99999999998678,-121.99999999999989,-10.000000000005116,-22.00000000000557,-135.99999999999167,-165.9999999999995,,-957.9999999999318
2018.08.06,-70.99999999999883,-48.00000000000182,-182.99999999999983,19.999999999997797,-0.999999999995449,259.9999999999936,77.00000000000485,53.00000000000304,-95.99999999999609,-52.99999999999194,-134.99999999999625,-151.9999999999966,-72.00000000000273,3.9999999999906777,-58.000000000006935,-80.00000000000229,-170.99999999999892,,-705.9999999999977
2018.08.06,-81.9999999999821,7.999999999995566,-155.00000000001623,9.999999999998899,13.00000000000745,252.0000000000078,95.00000000000064,46.00000000000159,-92.99999999999864,-62.99999999999084,-92.99999999998754,-96.99999999999153,-109.99999999999943,28.999999999996362,-36.000000000001364,-68.00000000000139,-169.00000000000804,,-512.9999999999688
2018.08.06,-64.99999999998174,-40.99999999999682,-146.00000000000168,29.999999999996696,24.000000000001798,228.00000000000597,94.00000000000519,51.000000000001044,-125.99999999999278,-44.99999999998394,-98.99999999998244,-103.99999999999298,-84.00000000000318,-66.0000000000025,-91.99999999999875,-86.99999999999264,-148.99999999999915,,-676.9999999999179
2018.08.06,-85.99999999998609,-146.0000000000008,-29.00000000001235,79.99999999999119,43.999999999999595,205.00000000001074,165.00000000000404,114.00000000000298,-128.99999999999022,104.99999999999955,22.0000000000109,-8.999999999992347,45.000000000001705,-136.0000000000099,-173.00000000000182,-63.00000000000195,-143.9999999999997,,-134.99999999997442
2018.08.06,-74.99999999998064,-138.00000000000523,-46.999999999997044,42.999999999993044,43.00000000000415,197.00000000000273,165.9999999999995,104.00000000000409,-137.9999999999937,62.000000000006494,16.000000000016,-49.99999999999449,75.00000000000284,-106.99999999999932,-127.00000000000955,-46.999999999997044,-91.00000000000774,,-113.9999999999559
2018.08.06,-78.99999999998464,-132.000000000005,-65.00000000000395,17.000000000000348,12.000000000000899,249.99999999999466,172.00000000000549,73.00000000000084,-123.99999999999079,-29.999999999996696,-3.999999999981796,-129.99999999998568,73.99999999999807,-64.00000000000716,-114.00000000000432,-17.999999999995797,-94.00000000000519,,-255.99999999996078
2018.08.06,-58.99999999998684,-126.00000000000477,-73.00000000001194,12.999999999996348,9.00000000000345,268.0000000000016,165.00000000000404,69.00000000000794,-127.99999999999478,-36.999999999998145,-27.999999999983594,-137.9999999999937,55.00000000000682,-37.9999999999967,-81.00000000000307,4.999999999999449,-74.00000000000739,,-197.9999999999613
2018.08.06,-110.99999999999443,-140.00000000000057,-123.00000000000644,-14.999999999998348,-19.00000000000235,265.0000000000041,161.99999999999548,69.00000000000794,-120.99999999999334,-63.99999999999739,-29.999999999996696,-153.9999999999875,39.00000000000148,-17.000000000010118,-64.00000000000716,14.999999999998348,-60.99999999999994,,-368.9999999999869
2018.08.06,-123.99999999999079,-153.0000000000058,-124.00000000001299,-14.999999999998348,-34.000000000000696,261.0000000000001,163.00000000000205,63.00000000000195,-116.99999999998934,-58.99999999998684,-4.999999999988347,-163.00000000000205,43.00000000000637,-18.000000000000682,-43.00000000000637,16.0000000000049,-38.0000000000047,,-346.9999999999716
2018.08.06,-151.9999999999966,-140.00000000000057,-157.00000000000713,-48.000000000003595,-61.999999999995396,266.0000000000107,155.00000000000514,47.00000000000814,-114.99999999999844,-78.99999999998464,-25.999999999992696,-207.99999999998596,-15.999999999991132,0.0,-21.000000000000796,9.999999999998899,-36.0000000000027,,-581.9999999999369
2018.08.06,-173.99999999998528,-125.0,-167.00000000000603,-38.0000000000047,-78.00000000000028,256.00000000001177,151.00000000000114,57.00000000000705,-109.99999999999899,-56.99999999999594,-34.99999999998504,-192.99999999999872,-12.999999999991019,4.9999999999954525,-27.000000000001023,-14.999999999998348,-64.0000000000085,,-626.9999999999585
2018.08.06,-183.99999999998417,-131.00000000000023,-200.00000000000017,-52.000000000007596,-61.999999999995396,265.0000000000041,151.00000000000114,65.99999999999939,-119.99999999999788,-45.99999999999049,-50.99999999997884,-168.99999999999693,-57.999999999992724,15.999999999991132,-14.000000000010004,-32.999999999994145,-74.00000000000739,,-695.9999999999601
2018.08.06,-158.99999999999804,-123.99999999999523,-182.0000000000155,-25.00000000000835,-47.9999999999925,317.0000000000117,165.9999999999995,97.00000000000264,-129.9999999999968,-52.99999999999194,-97.9999999999981,-166.99999999998383,-54.99999999999261,-64.99999999999773,-63.00000000000239,-73.99999999999629,-91.00000000000774,,-753.999999999963
2018.08.06,-147.99999999999258,-115.99999999999966,-148.99999999999915,-18.0000000000069,-34.000000000000696,225.00000000000853,141.99999999999767,81.00000000000884,-157.99999999999147,-48.000000000003595,-97.9999999999981,-161.99999999999548,-15.000000000000568,-37.9999999999967,-45.000000000001705,-48.99999999999905,-87.00000000000374,,-716.9999999999744
2018.08.06,-143.99999999998857,-114.00000000000432,-178.99999999999582,-6.0000000000060005,-29.000000000001247,104.99999999999955,156.99999999999602,100.00000000000009,-294.9999999999897,87.99999999999919,-144.99999999999514,-166.99999999998383,-57.00000000000216,-40.00000000000625,-55.999999999997385,-87.99999999999919,-121.00000000000443,,-990.9999999999793
