date,USDCHF,GBPUSD,EURUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2015.10.26,-16.0000000000049,-72.99999999998974,28.999999999990145,-29.000000000001247,25.000000000005684,-12.999999999996348,-73.00000000000084,28.000000000005798,-17.999999999995797,-96.00000000000719,-56.000000000011596,-130.0000000000079,5.999999999994898,70.00000000000739,-3.0000000000001137,-114.00000000000298,88.00000000001029,,-375.0000000000045
2015.10.26,-7.0000000000014495,-62.99999999999084,119.00000000000244,-56.0000000000005,36.000000000001364,-4.000000000004,-89.00000000000574,56.99999999999594,47.00000000000814,-131.00000000001444,-182.99999999999983,-17.000000000000348,-84.0000000000174,43.00000000000637,-37.00000000000614,-124.99999999999733,111.00000000000554,,-383.0000000000182
2015.10.26,-36.999999999998145,-82.00000000000429,142.99999999998204,-34.99999999999615,4.9999999999954525,-48.000000000003595,-90.99999999999665,9.999999999998899,58.000000000002494,-188.9999999999947,-266.999999999995,-42.999999999993044,-173.00000000000094,67.99999999999784,-64.00000000000716,-192.99999999999872,107.00000000000153,,-831.0000000000102
2015.10.26,-10.999999999994348,-55.000000000005045,112.000000000001,-19.999999999997797,90.99999999999397,-29.000000000001247,-116.00000000000499,21.999999999999797,56.0000000000005,-228.99999999999034,-225.00000000000853,-86.99999999999264,-168.0000000000126,118.99999999999977,-22.999999999996135,-195.9999999999962,101.00000000000664,,-657.9999999999982
2015.10.26,-39.999999999995595,-140.0000000000068,220.99999999998232,-73.00000000000084,277.000000000001,-56.99999999999594,-177.00000000000495,53.00000000000304,84.0000000000063,-356.00000000002296,-387.000000000004,-112.000000000001,-202.00000000001327,290.00000000000625,31.999999999996476,-319.99999999999807,180.0000000000024,,-727.0000000000457
2015.10.26,-17.999999999995797,-63.99999999999739,134.99999999999625,-31.999999999998696,242.999999999995,-90.99999999999665,-175.99999999999838,26.999999999999247,65.99999999999939,-397.99999999998727,-374.999999999992,-190.00000000000128,-178.00000000001148,308.00000000000693,10.99999999999568,-359.99999999999363,186.00000000000838,,-905.9999999999716
2015.10.26,-63.99999999999739,-160.00000000000458,203.99999999998198,-158.99999999999804,268.0000000000007,-36.0000000000027,-300.99999999999574,121.00000000000443,65.99999999999939,-741.0000000000139,-283.99999999999534,-438.00000000000506,30.999999999981043,257.000000000005,-132.000000000005,-459.99999999999375,246.00000000000176,,-1582.0000000000368
2015.10.26,-95.99999999999609,-116.00000000000499,175.99999999999838,-165.9999999999995,129.0000000000049,-73.00000000000084,-253.0000000000032,106.00000000000608,65.99999999999939,-739.0000000000008,-275.000000000003,-428.00000000000614,79.99999999999119,206.00000000000307,-165.00000000000625,-441.99999999999795,268.0000000000016,,-1722.0000000000146
2015.10.26,-207.99999999999707,-204.99999999998852,254.999999999983,-229.00000000000142,48.00000000000182,-148.0000000000037,-192.00000000000327,94.00000000000519,76.0000000000094,-674.000000000019,-357.99999999999164,-363.0000000000022,115.99999999998278,236.0000000000042,-150.99999999999625,-458.00000000000284,342.000000000009,,-1819.0000000000105
2015.10.26,-187.00000000000384,-207.00000000000162,263.99999999999756,-251.00000000000122,30.000000000001137,-121.00000000000443,-209.00000000000364,126.99999999999933,80.00000000000229,-675.9999999999877,-346.0000000000019,-357.00000000000733,156.99999999998494,189.00000000000716,-186.00000000000705,-446.9999999999974,358.0000000000028,,-1782.000000000021
2015.10.26,-207.99999999999707,-302.0000000000023,313.99999999999204,-354.9999999999942,16.000000000005343,-67.00000000000594,-343.9999999999999,212.99999999999653,72.0000000000054,-994.9999999999903,-279.99999999999136,-601.9999999999915,331.999999999999,112.99999999999955,-362.99999999999955,-561.0000000000003,413.0000000000078,,-2603.999999999967
2015.10.26,-261.0000000000001,-279.99999999999136,304.9999999999997,-361.0000000000002,-9.000000000000341,-112.000000000001,-278.9999999999959,182.99999999999983,76.0000000000094,-953.9999999999882,-269.00000000000813,-570.0000000000039,365.99999999999966,150.00000000000568,-298.0000000000018,-527.9999999999951,417.0000000000007,,-2423.999999999971
2015.10.26,-258.9999999999981,-306.00000000000625,313.99999999999204,-403.99999999999324,19.99999999999602,-87.99999999999919,-348.9999999999993,224.9999999999974,67.00000000000594,-1114.000000000015,-243.99999999999977,-696.999999999992,443.99999999999994,144.99999999999602,-361.0000000000042,-593.9999999999945,450.00000000000597,,-2751.0000000000077
2015.10.26,-251.00000000000122,-261.0000000000001,280.9999999999979,-385.99999999999744,15.000000000000568,-100.99999999999554,-265.0000000000041,214.00000000000307,65.99999999999939,-905.9999999999845,-239.00000000001143,-550.9999999999903,458.9999999999872,152.00000000000102,-265.00000000000057,-497.000000000003,453.0000000000034,,-2081.9999999999955
2015.10.26,-268.99999999999704,-283.99999999999534,293.99999999999426,-397.99999999999835,16.000000000005343,-106.00000000000608,-304.00000000000426,211.00000000000563,68.00000000000139,-1042.9999999999939,-232.00000000000998,-644.0000000000001,464.9999999999821,162.00000000000614,-308.9999999999975,-554.9999999999944,454.00000000000995,,-2473.999999999992
2015.10.26,-246.00000000000176,-258.0000000000027,302.0000000000023,-375.9999999999986,25.000000000005684,-104.99999999999955,-236.99999999999832,214.00000000000307,82.00000000000429,-821.000000000005,-279.00000000000705,-451.0000000000014,400.9999999999847,164.00000000000148,-222.99999999999898,-464.9999999999932,449.0000000000105,,-1823.9999999999945
2015.10.26,-160.00000000000458,-157.99999999999147,228.99999999999034,-359.99999999999363,125.0,-70.0000000000034,-292.9999999999988,250.00000000000577,82.99999999999974,-922.0000000000006,-241.00000000000233,-527.9999999999951,468.00000000000176,189.99999999999773,-219.99999999999886,-486.999999999993,461.0000000000003,,-1632.9999999999861
2015.10.26,-97.9999999999981,-161.99999999999548,241.00000000000233,-351.0000000000013,174.0000000000066,-26.999999999999247,-368.9999999999971,282.99999999999994,89.00000000000574,-1044.0000000000005,-256.00000000001177,-600.0000000000006,431.99999999998795,180.99999999999739,-278.99999999999636,-539.0000000000006,449.0000000000105,,-1875.9999999999905
2015.10.26,-217.0000000000005,-191.00000000000784,292.00000000000335,-266.999999999995,212.99999999999386,-107.99999999999699,-290.00000000000136,124.99999999999733,109.00000000000354,-1007.0000000000246,-313.99999999999204,-533.99999999999,152.99999999998093,310.0000000000023,-155.00000000000114,-539.0000000000006,335.0000000000075,,-2085.000000000021
2015.10.26,-226.99999999999943,-195.9999999999962,323.99999999999096,-280.9999999999979,183.00000000000693,-56.0000000000005,-363.0000000000022,124.99999999999733,125.00000000000844,-1237.0000000000214,-234.00000000000088,-668.0000000000019,133.99999999998968,221.00000000000364,-263.00000000000523,-568.0000000000018,275.000000000003,,-2706.0000000000277
2015.10.26,-268.99999999999704,-293.99999999999426,417.0000000000007,-193.99999999999417,253.0000000000001,-107.99999999999699,-287.0000000000039,12.999999999996348,145.00000000000622,-972.0000000000173,-404.0000000000044,-443.99999999999994,-204.00000000000418,344.0000000000083,-123.99999999999523,-537.9999999999941,195.00000000000074,,-2470.9999999999886
2015.10.26,-209.00000000000364,-296.0000000000074,312.9999999999855,-236.99999999999832,266.9999999999959,-11.00000000000545,-322.9999999999955,97.00000000000264,73.00000000000084,-946.0000000000246,-167.9999999999904,-567.9999999999907,54.99999999998284,216.00000000000819,-170.0000000000017,-458.00000000000284,186.00000000000838,,-2179.0000000000364
2015.10.26,-31.000000000003247,-279.99999999999136,204.99999999998852,-151.00000000000114,268.0000000000007,93.99999999999409,-431.0000000000036,134.99999999999625,11.00000000000545,-906.9999999999911,-83.9999999999952,-670.9999999999993,7.0000000000014495,106.00000000000875,-286.00000000000136,-471.99999999999466,111.00000000000554,,-2375.9999999999804
2015.10.26,87.99999999999919,-384.00000000000654,168.99999999999693,-152.99999999999204,442.99999999999784,244.99999999999523,-509.00000000000387,216.0000000000051,-61.999999999995396,-724.9999999999978,82.99999999998863,-693.9999999999947,54.99999999998284,43.00000000000637,-263.00000000000523,-381.99999999999346,35.00000000000725,,-1795.0000000000093
2015.10.26,109.99999999999899,-229.99999999999687,241.99999999998667,-169.99999999999238,501.0000000000048,227.99999999999488,-507.9999999999973,246.00000000000176,58.000000000002494,-897.0000000000144,-79.99999999999119,-563.0000000000024,-7.0000000000014495,111.0000000000042,-218.00000000000352,-402.00000000000233,107.00000000000153,,-1472.0000000000064
2015.10.26,195.00000000000074,-312.00000000000114,263.99999999999756,-198.99999999999363,612.9999999999995,307.0000000000017,-526.0000000000042,334.9999999999964,36.0000000000027,-661.9999999999848,-80.99999999999774,-446.9999999999974,35.999999999991594,94.0000000000083,-165.00000000000625,-329.00000000000153,127.00000000001043,,-713.9999999999775
2015.10.26,217.99999999999596,-324.9999999999975,200.99999999998454,-248.99999999999923,706.0000000000031,351.99999999999676,-614.9999999999989,397.99999999999835,-9.999999999998899,-859.9999999999941,55.000000000005045,-682.0000000000048,238.99999999998923,112.00000000000898,-200.00000000000284,-385.000000000002,151.00000000000114,,-894.000000000015
2015.10.26,270.0000000000036,-348.9999999999993,151.9999999999966,-244.99999999999523,736.9999999999948,359.99999999999363,-612.9999999999969,436.00000000000307,-58.99999999999794,-702.0000000000248,55.99999999998939,-666.9999999999953,308.9999999999815,126.00000000000477,-177.99999999999727,-373.99999999999653,193.00000000000983,,-548.0000000000261
2015.10.26,370.9999999999991,-296.9999999999917,124.99999999999733,-304.9999999999997,951.9999999999982,424.00000000000216,-746.9999999999976,556.9999999999964,-44.99999999999504,-944.0000000000115,70.99999999999883,-825.9999999999934,493.99999999999443,204.9999999999983,-186.9999999999976,-465.9999999999998,280.00000000000244,,-337.99999999999915
2015.10.26,377.0000000000051,-232.99999999999432,87.99999999999919,-329.999999999997,894.999999999996,417.0000000000007,-726.0000000000044,585.0000000000022,-45.99999999999049,-968.9999999999976,90.99999999999665,-831.9999999999883,604.9999999999889,168.00000000000637,-210.00000000000796,-456.00000000000085,330.0000000000081,,-245.99999999997783
2015.10.26,458.00000000000284,-171.99999999999437,17.999999999984695,-324.00000000000205,1030.0000000000011,476.9999999999941,-777.0000000000055,634.0000000000013,-60.99999999999994,-1024.0000000000027,184.99999999999073,-906.9999999999911,695.9999999999856,198.0000000000075,-170.0000000000017,-442.9999999999934,321.0000000000046,,138.9999999999817
2015.10.26,270.0000000000036,-319.999999999987,261.9999999999845,-351.0000000000013,960.9999999999985,297.9999999999983,-641.0000000000027,526.9999999999997,19.00000000000235,-865.999999999989,-171.00000000001003,-614.0000000000034,463.9999999999977,362.000000000009,-61.99999999999761,-483.99999999999557,401.00000000000693,,55.00000000001398
2015.10.26,119.99999999999788,-675.9999999999877,325.99999999998187,-424.9999999999976,787.9999999999967,217.99999999999596,-617.9999999999964,507.9999999999973,-95.99999999999609,-593.0000000000213,-225.00000000000853,-672.0000000000059,485.99999999998647,334.0000000000032,-153.0000000000058,-563.9999999999978,460.00000000000483,,-782.000000000053
2015.10.26,194.0000000000053,-520.9999999999936,302.9999999999866,-371.99999999999454,721.9999999999942,237.99999999999378,-605.0,504.9999999999999,-39.999999999995595,-592.0000000000148,-268.0000000000016,-550.9999999999903,391.9999999999924,264.00000000001,-180.99999999999739,-519.9999999999983,441.0000000000025,,-591.0000000000016
2015.10.26,234.00000000000088,-496.99999999999187,419.9999999999982,-401.99999999999125,792.0000000000016,312.00000000000114,-616.0000000000055,558.000000000003,52.000000000007596,-585.0000000000133,-330.9999999999924,-365.99999999999966,289.9999999999903,219.99999999999886,-146.0000000000008,-439.0000000000005,414.00000000000324,,-89.99999999999051
2015.10.26,248.99999999999923,-522.0000000000002,428.9999999999905,-473.0000000000012,873.9999999999952,390.99999999999693,-692.0000000000038,641.0000000000027,42.0000000000087,-736.9999999999877,-218.00000000000708,-482.00000000000466,441.99999999998687,183.9999999999975,-179.00000000000205,-439.0000000000005,433.0000000000056,,-57.00000000002382
2015.10.26,326.9999999999995,-512.0000000000014,398.9999999999938,-483.99999999999557,897.9999999999961,458.00000000000284,-712.9999999999969,705.0000000000001,26.000000000003798,-646.0000000000132,-164.00000000000858,-451.0000000000014,513.9999999999923,123.00000000000466,-188.0000000000024,-385.99999999999744,438.00000000000506,,343.99999999998147
2015.10.26,324.00000000000205,-556.0000000000009,447.99999999998175,-452.99999999999227,876.9999999999953,473.99999999999665,-739.0000000000008,672.0000000000059,37.00000000000925,-673.0000000000125,-188.00000000001037,-434.000000000001,363.0000000000022,84.00000000000318,-236.99999999999477,-397.0000000000029,374.0000000000077,,-24.000000000011426
2015.10.26,402.9999999999978,-490.999999999997,432.9999999999945,-392.9999999999989,905.0000000000011,495.000000000001,-700.999999999996,665.0000000000044,59.000000000009045,-471.0000000000214,-245.0000000000063,-248.99999999998812,247.99999999998158,85.00000000000796,-164.00000000000148,-319.99999999999807,342.000000000009,,600.9999999999992
2015.10.26,392.00000000000347,-563.0000000000024,459.99999999999375,-395.99999999999636,927.0000000000067,463.0000000000023,-705.0000000000001,655.0000000000056,47.00000000000814,-417.99999999998505,-329.00000000000153,-245.99999999999068,207.00000000000162,142.00000000001012,-158.00000000000125,-371.99999999999454,373.00000000000114,,479.00000000006094
2015.10.26,460.00000000000483,-537.9999999999941,418.9999999999916,-419.9999999999982,965.999999999994,439.0000000000005,-750.0000000000063,731.9999999999993,29.000000000001247,-431.99999999998795,-426.9999999999996,-292.00000000000335,324.9999999999975,200.00000000000284,-183.00000000000693,-458.9999999999983,500.00000000000045,,568.9999999999976
2015.10.26,475.0000000000032,-411.99999999999017,376.9999999999829,-417.0000000000007,977.9999999999944,409.0000000000038,-738.0000000000053,736.9999999999987,56.0000000000005,-553.9999999999878,-446.9999999999974,-316.99999999998954,390.0000000000015,239.00000000000432,-167.0000000000016,-483.99999999999557,543.0000000000045,,668.0000000000257
2015.10.26,412.00000000000125,-438.9999999999894,418.9999999999916,-405.9999999999952,936.9999999999976,348.00000000000387,-695.9999999999966,689.0000000000063,73.00000000000084,-522.0000000000002,-529.0000000000017,-258.99999999998704,299.99999999998914,287.9999999999967,-141.9999999999959,-503.99999999999335,546.000000000002,,515.0000000000296
2015.10.26,377.0000000000051,-407.0000000000018,431.99999999998795,-371.99999999999454,900.9999999999962,319.0000000000026,-658.0000000000031,631.0000000000038,98.0000000000092,-529.0000000000017,-544.9999999999955,-211.99999999998997,204.99999999998852,292.0000000000016,-121.99999999999989,-485.0000000000021,504.9999999999999,,430.0000000000061
2015.10.26,461.99999999999574,-425.99999999999307,465.99999999998863,-348.9999999999993,993.9999999999998,397.0000000000029,-673.0000000000014,663.0000000000025,109.00000000000354,-362.00000000001785,-565.9999999999999,-59.99999999999339,100.99999999999554,269.00000000000546,-70.99999999999795,-407.99999999999727,464.00000000000887,,1010.0000000000032
2015.10.26,433.0000000000056,-436.9999999999985,514.9999999999987,-422.00000000000017,897.9999999999961,419.00000000000273,-692.9999999999992,719.000000000003,146.00000000000168,-509.00000000000387,-537.0000000000097,-106.00000000000608,226.99999999999943,164.00000000000148,-170.0000000000017,-405.9999999999952,463.0000000000023,,703.9999999999964
2015.10.26,443.99999999999994,-419.9999999999982,466.9999999999952,-380.999999999998,920.0000000000017,395.99999999999636,-629.0000000000018,668.0000000000019,121.99999999999989,-313.00000000000773,-527.0000000000108,15.00000000000945,217.0000000000005,212.0000000000033,-69.00000000000261,-339.99999999999585,471.0000000000103,,1253.0000000000034
2015.10.26,370.9999999999991,-409.99999999999926,458.00000000000284,-280.9999999999979,927.0000000000067,332.99999999999443,-602.999999999998,536.0000000000032,99.00000000000463,-407.0000000000018,-523.0000000000068,-96.00000000000719,-24.000000000001798,268.0000000000007,-51.00000000000193,-392.9999999999989,359.0000000000093,,563.0000000000073
2015.10.27,395.0000000000009,-394.00000000000546,468.00000000000176,-266.999999999995,896.0000000000008,349.99999999999477,-617.9999999999964,529.0000000000017,126.0000000000039,-394.00000000000546,-558.9999999999984,-51.000000000001044,-92.00000000000318,258.0000000000098,-76.99999999999818,-395.99999999999636,346.0000000000019,,520.0000000000161
2015.10.27,377.0000000000051,-404.9999999999887,527.9999999999951,-340.9999999999913,870.9999999999951,339.99999999999585,-604.0000000000045,597.0000000000031,158.0000000000026,-363.00000000002444,-625.0000000000089,41.000000000002146,-5.000000000010552,248.00000000000466,-73.99999999999807,-383.0,431.0000000000036,,790.9999999999811
2015.10.27,397.99999999999835,-442.9999999999934,478.0000000000006,-344.99999999999534,876.0000000000048,341.0000000000024,-634.9999999999967,609.9999999999994,109.00000000000354,-358.9999999999982,-594.0000000000057,-66.99999999999484,68.99999999998573,250.0,-109.00000000000887,-429.0000000000016,452.00000000000796,,602.0000000000082
2015.10.27,370.9999999999991,-445.0000000000065,514.9999999999987,-368.9999999999971,932.0000000000022,354.9999999999942,-651.999999999997,624.9999999999977,131.99999999999878,-469.0000000000083,-581.0000000000093,-86.99999999999264,76.99999999999375,275.0000000000057,-94.99999999999886,-436.9999999999985,452.00000000000796,,598.9999999999898
2015.10.27,390.99999999999693,-428.00000000000614,438.9999999999894,-352.9999999999922,1022.0000000000056,331.0000000000035,-665.9999999999999,619.0000000000028,91.00000000000774,-491.0000000000192,-551.9999999999969,-197.99999999998707,148.99999999999915,371.0000000000093,-43.00000000000637,-480.99999999999807,474.00000000000773,,675.0000000000165
2015.10.27,412.00000000000125,-434.000000000001,414.9999999999876,-324.00000000000205,1210.9999999999986,353.0000000000033,-685.9999999999977,607.0000000000019,74.00000000000739,-495.000000000001,-513.0000000000078,-235.00000000000742,110.99999999999443,483.0000000000041,63.99999999999295,-480.0000000000027,430.00000000000813,,992.99999999998
2015.10.27,343.00000000000443,-451.0000000000014,454.9999999999832,-325.99999999999295,1082.0000000000077,315.9999999999941,-673.0000000000014,563.9999999999978,89.00000000000574,-580.0000000000249,-537.0000000000097,-263.99999999999756,56.99999999999594,435.0000000000023,-7.999999999995566,-514.0000000000033,418.0000000000073,,405.9999999999716
2015.10.27,377.0000000000051,-424.00000000000216,407.99999999998613,-297.9999999999983,1114.999999999995,346.0000000000019,-695.9999999999966,553.999999999999,76.0000000000094,-597.0000000000031,-461.0000000000003,-316.99999999998954,58.000000000002494,421.0000000000065,-15.000000000000568,-502.00000000000244,370.00000000000364,,415.0000000000161
2015.10.27,275.99999999999847,-452.00000000000796,515.9999999999832,-241.99999999999778,1165.9999999999968,198.99999999999363,-429.0000000000016,434.000000000001,130.0000000000079,3.999999999981796,-740.9999999999917,243.99999999999977,-238.0000000000049,639.00000000001,349.9999999999943,-327.99999999999494,382.00000000000455,,1909.9999999999725
2015.10.27,239.99999999999577,-462.0000000000068,576.9999999999831,-290.00000000000136,1216.9999999999986,198.99999999999363,-409.0000000000038,455.0000000000054,168.00000000000148,-3.0000000000196536,-768.9999999999975,310.0000000000103,-207.00000000000162,677.0000000000067,411.00000000000136,-307.0000000000017,413.0000000000078,,2219.9999999999714
2015.10.27,244.99999999999523,-476.9999999999941,544.9999999999955,-325.99999999999295,1120.0000000000045,217.99999999999596,-467.0000000000063,495.000000000001,137.00000000000932,-136.00000000000279,-700.0000000000117,158.99999999999804,-76.0000000000094,587.0000000000033,277.000000000001,-358.0000000000028,442.00000000000904,,1684.9999999999927
