date,GBPUSD,USDCAD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.07.12,53.999999999998494,-119.00000000000244,185.99999999999727,106.99999999999932,-34.99999999999615,73.99999999998386,378.00000000001165,167.00000000000603,93.99999999999409,-293.99999999999426,75.9999999999934,204.9999999999983,197.00000000000273,,1089.9999999999923
2021.07.12,-4.000000000004,-121.99999999999989,187.99999999998818,167.0000000000016,-37.99999999999359,71.9999999999743,371.00000000001023,121.00000000001555,106.99999999999932,-315.99999999998295,77.99999999998875,201.99999999999818,197.00000000000273,,1022.9999999999984
2021.07.12,76.99999999999375,-80.99999999999774,208.99999999999253,323.0000000000075,-19.00000000000235,322.9999999999791,388.9999999999949,209.00000000001472,177.99999999999727,-297.9999999999983,277.000000000001,335.9999999999985,400.99999999999625,,2323.9999999999773
2021.07.12,95.999999999985,-109.99999999998789,248.00000000000378,301.00000000000193,-26.999999999999247,330.99999999998886,455.0000000000054,300.00000000001137,186.00000000000705,-286.99999999999284,246.9999999999999,301.9999999999925,411.00000000000136,,2453.0000000000173
2021.07.12,99.99999999998899,-109.99999999998789,214.99999999998744,332.00000000000784,0.0,326.9999999999982,452.99999999999227,334.00000000001205,146.99999999999136,-259.9999999999936,243.99999999999977,286.00000000000136,402.000000000001,,2469.9999999999986
2021.07.12,104.99999999999955,-73.99999999999629,221.00000000000452,358.0000000000041,-2.000000000002,358.99999999998045,405.9999999999952,286.00000000000847,182.00000000001637,-286.99999999999284,289.0000000000015,322.9999999999933,409.000000000006,,2575.0000000000177
2021.07.12,93.99999999999409,-183.99999999998417,165.9999999999995,307.00000000000216,-26.999999999999247,231.99999999999932,544.0000000000111,531.9999999999991,97.00000000000841,-646.9999999999976,140.99999999999113,143.00000000000068,197.00000000000273,,1595.0000000000273
2021.07.12,115.99999999998278,-144.99999999999514,224.000000000002,261.0000000000099,-12.000000000000899,242.999999999995,524.9999999999977,536.0000000000032,104.00000000001342,-602.999999999998,161.00000000000136,150.99999999999625,216.00000000000819,,1777.000000000016
2021.07.12,193.99999999998306,-167.9999999999904,224.000000000002,219.0000000000083,2.000000000002,192.99999999998363,652.0000000000082,682.0000000000048,32.00000000001069,-591.9999999999925,66.99999999999307,57.00000000000216,180.00000000000682,,1742.0000000000218
2021.07.12,119.00000000000244,-214.00000000000307,296.9999999999917,210.00000000000796,24.000000000001798,265.99999999999113,625.0000000000089,757.0000000000076,55.00000000000682,-695.9999999999856,121.99999999999989,64.99999999999773,146.0000000000008,,1776.0000000000286
2021.07.12,92.99999999998754,-234.00000000000088,248.99999999998812,246.9999999999999,-12.999999999996348,256.9999999999766,611.000000000006,624.0000000000023,106.99999999999932,-754.9999999999945,125.99999999999056,118.99999999999977,152.00000000000102,,1582.9999999999595
2021.07.12,63.99999999999739,-234.00000000000088,232.99999999999432,268.0000000000007,-19.00000000000235,260.9999999999957,578.9999999999961,551.9999999999969,120.00000000000455,-769.9999999999818,144.99999999999602,152.00000000000102,153.99999999999636,,1504.9999999999936
2021.07.12,0.0,-292.9999999999877,195.9999999999962,237.99999999999955,-42.999999999993044,179.9999999999784,578.9999999999961,585.0000000000133,91.00000000000819,-841.9999999999872,96.9999999999942,93.99999999999409,103.00000000000864,,985.0000000000207
2021.07.12,-19.999999999997797,-313.99999999999204,200.99999999998454,205.0000000000125,-56.0000000000005,141.9999999999959,587.0000000000042,584.0000000000067,69.99999999999318,-835.9999999999923,70.99999999999795,75.00000000000284,93.00000000000352,,802.0000000000189
2021.07.12,-16.000000000016,-299.00000000000483,164.99999999999292,230.00000000000398,-48.99999999999905,133.99999999998613,571.9999999999948,564.000000000009,58.9999999999975,-815.9999999999945,74.99999999998863,79.9999999999983,97.99999999999898,,796.9999999999557
2021.07.12,31.000000000003247,-234.99999999998522,222.99999999999542,252.00000000000955,-15.999999999993797,228.999999999985,540.0000000000072,557.0000000000075,91.00000000000819,-743.9999999999891,143.00000000000068,135.99999999999568,146.0000000000008,,1353.000000000045
2021.07.12,-22.0000000000109,-310.9999999999946,177.00000000000495,234.99999999999943,-39.999999999995595,155.00000000000114,574.9999999999922,601.000000000007,63.0000000000166,-807.0000000000022,83.99999999998897,73.99999999999807,100.00000000000853,,884.0000000000136
2021.07.12,-6.000000000017103,-248.99999999998812,183.99999999998417,250.0,-31.999999999998696,174.99999999998295,520.9999999999936,546.000000000002,68.00000000001205,-754.9999999999945,125.0,110.99999999999,129.0000000000049,,1066.9999999999714
2021.07.12,-26.999999999999247,-289.0000000000059,217.0000000000005,186.00000000000705,-17.999999999995797,138.99999999998158,547.0000000000086,596.0000000000188,15.999999999991132,-832.9999999999949,90.99999999999397,72.00000000000273,63.00000000000239,,760.0000000000108
2021.07.12,14.000000000002899,-341.99999999999784,278.00000000000045,186.00000000000705,14.000000000002899,211.9999999999891,670.9999999999993,724.0000000000135,30.000000000001137,-934.9999999999969,70.99999999999795,51.9999999999925,22.999999999996135,,998.0000000000081
2021.07.12,-79.00000000000685,-285.00000000000193,73.99999999999629,291.000000000011,-108.99999999999244,97.99999999998477,478.0000000000006,568.9999999999973,114.00000000000432,-1076.9999999999945,101.99999999998965,57.999999999992724,10.000000000005116,,243.99999999998613
2021.07.12,-124.99999999999733,-306.9999999999906,-34.000000000000696,212.0000000000033,-180.0000000000024,-127.00000000000955,445.0000000000065,494.00000000001666,33.999999999991815,-1181.999999999994,-10.000000000005116,-29.000000000010573,-84.00000000000318,,-892.9999999999952
