date,GBPUSD,USDCAD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.07.12,-42.0000000000087,-175.99999999999838,0.0,0.0,-100.00000000000009,0.0,-76.99999999999375,-32.999999999994145,-2.999999999985903,-588.9999999999951,0.0,0.0,0.0,,-1019.9999999999761
2021.07.12,-56.000000000011596,-163.00000000000205,69.9999999999923,94.0000000000083,-60.99999999999994,45.99999999999227,252.99999999999213,74.0000000000185,75.00000000001705,-409.99999999999926,70.99999999999795,161.99999999999193,183.00000000000693,,338.0000000000045
2021.07.12,-12.000000000012001,-129.99999999998568,104.99999999999955,117.00000000000443,-41.000000000002146,55.999999999983174,228.00000000000597,23.00000000001745,19.000000000005457,-478.0000000000006,78.99999999999352,182.99999999999272,197.00000000000273,,346.00000000000455
2021.07.12,46.999999999997044,-112.99999999998533,197.99999999998707,276.00000000001046,-36.999999999998145,286.9999999999777,337.99999999999386,158.99999999999804,146.000000000015,-319.999999999987,238.9999999999901,281.9999999999965,403.0000000000058,,1905.000000000001
2021.07.12,61.99999999998429,-124.99999999999733,204.99999999998852,251.00000000000477,-26.999999999999247,242.999999999995,409.99999999999926,274.00000000001864,93.99999999999409,-289.9999999999903,211.9999999999891,242.999999999995,359.99999999999943,,1911.9999999999814
2021.07.12,76.99999999999375,-114.99999999999844,201.99999999999108,322.00000000000273,-9.999999999998899,311.9999999999834,368.9999999999971,246.99999999999721,140.99999999999113,-292.00000000000335,240.99999999999966,280.9999999999917,387.00000000000045,,2161.9999999999477
2021.07.12,51.99999999998539,-205.99999999999508,156.99999999998494,288.0000000000109,-34.99999999999615,205.99999999998886,394.9999999999898,268.0000000000016,85.00000000000796,-651.9999999999859,126.99999999999534,126.99999999999534,192.00000000000728,,1003.9999999999902
2021.07.12,69.9999999999923,-200.00000000000017,147.99999999999258,258.0000000000098,-41.9999999999976,192.99999999998363,497.99999999999847,476.0000000000098,86.00000000001273,-720.9999999999939,121.99999999999989,114.99999999999488,171.00000000000648,,1174.0000000000086
2021.07.12,102.99999999998644,-177.99999999998929,209.9999999999991,193.00000000001205,-22.999999999995246,156.99999999998226,507.9999999999973,499.000000000005,8.000000000009777,-653.999999999999,51.9999999999925,33.00000000000125,147.99999999999613,,1055.9999999999984
2021.07.12,109.99999999998789,-217.99999999998488,181.9999999999933,178.00000000001148,-21.999999999999797,123.99999999999523,573.0000000000013,672.0000000000059,-12.000000000000455,-812.999999999997,28.999999999996362,-3.0000000000001137,69.00000000000261,,869.0000000000118
