date,GBPUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,GBPJPY,GBPAUD,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.12.10,-129.00000000000134,0.0,-2.999999999997449,-34.99999999999615,0.0,-209.00000000000318,-75.99999999998718,-65.00000000000395,-18.999999999991246,-118.99999999999977,-79.00000000000773,-93.99999999999409,-29.000000000001247,-256.99999999999613,,-1113.9999999999795
2018.12.10,-131.00000000001444,44.00000000001114,-1.0000000000065512,-9.00000000000345,121.00000000001555,-216.99999999998454,-255.00000000000523,-45.000000000006146,-120.99999999999334,-109.00000000000887,-165.99999999999682,-63.99999999999739,41.000000000002146,-302.9999999999866,,-1214.9999999999745
2018.12.10,-195.00000000001182,-152.9999999999916,4.999999999999449,111.00000000000554,62.000000000006494,-156.99999999998226,-329.00000000000153,-25.00000000000835,-249.99999999999466,-94.0000000000083,-344.0000000000083,-37.99999999999359,206.00000000000617,-405.9999999999952,,-1606.9999999999777
2018.12.10,-223.00000000001762,-143.99999999999125,-57.00000000000705,85.00000000000173,153.00000000000313,-85.99999999998431,-514.9999999999987,48.99999999998794,-392.9999999999989,-19.000000000005457,-407.0000000000107,-19.00000000000235,213.00000000000762,-411.99999999999017,,-1775.0000000000061
2018.12.10,-202.00000000001327,-85.99999999999852,-34.000000000000696,153.00000000000313,141.00000000001333,-204.00000000000773,-424.99999999998647,-9.000000000014552,-336.9999999999873,-126.00000000000477,-362.99999999999955,48.000000000003595,316.0000000000052,-434.000000000001,,-1561.9999999999886
2018.12.10,-246.00000000001288,-120.99999999999511,36.999999999998145,11.00000000000545,206.00000000001728,-219.99999999999886,-262.999999999991,-63.000000000013046,-166.99999999998383,-152.00000000000102,-329.9999999999983,-85.00000000000173,184.00000000000637,-459.99999999999375,,-1668.9999999999623
2018.12.10,-393.0000000000211,-209.99999999999375,164.99999999999292,-193.99999999999417,196.0000000000184,-191.0000000000025,-53.999999999998494,-4.000000000004,-45.99999999999049,-103.9999999999992,-207.00000000000784,-180.99999999999784,-18.999999999991246,-431.99999999998795,,-1673.999999999977
2018.12.10,-471.0000000000214,-282.99999999998704,276.9999999999939,-217.99999999999596,163.00000000000205,-162.00000000000614,46.0000000000127,166.99999999998383,-80.99999999999774,-76.00000000000762,-60.000000000002274,-217.99999999999596,-43.999999999999595,-300.99999999999574,,-1261.0000000000168
2018.12.10,-521.0000000000159,-335.9999999999985,271.9999999999945,-300.99999999999574,163.00000000000205,-159.9999999999966,-90.99999999999665,209.9999999999991,-113.99999999999189,-37.00000000000614,-19.000000000005457,-246.00000000000176,-135.99999999999167,-272.99999999998994,,-1588.9999999999945
2018.12.10,-485.0000000000021,-302.99999999999727,280.00000000000244,-248.99999999999923,158.0000000000137,-179.00000000000205,-43.999999999999595,191.99999999999218,-86.99999999999264,-43.99999999999693,-42.00000000000159,-203.99999999999307,-83.9999999999952,-278.9999999999848,,-1369.9999999999561
2018.12.10,-483.0000000000112,-269.999999999996,315.9999999999941,-222.99999999999542,176.00000000002058,-203.00000000000296,22.0000000000109,170.99999999998784,-12.999999999996348,-58.000000000006935,-43.00000000000637,-209.9999999999991,-51.99999999999649,-304.9999999999997,,-1174.9999999999973
2018.12.10,-485.0000000000021,-240.99999999999966,335.99999999999187,-270.99999999999903,175.00000000001404,-233.99999999998045,60.99999999999994,146.99999999998602,63.000000000013046,-81.00000000000307,30.000000000001137,-215.99999999999397,-104.99999999999955,-252.99999999999213,,-1073.9999999999638
2018.12.10,-474.0000000000189,-223.99999999998954,274.9999999999919,-280.00000000000244,165.9999999999995,-246.99999999998568,-8.000000000008,120.99999999999334,-0.9999999999843467,-87.0000000000033,12.000000000000455,-210.99999999999451,-102.99999999999754,-238.99999999998923,,-1299.9999999999882
2018.12.10,-423.0000000000178,-161.99999999999193,295.0000000000008,-239.99999999999577,182.0000000000155,-271.99999999999136,60.99999999999994,119.00000000000244,50.0000000000167,-130.00000000000966,43.99999999999693,-229.99999999999687,-101.99999999999099,-266.999999999995,,-1074.9999999999573
2018.12.10,-455.0000000000054,-136.99999999998624,285.9999999999974,-256.99999999999613,210.0000000000213,-329.00000000000773,53.999999999998494,112.000000000001,36.0000000000138,-141.00000000000534,78.00000000000296,-229.99999999999687,-115.99999999999389,-259.9999999999936,,-1148.9999999999502
2018.12.10,-508.00000000001955,-162.9999999999967,320.9999999999935,-319.99999999999807,217.0000000000005,-402.9999999999916,25.999999999992696,192.99999999999872,20.000000000020002,-161.00000000000136,119.99999999999034,-256.0000000000007,-178.99999999999582,-198.99999999999363,,-1292.0000000000016
2018.12.10,-497.0000000000141,-184.99999999998806,329.00000000000153,-380.00000000000256,185.00000000001293,-382.000000000005,35.999999999991594,157.99999999999147,12.000000000012001,-173.00000000000182,161.99999999999193,-275.000000000003,-220.99999999999343,-176.99999999998272,,-1407.999999999989
2018.12.10,-451.0000000000014,-147.99999999999613,266.999999999995,-326.9999999999995,129.00000000000134,-307.9999999999927,157.00000000000713,180.99999999998673,-34.99999999998504,-165.99999999999682,167.99999999999216,-241.99999999999778,-163.00000000000205,-166.99999999998383,,-1104.999999999973
2018.12.10,-327.00000000001063,-95.99999999998943,234.00000000000088,-282.99999999999994,60.99999999999994,-325.9999999999934,130.0000000000079,119.99999999998678,-79.99999999999119,-180.99999999999739,106.99999999999932,-210.99999999999451,-149.99999999999457,-196.99999999998053,,-1198.9999999999566
2018.12.10,-329.00000000000153,-0.999999999990564,273.000000000001,-256.99999999999613,64.0000000000196,-379.99999999999545,185.00000000001293,194.99999999998963,-33.99999999997849,-255.00000000000966,167.0000000000016,-261.0000000000001,-112.99999999999643,-274.9999999999808,,-1020.9999999999244
2018.12.10,-561.0000000000115,39.00000000000148,302.9999999999977,-241.00000000000233,41.000000000002146,-659.9999999999966,89.00000000000574,134.99999999999625,85.00000000000173,-272.00000000000557,167.0000000000016,-302.0000000000023,-115.99999999999389,-315.99999999998295,,-1608.9999999999884
2018.12.10,-206.00000000001728,47.000000000011255,280.9999999999979,-215.99999999999397,12.000000000012001,-290.9999999999968,390.0000000000015,60.99999999999994,184.00000000000637,-246.00000000000932,167.0000000000016,-322.9999999999955,-117.00000000000044,-327.99999999999494,,-584.9999999999777
2018.12.10,-259.0000000000092,97.00000000000841,292.9999999999988,-242.99999999999324,144.0000000000108,-412.9999999999825,426.9999999999996,106.99999999999044,212.00000000001216,-252.00000000000955,210.99999999999852,-341.99999999999784,-151.9999999999966,-307.99999999999716,,-477.9999999999673
2018.12.10,-307.00000000001285,121.99999999999989,324.9999999999975,-220.99999999999343,114.0000000000141,-471.00000000000364,363.0000000000022,41.99999999998649,254.00000000002086,-268.0000000000007,238.9999999999901,-380.00000000000256,-174.99999999999181,-329.00000000000153,,-691.9999999999952
2018.12.10,-222.00000000001108,114.00000000000432,349.99999999999477,-234.99999999999633,95.00000000000064,-396.99999999999136,449.9999999999948,78.99999999998464,369.0000000000193,-230.00000000000398,263.9999999999958,-395.99999999999636,-209.9999999999991,-308.9999999999815,,-277.9999999999854
2018.12.10,-146.00000000000168,97.00000000000841,317.0000000000006,-258.0000000000027,-78.00000000000028,-299.0000000000066,530.9999999999926,-31.000000000003247,376.00000000002075,-249.00000000000944,274.9999999999915,-378.00000000000057,-220.99999999999343,-262.999999999991,,-326.999999999995
2018.12.10,-114.0000000000141,61.00000000000705,295.99999999999625,-295.99999999999625,-180.99999999998673,-248.99999999999523,530.0000000000082,-39.00000000001125,273.0000000000121,-265.00000000000057,234.99999999999943,-312.9999999999966,-197.99999999999818,-256.99999999999613,,-516.999999999972
2018.12.10,-154.0000000000097,40.00000000000625,359.99999999999363,-337.99999999999386,-606.9999999999798,-198.99999999998386,651.0000000000016,7.0000000000014495,308.0000000000194,-234.00000000000887,275.99999999999625,-392.9999999999989,-283.99999999999534,-228.99999999999034,,-795.999999999942
2018.12.10,254.999999999983,23.000000000010346,307.99999999999716,-336.00000000000296,-609.9999999999994,242.00000000001864,1113.9999999999927,19.999999999997797,141.00000000001333,-222.0000000000084,253.0000000000001,-390.0000000000015,-302.9999999999977,-190.00000000000128,,305.0000000000018
2018.12.10,303.9999999999932,45.000000000001705,290.9999999999968,-285.00000000000193,-774.9999999999924,260.9999999999957,1158.9999999999989,123.99999999999079,134.00000000001188,-275.0000000000057,256.9999999999908,-312.9999999999966,-239.0000000000003,-186.99999999998164,,501.00000000000097
2018.12.10,371.99999999999454,113.00000000001376,200.00000000000017,-280.9999999999979,-756.9999999999854,278.99999999999636,1144.999999999996,204.99999999998852,-17.999999999984695,-293.99999999999693,256.9999999999908,-322.9999999999955,-251.99999999999667,-184.99999999999073,,461.0000000000321
2018.12.10,677.9999999999786,255.00000000000966,219.00000000000253,-190.99999999999673,-922.999999999985,451.9999999999982,1449.9999999999957,190.00000000000128,40.0000000000178,-280.00000000000114,292.99999999999216,-381.99999999999346,-251.00000000000122,-222.99999999999542,,1327.0000000000232
2018.12.10,753.9999999999881,259.00000000000034,139.00000000000023,-195.9999999999962,-880.9999999999984,486.0000000000184,1517.0000000000127,290.9999999999968,131.00000000001444,-216.00000000000819,301.9999999999925,-415.99999999999415,-324.9999999999975,-221.99999999998886,,1623.0000000000405
2018.12.10,648.9999999999885,329.00000000000773,209.9999999999991,-180.0000000000024,-806.99999999998,258.0000000000098,1418.9999999999925,214.99999999998744,209.00000000001472,-287.00000000000614,331.00000000000307,-537.9999999999941,-392.9999999999989,-252.99999999999213,,1162.000000000029
2018.12.10,524.9999999999977,303.0000000000115,224.000000000002,-242.99999999999324,-880.9999999999984,132.000000000005,1334.000000000013,374.999999999992,189.00000000001694,-213.99999999999864,325.00000000000284,-624.0000000000023,-527.9999999999951,-229.99999999999687,,687.0000000000562
