date,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,EURJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.09.25,-330.0000000000081,2.0000000000131024,-106.00000000000608,-323.99999999999096,149.0000000000009,-510.9999999999957,-221.00000000000364,-272.99999999999613,-358.0000000000028,-633.9999999999791,,-2605.999999999968
2017.09.25,-347.0000000000084,-7.0000000000014495,-117.00000000000044,-317.9999999999961,184.99999999998806,-507.000000000005,-206.00000000000307,-304.00000000000205,-387.99999999999943,-691.9999999999815,,-2701.000000000009
2017.09.25,-330.0000000000081,12.000000000012001,-78.00000000000028,-310.0000000000103,51.9999999999925,-448.0000000000075,-139.00000000001,-569.0000000000026,-558.000000000003,-788.9999999999952,,-3157.0000000000327
2017.09.25,-340.00000000000693,11.00000000000545,-34.000000000000696,-316.99999999998954,55.999999999997385,-403.00000000002,-42.00000000000159,-552.0000000000067,-568.9999999999973,-820.9999999999828,,-3011.0000000000027
2017.09.25,-378.999999999996,-18.0000000000069,-87.00000000000374,-306.00000000000625,120.99999999999511,-439.0000000000214,-103.9999999999992,-495.00000000000455,-539.0000000000006,-796.999999999981,,-3043.000000000024
2017.09.25,-365.99999999999966,-18.0000000000069,-145.00000000000622,-327.00000000001063,141.9999999999959,-457.9999999999984,-193.00000000001205,-447.00000000000273,-487.0000000000041,-805.9999999999956,,-3105.00000000004
2017.09.25,-368.00000000001273,-31.000000000003247,-190.99999999999673,-333.9999999999899,103.9999999999992,-486.99999999999477,-265.00000000000057,-454.00000000000773,-473.99999999999665,-879.9999999999919,,-3379.999999999995
2017.09.25,-350.00000000000585,-45.000000000006146,-177.00000000000495,-312.00000000000114,80.99999999998886,-399.0000000000009,-212.0000000000033,-453.00000000000296,-480.0000000000027,-865.999999999989,,-3213.0000000000277
2017.09.25,-323.99999999999096,-62.000000000006494,-156.00000000000057,-322.00000000000006,12.000000000000455,-370.00000000000455,-182.00000000000216,-436.9999999999976,-485.99999999999756,-813.9999999999814,,-3140.999999999981
2017.09.25,-252.99999999999213,-31.999999999987594,-153.00000000000313,-242.00000000000887,-4.0000000000048885,-322.00000000000273,-202.0000000000124,-275.0000000000057,-312.9999999999966,-585.9999999999976,,-2382.000000000012
2017.09.25,-205.99999999999508,32.999999999994145,-118.00000000000699,-297.9999999999983,-22.00000000000557,-236.99999999999477,-139.00000000001,-251.00000000000477,-278.00000000000045,-500.9999999999959,,-2017.0000000000177
2017.09.25,-218.99999999999142,52.000000000007596,-136.99999999999824,-278.00000000000045,-50.00000000001137,-239.00000000000432,-145.00000000001023,-161.00000000000136,-129.9999999999968,-405.9999999999952,,-1713.0000000000018
2017.09.25,-124.99999999999733,80.99999999999774,-104.99999999999955,-261.0000000000001,-103.9999999999992,-173.00000000000182,-151.00000000001046,-134.00000000000034,-48.99999999999905,-334.9999999999964,,-1356.0000000000066
2017.09.25,-164.99999999999292,-24.999999999986144,-116.00000000000499,-336.00000000000296,-206.00000000000307,-120.00000000000455,-58.000000000006935,-243.99999999999977,-172.00000000000549,-362.99999999998,,-1804.9999999999868
2017.09.25,-79.99999999999119,-45.000000000006146,-138.00000000000477,-259.9999999999936,-309.0000000000117,36.99999999997772,-72.00000000000273,-314.00000000000716,-229.00000000000142,-443.99999999999994,,-1854.000000000041
2017.09.25,21.999999999988695,-62.000000000006494,-90.0000000000012,-207.00000000000162,-403.0000000000058,233.0000000000041,37.9999999999967,-445.0000000000074,-356.9999999999962,-520.9999999999936,,-1792.0000000000227
2017.09.25,93.99999999999409,-46.999999999997044,-163.99999999999747,-236.99999999999832,-463.99999999999864,258.99999999998613,-12.000000000000455,-457.9999999999984,-358.9999999999982,-624.9999999999867,,-2012.999999999995
2017.09.25,102.00000000000209,12.000000000012001,-148.99999999999915,-236.99999999999832,-466.0000000000082,310.9999999999786,-21.000000000000796,-414.0000000000015,-285.9999999999974,-586.999999999982,,-1734.9999999999948
2017.09.25,175.99999999999838,-99.00000000000463,-112.000000000001,-200.00000000000017,-408.00000000000125,308.9999999999975,-61.00000000000705,-365.99999999999966,-319.99999999999807,-530.9999999999926,,-1612.0000000000086
2017.09.25,214.99999999998744,-90.99999999999665,-97.00000000000264,-201.00000000000674,-387.00000000000045,311.9999999999834,-77.00000000001239,-311.00000000000705,-362.00000000000676,-537.9999999999941,,-1537.000000000056
2017.09.25,266.999999999995,-136.99999999998712,-79.00000000000685,-147.00000000000824,-349.00000000000375,213.99999999999864,-108.00000000000409,-307.00000000000216,-426.00000000000415,-536.9999999999875,,-1609.0000000000102
2017.09.25,211.99999999998997,-170.99999999998784,-2.999999999997449,-161.99999999999548,-315.00000000001194,177.99999999999727,-72.00000000000273,-349.00000000000375,-495.000000000001,-502.9999999999868,,-1679.9999999999998
2017.09.25,150.00000000000568,-146.99999999998602,-28.000000000005798,-161.00000000001114,-290.00000000000625,140.99999999999113,-51.00000000000193,-350.9999999999991,-478.0000000000006,-518.9999999999806,,-1733.9999999999945
2017.09.25,87.99999999999919,-113.00000000000753,-65.99999999999939,-156.00000000000057,-178.00000000001148,63.99999999999295,-78.00000000000296,-373.00000000000466,-502.9999999999979,-557.9999999999918,,-1873.000000000024
2017.09.25,103.00000000000864,-112.000000000001,-68.00000000000139,-62.000000000006494,-147.00000000000557,66.99999999997885,-77.00000000001239,-347.0000000000084,-419.9999999999982,-532.9999999999835,,-1596.0000000000296
2017.09.25,127.99999999999478,-158.99999999999804,-53.999999999998494,38.0000000000047,-185.00000000000227,158.99999999999181,-16.000000000005343,-667.0000000000016,-441.0000000000025,-473.99999999999665,,-1671.0000000000134
2017.09.25,262.00000000000665,-21.00000000000435,-79.00000000000685,411.0000000000058,-323.0000000000075,810.0000000000023,332.9999999999984,-689.0000000000072,-302.9999999999977,-450.9999999999792,,-49.99999999998977
2017.09.25,370.999999999988,-58.000000000002494,-34.99999999999615,547.0000000000086,-341.0000000000082,987.9999999999995,355.99999999999454,-838.0000000000081,-355.0000000000053,-438.9999999999894,,195.99999999998101
2017.09.25,462.9999999999912,175.99999999999838,136.00000000000279,730.9999999999927,-224.00000000000375,1197.999999999979,610.99999999999,-1001.9999999999953,-321.0000000000046,-417.0000000000007,,1350.9999999999498
2017.09.25,509.99999999998823,156.00000000000057,78.99999999999574,885.0000000000025,-203.00000000000296,1290.9999999999968,567.9999999999978,-891.9999999999959,-275.99999999999847,-411.99999999999017,,1705.9999999999939
2017.09.25,533.99999999999,148.99999999999915,61.999999999995396,913.0000000000083,-136.0000000000099,1299.999999999983,527.000000000001,-799.0000000000066,-263.0000000000021,-428.9999999999905,,1857.9999999999673
2017.09.25,543.0000000000045,187.00000000000384,22.999999999995246,930.999999999993,-123.00000000000466,1259.999999999991,451.9999999999982,-778.9999999999964,-212.00000000000108,-455.99999999998977,,1825.9999999999939
2017.09.25,563.0000000000024,181.9999999999933,34.000000000000696,913.9999999999926,-127.00000000000955,1269.9999999999818,462.99999999999386,-771.0000000000008,-226.00000000000398,-442.9999999999934,,1858.999999999957
2017.09.25,519.0000000000028,234.00000000000088,70.99999999999883,920.9999999999941,-127.00000000000955,1274.9999999999773,545.9999999999923,-819.0000000000026,-231.99999999999886,-443.99999999999994,,1943.9999999999554
2017.09.25,434.000000000001,253.99999999999866,53.999999999998494,835.000000000008,-96.00000000000364,1152.9999999999916,497.99999999999045,-816.0000000000025,-200.00000000000017,-446.9999999999974,,1668.9999999999845
2017.09.25,493.99999999999443,327.00000000001063,117.00000000000044,865.0000000000047,-106.00000000000875,1197.999999999979,550.9999999999877,-859.9999999999994,-214.00000000000307,-443.99999999999994,,1927.9999999999654
2017.09.25,509.00000000000387,412.9999999999967,124.00000000000189,882.000000000005,-65.00000000001194,1171.999999999997,562.9999999999882,-846.0000000000036,-178.00000000000037,-465.99999999998863,,2107.999999999988
2017.09.25,492.9999999999879,368.9999999999971,136.99999999999824,926.999999999989,-41.00000000001103,1134.999999999991,548.9999999999924,-835.9999999999985,-192.00000000000327,-438.9999999999894,,2101.999999999953
2017.09.26,486.00000000000864,375.9999999999986,121.99999999999989,950.9999999999908,-134.00000000000034,1112.9999999999995,524.9999999999915,-876.9999999999953,-200.00000000000017,-411.99999999999017,,1950.000000000003
2017.09.26,509.99999999998823,380.00000000000256,129.9999999999968,963.0000000000027,-51.00000000000193,1129.9999999999955,527.000000000001,-956.0000000000031,-380.999999999998,-619.9999999999983,,1631.9999999999854
2017.09.26,428.9999999999905,377.0000000000051,156.99999999999602,919.0000000000032,-22.00000000000557,1006.0000000000002,524.0000000000009,-939.9999999999977,-345.0000000000064,-575.9999999999987,,1528.9999999999882
2017.09.26,418.9999999999916,350.00000000000585,146.00000000000168,916.0000000000057,76.99999999999818,1020.9999999999866,536.9999999999919,-852.0000000000039,-275.000000000003,-498.9999999999828,,1839.9999999999923
2017.09.26,417.0000000000007,354.0000000000099,134.0000000000008,927.9999999999955,98.99999999998954,1019.9999999999818,518.9999999999912,-823.9999999999981,-231.99999999999886,-465.99999999998863,,1948.999999999984
2017.09.26,415.99999999999415,378.999999999996,107.99999999999699,914.9999999999991,102.99999999999443,1001.0000000000048,484.99999999999943,-784.9999999999966,-177.00000000000495,-451.99999999998573,,1992.9999999999975
2017.09.26,422.9999999999956,385.99999999999744,109.99999999999899,919.0000000000032,15.000000000000568,1027.9999999999916,518.0000000000007,-986.9999999999948,-341.99999999999784,-620.9999999999827,,1449.0000000000132
2017.09.26,392.9999999999989,482.00000000000466,173.00000000000094,968.9999999999976,10.99999999999568,1132.000000000005,609.9999999999994,-1141.0000000000055,-343.00000000000443,-648.9999999999885,,1637.0000000000036
2017.09.26,412.9999999999967,435.0000000000076,122.99999999999534,967.9999999999911,12.999999999991019,1122.9999999999905,572.9999999999933,-1155.0000000000011,-375.0000000000031,-756.9999999999854,,1360.999999999976
2017.09.26,384.00000000000654,395.000000000012,83.9999999999952,950.0000000000064,22.999999999996135,1120.999999999981,568.9999999999884,-1135.9999999999957,-446.00000000000193,-822.9999999999959,,1120.9999999999923
2017.09.26,377.0000000000051,373.00000000000114,34.99999999999615,882.9999999999893,51.00000000000193,1030.9999999999775,448.99999999999807,-1087.0000000000032,-424.9999999999976,-827.9999999999843,,858.9999999999839
2017.09.26,374.999999999992,384.00000000000654,48.99999999999905,875.0000000000035,-38.000000000010914,1055.9999999999832,476.99999999998965,-1146.000000000001,-501.000000000007,-919.9999999999875,,610.9999999999677
2017.09.26,385.99999999999744,357.00000000000733,24.000000000001798,886.9999999999934,-25.000000000005684,1140.9999999999911,500.99999999999056,-1103.999999999999,-458.00000000000284,-880.9999999999984,,827.9999999999757
2017.09.26,371.99999999999454,358.9999999999982,43.999999999999595,876.0000000000101,-67.99999999999784,1146.9999999999914,521.9999999999914,-1106.9999999999993,-440.00000000000705,-840.9999999999807,,864.0000000000005
2017.09.26,374.0000000000077,363.0000000000022,59.99999999999339,886.000000000009,-133.00000000000978,1230.9999999999945,610.99999999999,-1161.0000000000014,-438.00000000000506,-804.9999999999891,,987.9999999999918
2017.09.26,412.9999999999967,358.9999999999982,46.00000000000159,876.9999999999944,-156.0000000000059,1262.0000000000005,583.999999999989,-1147.9999999999961,-422.00000000000017,-812.999999999997,,1001.9999999999809
2017.09.26,448.000000000004,384.00000000000654,58.000000000002494,886.9999999999934,-186.00000000000705,1277.9999999999916,581.9999999999936,-1117.0000000000045,-411.0000000000058,-780.9999999999873,,1141.9999999999868
2017.09.26,520.9999999999936,408.00000000000836,97.9999999999981,853.9999999999992,-281.0000000000059,1359.9999999999852,628.9999999999907,-1245.999999999995,-497.000000000003,-835.9999999999923,,1009.9999999999798
2017.09.26,448.000000000004,375.0000000000142,48.99999999999905,682.9999999999892,-367.00000000000443,1276.9999999999868,545.9999999999923,-1207.9999999999984,-495.9999999999964,-870.9999999999995,,435.9999999999866
2017.09.26,395.99999999999636,320.9999999999935,102.99999999999754,602.999999999998,-416.000000000011,1187.9999999999882,610.99999999999,-1242.999999999995,-597.9999999999985,-884.9999999999802,,79.99999999997897
2017.09.26,523.0000000000068,449.9999999999948,178.00000000000037,618.9999999999918,-445.0000000000074,1210.9999999999843,666.9999999999874,-1242.0000000000045,-534.9999999999966,-819.9999999999985,,605.9999999999585
2017.09.26,580.0000000000027,442.9999999999934,193.99999999999417,791.9999999999927,-383.0000000000098,1358.9999999999804,628.0000000000001,-1307.0000000000023,-624.9999999999977,-941.9999999999984,,738.9999999999552
2017.09.26,808.0000000000088,527.0000000000108,239.99999999999577,778.9999999999964,-438.0000000000024,1480.9999999999945,667.9999999999922,-1326.9999999999982,-609.000000000004,-907.9999999999977,,1220.9999999999964
2017.09.26,794.9999999999901,514.0000000000144,285.00000000000193,842.0000000000094,-395.00000000001023,1473.9999999999895,743.9999999999998,-1322.0000000000027,-662.000000000007,-882.9999999999893,,1391.9999999999961
2017.09.26,696.0000000000077,419.0000000000138,278.9999999999959,773.0000000000015,-404.0000000000106,1385.9999999999957,712.9999999999939,-1302.9999999999973,-663.0000000000025,-846.9999999999977,,1049.0000000000007
2017.09.26,731.9999999999993,456.9999999999963,280.9999999999979,723.9999999999914,-472.0000000000084,1411.9999999999777,716.9999999999987,-1326.0000000000077,-636.0000000000032,-855.9999999999901,,1032.9999999999523
2017.09.26,825.0000000000091,540.0000000000072,348.9999999999993,784.9999999999912,-520.0000000000102,1538.9999999999873,805.9999999999974,-1427.0000000000068,-744.0000000000002,-869.999999999993,,1282.9999999999807
2017.09.26,992.9999999999994,574.0000000000078,431.99999999999903,845.0000000000068,-501.0000000000048,1555.9999999999832,781.9999999999965,-1361.9999999999948,-717.000000000001,-822.9999999999959,,1778.9999999999968
2017.09.26,1008.9999999999932,636.0000000000143,492.0000000000035,844.0000000000003,-512.0000000000005,1527.9999999999916,835.9999999999985,-1361.000000000004,-670.9999999999993,-717.9999999999964,,2083.000000000001
2017.09.26,1018.9999999999922,619.000000000014,522.9999999999957,858.0000000000032,-373.00000000000466,1474.9999999999943,828.9999999999935,-1319.0000000000027,-741.9999999999982,-717.9999999999964,,2170.999999999991
2017.09.26,1078.0000000000011,541.9999999999981,608.9999999999928,934.9999999999969,-337.0000000000033,1501.0000000000048,896.9999999999914,-1367.0000000000045,-834.9999999999968,-722.9999999999848,,2299.9999999999955
2017.09.26,1031.000000000004,373.00000000000114,570.0000000000039,771.0000000000106,-287.00000000000614,1258.9999999999861,698.9999999999981,-1323.9999999999982,-929.000000000002,-743.9999999999891,,1419.000000000009
2017.09.26,1012.9999999999973,242.99999999999324,534.9999999999966,811.9999999999905,-213.00000000000807,1185.9999999999786,616.9999999999902,-1222.0000000000084,-1000.0000000000009,-763.9999999999869,,1206.9999999999422
2017.09.26,1028.0000000000066,283.000000000011,546.000000000002,865.999999999989,-112.99999999999955,1162.9999999999825,621.9999999999999,-1209.0000000000032,-1002.9999999999983,-763.9999999999869,,1419.0000000000036
2017.09.26,1085.0000000000027,330.0000000000081,624.0000000000023,947.000000000009,-149.0000000000009,1289.999999999992,753.0000000000001,-1305.9999999999973,-1039.9999999999966,-766.9999999999843,,1767.0000000000357
2017.09.26,1150.999999999991,404.0000000000044,654.9999999999944,981.999999999994,-145.00000000001023,1367.999999999995,797.9999999999876,-1347.999999999999,-1080.9999999999986,-830.9999999999818,,1952.9999999999768
2017.09.26,1245.9999999999916,469.99999999999267,687.9999999999998,1195.999999999997,64.99999999999773,1367.999999999995,777.000000000001,-1314.0000000000073,-1061.9999999999964,-817.9999999999854,,2615.9999999999854
2017.09.26,1249.9999999999955,473.99999999999665,690.9999999999972,1210.0,27.999999999991587,1433.9999999999975,836.9999999999891,-1329.0000000000077,-1039.0000000000011,-785.9999999999978,,2769.9999999999613
2017.09.26,1170.9999999999886,478.0000000000006,692.9999999999992,1099.9999999999898,33.999999999991815,1306.999999999988,778.9999999999964,-1347.0000000000084,-1034.0000000000016,-845.9999999999912,,2334.999999999953
2017.09.26,1034.0000000000016,482.00000000000466,626.9999999999998,1086.000000000009,-55.00000000000682,1210.9999999999843,728.9999999999992,-1368.9999999999998,-1095.999999999997,-844.9999999999847,,1804.00000000001
2017.09.26,923.9999999999915,417.0000000000007,585.0000000000022,964.0000000000093,51.9999999999925,925.9999999999877,621.9999999999999,-1209.0000000000032,-985.999999999998,-753.9999999999881,,1540.9999999999945
2017.09.26,882.9999999999893,1.0000000000065512,514.9999999999987,1032.999999999995,167.0000000000016,1039.999999999992,622.9999999999905,-1138.999999999996,-1167.0000000000068,-730.9999999999927,,1224.9999999999773
2017.09.26,885.0000000000025,55.000000000005045,525.9999999999932,1059.00000000001,203.99999999999352,1080.9999999999889,649.0000000000009,-1088.9999999999986,-1039.9999999999966,-649.999999999995,,1680.000000000004
2017.09.26,977.99999999999,141.99999999999767,578.0000000000007,1122.0000000000007,203.99999999999352,1131.0000000000002,682.9999999999927,-1174.9999999999973,-1139.9999999999966,-745.99999999998,,1777.0000000000018
2017.09.26,997.0000000000034,161.99999999999548,583.9999999999957,1144.999999999996,222.99999999999898,1137.0000000000005,669.9999999999875,-1156.000000000006,-1102.000000000003,-740.9999999999917,,1918.9999999999764
2017.09.26,1038.99999999999,201.00000000000674,634.0000000000013,1246.9999999999982,358.99999999999466,1126.0000000000048,668.9999999999969,-1070.999999999998,-1058.9999999999989,-667.9999999999798,,2477.0000000000155
2017.09.26,1044.0000000000005,174.00000000000747,644.0000000000001,1262.0000000000075,330.99999999998886,1147.9999999999961,682.9999999999927,-1091.0000000000082,-1100.9999999999964,-661.9999999999848,,2432.0000000000045
2017.09.26,1044.0000000000005,133.00000000000534,622.0000000000003,1246.9999999999982,299.99999999999716,1144.9999999999818,677.9999999999973,-1070.0000000000073,-1090.000000000002,-625.9999999999932,,2382.9999999999786
2017.09.27,1045.000000000007,124.00000000001299,646.0000000000022,1235.0000000000084,289.0000000000015,1156.9999999999823,698.9999999999981,-1064.9999999999977,-1106.000000000007,-583.9999999999845,,2440.0000000000227
2017.09.27,1052.9999999999927,131.00000000001444,627.9999999999952,1232.000000000011,299.99999999999716,1155.9999999999775,685.9999999999928,-1040.9999999999968,-1050.0000000000066,-580.999999999987,,2513.99999999999
2017.09.27,1065.0000000000048,83.9999999999952,634.0000000000013,1232.9999999999952,280.00000000000114,1122.9999999999905,670.9999999999923,-989.9999999999949,-1045.000000000007,-525.999999999982,,2528.9999999999964
2017.09.27,1075.0000000000036,225.00000000000853,634.9999999999967,1236.9999999999993,324.99999999998863,1151.9999999999868,676.9999999999925,-986.9999999999948,-938.0000000000055,-514.9999999999987,,2885.9999999999777
2017.09.27,1086.000000000009,256.99999999999613,664.9999999999934,1221.0000000000055,301.9999999999925,1144.0000000000055,691.9999999999931,-981.9999999999993,-931.9999999999995,-506.9999999999908,,2946.000000000005
2017.09.27,1112.0000000000018,282.0000000000045,675.0000000000034,1228.0000000000068,316.99999999999307,1043.9999999999827,670.9999999999923,-992.999999999995,-978.9999999999966,-533.99999999999,,2823.0000000000045
2017.09.27,1143.0000000000052,317.9999999999961,741.0000000000027,1153.000000000004,357.9999999999899,990.9999999999854,632.9999999999956,-1037.0000000000061,-1089.0000000000066,-627.9999999999841,,2582.9999999999823
2017.09.27,1109.0000000000043,319.0000000000026,712.9999999999969,1136.0000000000036,311.9999999999976,956.9999999999936,617.999999999995,-1076.0000000000077,-1114.9999999999993,-696.999999999992,,2275.9999999999936
2017.09.27,1065.0000000000048,214.00000000000307,665.9999999999999,1093.999999999995,358.99999999999466,954.9999999999841,580.9999999999889,-1040.9999999999968,-1090.000000000002,-665.9999999999889,,2136.9999999999827
2017.09.27,1035.0000000000082,181.9999999999933,625.9999999999932,1082.9999999999895,257.99999999999557,956.9999999999936,589.9999999999892,-984.9999999999994,-1049.0,-602.999999999998,,2093.9999999999645
2017.09.27,1088.0,180.0000000000024,664.9999999999934,1114.9999999999993,292.99999999999216,1000.0,615.9999999999997,-911.0000000000014,-984.000000000007,-497.99999999999847,,2563.9999999999804
2017.09.27,1085.0000000000027,229.00000000001253,678.0000000000008,1096.9999999999925,266.9999999999959,1013.9999999999816,640.9999999999911,-900.0000000000057,-936.999999999999,-447.99999999998175,,2725.99999999999
2017.09.27,1086.000000000009,228.00000000000597,729.0000000000018,1055.000000000006,289.99999999999204,984.9999999999852,660.9999999999872,-918.9999999999969,-985.999999999998,-445.99999999999085,,2683.000000000001
2017.09.27,1065.999999999989,222.00000000001108,717.000000000001,1063.9999999999982,260.9999999999957,983.0000000000041,656.9999999999965,-918.9999999999969,-961.9999999999961,-434.9999999999854,,2654.000000000018
2017.09.27,1063.9999999999982,229.99999999999687,746.0000000000023,1090.9999999999975,220.99999999998943,1028.9999999999964,731.9999999999993,-1016.9999999999959,-987.0000000000045,-386.9999999999818,,2721.999999999997
2017.09.27,1130.0000000000089,299.00000000000483,834.0000000000014,1120.0000000000098,197.9999999999933,1104.9999999999898,829.9999999999983,-1040.9999999999968,-977.0000000000057,-374.999999999992,,3123.000000000012
2017.09.27,1192.9999999999995,337.0000000000095,866.0000000000001,1105.0000000000005,198.99999999999807,1138.9999999999816,837.9999999999939,-1030.0000000000011,-1014.9999999999992,-364.9999999999931,,3266.9999999999895
2017.09.27,1147.000000000009,282.0000000000045,844.9999999999958,1072.0000000000064,176.00000000000193,1106.9999999999993,816.9999999999931,-1007.000000000005,-1022.9999999999961,-380.9999999999869,,3035.0000000000223
2017.09.27,1192.9999999999995,306.00000000000625,805.9999999999956,1042.0000000000095,185.99999999999284,1009.9999999999909,674.9999999999972,-1007.9999999999956,-1070.9999999999998,-490.999999999997,,2647.9999999999995
2017.09.27,1266.999999999996,295.0000000000008,807.0000000000022,991.9999999999928,216.99999999999875,980.9999999999945,610.99999999999,-1046.999999999997,-1211.0000000000066,-564.9999999999933,,2346.9999999999786
2017.09.27,1387.9999999999893,384.00000000000654,936.0000000000035,995.9999999999969,222.99999999999898,965.9999999999798,626.9999999999953,-1040.9999999999968,-1190.9999999999977,-573.9999999999857,,2713.999999999991
2017.09.27,1404.9999999999895,466.00000000001086,902.9999999999983,1022.9999999999961,230.99999999999454,993.9999999999998,620.9999999999951,-885.9999999999957,-1046.0000000000025,-461.99999999998465,,3249.000000000002
2017.09.27,1414.000000000004,500.00000000001154,953.9999999999993,885.0000000000025,4.9999999999954525,1008.9999999999861,683.9999999999975,-847.0000000000084,-912.9999999999972,-298.9999999999826,,3392.000000000008
2017.09.27,1541.9999999999989,693.0000000000102,1054.9999999999948,930.0000000000086,45.000000000001705,888.0000000000052,619.9999999999903,-805.9999999999974,-853.0000000000038,-234.99999999998522,,3879.0000000000236
2017.09.27,1533.0000000000066,668.0000000000019,1054.9999999999948,1015.9999999999947,287.9999999999967,888.9999999999816,650.9999999999962,-780.0000000000011,-885.999999999998,-226.99999999999943,,4206.9999999999745
2017.09.27,1489.9999999999914,629.0000000000128,1027.0000000000002,1011.9999999999907,290.9999999999968,900.999999999982,605.9999999999945,-756.0000000000002,-848.9999999999998,-261.0000000000001,,4089.999999999969
2017.09.27,1418.9999999999925,463.0000000000134,953.9999999999993,1028.0000000000066,333.999999999989,890.9999999999911,593.9999999999941,-743.9999999999998,-882.000000000005,-225.99999999999287,,3830.9999999999877
2017.09.27,1424.9999999999875,493.0000000000101,907.0000000000023,981.0000000000097,348.99999999998954,813.999999999993,483.99999999999466,-611.9999999999948,-811.0000000000061,-191.99999999999218,,3837.999999999993
2017.09.27,1520.9999999999945,504.9999999999999,907.9999999999977,1035.9999999999925,309.99999999998806,877.9999999999859,437.9999999999882,-582.0000000000078,-795.0000000000013,-251.99999999998556,,3966.999999999952
2017.09.27,1529.0000000000025,601.000000000007,907.0000000000023,929.000000000002,234.99999999999943,865.9999999999854,455.99999999998886,-612.9999999999995,-744.0000000000002,-221.99999999998886,,3943.999999999998
2017.09.27,1530.9999999999934,557.0000000000075,941.000000000003,939.0000000000009,235.99999999999,865.9999999999854,512.0000000000005,-637.0000000000005,-800.9999999999961,-206.99999999997942,,3937.000000000004
2017.09.27,1601.000000000008,634.0000000000013,1071.9999999999952,941.9999999999984,247.99999999999045,790.9999999999968,453.9999999999935,-647.9999999999961,-961.0000000000008,-259.9999999999936,,3872.999999999992
2017.09.27,1730.9999999999936,449.9999999999948,1008.9999999999932,1028.9999999999911,378.0000000000001,776.9999999999868,387.999999999991,-566.0000000000025,-1024.9999999999982,-258.99999999998704,,3911.9999999999627
2017.09.27,1688.0000000000007,381.99999999999346,917.0000000000011,992.9999999999994,327.99999999998875,867.999999999995,331.99999999999363,-503.0000000000001,-946.9999999999978,-257.99999999998045,,3799.9999999999936
2017.09.27,1563.9999999999877,317.9999999999961,876.9999999999944,1015.9999999999947,260.9999999999957,868.9999999999998,341.99999999999875,-540.9999999999968,-917.9999999999966,-254.999999999983,,3532.9999999999914
2017.09.27,1526.9999999999895,256.99999999999613,807.9999999999976,1035.9999999999925,3.9999999999906777,1018.0000000000007,446.9999999999885,-707.9999999999984,-890.0000000000019,-246.99999999999721,,3251.999999999958
2017.09.27,1492.9999999999889,224.000000000002,805.0000000000001,968.9999999999976,31.999999999996476,1082.9999999999984,500.0,-724.0000000000038,-858.0000000000032,-221.99999999998886,,3301.999999999988
2017.09.27,1486.9999999999939,59.99999999999339,783.9999999999958,973.0000000000016,109.99999999999943,1051.9999999999925,487.99999999999955,-611.0000000000042,-999.0000000000055,-156.99999999998494,,3186.9999999999814
2017.09.27,1224.000000000003,663.0000000000135,680.9999999999983,1001.0000000000074,156.99999999999648,1058.9999999999975,533.0000000000013,-617.0000000000044,-502.9999999999979,-143.99999999998857,,4054.000000000025
