date,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,EURJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.09.25,-93.00000000000975,-11.00000000000545,26.000000000003798,-103.99999999999298,-72.00000000000273,-55.00000000000682,50.99999999998772,63.00000000000239,85.00000000000173,84.0000000000174,,-26.00000000000469
2017.09.25,-161.99999999999548,107.00000000001265,-18.0000000000069,-140.0000000000068,46.999999999997044,-131.00000000000023,7.999999999995566,265.00000000000057,383.99999999999545,310.0000000000103,,670.0000000000022
2017.09.25,-249.99999999999466,114.99999999999844,-29.999999999996696,-215.00000000000963,192.99999999999784,-371.0000000000093,-93.00000000000352,245.00000000000455,282.99999999999994,147.00000000000824,,23.99999999999511
2017.09.25,-234.00000000000088,148.99999999999915,-48.99999999999905,-226.99999999999943,208.99999999998897,-411.00000000000136,-150.00000000000568,182.99999999999272,195.9999999999962,1.0000000000065512,,-333.00000000002285
2017.09.25,-229.99999999999687,192.99999999999872,-43.00000000000415,-229.99999999999687,210.99999999999852,-399.0000000000009,-141.00000000000534,19.99999999999602,59.99999999999339,-210.99999999998343,,-770.0000000000009
2017.09.25,-279.99999999999136,164.00000000000858,-104.99999999999955,-296.0000000000074,304.00000000000205,-585.000000000008,-299.0000000000066,45.000000000001705,-19.999999999997797,-375.9999999999986,,-1447.9999999999968
2017.09.25,-347.9999999999928,107.99999999999699,-190.99999999999673,-381.99999999999346,304.9999999999926,-674.0000000000066,-403.0000000000058,-43.99999999999693,-158.99999999999804,-612.9999999999969,,-2400.9999999999977
2017.09.25,-293.99999999999426,73.00000000001194,-168.99999999999693,-344.00000000001097,302.99999999999727,-616.0000000000139,-383.0000000000098,-7.999999999995566,-148.0000000000037,-536.9999999999875,,-2123.0000000000036
2017.09.25,-278.00000000000045,83.9999999999952,-119.99999999999788,-356.00000000000074,240.99999999999966,-566.0000000000025,-304.00000000000205,-132.99999999999557,-258.0000000000027,-620.9999999999827,,-2310.9999999999895
2017.09.25,-313.99999999999204,28.000000000005798,-104.00000000000409,-320.9999999999935,209.99999999999375,-490.0000000000091,-213.00000000000807,-147.99999999999613,-236.99999999999832,-522.0000000000002,,-2111.000000000002
2017.09.25,-320.9999999999935,39.00000000001125,-75.00000000000284,-306.9999999999906,209.99999999999375,-475.00000000002274,-165.00000000000625,-263.9999999999958,-341.99999999999784,-620.9999999999827,,-2320.9999999999873
2017.09.25,-324.9999999999975,22.0000000000109,-70.99999999999883,-276.00000000000955,213.99999999999864,-445.99999999999795,-138.00000000000523,-292.0000000000016,-363.0000000000022,-624.9999999999867,,-2299.99999999999
2017.09.25,-300.00000000001137,45.000000000006146,-14.000000000002899,-293.99999999999426,65.99999999998829,-295.0000000000159,10.99999999999568,-551.0000000000019,-544.0,-788.9999999999952,,-2665.000000000032
2017.09.25,-337.99999999999386,21.00000000000435,-26.000000000003798,-286.00000000000847,164.00000000000148,-397.99999999999613,-41.00000000001103,-483.99999999999466,-531.9999999999991,-770.9999999999884,,-2690.99999999999
2017.09.25,-361.0000000000113,-4.000000000004,-85.00000000000173,-293.99999999999426,150.99999999999625,-397.0000000000198,-94.0000000000083,-442.99999999999784,-485.99999999999756,-766.9999999999843,,-2780.0000000000227
2017.09.25,-344.99999999999534,4.000000000004,-145.00000000000622,-313.99999999999204,167.99999999999216,-427.0000000000209,-192.00000000000728,-378.0000000000001,-436.9999999999985,-803.9999999999825,,-2870.0000000000073
2017.09.25,-347.0000000000084,-21.999999999988695,-177.00000000000495,-278.00000000000045,119.99999999999034,-338.99999999999864,-168.00000000000637,-444.0000000000026,-463.9999999999977,-863.9999999999981,,-2983.000000000016
2017.09.25,-290.00000000001245,-31.999999999987594,-141.99999999999767,-299.00000000000483,102.99999999999443,-342.00000000001296,-173.00000000000182,-350.0000000000085,-417.0000000000007,-743.9999999999891,,-2686.000000000021
