date,EURCHF,NZDCAD,empty,sum
2020.06.08,-228.00000000000597,-179.00000000000693,,-407.0000000000129
2020.06.08,-251.00000000000122,-190.00000000000128,,-441.0000000000025
2020.06.08,-171.00000000001003,-273.000000000001,,-444.000000000011
2020.06.08,-180.0000000000024,-279.00000000000705,,-459.00000000000944
2020.06.08,-231.0000000000034,-273.000000000001,,-504.00000000000443
2020.06.08,-278.00000000000045,-360.0000000000048,,-638.0000000000052
2020.06.08,-273.9999999999965,-348.9999999999993,,-622.9999999999958
2020.06.08,-253.99999999999866,-304.9999999999997,,-558.9999999999984
2020.06.08,-202.9999999999976,-374.0000000000077,,-577.0000000000052
2020.06.08,-178.99999999999582,-369.0000000000082,,-548.000000000004
2020.06.08,-171.00000000001003,-392.9999999999989,,-564.000000000009
2020.06.08,-180.0000000000024,-397.99999999999835,,-578.0000000000007
2020.06.08,-151.00000000001222,-338.00000000000495,,-489.00000000001717
2020.06.08,-204.00000000000418,-343.9999999999999,,-548.0000000000041
2020.06.08,-207.00000000000162,-328.0000000000061,,-535.0000000000077
2020.06.08,-180.0000000000024,-287.9999999999994,,-468.00000000000176
2020.06.08,-188.00000000001037,-322.00000000000006,,-510.00000000001046
2020.06.08,-234.00000000000088,-317.0000000000006,,-551.0000000000015
2020.06.08,-234.00000000000088,-294.00000000000534,,-528.0000000000063
2020.06.08,-258.0000000000027,-281.00000000000904,,-539.0000000000117
2020.06.08,-303.0000000000088,-323.0000000000066,,-626.0000000000155
2020.06.08,-368.00000000001273,-329.00000000000153,,-697.0000000000143
2020.06.08,-343.00000000000443,-367.0000000000062,,-710.0000000000107
2020.06.08,-270.99999999999903,-402.00000000000233,,-673.0000000000014
2020.06.08,-307.00000000001285,-374.0000000000077,,-681.0000000000205
2020.06.08,-299.00000000000483,-325.00000000000864,,-624.0000000000134
2020.06.08,-228.00000000000597,-282.99999999999994,,-511.0000000000059
2020.06.08,-153.00000000000313,-214.00000000000307,,-367.0000000000062
2020.06.08,-68.00000000000139,-311.00000000000574,,-379.00000000000716
2020.06.08,-49.00000000001015,-313.00000000000773,,-362.00000000001785
2020.06.08,-89.00000000000574,-345.0000000000064,,-434.00000000001216
2020.06.08,11.00000000000545,-375.9999999999986,,-364.9999999999931
2020.06.08,106.99999999999044,-341.0000000000024,,-234.00000000001194
2020.06.08,133.99999999998968,-292.9999999999988,,-159.00000000000912
2020.06.08,198.99999999999363,-269.00000000000813,,-70.0000000000145
2020.06.08,336.00000000000296,-311.00000000000574,,24.999999999997215
2020.06.08,354.9999999999942,-404.0000000000044,,-49.000000000010175
2020.06.08,368.9999999999971,-342.000000000009,,26.99999999998812
2020.06.08,388.9999999999949,-369.0000000000082,,19.9999999999867
2020.06.08,419.9999999999982,-483.0000000000001,,-63.00000000000193
2020.06.08,394.00000000000546,-496.00000000000756,,-102.0000000000021
2020.06.08,373.99999999998545,-491.0000000000081,,-117.00000000002262
2020.06.08,361.9999999999957,-457.0000000000074,,-95.00000000001171
2020.06.08,363.0000000000022,-519.0000000000028,,-156.00000000000063
2020.06.08,363.0000000000022,-506.0000000000064,,-143.0000000000042
2020.06.08,381.99999999999346,-531.0000000000036,,-149.00000000001017
2020.06.08,383.0,-575.0000000000033,,-192.0000000000033
2020.06.08,377.9999999999894,-589.0000000000061,,-211.0000000000167
2020.06.09,377.9999999999894,-573.0000000000013,,-195.00000000001182
2020.06.09,398.9999999999938,-514.9999999999987,,-116.00000000000495
2020.06.09,368.9999999999971,-548.0000000000041,,-179.000000000007
2020.06.09,339.99999999998477,-585.0000000000022,,-245.0000000000174
2020.06.09,316.99999999998954,-607.0000000000019,,-290.0000000000124
2020.06.09,275.000000000003,-614.0000000000034,,-339.0000000000004
2020.06.09,245.99999999999068,-733.0000000000059,,-487.00000000001523
2020.06.09,295.0000000000008,-675.9999999999989,,-380.99999999999807
2020.06.09,339.99999999998477,-596.0000000000076,,-256.00000000002285
2020.06.09,363.0000000000022,-509.00000000000387,,-146.00000000000165
2020.06.09,357.99999999999164,-533.0000000000057,,-175.00000000001404
2020.06.09,390.0000000000015,-531.9999999999991,,-141.9999999999976
2020.06.09,354.9999999999942,-602.0000000000025,,-247.0000000000083
2020.06.09,356.9999999999851,-609.000000000004,,-252.00000000001887
2020.06.09,351.99999999999676,-534.0000000000011,,-182.00000000000438
2020.06.09,357.99999999999164,-499.000000000005,,-141.00000000001336
2020.06.09,370.00000000000364,-442.00000000000904,,-72.0000000000054
2020.06.09,360.0000000000048,-509.9999999999993,,-149.99999999999454
2020.06.09,374.999999999992,-491.0000000000081,,-116.00000000001609
2020.06.09,434.000000000001,-422.00000000000017,,12.000000000000853
2020.06.09,588.9999999999951,-381.0000000000091,,207.99999999998602
2020.06.09,784.9999999999912,-353.0000000000033,,431.99999999998795
2020.06.09,814.999999999988,-297.9999999999983,,516.9999999999897
2020.06.09,916.99999999999,-221.00000000000452,,695.9999999999854
2020.06.09,940.9999999999918,-204.00000000000418,,736.9999999999876
2020.06.09,984.9999999999915,-231.0000000000034,,753.9999999999881
2020.06.09,991.9999999999928,-133.00000000000534,,858.9999999999875
2020.06.09,886.9999999999934,-211.00000000000563,,675.9999999999877
2020.06.09,885.0000000000025,-221.00000000000452,,663.999999999998
2020.06.09,844.0000000000003,-245.0000000000063,,598.9999999999941
2020.06.09,748.9999999999997,-228.00000000000597,,520.9999999999936
2020.06.09,724.9999999999978,-141.00000000000225,,583.9999999999956
2020.06.09,824.9999999999868,-151.00000000000114,,673.9999999999857
