date,EURCHF,NZDCAD,empty,sum
2020.06.08,-130.0000000000079,-142.00000000000878,,-272.0000000000167
2020.06.08,-96.00000000000719,-131.00000000000333,,-227.00000000001052
2020.06.08,-164.00000000000858,-262.00000000000665,,-426.00000000001523
2020.06.08,-143.00000000000423,-214.99999999999852,,-358.00000000000273
2020.06.08,-229.00000000001253,-269.00000000000813,,-498.0000000000207
2020.06.08,-266.999999999995,-321.0000000000046,,-587.9999999999995
2020.06.08,-253.99999999999866,-291.0000000000079,,-545.0000000000066
2020.06.08,-185.00000000001293,-209.9999999999991,,-395.00000000001205
2020.06.08,-168.99999999999693,-360.0000000000048,,-529.0000000000017
2020.06.08,-154.99999999999403,-331.999999999999,,-486.999999999993
2020.06.08,-170.00000000000347,-390.0000000000015,,-560.000000000005
2020.06.08,-137.9999999999937,-297.9999999999983,,-435.999999999992
2020.06.08,-144.0000000000108,-304.00000000000426,,-448.00000000001506
2020.06.08,-178.99999999999582,-317.0000000000006,,-495.9999999999965
2020.06.08,-168.99999999999693,-289.0000000000059,,-458.00000000000284
2020.06.08,-165.9999999999995,-275.000000000003,,-441.0000000000025
2020.06.08,-165.9999999999995,-318.00000000000716,,-484.00000000000665
2020.06.08,-221.00000000000452,-248.00000000000378,,-469.0000000000083
2020.06.08,-175.00000000001404,-194.0000000000053,,-369.0000000000193
2020.06.08,-231.0000000000034,-243.00000000000432,,-474.00000000000773
2020.06.08,-299.00000000000483,-312.00000000000114,,-611.0000000000059
2020.06.08,-252.0000000000078,-259.0000000000092,,-511.000000000017
2020.06.08,-269.00000000000813,-312.00000000000114,,-581.0000000000093
2020.06.08,-212.99999999999653,-353.0000000000033,,-565.9999999999998
2020.06.08,-287.9999999999994,-321.0000000000046,,-609.000000000004
2020.06.08,-221.00000000000452,-248.99999999999923,,-470.00000000000375
2020.06.08,-146.00000000000168,-163.00000000000205,,-309.00000000000375
2020.06.08,-22.999999999995246,-196.00000000000728,,-219.00000000000253
2020.06.08,-9.000000000014552,-297.9999999999983,,-307.00000000001285
2020.06.08,-22.999999999995246,-230.000000000008,,-253.00000000000324
2020.06.08,9.999999999998899,-326.9999999999995,,-317.00000000000057
2020.06.08,157.99999999999147,-292.9999999999988,,-135.00000000000733
2020.06.08,177.99999999998929,-277.000000000005,,-99.00000000001572
2020.06.08,200.00000000000017,-204.99999999999963,,-4.99999999999946
2020.06.08,346.0000000000019,-231.0000000000034,,114.99999999999847
2020.06.08,495.000000000001,-301.0000000000068,,193.9999999999942
2020.06.08,367.99999999999056,-336.00000000000296,,31.999999999987608
2020.06.08,482.00000000000466,-285.00000000000193,,197.00000000000273
2020.06.08,441.99999999998687,-365.99999999999966,,75.99999999998721
2020.06.08,424.99999999998647,-465.9999999999998,,-41.0000000000133
2020.06.08,424.00000000000216,-480.0000000000027,,-56.00000000000051
2020.06.08,375.9999999999986,-428.00000000000614,,-52.00000000000756
2020.06.08,421.99999999998903,-441.0000000000025,,-19.000000000013472
2020.06.08,370.999999999988,-502.00000000000244,,-131.00000000001444
2020.06.08,414.9999999999876,-436.9999999999985,,-22.000000000010914
2020.06.08,405.9999999999952,-523.0000000000068,,-117.0000000000116
2020.06.08,411.0000000000058,-568.0000000000018,,-156.99999999999602
2020.06.08,391.9999999999924,-573.0000000000013,,-181.00000000000887
2020.06.09,398.9999999999938,-483.0000000000001,,-84.00000000000631
2020.06.09,458.00000000000284,-492.999999999999,,-34.999999999996135
2020.06.09,373.99999999998545,-522.0000000000002,,-148.00000000001478
2020.06.09,350.00000000000585,-572.0000000000058,,-221.99999999999994
2020.06.09,320.9999999999935,-586.0000000000088,,-265.00000000001523
2020.06.09,275.9999999999874,-592.9999999999991,,-317.0000000000117
2020.06.09,295.0000000000008,-670.000000000004,,-375.0000000000032
2020.06.09,371.99999999999454,-584.0000000000067,,-212.00000000001216
2020.06.09,407.0000000000018,-414.00000000000324,,-7.000000000001421
2020.06.09,363.0000000000022,-506.0000000000064,,-143.0000000000042
2020.06.09,411.99999999999017,-458.9999999999983,,-47.00000000000813
2020.06.09,391.9999999999924,-526.9999999999997,,-135.00000000000728
2020.06.09,361.9999999999957,-592.9999999999991,,-231.0000000000034
2020.06.09,367.0000000000062,-513.0000000000078,,-146.00000000000165
2020.06.09,363.0000000000022,-478.0000000000006,,-114.99999999999841
2020.06.09,407.0000000000018,-402.00000000000233,,4.999999999999488
2020.06.09,373.99999999998545,-440.00000000000705,,-66.0000000000216
2020.06.09,407.99999999998613,-477.0000000000052,,-69.00000000001904
2020.06.09,441.99999999998687,-350.00000000000585,,91.99999999998101
2020.06.09,621.0000000000049,-346.0000000000019,,275.000000000003
2020.06.09,856.9999999999967,-338.00000000000495,,518.9999999999918
2020.06.09,861.0000000000007,-255.00000000000523,,605.9999999999955
2020.06.09,1014.0000000000038,-97.00000000000264,,917.0000000000011
2020.06.09,967.0000000000067,-168.00000000000148,,799.0000000000052
2020.06.09,1014.0000000000038,-187.00000000000384,,826.9999999999999
2020.06.09,1017.9999999999856,-121.00000000000443,,896.9999999999811
2020.06.09,1019.9999999999986,-53.00000000000304,,966.9999999999956
2020.06.09,893.9999999999948,-177.00000000000495,,716.9999999999898
2020.06.09,1001.9999999999918,-214.99999999999852,,786.9999999999933
2020.06.09,863.9999999999981,-158.0000000000026,,705.9999999999955
2020.06.09,763.0000000000026,-120.00000000000898,,642.9999999999936
2020.06.09,841.0000000000028,-68.00000000000139,,773.0000000000015
2020.06.09,861.0000000000007,-96.00000000000719,,764.9999999999935
2020.06.09,648.0000000000041,-346.0000000000019,,302.0000000000022
2020.06.09,754.9999999999945,-418.0000000000073,,336.99999999998727
2020.06.09,788.9999999999952,-435.0000000000076,,353.9999999999876
2020.06.09,754.9999999999945,-440.00000000000705,,314.9999999999875
2020.06.09,865.999999999989,-436.9999999999985,,428.99999999999045
2020.06.09,855.9999999999901,-375.0000000000031,,480.999999999987
2020.06.09,841.9999999999872,-341.0000000000024,,500.99999999998477
2020.06.09,831.9999999999883,-256.0000000000007,,575.9999999999876
2020.06.09,821.9999999999894,-153.00000000000313,,668.9999999999864
2020.06.09,808.9999999999931,-106.00000000000608,,702.999999999987
2020.06.09,730.9999999999927,-53.00000000000304,,677.9999999999897
2020.06.09,746.9999999999866,-101.00000000000664,,645.99999999998
2020.06.09,746.0000000000023,-64.0000000000085,,681.9999999999937
2020.06.09,739.9999999999851,-161.00000000000003,,578.9999999999851
2020.06.09,726.9999999999887,-182.99999999999983,,543.9999999999889
2020.06.10,800.0000000000007,-52.000000000007596,,747.9999999999931
2020.06.10,781.9999999999939,-99.00000000000463,,682.9999999999892
2020.06.10,768.9999999999975,-19.00000000000235,,749.9999999999951
2020.06.10,744.9999999999957,-120.00000000000898,,624.9999999999867
2020.06.10,741.9999999999982,-72.0000000000054,,669.9999999999927
2020.06.10,747.9999999999931,-4.000000000004,,743.9999999999891
2020.06.10,665.0000000000044,12.000000000000899,,677.0000000000053
2020.06.10,658.9999999999874,-21.00000000000435,,637.9999999999831
2020.06.10,658.0000000000031,-81.00000000000884,,576.9999999999942
2020.06.10,651.9999999999859,-114.00000000000298,,537.999999999983
2020.06.10,645.999999999991,-145.00000000000622,,500.99999999998477
2020.06.10,636.9999999999986,-186.00000000000838,,450.9999999999902
2020.06.10,665.0000000000044,-243.99999999999977,,421.00000000000466
2020.06.10,673.9999999999968,-230.000000000008,,443.99999999998886
2020.06.10,702.9999999999869,-261.0000000000001,,441.9999999999868
2020.06.10,731.9999999999993,-241.00000000000233,,490.999999999997
2020.06.10,695.9999999999856,-346.0000000000019,,349.9999999999837
2020.06.10,658.0000000000031,-450.00000000000597,,207.9999999999971
2020.06.10,763.0000000000026,-417.0000000000007,,346.00000000000193
2020.06.10,811.9999999999905,-324.00000000000205,,487.9999999999884
