date,USDCAD,AUDCHF,GBPJPY,GBPCAD,GBPAUD,CADJPY,NZDJPY,empty,sum
2019.02.11,-29.00000000001235,-651.0000000000016,0.0,-72.99999999998974,-127.99999999999478,-91.99999999999875,-3.9999999999906777,,-976.999999999988
2019.02.11,-56.99999999999594,-395.0000000000009,169.9999999999875,-111.99999999997878,-69.9999999999923,-109.00000000000887,75.00000000000284,,-497.99999999998647
2019.02.11,-104.00000000001519,-34.99999999999615,181.99999999998795,-193.99999999998306,-112.99999999998533,-94.99999999999886,155.00000000000114,,-203.99999999998954
2019.02.11,-99.00000000000463,-175.00000000000293,274.99999999997726,-240.9999999999801,-61.99999999998429,-97.00000000000841,256.0000000000002,,-143.0000000000029
2019.02.11,-134.00000000001188,-156.99999999999602,256.9999999999766,-268.9999999999859,40.0000000000178,-84.00000000000318,229.00000000001342,,-117.9999999999892
2019.02.11,-121.00000000001555,-160.00000000000458,246.99999999998568,-218.99999999999142,114.99999999999844,-88.99999999999864,324.0000000000123,,96.99999999998622
2019.02.11,-182.0000000000155,-187.00000000000384,266.9999999999959,-342.9999999999822,114.99999999999844,-64.00000000000716,333.0000000000126,,-61.000000000001705
2019.02.11,-219.00000000001364,-146.00000000000168,207.9999999999984,-388.9999999999949,84.0000000000174,-2.0000000000095497,338.0000000000081,,-125.99999999999591
2019.02.11,-238.0000000000049,-126.0000000000039,233.0000000000041,-384.9999999999909,107.00000000001265,-3.0000000000001137,324.0000000000123,,-87.99999999997078
2019.02.11,-251.00000000000122,-148.0000000000037,244.99999999997613,-399.9999999999782,99.00000000000463,-63.00000000000239,305.0000000000068,,-212.99999999999784
2019.02.11,-202.00000000001327,-141.00000000000225,304.9999999999784,-323.99999999999096,138.0000000000159,-94.99999999999886,320.0000000000074,,0.999999999996362
2019.02.11,-198.00000000000927,-133.00000000000534,332.9999999999984,-259.9999999999936,42.0000000000087,-127.00000000000955,333.0000000000126,,-9.99999999999801
2019.02.11,-253.00000000001432,-121.99999999999989,352.9999999999802,-320.9999999999935,57.00000000001815,-109.00000000000887,341.0000000000082,,-54.00000000001006
2019.02.11,-270.99999999999903,-99.00000000000463,324.99999999998863,-338.99999999997823,43.00000000001525,-94.0000000000083,346.00000000000364,,-88.99999999998266
2019.02.11,-290.00000000001245,-95.99999999999609,387.9999999999768,-380.9999999999869,19.999999999997797,-84.00000000000318,345.0000000000131,,-98.00000000001097
2019.02.11,-283.000000000011,-75.00000000000284,377.9999999999859,-401.99999999999125,-38.99999999998904,-82.00000000000784,338.0000000000081,,-165.00000000000801
2019.02.11,-253.99999999999866,-146.00000000000168,393.99999999997704,-398.9999999999938,30.0000000000189,-140.00000000000057,391.00000000000534,,-123.9999999999934
2019.02.11,-124.99999999999733,-209.9999999999991,414.99999999999204,-270.99999999999903,141.00000000001333,-171.99999999999704,445.0000000000074,,223.00000000002026
2019.02.11,-202.00000000001327,-221.00000000000452,436.9999999999834,-361.9999999999957,80.99999999999774,-174.99999999999716,443.00000000001205,,0.9999999999825491
2019.02.11,-219.00000000001364,-170.99999999999892,179.9999999999784,-358.9999999999982,123.00000000000644,-146.0000000000008,368.0000000000092,,-224.0000000000174
2019.02.11,-239.00000000001143,-185.99999999999727,176.9999999999925,-111.99999999997878,178.00000000001148,-186.9999999999976,342.00000000001296,,-26.999999999968168
2019.02.11,-171.99999999999437,-136.99999999999824,269.9999999999818,-77.99999999997809,60.99999999999994,-248.00000000000466,348.0000000000132,,44.000000000019554
2019.02.11,-138.0000000000159,-156.00000000000057,424.99999999998295,-137.9999999999937,-141.99999999999767,-407.0000000000107,385.0000000000051,,-171.00000000003047
2019.02.11,-124.00000000001299,-190.99999999999673,300.9999999999877,10.000000000021103,87.99999999999919,-402.000000000001,411.00000000000136,,92.99999999999864
2019.02.11,-134.99999999999625,-217.0000000000005,393.0000000000007,114.0000000000141,86.0000000000083,-405.00000000000114,424.0000000000066,,260.0000000000318
2019.02.11,-154.0000000000097,-221.00000000000452,319.9999999999932,123.00000000000644,134.00000000001188,-362.99999999999955,403.0000000000058,,242.00000000000352
2019.02.11,-153.00000000000313,-211.00000000000563,413.99999999998727,-165.9999999999995,-201.99999999999108,-377.00000000000955,366.00000000001387,,-329.00000000000773
2019.02.11,-76.0000000000094,-207.00000000000162,455.99999999998886,-110.99999999999443,-200.00000000000017,-389.00000000001,344.0000000000083,,-183.00000000001853
2019.02.11,-175.99999999999838,-212.00000000000108,317.99999999998363,99.00000000000463,-68.99999999998573,-370.00000000000455,307.00000000000216,,-102.99999999999932
2019.02.11,-188.00000000001037,-175.99999999999838,308.9999999999975,138.0000000000159,-141.99999999999767,-371.9999999999999,285.0000000000108,,-145.99999999998215
2019.02.11,-150.00000000000568,-233.00000000000543,366.9999999999902,117.00000000001154,-257.99999999998045,-465.0000000000034,359.00000000000887,,-262.9999999999843
2019.02.11,-165.00000000001512,-163.00000000000205,414.99999999999204,147.00000000000824,-139.9999999999846,-481.9999999999993,411.00000000000136,,23.00000000000057
2019.02.11,-238.0000000000049,-173.00000000000094,320.99999999999795,300.00000000001137,22.0000000000109,-534.000000000006,381.0000000000002,,79.00000000000864
2019.02.11,-266.0000000000107,-177.00000000000495,290.9999999999968,339.0000000000004,93.00000000000975,-510.0000000000051,396.0000000000008,,165.99999999998704
2019.02.11,-276.00000000000955,-116.00000000000499,296.99999999999704,364.00000000000875,100.0000000000112,-496.9999999999999,433.00000000000693,,305.0000000000095
2019.02.11,-452.00000000000796,-97.00000000000264,213.99999999999864,253.00000000001432,76.0000000000094,-385.0000000000051,369.000000000014,,-21.999999999979366
2019.02.11,-514.0000000000144,-100.00000000000009,82.99999999999841,243.00000000001543,177.00000000000495,-335.9999999999985,306.0000000000116,,-140.99999999998266
2019.02.11,-419.9999999999982,-75.9999999999983,191.0000000000025,333.0000000000055,151.00000000001222,-379.0000000000049,336.00000000001273,,136.0000000000316
2019.02.11,-343.00000000000443,-97.00000000000264,146.99999999999136,454.00000000002103,236.00000000001398,-430.9999999999974,335.00000000000796,,301.0000000000299
2019.02.11,-297.9999999999983,-114.99999999999844,139.99999999998636,577.0000000000052,296.0000000000074,-451.0000000000076,362.000000000009,,511.00000000000364
2019.02.11,-306.00000000000625,-114.99999999999844,111.99999999999477,598.0000000000097,273.0000000000121,-439.9999999999977,346.00000000000364,,468.00000000001774
2019.02.11,-333.0000000000055,-68.99999999999685,135.99999999999568,528.0000000000174,198.00000000000927,-414.0000000000015,322.00000000000273,,368.0000000000212
2019.02.11,-337.99999999999386,-48.99999999999905,156.99999999998226,460.000000000016,141.00000000001333,-389.00000000001,333.0000000000126,,315.00000000002126
2019.02.11,-377.0000000000051,-53.00000000000304,173.00000000000182,427.0000000000218,178.00000000001148,-367.00000000000443,336.00000000001273,,317.00000000003524
2019.02.11,-390.0000000000015,-77.00000000000485,149.0000000000009,398.00000000000944,230.00000000001907,-368.9999999999998,359.00000000000887,,300.0000000000322
2019.02.11,-385.00000000001313,-106.00000000000608,155.00000000000114,415.0000000000098,243.99999999999977,-347.0000000000084,354.0000000000134,,329.9999999999965
2019.02.11,-378.00000000001165,-82.99999999999974,137.9999999999768,417.0000000000007,213.00000000001873,-331.00000000000307,363.00000000001376,,338.99999999999557
2019.02.11,-387.000000000004,-60.00000000000449,117.999999999995,406.00000000001745,201.00000000000674,-328.00000000000296,299.0000000000066,,249.00000000001432
2019.02.12,-385.00000000001313,-58.000000000002494,45.99999999999227,375.0000000000142,208.00000000000819,-326.0000000000076,276.00000000001046,,136.00000000000188
2019.02.12,-411.0000000000058,-73.99999999999629,42.999999999977945,373.00000000000114,131.99999999999878,-304.00000000000205,289.0000000000015,,47.99999999997519
2019.02.12,-394.00000000000546,-65.00000000000395,149.99999999997726,400.00000000000034,143.00000000000423,-387.00000000000045,302.0000000000067,,148.99999999997866
2019.02.12,-371.00000000001023,-67.00000000000594,179.9999999999784,389.0000000000171,134.00000000001188,-332.9999999999984,362.000000000009,,294.0000000000018
2019.02.12,-397.0000000000029,-100.99999999999554,210.9999999999843,381.0000000000091,178.00000000001148,-388.00000000000523,372.0000000000141,,256.00000000001535
2019.02.12,-388.9999999999949,-195.9999999999962,268.0000000000007,287.000000000015,171.00000000001003,-424.99999999999716,326.0000000000076,,42.00000000004502
2019.02.12,-460.000000000016,-124.99999999999733,179.00000000000205,241.00000000000233,-15.999999999993797,-405.00000000000114,266.00000000000534,,-319.9999999999985
2019.02.12,-472.00000000000574,-241.99999999999778,239.99999999998067,242.00000000000887,242.00000000000887,-412.9999999999967,241.00000000001387,,-161.99999999998795
2019.02.12,-380.00000000000256,-272.00000000000557,231.99999999999932,367.0000000000062,451.0000000000014,-407.0000000000107,340.0000000000034,,330.9999999999915
2019.02.12,-344.00000000001097,-304.00000000000426,329.9999999999841,378.00000000001165,470.9999999999992,-475.0000000000085,359.00000000000887,,414.9999999999801
2019.02.12,-253.99999999999866,-270.0000000000036,316.0000000000025,484.00000000001774,517.0000000000119,-474.00000000000375,386.0000000000099,,705.000000000036
2019.02.12,-236.99999999999832,-244.99999999999523,381.9999999999766,493.0000000000101,514.0000000000144,-611.0000000000042,407.0000000000107,,703.0000000000141
2019.02.12,-217.0000000000005,-209.00000000000364,453.9999999999793,558.0000000000141,518.0000000000184,-609.0000000000089,421.0000000000065,,916.0000000000053
2019.02.12,-241.00000000000233,-238.0000000000049,425.9999999999877,572.0000000000169,395.000000000012,-573.0000000000075,412.00000000000614,,753.0000000000082
2019.02.12,-273.9999999999965,-246.00000000000176,405.00000000000114,534.0000000000123,317.0000000000117,-561.000000000007,390.00000000000057,,565.0000000000205
2019.02.12,-280.9999999999979,-253.99999999999866,435.9999999999786,496.00000000000756,462.0000000000068,-542.0000000000016,390.00000000000057,,706.9999999999953
2019.02.12,-258.0000000000027,-283.99999999999534,418.9999999999827,541.0000000000136,545.0000000000177,-555.0000000000068,401.00000000001046,,809.0000000000198
2019.02.12,-238.0000000000049,-316.0000000000052,421.99999999999704,531.0000000000148,565.0000000000155,-545.0000000000017,424.0000000000066,,843.0000000000222
2019.02.12,-191.00000000000784,-273.000000000001,383.99999999998613,582.0000000000158,567.0000000000064,-585.9999999999985,451.0000000000076,,934.0000000000086
2019.02.12,-171.99999999999437,-280.9999999999979,408.9999999999918,509.00000000000387,508.00000000001955,-629.0000000000049,464.00000000001285,,808.0000000000309
2019.02.12,-222.99999999999542,-355.0000000000053,441.0000000000025,421.0000000000047,412.00000000001234,-641.0000000000053,456.00000000000307,,511.0000000000166
2019.02.12,-217.0000000000005,-431.0000000000036,170.99999999999227,605.0000000000111,578.0000000000118,-621.0000000000093,433.00000000000693,,518.0000000000088
2019.02.12,-219.99999999999798,-444.9999999999954,187.99999999998818,776.0000000000211,825.0000000000091,-637.0000000000005,432.00000000000216,,919.0000000000267
2019.02.12,-192.99999999999872,-466.9999999999952,225.9999999999991,756.0000000000011,710.0000000000106,-620.0000000000045,394.00000000000546,,806.0000000000177
2019.02.12,-147.00000000000824,-495.000000000001,93.99999999999409,898.000000000021,830.0000000000196,-611.0000000000042,380.00000000000966,,949.0000000000309
2019.02.12,-75.00000000000284,-524.0000000000023,133.99999999998613,927.0000000000111,835.000000000008,-612.000000000009,406.0000000000059,,1090.9999999999968
